Date,EM IMI VALUE WEIGHTED
1999-09-28,231.27077331207926
1999-09-29,227.84145756375585
1999-09-30,224.55990116358723
1999-10-01,223.79064615261223
1999-10-04,224.22745858852164
1999-10-05,224.77384601197892
1999-10-06,227.37789092231685
1999-10-07,229.80473457902835
1999-10-08,232.46157903815092
1999-10-11,233.80943409741047
1999-10-12,233.1210217388231
1999-10-13,229.48471241919557
1999-10-14,228.44937897776595
1999-10-15,222.53445074931972
1999-10-18,219.7319368671505
1999-10-19,222.17392635726185
1999-10-20,226.09611928517052
1999-10-21,224.71009419243452
1999-10-22,228.86968160826734
1999-10-25,228.13928957585784
1999-10-26,229.77239962930338
1999-10-27,229.82683310558386
1999-10-28,232.19254606112324
1999-10-29,234.08692789429787
1999-11-01,235.88692086888344
1999-11-02,237.85929082754834
1999-11-03,239.56846362702072
1999-11-04,243.28218154851416
1999-11-05,246.0848530461146
1999-11-08,247.5883228082668
1999-11-09,248.74786934401314
1999-11-10,249.5442195480514
1999-11-11,251.0801108408384
1999-11-12,253.84096958639995
1999-11-15,254.67728329669788
1999-11-16,255.91347018281726
1999-11-17,251.73032467860585
1999-11-18,255.1634213601342
1999-11-19,259.4315343117034
1999-11-22,259.04733374019224
1999-11-23,260.0818875779549
1999-11-24,261.2602212684199
1999-11-25,262.3722954463599
1999-11-26,264.16290649486285
1999-11-29,266.2207576996578
1999-11-30,266.2825847880053
1999-12-01,267.1102990973219
1999-12-02,270.36285272979677
1999-12-03,272.3053600144245
1999-12-06,268.3884595900088
1999-12-07,267.1977462609585
1999-12-08,266.8039901679143
1999-12-09,269.3063387989985
1999-12-10,273.9881949134028
1999-12-13,278.4953122263969
1999-12-14,278.51512443532437
1999-12-15,278.2261582456633
1999-12-16,275.4254262712755
1999-12-17,280.0188668838528
1999-12-20,283.19706348460966
1999-12-21,282.98947824177645
1999-12-22,284.57721956894574
1999-12-23,281.7812485969456
1999-12-24,282.76784561855254
1999-12-27,285.886139553554
1999-12-28,288.8693907842728
1999-12-29,292.06224161766283
1999-12-30,295.83663908572436
1999-12-31,297.2595810251192
2000-01-03,296.9836810318988
2000-01-04,292.9656262717107
2000-01-05,288.8178604889271
2000-01-06,286.35489213528945
2000-01-07,292.0192196170935
2000-01-10,300.46272884784287
2000-01-11,296.1520428714546
2000-01-12,297.8618367774618
2000-01-13,302.92635712071194
2000-01-14,311.4211438174532
2000-01-17,316.93885712982996
2000-01-18,314.7146385461966
2000-01-19,308.54285642476685
2000-01-20,309.67450842135355
2000-01-21,308.89015375601986
2000-01-24,310.1797085113238
2000-01-25,304.0084532569109
2000-01-26,305.43185883333774
2000-01-27,310.6083946139636
2000-01-28,310.028554616023
2000-01-31,306.619603576176
2000-02-01,310.44134128387935
2000-02-02,312.08035180153576
2000-02-03,313.30080952491875
2000-02-04,317.79661615842036
2000-02-07,320.7939564294376
2000-02-08,320.7814982539594
2000-02-09,319.71449315389555
2000-02-10,321.088376978258
2000-02-11,318.94782875548105
2000-02-14,315.25615385746534
2000-02-15,311.95397048669696
2000-02-16,311.87263856615795
2000-02-17,312.9796908856814
2000-02-18,309.6584980636185
2000-02-21,306.35794233361906
2000-02-22,296.0832089217709
2000-02-23,300.1522818982018
2000-02-24,302.48146795479124
2000-02-25,305.24105912015546
2000-02-28,303.3723010714502
2000-02-29,304.9426723790469
2000-03-01,308.1184019568471
2000-03-02,309.887517846255
2000-03-03,312.11351863739367
2000-03-06,312.51076671928985
2000-03-07,312.83118953153536
2000-03-08,313.3049974451165
2000-03-09,311.16980983771566
2000-03-10,312.32502249219783
2000-03-13,303.01253184222435
2000-03-14,304.1662591472159
2000-03-15,300.73757389291166
2000-03-16,301.5892192575168
2000-03-17,304.0109666095973
2000-03-20,301.9934912634915
2000-03-21,303.89852653055084
2000-03-22,308.98238597401956
2000-03-23,308.9042581807812
2000-03-24,310.4366751854905
2000-03-27,313.14462846985185
2000-03-28,311.01037240466314
2000-03-29,314.31642856011365
2000-03-30,307.9192399045743
2000-03-31,308.697904849092
2000-04-03,305.6660142474931
2000-04-04,302.79066304793406
2000-04-05,296.5563911887293
2000-04-06,300.90622182950483
2000-04-07,305.236679301251
2000-04-10,306.1412437831022
2000-04-11,300.74492644856355
2000-04-12,300.11531135119606
2000-04-13,295.7604338566834
2000-04-14,288.52989925426266
2000-04-17,273.7617265563832
2000-04-18,281.3714901953752
2000-04-19,282.7178364450602
2000-04-20,284.323169350361
2000-04-21,285.41564173620174
2000-04-24,281.15200084668487
2000-04-25,287.97383344191877
2000-04-26,288.59107464281095
2000-04-27,290.2228375485636
2000-04-28,294.0633771738938
2000-05-01,295.0563688259701
2000-05-02,295.02925871787147
2000-05-03,296.3407356882396
2000-05-04,295.2588568679579
2000-05-05,297.27042525978567
2000-05-08,295.17126663474363
2000-05-09,291.27642977703186
2000-05-10,286.3398957524759
2000-05-11,286.80553809915097
2000-05-12,284.65552123345503
2000-05-15,282.4589017661334
2000-05-16,288.90859876961986
2000-05-17,289.32477466036465
2000-05-18,285.2199143514204
2000-05-19,282.3706978854261
2000-05-22,272.16345834646614
2000-05-23,267.2532584830799
2000-05-24,268.03419101479665
2000-05-25,270.3647637428778
2000-05-26,264.21306734181877
2000-05-29,266.3783639702431
2000-05-30,270.56987682807846
2000-05-31,274.8708920419681
2000-06-01,275.30631514165657
2000-06-02,278.3185892262263
2000-06-05,281.9390789612613
2000-06-06,275.89906997752365
2000-06-07,278.44064262141825
2000-06-08,279.12409953364613
2000-06-09,282.607617536192
2000-06-12,282.0764231574595
2000-06-13,276.7404813568608
2000-06-14,278.6542736316687
2000-06-15,276.9505690395058
2000-06-16,274.44771461330384
2000-06-19,274.09321074138046
2000-06-20,276.68017449822963
2000-06-21,279.26082650197753
2000-06-22,280.3788775627197
2000-06-23,279.40564389752103
2000-06-26,278.7904502474854
2000-06-27,279.1958143974467
2000-06-28,279.56822203175795
2000-06-29,275.6532162147525
2000-06-30,277.01006031175893
2000-07-03,282.2887254961014
2000-07-04,282.9881265648682
2000-07-05,282.7301447008568
2000-07-06,283.59297987185164
2000-07-07,287.63207654428265
2000-07-10,288.07798838209703
2000-07-11,286.03109444849775
2000-07-12,289.1734882949161
2000-07-13,291.0878461780234
2000-07-14,291.6291657645162
2000-07-17,293.38906327623897
2000-07-18,290.8131144339493
2000-07-19,289.72620652202596
2000-07-20,289.00236881781103
2000-07-21,287.21532309974543
2000-07-24,283.1466214645611
2000-07-25,279.86107017273986
2000-07-26,278.99033553373914
2000-07-27,278.61046911013955
2000-07-28,279.1892234057396
2000-07-31,280.36214239114605
2000-08-01,281.1129111604629
2000-08-02,285.0516135419965
2000-08-03,287.7754891202986
2000-08-04,287.1419304765926
2000-08-07,284.5607802689
2000-08-08,286.90023341180796
2000-08-09,290.04293787466037
2000-08-10,287.96417479556806
2000-08-11,291.079857555783
2000-08-14,294.0054676244683
2000-08-15,290.7746094322231
2000-08-16,291.5983172730443
2000-08-17,291.6953635780047
2000-08-18,291.22957297790725
2000-08-21,291.3523084262779
2000-08-22,294.50183225364384
2000-08-23,294.8771819899344
2000-08-24,291.2818144071508
2000-08-25,291.28547847633126
2000-08-28,292.55334965576475
2000-08-29,293.69835062730056
2000-08-30,293.9959210550009
2000-08-31,294.781229658917
2000-09-01,292.34615767993614
2000-09-04,294.22395217391903
2000-09-05,298.25097692045927
2000-09-06,299.9468979002536
2000-09-07,299.58126690702056
2000-09-08,300.52664219634124
2000-09-11,299.6978583183158
2000-09-12,297.5837314449929
2000-09-13,296.84712640200746
2000-09-14,296.60551217201794
2000-09-15,292.5422209755027
2000-09-18,283.29505361948475
2000-09-19,281.40005728148685
2000-09-20,285.9624276481291
2000-09-21,281.78967153252705
2000-09-22,267.752332578425
2000-09-25,275.80026152281835
2000-09-26,273.213768967951
2000-09-27,273.53121797973836
2000-09-28,273.3550767265726
2000-09-29,273.6394931584022
2000-10-02,269.9788542907957
2000-10-03,272.1639079134791
2000-10-04,273.1994352540693
2000-10-05,274.9656695230473
2000-10-06,274.553830883475
2000-10-09,271.41564698582664
2000-10-10,270.04158412605085
2000-10-11,263.4034130139177
2000-10-12,262.50776760385776
2000-10-13,260.679663991662
2000-10-16,267.39250860680966
2000-10-17,262.60081867151877
2000-10-18,257.8554915406898
2000-10-19,262.3498112890516
2000-10-20,266.10228808383755
2000-10-23,262.63718297613724
2000-10-24,263.66761910709874
2000-10-25,264.14156375894254
2000-10-26,263.80722800254415
2000-10-27,261.61007204096234
2000-10-30,260.42238190237924
2000-10-31,261.65866927580385
2000-11-01,263.05152577017566
2000-11-02,264.6262175984843
2000-11-03,263.45455060861474
2000-11-06,264.4807647407482
2000-11-07,264.54864111224623
2000-11-08,264.96867729371604
2000-11-09,262.91789509867857
2000-11-10,261.98760373999187
2000-11-13,256.6372551154277
2000-11-14,261.039901727682
2000-11-15,260.8574020258665
2000-11-16,260.4788404999307
2000-11-17,259.5664810373874
2000-11-20,258.197482531259
2000-11-21,258.9619149437475
2000-11-22,256.0079413693869
2000-11-23,253.38073152681494
2000-11-24,256.63663609073257
2000-11-27,256.0134710151224
2000-11-28,251.01127386185095
2000-11-29,247.18093693494106
2000-11-30,238.88128581318728
2000-12-01,239.12222753056952
2000-12-04,233.71990159081022
2000-12-05,241.133852202647
2000-12-06,244.2334203158954
2000-12-07,242.26349324877154
2000-12-08,246.5020523351431
2000-12-11,252.2910150020069
2000-12-12,250.71377874165904
2000-12-13,252.21747415425486
2000-12-14,247.67736879653359
2000-12-15,241.37577591530987
2000-12-18,241.93849236353662
2000-12-19,242.24385510706185
2000-12-20,233.53154233840678
2000-12-21,229.8132768519637
2000-12-22,228.2482086315455
2000-12-25,228.4097535179529
2000-12-26,226.60748686258776
2000-12-27,226.67803487853868
2000-12-28,229.6858831511917
2000-12-29,226.60992152223707
2001-01-01,226.7534576464895
2001-01-02,225.80320355781444
2001-01-03,227.81642404301377
2001-01-04,235.86444148436973
2001-01-05,236.24498642046652
2001-01-08,237.44858547657748
2001-01-09,242.18204861761916
2001-01-10,239.28475715676436
2001-01-11,237.91335547255613
2001-01-12,240.057514961429
2001-01-15,242.99583841593966
2001-01-16,244.2809563943015
2001-01-17,248.43950136654968
2001-01-18,247.7016289106686
2001-01-19,253.7987381774406
2001-01-22,255.23162747390936
2001-01-23,255.5390936274656
2001-01-24,260.02241971504014
2001-01-25,261.0878507269731
2001-01-26,258.41472012040714
2001-01-29,259.55794903224876
2001-01-30,258.84495696082837
2001-01-31,261.58322671380733
2001-02-01,257.1173183823159
2001-02-02,259.8286422347072
2001-02-05,253.28592898162802
2001-02-06,256.5148581817156
2001-02-07,252.45692059443428
2001-02-08,258.57766558207254
2001-02-09,258.3805545229302
2001-02-12,258.22598891442993
2001-02-13,262.11015257191315
2001-02-14,263.048950727816
2001-02-15,268.989898096668
2001-02-16,263.0475738782815
2001-02-19,259.2174497582403
2001-02-20,264.25947842063124
2001-02-21,257.7849117860472
2001-02-22,255.2380048037626
2001-02-23,253.5168993550346
2001-02-26,255.62340526380268
2001-02-27,252.1313785570143
2001-02-28,250.6080429459215
2001-03-01,247.54510579632864
2001-03-02,244.72555064870917
2001-03-05,247.1984998071681
2001-03-06,247.97859300240668
2001-03-07,249.05056186567973
2001-03-08,249.11753933018676
2001-03-09,246.5302666372051
2001-03-12,240.25574137032163
2001-03-13,239.95782683020582
2001-03-14,239.44581014955736
2001-03-15,240.45803687102986
2001-03-16,241.58414377613315
2001-03-19,238.57300541083538
2001-03-20,238.45680830166458
2001-03-21,239.31359383769023
2001-03-22,237.76519098822203
2001-03-23,237.56081272740852
2001-03-26,241.16969762582224
2001-03-27,239.98141854879742
2001-03-28,241.48347816239055
2001-03-29,240.2191503140359
2001-03-30,238.70402645721285
2001-04-02,234.92371996101537
2001-04-03,229.2961158730412
2001-04-04,223.58888973034314
2001-04-05,228.1578866311805
2001-04-06,229.22616556478806
2001-04-09,227.92941751114031
2001-04-10,232.3959693355085
2001-04-11,236.2069895743777
2001-04-12,234.90117798459946
2001-04-13,235.27728869913247
2001-04-16,235.5055230972115
2001-04-17,236.11985923868278
2001-04-18,245.00476756002078
2001-04-19,242.1694241294786
2001-04-20,235.4349779035691
2001-04-23,236.4637424971196
2001-04-24,238.31270840752205
2001-04-25,238.03028061022545
2001-04-26,238.54788570457777
2001-04-27,241.8278698341678
2001-04-30,246.06193873804676
2001-05-01,244.48457863496617
2001-05-02,245.58961520253436
2001-05-03,245.65207468232066
2001-05-04,245.42072563694103
2001-05-07,247.09612806798214
2001-05-08,247.04063437025533
2001-05-09,246.63829041163913
2001-05-10,247.17091254456508
2001-05-11,248.77648598208816
2001-05-14,247.83041706442776
2001-05-15,245.85400338697218
2001-05-16,245.2279128936678
2001-05-17,252.1486473154566
2001-05-18,254.43289476629215
2001-05-21,256.02146183475764
2001-05-22,259.21486919487063
2001-05-23,262.6626154566309
2001-05-24,263.62218206892175
2001-05-25,262.64115105237227
2001-05-28,260.6942793915955
2001-05-29,262.9621193326564
2001-05-30,260.6466355192237
2001-05-31,263.483665105497
2001-06-01,262.8608079256409
2001-06-04,264.11073395433607
2001-06-05,263.8430729811094
2001-06-06,265.5458692667887
2001-06-07,264.361504976288
2001-06-08,267.8599361160378
2001-06-11,268.47809385003154
2001-06-12,265.4362580615959
2001-06-13,264.8532361122163
2001-06-14,261.7004102275783
2001-06-15,260.23976982619627
2001-06-18,255.81011690963598
2001-06-19,256.4748116795567
2001-06-20,257.3381740471708
2001-06-21,258.4183764074318
2001-06-22,259.25187499813757
2001-06-25,257.1418150685102
2001-06-26,255.97694884295126
2001-06-27,256.2221887581954
2001-06-28,258.8313724683962
2001-06-29,261.6759605927678
2001-07-02,261.7189420586758
2001-07-03,260.4235441069055
2001-07-04,258.4128463982631
2001-07-05,259.5284118676
2001-07-06,253.25859881459039
2001-07-09,250.49832724510512
2001-07-10,246.4139426123491
2001-07-11,239.90579190150802
2001-07-12,244.60022939907824
2001-07-13,242.85085037455283
2001-07-16,239.75271890394495
2001-07-17,241.2597109510075
2001-07-18,235.12162057031207
2001-07-19,235.37224063838067
2001-07-20,234.85287973038194
2001-07-23,236.31270792285045
2001-07-24,233.03521880844477
2001-07-25,230.90971459662418
2001-07-26,234.15063568736193
2001-07-27,236.01075293681868
2001-07-30,236.2159747037626
2001-07-31,236.44080939187847
2001-08-01,236.29864200946648
2001-08-02,237.9392610140884
2001-08-03,237.56286685280347
2001-08-06,238.15426484884438
2001-08-07,238.3381027749669
2001-08-08,238.7675907365984
2001-08-09,233.5599441368501
2001-08-10,232.70069740684363
2001-08-13,232.54948374527996
2001-08-14,235.13390492261414
2001-08-15,231.94666612551967
2001-08-16,232.6437933235062
2001-08-17,229.32032516333163
2001-08-20,228.29058546782042
2001-08-21,228.4030365264258
2001-08-22,227.65132974685707
2001-08-23,229.05605723201418
2001-08-24,229.1511147793096
2001-08-27,231.74675503364725
2001-08-28,231.24876503448294
2001-08-29,231.37275463601293
2001-08-30,230.57778703196274
2001-08-31,229.37571222781247
2001-09-03,228.00976441743626
2001-09-04,232.9280604121227
2001-09-05,232.7219387188544
2001-09-06,230.40970219243957
2001-09-07,226.50100004053922
2001-09-10,225.47199551585115
2001-09-11,216.7200183908353
2001-09-12,210.70976319051985
2001-09-13,206.9409350913454
2001-09-14,198.46394050319088
2001-09-17,194.39784701623978
2001-09-18,195.91158825056803
2001-09-19,195.96231944957862
2001-09-20,192.0541344143604
2001-09-21,189.49284697558406
2001-09-24,191.6447613434211
2001-09-25,189.34833499408012
2001-09-26,189.90690354486122
2001-09-27,190.16207929903885
2001-09-28,195.19370061190966
2001-10-01,193.18622061740035
2001-10-02,191.45768648101497
2001-10-03,189.23839478462062
2001-10-04,193.81807826882655
2001-10-05,193.01110735057046
2001-10-08,190.81710622160904
2001-10-09,193.88107181163736
2001-10-10,196.33954972394923
2001-10-11,203.19294464916695
2001-10-12,201.32981712266732
2001-10-15,201.20191663377062
2001-10-16,202.40819940633173
2001-10-17,204.52560175759513
2001-10-18,203.82677311688212
2001-10-19,205.33145106608978
2001-10-22,208.45501154799717
2001-10-23,210.0093726456262
2001-10-24,210.63520192502267
2001-10-25,209.7143676997157
2001-10-26,211.63518111952166
2001-10-29,208.37939559935327
2001-10-30,204.0994055118787
2001-10-31,207.09286639783812
2001-11-01,206.1050550967331
2001-11-02,207.93978457723654
2001-11-05,213.41238260478914
2001-11-06,214.17810861221244
2001-11-07,213.52181994396466
2001-11-08,217.9004278075952
2001-11-09,218.2822965480984
2001-11-12,218.53395457954213
2001-11-13,224.12800548853892
2001-11-14,226.60586707417926
2001-11-15,228.9522173772965
2001-11-16,228.430247392983
2001-11-19,234.29418749349253
2001-11-20,231.42603564647936
2001-11-21,233.7031391544753
2001-11-22,234.72556200396548
2001-11-23,238.83141636856837
2001-11-26,243.157652779797
2001-11-27,241.60576450198903
2001-11-28,234.33978791589408
2001-11-29,233.19538608950336
2001-11-30,232.42695695321078
2001-12-03,236.97061268627385
2001-12-04,238.4260117816601
2001-12-05,244.51571735584017
2001-12-06,247.38126707854036
2001-12-07,250.03847651054656
2001-12-10,250.2065039150602
2001-12-11,248.81044008285696
2001-12-12,249.90950264122006
2001-12-13,245.43373145379869
2001-12-14,243.0004680940269
2001-12-17,242.39485305594752
2001-12-18,241.56620917821485
2001-12-19,241.1175194204669
2001-12-20,241.5705440121904
2001-12-21,242.78097184496886
2001-12-24,246.87907996200147
2001-12-25,248.6985565203903
2001-12-26,249.72338127428765
2001-12-27,248.74451855930684
2001-12-28,252.5331565139869
2001-12-31,252.3371365368396
2002-01-01,252.4142390452437
2002-01-02,252.15110665724254
2002-01-03,256.2372092896483
2002-01-04,261.36391211070713
2002-01-07,263.5970782936345
2002-01-08,262.7991957076242
2002-01-09,264.30236007370263
2002-01-10,260.61284821028755
2002-01-11,259.8316222598666
2002-01-14,257.88223344886535
2002-01-15,256.6446543851824
2002-01-16,256.66842582245
2002-01-17,258.4685956038827
2002-01-18,258.050469442209
2002-01-21,260.81320966617955
2002-01-22,261.11579840443244
2002-01-23,262.71601358838603
2002-01-24,265.46084476615846
2002-01-25,272.31387148499016
2002-01-28,274.9038603022294
2002-01-29,272.88734554944324
2002-01-30,270.04207660732675
2002-01-31,273.6484015677351
2002-02-01,273.35164967594926
2002-02-04,270.2255330358721
2002-02-05,270.05494120452624
2002-02-06,272.3403592019024
2002-02-07,269.58782323103276
2002-02-08,268.9482524382683
2002-02-11,266.81778675154493
2002-02-12,268.31652687623796
2002-02-13,271.6335569571235
2002-02-14,277.7338713062879
2002-02-15,276.62607966025865
2002-02-18,278.1843947904717
2002-02-19,274.9033274318519
2002-02-20,273.57539506176056
2002-02-21,274.3226137813179
2002-02-22,272.0765609206082
2002-02-25,274.03399097890053
2002-02-26,276.1822303999239
2002-02-27,282.28133249473484
2002-02-28,280.71423852829537
2002-03-01,283.2879634529447
2002-03-04,287.78283754637215
2002-03-05,288.4871649631022
2002-03-06,288.19810989372934
2002-03-07,285.83013969418255
2002-03-08,287.8151348827028
2002-03-11,288.7959411639069
2002-03-12,290.3132666002093
2002-03-13,289.8386858315104
2002-03-14,288.28512306738463
2002-03-15,289.01429908830494
2002-03-18,291.9082490006368
2002-03-19,292.36437773007515
2002-03-20,292.26479361131226
2002-03-21,292.92656641673193
2002-03-22,295.07723648580355
2002-03-25,293.9908199131922
2002-03-26,294.9823023467945
2002-03-27,298.9132258049742
2002-03-28,299.28620693764947
2002-03-29,298.8259779391557
2002-04-01,296.015270780656
2002-04-02,298.6132354221051
2002-04-03,299.42326169247514
2002-04-04,299.0778553726885
2002-04-05,302.5184563121523
2002-04-08,303.4072411821619
2002-04-09,301.13072516744984
2002-04-10,300.50091203979247
2002-04-11,299.8342070072545
2002-04-12,302.3873416449042
2002-04-15,303.93541534553185
2002-04-16,305.31292141955527
2002-04-17,308.4135949819388
2002-04-18,307.49969160515246
2002-04-19,308.46124254524483
2002-04-22,309.56898421293
2002-04-23,308.85339307875864
2002-04-24,308.0511606319632
2002-04-25,301.02213093194086
2002-04-26,301.439426147
2002-04-29,296.70651860646336
2002-04-30,296.0770784296726
2002-05-01,294.35436130320124
2002-05-02,295.37210836978636
2002-05-03,292.96709643086405
2002-05-06,288.21083600648296
2002-05-07,288.9023038968013
2002-05-08,293.45973545774615
2002-05-09,292.1002192504686
2002-05-10,289.0992652993822
2002-05-13,289.3583483747746
2002-05-14,294.2467202698956
2002-05-15,295.722227921515
2002-05-16,295.8948882112333
2002-05-17,294.0481350619211
2002-05-20,290.7470146646677
2002-05-21,287.09454820529504
2002-05-22,285.6189626894983
2002-05-23,285.86114790000687
2002-05-24,288.19324327606137
2002-05-27,289.39399538470974
2002-05-28,285.17223482085893
2002-05-29,282.89010997113087
2002-05-30,280.4929797196722
2002-05-31,279.75169916569735
2002-06-03,279.04986026071623
2002-06-04,277.410808888729
2002-06-05,278.1746619444203
2002-06-06,274.39029460670804
2002-06-07,271.136585832742
2002-06-10,274.38225308245546
2002-06-11,274.3489250195852
2002-06-12,271.3354206568695
2002-06-13,271.74513168680244
2002-06-14,267.4723048354238
2002-06-17,268.56879583375206
2002-06-18,267.8942005527508
2002-06-19,258.9694675673195
2002-06-20,254.50650089337213
2002-06-21,251.01490437031757
2002-06-24,246.56860789061406
2002-06-25,247.64292176744738
2002-06-26,233.00347413208553
2002-06-27,238.2035848183534
2002-06-28,242.93068535957056
2002-07-01,242.2967452033113
2002-07-02,240.96972456363963
2002-07-03,242.85556368963938
2002-07-04,247.0882963087038
2002-07-05,252.2075482049319
2002-07-08,250.07054001729998
2002-07-09,251.38302046877158
2002-07-10,251.07197253433486
2002-07-11,245.93170560379326
2002-07-12,251.26683643048494
2002-07-15,244.60467377905218
2002-07-16,241.75080533466576
2002-07-17,243.811919492859
2002-07-18,245.03102974466523
2002-07-19,240.09555962075706
2002-07-22,233.1877361255323
2002-07-23,236.18285938428355
2002-07-24,230.5013587061454
2002-07-25,228.49004067233312
2002-07-26,223.99438468197906
2002-07-29,227.74162384593387
