Date,EM LATAM ex BR IMI VALUE WEIGHTED
1999-09-01,1351.3264599486108
1999-09-02,1332.3365167590757
1999-09-03,1350.045657968877
1999-09-06,1355.784901546805
1999-09-07,1338.2384480827968
1999-09-08,1330.9670994052358
1999-09-09,1341.2817567757947
1999-09-10,1373.0081649936033
1999-09-13,1385.0069133243298
1999-09-14,1376.1524713750541
1999-09-15,1377.5335042014788
1999-09-16,1369.0048771883496
1999-09-17,1371.5627987444675
1999-09-20,1378.5802008313774
1999-09-21,1355.232975815665
1999-09-22,1353.8327106791683
1999-09-23,1354.8768342622523
1999-09-24,1351.2854644915958
1999-09-27,1369.2868717864783
1999-09-28,1360.9453020010574
1999-09-29,1342.9475966997957
1999-09-30,1338.7129477192511
1999-10-01,1319.3338841990949
1999-10-04,1321.775808834818
1999-10-05,1322.2979449396712
1999-10-06,1329.5183432060996
1999-10-07,1331.1364430963397
1999-10-08,1350.7736972752177
1999-10-11,1352.1688771137017
1999-10-12,1322.150800325391
1999-10-13,1288.2422361213148
1999-10-14,1275.1715810270782
1999-10-15,1228.4903518432893
1999-10-18,1228.450934785929
1999-10-19,1255.8345913236572
1999-10-20,1271.000544313659
1999-10-21,1278.0330440146297
1999-10-22,1304.2779067521433
1999-10-25,1298.685482661576
1999-10-26,1303.2487796458108
1999-10-27,1309.545980331332
1999-10-28,1332.1176973789618
1999-10-29,1364.4473385125734
1999-11-01,1372.1641776749873
1999-11-02,1381.7645420365457
1999-11-03,1428.0838498224814
1999-11-04,1435.035630097175
1999-11-05,1451.3665962374455
1999-11-08,1469.8562199835042
1999-11-09,1465.4663156881545
1999-11-10,1472.1769733918097
1999-11-11,1481.9107228445978
1999-11-12,1495.7103209572103
1999-11-15,1512.5439968401772
1999-11-16,1512.0679239671624
1999-11-17,1497.6515589196333
1999-11-18,1524.0600046289192
1999-11-19,1533.8756755363456
1999-11-22,1513.0200354240521
1999-11-23,1515.9843683452136
1999-11-24,1541.5448144578743
1999-11-25,1557.778440574268
1999-11-26,1575.259400476262
1999-11-29,1577.3783225586487
1999-11-30,1560.437583253647
1999-12-01,1563.4924940495105
1999-12-02,1578.6881194836112
1999-12-03,1608.5901001565373
1999-12-06,1568.9349447635147
1999-12-07,1564.8286150136016
1999-12-08,1583.82521739409
1999-12-09,1602.7831474354027
1999-12-10,1616.6458283344125
1999-12-13,1615.5198039563734
1999-12-14,1615.3998411625507
1999-12-15,1641.2435932234584
1999-12-16,1629.685608543621
1999-12-17,1658.0992077024955
1999-12-20,1659.7193028356824
1999-12-21,1662.8990135715192
1999-12-22,1655.5899897975128
1999-12-23,1650.4708955572594
1999-12-24,1649.8253309155923
1999-12-27,1645.7281529245863
1999-12-28,1664.5331578777614
1999-12-29,1678.1841234244591
1999-12-30,1694.4202173308558
1999-12-31,1694.3936397199514
2000-01-03,1677.0587068663924
2000-01-04,1580.41668600488
2000-01-05,1591.9794153037417
2000-01-06,1579.2346580750393
2000-01-07,1629.6987661988794
2000-01-10,1669.1475457024662
2000-01-11,1639.9089469293492
2000-01-12,1649.0901326354276
2000-01-13,1703.1495070182339
2000-01-14,1760.078625959268
2000-01-17,1784.5913946107232
2000-01-18,1763.8616434942278
2000-01-19,1750.0392832247787
2000-01-20,1730.8810265473155
2000-01-21,1717.7662019103514
2000-01-24,1712.1894819065444
2000-01-25,1695.9793621153271
2000-01-26,1712.699542650265
2000-01-27,1725.4746734954792
2000-01-28,1711.2224640070358
2000-01-31,1703.2464865225488
2000-02-01,1728.3804191188742
2000-02-02,1743.8502321730311
2000-02-03,1767.4172270529054
2000-02-04,1808.4968102215987
2000-02-07,1845.409673467583
2000-02-08,1842.7772886441874
2000-02-09,1823.3448948612977
2000-02-10,1858.1462764008074
2000-02-11,1855.6690144582578
2000-02-14,1857.0258928053302
2000-02-15,1846.1178179362744
2000-02-16,1837.9183676774655
2000-02-17,1826.9875195419806
2000-02-18,1791.0722012412768
2000-02-21,1780.5463319850032
2000-02-22,1722.3904898713838
2000-02-23,1754.3923856448614
2000-02-24,1764.887991861598
2000-02-25,1774.5180547568443
2000-02-28,1795.5449146738029
2000-02-29,1815.3594641512645
2000-03-01,1834.2217107847628
2000-03-02,1884.2905368093532
2000-03-03,1911.44996316536
2000-03-06,1890.5053025667878
2000-03-07,1893.7275647348524
2000-03-08,1925.3325360676777
2000-03-09,1908.8960256112416
2000-03-10,1895.0598998827118
2000-03-13,1865.621271649737
2000-03-14,1853.9610444773073
2000-03-15,1854.8882850604273
2000-03-16,1855.2132054004242
2000-03-17,1861.0265182921792
2000-03-20,1855.262329917083
2000-03-21,1850.504657735649
2000-03-22,1853.792533308003
2000-03-23,1857.4562756638813
2000-03-24,1868.3397280465713
2000-03-27,1881.1561233178668
2000-03-28,1858.010910914771
2000-03-29,1871.9837329996735
2000-03-30,1838.0759214886702
2000-03-31,1834.1295777755624
2000-04-03,1819.447077582935
2000-04-04,1784.3838430149447
2000-04-05,1767.589187695562
2000-04-06,1806.6020640469967
2000-04-07,1833.5144152649725
2000-04-10,1805.104447292048
2000-04-11,1769.289106915533
2000-04-12,1747.5648364706951
2000-04-13,1728.7101851840384
2000-04-14,1658.1086183497846
2000-04-17,1644.5378659799865
2000-04-18,1701.2204727644962
2000-04-19,1687.202739714333
2000-04-20,1693.1301555369243
2000-04-21,1693.0789308112808
2000-04-24,1687.823694034906
2000-04-25,1741.7705366547395
2000-04-26,1743.6249977120415
2000-04-27,1762.8764177033358
2000-04-28,1750.6567298871391
2000-05-01,1763.2315190389484
2000-05-02,1763.3454666153316
2000-05-03,1758.7775920237043
2000-05-04,1766.2884705970696
2000-05-05,1758.658082185387
2000-05-08,1724.0507717289995
2000-05-09,1694.9447483505155
2000-05-10,1647.6288324509326
2000-05-11,1664.8029225898815
2000-05-12,1690.0691943122836
2000-05-15,1697.0671124089235
2000-05-16,1726.2184175759185
2000-05-17,1718.5182853521026
2000-05-18,1696.1555567373314
2000-05-19,1651.2764965666477
2000-05-22,1607.8214912848453
2000-05-23,1583.2219964787848
2000-05-24,1611.4736985653276
2000-05-25,1598.498333283973
2000-05-26,1567.96272817355
2000-05-29,1574.9005072214807
2000-05-30,1601.7711060809934
2000-05-31,1603.747637509499
2000-06-01,1622.2455822322013
2000-06-02,1658.9074147610281
2000-06-05,1641.600303521634
2000-06-06,1567.3885440036513
2000-06-07,1562.0919751163708
2000-06-08,1564.8927126188512
2000-06-09,1573.8815694181894
2000-06-12,1575.2309887936055
2000-06-13,1579.6610082517404
2000-06-14,1600.2695203865132
2000-06-15,1588.723146488312
2000-06-16,1557.8125924244014
2000-06-19,1559.2254395600187
2000-06-20,1562.4401327715027
2000-06-21,1591.308357919085
2000-06-22,1570.126169448524
2000-06-23,1566.0660443872616
2000-06-26,1568.0444629063163
2000-06-27,1575.2163602371486
2000-06-28,1575.0020800018626
2000-06-29,1573.2823669829436
2000-06-30,1601.0004591187428
2000-07-03,1677.3895576535092
2000-07-04,1703.3930318976395
2000-07-05,1670.496202117377
2000-07-06,1663.6614701066362
2000-07-07,1693.4497675606613
2000-07-10,1697.1188824460498
2000-07-11,1692.7986069491253
2000-07-12,1720.93243675795
2000-07-13,1736.8443915545606
2000-07-14,1748.306658628695
2000-07-17,1746.390871730212
2000-07-18,1737.330504908497
2000-07-19,1698.7977229835224
2000-07-20,1708.4661551346549
2000-07-21,1688.3373402364368
2000-07-24,1677.1791818451038
2000-07-25,1671.5540702223377
2000-07-26,1656.9712018026717
2000-07-27,1641.7260753421144
2000-07-28,1636.0941536815162
2000-07-31,1650.4658522096252
2000-08-01,1657.3843072659313
2000-08-02,1680.9981790123115
2000-08-03,1692.2394332527094
2000-08-04,1693.6663486650318
2000-08-07,1700.1981295870783
2000-08-08,1716.7423110870984
2000-08-09,1710.3249972385922
2000-08-10,1682.650525832145
2000-08-11,1701.3565665833694
2000-08-14,1711.8368368855981
2000-08-15,1692.8968874015432
2000-08-16,1694.3397578519946
2000-08-17,1698.050996633361
2000-08-18,1691.2925150415817
2000-08-21,1684.9262979782459
2000-08-22,1698.2096918547459
2000-08-23,1706.535390488024
2000-08-24,1685.5360277775403
2000-08-25,1667.4634153634695
2000-08-28,1686.9126248346306
2000-08-29,1695.979751350195
2000-08-30,1730.5925385724615
2000-08-31,1752.3428353098739
2000-09-01,1737.4141595674882
2000-09-04,1741.3754119990695
2000-09-05,1766.1816570888627
2000-09-06,1771.6085367018936
2000-09-07,1795.6603621706158
2000-09-08,1796.0222106408735
2000-09-11,1799.4638768885463
2000-09-12,1792.830609334928
2000-09-13,1791.1622927916092
2000-09-14,1803.3322236682693
2000-09-15,1797.9507453165268
2000-09-18,1774.4974086407515
2000-09-19,1778.1606642044983
2000-09-20,1796.893106171193
2000-09-21,1765.9321827526383
2000-09-22,1699.427812276033
2000-09-25,1725.4915537630166
2000-09-26,1694.672571990559
2000-09-27,1680.930530703217
2000-09-28,1687.753122019699
2000-09-29,1675.5976185788809
2000-10-02,1667.1610270657184
2000-10-03,1673.5668119156705
2000-10-04,1686.9582709067865
2000-10-05,1692.758468701258
2000-10-06,1665.2461006347057
2000-10-09,1660.1104511341807
2000-10-10,1653.0280241311727
2000-10-11,1614.9981159252536
2000-10-12,1602.2935008891438
2000-10-13,1609.9329223741959
2000-10-16,1629.3560006691157
2000-10-17,1608.458927318078
2000-10-18,1605.48496876387
2000-10-19,1656.150083899323
2000-10-20,1654.4374943572159
2000-10-23,1650.6459167195933
2000-10-24,1667.181880261815
2000-10-25,1660.8554575383457
2000-10-26,1674.7340033367036
2000-10-27,1677.3790072613351
2000-10-30,1680.5386217144346
2000-10-31,1700.065065254608
2000-11-01,1680.8394256350932
2000-11-02,1677.7347071192532
2000-11-03,1653.8691954912586
2000-11-06,1660.350120182014
2000-11-07,1671.8122777930853
2000-11-08,1667.048664456477
2000-11-09,1644.688931488478
2000-11-10,1627.686736817351
2000-11-13,1608.4779307919532
2000-11-14,1640.7132623004761
2000-11-15,1647.0216147202116
2000-11-16,1646.5859810947472
2000-11-17,1663.846955276309
2000-11-20,1674.885350199739
2000-11-21,1670.5201006164907
2000-11-22,1647.1250942816787
2000-11-23,1656.3711141911917
2000-11-24,1673.6834156463183
2000-11-27,1649.5135693998775
2000-11-28,1612.364758532315
2000-11-29,1600.7892711104023
2000-11-30,1547.4995272391134
2000-12-01,1542.531436851971
2000-12-04,1502.8008453852685
2000-12-05,1546.3437908205956
2000-12-06,1543.006991019317
2000-12-07,1527.8340976492605
2000-12-08,1533.6507351639034
2000-12-11,1555.6049318289201
2000-12-12,1556.824349207464
2000-12-13,1550.9224531439768
2000-12-14,1527.5910126286383
2000-12-15,1491.3198649454387
2000-12-18,1493.5012920567451
2000-12-19,1500.121131208623
2000-12-20,1435.7707467701719
2000-12-21,1428.5371836720299
2000-12-22,1428.4833118138886
2000-12-25,1428.4589723129332
2000-12-26,1427.9803990088692
2000-12-27,1427.9124512697383
2000-12-28,1439.6617541982228
2000-12-29,1425.9997479810725
2001-01-01,1425.9979948668868
2001-01-02,1396.0755053858254
2001-01-03,1424.2791686050948
2001-01-04,1464.4927315362286
2001-01-05,1437.9071300018604
2001-01-08,1445.6688512897756
2001-01-09,1466.7153097485968
2001-01-10,1449.696350969997
2001-01-11,1448.945531897583
2001-01-12,1448.8480788576355
2001-01-15,1459.3169046450676
2001-01-16,1454.983142048947
2001-01-17,1492.3861670728809
2001-01-18,1490.4694400096973
2001-01-19,1526.44394348689
2001-01-22,1527.986022568834
2001-01-23,1544.4287583723153
2001-01-24,1569.6747763096182
2001-01-25,1571.9012126216383
2001-01-26,1579.2893715577777
2001-01-29,1591.4450583048929
2001-01-30,1594.6705028684112
2001-01-31,1592.9030295438658
2001-02-01,1575.6148743971057
2001-02-02,1577.2519942221631
2001-02-05,1559.3970663000364
2001-02-06,1572.9457421105915
2001-02-07,1553.8622755307995
2001-02-08,1580.1009326400267
2001-02-09,1563.9681612413106
2001-02-12,1564.0097239799327
2001-02-13,1575.3329495091511
2001-02-14,1580.169382966356
2001-02-15,1615.6344775638142
2001-02-16,1580.7129282309045
2001-02-19,1572.0399032936984
2001-02-20,1579.852115773665
2001-02-21,1535.9527107613876
2001-02-22,1545.8568813234247
2001-02-23,1532.2929230989262
2001-02-26,1544.736278462686
2001-02-27,1524.950161980719
2001-02-28,1511.6162343661167
2001-03-01,1502.7993136080863
2001-03-02,1509.880115494158
2001-03-05,1535.1639388044177
2001-03-06,1541.3896585487923
2001-03-07,1561.7671255889225
2001-03-08,1560.6997326828316
2001-03-09,1548.336572672507
2001-03-12,1518.3371596285176
2001-03-13,1538.271261272862
2001-03-14,1526.7016109943784
2001-03-15,1538.3412675949091
2001-03-16,1556.7553513693617
2001-03-19,1559.529999731031
2001-03-20,1544.2933144776514
2001-03-21,1549.3564797545548
2001-03-22,1537.3627035722104
2001-03-23,1520.037797891448
2001-03-26,1541.488897964821
2001-03-27,1555.9707841478103
2001-03-28,1558.036829540422
2001-03-29,1567.3789908634435
2001-03-30,1576.996761061331
2001-04-02,1583.371142409087
2001-04-03,1554.9772024100278
2001-04-04,1525.8723717099465
2001-04-05,1560.9063693688317
2001-04-06,1550.9303585069063
2001-04-09,1562.7462738092593
2001-04-10,1604.6664091057016
2001-04-11,1619.9735016904485
2001-04-12,1599.7448182441155
2001-04-13,1599.8216492449176
2001-04-16,1603.5516035855976
2001-04-17,1624.0030075073953
2001-04-18,1670.5051202584511
2001-04-19,1610.3105320337866
2001-04-20,1566.7894269773715
2001-04-23,1552.7553700633075
2001-04-24,1569.6760911699182
2001-04-25,1563.9372804350212
2001-04-26,1578.2359300557227
2001-04-27,1597.849075998726
2001-04-30,1614.0705415526975
2001-05-01,1603.3193489375126
2001-05-02,1610.4323422490133
2001-05-03,1605.3877044624649
2001-05-04,1618.767872993439
2001-05-07,1618.055841554443
2001-05-08,1624.3067607045127
2001-05-09,1637.8745252925721
2001-05-10,1646.7409890046722
2001-05-11,1654.4577003779366
2001-05-14,1650.1395446051515
2001-05-15,1630.9092863026628
2001-05-16,1624.696570363481
2001-05-17,1701.6981351572022
2001-05-18,1731.6179044993808
2001-05-21,1748.4026759452145
2001-05-22,1783.8674387532615
2001-05-23,1803.5991295501346
2001-05-24,1801.2419289248562
2001-05-25,1803.4223231035915
2001-05-28,1802.1702370197595
2001-05-29,1808.5581809455782
2001-05-30,1790.7126826341819
2001-05-31,1822.6225815518435
2001-06-01,1826.9515722190695
2001-06-04,1837.9818713910656
2001-06-05,1833.1533918205753
2001-06-06,1848.469875319674
2001-06-07,1849.760385739836
2001-06-08,1855.6958717333355
2001-06-11,1868.064513861511
2001-06-12,1849.9879943457015
2001-06-13,1841.1337119092836
2001-06-14,1824.346821918942
2001-06-15,1800.6164486668015
2001-06-18,1780.8644471995956
2001-06-19,1762.623381288215
2001-06-20,1779.1267640331016
2001-06-21,1792.7647982714625
2001-06-22,1790.0504136170418
2001-06-25,1772.4788222639345
2001-06-26,1771.3179113806411
2001-06-27,1780.2806203504156
2001-06-28,1802.70445551759
2001-06-29,1811.8716277073318
2001-07-02,1834.9911029680463
2001-07-03,1829.4643218088072
2001-07-04,1826.5108069133262
2001-07-05,1828.684170233605
2001-07-06,1784.407891935062
2001-07-09,1780.443210660404
2001-07-10,1758.941266493724
2001-07-11,1695.4750203843455
2001-07-12,1682.0109738480917
2001-07-13,1681.4283975155065
2001-07-16,1670.2667396291758
2001-07-17,1701.4835361846913
2001-07-18,1667.600696642712
2001-07-19,1658.349637032634
2001-07-20,1658.6978591491754
2001-07-23,1679.4077718601172
2001-07-24,1651.5533096369286
2001-07-25,1641.937731095849
2001-07-26,1656.7849205773193
2001-07-27,1661.4200196234885
2001-07-30,1668.7385382968616
2001-07-31,1657.8779109887012
2001-08-01,1645.4635253296678
2001-08-02,1658.0429946296022
2001-08-03,1655.8713505303685
2001-08-06,1657.7613697155648
2001-08-07,1669.2412368685862
2001-08-08,1679.117872351836
2001-08-09,1662.625740578196
2001-08-10,1648.5136096542756
2001-08-13,1648.9384590318327
2001-08-14,1644.327980225171
2001-08-15,1615.391604025203
2001-08-16,1609.5892567504266
2001-08-17,1570.8265318565507
2001-08-20,1580.812921208598
2001-08-21,1584.0917554204163
2001-08-22,1591.8348224503188
2001-08-23,1597.062860541789
2001-08-24,1607.896066005886
2001-08-27,1614.8732098179937
2001-08-28,1606.4213301433026
2001-08-29,1615.0564836086562
2001-08-30,1606.829505059605
2001-08-31,1605.072853704208
2001-09-03,1601.321146537905
2001-09-04,1621.8772640032716
2001-09-05,1615.2162200161822
2001-09-06,1587.5721295863225
2001-09-07,1555.2898677196317
2001-09-10,1549.0503795725406
2001-09-11,1465.0009963103396
2001-09-12,1477.1722026683362
2001-09-13,1462.2389159781087
2001-09-14,1428.3446967052578
2001-09-17,1408.9957247923548
2001-09-18,1405.7737036377653
2001-09-19,1382.4756294128913
2001-09-20,1337.953366534128
2001-09-21,1337.621231856062
2001-09-24,1373.0728529630403
2001-09-25,1352.90380285748
2001-09-26,1343.049980604888
2001-09-27,1337.812612577843
2001-09-28,1355.848620473442
2001-10-01,1347.192011288321
2001-10-02,1343.9178219506562
2001-10-03,1326.7511903353627
2001-10-04,1342.6853510228595
2001-10-05,1327.7185526179387
2001-10-08,1326.2629770021217
2001-10-09,1331.7728407339928
2001-10-10,1368.5898745132401
2001-10-11,1407.0472955043142
2001-10-12,1382.55164235551
2001-10-15,1371.6766375420664
2001-10-16,1386.115207493647
2001-10-17,1394.8023119858485
2001-10-18,1398.7784851773392
2001-10-19,1416.0636711384473
2001-10-22,1422.4640171408985
2001-10-23,1427.6970517178204
2001-10-24,1437.6986893440205
2001-10-25,1427.4445587040245
2001-10-26,1428.0325452878237
2001-10-29,1389.8013521605033
2001-10-30,1372.302524193133
2001-10-31,1389.3257589875068
2001-11-01,1379.865411986641
2001-11-02,1382.2245324838552
2001-11-05,1409.5553110724786
2001-11-06,1413.9047484137086
2001-11-07,1413.8839236949998
2001-11-08,1431.1267317970546
2001-11-09,1419.3317763058037
2001-11-12,1405.5679700580101
2001-11-13,1446.79821019243
2001-11-14,1456.632548029136
2001-11-15,1464.1232620359021
2001-11-16,1449.8812588099177
2001-11-19,1469.1218708430315
2001-11-20,1455.4124086842653
2001-11-21,1469.3723433033226
2001-11-22,1468.3460259583242
2001-11-23,1485.5207269004152
2001-11-26,1489.5867373496926
2001-11-27,1502.127148926398
2001-11-28,1478.8107445530322
2001-11-29,1473.4316666639188
2001-11-30,1459.8075265030375
2001-12-03,1480.812271531623
2001-12-04,1489.64213301527
2001-12-05,1525.7446143312852
2001-12-06,1536.8040779133134
2001-12-07,1547.44541373183
2001-12-10,1545.5020521471756
2001-12-11,1547.6023782554232
2001-12-12,1539.5973861967855
2001-12-13,1540.23740914488
2001-12-14,1541.1619472371635
2001-12-17,1547.6897977381277
2001-12-18,1553.6784920699617
2001-12-19,1567.3012880556369
2001-12-20,1583.055012459529
2001-12-21,1626.0619733422745
2001-12-24,1646.1178975129278
2001-12-25,1646.127787284328
2001-12-26,1642.5343428681676
2001-12-27,1632.4995469931453
2001-12-28,1633.6294648436995
2001-12-31,1606.6990056161792
2002-01-01,1604.7284622888842
2002-01-02,1607.634377245123
2002-01-03,1654.7106051443957
2002-01-04,1669.6698867779703
2002-01-07,1577.9835092971507
2002-01-08,1583.0712640299998
2002-01-09,1566.7874493907013
2002-01-10,1542.84114899923
2002-01-11,1542.1231366744978
2002-01-14,1539.153493920874
2002-01-15,1571.8758904918918
2002-01-16,1581.2925153575572
2002-01-17,1554.2274242509886
2002-01-18,1569.5919741754208
2002-01-21,1600.7847926332356
2002-01-22,1609.0336234769818
2002-01-23,1627.5692343468907
2002-01-24,1638.5658262582085
2002-01-25,1671.6574143609746
2002-01-28,1684.928969991149
2002-01-29,1664.2483886878774
2002-01-30,1667.1423757355074
2002-01-31,1677.145270081831
2002-02-01,1672.4747748597313
2002-02-04,1652.7503381040829
2002-02-05,1646.7103822189074
2002-02-06,1650.8757357018926
2002-02-07,1639.2886851852074
2002-02-08,1619.97513575201
2002-02-11,1578.236744384535
2002-02-12,1596.7557925893307
2002-02-13,1627.3375333069444
2002-02-14,1627.250834006708
2002-02-15,1609.809671114784
2002-02-18,1618.341334512735
2002-02-19,1600.342726464469
2002-02-20,1592.2939762537142
2002-02-21,1594.34621268587
2002-02-22,1571.227728832608
2002-02-25,1598.289276810359
2002-02-26,1604.5639172253914
2002-02-27,1626.8700938867153
2002-02-28,1619.205929437935
2002-03-01,1635.7554988453714
2002-03-04,1649.7463536657776
2002-03-05,1649.0021170946789
2002-03-06,1661.01459705255
2002-03-07,1641.125150922335
2002-03-08,1665.797345720119
2002-03-11,1660.803153322946
2002-03-12,1675.58511012315
2002-03-13,1665.3419148173325
2002-03-14,1645.2226431706267
2002-03-15,1654.8310671449453
2002-03-18,1677.3178564787008
2002-03-19,1687.0296535103964
2002-03-20,1679.8692012449799
2002-03-21,1683.0265692016287
2002-03-22,1683.0842055409262
2002-03-25,1654.0514105633977
2002-03-26,1656.2405550208553
2002-03-27,1682.5518547602678
2002-03-28,1685.3666223067014
2002-03-29,1685.3112650600672
2002-04-01,1681.7134070997538
2002-04-02,1678.3661135283628
2002-04-03,1659.8692350285312
2002-04-04,1654.2018192834337
2002-04-05,1688.6521703465066
2002-04-08,1686.440601527675
2002-04-09,1685.1776792598862
2002-04-10,1712.273637579645
2002-04-11,1684.0442495415202
2002-04-12,1685.5880769618566
2002-04-15,1671.7087224533025
2002-04-16,1682.5077258023782
2002-04-17,1684.3187004369784
2002-04-18,1664.6147178324024
2002-04-19,1667.5140537848285
2002-04-22,1651.8444355935587
2002-04-23,1646.8050228271002
2002-04-24,1650.2720064919135
2002-04-25,1621.6543425181471
2002-04-26,1627.1069914121072
2002-04-29,1613.2180064144077
2002-04-30,1631.468955948148
2002-05-01,1610.7149955331408
2002-05-02,1615.6980674383087
2002-05-03,1582.867795711209
2002-05-06,1593.2754682415787
2002-05-07,1588.076586042887
2002-05-08,1616.7201049784153
2002-05-09,1593.9927626783915
2002-05-10,1576.366225058454
2002-05-13,1581.5106718881668
2002-05-14,1599.6092678128934
2002-05-15,1597.306668100932
2002-05-16,1612.58160382008
2002-05-17,1590.5799627246702
2002-05-20,1578.82137492994
2002-05-21,1567.5453169841435
2002-05-22,1543.9299275212202
