Date,AC EUROPE MOMENTUM
1999-05-31,1000.0
1999-06-01,1003.3783288345279
1999-06-02,996.3550243384027
1999-06-03,1003.2590649241339
1999-06-04,1005.1203366690044
1999-06-07,1020.216281233849
1999-06-08,1030.7625167056026
1999-06-09,1035.6684466477107
1999-06-10,1034.4218561787397
1999-06-11,1048.5872925190831
1999-06-14,1036.8985998709013
1999-06-15,1033.7046400474662
1999-06-16,1038.4972582414362
1999-06-17,1045.2613888392564
1999-06-18,1056.5797953660547
1999-06-21,1064.8081259971161
1999-06-22,1060.8822334321094
1999-06-23,1051.4184851421485
1999-06-24,1039.9045744322823
1999-06-25,1047.37888159293
1999-06-28,1038.7230479297684
1999-06-29,1035.593237841708
1999-06-30,1032.1173086059407
1999-07-01,1052.2562824438587
1999-07-02,1056.9008981668728
1999-07-05,1078.0781978308328
1999-07-06,1075.346465897689
1999-07-07,1067.4962341595535
1999-07-08,1061.4864176711194
1999-07-09,1061.6281768906192
1999-07-12,1061.2607786776464
1999-07-13,1046.4495938100463
1999-07-14,1054.5305063481203
1999-07-15,1078.3087899431162
1999-07-16,1076.6325291380429
1999-07-19,1070.8530675016752
1999-07-20,1068.1816881150073
1999-07-21,1062.0225478184345
1999-07-22,1053.3279001967658
1999-07-23,1036.6406364977213
1999-07-26,1045.8984291145794
1999-07-27,1048.6162549198098
1999-07-28,1049.7230097064485
1999-07-29,1036.0991553765955
1999-07-30,1055.6556132868388
1999-08-02,1050.9826984006634
1999-08-03,1043.7101202057975
1999-08-04,1039.7169476610225
1999-08-05,1013.6979327909158
1999-08-06,1015.6955601140115
1999-08-09,1023.5934699849869
1999-08-10,1005.7311254242712
1999-08-11,1007.4123561261318
1999-08-12,1030.3467665417081
1999-08-13,1039.683604507576
1999-08-16,1041.8946147318873
1999-08-17,1036.213496110585
1999-08-18,1041.3366904755255
1999-08-19,1034.0269068852733
1999-08-20,1044.0431689808306
1999-08-23,1052.6414742042912
1999-08-24,1049.5278454707138
1999-08-25,1067.9769653447042
1999-08-26,1066.3216743622536
1999-08-27,1068.3065739298195
1999-08-30,1068.605679547108
1999-08-31,1067.1050614429316
1999-09-01,1075.5864205508637
1999-09-02,1061.538025599447
1999-09-03,1078.6111289812357
1999-09-06,1091.7185744095625
1999-09-07,1086.0209253075577
1999-09-08,1085.7486721248674
1999-09-09,1092.0608752969674
1999-09-10,1082.5989316488035
1999-09-13,1074.2919754353054
1999-09-14,1069.7593042653398
1999-09-15,1061.0263056916033
1999-09-16,1054.5927944856357
1999-09-17,1057.683429386507
1999-09-20,1069.8797792170412
1999-09-21,1060.2182979901227
1999-09-22,1058.96591440209
1999-09-23,1073.556881741758
1999-09-24,1057.9132556247112
1999-09-27,1067.8834013014946
1999-09-28,1063.4924636710211
1999-09-29,1070.592277491241
1999-09-30,1074.7682244944892
1999-10-01,1068.5802955238562
1999-10-04,1082.9018788931685
1999-10-05,1091.416740817681
1999-10-06,1101.7033118357367
1999-10-07,1118.6624459141567
1999-10-08,1117.1195827259937
1999-10-11,1123.3883388777215
1999-10-12,1120.7891022373942
1999-10-13,1108.5665431717437
1999-10-14,1096.8059126677279
1999-10-15,1086.2132463285313
1999-10-18,1071.7610134911718
1999-10-19,1085.571729315122
1999-10-20,1082.53933770087
1999-10-21,1087.4057361165528
1999-10-22,1098.4255798667368
1999-10-25,1091.5978462248208
1999-10-26,1097.8577015826602
1999-10-27,1088.1826535547539
1999-10-28,1106.062818647486
1999-10-29,1129.9930555555463
1999-11-01,1134.7456090417088
1999-11-02,1130.8266071321648
1999-11-03,1139.3401634192408
1999-11-04,1149.484867435407
1999-11-05,1160.157647406176
1999-11-08,1159.7975193432671
1999-11-09,1171.5772148778367
1999-11-10,1187.8692479903889
1999-11-11,1207.531504173671
1999-11-12,1192.9852902817236
1999-11-15,1211.3597045040167
1999-11-16,1214.1177517556034
1999-11-17,1222.6916204148004
1999-11-18,1240.3238160291978
1999-11-19,1235.9019902140174
1999-11-22,1224.3866395192085
1999-11-23,1223.9298004412992
1999-11-24,1219.8888014203146
1999-11-25,1265.0075915710304
1999-11-26,1267.2674210521557
1999-11-29,1263.1010777617435
1999-11-30,1242.093171766856
1999-12-01,1258.9725914874211
1999-12-02,1268.1806481551139
1999-12-03,1317.6757680200358
1999-12-06,1355.365383611317
1999-12-07,1367.6818219711147
1999-12-08,1371.6760952068953
1999-12-09,1373.9152062950127
1999-12-10,1359.7919430409586
1999-12-13,1363.9781375247762
1999-12-14,1362.4452603770064
1999-12-15,1320.1635619720378
1999-12-16,1345.755483235288
1999-12-17,1356.7580720372541
1999-12-20,1378.1177827007762
1999-12-21,1380.9005077009383
1999-12-22,1403.0498056293766
1999-12-23,1429.0462977744407
1999-12-24,1442.469868009769
1999-12-27,1446.0295363231746
1999-12-28,1445.6713195449686
1999-12-29,1457.5061909111907
1999-12-30,1479.8058571599076
1999-12-31,1479.8058571599076
2000-01-03,1506.6467710865807
2000-01-04,1456.8658658068346
2000-01-05,1386.0152227847386
2000-01-06,1355.4980769199603
2000-01-07,1380.7710169402255
2000-01-10,1420.012593733561
2000-01-11,1421.7254145347447
2000-01-12,1423.802182995941
2000-01-13,1453.713380898134
2000-01-14,1493.9046069720655
2000-01-17,1531.5033041419426
2000-01-18,1489.8841751260873
2000-01-19,1474.4032159228952
2000-01-20,1491.8794196919353
2000-01-21,1479.407690090512
2000-01-24,1489.7594382214534
2000-01-25,1470.308287748397
2000-01-26,1490.6478257777683
2000-01-27,1493.5826115340044
2000-01-28,1493.775372486385
2000-01-31,1460.7529286002055
2000-02-01,1498.5359882236758
2000-02-02,1537.5357085914986
2000-02-03,1599.637987612254
2000-02-04,1631.6488294442302
2000-02-07,1617.1858782714887
2000-02-08,1684.7285022797903
2000-02-09,1709.6498610514313
2000-02-10,1677.5975089008364
2000-02-11,1678.436342369353
2000-02-14,1645.1465413961516
2000-02-15,1603.7153647338969
2000-02-16,1606.1273501231199
2000-02-17,1621.5584294083978
2000-02-18,1615.1914029770653
2000-02-21,1596.8937585652197
2000-02-22,1630.330346926123
2000-02-23,1666.3423531565281
2000-02-24,1678.8347386223768
2000-02-25,1709.2218185356521
2000-02-28,1651.196077745153
2000-02-29,1665.2941776380558
2000-03-01,1704.8260129425616
2000-03-02,1767.7359053868042
2000-03-03,1799.4420246105585
2000-03-06,1818.6923983303059
2000-03-07,1777.4334433404335
2000-03-08,1727.690025500177
2000-03-09,1774.5771390420844
2000-03-10,1799.2956983354027
2000-03-13,1740.4705983787246
2000-03-14,1732.9041865152244
2000-03-15,1646.9775522297264
2000-03-16,1630.0240116448344
2000-03-17,1660.9899834808143
2000-03-20,1710.2970996278573
2000-03-21,1682.5824138067396
2000-03-22,1654.5518141499308
2000-03-23,1659.3981659947274
2000-03-24,1706.6174242247641
2000-03-27,1712.6085327891872
2000-03-28,1713.2389851570656
2000-03-29,1672.0637971565786
2000-03-30,1581.0022225598825
2000-03-31,1585.7446154765985
2000-04-03,1503.2755219212274
2000-04-04,1461.5459931870028
2000-04-05,1450.452471271096
2000-04-06,1537.298378855822
2000-04-07,1585.0687637693522
2000-04-10,1581.9477312062065
2000-04-11,1501.052718392052
2000-04-12,1476.5170123421642
2000-04-13,1472.2222868954595
2000-04-14,1409.415106251458
2000-04-17,1398.664589383255
2000-04-18,1429.7733790392635
2000-04-19,1460.5541057522537
2000-04-20,1466.1898059364057
2000-04-21,1467.0763308276128
2000-04-24,1466.7768622551982
2000-04-25,1441.5739546152768
2000-04-26,1469.187100125427
2000-04-27,1436.5946750591486
2000-04-28,1493.8639638882526
2000-05-01,1491.290100656184
2000-05-02,1539.885370835365
2000-05-03,1471.6080752519986
2000-05-04,1459.1539374824035
2000-05-05,1474.0886223252949
2000-05-08,1448.8466336448478
2000-05-09,1411.082789457784
2000-05-10,1363.3174275553054
2000-05-11,1375.0000845483157
2000-05-12,1415.7797914482408
2000-05-15,1403.5160457064458
2000-05-16,1439.9084522045496
2000-05-17,1386.2059244404008
2000-05-18,1381.619975744806
2000-05-19,1292.5523571917863
2000-05-22,1253.139764846627
2000-05-23,1283.3133110963918
2000-05-24,1252.1369151457227
2000-05-25,1309.4654952980063
2000-05-26,1322.8476061924769
2000-05-29,1348.0809521356757
2000-05-30,1399.6225234092615
2000-05-31,1411.4092434373626
2000-06-01,1455.5299722089176
2000-06-02,1542.3688738323692
2000-06-05,1522.7969093661675
2000-06-06,1522.4163423737398
2000-06-07,1493.1820548141043
2000-06-08,1507.8914029702776
2000-06-09,1503.7032405753525
2000-06-12,1506.37355043175
2000-06-13,1494.59177732758
2000-06-14,1508.8147484212245
2000-06-15,1480.242211159823
2000-06-16,1478.7193422752202
2000-06-19,1480.0228299986964
2000-06-20,1500.0235667416007
2000-06-21,1471.307559963216
2000-06-22,1449.1779937557687
2000-06-23,1447.3845916333253
2000-06-26,1447.3411382216611
2000-06-27,1438.2108585081805
2000-06-28,1446.962481290327
2000-06-29,1387.3692502132092
2000-06-30,1425.8943750813044
2000-07-03,1434.533423445636
2000-07-04,1433.6814201210896
2000-07-05,1430.3718421034964
2000-07-06,1427.2757864721566
2000-07-07,1453.7589198851276
2000-07-10,1457.3355978061177
2000-07-11,1453.6294449116003
2000-07-12,1459.0282092847506
2000-07-13,1468.359290211823
2000-07-14,1484.140159192178
2000-07-17,1495.1166698313205
2000-07-18,1466.0452592069546
2000-07-19,1441.4029519214687
2000-07-20,1453.3246829766117
2000-07-21,1435.6641864658095
2000-07-24,1435.5466136170844
2000-07-25,1436.0685907179586
2000-07-26,1430.8104839243229
2000-07-27,1384.2559269151582
2000-07-28,1342.3667055525368
2000-07-31,1357.3761216182709
2000-08-01,1353.8058189248868
2000-08-02,1319.818176103791
2000-08-03,1263.0092600738722
2000-08-04,1290.8463379681828
2000-08-07,1297.7756444204083
2000-08-08,1285.129178950578
2000-08-09,1306.5128948018091
2000-08-10,1328.7898039135262
2000-08-11,1312.269467410264
2000-08-14,1330.5128604127287
2000-08-15,1340.8058534559236
2000-08-16,1343.3803692016263
2000-08-17,1342.9465022810728
2000-08-18,1336.7719458847027
2000-08-21,1322.0201918205248
2000-08-22,1308.2992317762437
2000-08-23,1292.424847563666
2000-08-24,1310.8413336745075
2000-08-25,1329.4337732937095
2000-08-28,1331.578099491804
2000-08-29,1329.3831820795106
2000-08-30,1328.8809820982017
2000-08-31,1343.0057938280975
2000-09-01,1398.162794273841
2000-09-04,1426.1832395042843
2000-09-05,1383.2089572572938
2000-09-06,1347.0325620068634
2000-09-07,1335.983631246901
2000-09-08,1303.4234140838894
2000-09-11,1285.062812422711
2000-09-12,1277.7279091237951
2000-09-13,1264.3824792612793
2000-09-14,1287.7103841460646
2000-09-15,1276.9173625302578
2000-09-18,1238.3644070520775
2000-09-19,1232.5957527995208
2000-09-20,1204.4817583595632
2000-09-21,1183.1059723344097
2000-09-22,1209.877952833289
2000-09-25,1229.7815076050767
2000-09-26,1216.3675763822694
2000-09-27,1217.4618287002238
2000-09-28,1203.6823265727055
2000-09-29,1196.6877529085323
2000-10-02,1208.7898986820862
2000-10-03,1214.9647949498922
2000-10-04,1186.1666311115487
2000-10-05,1195.075113051619
2000-10-06,1169.156647189323
2000-10-09,1132.4455032412484
2000-10-10,1134.4526906665728
2000-10-11,1095.6354472083276
2000-10-12,1084.136315019353
2000-10-13,1105.3499124903133
2000-10-16,1107.0154175514244
2000-10-17,1086.4661533583235
2000-10-18,1055.930959350429
2000-10-19,1099.7337164106227
2000-10-20,1106.2634974748755
2000-10-23,1112.6947562076937
2000-10-24,1155.358406338348
2000-10-25,1118.2988335518978
2000-10-26,1106.897959925353
2000-10-27,1147.1963145444474
2000-10-30,1144.5298377865893
2000-10-31,1160.3271655240478
2000-11-01,1176.6372465685986
2000-11-02,1184.248652564014
2000-11-03,1194.0741830536917
2000-11-06,1188.807808255324
2000-11-07,1174.8406393477278
2000-11-08,1152.8665292708242
2000-11-09,1135.5509076804656
2000-11-10,1107.18937446499
2000-11-13,1070.9890489664567
2000-11-14,1117.5640037798105
2000-11-15,1130.0904014509556
2000-11-16,1107.3879593036586
2000-11-17,1087.5802343638084
2000-11-20,1048.0639876457158
2000-11-21,1051.2138561311288
2000-11-22,1014.9579221918784
