Date,AC ASIA ex JAPAN MOMENTUM
1997-08-13,1306.4926194711798
1997-08-14,1296.4992796443453
1997-08-15,1284.7989421734594
1997-08-18,1277.1933245336277
1997-08-19,1253.4530627023566
1997-08-20,1290.7005566865762
1997-08-21,1293.1360174104082
1997-08-22,1275.4807538548084
1997-08-25,1280.3100875359914
1997-08-26,1278.1270932009706
1997-08-27,1263.097093484453
1997-08-28,1204.3218794317595
1997-08-29,1168.7086204271807
1997-09-01,1126.9203156905455
1997-09-02,1118.0115175983403
1997-09-03,1170.4121092346622
1997-09-04,1140.452964425213
1997-09-05,1165.2984667194848
1997-09-08,1167.212032718224
1997-09-09,1171.7921514766924
1997-09-10,1171.5916283880397
1997-09-11,1150.992795482315
1997-09-12,1161.1446551942786
1997-09-15,1153.3921908373839
1997-09-16,1143.1441191413787
1997-09-17,1150.109816180473
1997-09-18,1149.9991794535383
1997-09-19,1144.927360261514
1997-09-22,1123.1306956768997
1997-09-23,1114.6617977900546
1997-09-24,1117.7834025594093
1997-09-25,1124.4058260487748
1997-09-26,1119.3677685318462
1997-09-29,1129.6381485667732
1997-09-30,1131.4004744802562
1997-10-01,1130.5667322133238
1997-10-02,1127.9283784465244
1997-10-03,1131.8994672842477
1997-10-06,1109.580808189332
1997-10-07,1106.8167871922792
1997-10-08,1107.52055819606
1997-10-09,1103.43284404097
1997-10-10,1109.339344428135
1997-10-13,1109.190094926623
1997-10-14,1097.2521161877953
1997-10-15,1072.8633237823865
1997-10-16,1065.6312606286795
1997-10-17,1054.8148608282206
1997-10-20,999.9484037337991
1997-10-21,989.1008815376789
1997-10-22,970.2102054465198
1997-10-23,939.699830429772
1997-10-24,947.3872542049321
1997-10-27,918.8418740675005
1997-10-28,849.3109893162189
1997-10-29,898.8526083800525
1997-10-30,882.7244889041917
1997-10-31,892.1294503820629
1997-11-03,918.3327355413564
1997-11-04,919.6715678856932
1997-11-05,922.3176943778601
1997-11-06,920.1229685073
1997-11-07,903.4073381750262
1997-11-10,897.280583636634
1997-11-11,896.2514934863929
1997-11-12,879.4166901238804
1997-11-13,871.5047724135082
1997-11-14,871.0691832469947
1997-11-17,886.8279486774744
1997-11-18,868.2369675090101
1997-11-19,858.2450752042912
1997-11-20,847.5958246809182
1997-11-21,874.8143808944276
1997-11-24,865.9548568878266
1997-11-25,856.2257920088027
1997-11-26,863.873812800547
1997-11-27,874.6197409510639
1997-11-28,864.750871976641
1997-12-01,851.2465538923526
1997-12-02,865.0593672244605
1997-12-03,868.5174185899682
1997-12-04,883.8774429125466
1997-12-05,888.4251792380221
1997-12-08,900.6543302495927
1997-12-09,883.0449071184933
1997-12-10,871.1730030066731
1997-12-11,837.6065829400977
1997-12-12,838.1153139060356
1997-12-15,826.1822129002555
1997-12-16,824.5703370050721
1997-12-17,844.7582944461751
1997-12-18,849.1573971883636
1997-12-19,841.4727679850366
1997-12-22,840.3472810263935
1997-12-23,844.4483054072389
1997-12-24,843.0967855807874
1997-12-25,843.0967855807872
1997-12-26,846.2710280304591
1997-12-29,849.8498566681219
1997-12-30,853.6220515015966
1997-12-31,857.8248005205618
1998-01-01,857.8248005205618
1998-01-02,858.9158881470695
1998-01-05,837.4631532355583
1998-01-06,818.2576038500242
1998-01-07,796.6450766540987
1998-01-08,780.1036649629563
1998-01-09,764.1138963131145
1998-01-12,718.9159542345211
1998-01-13,746.7158001139087
1998-01-14,776.8984818563305
1998-01-15,766.8763629143265
1998-01-16,780.9077792444364
1998-01-19,807.0090630839841
1998-01-20,808.4132230132577
1998-01-21,817.2761755399831
1998-01-22,803.1352921390132
1998-01-23,798.9574188712076
1998-01-26,803.4070666588286
1998-01-27,808.7087697557296
1998-01-28,801.4907412336348
1998-01-29,801.9483062087595
1998-01-30,808.1973047081229
1998-02-02,864.026781881903
1998-02-03,873.6659093133568
1998-02-04,864.8921084409525
1998-02-05,878.4506983963677
1998-02-06,881.2047244655954
1998-02-09,888.8194885796194
1998-02-10,886.1984923508119
1998-02-11,888.1368105374619
1998-02-12,877.7686745388404
1998-02-13,874.9918921130625
1998-02-16,869.2299436594046
1998-02-17,880.6383909841657
1998-02-18,893.3431201205746
1998-02-19,904.4483861614182
1998-02-20,903.9986173270353
1998-02-23,902.5823898319744
1998-02-24,906.3051743657642
1998-02-25,908.6179346705297
1998-02-26,933.1908269787008
1998-02-27,941.716659334526
1998-03-02,949.4694601175073
1998-03-03,934.4047453432239
1998-03-04,924.8100885978508
1998-03-05,903.6952171784075
1998-03-06,906.512173411172
1998-03-09,908.9114748933843
1998-03-10,911.0729186362057
1998-03-11,919.1491763522822
1998-03-12,914.2724231529178
1998-03-13,922.3467251303183
1998-03-16,928.0429831495868
1998-03-17,922.5874896937594
1998-03-18,913.2151483354421
1998-03-19,916.9307440498046
1998-03-20,923.5216880924962
1998-03-23,924.2193981208318
1998-03-24,927.6059438590829
1998-03-25,939.7835089026938
1998-03-26,929.2738758752281
1998-03-27,933.9745072815092
1998-03-30,922.8391808976176
1998-03-31,919.6858348573261
1998-04-01,916.6662422968511
1998-04-02,910.4231526385196
1998-04-03,908.8952155932387
1998-04-06,918.4646561632466
1998-04-07,922.7660162777564
1998-04-08,927.7215230545784
1998-04-09,927.3226840990112
1998-04-10,920.6940878245306
1998-04-13,912.1153909717115
1998-04-14,907.2484713390345
1998-04-15,911.1131016308286
1998-04-16,902.3235429235714
1998-04-17,897.0092177601083
1998-04-20,898.0029397069459
1998-04-21,900.4303596750053
1998-04-22,899.9707268560092
1998-04-23,892.8768260822469
1998-04-24,892.0593350612736
1998-04-27,881.3365030973375
1998-04-28,883.2013672622074
1998-04-29,870.905445139347
1998-04-30,870.5117587099728
1998-05-01,874.0555526285198
1998-05-04,880.4969828194347
1998-05-05,870.7816288826983
1998-05-06,859.088610014136
1998-05-07,851.2221411329249
1998-05-08,846.5903388552623
1998-05-11,853.5422583197884
1998-05-12,841.1369711400542
1998-05-13,817.686583788657
1998-05-14,820.2523145637338
1998-05-15,819.4163065437631
1998-05-18,813.2288722414183
1998-05-19,811.8313983692265
1998-05-20,821.548168670828
1998-05-21,826.0852971544998
1998-05-22,822.7985147752993
1998-05-25,813.4768986327068
1998-05-26,803.9446265847712
1998-05-27,779.4284462931207
1998-05-28,775.8594710367728
1998-05-29,762.6510904586647
1998-06-01,742.1606864277306
1998-06-02,733.0121706589871
1998-06-03,738.0904991970293
1998-06-04,724.2518393942864
1998-06-05,718.0783098505808
1998-06-08,711.0282644957907
1998-06-09,708.3006302414992
1998-06-10,681.0175633553462
1998-06-11,680.1004925518702
1998-06-12,678.387192624313
1998-06-15,654.4448253342384
1998-06-16,654.3780111948845
1998-06-17,686.4828717931431
1998-06-18,706.2706775018563
1998-06-19,698.5767513483781
1998-06-22,680.4998832422838
1998-06-23,674.4209169958026
1998-06-24,680.7852986631817
1998-06-25,688.3671232235134
1998-06-26,679.0242617200569
1998-06-29,681.5135555910165
1998-06-30,683.331345365082
1998-07-01,690.3456178117675
1998-07-02,702.7847421107472
1998-07-03,695.059956152712
1998-07-06,703.4270263421975
1998-07-07,708.2237761896098
1998-07-08,710.2382389583242
1998-07-09,709.9577780607667
1998-07-10,704.6681546445609
1998-07-13,691.031132535798
1998-07-14,699.4543277467216
1998-07-15,707.94213802229
1998-07-16,725.2971761748548
1998-07-17,728.5190044498839
1998-07-20,725.7471102071382
1998-07-21,719.247446243755
1998-07-22,710.1295774240499
1998-07-23,696.5744515883107
1998-07-24,693.9193585221815
1998-07-27,683.6160657990083
1998-07-28,688.0251726915601
1998-07-29,687.6415173820438
1998-07-30,691.5563466259321
1998-07-31,688.8986277643248
1998-08-03,668.2605284436526
1998-08-04,665.7627781823305
1998-08-05,659.993705324923
1998-08-06,645.9907008266609
1998-08-07,637.2899932551572
1998-08-10,622.9866876748359
1998-08-11,612.3792608554868
1998-08-12,611.7573803539984
1998-08-13,607.4020421838757
1998-08-14,610.3271870214403
1998-08-17,601.5432510246029
1998-08-18,590.4527973369412
1998-08-19,606.3212165877432
1998-08-20,621.8137721789327
1998-08-21,609.5914701975053
1998-08-24,596.0463986986817
1998-08-25,603.5418665609242
1998-08-26,601.0409927367207
1998-08-27,595.6272243602923
1998-08-28,578.9359792976536
1998-08-31,571.6895241928238
1998-09-01,552.6802980932596
1998-09-02,569.2480339632828
1998-09-03,566.7417054749246
1998-09-04,578.318515541865
1998-09-07,611.6603661284898
1998-09-08,599.0829503297241
1998-09-09,598.5118918978241
1998-09-10,597.4434101730083
1998-09-11,588.0165656183582
1998-09-14,592.9113948707754
1998-09-15,588.7766169819005
1998-09-16,592.2554745309254
1998-09-17,594.6168612426598
1998-09-18,582.3885127674699
1998-09-21,574.2033898067789
1998-09-22,572.9343833773332
1998-09-23,575.7096563081327
1998-09-24,599.7905137663186
1998-09-25,598.236634873649
1998-09-28,598.4219550060097
1998-09-29,595.9012521625516
1998-09-30,578.8341999379362
1998-10-01,570.0531482284284
1998-10-02,560.4687285973781
1998-10-05,549.4991134305535
1998-10-06,553.4470187299542
1998-10-07,568.8293618463949
1998-10-08,583.98488557637
1998-10-09,599.121982740175
1998-10-12,608.542141994715
1998-10-13,601.2814903427981
1998-10-14,603.4159550691862
1998-10-15,614.5634649794893
1998-10-16,637.083487240671
1998-10-19,638.4209144687451
1998-10-20,636.882826051437
1998-10-21,634.9164335744653
1998-10-22,628.3638562239776
1998-10-23,628.1993231466569
1998-10-26,642.12636675941
1998-10-27,638.1103422178243
1998-10-28,636.6323633882986
1998-10-29,644.191348395201
1998-10-30,651.601957720816
1998-11-02,667.5068695312779
1998-11-03,666.5858045766223
1998-11-04,661.799046444944
1998-11-05,675.1961954579334
1998-11-06,680.7471663413861
1998-11-09,687.5991509924909
1998-11-10,671.9665171441764
1998-11-11,673.9646138714814
1998-11-12,670.1286054220689
1998-11-13,674.0988129964194
1998-11-16,687.6273447602978
1998-11-17,696.1963314936357
1998-11-18,697.2667054015743
1998-11-19,710.1129852278024
1998-11-20,721.1976425033226
1998-11-23,724.5750689226675
1998-11-24,732.0267620716971
1998-11-25,724.844850281013
1998-11-26,723.1047950312824
1998-11-27,721.0217187936854
1998-11-30,714.6180196636287
1998-12-01,694.1215793072818
1998-12-02,700.2219867370071
1998-12-03,700.8475580935698
1998-12-04,707.4919119564323
1998-12-07,738.2171293394292
1998-12-08,736.1382955440487
1998-12-09,743.7001341599009
1998-12-10,762.532960033888
1998-12-11,741.5672078936037
1998-12-14,735.9814079276724
1998-12-15,741.5671567227948
1998-12-16,731.7216989860107
1998-12-17,731.3449629613889
1998-12-18,738.6699302200108
1998-12-21,760.359292149955
1998-12-22,758.0034946789906
1998-12-23,754.8147180898204
1998-12-24,760.0077843705942
1998-12-25,760.7648716346296
1998-12-28,756.9585904018655
1998-12-29,756.7439325893317
1998-12-30,757.7915174019718
1998-12-31,755.8947189919086
1999-01-01,755.8947189919086
1999-01-04,766.7632331272545
1999-01-05,776.2746521201657
1999-01-06,799.0647433958593
1999-01-07,836.323454825122
1999-01-08,823.8090305893335
1999-01-11,823.4691257788401
1999-01-12,812.3500971535957
1999-01-13,791.1676937395623
1999-01-14,769.3044022742955
1999-01-15,781.0548475776274
1999-01-18,800.5589275516445
1999-01-19,796.7550664420448
1999-01-20,802.4695510589173
1999-01-21,780.8924638158619
1999-01-22,750.9848045647079
1999-01-25,729.1179578225422
1999-01-26,734.231987827909
1999-01-27,758.2617051007152
1999-01-28,745.6462886705377
1999-01-29,745.6291899242923
1999-02-01,747.5791226897393
1999-02-02,737.9732598441249
1999-02-03,728.5012937685776
1999-02-04,725.219592020277
1999-02-05,718.0744862391678
1999-02-08,713.3148237674865
1999-02-09,704.363930083064
1999-02-10,697.2129702161027
1999-02-11,705.8265713924853
1999-02-12,728.0934570525926
1999-02-15,726.3536545271808
1999-02-16,726.6686095953806
1999-02-17,725.1480927973302
1999-02-18,712.8810164839686
1999-02-19,700.9374093578532
1999-02-22,705.9190356378965
1999-02-23,707.6450252795113
1999-02-24,714.3061277561632
1999-02-25,714.2422345672
1999-02-26,726.7907634132147
1999-03-01,738.7714046835878
1999-03-02,739.6794239254415
1999-03-03,742.6434864546565
1999-03-04,736.6063915891278
1999-03-05,745.290165062286
1999-03-08,762.5974173474381
1999-03-09,768.445326889591
1999-03-10,774.5744221507811
1999-03-11,775.1654604962871
1999-03-12,784.3014748349872
1999-03-15,796.7274703986205
1999-03-16,801.6704439808221
1999-03-17,800.767650628451
1999-03-18,788.6669846072361
1999-03-19,811.6155664315726
1999-03-22,817.339645482048
1999-03-23,816.1352243531253
1999-03-24,800.0706343502056
1999-03-25,804.1336949818884
1999-03-26,800.5016312370897
1999-03-29,794.0292516008584
1999-03-30,811.8594981813412
1999-03-31,811.7313939981299
1999-04-01,826.5185208913542
1999-04-02,832.7227671171488
1999-04-05,831.9971433504633
1999-04-06,841.6859591237519
1999-04-07,860.2142695249601
1999-04-08,866.4354074978928
1999-04-09,878.0351760743049
1999-04-12,873.5916617868363
1999-04-13,878.7699190182915
1999-04-14,883.614074968141
1999-04-15,900.7224531678487
1999-04-16,939.0176980346351
1999-04-19,985.5086684092722
1999-04-20,968.4227009271345
1999-04-21,960.726490926615
1999-04-22,972.6555816349974
1999-04-23,982.2812673648402
1999-04-26,1002.5564224936213
1999-04-27,1018.4713000398984
1999-04-28,1003.117988296804
1999-04-29,980.1437997143719
1999-04-30,990.5363891788777
1999-05-03,989.0933282223095
1999-05-04,1016.8723468318908
1999-05-05,1022.6577173271144
1999-05-06,1039.871831330195
1999-05-07,1012.7520850489066
1999-05-10,1019.6491202179839
1999-05-11,1005.6173899729312
1999-05-12,1005.3739166346545
1999-05-13,991.6184252352031
1999-05-14,990.181322729072
1999-05-17,977.0231879358874
1999-05-18,979.9190893831873
1999-05-19,975.6133018549102
1999-05-20,964.9705337864933
1999-05-21,966.5502893278463
1999-05-24,963.6732895491476
1999-05-25,960.1492646486433
1999-05-26,965.3674093832533
1999-05-27,964.7541610479218
1999-05-28,954.3439484568228
1999-05-31,955.9238793236999
1999-06-01,968.9733141186097
1999-06-02,988.0098152746393
1999-06-03,992.2478754681115
1999-06-04,1003.8709931530611
1999-06-07,1047.1161891825266
1999-06-08,1063.9907213706567
1999-06-09,1042.872674688838
1999-06-10,1075.1935064679394
1999-06-11,1068.1614378352492
1999-06-14,1048.4290256267498
1999-06-15,1040.4352153267398
1999-06-16,1062.0699523580747
1999-06-17,1078.2395446732894
1999-06-18,1080.5334374397476
1999-06-21,1118.100250696315
1999-06-22,1129.8227931625304
1999-06-23,1136.451288419262
1999-06-24,1125.6761693078442
1999-06-25,1129.0311913151636
1999-06-28,1145.0374704206831
1999-06-29,1142.1544473126378
1999-06-30,1123.5596164911835
1999-07-01,1144.0405618853388
1999-07-02,1166.7385113313962
1999-07-05,1191.0685219417705
1999-07-06,1190.9313586373426
1999-07-07,1190.4940546435598
1999-07-08,1177.2043157579478
1999-07-09,1193.4386836588785
1999-07-12,1175.866712758686
1999-07-13,1162.4115108918988
1999-07-14,1133.0984616532826
1999-07-15,1152.570623099711
1999-07-16,1163.4552328904529
1999-07-19,1166.1515677711243
1999-07-20,1153.1692053545191
1999-07-21,1128.0120802008485
1999-07-22,1122.302238438948
1999-07-23,1069.2860881182694
1999-07-26,1044.7460955770011
1999-07-27,1082.7402346191018
1999-07-28,1108.891555773352
1999-07-29,1132.9803298182203
1999-07-30,1112.0937062431406
1999-08-02,1104.4503904738506
1999-08-03,1120.5153701441743
1999-08-04,1126.094997658432
1999-08-05,1097.9193519882454
1999-08-06,1092.8587470706784
1999-08-09,1094.798110287531
1999-08-10,1093.167118802555
1999-08-11,1070.2794689296832
1999-08-12,1079.6869539817212
1999-08-13,1055.7808997673208
1999-08-16,1069.6085590021626
1999-08-17,1046.4223754121226
1999-08-18,1060.269883720817
1999-08-19,1071.6549042624613
1999-08-20,1082.3986624988
1999-08-23,1109.653501198998
1999-08-24,1115.1689454802122
1999-08-25,1138.7180167758117
1999-08-26,1140.1982104944923
1999-08-27,1132.434053371031
1999-08-30,1130.012212182609
1999-08-31,1120.320042109175
1999-09-01,1100.6482811209437
1999-09-02,1088.5344897217349
1999-09-03,1082.7688287714786
1999-09-06,1106.8884371087493
1999-09-07,1103.1680215631197
1999-09-08,1095.4713431710315
1999-09-09,1120.2396932604481
1999-09-10,1134.4741204549475
1999-09-13,1147.8738826905114
1999-09-14,1138.810929465985
1999-09-15,1118.4535340841549
1999-09-16,1096.040089951759
1999-09-17,1104.3851933414505
1999-09-20,1111.515626699368
1999-09-21,1123.2832102965544
1999-09-22,1109.9572908224295
1999-09-23,1110.923844032404
1999-09-24,1102.6957578902875
1999-09-27,1075.0490580309859
1999-09-28,1069.229277592904
1999-09-29,1061.4307077462283
1999-09-30,1043.267584215076
1999-10-01,1044.5394788079793
1999-10-04,1035.6887038554714
1999-10-05,1038.9315318915365
1999-10-06,1068.8192644247224
1999-10-07,1091.684634274153
1999-10-08,1087.8080432962736
1999-10-11,1085.5591717869047
1999-10-12,1094.4449044018397
1999-10-13,1084.9629058782198
1999-10-14,1096.629832027314
1999-10-15,1083.2364789669707
1999-10-18,1060.0570313358885
1999-10-19,1053.1651235046052
1999-10-20,1080.4454214667076
1999-10-21,1075.1584436576397
1999-10-22,1079.3430893094712
1999-10-25,1069.7313475578187
1999-10-26,1068.13589595816
1999-10-27,1058.7508072671576
1999-10-28,1072.5743609210538
1999-10-29,1088.567638774619
1999-11-01,1113.1508386240748
1999-11-02,1127.7479835785098
1999-11-03,1129.7687739077944
1999-11-04,1154.5696079269633
1999-11-05,1157.50777562265
1999-11-08,1160.7928225896605
1999-11-09,1180.127199157117
1999-11-10,1182.307917055106
1999-11-11,1192.830420744836
1999-11-12,1209.3663357886157
1999-11-15,1217.2674797275995
1999-11-16,1229.2185957586157
1999-11-17,1207.2256955690455
1999-11-18,1213.0469326551574
1999-11-19,1238.8230900498115
1999-11-22,1240.2446713079921
1999-11-23,1243.0839870861062
1999-11-24,1239.9637575925049
1999-11-25,1231.5918412268927
1999-11-26,1225.4792588083258
1999-11-29,1232.14610192645
1999-11-30,1247.9904550878155
1999-12-01,1257.7497936933694
1999-12-02,1258.8132844601732
1999-12-03,1267.8436446654048
1999-12-06,1293.1376947325336
1999-12-07,1302.1427915746092
1999-12-08,1306.4399390678316
1999-12-09,1307.0793815988816
1999-12-10,1318.8731331740807
1999-12-13,1323.882628018299
1999-12-14,1310.89528831838
1999-12-15,1279.2270707020643
1999-12-16,1274.1198275725167
1999-12-17,1290.4067502197345
1999-12-20,1315.3746695332834
1999-12-21,1326.042626911901
1999-12-22,1345.0057193665336
1999-12-23,1357.5492203342544
1999-12-24,1373.3679378075572
1999-12-27,1370.3360744653407
1999-12-28,1380.2253897008056
1999-12-29,1382.4483055793482
1999-12-30,1395.1454422156778
1999-12-31,1395.3730067286604
2000-01-03,1430.1220444198038
2000-01-04,1475.5579056154786
2000-01-05,1393.0120452784424
2000-01-06,1351.2564669325188
2000-01-07,1354.7680566112729
2000-01-10,1387.2796600650072
2000-01-11,1361.0505677790347
2000-01-12,1373.7844695464707
2000-01-13,1365.6359773928064
2000-01-14,1374.7404326263777
2000-01-17,1393.6225976297292
2000-01-18,1394.494465940071
2000-01-19,1362.7931233116008
2000-01-20,1375.969685634354
2000-01-21,1366.7539743233033
2000-01-24,1378.9078881299854
2000-01-25,1362.5651568859869
2000-01-26,1378.8792973509355
2000-01-27,1408.8924846360803
2000-01-28,1425.4711343625954
2000-01-31,1400.4231620688406
2000-02-01,1411.5113677815066
2000-02-02,1429.4254282894922
2000-02-03,1435.1665471933352
2000-02-04,1447.9291039454354
2000-02-07,1462.8839049981132
2000-02-08,1463.0868549411932
2000-02-09,1493.7356783817331
2000-02-10,1519.6120434352824
2000-02-11,1564.5491473473614
2000-02-14,1562.9502759104132
2000-02-15,1528.876988268537
2000-02-16,1539.1946961041042
2000-02-17,1570.1537363546956
2000-02-18,1553.111196049119
2000-02-21,1546.2829636074255
2000-02-22,1515.538126319657
2000-02-23,1500.209299641791
2000-02-24,1505.2337894940408
2000-02-25,1484.194858726084
2000-02-28,1460.9593430240077
2000-02-29,1457.5562680344588
2000-03-01,1482.7420923709678
2000-03-02,1512.340269393877
2000-03-03,1515.9684589227272
2000-03-06,1541.4910307842033
2000-03-07,1547.7877886271149
2000-03-08,1546.9015828748568
2000-03-09,1525.230394406619
2000-03-10,1523.2736570608074
2000-03-13,1441.9245702439462
2000-03-14,1418.2498774553262
2000-03-15,1396.9621511721793
2000-03-16,1370.6577529901072
2000-03-17,1400.9843960463816
2000-03-20,1381.556806198729
2000-03-21,1408.651991596781
2000-03-22,1441.6627008456617
2000-03-23,1467.9928549499075
2000-03-24,1479.9429540051035
2000-03-27,1518.2029538640227
2000-03-28,1529.476685474077
2000-03-29,1542.8527902844312
2000-03-30,1509.5639015300026
2000-03-31,1477.2061393153829
2000-04-03,1453.0487238807832
2000-04-04,1419.658653342996
2000-04-05,1412.610076204577
2000-04-06,1415.906944411968
2000-04-07,1457.1891088479006
2000-04-10,1501.3853723004856
2000-04-11,1491.045560475188
2000-04-12,1472.5041735811071
2000-04-13,1431.285317520528
2000-04-14,1401.4129036217905
2000-04-17,1291.2693043292863
2000-04-18,1313.5323762328537
2000-04-19,1303.661945702277
2000-04-20,1311.1337718702243
2000-04-21,1312.318838946957
2000-04-24,1284.1821976611873
2000-04-25,1287.4200925100847
2000-04-26,1283.7137861896622
2000-04-27,1282.476706163293
2000-04-28,1315.7384356174027
2000-05-01,1313.7257166695697
2000-05-02,1302.7574522719217
2000-05-03,1282.347194897555
2000-05-04,1284.8109045889964
2000-05-05,1306.6176939119557
2000-05-08,1273.7139554276387
2000-05-09,1272.136620528057
2000-05-10,1246.4476811711818
2000-05-11,1212.9963308490767
2000-05-12,1222.229306654283
