Date,AC ASIA PACIFIC MOMENTUM
1997-03-31,912.8514270199231
1997-04-01,909.3558438960273
1997-04-02,916.5406117378104
1997-04-03,917.2765316256078
1997-04-04,914.6302231683745
1997-04-07,914.6185158096555
1997-04-08,928.4538160313247
1997-04-09,929.2587289685147
1997-04-10,921.750513419799
1997-04-11,925.2163897498867
1997-04-14,912.3918069747215
1997-04-15,913.3471283927485
1997-04-16,919.7463096837064
1997-04-17,914.0448496755394
1997-04-18,916.6551677985256
1997-04-21,927.8399913418955
1997-04-22,925.4129101321365
1997-04-23,936.8042234261541
1997-04-24,938.8225036260324
1997-04-25,940.0746781085577
1997-04-28,937.8831581057499
1997-04-29,933.8300115710648
1997-04-30,945.451019916275
1997-05-01,952.5686781009334
1997-05-02,956.933632458797
1997-05-05,963.089205495856
1997-05-06,987.5231149313411
1997-05-07,990.8160242014626
1997-05-08,991.3415559900167
1997-05-09,991.4928579627117
1997-05-12,995.2458621118715
1997-05-13,993.118572856194
1997-05-14,1002.5308607919264
1997-05-15,998.0857999865044
1997-05-16,1004.202585080118
1997-05-19,1003.9096999551675
1997-05-20,1011.2769565907832
1997-05-21,997.5408081589123
1997-05-22,987.7562752084942
1997-05-23,1002.7584435469548
1997-05-26,1008.7858181309729
1997-05-27,1003.5514968311787
1997-05-28,1017.7782436550656
1997-05-29,1017.7165376273281
1997-05-30,1011.8357242153379
1997-06-02,1025.3925616438578
1997-06-03,1031.4053941659474
1997-06-04,1037.607682479744
1997-06-05,1037.1036309829803
1997-06-06,1036.7986917017845
1997-06-09,1048.3296187979838
1997-06-10,1049.0634227754792
1997-06-11,1052.0458470304875
1997-06-12,1037.3463108249666
1997-06-13,1036.0680049412128
1997-06-16,1056.3009261871202
1997-06-17,1056.9829074100448
1997-06-18,1059.2193661058916
1997-06-19,1054.7816226597477
1997-06-20,1061.8630825143052
1997-06-23,1061.4965854921445
1997-06-24,1063.8776890020833
1997-06-25,1081.5911384315818
1997-06-26,1079.9756033255908
1997-06-27,1073.163377144309
1997-06-30,1080.6194532788413
1997-07-01,1072.0530255518338
1997-07-02,1074.0708240786778
1997-07-03,1076.4699175468074
1997-07-04,1072.345932519765
1997-07-07,1073.398419798739
1997-07-08,1077.223190160626
1997-07-09,1081.6694544868676
1997-07-10,1091.5235495264335
1997-07-11,1099.383592420679
1997-07-14,1111.9113617772698
1997-07-15,1104.5502041982945
1997-07-16,1117.7280715320983
1997-07-17,1122.215069466676
1997-07-18,1120.3778846795929
1997-07-21,1115.1694114198697
1997-07-22,1106.1096733892339
1997-07-23,1109.4618745898383
1997-07-24,1121.2208136245608
1997-07-25,1125.640577303281
1997-07-28,1135.4659313335794
1997-07-29,1137.199443076633
1997-07-30,1136.0937920760905
1997-07-31,1148.0616029565808
1997-08-01,1140.9553246416915
1997-08-04,1135.0067435662795
1997-08-05,1116.6008169576241
1997-08-06,1130.9800625054377
1997-08-07,1125.8674260726243
1997-08-08,1145.6759261700242
1997-08-11,1115.3709047339705
1997-08-12,1118.6028700326963
1997-08-13,1118.423837694321
1997-08-14,1116.0769686836086
1997-08-15,1127.608196695163
1997-08-18,1111.5929574844022
1997-08-19,1092.7249758942564
1997-08-20,1106.7908703873347
1997-08-21,1109.617481407547
1997-08-22,1086.9494702421655
1997-08-25,1075.1768542417308
1997-08-26,1082.7679611469378
1997-08-27,1066.0633278535465
1997-08-28,1048.9561225355276
1997-08-29,1022.1301357438756
1997-09-01,991.5657510773691
1997-09-02,994.6371813297067
1997-09-03,1038.1542772869793
1997-09-04,1028.2900912706555
1997-09-05,1039.96476791561
1997-09-08,1040.3202706749848
1997-09-09,1053.6098758428036
1997-09-10,1051.1618654401664
1997-09-11,1028.5245253455064
1997-09-12,1015.2715802504912
1997-09-15,1015.0158190046448
1997-09-16,1008.632408551983
1997-09-17,1012.4491852569147
1997-09-18,1014.708090316819
1997-09-19,1028.5486713726523
1997-09-22,1031.11141389069
1997-09-23,1032.7397394152772
1997-09-24,1055.2974844323724
1997-09-25,1049.8770915824634
1997-09-26,1036.7245037549371
1997-09-29,1038.5513404744902
1997-09-30,1043.4276461146658
1997-10-01,1049.1839439790563
1997-10-02,1041.3476439240735
1997-10-03,1041.6389171558033
1997-10-06,1043.2530192328327
1997-10-07,1033.1265254747534
1997-10-08,1045.5503592243597
1997-10-09,1038.8686284222977
1997-10-10,1045.6851463201046
1997-10-13,1033.1470232661704
1997-10-14,1031.3395204063313
1997-10-15,1027.7943257220718
1997-10-16,1040.7385038047516
1997-10-17,1029.9691141569144
1997-10-20,987.2105450112601
1997-10-21,986.2777067027081
1997-10-22,983.441163486214
1997-10-23,953.9135101551985
1997-10-24,951.3441706732648
1997-10-27,925.9552133997208
1997-10-28,880.2642135947842
1997-10-29,912.5805826600089
1997-10-30,899.0168066175054
1997-10-31,895.8033090822233
1997-11-03,901.1457956377405
1997-11-04,902.1761723669648
1997-11-05,900.8813902772995
1997-11-06,903.6311497971383
1997-11-07,875.838536122023
1997-11-10,862.0415836769795
1997-11-11,862.7192466195623
1997-11-12,843.4259498879585
1997-11-13,839.3854478358439
1997-11-14,824.3191093532016
1997-11-17,870.4636600666206
1997-11-18,881.9367288980095
1997-11-19,849.2312480995319
1997-11-20,858.5674288428758
1997-11-21,887.5630396605501
1997-11-24,880.1703138516929
1997-11-25,847.3160385686296
1997-11-26,853.7796685997054
1997-11-27,871.1026566015164
1997-11-28,870.1515719475749
1997-12-01,867.3625218238633
1997-12-02,872.9365007472952
1997-12-03,869.0391190212023
1997-12-04,863.1549372315361
1997-12-05,869.6722877301081
1997-12-08,869.8204176392516
1997-12-09,882.3699510488302
1997-12-10,880.5596906496728
1997-12-11,855.8002081525765
1997-12-12,846.5700972359626
1997-12-15,843.8297447367256
1997-12-16,843.7614204975657
1997-12-17,879.6325614552078
1997-12-18,868.954679354647
1997-12-19,845.6982992555241
1997-12-22,826.2068509239741
1997-12-23,830.5063316182748
1997-12-24,837.4800265124347
1997-12-25,837.5795667357706
1997-12-26,840.5444716012628
1997-12-29,846.5097422529133
1997-12-30,858.9953016143486
1997-12-31,858.8738778518516
1998-01-01,858.8738778518516
1998-01-02,847.7439814492484
1998-01-05,833.1440425532479
1998-01-06,834.1997637942352
1998-01-07,844.0217578416248
1998-01-08,838.1595981419193
1998-01-09,834.4356902166794
1998-01-12,801.1702959886582
1998-01-13,815.4604883894851
1998-01-14,836.4775142861713
1998-01-15,839.2811194553087
1998-01-16,873.2000260408548
1998-01-19,885.0257629674837
1998-01-20,881.3749318483488
1998-01-21,889.5324727326426
1998-01-22,878.9497890418481
1998-01-23,888.6617571483553
1998-01-26,890.9542175360041
1998-01-27,883.7039527227499
1998-01-28,882.1287470464534
1998-01-29,885.1275162794378
1998-01-30,880.0762521959743
1998-02-02,893.9554384408276
1998-02-03,903.4373171006091
1998-02-04,908.4092120585798
1998-02-05,913.3641311053274
1998-02-06,906.8642392682278
1998-02-09,906.6827755296855
1998-02-10,902.5268602951816
1998-02-11,902.3792382840944
1998-02-12,899.5562094474268
1998-02-13,887.8722134006136
1998-02-16,888.49750051839
1998-02-17,889.3823813863628
1998-02-18,888.9827163452339
1998-02-19,888.0208012576788
1998-02-20,881.9553373763908
1998-02-23,876.5561852513507
1998-02-24,874.5573462184539
1998-02-25,877.4266629429706
1998-02-26,891.3763295153832
1998-02-27,903.5082341832782
1998-03-02,915.4455315065765
1998-03-03,908.9369958099609
1998-03-04,905.0565143715555
1998-03-05,885.849891380132
1998-03-06,891.1932919979859
1998-03-09,884.2014518602729
1998-03-10,882.6203145519286
1998-03-11,871.2410842812196
1998-03-12,866.6881303507407
1998-03-13,884.4458355698375
1998-03-16,874.6301931685796
1998-03-17,879.0913786991312
1998-03-18,862.9912488706583
1998-03-19,861.3544006232362
1998-03-20,865.8969479008059
1998-03-23,865.2795103555304
1998-03-24,862.2191825762967
1998-03-25,870.2202938600489
1998-03-26,885.848213489098
1998-03-27,879.8755899243571
1998-03-30,862.7904126232042
1998-03-31,870.0299296302253
1998-04-01,870.0058609397925
1998-04-02,859.8634306460034
1998-04-03,848.7820197377733
1998-04-06,853.846528189036
1998-04-07,856.915245720242
1998-04-08,873.2208782384946
1998-04-09,891.7257480045228
1998-04-10,893.0808764536806
1998-04-13,890.9377224530078
1998-04-14,888.4286047077434
1998-04-15,891.5938438515922
1998-04-16,869.2989361278068
1998-04-17,866.8813312096963
1998-04-20,861.7368329585557
1998-04-21,872.0788935467946
1998-04-22,876.1901481582878
1998-04-23,882.4711711970236
1998-04-24,884.8013140622799
1998-04-27,864.5134552609278
1998-04-28,857.3023657026611
1998-04-29,856.0476247236554
1998-04-30,867.2299079905067
1998-05-01,863.0781727911411
1998-05-04,863.407470591837
1998-05-05,867.1094725529206
1998-05-06,852.7828322415601
1998-05-07,842.4564776027745
1998-05-08,840.7529302327438
1998-05-11,850.3180363482186
1998-05-12,844.6273112399475
1998-05-13,841.6620673296272
1998-05-14,842.8871463583774
1998-05-15,844.7076079787103
1998-05-18,832.3475484015785
1998-05-19,836.6497053677128
1998-05-20,837.5869475053753
1998-05-21,844.9688604008113
1998-05-22,841.7850553472646
1998-05-25,832.427967233117
1998-05-26,828.9596283896437
1998-05-27,822.0123108300338
1998-05-28,819.8400363117939
1998-05-29,813.8668175118202
1998-06-01,791.1373691716858
1998-06-02,798.9915435567126
1998-06-03,799.1631300576868
1998-06-04,798.685435869176
1998-06-05,787.0803855169667
1998-06-08,781.6488115212653
1998-06-09,787.4853355449478
1998-06-10,775.4160253160701
1998-06-11,760.9700700596053
1998-06-12,756.7685930084316
1998-06-15,742.5173528960834
1998-06-16,745.9998829006756
1998-06-17,778.3155741096178
1998-06-18,797.4667400313559
1998-06-19,808.4207135977762
1998-06-22,786.6778462465683
1998-06-23,775.4808590584646
1998-06-24,776.0281908609721
1998-06-25,778.2766024478096
1998-06-26,772.9709087970393
1998-06-29,784.376098982873
1998-06-30,816.0968273921658
1998-07-01,829.7158379392536
1998-07-02,821.0624080631057
1998-07-03,830.1231852239226
1998-07-06,822.8299495672102
1998-07-07,833.9289044250811
1998-07-08,830.2517211670381
1998-07-09,824.4560641628647
1998-07-10,816.4344281560761
1998-07-13,820.8607481320713
1998-07-14,833.7796401134586
1998-07-15,836.6648939819735
1998-07-16,850.8554479626807
1998-07-17,851.6662911374525
1998-07-20,854.1382637469834
1998-07-21,847.0089218307431
1998-07-22,833.1403598286938
1998-07-23,826.0364758367112
1998-07-24,831.5671724227386
1998-07-27,809.3132101642309
1998-07-28,817.8749313152705
1998-07-29,810.2801387132714
1998-07-30,816.4551723777266
1998-07-31,815.7631697741172
1998-08-03,798.4661426460922
1998-08-04,795.8856677557438
1998-08-05,796.3398651687594
1998-08-06,787.0305195390969
1998-08-07,780.8093727056088
1998-08-10,772.3464534969081
1998-08-11,759.8009590853001
1998-08-12,757.7491634644698
1998-08-13,758.0097533493956
1998-08-14,750.0111049975703
1998-08-17,740.8509682049701
1998-08-18,750.5404348403403
1998-08-19,770.9884368910775
1998-08-20,780.4781462746544
1998-08-21,759.9476140100269
1998-08-24,754.4652082398817
1998-08-25,755.1231392261984
1998-08-26,751.2925352930728
1998-08-27,738.1496951198353
1998-08-28,721.5703439673732
1998-08-31,734.0555140111416
1998-09-01,747.4983087131001
1998-09-02,750.6736939141515
1998-09-03,762.3095877052472
1998-09-04,757.3506975346476
1998-09-07,793.1111088118423
1998-09-08,787.9325928937583
1998-09-09,759.0220292372403
1998-09-10,771.5204920348422
1998-09-11,763.5177700957186
1998-09-14,758.5654454804168
1998-09-15,762.4678386303343
1998-09-16,755.6640618469434
1998-09-17,760.6703554279323
1998-09-18,754.2633731220345
1998-09-21,737.1067259845653
1998-09-22,728.3723672766887
1998-09-23,725.348637482767
1998-09-24,749.9339287179645
1998-09-25,737.8441181900738
1998-09-28,744.2884481078283
1998-09-29,759.2726425055499
1998-09-30,737.9128826108295
1998-10-01,731.4418606656756
1998-10-02,725.0374682723481
1998-10-05,712.1235101157569
1998-10-06,716.7400941932619
1998-10-07,788.5832049815393
1998-10-08,782.3259764810166
1998-10-09,767.8359345041112
1998-10-12,791.9996779866424
1998-10-13,773.0856343142796
1998-10-14,770.5147223373812
1998-10-15,777.5609551984877
1998-10-16,810.5466763197898
1998-10-19,824.9720125058211
1998-10-20,821.222107155251
1998-10-21,836.5782902275014
1998-10-22,825.1508480493388
1998-10-23,823.5542146929731
1998-10-26,816.5664673424072
1998-10-27,818.7090632905455
1998-10-28,814.1410897959872
1998-10-29,825.7596124567981
1998-10-30,824.306526788099
1998-11-02,856.4549985793456
1998-11-03,854.4803870051279
1998-11-04,871.0023711554642
1998-11-05,873.4562783806905
1998-11-06,858.0750011177481
1998-11-09,841.9007646473206
1998-11-10,829.2625260200699
1998-11-11,843.7348196604195
1998-11-12,823.3065374471904
1998-11-13,836.6327924358012
1998-11-16,855.6927219967058
1998-11-17,852.0374246159882
1998-11-18,853.2602335393111
1998-11-19,863.4514488554405
1998-11-20,875.0495006069565
1998-11-23,873.1125545565648
1998-11-24,889.7544930702536
1998-11-25,879.2611040399389
1998-11-26,882.5175725578071
1998-11-27,874.535900903345
1998-11-30,862.4462831667793
1998-12-01,860.8136259336875
1998-12-02,874.162437471422
1998-12-03,872.4938138795193
1998-12-04,870.8800295538309
1998-12-07,879.2798359678495
1998-12-08,881.5512816997764
1998-12-09,893.1130532704951
1998-12-10,902.180954467532
1998-12-11,889.046241453813
1998-12-14,884.940430620827
1998-12-15,880.9544720329155
1998-12-16,885.141314414593
1998-12-17,887.6659471347314
1998-12-18,894.5275695581556
1998-12-21,900.1382674522241
1998-12-22,891.1079125325166
1998-12-23,895.5112846462893
1998-12-24,893.2499288085554
1998-12-25,894.9385812258256
1998-12-28,894.2116532291082
1998-12-29,901.7360372062843
1998-12-30,906.1014428460254
1998-12-31,916.011043289425
1999-01-01,916.011043289425
1999-01-04,912.5952868640147
1999-01-05,915.721877081097
1999-01-06,927.6307083538162
1999-01-07,951.016388763267
1999-01-08,940.6220954933862
1999-01-11,948.2608230652486
1999-01-12,932.8767881992201
1999-01-13,910.0954665947517
1999-01-14,911.3259602433183
1999-01-15,911.7811992047062
1999-01-18,914.3840677798379
1999-01-19,922.788153112845
1999-01-20,932.3003582197958
1999-01-21,932.2853364439744
1999-01-22,912.0728407046611
1999-01-25,907.3922849211144
1999-01-26,914.8731468182027
1999-01-27,920.812372784743
1999-01-28,911.476145132784
1999-01-29,917.1287025712637
1999-02-01,927.4534546438821
1999-02-02,936.0694363831251
1999-02-03,927.5452458423879
1999-02-04,924.377659655905
1999-02-05,913.3109450710741
1999-02-08,908.8536798979728
1999-02-09,897.8894954465065
1999-02-10,891.8211864743658
1999-02-11,896.4846834967474
1999-02-12,906.1417725391346
1999-02-15,898.7872828834697
1999-02-16,886.9119100067036
1999-02-17,883.220486180389
1999-02-18,874.1832727973921
1999-02-19,870.8497822247066
1999-02-22,877.296203834824
1999-02-23,876.5434685429249
1999-02-24,875.8022133805516
1999-02-25,880.3481105404292
1999-02-26,884.8153163908398
1999-03-01,885.0818356718852
1999-03-02,874.9655689137211
1999-03-03,877.120771045146
1999-03-04,868.7199528755579
1999-03-05,895.3719867672042
1999-03-08,901.4006070711224
1999-03-09,914.677284987237
1999-03-10,927.3962298328972
1999-03-11,930.2846627704155
1999-03-12,937.9653463433692
1999-03-15,953.9572386060627
1999-03-16,966.0495750331625
1999-03-17,963.7979336266515
1999-03-18,947.2905319770942
1999-03-19,977.20258636828
1999-03-22,975.3168913987753
1999-03-23,966.5451782658632
1999-03-24,950.5065867120754
1999-03-25,960.3236524726732
1999-03-26,952.5335419106707
1999-03-29,954.9297997041855
1999-03-30,955.4454295803698
1999-03-31,963.3346348061733
1999-04-01,988.1064174883884
1999-04-02,987.5377681944766
1999-04-05,981.0076268820991
1999-04-06,996.761463373891
1999-04-07,1006.498897622892
1999-04-08,1017.641486691881
1999-04-09,1019.0712425329875
1999-04-12,1007.4638417894041
1999-04-13,1017.1802668392827
1999-04-14,1027.8989650901717
1999-04-15,1028.6013456583823
1999-04-16,1045.751720031949
1999-04-19,1054.6354023605331
1999-04-20,1042.368889244286
1999-04-21,1027.5515051889067
1999-04-22,1038.6866466562483
1999-04-23,1052.148564979466
1999-04-26,1067.9302115757114
1999-04-27,1077.104936261018
1999-04-28,1079.5047359096518
1999-04-29,1071.4583083290925
1999-04-30,1067.600821613987
1999-05-03,1063.3445635520577
1999-05-04,1068.544637548742
1999-05-05,1070.0824091366428
1999-05-06,1102.2932341202488
1999-05-07,1086.0665859421592
1999-05-10,1087.0171147677293
1999-05-11,1066.154377748451
1999-05-12,1064.6517991952892
1999-05-13,1049.7249960322697
1999-05-14,1047.0448436644322
1999-05-17,1018.2355126027168
1999-05-18,1029.2040380058982
1999-05-19,1003.8028474031818
1999-05-20,999.6678527341965
1999-05-21,1009.7079918550513
1999-05-24,1011.4236609546665
1999-05-25,1006.8850950805905
1999-05-26,1012.527102094608
1999-05-27,1013.1132526790456
1999-05-28,1015.6055474101563
1999-05-31,1012.878579424676
1999-06-01,1029.457685504705
1999-06-02,1040.8882261006227
1999-06-03,1034.9991664590584
1999-06-04,1040.3274870044793
1999-06-07,1067.0841485914766
1999-06-08,1088.209135177983
1999-06-09,1082.3435402878488
1999-06-10,1108.876843061248
1999-06-11,1118.2809749257667
1999-06-14,1100.1899929047775
1999-06-15,1098.124696422293
1999-06-16,1108.4368157849322
1999-06-17,1125.8716824820915
1999-06-18,1122.01210578451
1999-06-21,1144.7997683105816
1999-06-22,1156.5472403866806
1999-06-23,1151.7515108943353
1999-06-24,1148.4314203174283
1999-06-25,1146.3113155823823
1999-06-28,1161.4434539120894
1999-06-29,1171.6925219706798
1999-06-30,1157.7439731855925
1999-07-01,1185.891827975291
1999-07-02,1200.036612372416
1999-07-05,1214.1126223974377
1999-07-06,1211.2225197928046
1999-07-07,1211.778133835821
1999-07-08,1202.1311514899794
1999-07-09,1209.9355005235834
1999-07-12,1215.3253715292035
1999-07-13,1214.2686300676164
1999-07-14,1210.453879160443
1999-07-15,1229.5130184932016
1999-07-16,1228.6876855435974
1999-07-19,1238.7666261276572
1999-07-20,1232.7657919801036
1999-07-21,1212.386608898306
1999-07-22,1200.3664262874477
1999-07-23,1169.746607970911
1999-07-26,1161.2365357079168
1999-07-27,1178.297791349583
1999-07-28,1207.7489726911094
1999-07-29,1239.5033303655957
1999-07-30,1236.4805890765335
1999-08-02,1233.1683165961845
1999-08-03,1245.708198453777
1999-08-04,1239.2252391728023
1999-08-05,1211.6964432330753
1999-08-06,1199.0049217919768
1999-08-09,1195.7252916613704
1999-08-10,1193.931391480492
1999-08-11,1179.6088569864473
1999-08-12,1195.5868830931443
1999-08-13,1192.8615311461338
1999-08-16,1216.465288334327
1999-08-17,1214.3044236344454
1999-08-18,1235.5861490952532
1999-08-19,1237.8877169682335
1999-08-20,1255.1010222712532
1999-08-23,1269.9148103197615
1999-08-24,1273.3807568259
1999-08-25,1286.0290975399587
1999-08-26,1278.9404124276123
1999-08-27,1275.8986900055118
1999-08-30,1297.5448268574564
1999-08-31,1273.1388397101866
1999-09-01,1292.1060572027181
1999-09-02,1295.1551484213303
1999-09-03,1284.3630411835516
1999-09-06,1305.403760413788
1999-09-07,1295.300270749591
1999-09-08,1300.2782398247437
1999-09-09,1332.3072328677608
1999-09-10,1340.507283746636
1999-09-13,1369.3294567965463
1999-09-14,1365.3061474515353
1999-09-15,1361.8676957377963
1999-09-16,1321.3576661802701
1999-09-17,1319.4114891425834
1999-09-20,1333.4791909186292
1999-09-21,1364.1655418317198
1999-09-22,1327.6635418016042
1999-09-23,1324.6369979474505
1999-09-24,1297.3920827441843
1999-09-27,1273.1001374239174
1999-09-28,1293.3966964921485
1999-09-29,1280.8249830492498
1999-09-30,1290.3453689300286
1999-10-01,1311.7326560754518
1999-10-04,1301.5195732871107
1999-10-05,1296.5329273900156
1999-10-06,1309.6988454688853
1999-10-07,1327.55080213227
1999-10-08,1329.6103390960056
1999-10-11,1333.5535983382294
1999-10-12,1345.9022758127849
1999-10-13,1319.9090962009013
1999-10-14,1332.4867839343078
1999-10-15,1312.804551363293
1999-10-18,1274.8236280456147
1999-10-19,1282.7936861470116
1999-10-20,1310.1815206374615
1999-10-21,1305.6076541114105
1999-10-22,1310.2171649172683
1999-10-25,1313.2968758519598
1999-10-26,1320.7989252777102
1999-10-27,1310.3354355556683
1999-10-28,1317.8168519748851
1999-10-29,1344.5146075535733
1999-11-01,1350.0556004759867
1999-11-02,1361.6166778602817
1999-11-03,1357.2638493886318
1999-11-04,1384.9798016525508
1999-11-05,1373.6434965938215
1999-11-08,1372.6320231902664
1999-11-09,1388.7479107097895
1999-11-10,1400.267641505711
1999-11-11,1398.0444991141226
1999-11-12,1411.689975024026
1999-11-15,1413.333394980318
1999-11-16,1416.5762072157988
1999-11-17,1415.3275175830167
1999-11-18,1422.3834710321778
1999-11-19,1444.104956653424
1999-11-22,1459.1153402435723
1999-11-23,1464.5559680240135
1999-11-24,1459.5179790835793
1999-11-25,1450.1554016272585
1999-11-26,1472.0617862773745
1999-11-29,1479.449133180516
1999-11-30,1463.8891009195288
1999-12-01,1439.1840193345083
1999-12-02,1416.2909614192886
1999-12-03,1441.541646500685
1999-12-06,1465.5828045970054
1999-12-07,1475.916420674067
1999-12-08,1466.555119637766
1999-12-09,1468.8375402652114
1999-12-10,1489.4835424463674
1999-12-13,1474.2060482673253
1999-12-14,1463.5761457791746
1999-12-15,1465.9824357962862
1999-12-16,1461.157828672616
1999-12-17,1477.7504095930842
1999-12-20,1489.8458084303293
1999-12-21,1500.6843484742594
1999-12-22,1553.0599514184157
1999-12-23,1554.705942083617
1999-12-24,1591.6772928765392
1999-12-27,1585.9364942172444
1999-12-28,1646.6441282366704
1999-12-29,1683.9648586204798
1999-12-30,1705.952985454121
1999-12-31,1706.0094759485044
2000-01-03,1727.255419120278
2000-01-04,1722.6630281168243
2000-01-05,1595.5289800783319
2000-01-06,1521.6800776048012
2000-01-07,1492.6747865912525
2000-01-10,1504.6918431520915
2000-01-11,1573.6464903893805
2000-01-12,1561.9459010736052
2000-01-13,1545.8366152232134
2000-01-14,1545.548087313268
2000-01-17,1584.59123894136
2000-01-18,1563.5994195498215
2000-01-19,1523.918730162594
2000-01-20,1522.152067764082
2000-01-21,1530.034075115996
2000-01-24,1542.896763246469
2000-01-25,1533.0194223528733
2000-01-26,1561.1999791433368
2000-01-27,1597.1522215295524
2000-01-28,1622.7168714315844
2000-01-31,1598.8237355304861
2000-02-01,1580.6383095050164
2000-02-02,1590.8915972309496
2000-02-03,1623.3470064473656
2000-02-04,1655.1327646299956
2000-02-07,1653.6899686389786
2000-02-08,1627.2931897989954
2000-02-09,1660.7284654720368
2000-02-10,1674.166928842186
2000-02-11,1679.089113934848
2000-02-14,1677.09652088395
2000-02-15,1650.7284814319123
2000-02-16,1641.4892326629774
2000-02-17,1660.2311107422322
2000-02-18,1661.3267400069096
2000-02-21,1631.9554751626142
2000-02-22,1597.9887953048608
2000-02-23,1590.8414297132654
2000-02-24,1611.8503270126284
2000-02-25,1634.2222044918103
2000-02-28,1644.9287309842691
2000-02-29,1636.4284136527926
2000-03-01,1672.2683978142675
2000-03-02,1677.2092322204876
2000-03-03,1650.439995906497
2000-03-06,1608.2758689640045
2000-03-07,1626.7186235970967
2000-03-08,1623.2777500284615
2000-03-09,1589.3140855374854
2000-03-10,1565.7058625967572
2000-03-13,1482.9812352305337
2000-03-14,1490.10976612012
2000-03-15,1501.7746097344466
2000-03-16,1530.900935499525
2000-03-17,1560.1000457903606
2000-03-20,1550.5119314995216
2000-03-21,1567.0353256101967
2000-03-22,1558.624179159059
2000-03-23,1551.8854021725751
2000-03-24,1538.7730132979639
2000-03-27,1551.0895778038232
2000-03-28,1588.5285976120813
2000-03-29,1655.5454492666581
2000-03-30,1644.75213716848
2000-03-31,1652.2937236708249
2000-04-03,1637.2037255955458
2000-04-04,1595.063912453546
2000-04-05,1570.704370359628
2000-04-06,1553.6622067077599
2000-04-07,1571.0203092159713
2000-04-10,1602.3065339180007
2000-04-11,1588.4353222249665
2000-04-12,1580.1579927605057
2000-04-13,1522.7049846777918
2000-04-14,1500.5989372615315
2000-04-17,1386.1301848841636
2000-04-18,1417.355029778261
2000-04-19,1445.3431134782654
2000-04-20,1457.052561648097
2000-04-21,1478.3820440411314
2000-04-24,1489.2403591495408
2000-04-25,1486.274646939106
2000-04-26,1486.0532845024707
2000-04-27,1471.6485631719302
2000-04-28,1478.4443827476243
2000-05-01,1508.7977390294873
2000-05-02,1506.6399444446906
2000-05-03,1498.8349523941317
2000-05-04,1508.8053791850652
2000-05-05,1509.8641089068688
2000-05-08,1492.9384310034038
2000-05-09,1454.1884128401382
2000-05-10,1440.780068131022
2000-05-11,1385.6057651825558
2000-05-12,1407.9478949527347
2000-05-15,1401.1097653938075
2000-05-16,1423.518152219055
2000-05-17,1419.256094526916
2000-05-18,1397.16659429462
2000-05-19,1387.0423078874676
2000-05-22,1322.0501066483728
2000-05-23,1312.6747730844556
2000-05-24,1285.4252312375238
2000-05-25,1302.8272739895717
2000-05-26,1291.4244842067512
2000-05-29,1303.1237203176786
2000-05-30,1321.3758983115545
2000-05-31,1333.9003745204468
