Date,ACWI MOMENTUM
1997-09-09,294.65583184
1997-09-10,290.44017704
1997-09-11,287.41438702
1997-09-12,289.93661641
1997-09-15,290.09541747
1997-09-16,296.52154026
1997-09-17,298.60453312
1997-09-18,299.93039581
1997-09-19,301.01688434
1997-09-22,302.93881598
1997-09-23,302.84442004
1997-09-24,303.62848387
1997-09-25,302.1277701
1997-09-26,304.14051971
1997-09-29,306.27690294
1997-09-30,305.58180391
1997-10-01,308.32644783
1997-10-02,309.94041958
1997-10-03,312.52489724
1997-10-06,313.61539605
1997-10-07,315.77498528
1997-10-08,314.50124035
1997-10-09,311.45771246
1997-10-10,309.18338224
1997-10-13,310.6247737
1997-10-14,310.76369925
1997-10-15,309.23079422
1997-10-16,308.04878159
1997-10-17,303.06162639
1997-10-20,303.32785694
1997-10-21,307.99432138
1997-10-22,307.11462334
1997-10-23,299.28064704
1997-10-24,297.92374746
1997-10-27,283.80879377
1997-10-28,287.608364
1997-10-29,292.23926175
1997-10-30,286.9501884
1997-10-31,289.33601696
1997-11-03,295.12799164
1997-11-04,295.5459263
1997-11-05,297.08124857
1997-11-06,295.43647711
1997-11-07,290.5842921
1997-11-10,288.43945
1997-11-11,288.4121432
1997-11-12,282.17259061
1997-11-13,284.26821484
1997-11-14,286.06819652
1997-11-17,293.33728756
1997-11-18,292.97201351
1997-11-19,292.66742555
1997-11-20,297.80176276
1997-11-21,300.41529659
1997-11-24,295.42618453
1997-11-25,294.40702172
1997-11-26,295.12264626
1997-11-27,296.0950632
1997-11-28,296.22191349
1997-12-01,301.11749804
1997-12-02,302.04251014
1997-12-03,302.83716527
1997-12-04,303.69183965
1997-12-05,305.61400193
1997-12-08,306.67791855
1997-12-09,305.46428239
1997-12-10,303.28387519
1997-12-11,297.86833005
1997-12-12,297.5836785
1997-12-15,299.72821069
1997-12-16,301.85468822
1997-12-17,303.63870161
1997-12-18,301.33575279
1997-12-19,296.86049316
1997-12-22,297.89165732
1997-12-23,295.39744539
1997-12-24,293.91818993
1997-12-25,293.919466
1997-12-26,295.22629807
1997-12-29,301.05516463
1997-12-30,304.9583638
1997-12-31,304.43813644
1998-01-01,304.43813644
1998-01-02,305.35524092
1998-01-05,308.22615555
1998-01-06,305.20375932
1998-01-07,304.405701
1998-01-08,302.08209657
1998-01-09,294.30224367
1998-01-12,292.34035366
1998-01-13,297.3534891
1998-01-14,299.50284745
1998-01-15,298.24825673
1998-01-16,302.50955151
1998-01-19,303.47195567
1998-01-20,307.01690247
1998-01-21,305.87354714
1998-01-22,304.52875533
1998-01-23,304.47381405
1998-01-26,304.50521689
1998-01-27,308.33362106
1998-01-28,310.60420217
1998-01-29,312.03003871
1998-01-30,311.72156309
1998-02-02,317.3301953
1998-02-03,318.60472036
1998-02-04,319.08675889
1998-02-05,320.10053234
1998-02-06,321.72495516
1998-02-09,319.79128559
1998-02-10,321.24650711
1998-02-11,322.59516213
1998-02-12,322.54961863
1998-02-13,321.18021558
1998-02-16,322.54771001
1998-02-17,323.42649273
1998-02-18,325.86243937
1998-02-19,324.383098
1998-02-20,325.83690474
1998-02-23,329.20158399
1998-02-24,327.17811959
1998-02-25,330.99852212
1998-02-26,332.79777265
1998-02-27,332.60652772
1998-03-02,334.24230097
1998-03-03,334.63882137
1998-03-04,331.03477959
1998-03-05,327.60769953
1998-03-06,333.35728812
1998-03-09,333.95572714
1998-03-10,336.51421918
1998-03-11,337.47990547
1998-03-12,338.41608833
1998-03-13,340.30061903
1998-03-16,342.25707412
1998-03-17,343.94800761
1998-03-18,343.30624396
1998-03-19,345.3873487
1998-03-20,347.68050742
1998-03-23,348.97409364
1998-03-24,352.00718212
1998-03-25,353.42935264
1998-03-26,352.73099681
1998-03-27,352.72406087
1998-03-30,349.73590229
1998-03-31,352.30711552
1998-04-01,355.27238772
1998-04-02,358.42842586
1998-04-03,360.23209319
1998-04-06,363.33470624
1998-04-07,360.70808294
1998-04-08,358.3103202
1998-04-09,361.29143037
1998-04-10,361.53626829
1998-04-13,361.33588247
1998-04-14,364.59450369
1998-04-15,366.55112777
1998-04-16,362.79496103
1998-04-17,365.72942867
1998-04-20,368.81568884
1998-04-21,370.34888714
1998-04-22,370.88557059
1998-04-23,366.29025494
1998-04-24,362.58810598
1998-04-27,353.6887144
1998-04-28,355.06700604
1998-04-29,356.689828
1998-04-30,362.50731649
1998-05-01,365.51445286
1998-05-04,368.47460234
1998-05-05,366.31093115
1998-05-06,363.98645879
1998-05-07,359.87404698
1998-05-08,363.14213385
1998-05-11,364.45857611
1998-05-12,364.65684394
1998-05-13,365.31957156
1998-05-14,364.75862945
1998-05-15,362.97373572
1998-05-18,359.37387881
1998-05-19,362.85936358
1998-05-20,366.65395067
1998-05-21,367.05860056
1998-05-22,366.48055302
1998-05-25,367.23545371
1998-05-26,364.27436518
1998-05-27,360.26983136
1998-05-28,360.88694172
1998-05-29,359.19118738
1998-06-01,358.0615868
1998-06-02,359.83686675
1998-06-03,359.87843836
1998-06-04,362.50146454
1998-06-05,367.08366437
1998-06-08,369.78893358
1998-06-09,370.18291859
1998-06-10,367.38758481
1998-06-11,361.85296707
1998-06-12,359.85045052
1998-06-15,352.15109645
1998-06-16,357.05700036
1998-06-17,365.19311062
1998-06-18,364.21373005
1998-06-19,363.62932987
1998-06-22,361.96117854
1998-06-23,366.37773928
1998-06-24,369.69319022
1998-06-25,372.20105759
1998-06-26,371.89206253
1998-06-29,374.85178156
1998-06-30,374.45253045
1998-07-01,378.08312484
1998-07-02,378.69736339
1998-07-03,380.65193591
1998-07-06,384.86170527
1998-07-07,386.0633115
1998-07-08,389.27035344
1998-07-09,387.35793978
1998-07-10,388.93738932
1998-07-13,392.5049094
1998-07-14,397.66767848
1998-07-15,397.83139512
1998-07-16,400.48659059
1998-07-17,404.46564099
1998-07-20,407.3538404
1998-07-21,401.12778953
1998-07-22,397.320226
1998-07-23,391.74572081
1998-07-24,392.82818868
1998-07-27,390.01010035
1998-07-28,387.45155311
1998-07-29,384.75459186
1998-07-30,390.53110301
1998-07-31,385.87208439
1998-08-03,380.67785816
1998-08-04,372.59320942
1998-08-05,371.5470957
1998-08-06,371.31398518
1998-08-07,373.23473342
1998-08-10,368.67966391
1998-08-11,359.49021163
1998-08-12,365.75969223
1998-08-13,361.51000603
1998-08-14,359.74215289
1998-08-17,363.16259177
1998-08-18,371.6346262
1998-08-19,372.19030377
1998-08-20,369.52251032
1998-08-21,359.93564622
1998-08-24,361.53677841
1998-08-25,365.92232683
1998-08-26,360.20736302
1998-08-27,345.99625172
1998-08-28,341.92178987
1998-08-31,327.28840959
1998-09-01,332.97002348
1998-09-02,337.89083068
1998-09-03,333.15360911
1998-09-04,328.66943054
1998-09-07,332.63301352
1998-09-08,346.17967562
1998-09-09,339.77376699
1998-09-10,329.58531654
1998-09-11,332.84738576
1998-09-14,339.84202176
1998-09-15,340.90490095
1998-09-16,343.47829465
1998-09-17,331.76172549
1998-09-18,327.52090031
1998-09-21,322.14255564
1998-09-22,327.01689851
1998-09-23,338.01711601
1998-09-24,332.95408678
1998-09-25,331.08076511
1998-09-28,332.9641166
1998-09-29,330.97473302
1998-09-30,320.7369931
1998-10-01,307.92139083
1998-10-02,303.94096367
1998-10-05,296.9352188
1998-10-06,302.74719481
1998-10-07,301.3932076
1998-10-08,293.68281576
1998-10-09,301.6631275
1998-10-12,313.13061874
1998-10-13,314.28199595
1998-10-14,320.13834713
1998-10-15,332.50373356
1998-10-16,337.98711009
1998-10-19,338.64938817
1998-10-20,342.34209738
1998-10-21,341.71919613
1998-10-22,342.80911207
1998-10-23,341.78145585
1998-10-26,342.91355788
1998-10-27,343.42770903
1998-10-28,341.67802111
1998-10-29,345.69138573
1998-10-30,350.73697053
1998-11-02,357.64786519
1998-11-03,354.8682621
1998-11-04,359.9588347
1998-11-05,360.6433859
1998-11-06,362.53731426
1998-11-09,357.12296361
1998-11-10,354.82032564
1998-11-11,354.91256528
1998-11-12,351.178048
1998-11-13,352.88952064
1998-11-16,361.21675685
1998-11-17,361.49976412
1998-11-18,363.88937837
1998-11-19,368.64529303
1998-11-20,373.47770827
1998-11-23,381.30055467
1998-11-24,380.02100792
1998-11-25,379.94313177
1998-11-26,383.73247421
1998-11-27,386.44409169
1998-11-30,378.17020161
1998-12-01,378.1967356
1998-12-02,377.95326094
1998-12-03,375.26578598
1998-12-04,382.02572473
1998-12-07,385.50561444
1998-12-08,385.60660093
1998-12-09,387.44196562
1998-12-10,383.75695206
1998-12-11,384.15475996
1998-12-14,378.11579919
1998-12-15,384.05712617
1998-12-16,385.16727569
1998-12-17,389.97848353
1998-12-18,392.8546596
1998-12-21,399.77379011
1998-12-22,401.04962934
1998-12-23,409.1880947
1998-12-24,407.57184202
1998-12-25,407.57113856
1998-12-28,409.16432515
1998-12-29,414.73569191
1998-12-30,411.53350594
1998-12-31,412.11155879
1999-01-01,412.11164475
1999-01-04,417.27087592
1999-01-05,422.87406616
1999-01-06,430.0877718
1999-01-07,426.95234958
1999-01-08,425.66222096
1999-01-11,420.35127691
1999-01-12,412.29684217
1999-01-13,408.90104325
1999-01-14,406.83008506
1999-01-15,414.49539122
1999-01-18,418.2755615
1999-01-19,421.49676305
1999-01-20,424.28670463
1999-01-21,417.38043924
1999-01-22,411.32929894
1999-01-25,413.30848909
1999-01-26,420.53401805
1999-01-27,419.2412617
1999-01-28,424.85968053
1999-01-29,427.70367522
1999-02-01,427.67760733
1999-02-02,423.8274815
1999-02-03,423.42412068
1999-02-04,416.43685392
1999-02-05,411.89559676
1999-02-08,411.26752952
1999-02-09,402.24832927
1999-02-10,403.13205321
1999-02-11,412.52338656
1999-02-12,408.6465853
1999-02-15,408.69054566
1999-02-16,411.64705082
1999-02-17,406.337983
1999-02-18,409.48735897
1999-02-19,409.6028087
1999-02-22,418.05938007
1999-02-23,419.91743114
1999-02-24,416.91382839
1999-02-25,414.03466726
1999-02-26,411.62050241
1999-03-01,408.14205899
1999-03-02,406.19505562
1999-03-03,405.1001909
1999-03-04,408.2109539
1999-03-05,417.65126983
1999-03-08,419.80186172
1999-03-09,420.83823659
1999-03-10,421.20637094
1999-03-11,422.75422476
1999-03-12,423.49721742
1999-03-15,426.78872076
1999-03-16,426.9922336
1999-03-17,424.995243
1999-03-18,427.32933221
1999-03-19,425.44263792
1999-03-22,424.15737458
1999-03-23,413.74509462
1999-03-24,414.05451935
1999-03-25,421.12928992
1999-03-26,416.84479898
1999-03-29,425.08469268
1999-03-30,424.90876878
1999-03-31,423.77877139
1999-04-01,427.22123216
1999-04-02,426.89275658
1999-04-05,432.68178005
1999-04-06,435.80092532
1999-04-07,438.24459489
1999-04-08,443.52424819
1999-04-09,443.76227982
1999-04-12,446.03258305
1999-04-13,443.75165464
1999-04-14,434.96572335
1999-04-15,427.85366257
1999-04-16,422.72432292
1999-04-19,411.60214566
1999-04-20,415.21634823
1999-04-21,424.40462347
1999-04-22,431.79967828
1999-04-23,432.02068335
1999-04-26,434.90232155
1999-04-27,435.71190641
1999-04-28,429.98556399
1999-04-29,424.50739634
1999-04-30,423.4366285
1999-05-03,425.81221021
1999-05-04,420.23242117
1999-05-05,423.63351966
1999-05-06,420.78690268
1999-05-07,422.63460799
1999-05-10,423.06971526
1999-05-11,426.92987293
1999-05-12,428.79873277
1999-05-13,429.87457905
1999-05-14,421.40858377
1999-05-17,420.9840468
1999-05-18,421.05377685
1999-05-19,424.58233612
1999-05-20,424.38482996
1999-05-21,420.61485122
1999-05-24,414.74683121
1999-05-25,409.4968297
1999-05-26,412.51692437
1999-05-27,406.47387324
1999-05-28,411.2894923
1999-05-31,411.64401391
1999-06-01,409.99847957
1999-06-02,411.26623438
1999-06-03,411.68251702
1999-06-04,420.370687
1999-06-07,424.06601093
1999-06-08,421.52248599
1999-06-09,423.69374119
1999-06-10,420.48124159
1999-06-11,420.07492496
1999-06-14,415.74733822
1999-06-15,417.30820472
1999-06-16,427.55124803
1999-06-17,431.59311237
1999-06-18,433.68767551
1999-06-21,439.51370054
1999-06-22,435.66463513
1999-06-23,434.71192859
1999-06-24,428.80515802
1999-06-25,429.30105001
1999-06-28,434.04115453
1999-06-29,438.51446417
1999-06-30,442.07012251
1999-07-01,447.64488106
1999-07-02,452.62079525
1999-07-05,456.22501266
1999-07-06,455.08477831
1999-07-07,456.00961213
1999-07-08,455.34454919
1999-07-09,457.55462674
1999-07-12,456.83015697
1999-07-13,454.76661651
1999-07-14,456.98678505
1999-07-15,461.96208528
1999-07-16,463.40101861
1999-07-19,461.88858359
1999-07-20,452.26948914
1999-07-21,451.93351792
1999-07-22,444.5959555
1999-07-23,440.95486007
1999-07-26,437.4574734
1999-07-27,442.14956671
1999-07-28,445.36080925
1999-07-29,439.37060437
1999-07-30,438.35771546
1999-08-02,436.64009335
1999-08-03,434.08220684
1999-08-04,429.35432206
1999-08-05,426.93015225
1999-08-06,424.46644757
1999-08-09,422.27343337
1999-08-10,416.84172159
1999-08-11,422.99247988
1999-08-12,425.62458063
1999-08-13,434.02134185
1999-08-16,437.03479872
1999-08-17,439.62235628
1999-08-18,438.19464832
1999-08-19,434.4560251
1999-08-20,438.96809077
1999-08-23,446.65107724
1999-08-24,447.45287306
1999-08-25,454.41534936
1999-08-26,449.96032031
1999-08-27,447.11055223
1999-08-30,442.1552669
1999-08-31,439.05274998
1999-09-01,443.65115315
1999-09-02,441.01074254
1999-09-03,451.26819294
1999-09-06,453.66954379
1999-09-07,452.02704028
1999-09-08,450.34402042
1999-09-09,454.36448003
1999-09-10,455.60174071
1999-09-13,453.24113298
1999-09-14,452.76641559
1999-09-15,446.93943235
1999-09-16,444.87136742
1999-09-17,449.37783866
1999-09-20,451.74747268
1999-09-21,446.75991678
1999-09-22,445.8006289
1999-09-23,440.06605839
1999-09-24,437.6797327
1999-09-27,439.37494681
1999-09-28,441.7055561
1999-09-29,437.86337464
1999-09-30,441.84962682
1999-10-01,442.31451933
1999-10-04,448.64426447
1999-10-05,450.37295578
1999-10-06,455.92735231
1999-10-07,457.40151967
1999-10-08,462.18925058
1999-10-11,463.52296797
1999-10-12,458.84595565
1999-10-13,449.35784888
1999-10-14,449.61524511
1999-10-15,439.60183325
1999-10-18,436.72856029
1999-10-19,440.10626238
1999-10-20,447.95008267
1999-10-21,447.10046624
1999-10-22,451.92597814
1999-10-25,450.74950219
1999-10-26,450.23606608
1999-10-27,451.63562293
1999-10-28,464.22666282
1999-10-29,475.44612917
1999-11-01,474.41787514
1999-11-02,473.27571261
1999-11-03,475.4085317
1999-11-04,479.51370037
1999-11-05,483.19099843
1999-11-08,484.91100159
1999-11-09,484.31642875
1999-11-10,489.43112964
1999-11-11,494.88997583
1999-11-12,497.24574895
1999-11-15,498.09357239
1999-11-16,504.36711555
1999-11-17,502.41783083
1999-11-18,509.58889029
1999-11-19,510.52310297
1999-11-22,510.72560294
1999-11-23,509.47423448
1999-11-24,511.54800916
1999-11-25,515.40641923
1999-11-26,518.38365334
1999-11-29,516.03601084
1999-11-30,505.33076531
1999-12-01,508.91313435
1999-12-02,511.45632434
1999-12-03,522.33753868
1999-12-06,530.12051131
1999-12-07,532.86892708
1999-12-08,531.50287732
1999-12-09,534.45379607
1999-12-10,539.14083934
1999-12-13,540.73560693
1999-12-14,535.07522036
1999-12-15,536.05206467
1999-12-16,542.37503259
1999-12-17,546.6298583
1999-12-20,551.35640832
1999-12-21,558.26421343
1999-12-22,565.29403203
1999-12-23,570.77461324
1999-12-24,574.63367953
1999-12-27,576.19673824
1999-12-28,580.83192392
1999-12-29,589.93330093
1999-12-30,594.0896019
1999-12-31,596.03265931
2000-01-03,602.71746047
2000-01-04,580.18148969
2000-01-05,558.80036472
2000-01-06,539.85837136
2000-01-07,555.08981234
2000-01-10,568.00560809
2000-01-11,565.65675059
2000-01-12,559.61238226
2000-01-13,566.03331128
2000-01-14,573.10723605
2000-01-17,580.22162329
2000-01-18,574.99026032
2000-01-19,571.94418077
2000-01-20,572.1128293
2000-01-21,571.06071209
2000-01-24,561.87213078
2000-01-25,565.27159249
2000-01-26,563.92285489
2000-01-27,566.42658001
2000-01-28,557.03508589
2000-01-31,559.40594298
2000-02-01,568.16540911
2000-02-02,574.20442125
2000-02-03,590.33398063
2000-02-04,599.28434519
2000-02-07,597.7492087
2000-02-08,606.53065505
2000-02-09,605.05099077
2000-02-10,610.05926181
2000-02-11,601.8111065
2000-02-14,601.12228963
2000-02-15,594.7585309
2000-02-16,589.65241567
2000-02-17,595.09320403
2000-02-18,586.39681538
2000-02-21,581.81620059
2000-02-22,582.38204598
2000-02-23,593.60240397
2000-02-24,597.75663819
2000-02-25,597.77346212
2000-02-28,595.75398783
2000-02-29,601.42188043
2000-03-01,608.93026285
2000-03-02,615.67235822
2000-03-03,623.62281356
2000-03-06,618.06997471
2000-03-07,609.51443058
2000-03-08,607.35716134
2000-03-09,614.55994326
2000-03-10,613.41941797
2000-03-13,596.37645156
2000-03-14,589.919884
2000-03-15,586.38182497
2000-03-16,600.54661135
2000-03-17,612.53222745
2000-03-20,614.44282006
2000-03-21,626.04597059
2000-03-22,629.72897763
2000-03-23,637.95471439
2000-03-24,641.20259989
2000-03-27,642.87487285
2000-03-28,643.03728926
2000-03-29,642.93866251
2000-03-30,623.05076949
2000-03-31,628.80320836
2000-04-03,613.43840375
2000-04-04,601.33916555
2000-04-05,598.5446053
2000-04-06,608.53474672
2000-04-07,622.99684228
2000-04-10,618.95942271
2000-04-11,604.75782569
2000-04-12,586.62173774
2000-04-13,572.52183763
2000-04-14,542.91575476
2000-04-17,551.26008899
2000-04-18,568.83298146
2000-04-19,565.31550564
2000-04-20,565.11052061
2000-04-21,566.968002
2000-04-24,561.95680411
2000-04-25,573.17033369
2000-04-26,574.82684451
2000-04-27,576.75819793
2000-04-28,581.34186095
2000-05-01,588.85513901
2000-05-02,584.8018765
2000-05-03,569.08450173
2000-05-04,567.85138922
2000-05-05,575.14756011
2000-05-08,563.41483459
2000-05-09,552.51869837
2000-05-10,536.08022342
2000-05-11,540.54640745
2000-05-12,549.92296985
2000-05-15,554.49513052
2000-05-16,565.41369241
2000-05-17,554.89137145
2000-05-18,547.07095294
2000-05-19,529.07640534
2000-05-22,516.34803939
2000-05-23,507.87916578
2000-05-24,510.08197679
2000-05-25,514.68724277
2000-05-26,513.25055814
2000-05-29,516.17986864
2000-05-30,537.46730555
2000-05-31,537.69126435
2000-06-01,554.43484165
2000-06-02,581.97204626
2000-06-05,582.37181166
2000-06-06,578.98344423
2000-06-07,577.40627474
2000-06-08,578.82968661
2000-06-09,578.41910791
2000-06-12,576.24592214
2000-06-13,578.87109553
2000-06-14,578.3012482
2000-06-15,575.90727442
2000-06-16,576.06569345
2000-06-19,584.20045457
2000-06-20,591.31609145
2000-06-21,587.66531727
2000-06-22,575.4002507
2000-06-23,568.80770579
2000-06-26,569.06564134
2000-06-27,565.91775299
2000-06-28,570.58796361
2000-06-29,557.92282466
2000-06-30,567.92040168
2000-07-03,571.85666254
2000-07-04,572.11395766
2000-07-05,561.82781373
2000-07-06,564.34520179
2000-07-07,574.74081865
2000-07-10,575.11430692
2000-07-11,571.43649368
2000-07-12,577.37944199
2000-07-13,582.97261618
2000-07-14,590.1554906
2000-07-17,596.32947652
2000-07-18,583.07651863
2000-07-19,576.43448623
2000-07-20,584.68238448
2000-07-21,575.93024711
2000-07-24,569.06808489
2000-07-25,571.82039119
2000-07-26,569.44665088
2000-07-27,551.75646656
2000-07-28,532.60965463
2000-07-31,541.65812518
2000-08-01,540.49812944
2000-08-02,534.06212651
2000-08-03,529.52839635
2000-08-04,535.47301442
2000-08-07,539.94478447
2000-08-08,541.44970594
2000-08-09,548.03942274
2000-08-10,546.35300585
2000-08-11,545.45936803
2000-08-14,554.01349923
2000-08-15,555.08539682
2000-08-16,556.86268542
2000-08-17,559.99816925
2000-08-18,558.94007012
2000-08-21,558.39007168
2000-08-22,558.26106131
2000-08-23,559.72493292
2000-08-24,565.09379236
2000-08-25,568.27452291
2000-08-28,572.84707313
2000-08-29,572.2367053
2000-08-30,568.85169913
2000-08-31,576.02713885
2000-09-01,587.33534048
2000-09-04,591.54832007
2000-09-05,577.58745012
2000-09-06,565.14121798
2000-09-07,566.88458925
2000-09-08,555.1225336
2000-09-11,545.25493726
2000-09-12,537.86641794
2000-09-13,537.745287
2000-09-14,543.38921865
2000-09-15,537.11425661
2000-09-18,526.17938942
2000-09-19,532.78981339
2000-09-20,531.90572857
2000-09-21,522.79566425
2000-09-22,514.86277554
2000-09-25,516.97606484
2000-09-26,509.99681193
2000-09-27,508.58961407
2000-09-28,511.46100007
2000-09-29,503.05270265
2000-10-02,504.12649514
2000-10-03,501.17241524
2000-10-04,500.17742557
2000-10-05,499.85526336
2000-10-06,489.92970328
2000-10-09,481.27915504
2000-10-10,474.63637209
2000-10-11,459.78229899
2000-10-12,451.75875797
2000-10-13,469.15109788
2000-10-16,469.14091968
2000-10-17,457.86241415
2000-10-18,447.48069761
2000-10-19,470.04110812
2000-10-20,475.79367756
2000-10-23,474.3348567
2000-10-24,478.74851489
2000-10-25,459.07029691
2000-10-26,457.73011634
2000-10-27,463.38722251
2000-10-30,457.67638523
2000-10-31,469.32378237
2000-11-01,471.35528077
2000-11-02,471.86130622
2000-11-03,472.94481052
2000-11-06,475.97002833
2000-11-07,476.75172996
2000-11-08,473.28231378
2000-11-09,471.80740569
2000-11-10,468.6486089
2000-11-13,459.64318618
2000-11-14,465.47525348
2000-11-15,468.29387783
2000-11-16,466.24632265
2000-11-17,464.27848123
2000-11-20,457.47184201
2000-11-21,457.98114897
2000-11-22,449.37718266
2000-11-23,450.23465183
2000-11-24,452.75893929
2000-11-27,457.50842254
2000-11-28,457.1542261
2000-11-29,457.06462921
2000-11-30,454.92965259
2000-12-01,456.7961288
2000-12-04,458.68296182
2000-12-05,471.42598231
2000-12-06,469.02028899
2000-12-07,468.31371494
2000-12-08,474.5947139
2000-12-11,477.51191453
2000-12-12,471.4895863
2000-12-13,468.04138611
2000-12-14,461.69942961
2000-12-15,456.46760454
2000-12-18,462.40424803
2000-12-19,458.44686628
2000-12-20,448.93296769
2000-12-21,450.98705751
2000-12-22,459.93759081
2000-12-25,461.03153567
2000-12-26,464.14732626
2000-12-27,468.81011282
2000-12-28,472.59395729
2000-12-29,470.256644
2001-01-01,470.2640911
2001-01-02,457.70496702
