Date,AC ASEAN MOMENTUM
1998-01-05,427.4506633057751
1998-01-06,396.2007278351779
1998-01-07,387.59400597978345
1998-01-08,360.1038761086517
1998-01-09,347.99735673120324
1998-01-12,334.6921589035721
1998-01-13,355.9214509036836
1998-01-14,390.6960980268999
1998-01-15,385.4399840980351
1998-01-16,397.3543562575371
1998-01-19,415.4146142906097
1998-01-20,404.88325829919063
1998-01-21,400.32374290069106
1998-01-22,388.9751279538958
1998-01-23,380.91113701335024
1998-01-26,389.5234961159436
1998-01-27,404.0101772519292
1998-01-28,408.051661245055
1998-01-29,410.0841658407811
1998-01-30,433.0053529283206
1998-02-02,485.9285484267071
1998-02-03,504.5632221740923
1998-02-04,476.50474337898254
1998-02-05,484.03226846346587
1998-02-06,497.68409048246536
1998-02-09,491.71469101924805
1998-02-10,520.0654202500021
1998-02-11,518.5376256582142
1998-02-12,487.46158377898786
1998-02-13,473.06410438006395
1998-02-16,445.32233679430135
1998-02-17,467.1709784217384
1998-02-18,480.63009846709775
1998-02-19,498.4559938125605
1998-02-20,495.89569023318745
1998-02-23,486.11581665766386
1998-02-24,495.10626495647773
1998-02-25,495.47379822917486
1998-02-26,501.90956744472714
1998-02-27,510.1212297018878
1998-03-02,513.5802981776649
1998-03-03,493.86688620442817
1998-03-04,485.3321101288794
1998-03-05,474.49395971915595
1998-03-06,479.83633458578146
1998-03-09,475.8701797699581
1998-03-10,486.01288961216693
1998-03-11,486.05136972763603
1998-03-12,492.66791091219847
1998-03-13,513.758508883001
1998-03-16,508.08410940598196
1998-03-17,505.19052547503435
1998-03-18,504.49450124994684
1998-03-19,517.0420851409493
1998-03-20,514.1933630197459
1998-03-23,523.1574775426039
1998-03-24,517.2155895663888
1998-03-25,520.9487403552301
1998-03-26,515.5002870924507
1998-03-27,521.0601844627305
1998-03-30,517.8715041757811
1998-03-31,508.34083833706694
1998-04-01,497.2487205471764
1998-04-02,487.63523044394424
1998-04-03,473.1850786563899
1998-04-06,481.9550536748896
1998-04-07,482.08027163501623
1998-04-08,481.9256885129399
1998-04-09,496.71625202113387
1998-04-10,496.5341409968008
1998-04-13,498.5583512219726
1998-04-14,493.8866165978717
1998-04-15,487.8882030462715
1998-04-16,473.78525901112727
1998-04-17,474.5576667702814
1998-04-20,473.1615005350085
1998-04-21,473.3735374935428
1998-04-22,472.6124362005324
1998-04-23,471.01093931164115
1998-04-24,470.98646796452283
1998-04-27,464.58872988746776
1998-04-28,465.3768743117559
1998-04-29,466.05958005641423
1998-04-30,468.90797544597706
1998-05-01,471.87315417961406
1998-05-04,468.31578764593036
1998-05-05,462.3616554319983
1998-05-06,435.6880119975323
1998-05-07,435.1764452821024
1998-05-08,438.44473289686164
1998-05-11,435.4394214767218
1998-05-12,431.5656938861501
1998-05-13,420.8290032934194
1998-05-14,418.81099968989145
1998-05-15,426.0008612985176
1998-05-18,412.54648711798814
1998-05-19,409.47489076718233
1998-05-20,417.7785403214341
1998-05-21,427.9121574277374
1998-05-22,431.4040868699059
1998-05-25,424.6522811558095
1998-05-26,421.5854470673806
1998-05-27,411.08471138051544
1998-05-28,400.4792464215388
1998-05-29,397.5603683988825
1998-06-01,383.9989904187822
1998-06-02,385.19358143828674
1998-06-03,384.75421647017083
1998-06-04,381.13383160155666
1998-06-05,378.0246133246908
1998-06-08,368.1197077855219
1998-06-09,370.33367298007414
1998-06-10,355.2102996143619
1998-06-11,349.80566645472817
1998-06-12,342.9304379521966
1998-06-15,323.4640919867864
1998-06-16,316.42410357404054
1998-06-17,332.07480576569463
1998-06-18,350.99219535472156
1998-06-19,349.3815615231556
1998-06-22,337.6560817661228
1998-06-23,338.5003649070893
1998-06-24,336.4056644831662
1998-06-25,332.41032289698404
1998-06-26,327.64221134636114
1998-06-29,326.17117603766894
1998-06-30,331.4285101758541
1998-07-01,339.8683390396876
1998-07-02,348.56791540098743
1998-07-03,349.73441718340723
1998-07-06,348.6343427434362
1998-07-07,351.8872684109037
1998-07-08,344.23660917288134
1998-07-09,335.16846387832356
1998-07-10,325.18575399372804
1998-07-13,318.1030374865557
1998-07-14,327.5830114474374
1998-07-15,337.0353682234791
1998-07-16,347.7168483059744
1998-07-17,353.624781381783
1998-07-20,348.7122124426272
1998-07-21,346.05526349297
1998-07-22,337.3162521121468
1998-07-23,330.0923924729164
1998-07-24,330.8861990421401
1998-07-27,327.50319145010053
1998-07-28,326.53746842664964
1998-07-29,320.0617437994525
1998-07-30,322.0360896694882
1998-07-31,324.98762149771176
1998-08-03,314.12414846644936
1998-08-04,308.459418259589
1998-08-05,305.14345434077086
1998-08-06,293.42196989213727
1998-08-07,278.86342526088094
1998-08-10,268.0772397324284
1998-08-11,255.35448472126168
1998-08-12,254.26691086324857
1998-08-13,247.43386479115267
1998-08-14,250.90403722322563
1998-08-17,246.5668893459236
1998-08-18,246.43222978865415
1998-08-19,264.9145601518115
1998-08-20,264.72304828849195
1998-08-21,251.3235333123411
1998-08-24,242.30680514222476
1998-08-25,249.69840819522207
1998-08-26,248.57024660554947
1998-08-27,244.72402874585066
1998-08-28,233.47534399296134
1998-08-31,236.60954002110856
1998-09-01,229.63827624443044
1998-09-02,239.5311941207858
1998-09-03,242.46440334689729
1998-09-04,255.2988708543362
1998-09-07,281.00795748312305
1998-09-08,244.24612336536393
1998-09-09,248.34330803429404
1998-09-10,245.48845119080525
1998-09-11,241.41559333787166
1998-09-14,249.8185475092376
1998-09-15,244.7291823541198
1998-09-16,247.01520008238055
1998-09-17,253.7462719102541
1998-09-18,251.92050743638387
1998-09-21,242.1239135884196
1998-09-22,239.16929991461996
1998-09-23,235.03000204618024
1998-09-24,254.9375424023643
1998-09-25,254.30771708037585
1998-09-28,255.91590158241283
1998-09-29,253.25366105002192
1998-09-30,221.9121416556335
1998-10-01,216.72920879457945
1998-10-02,210.96911380972048
1998-10-05,208.2929204864653
1998-10-06,212.85806851731346
1998-10-07,222.19061909140683
1998-10-08,233.7194245545293
1998-10-09,236.8085608968212
1998-10-12,233.38715629186262
1998-10-13,231.65176360207192
1998-10-14,227.46676591022876
1998-10-15,235.8208601395216
1998-10-16,248.1248982993298
1998-10-19,247.907167242062
1998-10-20,247.0561591082918
1998-10-21,246.49244478904467
1998-10-22,241.11570340380325
1998-10-23,240.2100876072405
1998-10-26,243.20295738170609
1998-10-27,244.20215329032277
1998-10-28,248.6992694845135
1998-10-29,253.65849597757256
1998-10-30,252.06459247247494
1998-11-02,256.4363117369265
1998-11-03,258.0654262397977
1998-11-04,260.269421280164
1998-11-05,261.69896863641475
1998-11-06,262.2429792545775
1998-11-09,257.03291102285993
1998-11-10,248.96009403886106
1998-11-11,259.21056476249896
1998-11-12,248.95676762298916
1998-11-13,252.26240349445186
1998-11-16,260.59838735125084
1998-11-17,260.49729294279376
1998-11-18,262.64887111730076
1998-11-19,262.90728596965073
1998-11-20,271.01849608125457
1998-11-23,280.88725148199666
1998-11-24,286.64838110239407
1998-11-25,284.48358567285345
1998-11-26,282.72644290924603
1998-11-27,282.6952081707721
1998-11-30,282.887272079383
1998-12-01,274.38959426912476
1998-12-02,274.9511375296707
1998-12-03,269.65978978756635
1998-12-04,267.4837437415931
1998-12-07,272.21551085460777
1998-12-08,277.55568442553545
1998-12-09,284.3875028229184
1998-12-10,286.6380640828938
1998-12-11,281.7475792143103
1998-12-14,278.3571884095543
1998-12-15,275.99242626090063
1998-12-16,274.75778598630455
1998-12-17,275.6384254557917
1998-12-18,282.4454829278065
1998-12-21,281.2446673456948
1998-12-22,284.9472047840615
1998-12-23,281.4663145419422
1998-12-24,282.2504518056915
1998-12-25,283.21752244046894
1998-12-28,281.17888247442863
1998-12-29,280.30623459132534
1998-12-30,281.18492896454194
1998-12-31,281.69918698283146
1999-01-01,281.69918698283146
1999-01-04,281.53928925889704
1999-01-05,282.7584371302389
1999-01-06,292.3234287333589
1999-01-07,305.9841541665233
1999-01-08,302.0125239268663
1999-01-11,302.2997585883205
1999-01-12,298.38965195112377
1999-01-13,287.07068672770856
1999-01-14,281.70107105085737
1999-01-15,287.9469504785535
1999-01-18,299.23663452037516
1999-01-19,299.4059661708382
1999-01-20,301.86341919925457
1999-01-21,293.6724954906256
1999-01-22,286.73612542273094
1999-01-25,268.7989856887222
1999-01-26,271.74243748228895
1999-01-27,278.6804554884632
1999-01-28,272.89779083636347
1999-01-29,271.8690873372938
1999-02-01,271.43143087705926
1999-02-02,269.08047930585644
1999-02-03,265.8136478424143
1999-02-04,266.55370211439305
1999-02-05,263.92733344760336
1999-02-08,258.5226471201945
1999-02-09,250.7260266916532
1999-02-10,246.68754104096104
1999-02-11,255.55177736296955
1999-02-12,259.8017869967566
1999-02-15,259.8381822049864
1999-02-16,259.6448032487265
1999-02-17,258.2824779164149
1999-02-18,253.22170715688947
1999-02-19,258.67724223910454
1999-02-22,263.71280661414
1999-02-23,266.04359219198994
1999-02-24,267.1977799833942
1999-02-25,267.10144216739417
1999-02-26,268.6524330400857
1999-03-01,271.6473640257349
1999-03-02,271.1060798256309
1999-03-03,271.21117733235735
1999-03-04,272.5150628086436
1999-03-05,274.0341660287331
1999-03-08,273.8673452341279
1999-03-09,269.7265200805304
1999-03-10,272.73435741071063
1999-03-11,271.46061225983703
1999-03-12,274.85861697170253
1999-03-15,281.05374492807
1999-03-16,280.88593638239246
1999-03-17,277.987675322185
1999-03-18,276.4495496566975
1999-03-19,276.0407700324079
1999-03-22,277.00632170619906
1999-03-23,276.95405564385493
1999-03-24,274.7153477518883
1999-03-25,278.20385338941674
1999-03-26,276.78441308846124
1999-03-29,275.980493567641
1999-03-30,278.6660381811497
1999-03-31,279.64132317477106
1999-04-01,284.2420960673182
1999-04-02,284.2653288045896
1999-04-05,288.22871355458045
1999-04-06,291.8587643149922
1999-04-07,297.2654774446772
1999-04-08,300.7190930189322
1999-04-09,306.4255635645752
1999-04-12,309.8065346206729
1999-04-13,312.1166751544651
1999-04-14,318.02626166867014
1999-04-15,319.7180069375821
1999-04-16,338.6341162393153
1999-04-19,359.8628769274285
1999-04-20,349.09273825598785
1999-04-21,348.27933390376415
1999-04-22,352.0604310771888
1999-04-23,352.7114419235886
1999-04-26,357.4504398758161
1999-04-27,362.52478033124106
1999-04-28,356.9693795918996
1999-04-29,354.339434864355
1999-04-30,368.79193440306335
1999-05-03,369.81891322515133
1999-05-04,389.1337762018361
1999-05-05,393.6325528607938
1999-05-06,395.47586477007025
1999-05-07,380.398221819471
1999-05-10,377.5134079358416
1999-05-11,380.80659189658985
1999-05-12,378.6351803739702
1999-05-13,373.6247579634381
1999-05-14,373.54784230797634
1999-05-17,370.873815001568
1999-05-18,367.68826312360693
1999-05-19,367.30407114977686
1999-05-20,365.06854572493205
1999-05-21,368.8467222060051
1999-05-24,364.0139030772761
1999-05-25,358.4578977048805
1999-05-26,355.0432305544381
1999-05-27,356.2431633360683
1999-05-28,350.0648984089631
1999-05-31,349.3231772473878
1999-06-01,353.78290021266014
1999-06-02,355.77553277640385
1999-06-03,357.177526918645
1999-06-04,359.0000828147697
1999-06-07,367.9198981116791
1999-06-08,385.5417825890843
1999-06-09,386.0159650529782
1999-06-10,391.1412433896805
1999-06-11,394.40470740523597
1999-06-14,398.9655520932075
1999-06-15,397.87564623103344
1999-06-16,396.4712582935107
1999-06-17,404.13088182174783
1999-06-18,409.0034957104747
1999-06-21,420.3726415295413
1999-06-22,428.51626558283175
1999-06-23,428.0218263901005
1999-06-24,423.11962216127523
1999-06-25,421.9862337309964
1999-06-28,419.30026286715326
1999-06-29,421.086475865672
1999-06-30,413.83507408125445
1999-07-01,421.2205672402822
1999-07-02,425.65894873259623
1999-07-05,429.89065982147093
1999-07-06,428.5040919792954
1999-07-07,421.0390700236765
1999-07-08,418.4660123983239
1999-07-09,419.11495151041527
1999-07-12,421.8823140366194
1999-07-13,421.641749627663
1999-07-14,418.6129117495755
1999-07-15,416.6885853327387
1999-07-16,412.50483615886714
1999-07-19,411.22565573969337
1999-07-20,413.0396931992502
1999-07-21,407.55569948107444
1999-07-22,401.21326122134883
1999-07-23,384.8226923231852
1999-07-26,372.5838693469493
1999-07-27,370.69460446244534
1999-07-28,388.8060655057926
1999-07-29,396.4826922907039
1999-07-30,392.9358732578356
1999-08-02,388.2363332516319
1999-08-03,394.6076194543971
1999-08-04,394.71332496790376
1999-08-05,387.9230751797073
1999-08-06,382.21329667219163
1999-08-09,377.4351250064718
1999-08-10,367.4357082199032
1999-08-11,351.52292885011934
1999-08-12,358.347217012157
1999-08-13,353.62919046468375
1999-08-16,358.5710088151549
1999-08-17,352.1624950396809
1999-08-18,363.77443751398533
1999-08-19,368.90083262520375
1999-08-20,374.6065725569223
1999-08-23,380.05472347285934
1999-08-24,377.30295817689273
1999-08-25,384.87531879775366
1999-08-26,385.11712413615646
1999-08-27,383.21798464625306
1999-08-30,378.52930491163977
1999-08-31,374.0546236163138
1999-09-01,372.11227506646753
1999-09-02,368.0857342495387
1999-09-03,362.8803335190595
1999-09-06,360.0979258004423
1999-09-07,358.7831662441376
1999-09-08,348.0540677689836
1999-09-09,354.6984595503236
1999-09-10,361.3305482839994
1999-09-13,370.05228659246956
1999-09-14,365.43253374860626
1999-09-15,360.43818456889335
1999-09-16,354.4058019393007
1999-09-17,356.98485136456696
1999-09-20,353.8960230274587
1999-09-21,350.5190200577135
1999-09-22,342.29561673597743
1999-09-23,332.4793897437838
1999-09-24,324.30464717827107
1999-09-27,322.427747352041
1999-09-28,326.59262745406585
1999-09-29,330.82149450762716
1999-09-30,336.580889559928
1999-10-01,349.7441436404266
1999-10-04,348.7867533838986
1999-10-05,359.3230590336798
1999-10-06,363.9477107530531
1999-10-07,365.7662152725988
1999-10-08,363.5428671794601
1999-10-11,368.8739455301236
1999-10-12,370.57728684711424
1999-10-13,361.9162216257391
1999-10-14,363.3884745193368
1999-10-15,358.6914918225317
1999-10-18,347.97965487391264
1999-10-19,351.5358204319069
1999-10-20,359.40256387979105
1999-10-21,368.73591504602206
1999-10-22,368.4936711847448
1999-10-25,367.72611414309745
1999-10-26,367.8366534747456
1999-10-27,364.5191647867739
1999-10-28,366.6887230117057
1999-10-29,379.55885727590294
1999-11-01,383.686692961738
1999-11-02,381.3413743900341
1999-11-03,386.23182365629754
1999-11-04,392.2816180549066
1999-11-05,393.3611291039372
1999-11-08,391.411491206257
1999-11-09,395.37887651112743
1999-11-10,395.5430471538694
1999-11-11,396.17002580198465
1999-11-12,399.9620619858083
1999-11-15,405.34695715081665
1999-11-16,403.9191584248909
1999-11-17,401.8678377083675
1999-11-18,397.7623483373601
1999-11-19,398.25193115207816
1999-11-22,396.969289197884
1999-11-23,394.2450188373829
1999-11-24,386.4943174706452
1999-11-25,387.80354385991757
1999-11-26,394.0465030955691
1999-11-29,388.77344343835875
1999-11-30,392.1092787281798
1999-12-01,388.5431355813175
1999-12-02,389.4212614112733
1999-12-03,391.90879454085444
1999-12-06,395.6613136935048
1999-12-07,406.23523998936815
1999-12-08,414.20164828564293
1999-12-09,416.2817950781647
1999-12-10,416.22898649781376
1999-12-13,418.98995792625476
1999-12-14,419.53707081113964
1999-12-15,415.0670897803625
1999-12-16,411.9509965551561
1999-12-17,420.3745381347343
1999-12-20,423.59295171155657
1999-12-21,425.59513932257784
1999-12-22,431.663584815558
1999-12-23,432.74060630901624
1999-12-24,437.7452926983498
1999-12-27,438.85458394740584
1999-12-28,438.70717185645344
1999-12-29,441.7176073300884
1999-12-30,441.02420353639707
1999-12-31,441.02420353639707
2000-01-03,455.0245364723777
2000-01-04,453.84414113946724
2000-01-05,427.88924265819037
2000-01-06,416.406627662778
2000-01-07,428.5170805918547
2000-01-10,435.9319409591358
2000-01-11,429.0619637173619
2000-01-12,434.32277890317357
2000-01-13,428.807706927087
2000-01-14,429.0453747242806
2000-01-17,421.1706812801133
2000-01-18,417.95955213548154
2000-01-19,407.4597295575339
2000-01-20,417.9947436364547
2000-01-21,409.5151380802084
2000-01-24,404.4876422300817
2000-01-25,397.48048281764045
2000-01-26,399.14064615704245
2000-01-27,409.25799018188457
2000-01-28,403.16892399247814
2000-01-31,396.3582830448104
2000-02-01,395.9047688989673
2000-02-02,400.9501945840953
2000-02-03,397.0075754175521
2000-02-04,402.0510414538443
2000-02-07,401.45297858235506
2000-02-08,396.46553454716457
2000-02-09,393.86248896600046
2000-02-10,392.9745155162952
2000-02-11,392.20313813479686
2000-02-14,392.53078722050196
2000-02-15,381.6434374200316
2000-02-16,377.9378812313985
2000-02-17,377.3642107475326
2000-02-18,368.676160294719
2000-02-21,359.7575355057101
2000-02-22,355.2180066073376
2000-02-23,360.56866362681035
2000-02-24,358.7406218919223
2000-02-25,362.6005067246521
2000-02-28,356.77851568277134
2000-02-29,355.2565575325253
2000-03-01,355.2649656496978
2000-03-02,354.1631564017397
2000-03-03,352.1274842087075
2000-03-06,353.16176739444086
2000-03-07,348.61399209449894
2000-03-08,347.7562832299819
2000-03-09,351.43762509581455
2000-03-10,356.27497347418677
2000-03-13,342.58356328393006
2000-03-14,344.4346102979714
2000-03-15,338.05825546067877
2000-03-16,339.6418220894131
2000-03-17,351.7646813935297
2000-03-20,346.5882873596708
2000-03-21,350.70272358183416
2000-03-22,357.14650155874745
2000-03-23,354.2033067847561
2000-03-24,353.2313976308842
2000-03-27,361.32924752190763
2000-03-28,358.0306059822187
2000-03-29,356.450708759456
2000-03-30,348.69028745352125
2000-03-31,351.4781488993438
2000-04-03,343.5219370535992
2000-04-04,341.9596472411032
2000-04-05,342.5161044921216
2000-04-06,350.45787846139274
2000-04-07,358.21600213396283
2000-04-10,354.6782056448324
2000-04-11,356.3296245371477
2000-04-12,361.34619786061063
2000-04-13,368.80483994591725
2000-04-14,374.52797652384055
2000-04-17,345.5638146897317
2000-04-18,347.53987407100686
2000-04-19,354.9291313932688
2000-04-20,358.87529516624585
2000-04-21,359.4160909906003
2000-04-24,356.42585721646685
2000-04-25,357.1504502422253
2000-04-26,360.6528155478961
2000-04-27,364.40937924183606
2000-04-28,365.9296215449783
2000-05-01,365.5138877085201
2000-05-02,359.2026818333032
2000-05-03,357.8785809556299
2000-05-04,355.86258418268034
2000-05-05,355.8710648895408
2000-05-08,347.20546120822826
2000-05-09,343.63207865212894
2000-05-10,335.86850187710843
2000-05-11,325.16277210546485
2000-05-12,328.4244334498834
2000-05-15,323.5067568556252
2000-05-16,328.1279247864362
2000-05-17,325.6848494564246
2000-05-18,324.61378580558414
2000-05-19,324.1559774260677
2000-05-22,312.80117749424744
2000-05-23,307.73936044134814
2000-05-24,304.3739737607938
2000-05-25,299.5326490289884
2000-05-26,296.9576640179265
2000-05-29,296.27813755202766
2000-05-30,290.59516063590524
2000-05-31,292.537693840662
2000-06-01,293.507408562737
2000-06-02,296.2292047014848
2000-06-05,299.3118849995932
2000-06-06,298.54917353024456
2000-06-07,291.1646965586875
2000-06-08,287.0854469945602
2000-06-09,291.19002909380896
2000-06-12,290.60723797783606
2000-06-13,289.4243164841412
2000-06-14,289.55221567250385
2000-06-15,290.07198154255076
2000-06-16,283.56493115298537
2000-06-19,275.8459239399133
2000-06-20,276.1794829729765
2000-06-21,283.58271370181166
