Date,ACWI ex USA MOMENTUM
1997-04-11,1017.6946587256655
1997-04-14,1009.3156444870342
1997-04-15,1019.7592534224918
1997-04-16,1023.9701505326117
1997-04-17,1026.818001519779
1997-04-18,1029.5280612571087
1997-04-21,1037.17604010564
1997-04-22,1038.3793104500423
1997-04-23,1047.1925199022257
1997-04-24,1050.0597851176947
1997-04-25,1042.2183971795334
1997-04-28,1041.7149212618108
1997-04-29,1054.6559684461374
1997-04-30,1061.507920554272
1997-05-01,1069.0626702752568
1997-05-02,1075.7446333222506
1997-05-05,1083.656180053785
1997-05-06,1100.3215661232641
1997-05-07,1100.9866891769511
1997-05-08,1106.5576721373743
1997-05-09,1116.2242594646711
1997-05-12,1123.4497700081095
1997-05-13,1127.9804222021871
1997-05-14,1133.2410738502838
1997-05-15,1133.2617145879442
1997-05-16,1139.7000599008738
1997-05-19,1133.5253920950377
1997-05-20,1134.796322210375
1997-05-21,1143.342097532196
1997-05-22,1136.1486608468856
1997-05-23,1145.457276485095
1997-05-26,1151.5420581993087
1997-05-27,1146.2176134820095
1997-05-28,1143.7502571063621
1997-05-29,1139.6705368679018
1997-05-30,1124.489967786043
1997-06-02,1127.0442299152103
1997-06-03,1133.2481393509845
1997-06-04,1135.7036300790746
1997-06-05,1140.0842539730545
1997-06-06,1147.2512839715998
1997-06-09,1160.742940494048
1997-06-10,1160.777002679407
1997-06-11,1163.4330026731652
1997-06-12,1166.5878008608868
1997-06-13,1168.872575777513
1997-06-16,1175.2090499447663
1997-06-17,1165.1450985526355
1997-06-18,1168.8437794504648
1997-06-19,1174.6498486230753
1997-06-20,1175.7854757591858
1997-06-23,1179.3332944619956
1997-06-24,1183.0690523224268
1997-06-25,1202.7813628689246
1997-06-26,1203.434207025478
1997-06-27,1196.3114889325334
1997-06-30,1188.4859047996804
1997-07-01,1202.4941072991176
1997-07-02,1205.526435594005
1997-07-03,1227.0823601906714
1997-07-04,1231.7409193435315
1997-07-07,1241.6553220204628
1997-07-08,1240.2943626409888
1997-07-09,1245.365572359795
1997-07-10,1242.9309290618064
1997-07-11,1242.5097420677696
1997-07-14,1247.486710857086
1997-07-15,1238.560155164221
1997-07-16,1263.7265777102596
1997-07-17,1258.9935140956711
1997-07-18,1239.7384578247086
1997-07-21,1223.4155276412882
1997-07-22,1237.5929604109022
1997-07-23,1253.0378212211629
1997-07-24,1246.4450880730344
1997-07-25,1243.5838421962915
1997-07-28,1245.242512531517
1997-07-29,1247.403117118404
1997-07-30,1256.4978821913905
1997-07-31,1259.716882518001
1997-08-01,1248.630671661378
1997-08-04,1233.1273237216992
1997-08-05,1226.2849809837944
1997-08-06,1242.5562104438552
1997-08-07,1250.3539823472368
1997-08-08,1249.5074560959865
1997-08-11,1235.542823356735
1997-08-12,1237.401676944805
1997-08-13,1229.2662482913775
1997-08-14,1219.7889619633681
1997-08-15,1214.111740881123
1997-08-18,1199.299035910526
1997-08-19,1211.4000119089362
1997-08-20,1217.348106155683
1997-08-21,1220.7841155969252
1997-08-22,1200.015757331022
1997-08-25,1196.7666425229236
1997-08-26,1194.848087312724
1997-08-27,1190.9229484320963
1997-08-28,1176.8985441949326
1997-08-29,1161.861149789355
1997-09-01,1158.3449928198368
1997-09-02,1173.694762533739
1997-09-03,1195.024930665217
1997-09-04,1192.9898521627651
1997-09-05,1201.9264066707212
1997-09-08,1195.8253887355413
1997-09-09,1198.541550810056
1997-09-10,1188.4355185460322
1997-09-11,1170.8078770376897
1997-09-12,1171.042986689979
1997-09-15,1180.3998232910487
1997-09-16,1189.208428903881
1997-09-17,1203.067457527503
1997-09-18,1212.4983220935414
1997-09-19,1214.953269424526
1997-09-22,1222.6414733442143
1997-09-23,1221.2861489384193
1997-09-24,1243.4872922834265
1997-09-25,1242.7585373965442
1997-09-26,1245.223332926393
1997-09-29,1250.5906769121668
1997-09-30,1258.2765385697546
1997-10-01,1266.8762544059425
1997-10-02,1269.054361668996
1997-10-03,1278.5649299542295
1997-10-06,1280.0033928657579
1997-10-07,1279.6656724168752
1997-10-08,1279.9987297734583
1997-10-09,1263.8136994582756
1997-10-10,1257.2482210419205
1997-10-13,1262.4667824259516
1997-10-14,1264.6193566792535
1997-10-15,1263.4865576273346
1997-10-16,1266.402212038821
1997-10-17,1245.6611086295195
1997-10-20,1233.764093128061
1997-10-21,1241.9770790084306
1997-10-22,1239.4557201980383
1997-10-23,1201.497534266936
1997-10-24,1201.2985617713057
1997-10-27,1165.9881313582755
1997-10-28,1135.52038861721
1997-10-29,1173.5902528138765
1997-10-30,1156.0893685509814
1997-10-31,1162.0068373119968
1997-11-03,1177.3155454259393
1997-11-04,1178.3077680972128
1997-11-05,1184.4432055584837
1997-11-06,1181.0334711520456
1997-11-07,1158.8088916066408
1997-11-10,1155.1470562327072
1997-11-11,1155.6014902954535
1997-11-12,1132.6791685632213
1997-11-13,1130.5214002597234
1997-11-14,1127.1371001195905
1997-11-17,1158.9710117764332
1997-11-18,1168.1246015670226
1997-11-19,1156.6284944384547
1997-11-20,1176.513423243105
1997-11-21,1188.8602776626635
1997-11-24,1173.4351597750854
1997-11-25,1156.6869794224767
1997-11-26,1155.524935794854
1997-11-27,1162.548780696517
1997-11-28,1158.9848006083987
1997-12-01,1174.5731701724753
1997-12-02,1182.559085806911
1997-12-03,1182.7729145353303
1997-12-04,1190.9294097053285
1997-12-05,1193.6662289780743
1997-12-08,1199.771763509472
1997-12-09,1200.1802666354097
1997-12-10,1195.423156763082
1997-12-11,1173.4572782867926
1997-12-12,1174.7461861593463
1997-12-15,1175.8428885755145
1997-12-16,1185.6870835945294
1997-12-17,1204.8417156504734
1997-12-18,1198.9012976301572
1997-12-19,1174.6893073584483
1997-12-22,1173.0258672741966
1997-12-23,1178.278295742935
1997-12-24,1177.9404853752308
1997-12-25,1177.9733492869946
1997-12-26,1178.9741015657885
1997-12-29,1198.7092929663922
1997-12-30,1204.8181806268378
1997-12-31,1202.1910776395791
1998-01-01,1202.1910776395791
1998-01-02,1207.2066523060048
1998-01-05,1218.8705014214886
1998-01-06,1210.353489274389
1998-01-07,1211.2348446974772
1998-01-08,1204.9067563897088
1998-01-09,1185.3895899212487
1998-01-12,1155.3676318489788
1998-01-13,1173.6756346475354
1998-01-14,1183.4004302088936
1998-01-15,1182.2318415466032
1998-01-16,1206.0051490509675
1998-01-19,1214.7423895976306
1998-01-20,1214.7618057499076
1998-01-21,1220.0006712456438
1998-01-22,1221.1978646964267
1998-01-23,1229.3863197119176
1998-01-26,1230.7076638096137
1998-01-27,1240.0591338872284
1998-01-28,1243.9571976818763
1998-01-29,1242.80240253039
1998-01-30,1245.7181176757397
1998-02-02,1267.24261374515
1998-02-03,1272.5008575456598
1998-02-04,1275.976345475645
1998-02-05,1291.7685131748585
1998-02-06,1292.7400516378368
1998-02-09,1280.5128935592534
1998-02-10,1281.1978222987623
1998-02-11,1285.0260225524812
1998-02-12,1281.342893989646
1998-02-13,1275.5302341089364
1998-02-16,1286.0898605426041
1998-02-17,1296.275167481194
1998-02-18,1302.664126533438
1998-02-19,1294.0185035077363
1998-02-20,1298.1820214993902
1998-02-23,1312.0640501442815
1998-02-24,1303.7957274038304
1998-02-25,1318.0011237630245
1998-02-26,1326.3565876409295
1998-02-27,1328.2483878198966
1998-03-02,1346.1884434068238
1998-03-03,1343.7532684373168
1998-03-04,1325.0678125985544
1998-03-05,1308.1420878752403
1998-03-06,1327.1602399057244
1998-03-09,1334.411608276055
1998-03-10,1336.8547458357984
1998-03-11,1337.185051634708
1998-03-12,1341.7900188948518
1998-03-13,1358.962270121806
1998-03-16,1359.3499610718734
1998-03-17,1371.9084459629235
1998-03-18,1359.6489878813065
1998-03-19,1366.071214136514
1998-03-20,1374.8525161660643
1998-03-23,1384.6022868670161
1998-03-24,1393.7259378132298
1998-03-25,1409.0427959129179
1998-03-26,1406.3734877987665
1998-03-27,1411.8681126156714
1998-03-30,1392.6679873034702
1998-03-31,1400.577370265194
1998-04-01,1415.6697685067375
1998-04-02,1422.9081314701373
1998-04-03,1428.5028786498651
1998-04-06,1446.8931544024936
1998-04-07,1442.3726747434705
1998-04-08,1435.8265954178946
1998-04-09,1450.2169927279976
1998-04-10,1452.1847774867178
1998-04-13,1449.806318866809
1998-04-14,1470.2104703105858
1998-04-15,1478.062468754067
1998-04-16,1455.0176243565845
1998-04-17,1452.1665892652322
1998-04-20,1465.3595272755206
1998-04-21,1470.1358634166436
1998-04-22,1464.5703069299382
1998-04-23,1446.1667526241854
1998-04-24,1430.2050876333012
1998-04-27,1392.780753699695
1998-04-28,1405.837494965235
1998-04-29,1406.950041831964
1998-04-30,1431.8783427497722
1998-05-01,1448.8100345141738
1998-05-04,1474.7698895493586
1998-05-05,1467.7278327194144
1998-05-06,1465.6948097478735
1998-05-07,1449.464267864868
1998-05-08,1455.2084641167369
1998-05-11,1471.892256749044
1998-05-12,1461.2025883286144
1998-05-13,1460.9895025748292
1998-05-14,1456.6862653383148
1998-05-15,1453.0069039267728
1998-05-18,1424.8395887791519
1998-05-19,1444.8616376702878
1998-05-20,1463.8459491581307
1998-05-21,1475.9356133801948
1998-05-22,1481.1121762140797
1998-05-25,1486.6014188834877
1998-05-26,1486.6326616470412
1998-05-27,1453.6595707302201
1998-05-28,1451.5452190770789
1998-05-29,1451.9879065993773
1998-06-01,1446.214448061735
1998-06-02,1453.484121161084
1998-06-03,1465.6726721705008
1998-06-04,1463.6564880891915
1998-06-05,1476.8440334731727
1998-06-08,1491.43619504815
1998-06-09,1487.9430723145185
1998-06-10,1471.6691555929951
1998-06-11,1449.0530687998044
1998-06-12,1427.1121658658392
1998-06-15,1396.5727079255444
1998-06-16,1416.4318825037028
1998-06-17,1452.3958531319042
1998-06-18,1445.7285706438215
1998-06-19,1444.0392437035991
1998-06-22,1427.5950218675653
1998-06-23,1436.2614296004713
1998-06-24,1445.3470374074234
1998-06-25,1469.0874371976456
1998-06-26,1461.4222151707818
1998-06-29,1471.8576436146172
1998-06-30,1474.3771899335159
1998-07-01,1485.0499737614566
1998-07-02,1488.8335434789221
1998-07-03,1501.5471188022677
1998-07-06,1511.3245411267894
1998-07-07,1516.1260914241766
1998-07-08,1519.0645648929794
1998-07-09,1506.2376154602155
1998-07-10,1504.3197741872852
1998-07-13,1522.8558032025103
1998-07-14,1546.2490641288402
1998-07-15,1554.7501728769557
1998-07-16,1561.9465105557795
1998-07-17,1580.923152847334
1998-07-20,1595.647379342593
1998-07-21,1579.944459522221
1998-07-22,1553.6197457836859
1998-07-23,1546.6526001707934
1998-07-24,1549.1144957039403
1998-07-27,1519.4006374818891
1998-07-28,1524.9349491348867
1998-07-29,1519.229424031812
1998-07-30,1534.9632021244133
1998-07-31,1523.9385351558221
1998-08-03,1497.1757919545419
1998-08-04,1493.6606219836758
1998-08-05,1470.3621034911077
1998-08-06,1454.0594777171293
1998-08-07,1471.142548310968
1998-08-10,1442.0810810306702
1998-08-11,1395.5823184951948
1998-08-12,1421.558477586355
1998-08-13,1404.7280923358323
1998-08-14,1409.932313815708
1998-08-17,1409.7281032275
1998-08-18,1446.985974166773
1998-08-19,1454.6129786340582
1998-08-20,1441.8594881300953
1998-08-21,1383.790921033184
1998-08-24,1387.0445660300882
1998-08-25,1412.4779766726188
1998-08-26,1374.301103481346
1998-08-27,1320.2246452182685
1998-08-28,1316.3267593329044
1998-08-31,1309.3516027856701
1998-09-01,1304.272544180716
1998-09-02,1331.6249571646329
1998-09-03,1322.1431072252071
1998-09-04,1317.4270729547438
1998-09-07,1348.9798781680138
1998-09-08,1369.0016221847
1998-09-09,1346.645272161967
1998-09-10,1320.3776627425004
1998-09-11,1314.9731642716602
1998-09-14,1339.125473735948
1998-09-15,1340.255113621763
1998-09-16,1343.5908690063948
1998-09-17,1304.2545385890553
1998-09-18,1279.8780165685123
1998-09-21,1239.966013669735
1998-09-22,1256.9094940275606
1998-09-23,1279.1601874405867
1998-09-24,1283.5823699607708
1998-09-25,1264.346019638122
1998-09-28,1275.4355700631481
1998-09-29,1274.3850255663322
1998-09-30,1243.104313304025
1998-10-01,1207.1337398598264
1998-10-02,1177.725726680751
1998-10-05,1156.297754990588
1998-10-06,1194.6851967931166
1998-10-07,1220.8746043561152
1998-10-08,1181.9070398851977
1998-10-09,1187.7047684419363
1998-10-12,1240.869715662324
1998-10-13,1248.610618539372
1998-10-14,1268.764256007823
1998-10-15,1295.2056258638263
1998-10-16,1321.1904607162865
1998-10-19,1316.825510327561
1998-10-20,1339.2942642925868
1998-10-21,1324.838728777533
1998-10-22,1320.8879565437967
1998-10-23,1324.5917337125172
1998-10-26,1328.2590223115224
1998-10-27,1341.6377476825774
1998-10-28,1320.880848206583
1998-10-29,1330.138289519664
1998-10-30,1345.2618575789365
1998-11-02,1380.8263473999366
1998-11-03,1371.148333957325
1998-11-04,1394.0910173360126
1998-11-05,1384.7391960157008
1998-11-06,1382.8442164616936
1998-11-09,1357.1601108371942
1998-11-10,1344.0139136333369
1998-11-11,1359.2920290558384
1998-11-12,1338.0014399011627
1998-11-13,1342.9463105681714
1998-11-16,1384.3893947358738
1998-11-17,1377.1076040540752
1998-11-18,1379.1353493399697
1998-11-19,1400.094569949508
1998-11-20,1420.2587122621596
1998-11-23,1431.203961582612
1998-11-24,1427.5681007930957
1998-11-25,1417.4859625179445
1998-11-26,1439.8172564205356
1998-11-27,1442.6504648098187
1998-11-30,1421.7576194432716
1998-12-01,1386.866741158176
1998-12-02,1389.3661707072506
1998-12-03,1406.3067997334902
1998-12-04,1414.3624999937667
1998-12-07,1418.9216952307627
1998-12-08,1423.5069194910752
1998-12-09,1438.9641751366846
1998-12-10,1437.3349008641944
1998-12-11,1425.159319423745
1998-12-14,1422.8472841360438
1998-12-15,1430.1456542101637
1998-12-16,1441.228570949144
1998-12-17,1455.8578366504385
1998-12-18,1457.1950721853202
1998-12-21,1485.8200406965293
1998-12-22,1481.6375427168898
1998-12-23,1502.4650961582497
1998-12-24,1496.4427685258838
1998-12-25,1496.9306794409458
1998-12-28,1507.5775074677151
1998-12-29,1519.6368126218795
1998-12-30,1513.8177124353685
1998-12-31,1518.4545116726738
1999-01-01,1518.4552240522116
1999-01-04,1575.6614348002138
1999-01-05,1598.165041292703
1999-01-06,1620.3438116516215
1999-01-07,1605.3041104876654
1999-01-08,1591.1353749540046
1999-01-11,1571.4926152322012
1999-01-12,1546.4878410349204
1999-01-13,1507.9478166134716
1999-01-14,1519.5105684225882
1999-01-15,1532.9327186798348
1999-01-18,1569.4798411715224
1999-01-19,1567.9052502947432
1999-01-20,1581.3000859730944
1999-01-21,1566.7415643874183
1999-01-22,1525.1721060675573
1999-01-25,1527.715444704973
1999-01-26,1533.9006360819917
1999-01-27,1531.5619052228094
1999-01-28,1536.3171626956735
1999-01-29,1537.1238730089717
1999-02-01,1554.5578160144612
1999-02-02,1546.7690789919805
1999-02-03,1525.1213820135897
1999-02-04,1516.252874391057
1999-02-05,1500.912304292835
1999-02-08,1481.8884748092667
1999-02-09,1455.7048318286766
1999-02-10,1449.0556789367952
1999-02-11,1470.831828326685
1999-02-12,1483.4943555441766
1999-02-15,1483.3126244079751
1999-02-16,1476.4747383222152
1999-02-17,1468.9945224804312
1999-02-18,1470.8218402865507
1999-02-19,1465.746915386025
1999-02-22,1478.6844357164102
1999-02-23,1490.9160367753007
1999-02-24,1499.5121209799784
1999-02-25,1489.0443598360848
1999-02-26,1474.7688688277246
1999-03-01,1452.6090709965445
1999-03-02,1453.2284037036634
1999-03-03,1438.9798823697447
1999-03-04,1434.3486567631503
1999-03-05,1468.1494664375318
1999-03-08,1466.6682366366074
1999-03-09,1474.909822053511
1999-03-10,1481.1559762598124
1999-03-11,1475.8038648217344
1999-03-12,1493.0313708799831
1999-03-15,1492.350525172249
1999-03-16,1492.0638354413495
1999-03-17,1489.1266582919927
1999-03-18,1472.5520331543255
1999-03-19,1489.329418464837
1999-03-22,1480.4337983371609
1999-03-23,1453.6759702837546
1999-03-24,1440.4365942696722
1999-03-25,1455.395452725088
1999-03-26,1432.2837475745955
1999-03-29,1448.283558810287
1999-03-30,1449.8549609061033
1999-03-31,1472.4471067883092
1999-04-01,1482.5567980401963
1999-04-02,1480.1997005729263
1999-04-05,1471.7979876348184
1999-04-06,1498.409178030429
1999-04-07,1509.3095994522275
1999-04-08,1519.1867882210956
1999-04-09,1514.2794203111937
1999-04-12,1513.2262608369335
1999-04-13,1522.701292447639
1999-04-14,1522.9049643500746
1999-04-15,1493.0149369637759
1999-04-16,1481.6934943476617
1999-04-19,1485.7322932336683
1999-04-20,1457.8044029545915
1999-04-21,1458.6569327642828
1999-04-22,1474.3470883972223
1999-04-23,1478.244347363338
1999-04-26,1486.5044200726893
1999-04-27,1516.4215745676022
1999-04-28,1509.3837700841218
1999-04-29,1488.7107439457577
1999-04-30,1491.4094051887823
1999-05-03,1495.473996489641
1999-05-04,1494.849752895903
1999-05-05,1486.9083132320932
1999-05-06,1499.254480046976
1999-05-07,1489.0853385102396
1999-05-10,1496.025737013031
1999-05-11,1488.455171870606
1999-05-12,1484.3552157081374
1999-05-13,1487.4054244168215
1999-05-14,1471.071963148502
1999-05-17,1442.1987826165287
1999-05-18,1458.2189697092692
1999-05-19,1466.6801778453923
1999-05-20,1478.662998110687
1999-05-21,1472.5867964950546
1999-05-24,1464.9164309954904
1999-05-25,1457.4226286522185
1999-05-26,1444.3647293314118
1999-05-27,1429.6901808429304
1999-05-28,1432.8099426886981
1999-05-31,1437.0200708625205
1999-06-01,1450.9064497155534
1999-06-02,1450.0693937802812
1999-06-03,1453.0227207615205
1999-06-04,1458.8898079247333
1999-06-07,1485.443087532026
1999-06-08,1504.7108224287113
1999-06-09,1509.2659875305894
1999-06-10,1519.0031532915639
1999-06-11,1533.9824099849195
1999-06-14,1515.1088189574464
1999-06-15,1511.6968333367922
1999-06-16,1523.6829223615384
1999-06-17,1539.6275203190996
1999-06-18,1547.068424560633
1999-06-21,1562.6658480726283
1999-06-22,1565.1784272929376
1999-06-23,1550.951410238136
1999-06-24,1537.5505238434287
1999-06-25,1543.9348883192836
1999-06-28,1543.3498998199068
1999-06-29,1545.991872395444
1999-06-30,1538.1716232914182
1999-07-01,1573.6690187311958
1999-07-02,1587.7455157974284
1999-07-05,1614.070842622321
1999-07-06,1609.0618970297467
1999-07-07,1599.762440017348
1999-07-08,1587.5557529099844
1999-07-09,1589.4372932223355
1999-07-12,1593.4756454194212
1999-07-13,1582.9922400085306
1999-07-14,1591.1970461107094
1999-07-15,1622.0834356727003
1999-07-16,1616.8949613350587
1999-07-19,1615.8722323647694
1999-07-20,1607.9985476839
1999-07-21,1593.2596033499674
1999-07-22,1576.000860745553
1999-07-23,1547.9693117503214
1999-07-26,1549.5814043237108
1999-07-27,1557.4804935276295
1999-07-28,1574.191908514352
1999-07-29,1576.3915123387126
1999-07-30,1592.6179837969646
1999-08-02,1585.5660473419823
1999-08-03,1584.392440370035
1999-08-04,1572.919900057501
1999-08-05,1540.256005544537
1999-08-06,1535.8697933220533
1999-08-09,1539.1002409753637
1999-08-10,1521.0567122856644
1999-08-11,1515.2905147743788
1999-08-12,1545.1280015523162
1999-08-13,1553.1504940507361
1999-08-16,1569.1631564259164
1999-08-17,1564.9666691400616
1999-08-18,1578.5844294429357
1999-08-19,1572.912000648839
1999-08-20,1587.3156393441784
1999-08-23,1597.1474975155295
1999-08-24,1596.2602853335422
1999-08-25,1616.8200702896486
1999-08-26,1607.4998918016965
1999-08-27,1606.4417932179924
1999-08-30,1610.4504283866127
1999-08-31,1595.6888443166388
1999-09-01,1614.0227540124783
1999-09-02,1603.4853230455465
1999-09-03,1615.8044668828868
1999-09-06,1638.1870540510952
1999-09-07,1627.1074473093845
1999-09-08,1627.4645745793944
1999-09-09,1650.910220811389
1999-09-10,1649.8412269650596
1999-09-13,1653.7458021944649
1999-09-14,1646.832381155805
1999-09-15,1637.7643793491523
1999-09-16,1613.8891898368172
1999-09-17,1615.0780031595516
1999-09-20,1631.234614594114
1999-09-21,1632.7169479248805
1999-09-22,1615.2255951839584
1999-09-23,1626.2370057847686
1999-09-24,1597.205495091959
1999-09-27,1597.3068428063814
1999-09-28,1604.3131613739188
1999-09-29,1605.6991067168585
1999-09-30,1614.1543113111868
1999-10-01,1619.8426205220815
1999-10-04,1629.8679930757112
1999-10-05,1632.902737611244
1999-10-06,1648.2699570106724
1999-10-07,1670.3039622361443
1999-10-08,1671.099192960422
1999-10-11,1678.7993550060935
1999-10-12,1684.1780269860851
1999-10-13,1661.273158967328
1999-10-14,1655.5653006385314
1999-10-15,1635.819462394485
1999-10-18,1606.1194627821728
1999-10-19,1623.293342683857
1999-10-20,1636.9334072547517
1999-10-21,1642.7674933490189
1999-10-22,1664.2036081117142
1999-10-25,1662.2100120970715
1999-10-26,1667.8616463649919
1999-10-27,1658.2482432858903
1999-10-28,1680.5186431560307
1999-10-29,1718.6367642727434
1999-11-01,1726.8388382468722
1999-11-02,1728.0581769852922
1999-11-03,1737.3597107998264
1999-11-04,1759.65076864462
1999-11-05,1764.156608739564
1999-11-08,1764.530517959241
1999-11-09,1781.120968456943
1999-11-10,1800.2438025763179
1999-11-11,1823.2560213722188
1999-11-12,1816.9834445743388
1999-11-15,1836.0335088225895
1999-11-16,1839.2562023824942
1999-11-17,1844.167636886348
1999-11-18,1868.6958002344356
1999-11-19,1876.2824256417773
1999-11-22,1871.9005572206788
1999-11-23,1878.5682257848987
1999-11-24,1869.02290991448
1999-11-25,1905.942728846829
1999-11-26,1925.0145566683025
1999-11-29,1925.6894312219795
1999-11-30,1891.1104021388385
1999-12-01,1887.183264217393
1999-12-02,1879.9698515051514
1999-12-03,1932.9476610137929
1999-12-06,1977.4843269625478
1999-12-07,1997.4379940485644
1999-12-08,1996.472706926934
1999-12-09,1999.4006908531496
1999-12-10,2003.6436952749375
1999-12-13,1994.5942070030085
1999-12-14,1988.7784043681565
1999-12-15,1962.4721436247653
1999-12-16,1984.406181408048
1999-12-17,2000.4015348504834
1999-12-20,2023.604904110648
1999-12-21,2033.020940908789
1999-12-22,2075.946945369508
1999-12-23,2100.663276994166
1999-12-24,2129.0752261813377
1999-12-27,2129.5256150906157
1999-12-28,2161.9663177141074
1999-12-29,2188.3251806947605
1999-12-30,2220.7731308603356
1999-12-31,2221.793081043103
2000-01-03,2251.834172870263
2000-01-04,2202.419944300423
2000-01-05,2079.4359866289024
2000-01-06,2016.035650641176
2000-01-07,2035.5933173833141
2000-01-10,2070.8351515650033
2000-01-11,2105.4695505821287
2000-01-12,2095.158137523518
2000-01-13,2110.5629558913447
2000-01-14,2133.9743817333897
2000-01-17,2179.5891676659808
2000-01-18,2144.448417828549
2000-01-19,2115.3422589282695
2000-01-20,2121.7556265059825
2000-01-21,2114.0809386883734
2000-01-24,2125.4302823534017
2000-01-25,2109.0257374550215
2000-01-26,2137.4827425721733
2000-01-27,2160.798614960192
2000-01-28,2164.021055614025
2000-01-31,2129.562638662302
2000-02-01,2143.0445059667477
2000-02-02,2187.1797163833303
2000-02-03,2256.8364271321493
2000-02-04,2307.3306003025255
2000-02-07,2288.7314298109313
2000-02-08,2326.6247809103993
2000-02-09,2359.533991087748
2000-02-10,2356.867920836457
2000-02-11,2355.535605321983
2000-02-14,2339.8859684113786
2000-02-15,2295.895720163697
2000-02-16,2297.669336823635
2000-02-17,2320.539910425776
2000-02-18,2317.2458062605856
2000-02-21,2280.7740574249806
2000-02-22,2279.6685126806087
2000-02-23,2303.637382703508
2000-02-24,2321.2088275987853
2000-02-25,2345.229424030596
2000-02-28,2311.324261460217
2000-02-29,2312.571887541081
2000-03-01,2363.356000687665
2000-03-02,2415.703381684358
2000-03-03,2425.31866046037
2000-03-06,2419.20617696032
2000-03-07,2405.156516938335
2000-03-08,2370.532395246535
2000-03-09,2374.366305091022
2000-03-10,2375.1137937126796
2000-03-13,2283.387969664235
2000-03-14,2280.5007026483463
2000-03-15,2227.4681520682147
2000-03-16,2239.044116948073
2000-03-17,2280.721026369182
2000-03-20,2307.6308490150413
2000-03-21,2307.178455611718
2000-03-22,2288.2582531961325
2000-03-23,2291.5061206200844
2000-03-24,2323.1434422058974
2000-03-27,2330.557892792221
2000-03-28,2355.509629979469
2000-03-29,2357.01550692987
2000-03-30,2278.2760940569806
2000-03-31,2293.880165620371
2000-04-03,2219.168778227336
2000-04-04,2164.0908092238524
2000-04-05,2144.1148974715165
2000-04-06,2194.383010942064
2000-04-07,2236.684802287039
2000-04-10,2251.4095867862734
2000-04-11,2184.8572810283695
2000-04-12,2151.68787024964
2000-04-13,2105.960184437328
2000-04-14,2037.0706478787863
2000-04-17,1970.1158648816483
2000-04-18,2018.2479934137439
2000-04-19,2045.9315697826255
2000-04-20,2056.5160410412204
2000-04-21,2067.985024129582
2000-04-24,2070.1849556433094
2000-04-25,2062.6905411529942
2000-04-26,2096.120527858181
2000-04-27,2068.832620431211
2000-04-28,2108.9539764656092
2000-05-01,2130.0449128278933
2000-05-02,2160.9546860539936
2000-05-03,2097.377533429551
2000-05-04,2099.1066124275576
2000-05-05,2116.0659925648038
2000-05-08,2082.5854507909794
2000-05-09,2030.5707656041434
2000-05-10,1982.3944241432416
2000-05-11,1966.7095410467523
2000-05-12,2012.2683983156473
2000-05-15,1998.3323318480827
2000-05-16,2047.8561447493344
2000-05-17,2001.33632080995
2000-05-18,1986.8857278462478
2000-05-19,1910.34062201716
2000-05-22,1843.9679671659803
