Date,EM LATIN AMERICA MOMENTUM
1997-05-13,1667.2433640554168
1997-05-14,1646.7068604226033
1997-05-15,1661.4316277108853
1997-05-16,1663.4163318010562
1997-05-19,1663.565889292866
1997-05-20,1678.1224916635072
1997-05-21,1683.9165674032067
1997-05-22,1685.5061443637378
1997-05-23,1690.6241484695972
1997-05-26,1700.5651681382526
1997-05-27,1696.2568243791509
1997-05-28,1699.9438402358887
1997-05-29,1698.2069207223547
1997-05-30,1719.5998973512615
1997-06-02,1737.13883467043
1997-06-03,1732.868747743254
1997-06-04,1729.4622815255882
1997-06-05,1727.169596172898
1997-06-06,1746.5161613273333
1997-06-09,1752.4477607685965
1997-06-10,1762.2348693702193
1997-06-11,1782.8910885152843
1997-06-12,1822.873232761917
1997-06-13,1830.555978370486
1997-06-16,1841.497866049298
1997-06-17,1850.370852610146
1997-06-18,1853.180794730511
1997-06-19,1853.2817624603158
1997-06-20,1858.1592193834942
1997-06-23,1864.8890602274193
1997-06-24,1894.8578457891026
1997-06-25,1928.527012187381
1997-06-26,1908.4310105284992
1997-06-27,1891.7323079011803
1997-06-30,1878.9125920334457
1997-07-01,1915.564455153677
1997-07-02,1941.5600628604489
1997-07-03,1946.5353909826777
1997-07-04,1970.2077102163319
1997-07-07,1981.9175499371488
1997-07-08,2006.4098953353184
1997-07-09,2006.1003124603558
1997-07-10,2011.101749292792
1997-07-11,1982.725932673446
1997-07-14,1940.6440211717634
1997-07-15,1824.9733237310008
1997-07-16,1897.2727712262024
1997-07-17,1834.0326777471666
1997-07-18,1775.1388416539924
1997-07-21,1769.6291282895222
1997-07-22,1856.7715405700308
1997-07-23,1892.2836605372113
1997-07-24,1913.2652508769609
1997-07-25,1928.6221134089199
1997-07-28,1943.490367021604
1997-07-29,1957.1258723498484
1997-07-30,1968.6842282005687
1997-07-31,1965.1125536643349
1997-08-01,1912.877354053267
1997-08-04,1903.7778376343972
1997-08-05,1904.458540852771
1997-08-06,1950.9222996567942
1997-08-07,1932.401964495886
1997-08-08,1906.843695850381
1997-08-11,1895.773286442544
1997-08-12,1888.194735132433
1997-08-13,1892.768889536318
1997-08-14,1900.9234217923904
1997-08-15,1852.7682734169819
1997-08-18,1833.4388339483933
1997-08-19,1847.8802709909437
1997-08-20,1829.0838964495106
1997-08-21,1837.7995700059475
1997-08-22,1823.5138974682066
1997-08-25,1835.7502398645752
1997-08-26,1845.1311799463283
1997-08-27,1864.796658389925
1997-08-28,1815.9955068426436
1997-08-29,1739.021669325938
1997-09-01,1687.5600390955167
1997-09-02,1777.585133543159
1997-09-03,1813.179170481147
1997-09-04,1829.94916709396
1997-09-05,1866.7879706082017
1997-09-08,1867.1068803299493
1997-09-09,1866.6622831191542
1997-09-10,1828.8419170644695
1997-09-11,1794.6573464136882
1997-09-12,1820.9429301935184
1997-09-15,1789.357560329308
1997-09-16,1818.1998768658339
1997-09-17,1867.9259050450148
1997-09-18,1890.437102559388
1997-09-19,1901.1663441939502
1997-09-22,1922.785635478467
1997-09-23,1909.6264973092732
1997-09-24,1905.8961027636426
1997-09-25,1897.4657500246028
1997-09-26,1911.908546452622
1997-09-29,1925.0859471240815
1997-09-30,1952.0022241435497
1997-10-01,1985.2987493617525
1997-10-02,2004.1226121591421
1997-10-03,2012.09564733193
1997-10-06,2012.9055245317197
1997-10-07,1999.776513886671
1997-10-08,1983.950927413096
1997-10-09,1996.4394226188258
1997-10-10,2002.6174008392297
1997-10-13,1999.7544266681161
1997-10-14,2019.6274769595768
1997-10-15,2017.8686797812875
1997-10-16,2002.9432536110749
1997-10-17,1982.7629661526153
1997-10-20,2006.5485134584433
1997-10-21,2033.517484534674
1997-10-22,2025.279958508052
1997-10-23,1903.425689308789
1997-10-24,1843.4313777276132
1997-10-27,1560.034293286381
1997-10-28,1688.3135440955266
1997-10-29,1637.3778706593446
1997-10-30,1526.936547030261
1997-10-31,1537.8312201998897
1997-11-03,1620.176437135641
1997-11-04,1638.5398972182404
1997-11-05,1639.5412695546186
1997-11-06,1621.0102577228781
1997-11-07,1555.6489755371988
1997-11-10,1537.6944028822477
1997-11-11,1537.6951098649895
1997-11-12,1448.4065420984748
1997-11-13,1465.0954666267482
1997-11-14,1490.373944830909
1997-11-17,1524.4575975389891
1997-11-18,1528.564692551421
1997-11-19,1549.2480467548112
1997-11-20,1554.9999767351544
1997-11-21,1589.6809767463612
1997-11-24,1550.3865201676092
1997-11-25,1557.597935703736
1997-11-26,1588.3431161443127
1997-11-27,1607.4631564653398
1997-11-28,1605.9171171472603
1997-12-01,1640.723874962779
1997-12-02,1658.7635603799274
1997-12-03,1665.2240349295166
1997-12-04,1681.332730312255
1997-12-05,1684.9751121530824
1997-12-08,1687.2883375774122
1997-12-09,1677.1633846346374
1997-12-10,1647.2727481300021
1997-12-11,1606.346446384144
1997-12-12,1604.120127672987
1997-12-15,1617.7796388371162
1997-12-16,1629.1473658916711
1997-12-17,1636.0066555622973
1997-12-18,1619.1664077735481
1997-12-19,1600.9224531153855
1997-12-22,1594.9610706396652
1997-12-23,1582.3820452353964
1997-12-24,1586.8446183314143
1997-12-25,1586.8446183314143
1997-12-26,1604.6957347422058
1997-12-29,1636.5542743323954
1997-12-30,1668.9242442522482
1997-12-31,1679.6806279732605
1998-01-01,1679.6806279732605
1998-01-02,1676.5466039664489
1998-01-05,1694.7323209219358
1998-01-06,1655.3117576531747
1998-01-07,1635.6886247211992
1998-01-08,1595.9728186684015
1998-01-09,1501.3318539306233
1998-01-12,1510.2466820537936
1998-01-13,1527.6340503088923
1998-01-14,1525.9235603579689
1998-01-15,1508.721352386209
1998-01-16,1546.1146721799314
1998-01-19,1573.579107487756
1998-01-20,1546.779731066172
1998-01-21,1517.0809871104436
1998-01-22,1487.179209493861
1998-01-23,1470.796619624832
1998-01-26,1469.580938856082
1998-01-27,1483.0944719488086
1998-01-28,1476.9081667759895
1998-01-29,1462.657166182835
1998-01-30,1485.6477715707088
1998-02-02,1526.8041980130486
1998-02-03,1535.2247463955985
1998-02-04,1539.847079090111
1998-02-05,1540.7410650976776
1998-02-06,1531.395634629279
1998-02-09,1521.5900661159565
1998-02-10,1530.633402167744
1998-02-11,1530.0284759031208
1998-02-12,1509.3791405815468
1998-02-13,1493.426625586108
1998-02-16,1490.1432853405502
1998-02-17,1483.3348943897372
1998-02-18,1473.0327170365856
1998-02-19,1485.4516874484248
1998-02-20,1482.7015548976701
1998-02-23,1470.6649465121786
1998-02-24,1480.3261604219354
1998-02-25,1505.8725476326238
1998-02-26,1515.6543651087168
1998-02-27,1528.3889240445546
1998-03-02,1546.5021963371873
1998-03-03,1539.1362712647494
1998-03-04,1529.747191849241
1998-03-05,1513.573008499841
1998-03-06,1539.2259948446765
1998-03-09,1525.1139031331586
1998-03-10,1512.172577818338
1998-03-11,1520.8849199054
1998-03-12,1530.2371370877895
1998-03-13,1537.1728980960502
1998-03-16,1524.8598625305708
1998-03-17,1524.5129948749268
1998-03-18,1564.4961565123256
1998-03-19,1564.1632963892746
1998-03-20,1589.3386366896993
1998-03-23,1627.0638080165734
1998-03-24,1614.0285930065122
1998-03-25,1615.766785135743
1998-03-26,1632.9668558858157
1998-03-27,1654.3391710717474
1998-03-30,1658.4356929493915
1998-03-31,1659.17857282522
1998-04-01,1654.5475469399341
1998-04-02,1659.1625577213103
1998-04-03,1637.1417073582995
1998-04-06,1637.2955379683308
1998-04-07,1620.99184445108
1998-04-08,1632.3302345626546
1998-04-09,1634.2309126215869
1998-04-10,1634.408311004687
1998-04-13,1640.798402680358
1998-04-14,1658.022011151352
1998-04-15,1664.9085077263524
1998-04-16,1655.3207480608062
1998-04-17,1661.451529107029
1998-04-20,1679.4982137374884
1998-04-21,1679.1240195107405
1998-04-22,1673.2717673517348
1998-04-23,1658.5979418541515
1998-04-24,1636.5895009391893
1998-04-27,1582.3273351848263
1998-04-28,1622.895656682767
1998-04-29,1627.1622719816683
1998-04-30,1634.2985813268122
1998-05-01,1633.8475321995209
1998-05-04,1630.9916452264329
1998-05-05,1628.481401129525
1998-05-06,1600.5906459897346
1998-05-07,1594.563556491626
1998-05-08,1608.2874613446515
1998-05-11,1584.542653800246
1998-05-12,1574.7989741019035
1998-05-13,1565.3636899302285
1998-05-14,1570.2840328416116
1998-05-15,1574.3551373022399
1998-05-18,1516.3556688099995
1998-05-19,1518.6375189228283
1998-05-20,1505.5851114049667
1998-05-21,1514.0501842226267
1998-05-22,1502.6468300974377
1998-05-25,1491.2388403352077
1998-05-26,1427.9597789621912
1998-05-27,1438.2414609043476
1998-05-28,1427.286885482713
1998-05-29,1438.062938155941
1998-06-01,1394.946532053761
1998-06-02,1414.0836015980049
1998-06-03,1405.9843190774682
1998-06-04,1439.300252733529
1998-06-05,1450.321049630112
1998-06-08,1445.7185983196741
1998-06-09,1434.2887648881713
1998-06-10,1390.6996942110295
1998-06-11,1356.0933393353723
1998-06-12,1338.5109470463096
1998-06-15,1291.2980556850061
1998-06-16,1294.7170786040656
1998-06-17,1367.5109571422838
1998-06-18,1331.6701602013281
1998-06-19,1348.9180477938705
1998-06-22,1341.6583229210685
1998-06-23,1370.301693702066
1998-06-24,1366.0408108089096
1998-06-25,1339.184834652542
1998-06-26,1317.9072921283998
1998-06-29,1321.14330487503
1998-06-30,1348.87188056714
1998-07-01,1385.2599165213378
1998-07-02,1386.0992690826968
1998-07-03,1398.6266240720458
1998-07-06,1383.9499780367164
1998-07-07,1420.0399019609797
1998-07-08,1429.2291576483058
1998-07-09,1422.5980860459586
1998-07-10,1427.5924764209426
1998-07-13,1447.5357167925738
1998-07-14,1467.4918880702774
1998-07-15,1465.8947308988988
1998-07-16,1484.347490467671
1998-07-17,1497.8911600410916
1998-07-20,1478.7201282874444
1998-07-21,1465.588218793407
1998-07-22,1458.8093386230512
1998-07-23,1437.5337264191216
1998-07-24,1435.792734424053
1998-07-27,1429.0443764275317
1998-07-28,1385.0359702990174
1998-07-29,1392.773844552141
1998-07-30,1405.267917442216
1998-07-31,1381.3633029138184
1998-08-03,1364.28269465692
1998-08-04,1322.8067058156407
1998-08-05,1314.5759038169924
1998-08-06,1302.8762514849848
1998-08-07,1270.5562865727686
1998-08-10,1239.8487831796288
1998-08-11,1191.62768848211
1998-08-12,1159.9004029735897
1998-08-13,1189.4717618582408
1998-08-14,1196.1400987586092
1998-08-17,1177.0761600047647
1998-08-18,1187.2029006523962
1998-08-19,1182.5240008090932
1998-08-20,1133.2085679284457
1998-08-21,1085.574437147963
1998-08-24,1078.6462877821914
1998-08-25,1071.8844430758775
1998-08-26,1040.291919174121
1998-08-27,960.0129370323821
1998-08-28,970.0465232616406
1998-08-31,930.6306685687099
1998-09-01,963.7003095948464
1998-09-02,993.5446690269165
1998-09-03,938.7682108006782
1998-09-04,889.9499796716225
1998-09-07,909.6906221379138
1998-09-08,915.4058190335024
1998-09-09,879.6803137028177
1998-09-10,781.334615807837
1998-09-11,819.9979593150401
1998-09-14,876.8350164155927
1998-09-15,999.3972330858375
1998-09-16,992.083732262966
1998-09-17,977.8983866370569
1998-09-18,999.4024817546793
1998-09-21,989.5400799821236
1998-09-22,1007.0023729299916
1998-09-23,1084.3321989463668
1998-09-24,1048.272150160526
1998-09-25,1050.02821574895
1998-09-28,1061.0112052500892
1998-09-29,1056.0361038032318
1998-09-30,1049.9634084654588
1998-10-01,985.9256657346401
1998-10-02,1019.4046396510754
1998-10-05,988.447313280586
1998-10-06,997.812019282002
1998-10-07,984.4359628982237
1998-10-08,969.0828141321052
1998-10-09,996.6472038754196
1998-10-12,999.1427446897437
1998-10-13,1003.602790866251
1998-10-14,999.091979582005
1998-10-15,1038.412508771004
1998-10-16,1036.9466070702672
1998-10-19,1044.3844840758622
1998-10-20,1061.877932405486
1998-10-21,1072.5733497695599
1998-10-22,1090.6805093504368
1998-10-23,1070.6461181397092
1998-10-26,1056.996429132375
1998-10-27,1049.821805225074
1998-10-28,1038.6119916445734
1998-10-29,1035.2732984848517
1998-10-30,1081.3213843523952
1998-11-02,1091.1230536542735
1998-11-03,1101.9220695253139
1998-11-04,1123.6143596861227
1998-11-05,1145.3213642772678
1998-11-06,1150.0490348266485
1998-11-09,1149.6280433313316
1998-11-10,1136.9286746983096
1998-11-11,1131.9848820098505
1998-11-12,1112.9569358987906
1998-11-13,1121.5371671777593
1998-11-16,1130.9117635417076
1998-11-17,1141.7998435103661
1998-11-18,1154.5151058477782
1998-11-19,1145.4681570866962
1998-11-20,1153.4395517932514
1998-11-23,1159.5578835685963
1998-11-24,1158.916198349292
1998-11-25,1172.921616093421
1998-11-26,1182.6816870711593
1998-11-27,1189.163906064359
1998-11-30,1155.525999928034
1998-12-01,1142.0214766893926
1998-12-02,1126.0956321435438
1998-12-03,1088.2200953524618
1998-12-04,1080.946410550288
1998-12-07,1096.5542324603161
1998-12-08,1090.4095376364644
1998-12-09,1080.42364425523
1998-12-10,1074.386452855229
1998-12-11,1054.7690571183357
1998-12-14,1022.9881167970957
1998-12-15,1033.8648239127106
1998-12-16,1025.6534442116406
1998-12-17,1032.241039463359
1998-12-18,1044.3932048106306
1998-12-21,1065.6928438552975
1998-12-22,1061.0612019160794
1998-12-23,1066.110543111596
1998-12-24,1068.8312945961122
1998-12-25,1068.8312945961122
1998-12-28,1053.7520332369402
1998-12-29,1047.1792675589004
1998-12-30,1050.7154858925385
1998-12-31,1049.4191907753752
1999-01-01,1049.4191907753752
1999-01-04,1055.4620489526778
1999-01-05,1055.3136075229136
1999-01-06,1065.505921834868
1999-01-07,1045.8709961931374
1999-01-08,1034.5406970340139
1999-01-11,993.1266711902124
1999-01-12,957.6261083596828
1999-01-13,882.6026169941601
1999-01-14,854.4845413918241
1999-01-15,935.5495413721751
1999-01-18,911.6569715380472
1999-01-19,920.2819408373437
1999-01-20,939.353223136624
1999-01-21,900.2056891085444
1999-01-22,893.0730039162812
1999-01-25,889.0902363380867
1999-01-26,895.3058878141593
1999-01-27,900.118415552164
1999-01-28,903.8262073795404
1999-01-29,897.8005320036517
1999-02-01,942.7376559382645
1999-02-02,969.4787838326605
1999-02-03,969.0481741333955
1999-02-04,965.8381683771904
1999-02-05,961.2340127757706
1999-02-08,960.3436777104362
1999-02-09,953.8486548818497
1999-02-10,965.5507507190663
1999-02-11,976.4495732955073
1999-02-12,976.1079517640086
1999-02-15,976.7596468481148
1999-02-16,979.3536588939526
1999-02-17,969.4800367704378
1999-02-18,972.0381186446579
1999-02-19,989.8765069512286
1999-02-22,985.6224557962344
1999-02-23,971.8309792773019
1999-02-24,972.0352828909668
1999-02-25,956.0786603265244
1999-02-26,956.8491688968251
1999-03-01,949.0621406570477
1999-03-02,942.5250538247291
1999-03-03,947.5407553846537
1999-03-04,971.5238627077771
1999-03-05,987.2606339798513
1999-03-08,998.8940052375823
1999-03-09,1009.5085701224493
1999-03-10,1029.845917782015
1999-03-11,1030.9849348273362
1999-03-12,1030.673192865665
1999-03-15,1052.8778411429334
1999-03-16,1060.0238076505623
1999-03-17,1055.2634330989836
1999-03-18,1065.8322741068162
1999-03-19,1058.7523618424268
1999-03-22,1052.0508837029279
1999-03-23,1041.697991433255
1999-03-24,1042.739190476851
1999-03-25,1065.4446557302194
1999-03-26,1056.1056829996526
1999-03-29,1061.1989377898412
1999-03-30,1066.3159158634826
1999-03-31,1070.7153546284708
1999-04-01,1070.7736213845244
1999-04-02,1071.247359370198
1999-04-05,1094.2950911138498
1999-04-06,1104.1733862600154
1999-04-07,1121.3925346121077
1999-04-08,1136.7576044175719
1999-04-09,1139.1441274801812
1999-04-12,1142.4442814961085
1999-04-13,1149.5143540550425
1999-04-14,1153.2005047289963
1999-04-15,1166.3783078412969
1999-04-16,1199.7437900537604
1999-04-19,1210.8358561612802
1999-04-20,1199.33472685445
1999-04-21,1194.115215238072
1999-04-22,1195.9133764280953
1999-04-23,1196.388220059304
1999-04-26,1187.5862064842197
1999-04-27,1176.0021481316207
1999-04-28,1194.0714995181243
1999-04-29,1203.268314898486
1999-04-30,1249.5865011828112
1999-05-03,1270.9818348554204
1999-05-04,1259.389326657915
1999-05-05,1272.7511928538033
1999-05-06,1287.615815177984
1999-05-07,1314.0637707559652
1999-05-10,1326.5869594298078
1999-05-11,1320.490331062445
1999-05-12,1301.8457675893549
1999-05-13,1315.11817407078
1999-05-14,1309.039682943286
1999-05-17,1293.143555713781
1999-05-18,1292.505100907
1999-05-19,1264.1003942443338
1999-05-20,1251.0917611871093
1999-05-21,1225.2033872277166
1999-05-24,1194.9076312948089
1999-05-25,1181.781292149905
1999-05-26,1215.4013274908405
1999-05-27,1196.793594712163
1999-05-28,1197.5281126687848
1999-05-31,1207.4576031916981
1999-06-01,1192.927930864488
1999-06-02,1195.9368043184436
1999-06-03,1193.9459974439087
1999-06-04,1208.0777459269948
1999-06-07,1210.619702834682
1999-06-08,1207.8844003668737
1999-06-09,1199.5803559134808
1999-06-10,1198.3872782323508
1999-06-11,1196.1290480482387
1999-06-14,1189.124701809416
1999-06-15,1210.3688011296802
1999-06-16,1256.4847984019193
1999-06-17,1267.7852661370703
1999-06-18,1274.9840370954719
1999-06-21,1287.9919331726321
1999-06-22,1285.0590935494772
1999-06-23,1268.6396527965921
1999-06-24,1246.8173536821903
1999-06-25,1231.992965714246
1999-06-28,1242.7830635488242
1999-06-29,1249.7778813300367
1999-06-30,1290.5342455436373
1999-07-01,1300.1288127973996
1999-07-02,1332.863735549413
1999-07-05,1331.9376716071022
1999-07-06,1318.3035954408833
1999-07-07,1325.4645447766002
1999-07-08,1309.7051592290247
1999-07-09,1307.7850872927706
1999-07-12,1269.5152545903777
1999-07-13,1277.704126455177
1999-07-14,1290.3687767853683
1999-07-15,1300.5345977052634
1999-07-16,1308.479960142018
1999-07-19,1316.343024086844
1999-07-20,1287.4092721125683
1999-07-21,1299.8817334523842
1999-07-22,1290.7140048366994
1999-07-23,1258.3620144569893
1999-07-26,1224.4545520241768
1999-07-27,1223.0202334643982
1999-07-28,1231.780073212105
1999-07-29,1209.471486709647
1999-07-30,1200.227893425786
1999-08-02,1173.6333784830163
1999-08-03,1177.5364006504985
1999-08-04,1174.4394016652454
1999-08-05,1167.5471557296896
1999-08-06,1156.8105384907901
1999-08-09,1155.604868926559
1999-08-10,1146.450208769729
1999-08-11,1172.090662575572
1999-08-12,1191.419824159641
1999-08-13,1207.3600344228182
1999-08-16,1202.9501703741105
1999-08-17,1201.1512634152512
1999-08-18,1172.0317739937084
1999-08-19,1165.9499803505428
1999-08-20,1190.8077278229146
1999-08-23,1205.5880493108052
1999-08-24,1197.40076716012
1999-08-25,1224.6950906607199
1999-08-26,1219.3240811131311
1999-08-27,1205.1819070070646
1999-08-30,1203.3539673465157
1999-08-31,1198.8258246616715
1999-09-01,1206.7862491631681
1999-09-02,1207.966873044969
1999-09-03,1213.391956736853
1999-09-06,1214.7467170025918
1999-09-07,1202.9305545651205
1999-09-08,1203.4678460861192
1999-09-09,1208.0716291684857
1999-09-10,1219.3948714699584
1999-09-13,1225.0079889757917
1999-09-14,1235.2133354086704
1999-09-15,1231.6348196586985
1999-09-16,1224.193383066274
1999-09-17,1229.1642074172792
1999-09-20,1248.6620615639881
1999-09-21,1229.6298489683863
1999-09-22,1237.6053716873091
1999-09-23,1230.4483012453843
1999-09-24,1234.3089973699841
1999-09-27,1243.8465522708375
1999-09-28,1237.7798822720579
1999-09-29,1237.4951305691761
1999-09-30,1224.35482722781
1999-10-01,1210.2917226017744
1999-10-04,1217.6344557404007
1999-10-05,1209.0893738557659
1999-10-06,1230.0139552372857
1999-10-07,1235.017414865752
1999-10-08,1239.8766287585654
1999-10-11,1242.7211990766352
1999-10-12,1232.4635456260187
1999-10-13,1197.9042149235388
1999-10-14,1191.4567807128233
1999-10-15,1155.663633127746
1999-10-18,1145.5528769968378
1999-10-19,1159.2056821587244
1999-10-20,1178.6026356487894
1999-10-21,1179.5298233023575
1999-10-22,1203.5655031906188
1999-10-25,1196.2445375313018
1999-10-26,1196.4626033915324
1999-10-27,1197.7472509510408
1999-10-28,1223.0663629261603
1999-10-29,1246.0305478409362
1999-11-01,1251.1067958198923
1999-11-02,1254.1397597226714
1999-11-03,1307.345165607481
1999-11-04,1321.4152207919478
1999-11-05,1345.6184599083435
1999-11-08,1355.2304532382984
1999-11-09,1350.9127147636016
1999-11-10,1362.3509878080922
1999-11-11,1368.1552208430287
1999-11-12,1367.6301782686096
1999-11-15,1375.2483328252165
1999-11-16,1378.6615546482906
1999-11-17,1366.392567896228
1999-11-18,1394.6771326858222
1999-11-19,1426.5051418018088
1999-11-22,1396.856799208747
1999-11-23,1400.7714608124081
1999-11-24,1392.5082120498955
1999-11-25,1408.1163802673166
1999-11-26,1420.5275102633536
1999-11-29,1417.5559121849087
1999-11-30,1415.461802287789
1999-12-01,1427.9002587976859
1999-12-02,1472.6651956294932
1999-12-03,1492.0901151035448
1999-12-06,1481.5669859753189
1999-12-07,1481.3324167699086
1999-12-08,1508.5655214127517
1999-12-09,1507.3358888130501
1999-12-10,1532.0899094258236
1999-12-13,1531.625797883296
1999-12-14,1522.7474141024693
1999-12-15,1520.0020834248344
1999-12-16,1546.1207876451786
1999-12-17,1588.654221088209
1999-12-20,1614.1590925885723
1999-12-21,1633.1347456809212
1999-12-22,1625.866531267074
1999-12-23,1625.6566935421845
1999-12-24,1626.4275753562356
1999-12-27,1616.8295672262213
1999-12-28,1639.220306772654
1999-12-29,1685.0774483809469
1999-12-30,1721.2884530810052
1999-12-31,1721.2884530810052
2000-01-03,1723.305246830637
2000-01-04,1620.3439401670737
2000-01-05,1636.1355331647703
2000-01-06,1632.693978119042
2000-01-07,1665.7656178571785
2000-01-10,1745.6047877613607
2000-01-11,1697.6850217509104
2000-01-12,1691.9075016222343
2000-01-13,1727.8931400125755
2000-01-14,1761.4421995066323
2000-01-17,1796.3341186988273
2000-01-18,1780.3113536898084
2000-01-19,1743.5430344035105
2000-01-20,1723.692433648974
2000-01-21,1711.8068156984318
2000-01-24,1714.0951755368667
2000-01-25,1713.3477996928073
2000-01-26,1714.7641661630028
2000-01-27,1704.7470978031006
2000-01-28,1653.1668466962592
2000-01-31,1628.2020263560742
2000-02-01,1640.5121361688791
2000-02-02,1654.6605927658188
2000-02-03,1721.3639890887302
2000-02-04,1771.9955237795464
2000-02-07,1813.7205336987838
2000-02-08,1839.4839055530135
2000-02-09,1808.5723762543912
2000-02-10,1811.6806995431266
2000-02-11,1779.4343379025802
2000-02-14,1737.1639303788284
2000-02-15,1752.6664726990693
2000-02-16,1771.9595701060953
2000-02-17,1766.8685377877473
2000-02-18,1727.9490803458816
2000-02-21,1726.68727972616
2000-02-22,1701.300032687508
2000-02-23,1728.4530517675778
2000-02-24,1725.588790305971
2000-02-25,1715.558981612751
2000-02-28,1702.9829344137786
2000-02-29,1708.9861204081028
2000-03-01,1750.1063600022137
2000-03-02,1770.4319115186354
2000-03-03,1809.208903829396
2000-03-06,1795.968900261593
2000-03-07,1797.4253700771033
2000-03-08,1820.894253973872
2000-03-09,1825.9464493050853
2000-03-10,1806.057682996728
2000-03-13,1754.384675667364
2000-03-14,1737.1368759943234
2000-03-15,1750.1849626468795
2000-03-16,1768.3185883806934
2000-03-17,1770.0454180755046
2000-03-20,1763.5687767502366
2000-03-21,1790.6830719074171
2000-03-22,1783.2689565641167
2000-03-23,1810.8747709611057
2000-03-24,1847.9800276669655
2000-03-27,1876.5127353262985
2000-03-28,1829.6987302274767
2000-03-29,1810.7126267729245
2000-03-30,1773.6175977211446
2000-03-31,1793.3693717100125
2000-04-03,1769.886880771065
2000-04-04,1724.9363612324346
2000-04-05,1735.1516123659792
2000-04-06,1765.9977202355792
2000-04-07,1801.4485411831124
2000-04-10,1763.2277606295104
2000-04-11,1733.263178380595
2000-04-12,1699.8171535819458
2000-04-13,1634.254177890469
2000-04-14,1541.3636784012347
2000-04-17,1520.2679633341809
2000-04-18,1589.7414214138018
2000-04-19,1526.2286634474028
2000-04-20,1549.5717654567145
2000-04-21,1549.5717654567145
2000-04-24,1521.9084102084412
2000-04-25,1580.8701949152128
2000-04-26,1585.5773896274513
2000-04-27,1589.3880297902965
2000-04-28,1599.2389502046856
2000-05-01,1602.7399318166395
