Date,ACWI ex JAPAN SMALL GROWTH
2007-09-10,933.1955167565018
2007-09-11,944.8729035599081
2007-09-12,942.2983133332141
2007-09-13,944.2718416165529
2007-09-14,944.1420821549902
2007-09-17,933.878030353582
2007-09-18,952.4784837194948
2007-09-19,962.0177122613845
2007-09-20,952.0716839014377
2007-09-21,957.4526475177202
2007-09-24,955.8300580638462
2007-09-25,950.7426283848241
2007-09-26,957.2713320942183
2007-09-27,963.8086168106603
2007-09-28,960.196435950505
2007-10-01,971.5487405293534
2007-10-02,982.897546170441
2007-10-03,982.0710492306985
2007-10-04,983.1581960742623
2007-10-05,997.1435611719294
2007-10-08,1000.0248517108571
2007-10-09,1004.6457892546363
2007-10-10,1005.0708795897797
2007-10-11,999.5518522068558
2007-10-12,1006.3227493875188
2007-10-15,999.2271061334193
2007-10-16,994.5568093939528
2007-10-17,997.2176151418215
2007-10-18,993.8574742880314
2007-10-19,977.6648042526148
2007-10-22,976.5188709535245
2007-10-23,987.5575898317503
2007-10-24,983.7631823406507
2007-10-25,979.8775617296266
2007-10-26,987.2233857638851
2007-10-29,994.6957148515494
2007-10-30,987.6768756977032
2007-10-31,1001.0014326731583
2007-11-01,984.943038263562
2007-11-02,981.6355838280922
2007-11-05,973.4189885271747
2007-11-06,981.1872651298337
2007-11-07,959.9001714597673
2007-11-08,950.907129123251
2007-11-09,935.0696573043907
2007-11-12,921.4597633142915
2007-11-13,930.0292451999209
2007-11-14,930.4327134427235
2007-11-15,918.7917625886903
2007-11-16,914.766177926624
2007-11-19,892.3618279199129
2007-11-20,885.2051211918719
2007-11-21,863.5847956933363
2007-11-22,861.4068069083686
2007-11-23,874.5502293108283
2007-11-26,868.3758695542566
2007-11-27,867.7722225637167
2007-11-28,895.3938866915367
2007-11-29,898.005498942321
2007-11-30,911.3391570881637
2007-12-03,907.8677642525095
2007-12-04,895.0714439464197
2007-12-05,910.7844735728512
2007-12-06,924.374248106886
2007-12-07,926.1267123124812
2007-12-10,926.878001024203
2007-12-11,914.4689649615582
2007-12-12,918.5680338314937
2007-12-13,911.8589358524981
2007-12-14,910.166452545421
2007-12-17,889.4624555611815
2007-12-18,893.4408047287812
2007-12-19,895.8527189960674
2007-12-20,904.2626345284137
2007-12-21,918.8304061034106
2007-12-24,924.5011648704415
2007-12-25,924.7739417191202
2007-12-26,922.6464782452417
2007-12-27,911.9632847369948
2007-12-28,908.4675245362316
2007-12-31,910.5659648076044
2008-01-01,910.7872961279256
2008-01-02,897.2572279290256
2008-01-03,892.3158686681775
2008-01-04,869.6152165788033
2008-01-07,861.6868373534738
2008-01-08,853.8103746107198
2008-01-09,851.3458950611807
2008-01-10,848.3162250065213
2008-01-11,834.7258532728241
2008-01-14,838.7523216622401
2008-01-15,820.8969126832214
2008-01-16,813.2957136452421
2008-01-17,799.7145042205826
2008-01-18,796.7524447826406
2008-01-21,781.6844422708801
2008-01-22,769.7919336388671
2008-01-23,777.6414735281398
2008-01-24,789.3785903734602
2008-01-25,795.9470444782694
2008-01-28,794.8582833568909
2008-01-29,804.8083082087965
2008-01-30,797.2275878639635
2008-01-31,804.4930781808666
2008-02-01,823.4683620626624
2008-02-04,826.5401418723492
2008-02-05,811.2814199740517
2008-02-06,800.8045051426765
2008-02-07,807.5261066576396
2008-02-08,810.7823267567888
2008-02-11,811.6053652534813
2008-02-12,816.7087014467148
2008-02-13,828.9172782409637
2008-02-14,824.8477935379951
2008-02-15,816.585560131211
2008-02-18,821.9095572983015
2008-02-19,823.4417842187052
2008-02-20,827.2682145658994
2008-02-21,819.7717094213864
2008-02-22,817.3503578412891
2008-02-25,830.5186074146737
2008-02-26,836.6766903845589
2008-02-27,829.7082381736859
2008-02-28,819.0130635658203
2008-02-29,803.3593843938058
2008-03-03,795.2888259476541
2008-03-04,787.8872162542424
2008-03-05,793.6507834332878
2008-03-06,777.6522268949914
2008-03-07,765.9585922731976
2008-03-10,744.3821966635754
2008-03-11,763.6328062221431
2008-03-12,760.295725036188
2008-03-13,756.9623535241742
2008-03-14,744.8509196104054
2008-03-17,714.0656847630667
2008-03-18,734.4079678111352
2008-03-19,724.9110655267457
2008-03-20,735.1820515155488
2008-03-21,735.7541396743691
2008-03-24,751.9869168819729
2008-03-25,759.0503875425372
2008-03-26,754.1679876363801
2008-03-27,752.1423967783475
2008-03-28,750.1764455925027
2008-03-31,750.2411889809847
2008-04-01,775.348816438455
2008-04-02,779.8638179227775
2008-04-03,780.994127816959
2008-04-04,781.3214722585964
2008-04-07,785.4599559592698
2008-04-08,781.6854811013459
2008-04-09,771.8376677195978
2008-04-10,775.451787473061
2008-04-11,762.4706163000945
2008-04-14,757.6655203050589
2008-04-15,763.6028717229808
2008-04-16,776.0742141637202
2008-04-17,775.2966766994041
2008-04-18,793.4688631302854
2008-04-21,787.1318175330701
2008-04-22,777.3977197356024
2008-04-23,784.8467797831042
2008-04-24,792.7453462124467
2008-04-25,803.4213797950388
2008-04-28,806.9048111268071
2008-04-29,801.158644835626
2008-04-30,806.5644726404114
2008-05-01,816.4663178018143
2008-05-02,824.1148335510019
2008-05-05,823.0787892700803
2008-05-06,825.1876245860096
2008-05-07,826.4818718505854
2008-05-08,829.0369055096235
2008-05-09,825.6411104123371
2008-05-12,829.9765760060195
2008-05-13,834.089300625481
2008-05-14,835.8210218446291
2008-05-15,843.2799234900755
2008-05-16,844.8697841406579
2008-05-19,848.2330612678084
2008-05-20,837.358832397132
2008-05-21,824.8825858804503
2008-05-22,828.5477174139899
2008-05-23,817.9861844874107
2008-05-26,814.8393584109286
2008-05-27,819.6048042526068
2008-05-28,830.3912019953035
2008-05-29,837.5140593304268
2008-05-30,842.1623057052666
2008-06-02,837.8821522417662
2008-06-03,840.0349458005097
2008-06-04,838.9864338848789
2008-06-05,846.3279677943752
2008-06-06,825.6746922961848
2008-06-09,820.3575355026521
2008-06-10,820.2277157525173
2008-06-11,808.5195171725067
2008-06-12,811.7612038405176
2008-06-13,825.0545594407017
2008-06-16,826.1287414721729
2008-06-17,828.0228285646523
2008-06-18,821.5569714139577
2008-06-19,823.9219022942149
2008-06-20,806.9946419098147
2008-06-23,808.4297004985644
2008-06-24,793.2107006183148
2008-06-25,801.0341249584112
2008-06-26,779.9989920903073
2008-06-27,778.4679095612019
2008-06-30,774.5194726980814
2008-07-01,767.9996914181701
2008-07-02,747.1156702843134
2008-07-03,743.7101277641043
2008-07-04,743.143421663536
2008-07-07,741.0369555438365
2008-07-08,741.092317016535
2008-07-09,736.7067664050267
2008-07-10,735.2732607896246
2008-07-11,730.1573303998372
2008-07-14,728.6755006990976
2008-07-15,717.549663018347
2008-07-16,732.2017920395771
2008-07-17,736.4074843010719
2008-07-18,736.433012165872
2008-07-21,744.1693430057239
2008-07-22,749.1318977213742
2008-07-23,757.7191928587032
2008-07-24,744.1409553472907
2008-07-25,746.043304674049
2008-07-28,737.3881186997344
2008-07-29,748.5751059763164
2008-07-30,760.4812100259162
2008-07-31,756.1388671367935
2008-08-01,753.8987489102844
2008-08-04,738.4484086076595
2008-08-05,747.3267320459798
2008-08-06,758.2886565690088
2008-08-07,754.0412332519178
2008-08-08,774.4320099995475
2008-08-11,780.7411587442367
2008-08-12,778.342689759982
2008-08-13,779.6088015140734
2008-08-14,784.099213257287
2008-08-15,791.5557657566217
2008-08-18,783.6324501874582
2008-08-19,773.4946363268909
2008-08-20,777.9077381127435
2008-08-21,772.7648425620441
2008-08-22,781.3920129117381
2008-08-25,773.1285278900413
2008-08-26,778.1716700274209
2008-08-27,783.2067553504721
2008-08-28,791.0294020892281
2008-08-29,789.7917114570251
2008-09-01,791.3094414281181
2008-09-02,786.5393243986865
2008-09-03,780.1265859261541
2008-09-04,762.6868134101683
2008-09-05,760.862591812118
2008-09-08,773.0302936643997
2008-09-09,748.9904872610391
2008-09-10,755.5741716741429
2008-09-11,758.3999383288972
2008-09-12,756.7008499854318
2008-09-15,727.5463692957316
2008-09-16,725.673122806036
2008-09-17,702.579106607481
2008-09-18,710.2595240896584
2008-09-19,745.2692788678287
2008-09-22,721.3442843818817
2008-09-23,704.9286569894034
2008-09-24,700.7330855164039
2008-09-25,703.9482726223332
2008-09-26,696.9653884090561
2008-09-29,658.994936880921
2008-09-30,685.9611157237642
2008-10-01,681.4873194452114
2008-10-02,657.537337556455
2008-10-03,645.7324187805011
2008-10-06,616.073266849101
2008-10-07,586.2367797824128
2008-10-08,565.5641028375601
2008-10-09,543.0614281238467
2008-10-10,534.9096155999889
2008-10-13,579.7512312778392
2008-10-14,579.531586624505
2008-10-15,534.6550200081776
2008-10-16,541.888636329818
2008-10-17,541.6475256573215
2008-10-20,565.9574752991676
2008-10-21,558.8084543444188
2008-10-22,536.0941853111808
2008-10-23,520.5569009266886
2008-10-24,502.4064507126467
2008-10-27,488.0799535738802
2008-10-28,512.239322705506
2008-10-29,520.046855065385
2008-10-30,543.2166751196281
2008-10-31,564.8845276176653
2008-11-03,569.1566874989096
2008-11-04,580.0745226834832
2008-11-05,557.7181381538594
2008-11-06,538.8901202818989
2008-11-07,546.2980362725333
2008-11-10,543.3638634075584
2008-11-11,534.684379041797
2008-11-12,507.83149345021224
2008-11-13,524.9317259117256
2008-11-14,503.53090507782247
2008-11-17,495.55704162904277
2008-11-18,489.0275260387509
2008-11-19,461.20959753409153
2008-11-20,436.0887815644891
2008-11-21,449.9043275599103
2008-11-24,466.39616721319976
2008-11-25,467.87906295352064
2008-11-26,488.3939584775088
2008-11-27,494.31872745008695
2008-11-28,504.23772101914034
2008-12-01,468.78499995610343
2008-12-02,475.82967088182454
2008-12-03,482.538947275474
2008-12-04,470.6746073129199
2008-12-05,480.2067017426353
2008-12-08,494.3885193735473
2008-12-09,490.1182497224578
2008-12-10,498.1365328237277
2008-12-11,480.0964429031811
2008-12-12,478.6743202790638
2008-12-15,465.00231996939493
2008-12-16,478.6665090775765
2008-12-17,468.06941684568415
2008-12-18,461.2071529623995
2008-12-19,476.0582486711592
2008-12-22,466.1062771541133
2008-12-23,461.8560223912623
2008-12-24,462.50166244097977
2008-12-25,462.6289936810311
2008-12-26,464.0869574338094
2008-12-29,457.5123304383394
2008-12-30,471.6755409357529
2008-12-31,487.518334152952
2009-01-01,487.7617823054807
2009-01-02,498.8666658213256
2009-01-05,512.9334909725591
2009-01-06,530.7223882736805
2009-01-07,511.0204562918823
2009-01-08,508.8844766504384
2009-01-09,505.56563342227435
2009-01-12,497.596899252568
2009-01-13,502.4753184075352
2009-01-14,487.3889133200845
2009-01-15,493.5116075862488
2009-01-16,494.721955040942
2009-01-19,495.9772680624454
2009-01-20,480.6970250672084
2009-01-21,493.54180321830995
2009-01-22,484.8542899615
2009-01-23,489.5081396286086
2009-01-26,484.82541500383235
2009-01-27,487.67503290957023
2009-01-28,501.3030414597794
2009-01-29,494.11030419047165
2009-01-30,497.2946728581402
2009-02-02,495.13719590576227
2009-02-03,496.1309622872697
2009-02-04,501.6723833532851
2009-02-05,509.03162482847864
2009-02-06,522.3309309748574
2009-02-09,517.1298081898515
2009-02-10,502.34239651373275
2009-02-11,506.12535180961754
2009-02-12,510.82403528704117
2009-02-13,509.316247280551
2009-02-16,511.06097438786173
2009-02-17,500.6884660528776
2009-02-18,496.8471177807636
2009-02-19,487.98454445908925
2009-02-20,482.4670151226159
2009-02-23,467.40946649879675
2009-02-24,475.12080689189565
2009-02-25,472.2766047837139
2009-02-26,466.6712138346569
2009-02-27,464.2331932273748
2009-03-02,444.1579194690233
2009-03-03,440.9367779850442
2009-03-04,454.2938022319466
2009-03-05,439.5176059571608
2009-03-06,434.24415061972985
2009-03-09,428.0285055911511
2009-03-10,445.06252850054835
2009-03-11,447.3965562820543
2009-03-12,461.073496028922
2009-03-13,464.0144470062362
2009-03-16,460.2613348336848
2009-03-17,470.8098010626921
2009-03-18,474.661317105326
2009-03-19,459.79450414090593
2009-03-20,455.9563247800816
2009-03-23,479.72319967180545
2009-03-24,475.1184589574572
2009-03-25,481.1827073718604
2009-03-26,495.00076034622714
2009-03-27,492.53560313597717
2009-03-30,482.0387908463709
2009-03-31,486.08285497406314
2009-04-01,494.64851514226353
2009-04-02,509.476961010941
2009-04-03,515.3706160465523
2009-04-06,512.0816428753061
2009-04-07,504.62492726318806
2009-04-08,511.11617967572806
2009-04-09,533.7650377067346
2009-04-10,534.310392423817
2009-04-13,532.012115442091
2009-04-14,532.4826167225434
2009-04-15,538.6431961179437
2009-04-16,548.9775121466402
2009-04-17,558.226975031649
2009-04-20,540.5629505801277
2009-04-21,548.2709236857941
2009-04-22,551.6284309100232
2009-04-23,552.1318355625224
2009-04-24,557.0034068825361
2009-04-27,554.8180655882833
2009-04-28,553.6399795271069
2009-04-29,563.9028991051506
2009-04-30,569.9113849759287
2009-05-01,571.8535983395017
2009-05-04,588.0130878117235
2009-05-05,589.412085358738
2009-05-06,595.3811428685783
2009-05-07,585.6921245090531
2009-05-08,595.9155035669874
2009-05-11,583.0550888236226
2009-05-12,579.1252017066312
2009-05-13,562.4178867659656
2009-05-14,566.7697311163852
2009-05-15,568.2839040495834
2009-05-18,586.8892035289709
2009-05-19,590.3387033651521
2009-05-20,587.0694892620486
2009-05-21,578.8610910939484
2009-05-22,572.2619038253312
2009-05-25,573.0694280861954
2009-05-26,584.3645796655424
2009-05-27,585.0173026032106
2009-05-28,586.2393400818106
2009-05-29,587.2062044630945
2009-06-01,606.8462313429727
2009-06-02,606.0734790076524
2009-06-03,602.3339914812278
2009-06-04,606.5001840979171
2009-06-05,613.3216351495579
2009-06-08,611.5866548009872
2009-06-09,611.5481099033371
2009-06-10,613.880768757433
2009-06-11,616.8382549984789
2009-06-12,617.1488282521204
2009-06-15,607.1277369698196
2009-06-16,597.9081303102926
2009-06-17,594.1914778721903
2009-06-18,591.8453174942059
2009-06-19,598.1885006730027
2009-06-22,580.2370513381743
2009-06-23,571.9223205480382
2009-06-24,581.8227616964589
2009-06-25,595.8343217366034
2009-06-26,595.4351180732768
2009-06-29,598.1619970185475
2009-06-30,596.5756120878016
2009-07-01,599.7015078412871
2009-07-02,589.5391202968274
2009-07-03,590.0087674915128
2009-07-06,584.1635119040061
2009-07-07,575.330887306749
2009-07-08,571.3428695636209
2009-07-09,572.0684098120248
2009-07-10,571.679877741231
2009-07-13,576.8967634895563
2009-07-14,585.9452602982113
2009-07-15,599.5591852472564
2009-07-16,603.880313667656
2009-07-17,604.9242162324211
2009-07-20,612.3289904312314
2009-07-21,613.637243239013
2009-07-22,616.118464190355
2009-07-23,627.9325393786407
2009-07-24,631.5834394781713
2009-07-27,633.5330253885379
2009-07-28,633.902814893891
2009-07-29,634.3263330560861
2009-07-30,643.0838561512462
2009-07-31,642.3410197521745
2009-08-03,646.6873777471709
2009-08-04,648.7695610581138
2009-08-05,645.7602393585411
2009-08-06,642.439084844208
2009-08-07,654.5282670725351
2009-08-10,655.9590015865027
2009-08-11,649.9258034882979
2009-08-12,653.1117797351885
2009-08-13,658.3290291879882
2009-08-14,654.2383735179528
2009-08-17,640.3878766576114
2009-08-18,646.6721840148173
2009-08-19,644.3419811084884
2009-08-20,652.0514244995401
2009-08-21,660.1773219486153
2009-08-24,663.8372262434264
2009-08-25,664.4818837638019
2009-08-26,665.8481133739248
2009-08-27,663.8890985046888
2009-08-28,661.7876328003398
2009-08-31,655.471901827364
2009-09-01,647.0414198555759
2009-09-02,645.6466562832593
2009-09-03,653.5009346155907
2009-09-04,664.678379206985
2009-09-07,666.0020680345186
2009-09-08,667.3734258489585
2009-09-09,671.4112743464244
2009-09-10,678.4714882542795
2009-09-11,678.9717104953346
2009-09-14,678.7090279532702
2009-09-15,685.3511196631897
2009-09-16,694.5763460311244
2009-09-17,693.2834412328841
2009-09-18,693.9456806837338
2009-09-21,693.206806274588
2009-09-22,694.3519743468504
2009-09-23,690.4974682000707
2009-09-24,680.8903471159643
2009-09-25,678.3148700855456
2009-09-28,688.9342533269536
2009-09-29,694.110849424786
2009-09-30,691.4153516946258
2009-10-01,678.0824354297454
2009-10-02,667.7834286621744
2009-10-05,677.1265417135653
2009-10-06,686.6275123575032
2009-10-07,690.988594000598
2009-10-08,697.6566515018336
2009-10-09,702.0743791024951
2009-10-12,702.4238494172187
2009-10-13,700.9013172373858
2009-10-14,711.3724241274689
2009-10-15,710.7196056983817
2009-10-16,707.9521923587768
2009-10-19,712.0810491578211
2009-10-20,707.0829225333381
2009-10-21,700.5183664492176
2009-10-22,700.6066500698612
2009-10-23,694.8022772487027
2009-10-26,689.3557892035768
2009-10-27,684.9682165801235
2009-10-28,665.4362435640484
2009-10-29,675.7994484146952
2009-10-30,666.0797728006359
2009-11-02,663.2720473819807
2009-11-03,671.9696796439896
2009-11-04,671.8774899021397
2009-11-05,680.8555899965141
2009-11-06,683.7154942458646
2009-11-09,692.3099664786184
2009-11-10,691.2778206393511
2009-11-11,695.303993323748
2009-11-12,692.0712121009427
2009-11-13,697.28802772152
2009-11-16,708.2104216807575
2009-11-17,710.5507365731472
2009-11-18,703.9922841431503
2009-11-19,694.8658040319308
2009-11-20,691.9932224383197
2009-11-23,696.5560225436076
2009-11-24,695.0573348982864
2009-11-25,694.5721877320713
2009-11-26,689.1401529235656
2009-11-27,681.2213566695866
2009-11-30,679.3988837641141
2009-12-01,691.2347687458482
2009-12-02,698.4332205164077
2009-12-03,693.9966620289894
2009-12-04,707.4656582679528
2009-12-07,709.3333836699329
2009-12-08,705.5778147804597
2009-12-09,703.335948943726
2009-12-10,706.0464043281523
2009-12-11,713.6658835382149
2009-12-14,720.1876914997171
2009-12-15,723.8096907942953
2009-12-16,727.3865982434285
2009-12-17,727.7068247575868
2009-12-18,733.2572547065982
2009-12-21,738.5770297956642
2009-12-22,746.9133251139431
2009-12-23,749.3337482016037
2009-12-24,751.5620734351361
2009-12-25,751.6711359116905
2009-12-28,751.5079139058905
2009-12-29,752.4972227853788
2009-12-30,756.7427804944065
2009-12-31,752.7469357462368
2010-01-01,752.7469357462368
2010-01-04,765.7931650324907
2010-01-05,771.3148823765231
2010-01-06,777.036293359952
2010-01-07,781.7407948364821
2010-01-08,786.3853129638682
2010-01-11,779.058426623812
2010-01-12,768.6990414187087
2010-01-13,774.4435495095997
2010-01-14,780.2019031155533
2010-01-15,778.2371006188681
2010-01-18,778.3557043372189
2010-01-19,788.2435749929923
2010-01-20,786.2065681245193
2010-01-21,775.9259100061146
2010-01-22,758.8862221284435
2010-01-25,757.6716887831183
2010-01-26,755.4981546338729
2010-01-27,754.2096562692842
2010-01-28,753.515489838989
2010-01-29,749.4550404114241
2010-02-01,757.7371516215001
2010-02-02,764.880070255538
2010-02-03,765.4792554939299
2010-02-04,746.5300504025673
2010-02-05,742.6539981503192
2010-02-08,735.6859516193024
2010-02-09,743.2313276895007
2010-02-10,747.8234521779185
2010-02-11,763.602928208448
2010-02-12,766.6705307651492
2010-02-15,767.4278344981881
2010-02-16,773.7625737111149
2010-02-17,783.3266555061484
2010-02-18,787.631801775098
2010-02-19,792.3234368038314
2010-02-22,790.0079575163669
2010-02-23,781.6824326700297
2010-02-24,782.4082835465426
2010-02-25,781.2632074031354
2010-02-26,780.2116078808518
2010-03-01,802.4792400387151
2010-03-02,807.5155765477305
2010-03-03,805.7014875860164
2010-03-04,810.8243418505027
2010-03-05,824.2873368779009
2010-03-08,824.2997942678523
2010-03-09,828.688017907816
2010-03-10,831.4626561495566
2010-03-11,832.5757971290765
2010-03-12,831.0984398181406
2010-03-15,831.6809125501808
2010-03-16,833.5015689530728
2010-03-17,842.9914196769308
2010-03-18,846.7580911680858
2010-03-19,843.8764446942522
2010-03-22,848.4373678563986
2010-03-23,856.6110794029944
2010-03-24,860.0926179811395
2010-03-25,858.6729626796565
2010-03-26,855.716328314792
2010-03-29,857.5326373851876
2010-03-30,860.7773508001185
2010-03-31,853.0828809653432
2010-04-01,863.4417702840072
2010-04-02,863.5146358810961
2010-04-05,875.3894250843007
2010-04-06,887.929588055384
2010-04-07,888.9677869812334
2010-04-08,886.0366523693438
2010-04-09,889.2029271112667
2010-04-12,881.7990579907766
2010-04-13,881.6604803467234
2010-04-14,892.5085203811425
2010-04-15,899.7150801703579
2010-04-16,891.541769418844
2010-04-19,883.337612503473
2010-04-20,897.1400433581697
2010-04-21,904.4008725198812
2010-04-22,912.99263388232
2010-04-23,918.5158020395106
2010-04-26,923.3632501404052
2010-04-27,905.0754929699575
2010-04-28,904.2242964854601
2010-04-29,914.8046613819898
2010-04-30,900.5749560133847
2010-05-03,915.0950833226037
2010-05-04,897.7092526478713
2010-05-05,892.3992256117325
2010-05-06,876.7376182443707
2010-05-07,851.083393353318
2010-05-10,886.482185384609
2010-05-11,895.7164127998283
2010-05-12,917.0734597793418
2010-05-13,922.3634299004383
2010-05-14,910.644362452201
2010-05-17,906.7677143420784
2010-05-18,897.04530522495
2010-05-19,878.2768986541607
2010-05-20,841.2775706702987
2010-05-21,837.2529450082789
2010-05-24,844.9138494821609
2010-05-25,837.7093340476964
2010-05-26,851.6266060408537
2010-05-27,880.5066658728072
2010-05-28,872.6512633026495
2010-05-31,878.3030301322035
2010-06-01,860.6782034158214
2010-06-02,880.3152204058541
2010-06-03,893.3358072296321
2010-06-04,875.8784746245143
2010-06-07,861.8419504043046
2010-06-08,858.8656212883265
2010-06-09,858.8523872589489
2010-06-10,877.9398678564804
2010-06-11,887.8896594018157
2010-06-14,885.8652034189811
2010-06-15,898.7053310710859
2010-06-16,897.2220572563447
2010-06-17,894.1034527535955
2010-06-18,895.9269488263462
2010-06-21,897.7029320833317
2010-06-22,890.4078170609095
2010-06-23,887.901796368866
2010-06-24,870.9848153511733
2010-06-25,877.8079993378387
2010-06-28,876.2242837744708
2010-06-29,853.8810036622605
2010-06-30,844.0218880638259
2010-07-01,823.4209001039568
2010-07-02,813.6724046287992
2010-07-05,817.2931630002796
2010-07-06,815.3583239079483
2010-07-07,832.4351116230918
2010-07-08,840.187528839284
2010-07-09,851.5678751569627
2010-07-12,850.6431531274939
2010-07-13,861.97488073637
2010-07-14,860.1873375083114
2010-07-15,847.2915136669428
2010-07-16,824.1468617819564
2010-07-19,821.0024920736909
2010-07-20,833.8035681966172
2010-07-21,836.2601569421967
2010-07-22,850.0377436381976
2010-07-23,868.6365771742692
2010-07-26,874.4147737669631
2010-07-27,867.4243954303465
2010-07-28,857.9909857835632
2010-07-29,854.0798328070564
2010-07-30,858.0782174686288
2010-08-02,865.7872899654951
2010-08-03,861.4105980256606
2010-08-04,871.3823870384749
2010-08-05,867.7604400529736
2010-08-06,858.2100058763208
2010-08-09,869.0856535443627
2010-08-10,864.2538898755796
2010-08-11,849.1362888628622
2010-08-12,847.4653268511798
2010-08-13,851.3557838753151
2010-08-16,850.2852234949019
2010-08-17,862.1195636024437
2010-08-18,864.8194523720757
2010-08-19,853.5412346835495
2010-08-20,858.9918103327191
2010-08-23,856.802528346933
2010-08-24,842.1761539723866
2010-08-25,845.7836225103676
2010-08-26,839.6389481889672
2010-08-27,853.326195328151
2010-08-30,847.7249803634317
2010-08-31,844.2515602733979
2010-09-01,863.3492351522389
2010-09-02,873.2165962774075
2010-09-03,883.1772312102354
2010-09-06,885.3283828162079
2010-09-07,883.5065146822825
2010-09-08,888.5404202885488
2010-09-09,892.9068188879328
2010-09-10,896.5569766643031
2010-09-13,903.4171627420882
2010-09-14,897.6497766505664
2010-09-15,897.245467968487
2010-09-16,889.7762094872147
2010-09-17,898.019305313116
2010-09-20,909.6924158908962
2010-09-21,904.8131858328398
2010-09-22,883.4218038495949
2010-09-23,883.0893273655039
2010-09-24,892.192722354305
2010-09-27,893.8389281273245
2010-09-28,894.0438888011481
2010-09-29,894.0986957352478
2010-09-30,890.3125080927632
2010-10-01,888.8919059897776
2010-10-04,885.0128304647171
2010-10-05,892.0279014814669
2010-10-06,889.8418295970615
2010-10-07,886.4924813985571
2010-10-08,892.8585767161762
2010-10-11,898.7757321866274
2010-10-12,902.4393738154017
2010-10-13,909.1242055969207
2010-10-14,902.480124833342
2010-10-15,904.4981703766068
2010-10-18,907.5627924488288
2010-10-19,901.5639646599313
2010-10-20,899.4234201357365
2010-10-21,898.678913886233
2010-10-22,908.0522547872599
2010-10-25,914.037898370518
2010-10-26,918.7701992743833
2010-10-27,916.9265846455688
2010-10-28,910.7697897422731
2010-10-29,915.6612822837357
2010-11-01,918.0500360305957
2010-11-02,919.9974642245627
2010-11-03,922.5642020007751
2010-11-04,928.359547912022
2010-11-05,944.3106045886393
2010-11-08,953.7132797875885
2010-11-09,949.7791630172441
2010-11-10,963.8727661411816
2010-11-11,964.0602817841027
2010-11-12,946.951190078907
2010-11-15,953.4357974929669
2010-11-16,938.3133650985693
2010-11-17,941.6917333913199
2010-11-18,954.4565476334452
2010-11-19,953.605929861205
2010-11-22,961.5642960681749
2010-11-23,958.8123775819531
2010-11-24,976.349234734022
2010-11-25,980.885448412347
2010-11-26,983.9491702699676
2010-11-29,987.4356649942137
2010-11-30,990.0214841142248
2010-12-01,1006.1976032589954
2010-12-02,1013.959187866201
2010-12-03,1008.0764225288259
2010-12-06,1019.2457833530591
2010-12-07,1019.7427579011508
2010-12-08,1023.8477617839764
2010-12-09,1028.7430634820375
2010-12-10,1032.1723327333748
2010-12-13,1023.3406962873917
2010-12-14,1024.7336388823069
2010-12-15,1024.0858949318372
2010-12-16,1035.9979973238928
2010-12-17,1043.6725371896107
2010-12-20,1048.3326632354745
2010-12-21,1055.4915304143826
2010-12-22,1058.6716344043077
2010-12-23,1061.348231596951
2010-12-24,1057.2954282972648
2010-12-27,1054.4854188945926
2010-12-28,1054.9877290627098
