Date,AC ASIA ex JAPAN SMALL GROWTH
1999-11-08,841.1193100897999
1999-11-09,847.100605951436
1999-11-10,852.7481122857414
1999-11-11,860.2740080072066
1999-11-12,876.3564152889816
1999-11-15,886.2598995455388
1999-11-16,895.2658351589431
1999-11-17,878.3241240537964
1999-11-18,879.1764490708442
1999-11-19,885.71138006798
1999-11-22,884.7365697394565
1999-11-23,882.3757439595489
1999-11-24,885.8759262136152
1999-11-25,882.4436180761738
1999-11-26,879.9161382014909
1999-11-29,887.1550666479754
1999-11-30,892.7540729713193
1999-12-01,887.6149046532313
1999-12-02,887.0404095557931
1999-12-03,897.5761339794452
1999-12-06,889.6092575689561
1999-12-07,888.8766931623707
1999-12-08,890.4983863556587
1999-12-09,905.0497141966268
1999-12-10,914.640826214644
1999-12-13,925.5842379292585
1999-12-14,933.6727738674858
1999-12-15,919.9826516200509
1999-12-16,911.0476449257076
1999-12-17,921.774268054025
1999-12-20,927.838539190702
1999-12-21,918.4182701194298
1999-12-22,927.7216899586446
1999-12-23,921.1736839652964
1999-12-24,921.7825796999003
1999-12-27,928.3902557986984
1999-12-28,929.2922071221261
1999-12-29,934.3899439740969
1999-12-30,946.8846725671115
1999-12-31,946.8497313172611
2000-01-03,956.0410539448189
2000-01-04,962.812348001711
2000-01-05,923.5427115177546
2000-01-06,909.4100747721857
2000-01-07,918.3697648190317
2000-01-10,936.5417635611329
2000-01-11,922.3778916020003
2000-01-12,924.6885743229594
2000-01-13,920.419150871982
2000-01-14,930.9226975705781
2000-01-17,944.2953661367098
2000-01-18,939.5126399206295
2000-01-19,928.3835113172746
2000-01-20,929.8090822874847
2000-01-21,928.7273283613712
2000-01-24,930.4070598285156
2000-01-25,921.1279497827154
2000-01-26,935.91754675386
2000-01-27,967.704396667811
2000-01-28,973.8058850944097
2000-01-31,973.2321687727979
2000-02-01,990.7295421173084
2000-02-02,1004.380878030284
2000-02-03,999.482143983753
2000-02-04,1006.4573557830859
2000-02-07,1010.4824686735321
2000-02-08,993.8939242302563
2000-02-09,992.0789052682155
2000-02-10,996.8781875148711
2000-02-11,995.8471170201599
2000-02-14,991.7074592026971
2000-02-15,979.370605420665
2000-02-16,986.527306840061
2000-02-17,998.9254524415214
2000-02-18,996.6621078869542
2000-02-21,984.2836288383893
2000-02-22,953.410600858946
2000-02-23,964.5927583057945
2000-02-24,966.4076997270488
2000-02-25,986.0355138596829
2000-02-28,982.2717425373862
2000-02-29,977.7988838291287
2000-03-01,981.5224633265524
2000-03-02,990.947410497803
2000-03-03,985.228244384106
2000-03-06,996.4414730057126
2000-03-07,996.4301351634803
2000-03-08,1002.5581550919139
2000-03-09,999.4413133607482
2000-03-10,1005.3297545220959
2000-03-13,979.5184155788304
2000-03-14,968.9740160265784
2000-03-15,950.7114845520175
2000-03-16,930.5625445073746
2000-03-17,937.4239928771561
2000-03-20,923.750586141298
2000-03-21,931.477380118919
2000-03-22,958.8015156670562
2000-03-23,958.7582776733052
2000-03-24,961.7163406840235
2000-03-27,980.040670225741
2000-03-28,984.1620344405635
2000-03-29,994.2608905142054
2000-03-30,976.2757549623728
2000-03-31,969.9759509894094
2000-04-03,949.6177498483293
2000-04-04,935.0811429926971
2000-04-05,918.0723166881752
2000-04-06,925.3010799997373
2000-04-07,941.9606914829372
2000-04-10,957.2551023184575
2000-04-11,951.6018634647858
2000-04-12,959.5630314548575
2000-04-13,949.1386637284545
2000-04-14,944.1694623979046
2000-04-17,876.9839484113783
2000-04-18,898.5224240501032
2000-04-19,910.1354066994604
2000-04-20,905.4345647838294
2000-04-21,911.8692615181956
2000-04-24,897.359472629434
2000-04-25,903.0415407720874
2000-04-26,899.9804580440085
2000-04-27,904.0982808770366
2000-04-28,916.1612561789799
2000-05-01,914.0052962207646
2000-05-02,912.4650853099886
2000-05-03,919.225805927908
2000-05-04,918.1471055467016
2000-05-05,931.9074739991262
2000-05-08,919.6963847655188
2000-05-09,907.3818687812079
2000-05-10,889.2998378040354
2000-05-11,883.1630980288008
2000-05-12,879.4210797220879
2000-05-15,858.1021603063787
2000-05-16,874.9343898939563
2000-05-17,885.0355340009448
2000-05-18,872.5221277330473
2000-05-19,871.5899697246472
2000-05-22,836.2663527902752
2000-05-23,815.8987529142145
2000-05-24,802.8711492474047
2000-05-25,805.711444820866
2000-05-26,775.3415439359879
2000-05-29,780.8750936070676
2000-05-30,781.9845449309566
2000-05-31,802.4319792153656
2000-06-01,798.237323009974
2000-06-02,799.757275494569
2000-06-05,815.7216220502685
2000-06-06,801.3895459651803
2000-06-07,807.9092868733837
2000-06-08,804.7359196178516
2000-06-09,808.7065528602149
2000-06-12,803.1318512595864
2000-06-13,787.964363088282
2000-06-14,792.4159272669941
2000-06-15,789.4354105517166
2000-06-16,782.8940714231245
2000-06-19,773.3050134953844
2000-06-20,780.9966774212029
2000-06-21,789.5732232682988
2000-06-22,794.8904996982685
2000-06-23,790.8890211821305
2000-06-26,784.5822346780244
2000-06-27,779.3099440424888
2000-06-28,781.9498773800509
2000-06-29,770.2469009232791
2000-06-30,767.7676523492253
2000-07-03,770.1689851533719
2000-07-04,766.1018335076036
2000-07-05,768.2418575755058
2000-07-06,765.0235896615403
2000-07-07,774.4361590202848
2000-07-10,776.946585062063
2000-07-11,776.0687547748894
2000-07-12,788.8906690013313
2000-07-13,798.4599557108356
2000-07-14,798.9937143668168
2000-07-17,801.1911805367188
2000-07-18,789.1979521942802
2000-07-19,794.9946871732099
2000-07-20,791.0787373333176
2000-07-21,788.0796028093462
2000-07-24,773.4333824781166
2000-07-25,762.1565032528343
2000-07-26,757.2568291504422
2000-07-27,755.3949812879846
2000-07-28,760.2034087129532
2000-07-31,759.4818304389847
2000-08-01,764.8327038993359
2000-08-02,772.06197345581
2000-08-03,780.9773220671277
2000-08-04,777.3263720737341
2000-08-07,769.2039254427098
2000-08-08,777.824616515528
2000-08-09,789.1225324525157
2000-08-10,780.6414112255907
2000-08-11,785.5967634788188
2000-08-14,785.8583450814859
2000-08-15,780.2527615736665
2000-08-16,791.924198528179
2000-08-17,792.9072375780073
2000-08-18,797.1555135137016
2000-08-21,806.4937050780808
2000-08-22,808.6834529293435
2000-08-23,805.3571171808757
2000-08-24,792.0110283819475
2000-08-25,787.3859871999504
2000-08-28,788.9596214319934
2000-08-29,792.131611411833
2000-08-30,788.5061808276148
2000-08-31,789.1436200417652
2000-09-01,778.2214411348853
2000-09-04,787.6705716996132
2000-09-05,801.4588464580638
2000-09-06,803.2238344743705
2000-09-07,798.5324189996894
2000-09-08,797.1490632697112
2000-09-11,787.6714070801004
2000-09-12,779.2012783752814
2000-09-13,780.0603675429217
2000-09-14,769.7949159672098
2000-09-15,764.0743727208431
2000-09-18,736.356610273737
2000-09-19,726.642729377975
2000-09-20,735.8536231519266
2000-09-21,722.2116783528261
2000-09-22,672.0502664095055
2000-09-25,692.0411747101471
2000-09-26,687.5229663935959
2000-09-27,690.5163528367334
2000-09-28,689.4009578091678
2000-09-29,689.9072035990553
2000-10-02,675.2767234796818
2000-10-03,677.5136394331062
2000-10-04,677.3783015294279
2000-10-05,677.0003052287278
2000-10-06,683.5686631356843
2000-10-09,671.4875092221815
2000-10-10,669.1869324974392
2000-10-11,650.6217893999733
2000-10-12,655.2287635589761
2000-10-13,645.5223995615506
2000-10-16,662.4808003775016
2000-10-17,649.4603429521217
2000-10-18,637.5744950461731
2000-10-19,638.4606986248045
2000-10-20,656.56903681087
2000-10-23,653.5852294653962
2000-10-24,656.7004711873196
2000-10-25,665.6454540182743
2000-10-26,665.0230163588903
2000-10-27,654.9365242900469
2000-10-30,645.1553393641686
2000-10-31,643.815807177549
2000-11-01,649.5364878170924
2000-11-02,650.8748482467113
2000-11-03,659.869694003662
2000-11-06,661.6841244063932
2000-11-07,663.2923024714198
2000-11-08,669.9051607734359
2000-11-09,666.1114720154511
2000-11-10,661.3042732269381
2000-11-13,641.8939344128402
2000-11-14,651.2914007246867
2000-11-15,648.1201201814611
2000-11-16,647.7205513529478
2000-11-17,647.4243964728713
2000-11-20,638.1631307511476
2000-11-21,642.6605784534548
2000-11-22,637.086657890534
2000-11-23,631.2055545638436
2000-11-24,638.617457779775
2000-11-27,639.489281897871
2000-11-28,628.4099389887447
2000-11-29,615.3398397352631
2000-11-30,598.4819519339228
2000-12-01,602.4944790990382
2000-12-04,587.3126451664884
2000-12-05,594.0922780184117
2000-12-06,599.617098185414
2000-12-07,592.0860446485335
2000-12-08,595.3786281046866
2000-12-11,606.4594099820811
2000-12-12,604.211690936689
2000-12-13,606.7536700672287
2000-12-14,594.6568427078399
2000-12-15,576.6044823946174
2000-12-18,570.9962875070484
2000-12-19,567.2601442991653
2000-12-20,547.8652562417326
2000-12-21,535.1454969697812
2000-12-22,526.9064288273615
2000-12-25,526.9234418870593
2000-12-26,520.3681484369399
2000-12-27,517.7600600147038
2000-12-28,524.5843308386812
2000-12-29,520.4741367412032
2001-01-01,520.4091231764033
2001-01-02,514.2792749173356
2001-01-03,511.86613578587134
2001-01-04,527.7937682721823
2001-01-05,533.2291243055164
2001-01-08,538.1438792355251
2001-01-09,549.7044702128406
2001-01-10,549.8937419821928
2001-01-11,535.4140909883051
2001-01-12,541.9943029312326
2001-01-15,548.2449175051204
2001-01-16,552.5409175451823
2001-01-17,558.2494056179177
2001-01-18,552.0370673775512
2001-01-19,567.3634523502498
2001-01-22,575.9900958511346
2001-01-23,575.7429307248577
2001-01-24,586.4004940805266
2001-01-25,588.3603531008447
2001-01-26,584.2654707425061
2001-01-29,586.1648372818398
2001-01-30,582.2297960879131
2001-01-31,588.0343777749611
2001-02-01,583.9563744418019
2001-02-02,598.0397335842965
2001-02-05,588.0928334057182
2001-02-06,590.7485978277955
2001-02-07,581.6290364071434
2001-02-08,595.4611171377778
2001-02-09,597.1055166253424
2001-02-12,598.7428642947683
2001-02-13,606.1848080084326
2001-02-14,605.3471535253852
2001-02-15,622.1985793030747
2001-02-16,611.8631902273122
2001-02-19,606.5315371762581
2001-02-20,619.5010131346321
2001-02-21,612.816825610355
2001-02-22,606.7336554042998
2001-02-23,607.452669216027
2001-02-26,607.1756312235394
2001-02-27,597.3262961292585
2001-02-28,596.277610334778
2001-03-01,579.1054787704638
2001-03-02,568.3312744486199
2001-03-05,573.7198318646114
2001-03-06,575.8995045330762
2001-03-07,582.3043387063134
2001-03-08,578.3946690170341
2001-03-09,574.3735203716172
2001-03-12,561.8747845603634
2001-03-13,558.4827498012969
2001-03-14,566.310213877118
2001-03-15,572.7666747881167
2001-03-16,576.4495786179871
2001-03-19,566.1751756975616
2001-03-20,562.2703967177366
2001-03-21,564.85091266088
2001-03-22,570.3779316064264
2001-03-23,567.2921852299883
2001-03-26,572.1748820582485
2001-03-27,566.1556225966835
2001-03-28,569.9664798929952
2001-03-29,570.5240227181447
2001-03-30,568.6306239130402
2001-04-02,559.321809260228
2001-04-03,548.2671644576874
2001-04-04,528.5969177973938
2001-04-05,535.289499582222
2001-04-06,538.593268300076
2001-04-09,531.0444404423936
2001-04-10,538.6725126951992
2001-04-11,546.3401024897609
2001-04-12,546.3056801684759
2001-04-13,547.272606992514
2001-04-16,549.8303503624096
2001-04-17,550.3432941483707
2001-04-18,571.5984913802259
2001-04-19,571.8316969605503
2001-04-20,561.3362699986158
2001-04-23,568.9953352308552
2001-04-24,573.3032212459749
2001-04-25,567.6714757950236
2001-04-26,564.3866007419488
2001-04-27,566.225819007915
2001-04-30,572.7682855383376
2001-05-01,570.7306952072148
2001-05-02,576.6768964147323
2001-05-03,574.0251964892143
2001-05-04,567.5162301612994
2001-05-07,568.9912232537869
2001-05-08,569.3954054347857
2001-05-09,572.3037726463134
2001-05-10,570.676873690064
2001-05-11,579.5023352480596
2001-05-14,578.0724649078389
2001-05-15,577.1792904914678
2001-05-16,571.9929048801501
2001-05-17,581.29389306164
2001-05-18,581.031664916583
2001-05-21,578.8657394735006
2001-05-22,587.7179686373305
2001-05-23,601.1890633803017
2001-05-24,609.4502085970007
2001-05-25,612.2219070687678
2001-05-28,608.2609138269949
2001-05-29,611.6305767422375
2001-05-30,607.324053608615
2001-05-31,614.0852800485438
2001-06-01,608.6208684036915
2001-06-04,605.5084722654747
2001-06-05,604.3349521434428
2001-06-06,610.8459114760911
2001-06-07,606.9268932648652
2001-06-08,616.2933105737784
2001-06-11,619.4731030356114
2001-06-12,614.8914699397159
2001-06-13,614.1729550814772
2001-06-14,600.7329619340478
2001-06-15,596.7503699591015
2001-06-18,592.9918982833825
2001-06-19,593.3158948394815
2001-06-20,593.8711718698289
2001-06-21,594.7926878762215
2001-06-22,592.3469012113069
2001-06-25,588.6576491097779
2001-06-26,582.1168276028249
2001-06-27,583.3647879406134
2001-06-28,585.3353856025709
2001-06-29,595.0258406800916
2001-07-02,590.8593325245331
2001-07-03,587.6676480345433
2001-07-04,583.8561649754079
2001-07-05,587.7950518194859
2001-07-06,579.855772891058
2001-07-09,568.0913058655469
2001-07-10,563.0611871657692
2001-07-11,549.7276838882453
2001-07-12,566.4695654471093
2001-07-13,560.0146875405538
2001-07-16,556.1090600258424
2001-07-17,556.9252849835212
2001-07-18,539.4498841270542
2001-07-19,538.7466626791232
2001-07-20,535.9519067806141
2001-07-23,530.2446022872933
2001-07-24,525.5436616448588
2001-07-25,521.6043553177441
2001-07-26,529.8886471850196
2001-07-27,536.6755031301612
2001-07-30,535.1641399193546
2001-07-31,535.1310896356287
2001-08-01,537.8624709754562
2001-08-02,538.9261544476057
2001-08-03,538.9869293548185
2001-08-06,536.2466321376048
2001-08-07,537.3942008077652
2001-08-08,539.3086121009153
2001-08-09,529.4026481398824
2001-08-10,527.0832365463268
2001-08-13,524.4254751362371
2001-08-14,532.6689255648441
2001-08-15,526.3585450102878
2001-08-16,526.008198976488
2001-08-17,523.6351280227757
2001-08-20,522.2155573202676
2001-08-21,527.2055429858159
2001-08-22,520.6471855448311
2001-08-23,524.6061954433113
2001-08-24,521.7074929956909
2001-08-27,526.9419551549629
2001-08-28,523.9764752618255
2001-08-29,523.4022048306052
2001-08-30,517.5032398238259
2001-08-31,513.2206234925532
2001-09-03,510.4221498739596
2001-09-04,522.3768914313416
2001-09-05,519.8501581421406
2001-09-06,516.9278919557978
2001-09-07,504.79992288735514
2001-09-10,505.169500782838
2001-09-11,496.44786889006156
2001-09-12,477.58865730993625
2001-09-13,466.4265183543883
2001-09-14,440.74733963787537
2001-09-17,417.01590166388365
2001-09-18,421.54187181868105
2001-09-19,427.21026148597485
2001-09-20,422.3799087472598
2001-09-21,418.274702037714
2001-09-24,423.24007655719146
2001-09-25,418.65297565252564
2001-09-26,427.52422988186237
2001-09-27,432.5151722595096
2001-09-28,443.30456798613056
2001-10-01,437.56172665615986
2001-10-02,432.56869977932007
2001-10-03,430.5134901160869
2001-10-04,442.60272940203936
2001-10-05,439.5521994846792
2001-10-08,430.0446150274051
2001-10-09,441.0694114830533
2001-10-10,442.8802183591876
2001-10-11,456.10706986626747
2001-10-12,455.0683854566115
2001-10-15,452.5918348202385
2001-10-16,454.72428352780304
2001-10-17,460.73473272379846
2001-10-18,458.4545923527879
2001-10-19,462.41067965620425
2001-10-22,466.81778010964575
2001-10-23,472.69989592663586
2001-10-24,474.0815793035109
2001-10-25,471.8677659602069
2001-10-26,475.2958106687391
2001-10-29,467.77354037924005
2001-10-30,459.2604356407272
2001-10-31,465.3425688168444
2001-11-01,465.3641642683634
2001-11-02,467.7721491980555
2001-11-05,476.65858684283063
2001-11-06,476.7734768265261
2001-11-07,475.10158377706966
2001-11-08,482.17751066853924
2001-11-09,482.7881425712698
2001-11-12,487.27379881658646
2001-11-13,493.421119657822
2001-11-14,498.5355346030823
2001-11-15,505.89813093201946
2001-11-16,504.5414271828858
2001-11-19,515.0590960949164
2001-11-20,510.71799423321306
2001-11-21,518.4539695719468
2001-11-22,517.0880038410419
2001-11-23,525.125625297971
2001-11-26,531.7777819103694
2001-11-27,530.7991541481167
2001-11-28,521.5745766229007
2001-11-29,522.834454440095
2001-11-30,520.8345439605384
2001-12-03,531.1076933878381
2001-12-04,537.6910840591996
2001-12-05,545.6594568336076
2001-12-06,549.7569879646968
2001-12-07,555.6044084674347
2001-12-10,559.5581555942085
2001-12-11,559.1693849722532
2001-12-12,566.1348763346052
2001-12-13,553.6457641126851
2001-12-14,553.3189166064686
2001-12-17,546.3751826352257
2001-12-18,539.0385923887183
2001-12-19,537.0471613860617
2001-12-20,541.8974395860233
2001-12-21,539.6003524646392
2001-12-24,547.6718688224523
2001-12-25,554.5813708811613
2001-12-26,556.1890610996592
2001-12-27,548.0006996072404
2001-12-28,559.0157060558249
2001-12-31,560.8549886343783
2002-01-01,560.9816442856994
2002-01-02,558.0076616587377
2002-01-03,563.2454771258597
2002-01-04,574.5205856634715
2002-01-07,585.0072259844412
2002-01-08,584.0646915583675
2002-01-09,589.0965794078077
2002-01-10,588.6988151020086
2002-01-11,581.1942905191601
2002-01-14,575.0378760680727
2002-01-15,574.7355340033868
2002-01-16,575.4964803568395
2002-01-17,579.1468590797543
2002-01-18,578.4784628429384
2002-01-21,585.5457897095142
2002-01-22,585.2532931953199
2002-01-23,588.3787938498691
2002-01-24,595.3108188801409
2002-01-25,615.6265282937076
2002-01-28,627.0732249379033
2002-01-29,623.5616874204366
2002-01-30,619.7677664645212
2002-01-31,623.7446567127697
2002-02-01,622.2959681545409
2002-02-04,614.2376378136529
2002-02-05,612.047863393963
2002-02-06,617.8240135238887
2002-02-07,610.9925533505481
2002-02-08,610.7870814905855
2002-02-11,610.7710473450435
2002-02-12,612.2223011206833
2002-02-13,615.5644181272517
2002-02-14,626.2253028928849
2002-02-15,624.0628921552895
2002-02-18,630.590824375255
2002-02-19,624.2609886598196
2002-02-20,621.7165341644663
2002-02-21,618.7148388407749
2002-02-22,608.4562172122546
2002-02-25,605.7769176560319
2002-02-26,609.6381350790155
2002-02-27,623.5439532483548
2002-02-28,623.5401789924508
2002-03-01,623.7960245323858
2002-03-04,636.0874309152314
2002-03-05,639.7101958580134
2002-03-06,642.7598358028436
2002-03-07,642.1075085404759
2002-03-08,646.3920534339924
2002-03-11,654.438238740336
2002-03-12,653.5519632238697
2002-03-13,650.7859414960226
2002-03-14,649.8285697405984
2002-03-15,648.4458672109475
2002-03-18,653.1698084510659
2002-03-19,651.1046195686831
2002-03-20,653.9372570308211
2002-03-21,657.0544111110653
2002-03-22,667.0721104938215
2002-03-25,666.7705284947065
2002-03-26,665.0515048363595
2002-03-27,667.2891606258715
2002-03-28,667.2450739212621
2002-03-29,666.8660861550226
2002-04-01,659.287542697189
2002-04-02,660.5738363538329
2002-04-03,662.4261128782205
2002-04-04,660.5913602089273
2002-04-05,666.7079798722988
2002-04-08,668.7861471191002
2002-04-09,662.4246150955086
2002-04-10,659.1510900189047
2002-04-11,661.3757408841598
2002-04-12,668.8302315615738
2002-04-15,673.8809216698986
2002-04-16,674.6956179035727
2002-04-17,678.5740839350046
2002-04-18,676.7017216506648
2002-04-19,677.0671225327959
2002-04-22,675.4017174202979
2002-04-23,670.6950247653036
2002-04-24,666.1739881923639
2002-04-25,655.6568607815046
2002-04-26,656.1801707009193
2002-04-29,646.1817940822742
2002-04-30,645.892308726715
2002-05-01,642.5757195047397
2002-05-02,644.9804459538561
2002-05-03,640.6824923443163
2002-05-06,631.5466135808625
2002-05-07,634.3415560653772
2002-05-08,638.5315068937467
2002-05-09,639.2040731794726
2002-05-10,635.6991360259105
2002-05-13,634.1441684535995
2002-05-14,640.7923408842039
2002-05-15,645.3394723170873
2002-05-16,640.5473443749943
2002-05-17,636.808688591944
2002-05-20,628.2283415603794
2002-05-21,618.3403010533164
2002-05-22,615.444953211656
2002-05-23,613.3530747106813
2002-05-24,620.4661149299496
2002-05-27,621.9817797276145
2002-05-28,613.9074898581504
2002-05-29,608.018159742981
2002-05-30,604.7471242528791
2002-05-31,603.6955413339185
2002-06-03,597.0586156007727
2002-06-04,594.4188503302074
2002-06-05,602.0186248254378
2002-06-06,598.4513782111442
2002-06-07,589.3820371288112
2002-06-10,597.4707736698283
2002-06-11,597.2024348820463
2002-06-12,595.026899011018
2002-06-13,601.1864723016615
2002-06-14,595.6168096106155
2002-06-17,593.8240265587497
2002-06-18,588.2397710418504
2002-06-19,564.959889273796
2002-06-20,562.2304485490006
2002-06-21,560.3382408313819
2002-06-24,550.3853111831954
2002-06-25,547.0720640657934
2002-06-26,513.425144250653
2002-06-27,521.8596411959924
2002-06-28,534.9636681358705
2002-07-01,528.3901367328145
2002-07-02,528.7427802079898
2002-07-03,539.5411026795964
2002-07-04,548.307356400633
2002-07-05,562.1278559429963
2002-07-08,558.6130714640783
2002-07-09,560.3305042112172
2002-07-10,560.3993924679429
2002-07-11,549.4820349036448
2002-07-12,562.0144244078951
2002-07-15,551.90312628843
2002-07-16,542.3783672522794
2002-07-17,541.3982487723927
2002-07-18,540.0021671943092
2002-07-19,530.2922037913387
2002-07-22,516.2966575712037
2002-07-23,535.1290153154382
2002-07-24,520.5999496680279
2002-07-25,517.6831744010209
2002-07-26,504.4631017686005
2002-07-29,511.77190948243043
2002-07-30,519.8927575608909
2002-07-31,523.2426217525216
