Date,AC FAR EAST ex JAPAN SMALL GROWTH
1999-04-05,715.8245325016514
1999-04-06,725.1216156487151
1999-04-07,728.5582501516657
1999-04-08,737.7312804338502
1999-04-09,753.4005910345587
1999-04-12,747.5674300630624
1999-04-13,759.9517916636564
1999-04-14,766.5819945269532
1999-04-15,791.8260437525073
1999-04-16,805.5951306483219
1999-04-19,834.6925200118252
1999-04-20,832.229199915141
1999-04-21,837.9431098049264
1999-04-22,842.5311952978655
1999-04-23,840.6690824691221
1999-04-26,861.6538768076933
1999-04-27,866.3401379632038
1999-04-28,867.6798481076672
1999-04-29,862.065350236096
1999-04-30,884.5125845109792
1999-05-03,901.2762998151006
1999-05-04,916.6203723834223
1999-05-05,919.7471196661677
1999-05-06,924.3403710154928
1999-05-07,911.4098507994479
1999-05-10,917.8038145751874
1999-05-11,911.5168140987299
1999-05-12,904.1337772366447
1999-05-13,893.3743257849991
1999-05-14,883.937726055361
1999-05-17,867.4411174190658
1999-05-18,872.4752608883438
1999-05-19,870.7075546074507
1999-05-20,856.8094025230243
1999-05-21,867.4857766748679
1999-05-24,870.4494381786808
1999-05-25,865.8797107436451
1999-05-26,886.1511752810628
1999-05-27,892.1711437246709
1999-05-28,888.7739210811467
1999-05-31,890.7977128796496
1999-06-01,882.8971679230583
1999-06-02,901.218346478388
1999-06-03,901.3585061374055
1999-06-04,907.6797787196922
1999-06-07,924.3052980105525
1999-06-08,936.4595337626286
1999-06-09,932.6302340157297
1999-06-10,940.9914116061883
1999-06-11,950.611605094699
1999-06-14,956.8254175396188
1999-06-15,943.8453241141165
1999-06-16,958.055469468098
1999-06-17,965.9465909962263
1999-06-18,961.1976381049222
1999-06-21,989.8217543509335
1999-06-22,1006.825525542609
1999-06-23,1014.7825738538666
1999-06-24,1016.7183652466746
1999-06-25,1002.286352718591
1999-06-28,1012.8664628645341
1999-06-29,1022.2082242330835
1999-06-30,1018.3643366587321
1999-07-01,1036.7209628222517
1999-07-02,1057.8034031285088
1999-07-05,1070.9560789230195
1999-07-06,1060.7838290342158
1999-07-07,1051.655137154176
1999-07-08,1065.3233363696959
1999-07-09,1074.2417626995357
1999-07-12,1068.8137597444804
1999-07-13,1048.9611094599627
1999-07-14,1024.0369815372105
1999-07-15,1017.0622724322296
1999-07-16,1004.9816289434059
1999-07-19,1000.3056847001271
1999-07-20,994.1738563184654
1999-07-21,970.3470510929188
1999-07-22,967.2660925601164
1999-07-23,944.0334990286007
1999-07-26,894.2936399394451
1999-07-27,909.2715534338513
1999-07-28,936.5365504378499
1999-07-29,935.4545057768908
1999-07-30,935.1660384815427
1999-08-02,937.9328676802373
1999-08-03,941.661367087645
1999-08-04,929.3237992538241
1999-08-05,901.4241943372904
1999-08-06,902.5609859866789
1999-08-09,907.100979867938
1999-08-10,887.1922859725815
1999-08-11,876.3812072868228
1999-08-12,890.9680416017741
1999-08-13,886.4236592452373
1999-08-16,895.463827714014
1999-08-17,883.1053129845257
1999-08-18,890.4387455464148
1999-08-19,897.6059745395232
1999-08-20,908.6947083245198
1999-08-23,931.4377460256985
1999-08-24,931.7458630468589
1999-08-25,946.3905324153751
1999-08-26,942.4355476582253
1999-08-27,936.8394191186885
1999-08-30,934.258413145127
1999-08-31,918.240392926921
1999-09-01,905.6804471239508
1999-09-02,887.8567106961351
1999-09-03,890.6800873565825
1999-09-06,895.534792186639
1999-09-07,891.2325609126075
1999-09-08,877.4387630651704
1999-09-09,892.2278064163596
1999-09-10,915.2236513620364
1999-09-13,934.3425582250177
1999-09-14,928.7767376012462
1999-09-15,924.0784503200192
1999-09-16,911.6189602022224
1999-09-17,914.2037705216317
1999-09-20,913.8432212478367
1999-09-21,902.799662957622
1999-09-22,886.6297425470817
1999-09-23,889.9113622176187
1999-09-24,879.8868006840204
1999-09-27,862.9701508481473
1999-09-28,857.9933566506924
1999-09-29,849.709145613756
1999-09-30,846.625529556203
1999-10-01,844.417732428804
1999-10-04,844.9069560056108
1999-10-05,843.126072049679
1999-10-06,852.3570889108397
1999-10-07,862.5292031285426
1999-10-08,866.4002868344257
1999-10-11,865.8496709721101
1999-10-12,858.0846840505792
1999-10-13,846.4072454629398
1999-10-14,846.9536503116294
1999-10-15,835.3434144766603
1999-10-18,819.6636963670567
1999-10-19,814.5073187456048
1999-10-20,830.9231750500916
1999-10-21,835.6817315910729
1999-10-22,849.3595645015278
1999-10-25,847.5629258523189
1999-10-26,849.7778643626737
1999-10-27,851.0496239917342
1999-10-28,858.6118623779945
1999-10-29,871.1630459062761
1999-11-01,892.9044549998168
1999-11-02,891.4000241263349
1999-11-03,893.9837998318579
1999-11-04,905.3914121441169
1999-11-05,915.3925718363339
1999-11-08,913.1724208633831
1999-11-09,919.9940054696447
1999-11-10,927.5473023974839
1999-11-11,938.4249960965869
1999-11-12,955.4647761049652
1999-11-15,968.2897883765696
1999-11-16,980.4905561177557
1999-11-17,962.2663684107217
1999-11-18,962.7566845818438
1999-11-19,970.4682444112012
1999-11-22,966.3207140324232
1999-11-23,962.8181638429219
1999-11-24,964.7333746079519
1999-11-25,960.3909540087045
1999-11-26,955.7795046720304
1999-11-29,960.0327746871467
1999-11-30,965.338866190552
1999-12-01,958.133263163764
1999-12-02,956.0233904994958
1999-12-03,967.5557549850846
1999-12-06,955.0281411949375
1999-12-07,950.2248532278041
1999-12-08,954.7965873606006
1999-12-09,968.7071542354627
1999-12-10,977.404466372831
1999-12-13,986.634969646516
1999-12-14,994.6734363278952
1999-12-15,981.2769402647895
1999-12-16,966.7013125288604
1999-12-17,977.3448116452596
1999-12-20,976.5635013424977
1999-12-21,963.5500469392231
1999-12-22,973.2813615727757
1999-12-23,969.0516075347292
1999-12-24,976.5919389898784
1999-12-27,987.5145592696365
1999-12-28,984.0206880808771
1999-12-29,988.0021284726696
1999-12-30,1001.5342546743911
1999-12-31,1001.4899258341154
2000-01-03,1001.6960158527094
2000-01-04,1006.9513500658304
2000-01-05,965.6721576168121
2000-01-06,946.3417618102104
2000-01-07,963.3458702729989
2000-01-10,980.3328803659024
2000-01-11,968.7376878813712
2000-01-12,968.1722673195206
2000-01-13,963.6270777185551
2000-01-14,975.5683911137199
2000-01-17,987.7477953792497
2000-01-18,981.7399801606547
2000-01-19,962.4475199409849
2000-01-20,964.5870167680268
2000-01-21,960.5307323160619
2000-01-24,962.1048992735141
2000-01-25,952.7615221191492
2000-01-26,969.8616774675062
2000-01-27,1004.841139238567
2000-01-28,1006.5087697588365
2000-01-31,1007.7150559416111
2000-02-01,1022.8743943640162
2000-02-02,1035.4576484902593
2000-02-03,1030.9214870066546
2000-02-04,1039.1872848929752
2000-02-07,1042.7011838868689
2000-02-08,1023.82364240291
2000-02-09,1022.5538157113716
2000-02-10,1025.6455264074639
2000-02-11,1027.5123589462396
2000-02-14,1021.831324362659
2000-02-15,1009.0029417884858
2000-02-16,1015.1756051158807
2000-02-17,1023.2842168619583
2000-02-18,1019.3124899480588
2000-02-21,997.9383145033565
2000-02-22,959.7496634900131
2000-02-23,980.0134863133171
2000-02-24,979.5195966194564
2000-02-25,1004.1158602805165
2000-02-28,998.1141522686554
2000-02-29,1002.5662922874551
2000-03-01,1002.7811280592392
2000-03-02,1015.7749974593575
2000-03-03,1014.2516027565786
2000-03-06,1026.888906543865
2000-03-07,1029.0319483215058
2000-03-08,1039.928951524805
2000-03-09,1039.6923199149378
2000-03-10,1049.460794928926
2000-03-13,1021.0254624468332
2000-03-14,1007.4810252721945
2000-03-15,983.582923222476
2000-03-16,967.1782601888931
2000-03-17,974.6218513102438
2000-03-20,958.0021790476565
2000-03-21,966.8587634441435
2000-03-22,994.589601205671
2000-03-23,999.6215258261765
2000-03-24,1006.2876514249403
2000-03-27,1025.342891023046
2000-03-28,1029.6286948886761
2000-03-29,1040.4157414395506
2000-03-30,1021.861685507958
2000-03-31,1016.0392902085758
2000-04-03,994.3503228848093
2000-04-04,985.0241523553569
2000-04-05,968.5780717095012
2000-04-06,979.6275088238472
2000-04-07,993.6063127091942
2000-04-10,1007.3163119725272
2000-04-11,998.1815822763814
2000-04-12,1005.8867076878835
2000-04-13,996.670293976955
2000-04-14,990.5922957815848
2000-04-17,915.5802337654187
2000-04-18,940.8853707079445
2000-04-19,956.4998004278171
2000-04-20,954.0029742505011
2000-04-21,961.8740109596715
2000-04-24,946.7957295444771
2000-04-25,954.2831496208248
2000-04-26,943.629669432301
2000-04-27,951.563391187599
2000-04-28,967.4245730023417
2000-05-01,964.2751564079473
2000-05-02,967.6471887019346
2000-05-03,973.0434868178784
2000-05-04,968.0127236657493
2000-05-05,978.6120494477307
2000-05-08,967.9063402819265
2000-05-09,952.7566002926333
2000-05-10,934.4673320121778
2000-05-11,929.2784897343262
2000-05-12,930.3144620230295
2000-05-15,906.7586994743756
2000-05-16,925.5069082117724
2000-05-17,934.7091295789772
2000-05-18,920.5910562626104
2000-05-19,920.8271800690626
2000-05-22,881.7749825300679
2000-05-23,859.9635580791643
2000-05-24,844.6943675395703
2000-05-25,848.4231774479463
2000-05-26,814.8717985005205
2000-05-29,820.9065912259367
2000-05-30,820.7323387633469
2000-05-31,841.0454214366405
2000-06-01,837.9976779252248
2000-06-02,838.2165324660473
2000-06-05,854.7206048841163
2000-06-06,838.329778624105
2000-06-07,845.8376103023473
2000-06-08,840.8882644926795
2000-06-09,846.9025914828652
2000-06-12,841.2308052411727
2000-06-13,824.274620438383
2000-06-14,828.5925852422348
2000-06-15,824.2162813482163
2000-06-16,816.1922366341093
2000-06-19,802.386880822358
2000-06-20,807.4174311849179
2000-06-21,818.7457626715892
2000-06-22,824.3128362336652
2000-06-23,822.2143993891447
2000-06-26,815.9508962833982
2000-06-27,810.1972974147211
2000-06-28,812.6232516799253
2000-06-29,800.1983522214855
2000-06-30,798.3991164640064
2000-07-03,798.7761510745021
2000-07-04,792.5829377246007
2000-07-05,796.7345003573544
2000-07-06,793.749902856227
2000-07-07,803.9990560092382
2000-07-10,807.5641596329782
2000-07-11,807.1671004868722
2000-07-12,820.5437428892632
2000-07-13,831.5745887315746
2000-07-14,831.337842894943
2000-07-17,832.7133514433727
2000-07-18,819.4241308969001
2000-07-19,827.1634023582793
2000-07-20,823.7140341237302
2000-07-21,822.0672634348416
2000-07-24,808.9506110018655
2000-07-25,794.3609610933491
2000-07-26,790.9510710619762
2000-07-27,786.9615208326869
2000-07-28,792.779233384517
2000-07-31,790.9875942489024
2000-08-01,797.812242699078
2000-08-02,805.4874947741145
2000-08-03,816.0879080107046
2000-08-04,814.0992421582087
2000-08-07,805.7867390326858
2000-08-08,813.8151794093019
2000-08-09,825.0866915942782
2000-08-10,817.5957020086033
2000-08-11,823.348272762761
2000-08-14,822.9372123098918
2000-08-15,817.2342341947201
2000-08-16,829.0665294255099
2000-08-17,832.1660709390064
2000-08-18,835.6443459886674
2000-08-21,844.2747854967528
2000-08-22,845.5919873633748
2000-08-23,842.2928250090023
2000-08-24,827.6517498644033
2000-08-25,822.527843122019
2000-08-28,822.9579653052656
2000-08-29,825.8082401036781
2000-08-30,822.1339432186982
2000-08-31,822.5405076257067
2000-09-01,810.9263627547733
2000-09-04,820.0236010205913
2000-09-05,834.0621634163057
2000-09-06,834.1312309798184
2000-09-07,827.8908217835677
2000-09-08,825.9266364515433
2000-09-11,813.9009951113989
2000-09-12,804.9119851233132
2000-09-13,807.5505466466864
2000-09-14,795.5122013771679
2000-09-15,791.9917183554503
2000-09-18,761.5050534845985
2000-09-19,752.1679992797544
2000-09-20,760.6220284184295
2000-09-21,746.5915540757911
2000-09-22,694.6341511889448
2000-09-25,713.746888647992
2000-09-26,710.971544198315
2000-09-27,714.4629254454405
2000-09-28,714.5346253699273
2000-09-29,715.5240944338092
2000-10-02,698.6056847806861
2000-10-03,700.8157683905943
2000-10-04,699.2862735300532
2000-10-05,699.1862236438706
2000-10-06,707.6966747106646
2000-10-09,693.7880518515767
2000-10-10,692.4607303838679
2000-10-11,673.4867170795527
2000-10-12,677.1289955050347
2000-10-13,667.9120459766172
2000-10-16,685.7032173940293
2000-10-17,671.7898246472757
2000-10-18,658.8460176258371
2000-10-19,657.6255247898227
2000-10-20,678.1106940007315
2000-10-23,675.8146828866019
2000-10-24,679.5936075071538
2000-10-25,687.8348529702766
2000-10-26,686.6617995533709
2000-10-27,675.0347110378301
2000-10-30,665.411934846111
2000-10-31,664.2876985185229
2000-11-01,670.3375744197419
2000-11-02,671.6255583563292
2000-11-03,681.1516687577785
2000-11-06,682.3474122551072
2000-11-07,683.7585790975232
2000-11-08,690.3127405860856
2000-11-09,686.5507422840205
2000-11-10,683.1385581503795
2000-11-13,662.6772443153052
2000-11-14,671.2836592009028
2000-11-15,667.7366387708968
2000-11-16,667.4851671411618
2000-11-17,666.4004484324312
2000-11-20,654.62573303871
2000-11-21,659.6545256609301
2000-11-22,653.7624316776806
2000-11-23,646.8570998620316
2000-11-24,655.2140948006289
2000-11-27,655.3466711244349
2000-11-28,643.3332115632913
2000-11-29,628.78020164589
2000-11-30,610.6808593031802
2000-12-01,615.3721268706976
2000-12-04,599.0034059794928
2000-12-05,605.2856399290224
2000-12-06,611.2527976450267
2000-12-07,602.7701802635924
2000-12-08,605.5230036200209
2000-12-11,615.6659595246565
2000-12-12,612.4251289524935
2000-12-13,614.029899539904
2000-12-14,601.9475510483873
2000-12-15,584.8674104835465
2000-12-18,577.6298443106092
2000-12-19,574.2930257652608
2000-12-20,553.8008647150439
2000-12-21,540.7540159171753
2000-12-22,534.4738905005005
2000-12-25,534.4933861018301
2000-12-26,528.6953480586782
2000-12-27,524.9910619204346
2000-12-28,531.6113006370337
2000-12-29,527.1879302230177
2001-01-01,527.0505102948222
2001-01-02,520.3999749690155
2001-01-03,517.5423548178094
2001-01-04,535.2353606858769
2001-01-05,541.5504936521176
2001-01-08,548.2075752114906
2001-01-09,561.2126633843043
2001-01-10,561.685651052367
2001-01-11,546.5330798663298
2001-01-12,554.9510525857474
2001-01-15,561.7623225818643
2001-01-16,566.9132786441871
2001-01-17,572.8369247460262
2001-01-18,565.8978989693107
2001-01-19,580.833852079684
2001-01-22,590.150484517225
2001-01-23,590.595895401744
2001-01-24,601.096617891713
2001-01-25,603.7772036841983
2001-01-26,599.2289201061906
2001-01-29,602.2972397058297
2001-01-30,596.4074773039924
2001-01-31,603.5621045445077
2001-02-01,600.7046565932152
2001-02-02,615.6280962228188
2001-02-05,604.6462115818368
2001-02-06,606.6328388594983
2001-02-07,596.5864147443275
2001-02-08,610.3639364417778
2001-02-09,612.0614132559749
2001-02-12,613.6148173129282
2001-02-13,622.3281952763225
2001-02-14,621.2551591537256
2001-02-15,638.8487843955913
2001-02-16,630.4487027136854
2001-02-19,623.9683677769291
2001-02-20,638.2052611127831
2001-02-21,632.3263414459016
2001-02-22,625.5751945020021
2001-02-23,628.8314095452024
2001-02-26,627.8885397471171
2001-02-27,618.7556112529489
2001-02-28,615.8296134215582
2001-03-01,596.9066898262745
2001-03-02,587.9867307273654
2001-03-05,594.9373561880647
2001-03-06,597.478143104039
2001-03-07,604.3035615631342
2001-03-08,601.2725358439784
2001-03-09,599.6521199528781
2001-03-12,587.0815886593547
2001-03-13,587.0072139281772
2001-03-14,593.3299912420629
2001-03-15,599.0650148671147
2001-03-16,602.4201170582031
2001-03-19,590.9914288982601
2001-03-20,587.3880816361157
2001-03-21,590.0243324238882
2001-03-22,596.0334579712413
2001-03-23,594.6431224997691
2001-03-26,600.1188109633312
2001-03-27,592.8337066286701
2001-03-28,595.8616308601657
2001-03-29,596.878666042585
2001-03-30,596.7437996992568
2001-04-02,587.90284407306
2001-04-03,574.7528902733718
2001-04-04,553.5755799284102
2001-04-05,560.8982013428354
2001-04-06,565.247305983816
2001-04-09,556.7788467447501
2001-04-10,565.5441822018798
2001-04-11,575.9895275685444
2001-04-12,577.8352502232286
2001-04-13,578.933998234245
2001-04-16,580.6663594415228
2001-04-17,579.8495034521278
2001-04-18,601.2201246058974
2001-04-19,601.8386213854745
2001-04-20,590.2369612365101
2001-04-23,598.2731308730681
2001-04-24,602.7378398172675
2001-04-25,596.1158277335414
2001-04-26,593.2626988198929
2001-04-27,597.2988855905844
2001-04-30,603.3227354652558
2001-05-01,601.2691887625136
2001-05-02,607.8122426803657
2001-05-03,605.335413128609
2001-05-04,597.4154981835328
2001-05-07,598.3190803738248
2001-05-08,598.0471528921263
2001-05-09,602.3005093184881
2001-05-10,600.469701324322
2001-05-11,610.5372673089214
2001-05-14,608.7829516420828
2001-05-15,608.72658311588
2001-05-16,601.9678712669083
2001-05-17,612.0002862575816
2001-05-18,611.4303063725919
2001-05-21,608.8466154688367
2001-05-22,617.9553642085957
2001-05-23,632.2476954087662
2001-05-24,641.6625473306977
2001-05-25,645.0635935576397
2001-05-28,639.9722374481063
2001-05-29,643.2359562153257
2001-05-30,639.0572433584503
2001-05-31,646.2069663366494
2001-06-01,640.6840259333534
2001-06-04,638.026666892383
2001-06-05,637.6673491311266
2001-06-06,645.0121693202263
2001-06-07,641.9303958807425
2001-06-08,652.1404750433711
2001-06-11,655.0857343326525
2001-06-12,650.735026757969
2001-06-13,649.71567606708
2001-06-14,635.4813837329306
2001-06-15,632.407470905296
2001-06-18,628.4183639582473
2001-06-19,628.2279552681209
2001-06-20,628.7304117817148
2001-06-21,630.2556658925878
2001-06-22,628.6604728011407
2001-06-25,626.1458012421045
2001-06-26,617.6044238894033
2001-06-27,618.6462924296923
2001-06-28,620.4341571886802
2001-06-29,631.4853052286915
2001-07-02,626.5313434539388
2001-07-03,623.5808657329567
2001-07-04,619.1887468810532
2001-07-05,623.2911459670931
2001-07-06,615.0534720085434
2001-07-09,601.6954991683647
2001-07-10,596.263937931395
2001-07-11,581.3233025231874
2001-07-12,599.326196517167
2001-07-13,592.2114751411264
2001-07-16,587.9744172485946
2001-07-17,588.7514932355339
2001-07-18,570.3374252177163
2001-07-19,569.6754365532552
2001-07-20,567.1461862765586
2001-07-23,560.66381671541
2001-07-24,556.2182201426422
2001-07-25,553.4054956445681
2001-07-26,563.1078626374843
2001-07-27,570.451810033113
2001-07-30,568.0176416765357
2001-07-31,568.2141856149678
2001-08-01,571.7236140448757
2001-08-02,573.0233949659371
2001-08-03,572.7370696871305
2001-08-06,569.3306701732798
2001-08-07,570.9257340830575
2001-08-08,573.242580209717
2001-08-09,562.6759249377417
2001-08-10,560.6171732444124
2001-08-13,557.4119536116318
2001-08-14,566.6039722644501
2001-08-15,559.9936243186083
2001-08-16,559.7591223172325
2001-08-17,557.1680535182255
2001-08-20,555.5029464954151
2001-08-21,561.0930391645943
2001-08-22,553.9798698853838
2001-08-23,558.1434690944787
2001-08-24,554.615010234289
2001-08-27,560.1499049036338
2001-08-28,556.7029356531287
2001-08-29,556.1467111714458
2001-08-30,549.4492034884189
2001-08-31,544.9843734981431
2001-09-03,541.9112019755341
2001-09-04,554.898276081998
2001-09-05,552.0739231912505
2001-09-06,548.6354344334106
2001-09-07,535.4530862480208
2001-09-10,535.5808777200655
2001-09-11,526.1476654503364
2001-09-12,505.70470564789946
2001-09-13,493.6054053589747
2001-09-14,466.8322080220455
2001-09-17,441.82615396688243
2001-09-18,446.25355744525524
2001-09-19,452.51353421252935
2001-09-20,447.6144396983873
2001-09-21,443.01489523363944
2001-09-24,448.13399373900967
2001-09-25,443.2751642999512
2001-09-26,453.42852092339774
2001-09-27,458.60221777973163
2001-09-28,470.1116318633526
2001-10-01,464.3800478958037
2001-10-02,458.6332009073877
2001-10-03,456.5799879980437
2001-10-04,470.1755362750877
2001-10-05,466.4813629617801
2001-10-08,456.10529832072723
2001-10-09,468.28492359954254
2001-10-10,469.72718900382785
2001-10-11,484.2145126654972
2001-10-12,483.1126116415587
2001-10-15,480.00031949618085
2001-10-16,482.03267890826663
2001-10-17,488.5397564193499
2001-10-18,485.9219847104168
2001-10-19,489.87949585813715
2001-10-22,493.9457137816294
2001-10-23,500.3487480179641
2001-10-24,501.8153892751323
2001-10-25,499.46363705116005
2001-10-26,503.04719655868024
2001-10-29,495.05260202217386
2001-10-30,485.6393237510969
2001-10-31,491.9726011851848
2001-11-01,491.430007528834
2001-11-02,493.8540366351058
2001-11-05,503.27137870976685
2001-11-06,502.78304063069265
2001-11-07,501.3300962057175
2001-11-08,508.31047534795147
2001-11-09,508.8788854431229
2001-11-12,513.5346669604567
2001-11-13,520.3562149693186
2001-11-14,526.1043209874388
2001-11-15,533.2958360489174
2001-11-16,531.9775018055425
2001-11-19,542.9641941480551
2001-11-20,538.8252271437558
2001-11-21,546.6115794329968
2001-11-22,544.4889322068065
2001-11-23,553.72783483765
2001-11-26,560.8576123891619
2001-11-27,559.8532490119487
2001-11-28,549.6916754683546
2001-11-29,551.1559614213512
2001-11-30,549.3191058304199
2001-12-03,560.3171349202945
2001-12-04,567.2079632516402
2001-12-05,575.37183322875
2001-12-06,580.6614652203374
2001-12-07,587.1351229995887
2001-12-10,590.8033372676612
2001-12-11,590.1600072531944
2001-12-12,598.5788989639042
2001-12-13,585.1929723444955
2001-12-14,585.0627283654286
2001-12-17,577.1428869525321
2001-12-18,568.5948178829858
2001-12-19,567.5065344881946
2001-12-20,573.454983415701
2001-12-21,570.9518979990916
2001-12-24,580.2561325623423
2001-12-25,588.229901215955
2001-12-26,590.6456663430185
2001-12-27,582.2369246337531
2001-12-28,594.0952257870777
2001-12-31,595.1553759549433
2002-01-01,595.4199213917959
2002-01-02,592.6550106404087
2002-01-03,597.688365643088
2002-01-04,610.3152477450338
2002-01-07,621.8542759594693
2002-01-08,620.7185776323279
2002-01-09,627.0993965589613
2002-01-10,626.9397037317231
2002-01-11,618.9748025887874
2002-01-14,611.3013025505915
2002-01-15,610.8481782616777
2002-01-16,611.1957982538717
2002-01-17,614.483518183968
2002-01-18,613.7986310972735
2002-01-21,621.8057397173092
2002-01-22,621.8059082468969
2002-01-23,625.3481828575397
2002-01-24,633.3588610548904
2002-01-25,655.9849706040251
2002-01-28,668.8415330482583
2002-01-29,664.6730871228573
2002-01-30,660.6709098708172
2002-01-31,665.0267950620013
2002-02-01,662.8901657926913
2002-02-04,653.798905411823
2002-02-05,650.8771256206556
2002-02-06,655.9960974748449
2002-02-07,649.3489610850249
2002-02-08,648.6266848706651
2002-02-11,648.411786108441
2002-02-12,649.6939151875304
2002-02-13,653.2782727125095
2002-02-14,665.2069036865083
2002-02-15,662.9095889379639
2002-02-18,670.5469069798006
2002-02-19,663.579401132725
2002-02-20,660.7977374882645
2002-02-21,656.7428315868855
2002-02-22,645.3328555950992
2002-02-25,641.7914222664898
2002-02-26,645.3013788014829
2002-02-27,661.421138353677
2002-02-28,663.7117870624938
2002-03-01,663.0482702530361
2002-03-04,676.6886596907933
2002-03-05,680.80301350008
2002-03-06,684.722994065043
2002-03-07,684.0276634510806
2002-03-08,688.4345272117713
2002-03-11,698.1680316470607
2002-03-12,697.7586717018681
2002-03-13,694.1928456335695
2002-03-14,693.1124845103747
2002-03-15,690.9075731719324
2002-03-18,696.0115744156332
2002-03-19,694.4225133083077
2002-03-20,697.9673825810985
2002-03-21,701.3740133128426
2002-03-22,712.932048929002
2002-03-25,712.438807839703
2002-03-26,710.8142727521599
2002-03-27,713.0638223539506
2002-03-28,712.6248417103235
2002-03-29,712.2107613953646
2002-04-01,703.4614947486981
2002-04-02,705.1518409807211
2002-04-03,707.1017554087193
2002-04-04,704.5850489468571
2002-04-05,710.6813340138419
2002-04-08,713.1762777725257
2002-04-09,705.5169020866846
2002-04-10,701.2478410424113
2002-04-11,703.3227041410801
2002-04-12,711.5785165483612
2002-04-15,717.5608807619207
2002-04-16,718.6468701286776
2002-04-17,722.5536220974741
2002-04-18,720.3370538101916
2002-04-19,721.5662643161203
2002-04-22,719.8148819569054
2002-04-23,714.0477417185577
2002-04-24,708.5721699358269
2002-04-25,697.3749997912374
2002-04-26,697.9360329773335
2002-04-29,686.8909314013266
2002-04-30,686.1396990151898
2002-05-01,682.6450331059746
2002-05-02,684.7352480561557
2002-05-03,680.558945654277
2002-05-06,669.9774727756852
2002-05-07,672.7041328957798
2002-05-08,677.1596036192788
2002-05-09,678.0384969519745
2002-05-10,674.7000885796908
2002-05-13,672.708273543968
2002-05-14,680.0910404403995
2002-05-15,686.392529957804
2002-05-16,681.610825534242
2002-05-17,678.4106632123177
2002-05-20,670.4112791935102
2002-05-21,659.9071902064069
2002-05-22,656.8227015168219
2002-05-23,654.1879639845545
2002-05-24,660.3966676303722
2002-05-27,662.2740951714936
2002-05-28,654.8113815125389
2002-05-29,647.3181744406533
2002-05-30,644.2705412906487
2002-05-31,643.0213194226002
2002-06-03,635.6999040126773
2002-06-04,632.9414039539547
2002-06-05,640.8929669372903
2002-06-06,637.2619447074125
2002-06-07,627.564301020177
2002-06-10,636.1284338462904
2002-06-11,635.3495386036132
2002-06-12,633.0421624830252
2002-06-13,639.7375538493059
2002-06-14,633.672381932601
2002-06-17,631.6797201616143
2002-06-18,625.8405706147086
2002-06-19,600.7106884498813
2002-06-20,597.7964207469126
2002-06-21,595.8862285128941
2002-06-24,585.1128999483634
2002-06-25,581.3235906492326
2002-06-26,545.1414245311377
2002-06-27,554.0379311383535
2002-06-28,568.3365423295901
2002-07-01,560.9980077697796
2002-07-02,561.3684416196191
2002-07-03,572.9565577075618
2002-07-04,582.4945086559168
2002-07-05,597.4218734943361
2002-07-08,593.6576363393793
2002-07-09,595.7763678301715
2002-07-10,595.7924797138728
2002-07-11,584.0663556054158
2002-07-12,597.7759981878446
2002-07-15,587.2293511648471
2002-07-16,576.976274816162
2002-07-17,575.9290578101339
2002-07-18,574.2572660597939
2002-07-19,563.8638833359553
2002-07-22,548.7017596951258
2002-07-23,568.902351416201
2002-07-24,553.3759617548669
2002-07-25,550.313891764164
2002-07-26,535.9968435688919
