Date,ACWI SMALL GROWTH
1998-12-31,473.70138365974185
1999-01-01,473.6665708101908
1999-01-04,472.91967157065676
1999-01-05,474.55520323503487
1999-01-06,483.3160657152814
1999-01-07,487.7517060018228
1999-01-08,494.37948512515317
1999-01-11,500.17364051479007
1999-01-12,495.11263622214227
1999-01-13,481.53789748794367
1999-01-14,480.39052008664333
1999-01-15,487.94266820748385
1999-01-18,489.9946332534238
1999-01-19,493.53233807175235
1999-01-20,496.5760053108792
1999-01-21,490.705659881209
1999-01-22,486.8455362095014
1999-01-25,486.2063462629688
1999-01-26,490.05626550082883
1999-01-27,491.4536895646023
1999-01-28,496.7473851727576
1999-01-29,502.1262158873895
1999-02-01,506.8641811660396
1999-02-02,503.11350619299606
1999-02-03,504.85144280839756
1999-02-04,504.17816044716676
1999-02-05,499.5119107915911
1999-02-08,498.3854291963805
1999-02-09,488.3529960414945
1999-02-10,483.1873727359829
1999-02-11,492.1274351090029
1999-02-12,489.7239998358711
1999-02-15,490.8651336754955
1999-02-16,490.91777219011664
1999-02-17,482.9295209554114
1999-02-18,482.85062040373174
1999-02-19,488.1080936212967
1999-02-22,495.3722262846569
1999-02-23,498.028603113532
1999-02-24,497.5621462998421
1999-02-25,492.8040594824323
1999-02-26,495.7031612484067
1999-03-01,499.0410343096007
1999-03-02,497.98177896662185
1999-03-03,495.9650990760707
1999-03-04,498.64176009838553
1999-03-05,505.0034904861249
1999-03-08,507.35791246382496
1999-03-09,507.78232350142946
1999-03-10,508.49766939850036
1999-03-11,514.4147703736468
1999-03-12,510.4542517922802
1999-03-15,512.7715143682021
1999-03-16,515.0427673638569
1999-03-17,512.1554387410941
1999-03-18,513.5073507753257
1999-03-19,516.7979684674034
1999-03-22,515.1664994631918
1999-03-23,507.0782544058605
1999-03-24,504.1506691606526
1999-03-25,514.044662063833
1999-03-26,519.1389939331749
1999-03-29,525.303270660929
1999-03-30,524.6488005325505
1999-03-31,526.4183644202243
1999-04-01,526.4194092575398
1999-04-02,528.4314496761372
1999-04-05,532.0190419163775
1999-04-06,530.5319513342312
1999-04-07,528.9054683102349
1999-04-08,531.9974095769184
1999-04-09,540.3928921047698
1999-04-12,540.9238366415054
1999-04-13,549.124533110532
1999-04-14,548.0372340832873
1999-04-15,550.7177800746038
1999-04-16,555.8029182523626
1999-04-19,550.3290843485739
1999-04-20,548.7276740112366
1999-04-21,557.9597933845133
1999-04-22,563.2518843073954
1999-04-23,564.6806420667282
1999-04-26,571.4745670466273
1999-04-27,570.0483554161943
1999-04-28,569.806666696241
1999-04-29,570.8571991515197
1999-04-30,573.7458564926608
1999-05-03,575.7249608006895
1999-05-04,572.9681554794681
1999-05-05,570.8800171380345
1999-05-06,568.1091081536244
1999-05-07,568.4145158059428
1999-05-10,572.1693958181478
1999-05-11,578.4223533321541
1999-05-12,582.9335791801884
1999-05-13,584.9587170436155
1999-05-14,576.4230023780998
1999-05-17,571.9985971026794
1999-05-18,574.1298911511283
1999-05-19,575.1958138238342
1999-05-20,578.2550922571526
1999-05-21,582.2274709715333
1999-05-24,574.8839943802641
1999-05-25,566.4270685451764
1999-05-26,571.7564400617337
1999-05-27,571.1293279839333
1999-05-28,574.454615429046
1999-05-31,575.6457201679293
1999-06-01,575.6605312444852
1999-06-02,580.1892212100756
1999-06-03,581.2820473289913
1999-06-04,589.5363189444716
1999-06-07,595.508168042536
1999-06-08,589.3565140535803
1999-06-09,591.99064030616
1999-06-10,589.8421328649487
1999-06-11,589.4180894254292
1999-06-14,586.2007689603338
1999-06-15,585.0004595945192
1999-06-16,595.3141964161784
1999-06-17,600.280202495181
1999-06-18,599.0177665654824
1999-06-21,607.5765702394079
1999-06-22,608.7213026845862
1999-06-23,609.5728805585059
1999-06-24,604.9198414668622
1999-06-25,599.6344202148508
1999-06-28,609.2095634457941
1999-06-29,616.7309280403462
1999-06-30,626.4480070392585
1999-07-01,633.857864917592
1999-07-02,639.9804180853747
1999-07-05,642.0475599741858
1999-07-06,641.9061959424024
1999-07-07,639.2839968886849
1999-07-08,642.4840234481962
1999-07-09,644.5099588086488
1999-07-12,650.1407179885348
1999-07-13,646.7539850732069
1999-07-14,650.4187576720382
1999-07-15,654.1491517719368
1999-07-16,654.412259018391
1999-07-19,655.8532218807185
1999-07-20,636.6070829504597
1999-07-21,631.1235203022939
1999-07-22,626.4558240014966
1999-07-23,624.646047207897
1999-07-26,608.9552688293783
1999-07-27,611.6796734416345
1999-07-28,616.2803922319422
1999-07-29,610.0545743345547
1999-07-30,612.1221908304993
1999-08-02,610.3309413267036
1999-08-03,605.8084751336571
1999-08-04,596.5357825248389
1999-08-05,590.8559987425247
1999-08-06,589.955103431663
1999-08-09,591.6077570089517
1999-08-10,587.62826992529
1999-08-11,594.7791244494479
1999-08-12,599.4726041322042
1999-08-13,609.1276765052821
1999-08-16,614.3264576857728
1999-08-17,620.8130112047824
1999-08-18,621.6276069282487
1999-08-19,616.6990352587048
1999-08-20,619.3223404729987
1999-08-23,628.2767020365073
1999-08-24,630.773268829682
1999-08-25,637.1826250769307
1999-08-26,636.4104134579153
1999-08-27,633.4744080871171
1999-08-30,632.6711024711122
1999-08-31,628.7638699189823
1999-09-01,632.8446379583029
1999-09-02,625.3739837760535
1999-09-03,637.4041639875808
1999-09-06,643.3926408502524
1999-09-07,644.4831073449244
1999-09-08,643.0713138006388
1999-09-09,651.3067632519288
1999-09-10,662.5772211575897
1999-09-13,671.9823424860749
1999-09-14,669.5157738999783
1999-09-15,670.611139031103
1999-09-16,662.677041147261
1999-09-17,665.5281639088422
1999-09-20,664.2760735508407
1999-09-21,654.3754723116512
1999-09-22,651.2391854165038
1999-09-23,647.7632137217289
1999-09-24,635.7336252268648
1999-09-27,636.4173567599847
1999-09-28,634.5499790859818
1999-09-29,632.1045125669316
1999-09-30,637.1312579674852
1999-10-01,634.763532872099
1999-10-04,638.2475318144557
1999-10-05,640.7639239247671
1999-10-06,644.7382586548613
1999-10-07,644.9757508882702
1999-10-08,650.6880920976629
1999-10-11,656.4808120485243
1999-10-12,651.0959312244295
1999-10-13,640.5428982915087
1999-10-14,638.5752085315685
1999-10-15,625.235787788135
1999-10-18,611.529091269582
1999-10-19,618.0173602036775
1999-10-20,630.0399145497053
1999-10-21,629.7925885408955
1999-10-22,640.3514427261754
1999-10-25,642.105324941298
1999-10-26,643.053547433174
1999-10-27,644.2940638450207
1999-10-28,650.4238494875542
1999-10-29,661.3140326191855
1999-11-01,666.5782808978506
1999-11-02,667.8560522127732
1999-11-03,673.6514547781534
1999-11-04,681.6041875847724
1999-11-05,686.9968414684623
1999-11-08,694.4446536706072
1999-11-09,695.7627543611059
1999-11-10,700.2084291269862
1999-11-11,701.8009877538213
1999-11-12,709.8596949040556
1999-11-15,715.6344833865313
1999-11-16,718.3727840949654
1999-11-17,716.954738242702
1999-11-18,727.7618670887081
1999-11-19,731.1976608633041
1999-11-22,732.8156625328672
1999-11-23,729.1462593056344
1999-11-24,734.2078416277128
1999-11-25,734.1522017848059
1999-11-26,745.986400402464
1999-11-29,748.431090128774
1999-11-30,740.759323990939
1999-12-01,739.3699577705546
1999-12-02,748.0504175359611
1999-12-03,758.0846485621926
1999-12-06,749.2170748114298
1999-12-07,751.6255224814372
1999-12-08,755.0210852356983
1999-12-09,758.1656103172147
1999-12-10,765.2028675759135
1999-12-13,775.6038353882366
1999-12-14,770.1584423218592
1999-12-15,763.7049374682728
1999-12-16,759.5300699649264
1999-12-17,767.3727217320134
1999-12-20,766.4875301586308
1999-12-21,772.1220054684408
1999-12-22,778.4482814408791
1999-12-23,777.3834929952169
1999-12-24,778.0971506218427
1999-12-27,785.1086991519946
1999-12-28,792.6203479961846
1999-12-29,805.193412993451
1999-12-30,812.3146681336718
1999-12-31,819.2273807797364
2000-01-03,812.9324457995315
2000-01-04,782.6136065493957
2000-01-05,768.7143657109283
2000-01-06,762.2620442110408
2000-01-07,778.5812070775564
2000-01-10,799.6366675552247
2000-01-11,792.4239370652775
2000-01-12,790.7295548593875
2000-01-13,804.3642322992524
2000-01-14,824.5838765317487
2000-01-17,836.4957332891292
2000-01-18,839.2421961466612
2000-01-19,842.1654659341575
2000-01-20,852.1863743513471
2000-01-21,860.4630211106568
2000-01-24,857.6488760778494
2000-01-25,849.0496400015751
2000-01-26,855.0520234208262
2000-01-27,864.9032464209669
2000-01-28,857.6975093297837
2000-01-31,846.880547252235
2000-02-01,860.202977581582
2000-02-02,870.7196617063317
2000-02-03,878.4325766908614
2000-02-04,891.9640718899217
2000-02-07,904.8031786344546
2000-02-08,907.4153231506066
2000-02-09,904.7391672422458
2000-02-10,913.9221053334774
2000-02-11,914.2901334771522
2000-02-14,921.2691688963207
2000-02-15,915.5510264300386
2000-02-16,920.8937259143498
2000-02-17,931.4709180095816
2000-02-18,926.7544728145016
2000-02-21,920.4376310886432
2000-02-22,899.5161789840975
2000-02-23,912.9743909462616
2000-02-24,928.3388228918558
2000-02-25,950.0021715507555
2000-02-28,958.8055206612213
2000-02-29,979.7556606798152
2000-03-01,998.1242638635271
2000-03-02,1003.2908044258687
2000-03-03,1020.1034364776648
2000-03-06,1020.521284468702
2000-03-07,1016.3397543983986
2000-03-08,1013.8252083059342
2000-03-09,1019.8249634594988
2000-03-10,1027.5971126065683
2000-03-13,1002.7131772421362
2000-03-14,989.5706409090059
2000-03-15,964.9948441539065
2000-03-16,970.7434494519093
2000-03-17,984.5718234899921
2000-03-20,968.1908649676832
2000-03-21,961.0530531352582
2000-03-22,984.9019206733864
2000-03-23,976.669720958954
2000-03-24,976.3956308607286
2000-03-27,979.0741676305728
2000-03-28,972.2070773066484
2000-03-29,972.3253663725178
2000-03-30,947.131518097912
2000-03-31,958.0712581508026
2000-04-03,925.5324602769431
2000-04-04,900.1787258367622
2000-04-05,889.9064171299993
2000-04-06,915.962784292319
2000-04-07,935.0560073390637
2000-04-10,916.6521543198166
2000-04-11,895.946723788891
2000-04-12,880.6632522339975
2000-04-13,867.3061603181303
2000-04-14,824.3621997246053
2000-04-17,800.6782054066848
2000-04-18,836.5889418754637
2000-04-19,852.6714509334385
2000-04-20,853.8165929294555
2000-04-21,855.0792171718454
2000-04-24,843.933374409682
2000-04-25,868.6028216456384
2000-04-26,869.6781578114279
2000-04-27,884.4150891625097
2000-04-28,894.8282464033966
2000-05-01,910.9915744537077
2000-05-02,905.9853653160786
2000-05-03,906.866299151491
2000-05-04,912.2333978745996
2000-05-05,923.1813181122825
2000-05-08,912.1391500991105
2000-05-09,893.359171728892
2000-05-10,865.8996923565876
2000-05-11,881.5223615580287
2000-05-12,886.1252373698859
2000-05-15,885.0675542837802
2000-05-16,904.6025241722242
2000-05-17,909.3517229430469
2000-05-18,896.178825033775
2000-05-19,881.2172879792524
2000-05-22,851.9568380143489
2000-05-23,832.2928037268802
2000-05-24,823.9595806395903
2000-05-25,824.1565527027834
2000-05-26,808.3016398917343
2000-05-29,810.4524595472808
2000-05-30,828.8589299990625
2000-05-31,837.051011005008
2000-06-01,850.638066329843
2000-06-02,870.2818762654749
2000-06-05,880.0365869745985
2000-06-06,870.3274648773906
2000-06-07,876.4420218094322
2000-06-08,879.9189628225678
2000-06-09,889.5878220195823
2000-06-12,879.2207400886856
2000-06-13,872.6714445005166
2000-06-14,871.8116231780326
2000-06-15,875.8113460995779
2000-06-16,871.6106934410908
2000-06-19,876.0525327837428
2000-06-20,884.481513879779
2000-06-21,893.8888837705017
2000-06-22,892.7528140845063
2000-06-23,888.7215441550261
2000-06-26,892.3177978351964
2000-06-27,886.6111083071681
2000-06-28,895.6453029641472
2000-06-29,889.9249225916441
2000-06-30,887.5362584455929
2000-07-03,897.8222987913116
2000-07-04,899.0201272293309
2000-07-05,884.7416308239822
2000-07-06,885.5033497046844
2000-07-07,897.6817153691436
2000-07-10,899.219386860617
2000-07-11,898.8074835444683
2000-07-12,913.0905562105592
2000-07-13,922.6587593293956
2000-07-14,925.1508159544762
2000-07-17,933.52718774409
2000-07-18,923.0847189119529
2000-07-19,919.0825244292017
2000-07-20,927.7499240338609
2000-07-21,907.1270512237486
2000-07-24,893.7195077447833
2000-07-25,884.2508778804086
2000-07-26,879.8945711603079
2000-07-27,863.3888131522076
2000-07-28,854.4837121949894
2000-07-31,858.9671898807782
2000-08-01,859.3823000716701
2000-08-02,870.1764593631567
2000-08-03,872.44265907879
2000-08-04,875.9708389232185
2000-08-07,881.9866626020184
2000-08-08,886.082608562355
2000-08-09,889.9317741111856
2000-08-10,874.1878989223425
2000-08-11,886.0536622689824
2000-08-14,891.6592611496413
2000-08-15,883.8731427972082
2000-08-16,889.8143323027781
2000-08-17,892.1077701735633
2000-08-18,898.7089145760154
2000-08-21,905.6336801080964
2000-08-22,912.090861002171
2000-08-23,918.2335205375975
2000-08-24,917.7805822470525
2000-08-25,919.4671097336261
2000-08-28,927.1179260712325
2000-08-29,935.1753373609911
2000-08-30,939.6327254094559
2000-08-31,952.6480956848504
2000-09-01,952.3343183711335
2000-09-04,955.0641681050681
2000-09-05,961.1080157667742
2000-09-06,962.3951249095086
2000-09-07,973.410855362416
2000-09-08,968.9354064034653
2000-09-11,964.276358516117
2000-09-12,957.956215851844
2000-09-13,954.1203772069
2000-09-14,964.5178531788725
2000-09-15,954.0542778764143
2000-09-18,939.276577117877
2000-09-19,942.425869677956
2000-09-20,946.4376748734373
2000-09-21,929.6226113851923
2000-09-22,900.9792329438699
2000-09-25,910.3812973312783
2000-09-26,897.0903413218382
2000-09-27,890.7881166558559
2000-09-28,901.3163338293846
2000-09-29,901.8876134357961
2000-10-02,891.0029887294645
2000-10-03,885.2810255490226
2000-10-04,886.9391139263075
2000-10-05,883.4521726502899
2000-10-06,870.1217800004838
2000-10-09,862.2182803522048
2000-10-10,852.3424862185051
2000-10-11,833.3111749774038
2000-10-12,828.097117316345
2000-10-13,843.1055740505209
2000-10-16,859.5972330050529
2000-10-17,843.2888296676595
2000-10-18,830.1593309519358
2000-10-19,856.1645853657166
2000-10-20,873.0677339687868
2000-10-23,876.3281723012384
2000-10-24,875.0511892364019
2000-10-25,862.5366690107612
2000-10-26,862.9972070848585
2000-10-27,852.0765607686023
2000-10-30,845.8023643950339
2000-10-31,860.357361441345
2000-11-01,856.7801162739888
2000-11-02,867.1077250880105
2000-11-03,869.508294193569
2000-11-06,870.4567072012604
2000-11-07,871.9739928661339
2000-11-08,866.2708294084998
2000-11-09,853.955180867843
2000-11-10,831.2124150947894
2000-11-13,817.0062480825392
2000-11-14,833.6769430781287
2000-11-15,838.0418799005653
2000-11-16,827.7633472670137
2000-11-17,826.5140770609331
2000-11-20,809.974787330694
2000-11-21,803.779719495986
2000-11-22,788.7651471349828
2000-11-23,786.5578204041277
2000-11-24,805.0753410524919
2000-11-27,804.9028786732541
2000-11-28,779.9367775938747
2000-11-29,763.9421939028832
2000-11-30,741.9602705362455
2000-12-01,755.452543729402
2000-12-04,737.8273771574628
2000-12-05,764.874421334743
2000-12-06,764.5938357331897
2000-12-07,754.175113369302
2000-12-08,773.428166022942
2000-12-11,795.5306935389656
2000-12-12,786.074717512837
2000-12-13,777.9395600494289
2000-12-14,757.6251070816761
2000-12-15,740.6800166245237
2000-12-18,739.196215604912
2000-12-19,730.3677341101873
2000-12-20,694.8838254540282
2000-12-21,684.4330349520975
2000-12-22,694.9610933620532
2000-12-25,697.6200568308034
2000-12-26,696.0937935762832
2000-12-27,705.2050458725394
2000-12-28,721.4482408444502
2000-12-29,711.1716657232116
2001-01-01,711.1660341114177
2001-01-02,685.0486625402024
2001-01-03,699.4914990338942
2001-01-04,696.4045049901763
2001-01-05,678.6635989951762
2001-01-08,672.892311121494
2001-01-09,677.7461782789765
2001-01-10,685.0507031340841
2001-01-11,690.1641841149699
2001-01-12,698.6391814134566
2001-01-15,703.7372502527805
2001-01-16,709.6337146200225
2001-01-17,723.2135397037539
2001-01-18,720.5294546441478
2001-01-19,728.5685517143845
2001-01-22,728.5118931648163
2001-01-23,734.6932384984614
2001-01-24,747.7896576981359
2001-01-25,747.43720332804
2001-01-26,743.1581135794004
2001-01-29,754.0911724251916
2001-01-30,754.8634185532927
2001-01-31,752.6243173288742
2001-02-01,745.5852345409476
2001-02-02,741.970435560207
2001-02-05,732.1113284678221
2001-02-06,742.2734744089121
2001-02-07,736.0186870727478
2001-02-08,741.0544886083695
2001-02-09,730.2735690248378
2001-02-12,730.6702486940085
2001-02-13,733.9870192979196
2001-02-14,734.8462268969004
2001-02-15,751.942123462778
2001-02-16,732.7495192732998
2001-02-19,726.9101352023586
2001-02-20,726.6935482830729
2001-02-21,711.3770379270761
2001-02-22,705.1653502111375
2001-02-23,703.5953893211004
2001-02-26,713.9488594320942
2001-02-27,700.0757863532228
2001-02-28,690.3191554964852
2001-03-01,678.5483165364246
2001-03-02,673.6070296958604
2001-03-05,676.5497338032991
2001-03-06,685.9702240085468
2001-03-07,690.9803189691812
2001-03-08,684.4634328445985
2001-03-09,674.9685922995523
2001-03-12,654.5794095069556
2001-03-13,656.9729255006554
2001-03-14,649.1240713116277
2001-03-15,650.2354336472034
2001-03-16,643.9544816609034
2001-03-19,647.6138952184012
2001-03-20,641.8398708215807
2001-03-21,635.8324731785507
2001-03-22,633.7147127629036
2001-03-23,643.506635604777
2001-03-26,651.6571108291182
2001-03-27,654.9586797257641
2001-03-28,651.8829496999942
2001-03-29,649.6367913661574
2001-03-30,652.3231799523322
2001-04-02,640.3111868223484
2001-04-03,620.186210179314
2001-04-04,607.9709422107286
2001-04-05,632.0588330078351
2001-04-06,623.7814869829394
2001-04-09,625.3424045933314
2001-04-10,644.3388387908122
2001-04-11,650.7188156022328
2001-04-12,654.6809558992385
2001-04-13,655.0937650461613
2001-04-16,656.4172327828593
2001-04-17,659.7236309885984
2001-04-18,686.729350217993
2001-04-19,687.3686969254587
2001-04-20,676.2117620440151
2001-04-23,671.443796236762
2001-04-24,673.2142387876897
2001-04-25,679.135759429235
2001-04-26,682.9582606581303
2001-04-27,692.9268892122859
2001-04-30,703.1825861305678
2001-05-01,707.7763798316422
2001-05-02,713.5838735598023
2001-05-03,706.8681913659018
2001-05-04,710.1249974877593
2001-05-07,711.9968964269949
2001-05-08,715.6250979666889
2001-05-09,713.7604128226753
2001-05-10,715.0868951137235
2001-05-11,717.0713946229797
2001-05-14,713.8308581881583
2001-05-15,713.2878364417301
2001-05-16,715.3451010990138
2001-05-17,729.4982043783118
2001-05-18,734.4924455267553
2001-05-21,748.1958512064035
2001-05-22,757.5381611038388
2001-05-23,755.3366286624063
2001-05-24,759.178773015768
2001-05-25,758.9624712041955
2001-05-28,755.5010926073812
2001-05-29,752.0958341677086
2001-05-30,735.7913179551804
2001-05-31,745.4195830333309
2001-06-01,749.530124224968
2001-06-04,751.4079140866833
2001-06-05,757.9204971331762
2001-06-06,755.7990039903445
2001-06-07,756.5630345480337
2001-06-08,756.5367020661619
2001-06-11,753.576194121124
2001-06-12,742.2996866392743
2001-06-13,740.7065532041917
2001-06-14,723.5394281092417
2001-06-15,715.2184154807045
2001-06-18,706.681122118346
2001-06-19,705.7088770937512
