Date,AC PACIFIC SMALL GROWTH
2000-01-07,914.6629708923233
2000-01-10,924.0118735558806
2000-01-11,938.3056207950381
2000-01-12,938.2034735704246
2000-01-13,939.3938255100327
2000-01-14,952.6913977395737
2000-01-17,976.5524155498576
2000-01-18,969.512096475081
2000-01-19,955.6653581739711
2000-01-20,959.2222300401471
2000-01-21,957.5400463666429
2000-01-24,962.2210708866953
2000-01-25,953.4241100206142
2000-01-26,968.3174264989243
2000-01-27,1000.3833816919165
2000-01-28,1006.6321034771996
2000-01-31,1004.2391037380459
2000-02-01,1007.8888280772366
2000-02-02,1016.0419619130734
2000-02-03,1006.959141529607
2000-02-04,1015.965605758234
2000-02-07,1019.9238464228946
2000-02-08,999.7992108284376
2000-02-09,1003.2098344425593
2000-02-10,1009.9878536506836
2000-02-11,1008.0183410047671
2000-02-14,1007.7864613813562
2000-02-15,993.8390237471252
2000-02-16,989.0040565911742
2000-02-17,986.2415423503061
2000-02-18,993.4736604354326
2000-02-21,978.1920948922964
2000-02-22,945.7845045949047
2000-02-23,949.5314779647562
2000-02-24,968.0056451377352
2000-02-25,998.2300466110676
2000-02-28,1020.420458471568
2000-02-29,1024.5798080723903
2000-03-01,1038.5727757273398
2000-03-02,1040.3207073774133
2000-03-03,1036.3096124645901
2000-03-06,1025.7564855446892
2000-03-07,1027.7635191927839
2000-03-08,1034.197119778051
2000-03-09,1030.8000362797068
2000-03-10,1038.2091988355155
2000-03-13,1000.164153090395
2000-03-14,1003.4645478307775
2000-03-15,1004.1698087595345
2000-03-16,1011.6685604432648
2000-03-17,1026.016180414899
2000-03-20,1019.9366918806398
2000-03-21,1023.1258618848985
2000-03-22,1039.4950156371833
2000-03-23,1023.2646372365413
2000-03-24,1021.0932770613679
2000-03-27,1030.0742415793545
2000-03-28,1042.9461275321762
2000-03-29,1074.4846821425651
2000-03-30,1067.9023055691578
2000-03-31,1079.077146306801
2000-04-03,1058.748534550577
2000-04-04,1034.4347325292686
2000-04-05,1012.2527762645391
2000-04-06,1010.8308837424714
2000-04-07,1021.2442829715555
2000-04-10,1029.4745407002051
2000-04-11,1018.3902389425218
2000-04-12,1030.4525593291644
2000-04-13,1012.6831840771255
2000-04-14,1005.2648713025553
2000-04-17,920.718139750698
2000-04-18,941.6297293554754
2000-04-19,969.2930392963548
2000-04-20,980.5373770979603
2000-04-21,982.3797041514415
2000-04-24,986.7290827197803
2000-04-25,995.3108494553762
2000-04-26,995.1150285526118
2000-04-27,998.099367882335
2000-04-28,995.6955245359368
2000-05-01,1003.1066062844016
2000-05-02,1015.7974464799333
2000-05-03,1030.7549842013027
2000-05-04,1035.2567432322235
2000-05-05,1035.6391546358593
2000-05-08,1037.9687508686177
2000-05-09,1014.150010784274
2000-05-10,998.1543665668607
2000-05-11,991.5020062961653
2000-05-12,1000.9226787215614
2000-05-15,983.309341848076
2000-05-16,1002.4263524627783
2000-05-17,1017.6371335227685
2000-05-18,1005.5872027658557
2000-05-19,1012.1272687632447
2000-05-22,968.3183135572903
2000-05-23,956.4192811076956
2000-05-24,938.45938990747
2000-05-25,948.1109927236245
2000-05-26,924.3928746729113
2000-05-29,930.531233362545
2000-05-30,932.6362581584472
2000-05-31,938.5963448084584
2000-06-01,933.3943004606068
2000-06-02,931.4841127053039
2000-06-05,952.0668542215834
2000-06-06,950.5453875721231
2000-06-07,953.8086586604035
2000-06-08,954.866294205469
2000-06-09,957.9806412197769
2000-06-12,960.8229513914719
2000-06-13,947.9536404291556
2000-06-14,947.9680380639287
2000-06-15,945.81979433214
2000-06-16,937.4042470216989
2000-06-19,936.0311308349815
2000-06-20,947.523138308965
2000-06-21,961.6824551102975
2000-06-22,976.7572382336346
2000-06-23,974.7738073847922
2000-06-26,965.5317186497816
2000-06-27,967.4063651482071
2000-06-28,969.744932628011
2000-06-29,972.71557344549
2000-06-30,971.2550391477213
2000-07-03,984.6392636417295
2000-07-04,983.7265262179427
2000-07-05,974.8125588564038
2000-07-06,967.7639397342267
2000-07-07,976.6672880260106
2000-07-10,983.0854010626184
2000-07-11,985.8166940174367
2000-07-12,982.987980359845
2000-07-13,984.5415543134092
2000-07-14,984.3420635754632
2000-07-17,983.1426539879367
2000-07-18,968.9665965662913
2000-07-19,974.3348189529331
2000-07-20,973.1443687834176
2000-07-21,959.4036670769138
2000-07-24,942.0462114020106
2000-07-25,928.2899075766893
2000-07-26,923.9135476558793
2000-07-27,915.9653354684749
2000-07-28,911.9161147146679
2000-07-31,899.4033621792537
2000-08-01,916.3609786661928
2000-08-02,929.831993018672
2000-08-03,940.0342299256813
2000-08-04,933.8629464588172
2000-08-07,932.5983627995748
2000-08-08,943.9127897986596
2000-08-09,957.6001052665391
2000-08-10,949.0758229434391
2000-08-11,959.9305631002394
2000-08-14,957.1925752319348
2000-08-15,957.0760381959631
2000-08-16,968.6238893687738
2000-08-17,964.6554722371566
2000-08-18,974.7141305078906
2000-08-21,979.9321294351388
2000-08-22,989.3117910223293
2000-08-23,995.2623286275921
2000-08-24,986.8224370989452
2000-08-25,988.5000271100832
2000-08-28,993.2804660982044
2000-08-29,997.6385758082497
2000-08-30,993.6748203329632
2000-08-31,996.9278676196421
2000-09-01,984.3551485882933
2000-09-04,986.4495359407216
2000-09-05,997.4709623774917
2000-09-06,996.1228206165536
2000-09-07,1000.4764106331887
2000-09-08,1002.903704274395
2000-09-11,990.0627894207453
2000-09-12,978.1620264878997
2000-09-13,972.9339050709453
2000-09-14,970.0145134816049
2000-09-15,967.3892724671822
2000-09-18,961.7498716741217
2000-09-19,957.9836384026934
2000-09-20,977.8360895820987
2000-09-21,970.3325511366136
2000-09-22,911.4483080756505
2000-09-25,928.323539734455
2000-09-26,917.5972138763498
2000-09-27,910.5032955101505
2000-09-28,904.9199917160199
2000-09-29,914.8994276571572
2000-10-02,906.9419034614125
2000-10-03,911.6729225221851
2000-10-04,908.930496914406
2000-10-05,908.4691375607479
2000-10-06,914.9778239966242
2000-10-09,909.2711394810792
2000-10-10,904.6878391426457
2000-10-11,888.4667394519965
2000-10-12,891.5992938739668
2000-10-13,886.3230479416918
2000-10-16,903.0740044551401
2000-10-17,889.2826351778706
2000-10-18,875.0295082057619
2000-10-19,873.3488609580731
2000-10-20,892.1830161166936
2000-10-23,892.2021153371262
2000-10-24,894.1267112404539
2000-10-25,895.8058558148899
2000-10-26,887.8573174962078
2000-10-27,870.0541445780775
2000-10-30,858.9608784097444
2000-10-31,848.3724167000453
2000-11-01,857.4828060210739
2000-11-02,858.7740057584962
2000-11-03,865.0690272351836
2000-11-06,881.6511750597743
2000-11-07,887.7767763084471
2000-11-08,895.2637629765954
2000-11-09,885.0534238242784
2000-11-10,875.8295353703583
2000-11-13,862.1881249424808
2000-11-14,863.1295826362364
2000-11-15,860.1469898994206
2000-11-16,856.1395511121176
2000-11-17,854.6550578875432
2000-11-20,846.0566044894377
2000-11-21,839.1705827885038
2000-11-22,840.960585563603
2000-11-23,838.6230547878112
2000-11-24,839.4085990371467
2000-11-27,842.0076983850838
2000-11-28,835.246984822161
2000-11-29,819.923256821972
2000-11-30,810.8089061753072
2000-12-01,814.6216425117582
2000-12-04,802.4394574250189
2000-12-05,804.3068675153977
2000-12-06,810.1408017960864
2000-12-07,801.0449356650713
2000-12-08,797.1577524000971
2000-12-11,814.9167209552353
2000-12-12,812.3069433843476
2000-12-13,808.2486279423366
2000-12-14,793.2798943242558
2000-12-15,773.8741555247306
2000-12-18,767.7290206615883
2000-12-19,755.6586502589647
2000-12-20,726.7438139850939
2000-12-21,703.8237511366444
2000-12-22,699.6632674592903
2000-12-25,712.7636053451778
2000-12-26,704.3303978360781
2000-12-27,700.7636984696262
2000-12-28,704.0805786259572
2000-12-29,696.6903967424984
2001-01-01,696.5860280897482
2001-01-02,689.4268785056846
2001-01-03,689.6512317340316
2001-01-04,689.0417768481378
2001-01-05,685.0922566208276
2001-01-08,687.2668191756501
2001-01-09,686.3425462247036
2001-01-10,680.2875523593648
2001-01-11,656.5515642485697
2001-01-12,662.6320089053287
2001-01-15,670.7238702676491
2001-01-16,683.4759024532652
2001-01-17,693.1758895331508
2001-01-18,694.3868256966292
2001-01-19,714.0091759452655
2001-01-22,717.3322501229477
2001-01-23,714.1976691328166
2001-01-24,721.9040936853588
2001-01-25,733.8988877138578
2001-01-26,727.1496850543623
2001-01-29,732.6542582534909
2001-01-30,730.066877343132
2001-01-31,734.9659947089092
2001-02-01,734.7126035014543
2001-02-02,746.1886801535313
2001-02-05,736.1129835291829
2001-02-06,741.5455168342978
2001-02-07,734.3182569026537
2001-02-08,740.935177124552
2001-02-09,737.0906995057103
2001-02-12,735.0338180973564
2001-02-13,744.7932695980551
2001-02-14,749.2471127858165
2001-02-15,768.6853624754898
2001-02-16,759.6934444049602
2001-02-19,748.5352214905096
2001-02-20,764.7195866425553
2001-02-21,754.4450924034529
2001-02-22,750.5881738907742
2001-02-23,757.5688992691199
2001-02-26,756.4267433025424
2001-02-27,750.9826007484396
2001-02-28,740.289332994103
2001-03-01,724.658000747401
2001-03-02,705.4434222608011
2001-03-05,704.8065144667318
2001-03-06,712.6414511620412
2001-03-07,715.8752230228667
2001-03-08,712.8222210531578
2001-03-09,713.1363489807655
2001-03-12,697.4235816919568
2001-03-13,692.4310902554565
2001-03-14,694.1052456405473
2001-03-15,694.9899743455034
2001-03-16,700.2329467009598
2001-03-19,699.4669789307299
2001-03-20,694.9132908499352
2001-03-21,710.0586176176763
2001-03-22,715.0231912240116
2001-03-23,720.8613834047404
2001-03-26,737.2612058981177
2001-03-27,734.2116470086946
2001-03-28,748.9435972525112
2001-03-29,742.9771503108719
2001-03-30,728.1524831850525
2001-04-02,721.5440808089314
2001-04-03,722.8879561500019
2001-04-04,708.5470183499897
2001-04-05,721.1492910235825
2001-04-06,723.6002996888241
2001-04-09,713.238123411872
2001-04-10,722.584104237845
2001-04-11,731.4008274494156
2001-04-12,735.8482795615237
2001-04-13,738.0151237691676
2001-04-16,740.5837811942456
2001-04-17,741.7829769207225
2001-04-18,765.9086691323149
2001-04-19,765.4548046565461
2001-04-20,752.6366100698409
2001-04-23,759.1947728516868
2001-04-24,762.3165464348614
2001-04-25,759.6749951364328
2001-04-26,760.165644902845
2001-04-27,762.1847190329007
2001-04-30,769.8001248815948
2001-05-01,782.7952508336614
2001-05-02,788.3048137113791
2001-05-03,790.4288963688434
2001-05-04,786.0144818617327
2001-05-07,791.2612410421984
2001-05-08,789.5578040105299
2001-05-09,787.6761258536133
2001-05-10,787.216862751344
2001-05-11,795.3579083073797
2001-05-14,787.5119622651378
2001-05-15,784.9808700906186
2001-05-16,774.2705621745415
2001-05-17,787.0668145294538
2001-05-18,787.8680478464706
2001-05-21,795.8924443627443
2001-05-22,803.6945626962732
2001-05-23,821.2075839991579
2001-05-24,824.7230742411615
2001-05-25,824.2388695801975
2001-05-28,816.2608167535323
2001-05-29,823.9205755271311
2001-05-30,813.0575820815775
2001-05-31,820.1390537361528
2001-06-01,820.5446095607824
2001-06-04,817.0579345616038
2001-06-05,812.4214738789444
2001-06-06,815.2128124320749
2001-06-07,817.8033158524244
2001-06-08,824.3387109572644
2001-06-11,825.4921207589683
2001-06-12,807.7084309335214
2001-06-13,808.2119957842169
2001-06-14,797.9282505607479
2001-06-15,785.9202677088819
2001-06-18,779.4982545788754
2001-06-19,781.2005505130687
2001-06-20,779.6346006749792
2001-06-21,779.9944652182011
2001-06-22,787.4076584241095
2001-06-25,783.8048809081968
2001-06-26,783.6996369409426
2001-06-27,782.079159690753
2001-06-28,783.1878870021915
2001-06-29,795.1590269413239
2001-07-02,789.2103567277444
2001-07-03,789.7920554698705
2001-07-04,783.8487081136718
2001-07-05,786.1205556598238
2001-07-06,770.8704865209207
2001-07-09,755.3920807366161
2001-07-10,751.2800173624386
2001-07-11,740.7711962084454
2001-07-12,759.5778694947471
2001-07-13,756.3489241949833
2001-07-16,750.6367552978899
2001-07-17,748.0905141709699
2001-07-18,726.6219202199667
2001-07-19,728.232876227611
2001-07-20,725.3534950183093
2001-07-23,711.6115360961015
2001-07-24,709.1623877415057
2001-07-25,708.1615963405018
2001-07-26,714.3067588141582
2001-07-27,720.3401701056307
2001-07-30,705.9806619425719
2001-07-31,711.5845919446614
2001-08-01,717.3803141663349
2001-08-02,727.608315503022
2001-08-03,723.3072212488688
2001-08-06,723.7287460085598
2001-08-07,727.5351392592517
2001-08-08,729.4990176947823
2001-08-09,711.3231370573609
2001-08-10,710.6404754594507
2001-08-13,703.1115389680215
2001-08-14,712.8893224252795
2001-08-15,711.7072501764004
2001-08-16,707.2630830575739
2001-08-17,706.2655576228143
2001-08-20,699.9018200950759
2001-08-21,705.6377635900831
2001-08-22,700.0019616065944
2001-08-23,701.7672345639741
2001-08-24,699.335763401703
2001-08-27,705.0308580046767
2001-08-28,699.2438428510268
2001-08-29,697.0672598497663
2001-08-30,690.0622960588663
2001-08-31,684.9211783787513
2001-09-03,675.3978132976441
2001-09-04,688.3775467233718
2001-09-05,678.2876480163657
2001-09-06,675.2235995548946
2001-09-07,663.7061829288352
2001-09-10,655.4086076092609
2001-09-11,654.1331848507324
2001-09-12,615.5679894558696
2001-09-13,613.7126709903009
2001-09-14,610.9473269775174
2001-09-17,579.9505847615274
2001-09-18,589.4620277934072
2001-09-19,594.7478838197061
2001-09-20,593.1281442931601
2001-09-21,588.5065972358728
2001-09-24,587.822234772305
2001-09-25,588.6830472437001
2001-09-26,592.6047092163891
2001-09-27,590.8016332315154
2001-09-28,610.1480888861448
2001-10-01,609.7284251337795
2001-10-02,611.7856802090147
2001-10-03,609.5963166566956
2001-10-04,623.3817257391332
2001-10-05,621.2207685341176
2001-10-08,618.304338425582
2001-10-09,617.7200911381116
2001-10-10,619.5435381997138
2001-10-11,632.7293088342072
2001-10-12,633.8577749902867
2001-10-15,634.0971203088293
2001-10-16,635.7155401848404
2001-10-17,644.3176171425991
2001-10-18,639.429483202734
2001-10-19,644.0551168813219
2001-10-22,649.2014639050958
2001-10-23,655.4758230916717
2001-10-24,657.1083811235775
2001-10-25,660.4557020289844
2001-10-26,662.3266299151048
2001-10-29,653.0332096248637
2001-10-30,643.0365782622425
2001-10-31,646.8829674531687
2001-11-01,642.2772606921885
2001-11-02,643.8179099101299
2001-11-05,651.8906909316544
2001-11-06,655.9282697900005
2001-11-07,651.6088218914057
2001-11-08,657.6397196406682
2001-11-09,652.8256069358496
2001-11-12,652.2796681106199
2001-11-13,654.2724750904667
2001-11-14,656.0139424036494
2001-11-15,660.6618155820934
2001-11-16,658.0313197006427
2001-11-19,664.7441228424619
2001-11-20,661.7244885107918
2001-11-21,666.0607821828429
2001-11-22,661.7475295246154
2001-11-23,664.8854768444758
2001-11-26,673.1120711580506
2001-11-27,672.8249865220703
2001-11-28,663.2579746717001
2001-11-29,657.9624181033743
2001-11-30,654.8960461039798
2001-12-03,653.6784946286732
2001-12-04,652.6595567216602
2001-12-05,660.0491568429882
2001-12-06,662.7149658599277
2001-12-07,657.9273713756306
2001-12-10,653.9727120540982
2001-12-11,649.1582129285032
2001-12-12,654.3630132372774
2001-12-13,646.2688186479014
2001-12-14,634.1280647750311
2001-12-17,621.230353691465
2001-12-18,615.7705445907235
2001-12-19,611.724111023365
2001-12-20,617.8210573160961
2001-12-21,619.6521683549755
2001-12-24,626.782697532753
2001-12-25,629.5857560842991
2001-12-26,627.3771547266091
2001-12-27,623.2159328199846
2001-12-28,637.5112175050234
2001-12-31,634.318005589136
2002-01-01,634.4181900642342
2002-01-02,625.3052587884397
2002-01-03,629.5803606238355
2002-01-04,640.5880007922274
2002-01-07,645.8207473784262
2002-01-08,639.5657411135471
2002-01-09,644.9247713621294
2002-01-10,639.8882130558779
2002-01-11,637.0716032633646
2002-01-14,632.7553534127834
2002-01-15,630.3054556743756
2002-01-16,633.0603969250377
2002-01-17,632.6774844371454
2002-01-18,637.3321771384053
2002-01-21,645.0363873801512
2002-01-22,637.1325127799178
2002-01-23,635.4765984019675
2002-01-24,640.1721290871027
2002-01-25,654.4658181416407
2002-01-28,664.2406254191694
2002-01-29,660.166335728727
2002-01-30,656.4496118464924
2002-01-31,658.0459040316777
2002-02-01,654.2797674225393
2002-02-04,646.770317462633
2002-02-05,637.0474581651523
2002-02-06,637.9320104711007
2002-02-07,636.300290104198
2002-02-08,635.055631800151
2002-02-11,635.8551266956704
2002-02-12,644.9993843419192
2002-02-13,650.4250986112901
2002-02-14,659.4037274601228
2002-02-15,656.316688459009
2002-02-18,661.0193543639506
2002-02-19,648.4324062441935
2002-02-20,648.1036247446691
2002-02-21,651.4984257933784
2002-02-22,646.2990323218922
2002-02-25,646.894088752134
2002-02-26,649.0939048077704
2002-02-27,663.5088566547549
2002-02-28,667.2970794501051
2002-03-01,671.2296855974392
2002-03-04,686.3256864037462
2002-03-05,686.754120350292
2002-03-06,688.006269549172
2002-03-07,701.3364710157131
2002-03-08,705.8345721979339
2002-03-11,718.2278120141974
2002-03-12,713.9248213069858
2002-03-13,701.87699756364
2002-03-14,699.966187172921
2002-03-15,702.2799985021941
2002-03-18,699.5924837326436
2002-03-19,701.593221353438
2002-03-20,702.0763853079942
2002-03-21,703.2085842139819
2002-03-22,703.843472439367
2002-03-25,701.4964138892265
2002-03-26,700.8255679859642
2002-03-27,708.593284006101
2002-03-28,708.0976496035172
2002-03-29,703.9103350843696
2002-04-01,693.0702163154023
2002-04-02,694.672293754663
2002-04-03,700.4632098559337
2002-04-04,704.0211557479608
2002-04-05,710.4258849017052
2002-04-08,715.2822578643799
2002-04-09,708.1857022082089
2002-04-10,709.3269743426424
2002-04-11,703.1216842519716
2002-04-12,704.2481959953353
2002-04-15,707.1770130064482
2002-04-16,711.3026989957933
2002-04-17,714.104719042564
2002-04-18,715.6371563477238
2002-04-19,716.0994946009204
2002-04-22,720.7401724253161
2002-04-23,718.3198140661129
2002-04-24,715.45965589757
2002-04-25,712.2097372599792
2002-04-26,711.0615455697922
2002-04-29,703.8690458018519
2002-04-30,699.0507751125275
2002-05-01,700.9343044642663
2002-05-02,702.4519653235129
2002-05-03,698.6709673354009
2002-05-06,691.8257161073877
2002-05-07,688.6065410150575
2002-05-08,691.8569381542604
2002-05-09,694.5622549499507
2002-05-10,693.2969225450362
2002-05-13,690.9444535367822
2002-05-14,694.8612309187532
2002-05-15,699.9748790660047
2002-05-16,703.2770317798103
2002-05-17,704.0953038936203
2002-05-20,705.2579244094023
2002-05-21,710.5888486585521
2002-05-22,709.519749040663
2002-05-23,711.2284147215578
2002-05-24,715.5068572218953
2002-05-27,717.880758464039
2002-05-28,713.0122525667309
2002-05-29,708.2840787577455
2002-05-30,707.8617050611383
2002-05-31,706.4307695769193
2002-06-03,707.1090791954964
2002-06-04,698.4207706102859
2002-06-05,702.4816654416347
2002-06-06,695.8800768388883
2002-06-07,690.8258719421177
2002-06-10,691.2409816810083
2002-06-11,688.9492768881868
2002-06-12,682.963458074642
2002-06-13,679.8711037410919
2002-06-14,671.8193073634991
2002-06-17,661.934377851048
2002-06-18,663.3374921417499
2002-06-19,645.6803841591343
2002-06-20,646.3268154396983
2002-06-21,644.3324592431381
2002-06-24,638.9267377454704
2002-06-25,640.2158760811957
2002-06-26,617.5242614454976
2002-06-27,622.0295210147576
2002-06-28,632.4914552352203
2002-07-01,631.9399135647549
2002-07-02,632.2390264618348
2002-07-03,644.5119073408159
2002-07-04,644.4300450328808
2002-07-05,654.5938426481736
2002-07-08,651.3412424247058
2002-07-09,656.9136582992473
2002-07-10,655.8162967442366
2002-07-11,647.0293629758694
2002-07-12,651.1657058066768
2002-07-15,637.4446136005125
2002-07-16,626.8682060544359
2002-07-17,622.8380935940721
2002-07-18,628.9880566634744
2002-07-19,618.6935146909901
2002-07-22,611.3013042648909
2002-07-23,620.1562242242825
2002-07-24,612.4355930607526
2002-07-25,607.1982583889214
2002-07-26,593.2231086215459
2002-07-29,598.1205368805118
