Date,AC EUROPE SMALL GROWTH
1999-09-28,642.4459953334788
1999-09-29,640.9342682108387
1999-09-30,645.4233283540088
1999-10-01,646.5958605379748
1999-10-04,651.5791660500978
1999-10-05,661.1131506315473
1999-10-06,666.9761788090256
1999-10-07,669.8227231954747
1999-10-08,673.2986381980242
1999-10-11,680.7581895386201
1999-10-12,686.1375474385475
1999-10-13,680.3890599265941
1999-10-14,674.4725398852271
1999-10-15,665.2747213112597
1999-10-18,649.6893882133152
1999-10-19,654.9603121852518
1999-10-20,667.7678204880564
1999-10-21,668.6366455630781
1999-10-22,670.4326868827877
1999-10-25,670.1512326106218
1999-10-26,667.1483840918238
1999-10-27,662.0235439078656
1999-10-28,663.0108138922509
1999-10-29,668.7245190343197
1999-11-01,675.0523051477121
1999-11-02,676.6835137488135
1999-11-03,678.4095581995417
1999-11-04,684.0586016632258
1999-11-05,689.5719831568736
1999-11-08,697.2328513741132
1999-11-09,700.137444056442
1999-11-10,703.0763008038894
1999-11-11,706.360401908987
1999-11-12,710.6727054342053
1999-11-15,717.6296728630367
1999-11-16,720.4306543789385
1999-11-17,724.3002838546531
1999-11-18,727.1395331088671
1999-11-19,730.6581307006185
1999-11-22,730.3585518208428
1999-11-23,727.2382141021261
1999-11-24,720.9890038828669
1999-11-25,728.0249814603299
1999-11-26,734.8190884836331
1999-11-29,740.1400315117842
1999-11-30,736.1445882042283
1999-12-01,738.5290939471388
1999-12-02,746.2653346152322
1999-12-03,756.1379624416816
1999-12-06,757.3421953239331
1999-12-07,753.5785509093689
1999-12-08,751.8550409858966
1999-12-09,751.4398145753112
1999-12-10,760.7695602063736
1999-12-13,777.7894743079141
1999-12-14,777.3629020714391
1999-12-15,758.5978828157415
1999-12-16,752.1675995804009
1999-12-17,761.0886177552987
1999-12-20,755.1002098588853
1999-12-21,751.4262342516823
1999-12-22,756.5126465946846
1999-12-23,752.3627557525705
1999-12-24,749.8856742530471
1999-12-27,763.7867695087853
1999-12-28,770.9230453810287
1999-12-29,782.6357179661836
1999-12-30,797.1603406691584
1999-12-31,797.6001880086196
2000-01-03,812.2980604541071
2000-01-04,795.2563523106077
2000-01-05,772.2475493672875
2000-01-06,776.7267930275381
2000-01-07,793.3267939633205
2000-01-10,810.3832505255024
2000-01-11,807.1357877184089
2000-01-12,806.5610700278592
2000-01-13,816.1621235123278
2000-01-14,832.8697654944157
2000-01-17,851.3986775734757
2000-01-18,845.9795113314591
2000-01-19,840.579125256185
2000-01-20,853.8479323289738
2000-01-21,857.1291673601422
2000-01-24,867.2062082232402
2000-01-25,855.0226410425406
2000-01-26,861.0705078230116
2000-01-27,866.9450210607907
2000-01-28,870.7383842286922
2000-01-31,856.3913298314002
2000-02-01,867.2917808262379
2000-02-02,874.5410261022121
2000-02-03,887.8701060719513
2000-02-04,903.845470594277
2000-02-07,915.0475437395203
2000-02-08,929.1535329255157
2000-02-09,929.444100582764
2000-02-10,925.4573057225975
2000-02-11,939.7180899316995
2000-02-14,939.4155061112775
2000-02-15,937.2229970926763
2000-02-16,932.8280232795933
2000-02-17,937.189393830326
2000-02-18,951.2190270400437
2000-02-21,940.0080170311273
2000-02-22,934.186090857638
2000-02-23,941.699162780975
2000-02-24,959.3721205690048
2000-02-25,968.5644201732085
2000-02-28,953.0568269706059
2000-02-29,956.5067329243178
2000-03-01,973.1211608183514
2000-03-02,988.7360441278813
2000-03-03,1002.5964086743647
2000-03-06,1009.2657917354114
2000-03-07,1000.5013642570505
2000-03-08,987.2352451894534
2000-03-09,992.264145406677
2000-03-10,1004.081426497139
2000-03-13,984.1156425375908
2000-03-14,975.8229494159673
2000-03-15,946.0873982957032
2000-03-16,939.0624338585028
2000-03-17,959.749839385306
2000-03-20,970.2138108585831
2000-03-21,946.1452179551885
2000-03-22,941.4547923023362
2000-03-23,924.3314377710379
2000-03-24,931.2334113713283
2000-03-27,934.5564981746377
2000-03-28,930.846265565737
2000-03-29,936.4992944476447
2000-03-30,911.9097831753212
2000-03-31,903.4776836165709
2000-04-03,889.0828877481853
2000-04-04,865.1975326748583
2000-04-05,837.9929379384483
2000-04-06,869.0006397950823
2000-04-07,888.4894990889347
2000-04-10,891.7716731723427
2000-04-11,868.5859556128477
2000-04-12,866.9588069409192
2000-04-13,853.617805903167
2000-04-14,834.8107052347516
2000-04-17,798.5370984615905
2000-04-18,803.5220246793825
2000-04-19,821.2083623774295
2000-04-20,825.2507516780388
2000-04-21,828.5213577060234
2000-04-24,827.2359968373981
2000-04-25,827.4544552663502
2000-04-26,837.8164825850574
2000-04-27,836.2420000323931
2000-04-28,845.989274160026
2000-05-01,846.2367958088239
2000-05-02,865.4956970802504
2000-05-03,862.7729323933316
2000-05-04,857.2814136526372
2000-05-05,861.4865430586609
2000-05-08,861.6768354158708
2000-05-09,852.846865078122
2000-05-10,838.1617172126237
2000-05-11,835.3351703759449
2000-05-12,849.3207551123402
2000-05-15,846.6181519576468
2000-05-16,856.0235997094192
2000-05-17,853.7367806630393
2000-05-18,851.479091318577
2000-05-19,836.5457310183674
2000-05-22,810.427165577271
2000-05-23,801.1901959153455
2000-05-24,781.5064829223987
2000-05-25,795.2996616613555
2000-05-26,788.6373528462699
2000-05-29,793.6448382106018
2000-05-30,800.184429610919
2000-05-31,811.4282007923969
2000-06-01,815.1489696483978
2000-06-02,831.4258825845824
2000-06-05,834.7494060523179
2000-06-06,830.2302063753972
2000-06-07,821.4303646569961
2000-06-08,827.9792100766197
2000-06-09,828.8099651700738
2000-06-12,827.7206369818342
2000-06-13,817.9215478904043
2000-06-14,821.2100197017122
2000-06-15,819.9484333893074
2000-06-16,817.1679509104322
2000-06-19,815.9670207233146
2000-06-20,815.982767344998
2000-06-21,810.4496423955073
2000-06-22,813.0534728578659
2000-06-23,809.3203306969873
2000-06-26,803.5329565485981
2000-06-27,805.3313074329164
2000-06-28,801.8156463155951
2000-06-29,792.7006386667292
2000-06-30,791.3885358507191
2000-07-03,794.7313928750092
2000-07-04,796.262471226541
2000-07-05,796.640397651434
2000-07-06,790.6959468280883
2000-07-07,794.3484077308163
2000-07-10,794.2550882767636
2000-07-11,791.8352106949807
2000-07-12,790.0119830467528
2000-07-13,792.7343861280582
2000-07-14,802.4616678068073
2000-07-17,812.8182558062146
2000-07-18,813.6520898267937
2000-07-19,813.7049792888729
2000-07-20,819.4476493424984
2000-07-21,819.4800360988429
2000-07-24,819.9025194202989
2000-07-25,813.7835016907932
2000-07-26,810.6863402491507
2000-07-27,806.2186834332119
2000-07-28,803.6637508360122
2000-07-31,801.5763942944756
2000-08-01,802.248564944238
2000-08-02,802.162926108723
2000-08-03,792.4665476256563
2000-08-04,798.1571564021093
2000-08-07,797.9219474148524
2000-08-08,798.4370502436831
2000-08-09,800.4427941456881
2000-08-10,794.4720990055964
2000-08-11,799.3324739745913
2000-08-14,805.2024372294387
2000-08-15,802.7496760873078
2000-08-16,801.1667539121792
2000-08-17,801.3832171804439
2000-08-18,805.0892312073076
2000-08-21,807.42526003599
2000-08-22,808.8080946841958
2000-08-23,809.8443449109596
2000-08-24,809.9360778087844
2000-08-25,811.9132052219869
2000-08-28,814.5369836656226
2000-08-29,818.6029774367987
2000-08-30,820.7894096172611
2000-08-31,834.5489336928823
2000-09-01,843.9561985360159
2000-09-04,850.6044388654149
2000-09-05,853.3824339182313
2000-09-06,856.8368074528887
2000-09-07,858.1601248758158
2000-09-08,862.6368056532408
2000-09-11,858.4080883311669
2000-09-12,848.308606698207
2000-09-13,842.6607812977376
2000-09-14,852.3390921973922
2000-09-15,849.1515460848326
2000-09-18,840.3818060839485
2000-09-19,829.9266031323556
2000-09-20,828.4408228130014
2000-09-21,814.9754200734005
2000-09-22,802.9318274228341
2000-09-25,818.2526372383676
2000-09-26,813.3070913186564
2000-09-27,812.4645872874935
2000-09-28,808.6612561572578
2000-09-29,814.7829405056838
2000-10-02,812.4563454959307
2000-10-03,811.4447221622231
2000-10-04,803.5198253522238
2000-10-05,803.304727800255
2000-10-06,798.1771185151541
2000-10-09,780.961554864176
2000-10-10,779.3255499830601
2000-10-11,758.0268327935765
2000-10-12,758.2272498631935
2000-10-13,748.7422780722186
2000-10-16,764.0166886272918
2000-10-17,759.4158492497745
2000-10-18,741.9710743512784
2000-10-19,754.9318673089703
2000-10-20,765.777685330278
2000-10-23,766.8530629914484
2000-10-24,773.0860818000169
2000-10-25,767.4249786196926
2000-10-26,760.8767797984314
2000-10-27,761.3493680471692
2000-10-30,760.8709052236673
2000-10-31,761.666794058148
2000-11-01,763.4555604895046
2000-11-02,763.3935139629721
2000-11-03,765.8318553988886
2000-11-06,765.2897305204242
2000-11-07,761.3184078358546
2000-11-08,758.834008972608
2000-11-09,749.9557592640111
2000-11-10,738.7619611337878
2000-11-13,720.7005386372731
2000-11-14,727.797486377452
2000-11-15,728.7692723028024
2000-11-16,725.0095996560018
2000-11-17,722.7517245563033
2000-11-20,714.782726314711
2000-11-21,709.119156123564
2000-11-22,691.9854628349274
2000-11-23,683.6323049770266
2000-11-24,693.8790717234631
2000-11-27,699.1207571963167
2000-11-28,684.4395556077541
2000-11-29,674.4959383603566
2000-11-30,657.7101163137041
2000-12-01,666.5874242819173
2000-12-04,657.3022098344957
2000-12-05,666.9346351958452
2000-12-06,678.7409321725993
2000-12-07,669.929764053741
2000-12-08,676.9347022154999
2000-12-11,686.9812198396768
2000-12-12,684.8068613357582
2000-12-13,681.5632144798262
2000-12-14,675.6155667294267
2000-12-15,664.2265394755939
2000-12-18,661.049539501353
2000-12-19,656.3581051864281
2000-12-20,637.2330803260163
2000-12-21,629.5715765939314
2000-12-22,634.0334264701983
2000-12-25,633.9293124207813
2000-12-26,633.4236299002621
2000-12-27,636.094627141401
2000-12-28,640.2119583677105
2000-12-29,645.6802121275682
2001-01-01,645.7515513224407
2001-01-02,638.5571865193979
2001-01-03,625.291533868638
2001-01-04,632.7190234714274
2001-01-05,624.5448431548319
2001-01-08,615.4050132034959
2001-01-09,613.81054331661
2001-01-10,611.9608009806416
2001-01-11,618.7417019791131
2001-01-12,626.4272122126856
2001-01-15,628.4421748756727
2001-01-16,624.6455108588433
2001-01-17,641.0418550615827
2001-01-18,642.8065714623133
2001-01-19,650.3774530912657
2001-01-22,647.6836632286353
2001-01-23,644.7781797874542
2001-01-24,651.1358531515481
2001-01-25,651.6776960477488
2001-01-26,648.2845436533979
2001-01-29,650.2163406841369
2001-01-30,652.4654665044609
2001-01-31,654.5823126970439
2001-02-01,649.6385384912518
2001-02-02,647.7057004521954
2001-02-05,639.9271089141438
2001-02-06,644.2784285049551
2001-02-07,637.249247351996
2001-02-08,640.7374709004803
2001-02-09,634.9354751872863
2001-02-12,633.1325089131984
2001-02-13,635.3597623984253
2001-02-14,629.2180925559637
2001-02-15,635.3054283730185
2001-02-16,626.9593559690272
2001-02-19,621.2071135930598
2001-02-20,621.3326830173655
2001-02-21,609.9072334870417
2001-02-22,602.7078364091026
2001-02-23,597.4776324331395
2001-02-26,603.6606840195357
2001-02-27,602.7411773193597
2001-02-28,597.3368228642456
2001-03-01,586.9429247190777
2001-03-02,588.0099711579472
2001-03-05,591.8042826133642
2001-03-06,601.8249078752036
2001-03-07,603.4422749467482
2001-03-08,603.3358095845474
2001-03-09,597.3234883846538
2001-03-12,584.569231224888
2001-03-13,576.1928183212763
2001-03-14,562.8664344629223
2001-03-15,565.6443299357702
2001-03-16,561.5243907730227
2001-03-19,554.6135819041898
2001-03-20,558.8630218666201
2001-03-21,548.2810699176553
2001-03-22,532.1835378777932
2001-03-23,539.1186370463223
2001-03-26,545.8129584478363
2001-03-27,547.3499364331881
2001-03-28,547.1265814547086
2001-03-29,543.7260987579704
2001-03-30,544.9923620695789
2001-04-02,542.1422141339075
2001-04-03,526.5503944176469
2001-04-04,520.0105367811072
2001-04-05,530.0330997857068
2001-04-06,528.5070670184137
2001-04-09,527.1032620480881
2001-04-10,533.8509394249828
2001-04-11,540.012721748145
2001-04-12,541.5614075286937
2001-04-13,541.4580236421288
2001-04-16,543.497743727122
2001-04-17,540.6609726892423
2001-04-18,554.1759900764318
2001-04-19,557.4311303638815
2001-04-20,555.8646698646636
2001-04-23,554.0586684570616
2001-04-24,555.9106325429303
2001-04-25,556.5688782028053
2001-04-26,559.8060987751226
2001-04-27,564.2722208296448
2001-04-30,570.3550770497924
2001-05-01,570.0215808748171
2001-05-02,574.2648134784605
2001-05-03,571.1468114711012
2001-05-04,571.478889162562
2001-05-07,573.2580948105224
2001-05-08,574.8816424714014
2001-05-09,571.1781394070639
2001-05-10,573.5447587490144
2001-05-11,574.477020711204
2001-05-14,571.5982687465266
2001-05-15,569.7770676593575
2001-05-16,567.5702734337632
2001-05-17,573.765115544382
2001-05-18,577.4808023042879
2001-05-21,581.0646020875965
2001-05-22,585.6126062277361
2001-05-23,584.8598546340844
2001-05-24,584.1405194978884
2001-05-25,585.7427804855375
2001-05-28,584.3448332533557
2001-05-29,581.5903663781581
2001-05-30,575.635411579611
2001-05-31,576.0625569108237
2001-06-01,575.4200845875941
2001-06-04,576.2598256569131
2001-06-05,576.9205909747756
2001-06-06,574.7743906526204
2001-06-07,573.406474628223
2001-06-08,573.443376646662
2001-06-11,569.7770431655241
2001-06-12,559.8313634008833
2001-06-13,562.5734250004299
2001-06-14,556.9034588187312
2001-06-15,551.7042480404341
2001-06-18,547.5028860583357
2001-06-19,546.3537073008767
2001-06-20,538.7378987821827
2001-06-21,539.9276542105955
2001-06-22,538.0224402249344
2001-06-25,533.0282660028823
2001-06-26,524.3290595327976
2001-06-27,523.7524974167678
2001-06-28,525.3290468972809
2001-06-29,527.6855027632969
2001-07-02,528.7079185435108
2001-07-03,526.5364299508074
2001-07-04,523.608923195634
2001-07-05,518.9179945809924
2001-07-06,509.63735696305184
2001-07-09,505.27921715526685
2001-07-10,503.84907938209875
2001-07-11,496.6288468712469
2001-07-12,502.516106080207
2001-07-13,501.16923649643576
2001-07-16,498.2769364100962
2001-07-17,494.2671004819385
2001-07-18,491.1864949615564
2001-07-19,494.1621756442184
2001-07-20,492.1229572640726
2001-07-23,492.9449194112155
2001-07-24,489.70987822674005
2001-07-25,486.08806832708603
2001-07-26,487.8376329935145
2001-07-27,491.54800650006956
2001-07-30,492.519233558053
2001-07-31,495.7073599506703
2001-08-01,499.43859756393425
2001-08-02,502.4198149188757
2001-08-03,500.9572011180036
2001-08-06,498.95462483696855
2001-08-07,496.74832584189033
2001-08-08,493.5794125195939
2001-08-09,486.12831932947216
2001-08-10,484.8493295442275
2001-08-13,483.4220418493301
2001-08-14,486.08944193657004
2001-08-15,484.29557671602635
2001-08-16,482.1401012558322
2001-08-17,479.282465241662
2001-08-20,477.2665246799234
2001-08-21,478.4002623167232
2001-08-22,476.7730637946456
2001-08-23,477.2577466642966
2001-08-24,480.53757181067687
2001-08-27,482.4640388438078
2001-08-28,481.25896450530524
2001-08-29,479.3679468934951
2001-08-30,475.4344605121367
2001-08-31,473.7652279617965
2001-09-03,468.7066788923714
2001-09-04,469.8412102051173
2001-09-05,465.64341004914417
2001-09-06,456.6588218843103
2001-09-07,449.28775248634963
2001-09-10,439.6030868616758
2001-09-11,424.03048947845105
2001-09-12,417.6087980126452
2001-09-13,417.5583653493005
2001-09-14,404.76851777532613
2001-09-17,398.41038189721775
2001-09-18,394.01287575235125
2001-09-19,391.02481339793303
2001-09-20,375.7618542523701
2001-09-21,362.5535662494752
2001-09-24,373.48422098244833
2001-09-25,377.5806401024391
2001-09-26,381.82747989302186
2001-09-27,380.97941213952726
2001-09-28,388.3885307125499
2001-10-01,386.9643115565893
2001-10-02,386.163802725
2001-10-03,384.75539903571513
2001-10-04,394.08395799512596
2001-10-05,393.1873172880681
2001-10-08,390.74435987941445
2001-10-09,393.51719828368
2001-10-10,397.62384734027955
2001-10-11,408.3371618920626
2001-10-12,408.44143237409145
2001-10-15,407.2111065826186
2001-10-16,411.6646757030593
2001-10-17,418.408078131359
2001-10-18,415.1028476886936
2001-10-19,413.60479063499247
2001-10-22,416.69984026688076
2001-10-23,421.69988911698186
2001-10-24,423.071497597931
2001-10-25,421.59579947165605
2001-10-26,427.37511498812665
2001-10-29,425.87836640378595
2001-10-30,418.31161675920157
2001-10-31,422.3273645648308
2001-11-01,422.4787361188326
2001-11-02,423.60547940351745
2001-11-05,429.11254623004237
2001-11-06,431.0794059589611
2001-11-07,432.83084851299486
2001-11-08,438.332425899822
2001-11-09,438.68169927331815
2001-11-12,435.1591300793693
2001-11-13,443.9607252931964
2001-11-14,449.2393111752095
2001-11-15,452.98229624885823
2001-11-16,454.2869058624992
2001-11-19,462.000244073336
2001-11-20,459.55555646403474
2001-11-21,458.8266092273743
2001-11-22,461.1782441718591
2001-11-23,461.33363764702716
2001-11-26,465.13985902080015
2001-11-27,463.18791415205095
2001-11-28,459.4340374520948
2001-11-29,457.8160352038448
2001-11-30,458.0424938525464
2001-12-03,455.5555955494875
2001-12-04,457.6218027667086
2001-12-05,465.06889482993205
2001-12-06,468.86187009368285
2001-12-07,470.43897060651864
2001-12-10,469.11472410239145
2001-12-11,469.10801539689953
2001-12-12,466.4212094627604
2001-12-13,459.1346291791396
2001-12-14,457.1524156126451
2001-12-17,458.7212483859601
2001-12-18,459.69917401394173
2001-12-19,458.2323010492276
2001-12-20,456.5213724242476
2001-12-21,458.12039993827057
2001-12-24,459.7275915430285
2001-12-25,459.9262791596384
2001-12-26,460.6436697742994
2001-12-27,463.7883515771453
2001-12-28,466.028012431921
2001-12-31,466.28078690312077
2002-01-01,466.225963194878
2002-01-02,465.71116596249965
2002-01-03,472.49466817311963
2002-01-04,476.83675585953324
2002-01-07,478.85410303767816
2002-01-08,477.4670662080168
2002-01-09,479.0997303624896
2002-01-10,476.33494948084956
2002-01-11,478.2836862263727
2002-01-14,473.3862518533803
2002-01-15,472.9572085126499
2002-01-16,470.1805722424903
2002-01-17,473.1216156225219
2002-01-18,471.8962271969995
2002-01-21,470.66283093749155
2002-01-22,470.7467117798472
2002-01-23,470.4155403936116
2002-01-24,473.212422539561
2002-01-25,473.1410634988072
2002-01-28,473.26814391499136
2002-01-29,472.2890712475487
2002-01-30,469.0794265614055
2002-01-31,472.4546689446498
2002-02-01,472.98276913963394
2002-02-04,469.7964556215705
2002-02-05,465.1151181065036
2002-02-06,462.3864280467944
2002-02-07,461.3563239966283
2002-02-08,460.171331101629
2002-02-11,462.13613329119573
2002-02-12,462.62991683293075
2002-02-13,462.9515678853369
2002-02-14,464.3746560774629
2002-02-15,463.40345360228906
2002-02-18,461.8269458394155
2002-02-19,457.0443725981986
2002-02-20,455.14736401891474
2002-02-21,456.97314162347186
2002-02-22,453.5520343230515
2002-02-25,455.8455800934868
2002-02-26,459.22080007023766
2002-02-27,461.92701775162993
2002-02-28,461.34798352635966
2002-03-01,464.26916451644604
2002-03-04,470.3783533315006
2002-03-05,470.2165019755736
2002-03-06,469.8380053287031
2002-03-07,473.3273715997557
2002-03-08,475.91164759082665
2002-03-11,475.5129325755053
2002-03-12,470.93917097212466
2002-03-13,470.8688763524607
2002-03-14,471.2672460169575
2002-03-15,471.9380598708944
2002-03-18,473.67847958288553
2002-03-19,473.1880990584469
2002-03-20,472.99970641497663
2002-03-21,474.58781825599345
2002-03-22,477.10563423362015
2002-03-25,477.1348023754831
2002-03-26,475.6932922851349
2002-03-27,478.14601561587375
2002-03-28,480.89146381249515
2002-03-29,480.82859817089377
2002-04-01,481.1658421420761
2002-04-02,480.6849477663927
2002-04-03,479.2124559451379
2002-04-04,477.50772630040274
2002-04-05,481.02304810085155
2002-04-08,477.49345974421675
2002-04-09,478.5508912646465
2002-04-10,478.53584340980836
2002-04-11,477.0198599228368
2002-04-12,476.4662148214595
2002-04-15,476.24501354860575
2002-04-16,478.49314012939
2002-04-17,480.2709413881051
2002-04-18,478.9018897038724
2002-04-19,479.32396490483205
2002-04-22,477.33208510803723
2002-04-23,476.781813382607
2002-04-24,475.9056381810516
2002-04-25,472.57182922430104
2002-04-26,474.2468240283964
2002-04-29,472.3378619993488
2002-04-30,471.722637070444
2002-05-01,471.7069412645117
2002-05-02,472.32408222714344
2002-05-03,470.0002117085228
2002-05-06,468.5112685082118
2002-05-07,465.52702272185303
2002-05-08,470.6042007705208
2002-05-09,471.79392170598993
2002-05-10,470.2312290225148
2002-05-13,469.7120276480912
2002-05-14,473.27125411535616
2002-05-15,473.7077762074167
2002-05-16,473.5093496162568
2002-05-17,472.575041577545
2002-05-20,473.4412325596512
2002-05-21,473.0104671275172
2002-05-22,467.9397148722748
2002-05-23,466.9722038208066
2002-05-24,465.7718394227472
2002-05-27,466.6208449402101
2002-05-28,463.70722844096366
2002-05-29,460.2638844192646
2002-05-30,456.5852460127082
2002-05-31,458.3991693658617
2002-06-03,456.22564905138796
2002-06-04,450.4229996710775
2002-06-05,449.50933918044046
2002-06-06,448.5112603007546
2002-06-07,443.1243898455422
2002-06-10,444.00512581445366
2002-06-11,446.39902440236733
2002-06-12,439.6362690006435
2002-06-13,435.3324796531372
2002-06-14,424.2484561364063
2002-06-17,431.0648681750138
2002-06-18,430.290244181518
2002-06-19,423.7983132940573
2002-06-20,416.0408541992186
2002-06-21,414.0356429237739
2002-06-24,405.1089954712841
2002-06-25,410.3998631934911
2002-06-26,400.1722279390772
2002-06-27,406.5789573871988
2002-06-28,411.2917768645366
2002-07-01,413.1420396304405
2002-07-02,404.4773803669941
2002-07-03,395.34158536556043
2002-07-04,397.9161290408317
2002-07-05,406.8962344474034
2002-07-08,405.6575400729279
2002-07-09,401.9262821320149
2002-07-10,396.44537930528094
2002-07-11,385.3754029980021
2002-07-12,386.75202345065674
2002-07-15,376.12054799932946
2002-07-16,372.0129802523564
2002-07-17,378.1957484921108
2002-07-18,383.1318203072305
2002-07-19,374.6740072778749
2002-07-22,366.27401734938496
2002-07-23,361.2285794413211
2002-07-24,349.92811360671226
2002-07-25,354.8943833543609
2002-07-26,354.4119748102362
2002-07-29,364.99310110690953
2002-07-30,365.89319802725134
2002-07-31,366.86235144763805
2002-08-01,361.66632218110993
