Date,KUKJE (ACWI ex KOREA) SMALL GROWTH
2002-09-11,784.7547539225054
2002-09-12,769.9837725404157
2002-09-13,767.0661443789476
2002-09-16,766.1091898593035
2002-09-17,760.401701166502
2002-09-18,747.1662043912982
2002-09-19,730.1974268086681
2002-09-20,727.3478437614946
2002-09-23,713.4240697951809
2002-09-24,706.7206875289074
2002-09-25,719.4780121854292
2002-09-26,730.3143622573099
2002-09-27,723.8142760456784
2002-09-30,709.1912065802231
2002-10-01,715.5671025073299
2002-10-02,705.8267562497737
2002-10-03,696.0782345565963
2002-10-04,686.5203223979842
2002-10-07,669.6493338356024
2002-10-08,674.4899094949352
2002-10-09,656.0738913953797
2002-10-10,668.1207630381314
2002-10-11,686.0372088089508
2002-10-14,688.7346828762627
2002-10-15,717.4874825253727
2002-10-16,705.6421094194261
2002-10-17,731.0928079176406
2002-10-18,734.4114298141816
2002-10-21,742.9415076293785
2002-10-22,731.9603726680357
2002-10-23,738.7830698767868
2002-10-24,736.7538134753015
2002-10-25,742.0963582674702
2002-10-28,736.5494721565739
2002-10-29,727.6243116393134
2002-10-30,737.0819089421893
2002-10-31,734.7441324175046
2002-11-01,741.0610842722485
2002-11-04,751.3955298642527
2002-11-05,748.9013804844869
2002-11-06,758.7732175437653
2002-11-07,741.2586573219284
2002-11-08,730.3862419117919
2002-11-11,716.4200159433302
2002-11-12,724.3761480941545
2002-11-13,725.0990829015201
2002-11-14,739.18823334519
2002-11-15,742.7370162891368
2002-11-18,739.3454135837196
2002-11-19,729.7551064597806
2002-11-20,744.4189220984083
2002-11-21,764.2083325658784
2002-11-22,768.8660355862406
2002-11-25,778.4243386170474
2002-11-26,765.7193459361265
2002-11-27,783.808364696645
2002-11-28,784.4502921674787
2002-11-29,784.5144080064165
2002-12-02,786.2553893704513
2002-12-03,771.7281879207649
2002-12-04,763.5683604237383
2002-12-05,759.0042981953724
2002-12-06,755.2977101244143
2002-12-09,740.577090129696
2002-12-10,746.2674213054364
2002-12-11,747.9432319288575
2002-12-12,743.2543490385708
2002-12-13,731.0941830254459
2002-12-16,739.6909285294986
2002-12-17,729.6394710428735
2002-12-18,719.8320240729731
2002-12-19,719.281921594225
2002-12-20,724.3010643953087
2002-12-23,726.5974459740064
2002-12-24,722.5439123672567
2002-12-25,722.4958567679791
2002-12-26,723.7007720507612
2002-12-27,713.4902591246142
2002-12-30,709.9808351541557
2002-12-31,710.8084338524925
2003-01-01,710.7776722532165
2003-01-02,731.2039102892452
2003-01-03,729.2341723789347
2003-01-06,735.5410863007158
2003-01-07,734.6531413951908
2003-01-08,728.004866026438
2003-01-09,732.2109125028371
2003-01-10,731.6484681691172
2003-01-13,730.6450833788982
2003-01-14,732.1786269181457
2003-01-15,729.0905775082738
2003-01-16,729.2388321128251
2003-01-17,716.3098953348164
2003-01-20,714.3633603624721
2003-01-21,707.4833586409364
2003-01-22,701.6038636816919
2003-01-23,704.345852853146
2003-01-24,691.4611809034036
2003-01-27,677.6476919915954
2003-01-28,680.3014061693361
2003-01-29,679.0113129355326
2003-01-30,679.5181064106611
2003-01-31,683.5975731005512
2003-02-03,684.1465552855249
2003-02-04,674.1454732655217
2003-02-05,675.2924569854767
2003-02-06,670.1712052312611
2003-02-07,664.8634894910717
2003-02-10,668.9042072913909
2003-02-11,671.5667449744831
2003-02-12,664.2221100685956
2003-02-13,656.2267683199997
2003-02-14,662.8685190709843
2003-02-17,668.1873468870052
2003-02-18,680.1532735449704
2003-02-19,672.9684745465287
2003-02-20,668.4350952556949
2003-02-21,672.4741461150285
2003-02-24,668.1273927304808
2003-02-25,666.6182731110333
2003-02-26,660.7703953680575
2003-02-27,666.0259782874971
2003-02-28,667.7964969270432
2003-03-03,663.7203677803531
2003-03-04,654.4401056442188
2003-03-05,649.4143655338098
2003-03-06,645.9237988283401
2003-03-07,640.9097879652228
2003-03-10,629.413158679041
2003-03-11,624.4796727840544
2003-03-12,623.2144061085439
2003-03-13,644.4623400096546
2003-03-14,653.3256092865155
2003-03-17,668.9970025912729
2003-03-18,679.0408307190086
2003-03-19,682.0429118456973
2003-03-20,684.5670944828631
2003-03-21,697.4402661910316
2003-03-24,678.4266691092614
2003-03-25,682.5189377162671
2003-03-26,683.223837985087
2003-03-27,681.1455879570257
2003-03-28,678.9746879615126
2003-03-31,663.2004894009189
2003-04-01,666.447395729135
2003-04-02,685.0621731161821
2003-04-03,687.1368065715972
2003-04-04,687.2935348248529
2003-04-07,698.1047173744546
2003-04-08,691.4036143211432
2003-04-09,686.8506408732832
2003-04-10,681.7735256314148
2003-04-11,686.1083355207968
2003-04-14,691.190101423176
2003-04-15,696.1189949830917
2003-04-16,691.3914245388922
2003-04-17,696.4051824629888
2003-04-18,696.8219591649903
2003-04-21,700.6740878003924
2003-04-22,703.1174453497102
2003-04-23,711.4822564449566
2003-04-24,703.5383704819981
2003-04-25,697.0341174257185
2003-04-28,706.3861623455692
2003-04-29,709.0344980355252
2003-04-30,706.875554758891
2003-05-01,703.4501951259699
2003-05-02,715.0776096591894
2003-05-05,716.4454607430043
2003-05-06,718.9174275632595
2003-05-07,716.9011835140127
2003-05-08,706.0809150584693
2003-05-09,710.3029301524558
2003-05-12,714.7607165444488
2003-05-13,717.751859847117
2003-05-14,720.6315917486155
2003-05-15,725.7736825538607
2003-05-16,721.4624606568133
2003-05-19,700.6297946212159
2003-05-20,701.3575091726686
2003-05-21,700.4025063385055
2003-05-22,708.1094008284413
2003-05-23,707.1024541665996
2003-05-26,703.590763297394
2003-05-27,712.1942306387424
2003-05-28,722.840591262501
2003-05-29,721.6745964844467
2003-05-30,733.6897794404998
2003-06-02,741.8941837641273
2003-06-03,740.3247661394366
2003-06-04,751.8818441697089
2003-06-05,752.6960327711204
2003-06-06,761.2390201898478
2003-06-09,748.279296290334
2003-06-10,757.0561687012366
2003-06-11,762.4308549461247
2003-06-12,766.7085091447584
2003-06-13,757.2803486878989
2003-06-16,763.1716097612406
2003-06-17,768.6635715320652
2003-06-18,775.1402122466808
2003-06-19,766.9293418717402
2003-06-20,769.2110640844587
2003-06-23,763.8634010411874
2003-06-24,761.4953264987381
2003-06-25,763.9400266423418
2003-06-26,774.7042574402161
2003-06-27,776.8244261265387
2003-06-30,772.2531434056815
2003-07-01,769.0048843710578
2003-07-02,786.636966007017
2003-07-03,785.1475689454711
2003-07-04,787.3915388215486
2003-07-07,808.6628023435312
2003-07-08,819.0710036286321
2003-07-09,818.9166621657147
2003-07-10,808.8159118484137
2003-07-11,813.7675669893499
2003-07-14,825.1827014021895
2003-07-15,824.080546680427
2003-07-16,820.4934245608837
2003-07-17,806.4419713192285
2003-07-18,809.6944539065677
2003-07-21,798.1739659726514
2003-07-22,800.6747123685701
2003-07-23,801.3444972395145
2003-07-24,799.000927980019
2003-07-25,799.861475755349
2003-07-28,809.3020578024923
2003-07-29,807.0063954138737
2003-07-30,811.4544967212781
2003-07-31,821.779768652267
2003-08-01,819.3413079885873
2003-08-04,810.8548612710995
2003-08-05,802.54867023256
2003-08-06,794.6911784523697
2003-08-07,794.2972020783767
2003-08-08,800.6384112546057
2003-08-11,806.8643669936903
2003-08-12,817.4775879602508
2003-08-13,821.6519172022063
2003-08-14,827.5685086178504
2003-08-15,830.6634783927548
2003-08-18,847.4134091041886
2003-08-19,859.5572216829153
2003-08-20,860.2583259035836
2003-08-21,878.7253643919069
2003-08-22,879.4846064080151
2003-08-25,872.8029265430677
2003-08-26,874.04674451864
2003-08-27,877.7405683291202
2003-08-28,884.5866150302287
2003-08-29,887.0716809056706
2003-09-01,891.5620811171189
2003-09-02,907.2061568401424
2003-09-03,917.6160827393129
2003-09-04,913.6178446429544
2003-09-05,902.0737034494255
2003-09-08,905.7363523161318
2003-09-09,897.1858776412397
2003-09-10,880.701309561933
2003-09-11,884.4863522815693
2003-09-12,880.7304857009668
2003-09-15,880.9710114795465
2003-09-16,898.2156789301916
2003-09-17,898.2617648644916
2003-09-18,903.744564150798
2003-09-19,901.4012838405736
2003-09-22,884.6367519312173
2003-09-23,888.6321484580089
2003-09-24,878.9874131885907
2003-09-25,863.123203965807
2003-09-26,855.1758901059077
2003-09-29,857.145760572227
2003-09-30,846.6638768524865
2003-10-01,854.5422509170403
2003-10-02,864.4784670129128
2003-10-03,880.0463231331601
2003-10-06,882.9889395983723
2003-10-07,881.5500818692223
2003-10-08,876.537050329291
2003-10-09,888.0616144945031
2003-10-10,886.0573098316021
2003-10-13,902.1611181906903
2003-10-14,903.8403371344546
2003-10-15,906.4923810993531
2003-10-16,908.8633671009795
2003-10-17,904.2284961075183
2003-10-20,903.6940132294071
2003-10-21,907.0793668210584
2003-10-22,889.8901978698356
2003-10-23,879.796717879247
2003-10-24,877.5662498207461
2003-10-27,889.4909852943308
2003-10-28,907.5575085574458
2003-10-29,916.6119967447927
2003-10-30,917.4697498101566
2003-10-31,920.5596150226293
2003-11-03,938.5831375046744
2003-11-04,940.2815530738528
2003-11-05,939.8658284839439
2003-11-06,943.4870176959331
2003-11-07,944.5604537886295
2003-11-10,934.5655168653102
2003-11-11,923.8461213831132
2003-11-12,927.6424691211998
2003-11-13,926.7874932364313
2003-11-14,914.0545237450514
2003-11-17,897.7082899381503
2003-11-18,887.4329343902496
2003-11-19,884.8604453669847
2003-11-20,883.7876296536527
2003-11-21,884.993682009007
2003-11-24,908.0784277734616
2003-11-25,913.1471811343341
2003-11-26,910.3774838803055
2003-11-27,912.8984079976842
2003-11-28,910.2878707769562
2003-12-01,923.8061514168044
2003-12-02,917.0161527270157
2003-12-03,910.2581874334362
2003-12-04,910.2068699471799
2003-12-05,899.6800922729286
2003-12-08,894.0849091941769
2003-12-09,887.6544709975304
2003-12-10,875.595725998439
2003-12-11,892.6344154219447
2003-12-12,890.3212703618798
2003-12-15,883.3885564663339
2003-12-16,877.6160722369793
2003-12-17,873.9533088340011
2003-12-18,882.2610478998993
2003-12-19,883.3119802745706
2003-12-22,881.5413089256808
2003-12-23,886.7337560466713
2003-12-24,885.5774770406184
2003-12-25,886.1852436427409
2003-12-26,889.314099452773
2003-12-29,897.5766630966922
2003-12-30,899.6247246746141
2003-12-31,891.8478039409076
2004-01-01,891.9010671113648
2004-01-02,898.1139783126199
2004-01-05,906.4486326754646
2004-01-06,904.8639426898941
2004-01-07,910.5569555636968
2004-01-08,916.4815999841084
2004-01-09,909.8820103978669
2004-01-12,916.5976182143917
2004-01-13,915.6761398433343
2004-01-14,926.651065710505
2004-01-15,930.7025764680662
2004-01-16,952.109857716695
2004-01-19,954.8381920823257
2004-01-20,950.1718458391936
2004-01-21,946.2259404501838
2004-01-22,938.3370316984235
2004-01-23,941.2161571463599
2004-01-26,951.5705479713948
2004-01-27,944.655575562245
2004-01-28,934.6485885922671
2004-01-29,938.079656319269
2004-01-30,939.1542429928799
2004-02-02,940.0905763349402
2004-02-03,931.9390481972903
2004-02-04,920.1193954127709
2004-02-05,918.8237071433069
2004-02-06,927.5421925944686
2004-02-09,935.244007381081
2004-02-10,938.6853470256924
2004-02-11,945.011010767764
2004-02-12,936.7578681364106
2004-02-13,935.4084789978468
2004-02-16,937.1189337443282
2004-02-17,944.2222956297642
2004-02-18,942.8574523292673
2004-02-19,944.0426522085859
2004-02-20,942.5745467472033
2004-02-23,935.9189746857008
2004-02-24,927.0676470368844
2004-02-25,939.9552740558686
2004-02-26,952.9339020933778
2004-02-27,959.1379859476514
2004-03-01,972.4367977769558
2004-03-02,979.7572005818831
2004-03-03,987.6878693347309
2004-03-04,991.6214627024915
2004-03-05,980.5209052380568
2004-03-08,978.2441817129182
2004-03-09,967.5591154460128
2004-03-10,964.0952268947666
2004-03-11,950.7459459054431
2004-03-12,964.3109755256286
2004-03-15,948.2069074558425
2004-03-16,943.5376247261635
2004-03-17,967.8216929361212
2004-03-18,955.614740668612
2004-03-19,955.4387517370416
2004-03-22,937.9405254867411
2004-03-23,943.3997704874098
2004-03-24,948.1529218789049
2004-03-25,967.3989377866334
2004-03-26,976.665465709523
2004-03-29,985.3020309912182
2004-03-30,989.3920703112622
2004-03-31,988.4182505615838
2004-04-01,993.9910865249002
2004-04-02,1017.9025652538947
2004-04-05,1034.4185547678228
2004-04-06,1025.9501434311676
2004-04-07,1020.6884463016894
2004-04-08,1023.654020615779
2004-04-09,1021.3075114492019
2004-04-12,1030.5252889875908
2004-04-13,1029.9098823255483
2004-04-14,1019.3855392545042
2004-04-15,1011.883208588819
2004-04-16,1009.9914121896517
2004-04-19,1011.8107746811821
2004-04-20,1013.2901602412396
2004-04-21,1017.2380262929211
2004-04-22,1027.2517023845255
2004-04-23,1031.9626159663562
2004-04-26,1030.0195810320672
2004-04-27,1022.9778969805111
2004-04-28,1011.7875241714653
2004-04-29,991.1320232269069
2004-04-30,977.2136576143532
2004-05-03,984.7644844010871
2004-05-04,982.2007866516699
2004-05-05,983.5327755036573
2004-05-06,973.560938606471
2004-05-07,966.2014012653177
2004-05-10,937.4035476654082
2004-05-11,951.843973943363
2004-05-12,950.0789649026759
2004-05-13,950.1645802533556
2004-05-14,942.0200439923264
2004-05-17,914.5736219915179
2004-05-18,926.674488571966
2004-05-19,934.7819795835826
2004-05-20,937.5100985265075
2004-05-21,941.5239810143647
2004-05-24,952.0387540651691
2004-05-25,954.1257822067005
2004-05-26,962.3697868501282
2004-05-27,955.699226982443
2004-05-28,963.1244820910025
2004-05-31,962.9483959124295
2004-06-01,966.449444469741
2004-06-02,963.427016705222
2004-06-03,952.362614272879
2004-06-04,959.418734512777
2004-06-07,971.1195653018583
2004-06-08,974.4194367174752
2004-06-09,977.8110259051484
2004-06-10,978.632076475442
2004-06-11,982.5111134625131
2004-06-14,967.0069821947993
2004-06-15,975.668237871642
2004-06-16,985.4105178504378
2004-06-17,984.3112862586748
2004-06-18,979.1143510348068
2004-06-21,980.5874344850113
2004-06-22,981.9431999687058
2004-06-23,990.2909716443993
2004-06-24,988.7889286834887
2004-06-25,996.6102503271005
2004-06-28,992.1467895361275
2004-06-29,999.2881355895372
2004-06-30,1001.5251728778991
2004-07-01,995.8433958052398
2004-07-02,982.8823893330153
2004-07-05,981.389395173235
2004-07-06,969.2731030971314
2004-07-07,965.0330444867949
2004-07-08,952.0127197845344
2004-07-09,956.8713960878182
2004-07-12,955.8188533701514
2004-07-13,959.8561050888259
2004-07-14,949.9259462337785
2004-07-15,949.9260211816696
2004-07-16,944.7560692414352
2004-07-19,943.8193470441355
2004-07-20,950.2902253174569
2004-07-21,946.851094300714
2004-07-22,939.9382703128722
2004-07-23,939.6287368975591
2004-07-26,926.7471718672024
2004-07-27,937.5253074454637
2004-07-28,937.9289658857779
2004-07-29,943.7820545650551
2004-07-30,951.1954183597309
2004-08-02,950.7726614951882
2004-08-03,940.2664071075388
2004-08-04,932.7477454761755
2004-08-05,923.4495501822447
2004-08-06,897.8627267229311
2004-08-09,893.4020229866214
2004-08-10,900.5788499198372
2004-08-11,902.0552305377122
2004-08-12,891.4258538362785
2004-08-13,883.1117462007563
2004-08-16,892.0432142162027
2004-08-17,896.8346046312221
2004-08-18,909.241714585579
2004-08-19,907.9083033859476
2004-08-20,918.8686265670157
2004-08-23,925.070185789484
2004-08-24,928.462066441937
2004-08-25,936.672790706623
2004-08-26,937.6418498901425
2004-08-27,946.3501162478572
2004-08-30,938.7608891916462
2004-08-31,934.2507134382636
2004-09-01,940.9559211198919
2004-09-02,949.2576322971828
2004-09-03,950.0244367220844
2004-09-06,951.2348969047521
2004-09-07,956.3357079242171
2004-09-08,950.4840785070119
2004-09-09,951.0144953712135
2004-09-10,948.8515028710001
2004-09-13,959.0590631639618
2004-09-14,958.105543200269
2004-09-15,959.5250710099056
2004-09-16,965.7474488963366
2004-09-17,963.5210058721685
2004-09-20,963.1841728860976
2004-09-21,961.9633842543411
2004-09-22,954.0919431832224
2004-09-23,950.4507471219126
2004-09-24,952.237373376561
2004-09-27,942.1719187116129
2004-09-28,946.784982291753
2004-09-29,951.7096135619653
2004-09-30,951.3401488418772
2004-10-01,964.7762015247498
2004-10-04,981.1204528179275
2004-10-05,976.5838019921616
2004-10-06,982.3234016564968
2004-10-07,978.0088068877868
2004-10-08,964.9810557216967
2004-10-11,968.0086009132555
2004-10-12,966.0637094664047
2004-10-13,962.4034712819888
2004-10-14,949.1964265349164
2004-10-15,946.9286952675569
2004-10-18,945.8735273527064
2004-10-19,945.7870043133612
2004-10-20,941.1138863351024
2004-10-21,948.6997823844861
2004-10-22,942.8055867960519
2004-10-25,933.5877531040601
2004-10-26,937.8508846879719
2004-10-27,949.780184579527
2004-10-28,953.3518392650697
2004-10-29,954.0645596794711
2004-11-01,954.3348022319898
2004-11-02,960.216080553819
2004-11-03,964.8876025164581
2004-11-04,967.3377980398403
2004-11-05,972.7464175575794
2004-11-08,967.349514469252
2004-11-09,972.6144566385198
2004-11-10,974.2127622901043
2004-11-11,981.8685370777802
2004-11-12,989.2828898203728
2004-11-15,991.4916432774993
2004-11-16,984.5573811446453
2004-11-17,989.613319615621
2004-11-18,990.1453908896789
2004-11-19,980.535029024361
2004-11-22,982.7574711709599
2004-11-23,983.8006341489199
2004-11-24,986.3557517427994
2004-11-25,983.5530839625129
2004-11-26,983.2928924387164
2004-11-29,983.9276229399278
2004-11-30,981.2065819569058
2004-12-01,988.0863516594128
2004-12-02,990.4809258565465
2004-12-03,986.7070083261771
2004-12-06,981.8809499791944
2004-12-07,971.588898011141
2004-12-08,978.7409910379056
2004-12-09,976.923998103608
2004-12-10,980.8224195182687
2004-12-13,982.9599061580731
2004-12-14,989.5721945935026
2004-12-15,989.3163842888295
2004-12-16,994.7922909962119
2004-12-17,997.7009984402948
2004-12-20,988.0898643846892
2004-12-21,996.4390877083961
2004-12-22,999.1711773148712
2004-12-23,994.5096541994351
2004-12-24,994.3120002257457
2004-12-27,987.1018025239947
2004-12-28,996.9966950375023
2004-12-29,997.9034420236294
2004-12-30,999.4793276591369
2004-12-31,1003.0061702714729
2005-01-03,1002.0605681612017
2005-01-04,999.2024043340274
2005-01-05,991.5605351688235
2005-01-06,999.4037369407476
2005-01-07,1005.8966486954384
2005-01-10,1009.3096700471582
2005-01-11,1003.8162843292134
2005-01-12,998.848965169443
2005-01-13,1004.2614276714838
2005-01-14,1016.7802793773342
2005-01-17,1021.1400164452183
2005-01-18,1029.866888761141
2005-01-19,1026.4380426116775
2005-01-20,1024.9750455531125
2005-01-21,1020.8978116254887
2005-01-24,1013.7189095968711
2005-01-25,1020.339397966477
2005-01-26,1024.7274077196453
2005-01-27,1029.3943659347099
2005-01-28,1028.012441142845
2005-01-31,1038.3061062350405
2005-02-01,1045.2628665277284
2005-02-02,1049.6738001328517
2005-02-03,1053.404356823403
2005-02-04,1063.9696440730372
2005-02-07,1071.1309895382956
2005-02-08,1074.7786654759218
2005-02-09,1064.2923839204564
2005-02-10,1059.1904552170713
2005-02-11,1068.6750378801607
2005-02-14,1065.9570822310768
2005-02-15,1067.2438378465
2005-02-16,1065.0992225494317
2005-02-17,1056.137086280886
2005-02-18,1056.154656494974
2005-02-21,1056.475729308802
2005-02-22,1038.613201435224
2005-02-23,1040.3150722217142
2005-02-24,1046.8295989884682
2005-02-25,1058.870076116552
2005-02-28,1055.1183876346558
2005-03-01,1063.9438728498624
2005-03-02,1068.9385237642716
2005-03-03,1068.6170472333567
2005-03-04,1070.0595789537174
2005-03-07,1074.185047824043
2005-03-08,1060.2453469289987
2005-03-09,1054.1217717803024
2005-03-10,1045.0560175517644
2005-03-11,1044.8149728762398
2005-03-14,1050.1374045745233
2005-03-15,1051.5486706180404
2005-03-16,1039.8266905158366
2005-03-17,1042.7051524026551
2005-03-18,1048.053009444634
2005-03-21,1051.9490251567552
2005-03-22,1047.9030698914169
2005-03-23,1047.5344920300474
2005-03-24,1052.1708776674916
2005-03-25,1052.3422199891745
2005-03-28,1056.4004141525147
2005-03-29,1041.4985605602596
2005-03-30,1043.910965722464
2005-03-31,1048.9351425567422
2005-04-01,1052.9095288392014
2005-04-04,1059.0100310011119
2005-04-05,1061.0943138824514
2005-04-06,1063.0266388009768
2005-04-07,1064.380464707067
2005-04-08,1063.599349418737
2005-04-11,1053.7808669855115
2005-04-12,1058.4402798712797
2005-04-13,1052.0686817782225
2005-04-14,1043.8348705789745
2005-04-15,1019.1971016698267
2005-04-18,1005.1781220822583
2005-04-19,1019.453090391791
2005-04-20,1011.2294970023131
2005-04-21,1017.4877820185062
2005-04-22,1018.3255675945564
2005-04-25,1031.2606561731552
2005-04-26,1024.0892232996073
2005-04-27,1017.4097454888507
2005-04-28,1007.9906787253342
2005-04-29,1012.4214727804764
2005-05-02,1022.2441916930071
2005-05-03,1018.6313442495895
2005-05-04,1023.3477377853903
2005-05-05,1027.91874095561
2005-05-06,1037.7305222570967
2005-05-09,1043.2819519475333
2005-05-10,1032.8289306729948
2005-05-11,1037.394375872424
2005-05-12,1036.0509392252663
2005-05-13,1034.416427627684
2005-05-16,1039.0930443217724
2005-05-17,1039.2221839084339
2005-05-18,1051.5687036763538
2005-05-19,1060.7014761182008
2005-05-20,1063.5083775887085
2005-05-23,1068.4360835162502
2005-05-24,1069.7255795115464
2005-05-25,1061.744366427298
2005-05-26,1075.5689339163687
2005-05-27,1078.6882612525915
2005-05-30,1086.3864238058027
2005-05-31,1097.5791312862036
2005-06-01,1109.6018946695012
2005-06-02,1111.2393650147992
2005-06-03,1111.864428694731
2005-06-06,1114.899550261448
2005-06-07,1118.373806415173
2005-06-08,1112.6169217338304
2005-06-09,1124.6800170766508
2005-06-10,1132.8876320498778
2005-06-13,1142.1781861427075
2005-06-14,1144.6233680573243
2005-06-15,1143.863120308069
2005-06-16,1155.7603119178877
2005-06-17,1147.3149939590896
2005-06-20,1152.8803174065156
2005-06-21,1153.0067827316618
2005-06-22,1155.1953757494928
2005-06-23,1155.3959652485653
2005-06-24,1145.2412716818737
2005-06-27,1135.7180427859225
2005-06-28,1153.9426236421164
2005-06-29,1156.8444690652805
2005-06-30,1151.52041143867
2005-07-01,1165.2924885346472
2005-07-04,1171.5814399264484
2005-07-05,1177.7741170190257
2005-07-06,1175.3874502339618
2005-07-07,1170.9447817597675
2005-07-08,1185.9033384103311
2005-07-11,1187.9672461093194
2005-07-12,1181.3833975831712
2005-07-13,1186.2034479825677
2005-07-14,1184.2524185741336
2005-07-15,1188.3421625706792
2005-07-18,1183.9878384519293
2005-07-19,1195.8292207672084
2005-07-20,1199.836419867354
2005-07-21,1190.2527601509005
2005-07-22,1197.1553335761423
2005-07-25,1197.1961477692385
2005-07-26,1201.8115268992144
2005-07-27,1204.8282247589752
2005-07-28,1212.4981209990722
2005-07-29,1207.7284693186552
2005-08-01,1207.4750898301013
2005-08-02,1213.918505555239
2005-08-03,1203.5745115347927
2005-08-04,1191.0010865057347
2005-08-05,1183.3740168838071
2005-08-08,1180.5506121003386
2005-08-09,1186.0560896986635
2005-08-10,1189.9864805807038
2005-08-11,1192.4227412369175
2005-08-12,1189.8494418319242
2005-08-15,1196.561165613471
2005-08-16,1191.4673541843686
2005-08-17,1190.3327266285141
2005-08-18,1194.8526977920374
2005-08-19,1199.1766840941227
2005-08-22,1199.8393265421807
2005-08-23,1200.3442999007445
2005-08-24,1194.1829594763158
2005-08-25,1192.2390907694457
2005-08-26,1184.881926996161
2005-08-29,1190.8961010435646
2005-08-30,1196.087684929775
2005-08-31,1201.7439336356153
2005-09-01,1198.2978469527548
2005-09-02,1188.4860310845468
2005-09-05,1192.868605540291
2005-09-06,1203.7737021542976
2005-09-07,1211.627010898497
2005-09-08,1209.6700376144356
2005-09-09,1217.619229022223
2005-09-12,1231.5697370749456
2005-09-13,1224.2048298874702
2005-09-14,1220.709076780839
2005-09-15,1228.0603219989316
2005-09-16,1233.478695289012
2005-09-19,1237.9685731742572
2005-09-20,1232.4268189554734
2005-09-21,1218.8681832995899
2005-09-22,1221.9906909175543
2005-09-23,1230.3231553210771
2005-09-26,1242.760229624234
2005-09-27,1242.2129478317052
2005-09-28,1244.9271020382148
2005-09-29,1255.9646284660505
2005-09-30,1257.4406211136798
2005-10-03,1275.1264343611567
2005-10-04,1267.0139994413903
2005-10-05,1243.7291558612653
2005-10-06,1211.4163084909726
2005-10-07,1216.5058942595879
2005-10-10,1217.0581862591596
2005-10-11,1218.4879780124595
2005-10-12,1205.413668635576
2005-10-13,1202.9603817304837
2005-10-14,1200.4130296120916
2005-10-17,1205.724541184922
2005-10-18,1200.9683916532156
2005-10-19,1195.9403398132176
2005-10-20,1189.6807658069024
2005-10-21,1188.7545782471104
2005-10-24,1207.556497681671
2005-10-25,1201.1034574516896
2005-10-26,1201.0970141321275
2005-10-27,1180.9606322493757
2005-10-28,1190.7636781844942
2005-10-31,1219.3972769729403
2005-11-01,1220.9357162242873
2005-11-02,1230.070967322169
2005-11-03,1243.169516977917
2005-11-04,1257.0228102700682
2005-11-07,1261.4528622355035
2005-11-08,1260.8870533830616
2005-11-09,1264.5625686856706
2005-11-10,1264.2075072443522
2005-11-11,1274.237918477254
2005-11-14,1271.9223865777728
2005-11-15,1266.5205246495675
2005-11-16,1267.3106100459606
2005-11-17,1278.545381757039
2005-11-18,1285.670232727888
2005-11-21,1291.7599314674906
2005-11-22,1299.0057376890268
2005-11-23,1296.5894845774976
2005-11-24,1296.0494410923218
2005-11-25,1302.2468512297778
2005-11-28,1287.4058505561027
2005-11-29,1293.3178362884487
2005-11-30,1295.414184476682
2005-12-01,1319.2111512681938
2005-12-02,1328.9026678702014
2005-12-05,1323.6071790519318
2005-12-06,1324.422137337259
2005-12-07,1327.2496200279663
2005-12-08,1317.163599785639
