Date,ZHONG HUA SMALL GROWTH
2007-05-31,1000.0
2007-06-01,1005.1256214834926
2007-06-04,983.9465333657071
2007-06-05,989.8375759309819
2007-06-06,994.5948993843684
2007-06-07,998.1654567514155
2007-06-08,1003.4295134281903
2007-06-11,1010.3526594375987
2007-06-12,1018.4420035382169
2007-06-13,1031.0835553077982
2007-06-14,1033.6258817463076
2007-06-15,1036.5861197575864
2007-06-18,1040.1529918664642
2007-06-19,1039.6493053626086
2007-06-20,1048.4316584954886
2007-06-21,1047.759596760987
2007-06-22,1048.2030774636405
2007-06-25,1037.9657501693284
2007-06-26,1044.0379385731594
2007-06-27,1040.833868052648
2007-06-28,1038.1480821225812
2007-06-29,1040.3468266050795
2007-07-02,1029.0212531884576
2007-07-03,1049.6603790167753
2007-07-04,1052.2784995952359
2007-07-05,1061.865977236991
2007-07-06,1064.6857766113778
2007-07-09,1082.6458365000321
2007-07-10,1068.4620948325376
2007-07-11,1056.3463127966306
2007-07-12,1066.99892777863
2007-07-13,1078.1741032544023
2007-07-16,1079.3214957130776
2007-07-17,1088.36402154292
2007-07-18,1080.4792070118963
2007-07-19,1079.5480930712024
2007-07-20,1092.7563512797353
2007-07-23,1103.2125814470141
2007-07-24,1114.3041598577731
2007-07-25,1123.2402635083263
2007-07-26,1120.1863296865404
2007-07-27,1085.3044362549524
2007-07-30,1079.6685637758192
2007-07-31,1104.5664344782604
2007-08-01,1070.8921160951331
2007-08-02,1063.4159645443137
2007-08-03,1065.2398943606966
2007-08-06,1024.7136252863022
2007-08-07,1010.7086691435471
2007-08-08,1023.4563175113288
2007-08-09,1054.0605400342095
2007-08-10,1020.3663892658296
2007-08-13,1012.8917948748835
2007-08-14,1025.4047495283985
2007-08-15,1007.2215426490542
2007-08-16,960.9391303214629
2007-08-17,912.9785956710043
2007-08-20,969.3634025637481
2007-08-21,981.0327338217945
2007-08-22,990.3493110456162
2007-08-23,1017.7664397314219
2007-08-24,1029.998981308546
2007-08-27,1061.7527018400092
2007-08-28,1044.6192713437924
2007-08-29,1023.9894527536892
2007-08-30,1048.0058442966545
2007-08-31,1077.0519914622346
2007-09-03,1084.7647201254088
2007-09-04,1082.905492601223
2007-09-05,1076.6908433402946
2007-09-06,1085.6523647650813
2007-09-07,1091.085600172338
2007-09-10,1084.5736956232158
2007-09-11,1070.806521792408
2007-09-12,1079.7417933082472
2007-09-13,1086.2628038323305
2007-09-14,1104.805501557077
2007-09-17,1095.112645250939
2007-09-18,1094.2385726527664
2007-09-19,1108.0323610726068
2007-09-20,1110.5799345169398
2007-09-21,1121.5607356999315
2007-09-24,1121.7024461902888
2007-09-25,1109.377234092643
2007-09-26,1112.2787579023425
2007-09-27,1133.1632403893414
2007-09-28,1131.4182094668913
2007-10-01,1129.6154423296666
2007-10-02,1165.2787945405728
2007-10-03,1150.3516656192646
2007-10-04,1121.4882634521541
2007-10-05,1143.276386234219
2007-10-08,1151.3750285078524
2007-10-09,1148.8984757871908
2007-10-10,1172.3907672052221
2007-10-11,1190.8396293885316
2007-10-12,1197.5092978132586
2007-10-15,1190.7803240831945
2007-10-16,1190.4455124051433
2007-10-17,1183.1086619708813
2007-10-18,1178.0570687701068
2007-10-19,1186.3401261071083
2007-10-22,1156.361740743325
2007-10-23,1163.9835200211005
2007-10-24,1163.7722619926883
2007-10-25,1151.0977401919915
2007-10-26,1165.5818800434934
2007-10-29,1184.5894227159672
2007-10-30,1190.382209405223
2007-10-31,1199.3469883111516
2007-11-01,1215.4743742634037
2007-11-02,1192.2098099066823
2007-11-05,1161.4811304631703
2007-11-06,1162.2419317620202
2007-11-07,1167.8809486604162
2007-11-08,1145.7197945728158
2007-11-09,1130.6733510772676
2007-11-12,1083.2148780689988
2007-11-13,1066.5836082388103
2007-11-14,1109.5741288311403
2007-11-15,1103.896398612365
2007-11-16,1080.3354380017206
2007-11-19,1076.1114383303723
2007-11-20,1066.7109635227116
2007-11-21,1045.1635196594439
2007-11-22,1008.2946803818097
2007-11-23,997.3400815395621
2007-11-26,1012.232572748737
2007-11-27,999.3323365462327
2007-11-28,1018.7034868858217
2007-11-29,1046.7768885235748
2007-11-30,1079.3074828930264
2007-12-03,1095.4429086092607
2007-12-04,1082.11989790625
2007-12-05,1090.375164969313
2007-12-06,1096.5503195994565
2007-12-07,1088.6208921489
2007-12-10,1070.6730274617382
2007-12-11,1081.510215309083
2007-12-12,1069.3583534338572
2007-12-13,1055.9652041279435
2007-12-14,1052.1374512496893
2007-12-17,1021.7801922658123
2007-12-18,1017.5944889289724
2007-12-19,1027.4930763028403
2007-12-20,1034.196777287371
2007-12-21,1049.5284260861283
2007-12-24,1067.4471841629424
2007-12-25,1067.6661118723055
2007-12-26,1061.0716730286301
2007-12-27,1065.7921457048733
2007-12-28,1056.8067069446645
2007-12-31,1078.2646055970504
2008-01-01,1078.2646055970504
2008-01-02,1069.883358174024
2008-01-03,1060.8761153935172
2008-01-04,1071.902626924933
2008-01-07,1064.4584745242869
2008-01-08,1060.5553543131987
2008-01-09,1070.266129960987
2008-01-10,1058.9942055963863
2008-01-11,1048.526570076208
2008-01-14,1022.6438498908551
2008-01-15,1008.0987494723695
2008-01-16,975.409089635812
2008-01-17,972.8083934990847
2008-01-18,970.3175039582791
2008-01-21,940.2481885491577
2008-01-22,839.7656548146033
2008-01-23,880.8881997278249
2008-01-24,876.7661950268549
2008-01-25,909.0387632909891
2008-01-28,880.1168944040603
2008-01-29,882.133944787842
2008-01-30,871.8897759472086
2008-01-31,865.5951192689388
2008-02-01,872.9200689996262
2008-02-04,899.9941860504474
2008-02-05,909.9836360263537
2008-02-06,885.1964991416497
2008-02-07,894.7161720470298
2008-02-08,895.1796756641262
2008-02-11,883.1814324819185
2008-02-12,878.7285474579072
2008-02-13,878.3922758200766
2008-02-14,891.5175926035001
2008-02-15,895.2711181640528
2008-02-18,903.1051079156383
2008-02-19,913.4214231201506
2008-02-20,917.814954079722
2008-02-21,909.2235209383367
2008-02-22,897.3874119004784
2008-02-25,886.4539750139726
2008-02-26,886.9235280442066
2008-02-27,885.2164365963789
2008-02-28,882.2785473250146
2008-02-29,887.0523668443944
2008-03-03,875.5505903155696
2008-03-04,862.2919054936885
2008-03-05,847.0004481109817
2008-03-06,845.9390939227933
2008-03-07,827.9424946332672
2008-03-10,805.8825418641213
2008-03-11,799.7008690117929
2008-03-12,795.319599550125
2008-03-13,768.2463368399084
2008-03-14,750.9099151481016
2008-03-17,700.3748270554067
2008-03-18,662.5787865589822
2008-03-19,684.4076962975353
2008-03-20,668.3857729600388
2008-03-21,669.7089295771152
2008-03-24,669.8456381613456
2008-03-25,694.6205043324267
2008-03-26,695.3105053958833
2008-03-27,695.6631009902168
2008-03-28,720.2605768215475
2008-03-31,720.0365894283367
2008-04-01,727.5042399184003
2008-04-02,735.2206940548126
2008-04-03,739.4638207671716
2008-04-04,734.4577768997141
2008-04-07,747.9967266797112
2008-04-08,746.720675834676
2008-04-09,728.762435029285
2008-04-10,731.0065495902304
2008-04-11,732.2066436282081
2008-04-14,709.2929985838724
2008-04-15,714.7176979837863
2008-04-16,709.5199954852103
2008-04-17,716.7986059344078
2008-04-18,717.7558259218378
2008-04-21,719.162075581918
2008-04-22,719.7765535074017
2008-04-23,734.2871700908455
2008-04-24,760.6151816131604
2008-04-25,764.1534142709186
2008-04-28,769.1903856318546
2008-04-29,776.1713109290059
2008-04-30,782.9681242937296
2008-05-01,789.0997332020177
2008-05-02,803.6467125767708
2008-05-05,812.4679603468578
2008-05-06,811.6238643224601
2008-05-07,802.6471793386646
2008-05-08,805.736023417716
2008-05-09,802.9832213581079
2008-05-12,799.6191023101982
2008-05-13,799.2789772061956
2008-05-14,804.0890518158785
2008-05-15,804.5937112495435
2008-05-16,799.1236062460274
2008-05-19,810.9929948167671
2008-05-20,790.7493880821004
2008-05-21,783.728335091793
