Date,AC PACIFIC ex JAPAN SMALL GROWTH
2000-02-17,698.6841336960463
2000-02-18,695.3999543490384
2000-02-21,682.283539680936
2000-02-22,657.4220090002726
2000-02-23,664.2048398765671
2000-02-24,663.3205535000751
2000-02-25,679.6603689092848
2000-02-28,676.623733827831
2000-02-29,681.5432827626586
2000-03-01,678.7276742547879
2000-03-02,685.9144742736319
2000-03-03,684.9306479182632
2000-03-06,690.4082167294417
2000-03-07,693.1953864218191
2000-03-08,699.1320273669357
2000-03-09,698.6244618857395
2000-03-10,707.4120867185105
2000-03-13,695.522555446103
2000-03-14,687.5120405593536
2000-03-15,671.7754659348242
2000-03-16,663.4158918732973
2000-03-17,669.0694464843475
2000-03-20,664.1028865732408
2000-03-21,669.0632860499677
2000-03-22,685.9856811102537
2000-03-23,688.024676871155
2000-03-24,692.2335229119072
2000-03-27,705.0427383533513
2000-03-28,711.5306231532577
2000-03-29,716.6799348424515
2000-03-30,703.9355441811125
2000-03-31,697.2669389128707
2000-04-03,687.0763696703485
2000-04-04,675.2370918841494
2000-04-05,660.6132339987021
2000-04-06,668.335049573987
2000-04-07,677.3213039596692
2000-04-10,685.6451633131553
2000-04-11,674.8194743422162
2000-04-12,679.5221064798113
2000-04-13,670.524890317526
2000-04-14,667.781821679505
2000-04-17,611.5730718077023
2000-04-18,629.6346180854346
2000-04-19,640.659523344416
2000-04-20,638.6617361542691
2000-04-21,642.351797560399
2000-04-24,635.5346034099368
2000-04-25,641.949701097548
2000-04-26,635.1920366828109
2000-04-27,638.9009391547967
2000-04-28,646.44380143417
2000-05-01,642.4327704938675
2000-05-02,648.3455216661163
2000-05-03,655.73299249354
2000-05-04,652.912280991183
2000-05-05,661.1843237241609
2000-05-08,655.3405890412731
2000-05-09,641.0495975952715
2000-05-10,627.5036876703919
2000-05-11,624.2604919829223
2000-05-12,625.4556701299684
2000-05-15,611.6358923009182
2000-05-16,624.2631853678057
2000-05-17,628.7186202511829
2000-05-18,621.0567576350577
2000-05-19,621.6958688941276
2000-05-22,598.8079027309278
2000-05-23,587.8159193009152
2000-05-24,576.3801471074971
2000-05-25,578.2896216935254
2000-05-26,558.0752577708275
2000-05-29,563.4299714379949
2000-05-30,565.3175998577505
2000-05-31,574.8428134048173
2000-06-01,573.211827374915
2000-06-02,573.2974134479898
2000-06-05,582.225901308838
2000-06-06,575.0718616505956
2000-06-07,578.4961371682442
2000-06-08,577.6022916488721
2000-06-09,580.5366796510777
2000-06-12,578.4811096899847
2000-06-13,570.4346079166583
2000-06-14,574.4756286896927
2000-06-15,572.3153749277916
2000-06-16,568.8881786474942
2000-06-19,559.0189089906399
2000-06-20,562.0912613829332
2000-06-21,569.892589313227
2000-06-22,576.4662779455194
2000-06-23,574.6548163178753
2000-06-26,571.7962227990357
2000-06-27,571.1691009078133
2000-06-28,573.7719892302588
2000-06-29,570.7160004842428
2000-06-30,570.1959892184198
2000-07-03,570.9590699164567
2000-07-04,568.942007984371
2000-07-05,569.3886442738758
2000-07-06,568.1622741107195
2000-07-07,575.2543697843623
2000-07-10,577.5731357594059
2000-07-11,576.9708052979868
2000-07-12,585.5900306237866
2000-07-13,591.6808987316815
2000-07-14,591.8533480631424
2000-07-17,592.996380766912
2000-07-18,585.5437721879723
2000-07-19,588.889349229549
2000-07-20,587.705888050773
2000-07-21,588.4086716576911
2000-07-24,580.192967958615
2000-07-25,570.286744176162
2000-07-26,570.5402105104749
2000-07-27,567.8271375635616
2000-07-28,571.6759610897709
2000-07-31,566.7664113721933
2000-08-01,571.722842900822
2000-08-02,578.6004548137066
2000-08-03,586.3339376515023
2000-08-04,584.9816490479103
2000-08-07,581.8470636844921
2000-08-08,588.2835241529505
2000-08-09,593.1814724440819
2000-08-10,587.7467996087339
2000-08-11,590.6895068360569
2000-08-14,590.1718890842134
2000-08-15,587.1480205517229
2000-08-16,596.2412488024149
2000-08-17,599.1178339412454
2000-08-18,601.7039521817117
2000-08-21,606.9146702274813
2000-08-22,607.5952076434812
2000-08-23,602.2471624920133
2000-08-24,592.8654695453
2000-08-25,590.237553656125
2000-08-28,591.3215175620519
2000-08-29,592.6939913026052
2000-08-30,590.9959925530999
2000-08-31,593.3013168707716
2000-09-01,584.7824459142034
2000-09-04,591.0233103169525
2000-09-05,598.9655423705981
2000-09-06,597.8282011989663
2000-09-07,593.0016120158216
2000-09-08,593.5966038362285
2000-09-11,588.1502262451913
2000-09-12,582.6998837388678
2000-09-13,581.2420821233262
2000-09-14,573.4214961038233
2000-09-15,570.4722370064284
2000-09-18,552.2403536054483
2000-09-19,545.1410325134759
2000-09-20,551.2309040731981
2000-09-21,542.5541492734861
2000-09-22,509.98106977894514
2000-09-25,521.4047704950657
2000-09-26,520.6808009281468
2000-09-27,522.0018654249268
2000-09-28,522.8365093922095
2000-09-29,522.6744380159477
2000-10-02,516.3736254107606
2000-10-03,518.0180997219588
2000-10-04,516.5317749670155
2000-10-05,517.1245985078632
2000-10-06,522.890730608608
2000-10-09,514.6161839661061
2000-10-10,513.215076295419
2000-10-11,503.64689560221564
2000-10-12,505.1112186123894
2000-10-13,500.58686809501916
2000-10-16,512.9488579923734
2000-10-17,503.5941685514847
2000-10-18,497.2801016367195
2000-10-19,496.7612008844817
2000-10-20,511.6707999235776
2000-10-23,510.08157576570756
2000-10-24,510.91989524059466
2000-10-25,514.4929764532118
2000-10-26,512.8172114905591
2000-10-27,505.9674958357328
2000-10-30,501.13382721291134
2000-10-31,497.4414711971176
2000-11-01,500.2518448971296
2000-11-02,500.9121385917368
2000-11-03,507.1289598111184
2000-11-06,510.0611457338812
2000-11-07,512.8813992978913
2000-11-08,516.8877173733688
2000-11-09,514.8758980285668
2000-11-10,511.8707575988391
2000-11-13,499.295183135862
2000-11-14,503.4634847515755
2000-11-15,502.65434456853046
2000-11-16,501.9628498156107
2000-11-17,501.8374543961639
2000-11-20,494.47554088141646
2000-11-21,495.53964192371774
2000-11-22,495.45027946964706
2000-11-23,492.1045216920346
2000-11-24,497.3826135740352
2000-11-27,496.05361145098345
2000-11-28,487.6996779642801
2000-11-29,478.44885938200525
2000-11-30,466.8088191874428
2000-12-01,472.1676078818918
2000-12-04,462.3363087145304
2000-12-05,466.8043590415845
2000-12-06,470.5947474685157
2000-12-07,466.5766431223884
2000-12-08,467.29246898540924
2000-12-11,473.94779183673967
2000-12-12,471.8868564953602
2000-12-13,473.4986679669996
2000-12-14,465.41593746489235
2000-12-15,453.62401744655847
2000-12-18,448.4319188319688
2000-12-19,447.83671260792465
2000-12-20,434.7611169021686
2000-12-21,426.4646129503394
2000-12-22,421.64550825213234
2000-12-25,421.6559627452966
2000-12-26,418.38415618356754
2000-12-27,418.0917887279822
2000-12-28,421.3573149455134
2000-12-29,417.2927303851313
2001-01-01,417.21902544008583
2001-01-02,413.76004205884294
2001-01-03,412.45878752934414
2001-01-04,423.31112774674324
2001-01-05,427.26929654780065
2001-01-08,429.48659424435795
2001-01-09,436.6645529582672
2001-01-10,436.16251928688354
2001-01-11,426.62985894949946
2001-01-12,430.9679024311697
2001-01-15,433.444828024482
2001-01-16,436.9189534948105
2001-01-17,441.29591468432807
2001-01-18,439.00726539868185
2001-01-19,450.578508579773
2001-01-22,455.62125980998064
2001-01-23,454.55511363049635
2001-01-24,460.95567832163107
2001-01-25,463.11564971969386
2001-01-26,459.9972346642318
2001-01-29,462.89304252357175
2001-01-30,460.43103913529666
2001-01-31,464.8826288635782
2001-02-01,463.9704251710783
2001-02-02,472.09061463109776
2001-02-05,463.93720320572027
2001-02-06,466.1194344036814
2001-02-07,458.77197354399976
2001-02-08,465.5615356685172
2001-02-09,464.5793030369011
2001-02-12,465.26573763220836
2001-02-13,470.25045540476793
2001-02-14,468.779761364922
2001-02-15,478.49962522751827
2001-02-16,474.5211845052634
2001-02-19,469.2455841130725
2001-02-20,477.33485833017164
2001-02-21,474.4383044270405
2001-02-22,470.99394990700154
2001-02-23,472.2823431485942
2001-02-26,471.8370578885808
2001-02-27,466.4431993238551
2001-02-28,465.7796682522282
2001-03-01,454.67037041523747
2001-03-02,450.0162192461914
2001-03-05,452.8184298971047
2001-03-06,452.31976374423186
2001-03-07,455.3015056383592
2001-03-08,452.3854918883269
2001-03-09,450.8680245569584
2001-03-12,443.36025806537685
2001-03-13,441.1455788418101
2001-03-14,444.4337014663696
2001-03-15,444.53694604330605
2001-03-16,447.7868634764806
2001-03-19,441.64562256482355
2001-03-20,440.1256224638104
2001-03-21,440.95773733471066
2001-03-22,445.2463909618363
2001-03-23,444.00349348038145
2001-03-26,447.66887579207946
2001-03-27,443.5701467956684
2001-03-28,445.64210746678845
2001-03-29,446.5574676001178
2001-03-30,444.1482285006545
2001-04-02,440.09429479444555
2001-04-03,431.4887854043536
2001-04-04,418.8089008674997
2001-04-05,424.02277803081387
2001-04-06,426.8362046646968
2001-04-09,421.7452759693387
2001-04-10,427.9844761727584
2001-04-11,435.4069414948966
2001-04-12,437.82729091055296
2001-04-13,438.4108529668643
2001-04-16,441.08242860176256
2001-04-17,439.03961123888774
2001-04-18,450.8765120113698
2001-04-19,452.88754522534913
2001-04-20,446.12317111556877
2001-04-23,447.38840365321573
2001-04-24,449.53922555880473
2001-04-25,445.90688846420596
2001-04-26,445.99871526091334
2001-04-27,449.7391152052331
2001-04-30,455.0390085933971
2001-05-01,454.3341727651282
2001-05-02,458.6492606711969
2001-05-03,457.79278850722903
2001-05-04,452.3052045740718
2001-05-07,454.10869880177006
2001-05-08,454.86221790873816
2001-05-09,458.82810822664135
2001-05-10,460.5225725154936
2001-05-11,465.6045783793317
2001-05-14,463.88393585692324
2001-05-15,463.12899469198635
2001-05-16,459.5058918618395
2001-05-17,468.03733658200946
2001-05-18,468.25401706745953
2001-05-21,469.12840925255875
2001-05-22,472.08659510907603
2001-05-23,479.1440311507403
2001-05-24,483.91211966313267
2001-05-25,486.1501550740231
2001-05-28,482.86204805891526
2001-05-29,483.9715821742059
2001-05-30,479.7057126617535
2001-05-31,482.16097761626963
2001-06-01,479.61729210185683
2001-06-04,478.39715634982787
2001-06-05,477.835369612811
2001-06-06,482.6268581710852
2001-06-07,482.98583443835406
2001-06-08,490.0529506777164
2001-06-11,492.34495058384243
2001-06-12,488.5666990732765
2001-06-13,489.28049112787323
2001-06-14,480.6739010581955
2001-06-15,478.49024806169626
2001-06-18,474.7517799542141
2001-06-19,474.960305966331
2001-06-20,476.05550817141767
2001-06-21,477.28107290347543
2001-06-22,476.0860626944064
2001-06-25,473.99559263373465
2001-06-26,470.29045453337636
2001-06-27,471.12438533798877
2001-06-28,472.43119494301374
2001-06-29,479.7940756301821
2001-07-02,476.6308110216032
2001-07-03,476.1662288824964
2001-07-04,474.61926219856355
2001-07-05,478.0502613005061
2001-07-06,469.6093896431558
2001-07-09,461.4808181157015
2001-07-10,458.6945558898522
2001-07-11,448.4351860297741
2001-07-12,459.82070911565495
2001-07-13,457.0786946600443
2001-07-16,455.3208178525733
2001-07-17,454.88709919760913
2001-07-18,443.17407858362566
2001-07-19,442.6726251635391
2001-07-20,438.8025070885844
2001-07-23,436.27168763614895
2001-07-24,432.5939282407437
2001-07-25,429.4257718204569
2001-07-26,434.9221731783207
2001-07-27,439.3917677526963
2001-07-30,438.27174645454716
2001-07-31,438.2331436851785
2001-08-01,442.13919518582446
2001-08-02,444.14659512272334
2001-08-03,443.3122325406167
2001-08-06,442.2509659819153
2001-08-07,443.172899770684
2001-08-08,445.1087434644188
2001-08-09,437.11507663017153
2001-08-10,434.4853339009922
2001-08-13,433.26677892455876
2001-08-14,438.2183193360481
2001-08-15,434.8037923756254
2001-08-16,433.82277252049386
2001-08-17,433.85457175937006
2001-08-20,431.39670304904286
2001-08-21,434.7576853413087
2001-08-22,430.95024593028637
2001-08-23,433.46508120561555
2001-08-24,431.42024788352285
2001-08-27,435.4538219320396
2001-08-28,433.40926127410756
2001-08-29,432.6498406515933
2001-08-30,429.8307333737858
2001-08-31,424.9554670372691
2001-09-03,423.45442729990424
2001-09-04,431.5112467797331
2001-09-05,429.04949503952554
2001-09-06,427.438764857063
2001-09-07,418.36533278933155
2001-09-10,417.2332976938025
2001-09-11,412.23807528542653
2001-09-12,396.106602865721
2001-09-13,388.9969510170399
2001-09-14,370.0440321383624
2001-09-17,348.2965741300958
2001-09-18,350.3589293813509
2001-09-19,353.76296665155826
2001-09-20,350.31812619070246
2001-09-21,345.5360399590872
2001-09-24,347.76249946650006
2001-09-25,346.2752224551189
2001-09-26,351.87791703501114
2001-09-27,354.8727759160067
2001-09-28,365.6031002286963
2001-10-01,362.7149233563832
2001-10-02,360.80245717930006
2001-10-03,359.9030493923057
2001-10-04,369.1637517176453
2001-10-05,369.129806206881
2001-10-08,363.23417641885743
2001-10-09,369.2616966868521
2001-10-10,370.91193901477016
2001-10-11,380.174105806767
2001-10-12,379.9015131614474
2001-10-15,380.6863713538528
2001-10-16,382.1926200391604
2001-10-17,386.39333458518786
2001-10-18,383.7506413944954
2001-10-19,386.0832210736993
2001-10-22,390.1849589743685
2001-10-23,394.90690848223227
2001-10-24,396.03483432381057
2001-10-25,395.02931574739387
2001-10-26,397.14904026788895
2001-10-29,392.3306657664849
2001-10-30,386.9289451120067
2001-10-31,390.33690923908523
2001-11-01,390.91173740683786
2001-11-02,392.5861652570741
2001-11-05,398.8885999251774
2001-11-06,400.3704161385221
2001-11-07,399.1060071473488
2001-11-08,404.4348647163378
2001-11-09,403.4283622834358
2001-11-12,407.35605845331287
2001-11-13,412.71130900827364
2001-11-14,415.97951240542955
2001-11-15,419.14570408108256
2001-11-16,418.2294305199977
2001-11-19,426.1269642927836
2001-11-20,422.63054302988706
2001-11-21,427.072325032821
2001-11-22,424.68091652477966
2001-11-23,430.1329347729005
2001-11-26,434.30311116967437
2001-11-27,434.4211077429679
2001-11-28,428.3197343959036
2001-11-29,427.7052622314589
2001-11-30,426.75470856281424
2001-12-03,432.1442303471842
2001-12-04,435.1432736203576
2001-12-05,441.17174750090527
2001-12-06,444.228195001144
2001-12-07,447.9686724696303
2001-12-10,449.49964960223025
2001-12-11,448.4340715249848
2001-12-12,452.41913428625867
2001-12-13,445.0043502196785
2001-12-14,444.22887485314874
2001-12-17,439.02091049704984
2001-12-18,434.61783756390804
2001-12-19,434.0248312635427
2001-12-20,435.83146032032687
2001-12-21,436.4292975866896
2001-12-24,443.6491516999269
2001-12-25,448.1206855511098
2001-12-26,449.3085340939207
2001-12-27,444.66777767326965
2001-12-28,452.8578084594154
2001-12-31,452.62853087669083
2002-01-01,452.77674744088233
2002-01-02,450.5711169199162
2002-01-03,453.32886826310084
2002-01-04,462.3544401329111
2002-01-07,469.05491909451496
2002-01-08,470.0381030840643
2002-01-09,474.3052551611288
2002-01-10,474.1315822545805
2002-01-11,469.93704438092385
2002-01-14,464.12483551464595
2002-01-15,463.94957908674996
2002-01-16,465.29012522684917
2002-01-17,466.05438750156424
2002-01-18,465.67364926646735
2002-01-21,471.03068657800895
2002-01-22,472.1882316061542
2002-01-23,474.3265462101281
2002-01-24,479.211356653011
2002-01-25,493.2979488021403
2002-01-28,500.5870787685568
2002-01-29,498.4952672146688
2002-01-30,493.73932535222957
2002-01-31,498.28287673369834
2002-02-01,497.7103980776131
2002-02-04,492.82747076911477
2002-02-05,490.4305337427761
2002-02-06,492.95057170008886
2002-02-07,488.36976838236507
2002-02-08,488.9038186560562
2002-02-11,488.83805411479017
2002-02-12,489.1381190169572
2002-02-13,491.6278805533103
2002-02-14,500.24586326934286
2002-02-15,498.7704101169787
2002-02-18,504.06977433834544
2002-02-19,498.841595291859
2002-02-20,496.98374728065204
2002-02-21,494.6195430922484
2002-02-22,487.13548029779076
2002-02-25,485.29960848754087
2002-02-26,488.2485291269628
2002-02-27,497.6495451517929
2002-02-28,498.54284150408995
2002-03-01,498.5537729939875
2002-03-04,506.6653556092906
2002-03-05,509.53814081908985
2002-03-06,511.20168204283254
2002-03-07,511.86800590228637
2002-03-08,514.7150330407179
2002-03-11,520.4155172283839
2002-03-12,520.0264614965442
2002-03-13,517.5866274490445
2002-03-14,517.0538459877708
2002-03-15,515.6152895596657
2002-03-18,518.9652694433577
2002-03-19,517.7455115761848
2002-03-20,521.4137059627091
2002-03-21,523.7939944546157
2002-03-22,531.0621220751095
2002-03-25,530.8004399426484
2002-03-26,528.0118075289844
2002-03-27,530.4286625558087
2002-03-28,532.3993321957067
2002-03-29,532.1701001921442
2002-04-01,526.4855956216401
2002-04-02,526.0498693281387
2002-04-03,526.3196820131061
2002-04-04,524.4715118269418
2002-04-05,527.9206977162636
2002-04-08,528.8316348491178
2002-04-09,524.1868583112428
2002-04-10,522.0931124227111
2002-04-11,523.0197936054003
2002-04-12,527.6243594883778
2002-04-15,529.9779838480436
2002-04-16,530.736826245878
2002-04-17,533.500939883105
2002-04-18,532.3560502437215
2002-04-19,533.8332012067133
2002-04-22,532.7432339119774
2002-04-23,528.4900117694834
2002-04-24,524.8991710763859
2002-04-25,518.3476024347806
2002-04-26,518.9441565087792
2002-04-29,510.9063099492936
2002-04-30,509.41583473422077
2002-05-01,507.7850898995026
2002-05-02,509.1387976108585
2002-05-03,505.3516075748877
2002-05-06,498.45939392822675
2002-05-07,499.4197742176918
2002-05-08,503.1782376481137
2002-05-09,503.555554531942
2002-05-10,501.21288481203936
2002-05-13,499.9786309287763
2002-05-14,505.7617695573714
2002-05-15,510.0972122882295
2002-05-16,508.6608621819479
2002-05-17,507.4766840917971
2002-05-20,502.80243301385553
2002-05-21,497.6673135550388
2002-05-22,495.8884512591336
2002-05-23,494.80955486887433
2002-05-24,498.6304080878669
2002-05-27,500.6232833663461
2002-05-28,495.9851579960843
2002-05-29,492.80670528983575
2002-05-30,490.7765767098284
2002-05-31,491.3576447933007
2002-06-03,489.0726300242269
2002-06-04,485.9827108451109
2002-06-05,489.83600978136656
2002-06-06,488.432579503671
2002-06-07,483.7886436974275
2002-06-10,486.9518454978803
2002-06-11,485.5662624607238
2002-06-12,484.29005182869946
2002-06-13,486.5321706631366
2002-06-14,479.72953130782986
2002-06-17,478.7463248003801
2002-06-18,476.918406762681
2002-06-19,463.44828207020333
2002-06-20,461.0157144722476
2002-06-21,459.58091220882636
2002-06-24,452.712554792204
2002-06-25,449.2217786082407
2002-06-26,424.282761247903
2002-06-27,430.7700446130974
2002-06-28,437.6521942749639
2002-07-01,433.25909408162636
2002-07-02,433.0720836595227
2002-07-03,437.52811093650075
2002-07-04,442.01046800285775
2002-07-05,451.2471828439447
2002-07-08,449.7514480497482
2002-07-09,450.75591978711054
2002-07-10,449.83543089025665
2002-07-11,439.6712136041546
2002-07-12,446.55287728681736
2002-07-15,438.9608710019402
2002-07-16,431.87347806557784
2002-07-17,427.4618970850051
2002-07-18,427.427749013897
2002-07-19,421.07143238841945
2002-07-22,412.5491468775151
2002-07-23,422.1160969469966
2002-07-24,409.0586172281786
2002-07-25,409.3725535466169
2002-07-26,402.38150098166153
2002-07-29,409.6758558185153
2002-07-30,416.1302258372727
2002-07-31,418.88924828933955
