Date,EUROPE
2001-11-08,110.36574825159158
2001-11-09,109.16478825040399
2001-11-12,106.81089954807246
2001-11-13,110.1945640582244
2001-11-14,110.09749892181274
2001-11-15,110.41131433792357
2001-11-16,111.03815980861566
2001-11-19,112.30378435436383
2001-11-20,110.89131590380262
2001-11-21,110.91327584143619
2001-11-22,111.78067037192722
2001-11-23,111.23130206114797
2001-11-26,111.08660291002784
2001-11-27,109.79555034252594
2001-11-28,108.5034238099108
2001-11-29,108.48590848175375
2001-11-30,108.74581022611001
2001-12-03,108.2361240119071
2001-12-04,109.60379431271929
2001-12-05,112.82935227696737
2001-12-06,113.21418012330477
2001-12-07,112.11490346137823
2001-12-10,110.4479791026723
2001-12-11,110.50129110698914
2001-12-12,109.40605989713714
2001-12-13,107.59887146564006
2001-12-14,106.62010914427225
2001-12-17,109.04974094882823
2001-12-18,109.20996890454876
2001-12-19,108.29964597662237
2001-12-20,107.66478327814164
2001-12-21,109.68321744994566
2001-12-24,110.1161227437978
2001-12-25,110.1161227437978
2001-12-26,110.28137572197788
2001-12-27,111.62226072283617
2001-12-28,112.47992334517292
2001-12-31,112.15141686217513
2002-01-01,112.15141686217513
2002-01-02,110.56713600757178
2002-01-03,112.65350591082958
2002-01-04,112.99773350515666
2002-01-07,111.9943150936463
2002-01-08,111.09983829184094
2002-01-09,111.17772214198065
2002-01-10,109.9581413987435
2002-01-11,110.63507802468067
2002-01-14,108.23642955736352
2002-01-15,109.1588188252752
2002-01-16,108.10676442227677
2002-01-17,109.46453535463229
2002-01-18,108.97873180869179
2002-01-21,108.44062031089967
2002-01-22,108.56807435930962
2002-01-23,109.10613535390908
2002-01-24,110.70791989501072
2002-01-25,110.44152302724457
2002-01-28,111.3096334830506
2002-01-29,109.79467750153957
2002-01-30,108.49727502325496
2002-01-31,109.93341972764829
2002-02-01,110.2057558602955
2002-02-04,108.9458270662322
2002-02-05,107.16053072469225
2002-02-06,106.0789418687167
2002-02-07,107.02127061954535
2002-02-08,106.95536605028194
2002-02-11,107.80718116491634
2002-02-12,107.6738469382722
2002-02-13,108.58780703625787
2002-02-14,109.79571037324648
2002-02-15,108.81831034736389
2002-02-18,108.23405990983017
2002-02-19,106.2145855912196
2002-02-20,105.58225478390231
2002-02-21,106.62254629940139
2002-02-22,105.48927235429551
2002-02-25,107.11513731820617
2002-02-26,107.90887656848234
2002-02-27,109.56189671304708
2002-02-28,109.39389975881902
2002-03-01,110.32124727063233
2002-03-04,112.59209293494807
2002-03-05,112.1185625372705
2002-03-06,112.33544679346468
2002-03-07,112.91027864015318
2002-03-08,113.63134982382418
2002-03-11,112.99815695808479
2002-03-12,112.10127700171958
2002-03-13,112.1066955995337
2002-03-14,112.1981913852003
2002-03-15,113.1179579438136
2002-03-18,113.77155602445747
2002-03-19,114.05249507108354
2002-03-20,113.01174102209531
2002-03-21,112.80446353891912
2002-03-22,113.3808308292106
2002-03-25,112.65732132075476
2002-03-26,112.90593068556264
2002-03-27,113.09030223651106
2002-03-28,114.3440840447366
2002-03-29,114.3440840447366
2002-04-01,114.46446064685911
2002-04-02,113.69529068051523
2002-04-03,113.53579491616946
2002-04-04,112.39486582483418
2002-04-05,112.55398277274186
2002-04-08,111.05962427848876
2002-04-09,111.29551213777916
2002-04-10,112.17461844078213
2002-04-11,110.29131250966427
2002-04-12,110.88980052508288
2002-04-15,111.68260996776219
2002-04-16,113.43870690807249
2002-04-17,113.50538070015963
2002-04-18,112.65759379730359
2002-04-19,112.91601319593694
2002-04-22,112.08023650968694
2002-04-23,111.67021038704989
2002-04-24,111.27878310133372
2002-04-25,110.11412909528451
2002-04-26,109.63804374771603
2002-04-29,109.321537900128
2002-04-30,109.85727870851778
2002-05-01,109.5104030589516
2002-05-02,109.51257499862044
2002-05-03,108.71331211586256
2002-05-06,108.34233167058801
2002-05-07,107.15510049793916
2002-05-08,109.5139136236392
2002-05-09,109.16764389775024
2002-05-10,107.93296142808441
2002-05-13,108.92040365918821
2002-05-14,110.28618402491958
2002-05-15,110.77859067727319
2002-05-16,110.41172384576383
2002-05-17,109.61731924418177
2002-05-20,109.02645729332853
2002-05-21,108.83852350472186
2002-05-22,107.2978377353177
2002-05-23,107.54172241591904
2002-05-24,107.56396853845864
2002-05-27,107.73151433112345
2002-05-28,106.62795395942618
2002-05-29,106.29901757134883
2002-05-30,104.78789642005447
2002-05-31,105.63474983392555
2002-06-03,104.7722014793226
2002-06-04,102.79297927612252
2002-06-05,102.22366142295267
2002-06-06,101.78454693200615
2002-06-07,100.44492174976776
2002-06-10,100.67218747316474
2002-06-11,101.67753689441946
2002-06-12,99.46190130404344
2002-06-13,98.29395783842138
2002-06-14,95.79749894988053
2002-06-17,99.0284878559941
2002-06-18,98.47156922766666
2002-06-19,96.84587023662998
2002-06-20,94.74439460804304
2002-06-21,94.5085198232029
2002-06-24,92.09361362402264
2002-06-25,94.40151662583375
2002-06-26,92.38224658398269
2002-06-27,93.53887201085546
2002-06-28,96.45924737202351
2002-07-01,96.74511058133004
2002-07-02,93.87845328217139
2002-07-03,91.35756969623188
2002-07-04,93.19880909780447
2002-07-05,96.77828396121662
2002-07-08,96.29427351519338
2002-07-09,95.19556788004182
2002-07-10,92.35435810396082
2002-07-11,88.93092828087299
2002-07-12,89.10670684896868
2002-07-15,84.44503743838598
2002-07-16,84.35408314721674
2002-07-17,87.20255182727928
2002-07-18,88.44182118588202
2002-07-19,84.29711776340554
2002-07-22,80.34131960036538
2002-07-23,78.98547598661939
2002-07-24,77.92132041702396
2002-07-25,80.6749517725597
2002-07-26,81.66673017409768
2002-07-29,86.36856807663274
2002-07-30,85.83544077706576
2002-07-31,86.35598236801788
2002-08-01,82.89197546541986
2002-08-02,82.8388285498555
2002-08-05,80.29252834566155
2002-08-06,83.69392277295748
2002-08-07,82.71325083685204
2002-08-08,85.78736825161384
2002-08-09,86.96062308781943
2002-08-12,85.06303810746515
2002-08-13,85.972225371468
2002-08-14,83.97383395554566
2002-08-15,86.58901198533523
2002-08-16,86.89842778634174
2002-08-19,89.36542928706939
2002-08-20,88.02633928894792
2002-08-21,88.78118889251414
2002-08-22,90.57683565906845
2002-08-23,89.404772564592
2002-08-26,88.71965493045624
2002-08-27,90.2824263584154
2002-08-28,86.92969088624571
2002-08-29,85.52632841991279
2002-08-30,86.31374822633262
2002-09-02,84.80088322811058
2002-09-03,81.40907856543599
2002-09-04,81.80734275024477
2002-09-05,81.4190839867419
2002-09-06,83.89205838396967
2002-09-09,82.80134530752521
2002-09-10,84.93457046490342
2002-09-11,86.53676679221684
2002-09-12,83.51731009174736
2002-09-13,81.92969752166239
2002-09-16,81.81115731923666
2002-09-17,81.10750362672779
2002-09-18,78.21300683036564
2002-09-19,76.79680640895559
2002-09-20,76.99687146246899
2002-09-23,74.49293289878368
2002-09-24,73.4080322861417
2002-09-25,74.49663079796811
2002-09-26,77.8731583723271
2002-09-27,77.90255868971288
2002-09-30,74.3864909790671
2002-10-01,75.48114305799736
2002-10-02,77.59902653636293
2002-10-03,76.53650816123523
2002-10-04,75.00979185289003
2002-10-07,74.06330937414793
2002-10-08,72.91955893673014
2002-10-09,72.33096479537299
2002-10-10,73.95334956746169
2002-10-11,77.51590627977995
2002-10-14,76.76902820067407
2002-10-15,81.2278388541809
2002-10-16,79.97124099418878
2002-10-17,82.59387487041393
2002-10-18,82.19777274599635
2002-10-21,82.3181475374279
2002-10-22,81.54594448237778
2002-10-23,79.14846157391818
2002-10-24,81.15803875134007
2002-10-25,80.73583307512192
2002-10-28,81.52831407503658
2002-10-29,78.31833567697828
2002-10-30,80.27302972443749
2002-10-31,81.40742024063907
2002-11-01,80.4175389270891
2002-11-04,83.1395018268302
2002-11-05,83.39064937965139
2002-11-06,82.56959975129922
2002-11-07,81.04393558378703
2002-11-08,80.11002584848814
2002-11-11,79.64956998388354
2002-11-12,80.73696521217741
2002-11-13,80.10404488733897
2002-11-14,81.6143189750984
2002-11-15,82.09679129970674
2002-11-18,82.82852467582664
2002-11-19,82.35040656916813
2002-11-20,82.301660895587
2002-11-21,84.86741114771026
2002-11-22,85.01762001664537
2002-11-25,84.45050051776457
2002-11-26,82.90918275761851
2002-11-27,84.68437845340704
2002-11-28,85.25073551630722
2002-11-29,85.02274659175049
2002-12-02,85.05130721711315
2002-12-03,83.19124304374526
2002-12-04,82.81712783376545
2002-12-05,81.8894315731284
2002-12-06,81.50177252221154
2002-12-09,79.80217722336637
2002-12-10,80.00093219161401
2002-12-11,80.84370901873295
2002-12-12,79.66196352293665
2002-12-13,78.61601774665665
2002-12-16,80.76295218984835
2002-12-17,79.55719360268283
2002-12-18,78.07633628429501
2002-12-19,77.88097391458535
2002-12-20,78.64026219112627
2002-12-23,78.83213775468211
2002-12-24,78.83176542114107
2002-12-25,78.83176542114107
2002-12-26,78.73932292689321
2002-12-27,76.35522298051583
2002-12-30,77.1634444459808
2002-12-31,77.67251806204864
2003-01-01,77.67251806204864
2003-01-02,80.04264565761268
2003-01-03,80.42096401122845
2003-01-06,80.71362352613188
2003-01-07,80.12860844028002
2003-01-08,79.00865017065898
2003-01-09,79.44250318654629
2003-01-10,79.63817682234601
2003-01-13,79.55222041401599
2003-01-14,79.8267858087754
2003-01-15,78.6843811992196
2003-01-16,78.66716258496889
2003-01-17,76.89668858560418
2003-01-20,75.83539696046495
2003-01-21,75.04688827796708
2003-01-22,73.68784192114505
2003-01-23,73.14527954650836
2003-01-24,72.47642754884434
2003-01-27,70.03064479726122
2003-01-28,70.11395487932208
2003-01-29,70.424323395314
2003-01-30,72.23141212596538
2003-01-31,72.33672846794123
2003-02-03,73.57628610964797
2003-02-04,71.1930059196913
2003-02-05,72.51042182214468
2003-02-06,70.92589058008681
2003-02-07,70.25526250872261
2003-02-10,69.86856507906577
2003-02-11,71.5266944910482
2003-02-12,70.16150987619673
2003-02-13,69.77019308070304
2003-02-14,70.83461601434657
2003-02-17,72.14878953583799
2003-02-18,72.83422819006252
2003-02-19,71.172864863824
2003-02-20,70.71954655278213
2003-02-21,71.35120827415264
2003-02-24,70.50035575568653
2003-02-25,68.47726307117273
2003-02-26,68.02267748231903
2003-02-27,68.51835014173663
2003-02-28,69.69680911203636
2003-03-03,69.93632506713742
2003-03-04,68.34736178081103
2003-03-05,67.67909436164163
2003-03-06,67.1427703323222
2003-03-07,65.75599614619524
2003-03-10,64.22665459398873
2003-03-11,64.275629415409
2003-03-12,62.22302881686343
2003-03-13,65.79086116120338
2003-03-14,68.51523653797592
2003-03-17,70.70086381884764
2003-03-18,70.97216716296695
2003-03-19,71.9605000628921
2003-03-20,71.61610921598265
2003-03-21,74.00474036815768
2003-03-24,70.91660671341839
2003-03-25,71.67625113696788
2003-03-26,71.78815798161783
2003-03-27,70.51084218213292
2003-03-28,70.2278594523535
2003-03-31,67.8139007185438
2003-04-01,68.71336266617676
2003-04-02,71.00061602540129
2003-04-03,71.71306958579208
2003-04-04,72.59111807629687
2003-04-07,75.02168530829712
2003-04-08,73.86799695215713
2003-04-09,73.81336416702396
2003-04-10,72.4102714689007
2003-04-11,73.06206835630806
2003-04-14,73.74926046086048
2003-04-15,75.01775838672626
2003-04-16,74.23855018842866
2003-04-17,74.75063007003445
2003-04-18,74.75063007003445
2003-04-21,74.56203705090857
2003-04-22,75.05245710358527
2003-04-23,76.11404671364473
2003-04-24,74.93616504157411
2003-04-25,74.0607492440761
2003-04-28,75.7326138832212
2003-04-29,75.38700825837714
2003-04-30,75.2498971362969
2003-05-01,74.89438493646976
2003-05-02,75.39818754762281
2003-05-05,75.87890654671965
2003-05-06,76.93802891174136
2003-05-07,76.0374840623397
2003-05-08,74.27003531841066
2003-05-09,74.8381956201401
2003-05-12,74.89257295860507
2003-05-13,75.11705429562069
2003-05-14,75.32638267267997
2003-05-15,76.20362198195478
2003-05-16,76.49701657408815
2003-05-19,73.97430435395081
2003-05-20,74.33010619861585
2003-05-21,73.68483252746016
2003-05-22,74.66200127859994
2003-05-23,74.15855483440194
2003-05-26,73.78123283429082
2003-05-27,74.22984324666753
2003-05-28,75.91353820698455
2003-05-29,76.10021398013427
2003-05-30,76.03272625857561
2003-06-02,77.57136147442883
2003-06-03,77.05066144397034
2003-06-04,77.82814903053995
2003-06-05,77.25725045647539
2003-06-06,79.15248671752705
2003-06-09,78.13000218877326
2003-06-10,78.46096814036545
2003-06-11,79.56034342812939
2003-06-12,80.15854718007033
2003-06-13,79.03596033963956
2003-06-16,80.2122613776529
2003-06-17,81.1254399606971
2003-06-18,81.61652647649841
2003-06-19,80.37714920328122
2003-06-20,80.92856383001742
2003-06-23,79.67631453039351
2003-06-24,79.26586395339011
2003-06-25,79.52106514849582
2003-06-26,79.44052118909799
2003-06-27,79.59312994551573
2003-06-30,78.62421845078373
2003-07-01,77.10204903989681
2003-07-02,78.6429086435968
2003-07-03,79.0991104933708
2003-07-04,78.94536039046694
2003-07-07,80.80424820525324
2003-07-08,80.72730970191093
2003-07-09,80.07693026168866
2003-07-10,79.33685639977068
2003-07-11,80.23065350447335
2003-07-14,81.43951552543065
2003-07-15,80.75664729064938
2003-07-16,80.31802903490247
2003-07-17,79.59817005178655
2003-07-18,79.73767790412728
2003-07-21,78.91498947277012
2003-07-22,79.28676963196695
2003-07-23,79.22161481623894
2003-07-24,80.47376327536236
2003-07-25,79.88825623043915
2003-07-28,80.88717685950367
2003-07-29,80.52048692308719
2003-07-30,80.97034983972114
2003-07-31,81.84648534732966
2003-08-01,81.00363665734011
2003-08-04,80.45129074738965
2003-08-05,80.95676120839458
2003-08-06,79.85746678578019
2003-08-07,79.96059680913181
2003-08-08,80.7846596458232
2003-08-11,81.0439336321891
2003-08-12,81.54727191728496
2003-08-13,81.82751310375406
2003-08-14,82.86009028436605
2003-08-15,83.04564172918386
2003-08-18,83.85232731587736
2003-08-19,84.03953141377974
2003-08-20,83.75192488061792
2003-08-21,84.60204764900473
2003-08-22,84.96560743873373
2003-08-25,84.29178076559096
2003-08-26,83.48868363832169
2003-08-27,84.10718780403013
2003-08-28,84.4083934442217
2003-08-29,83.74924616552487
2003-09-01,84.75277872491836
2003-09-02,85.04864939760654
2003-09-03,86.52509506710362
2003-09-04,86.31269240197793
2003-09-05,85.83701867676625
2003-09-08,86.22295579439341
2003-09-09,85.17711600192018
2003-09-10,84.33725429126274
2003-09-11,84.62678981137063
2003-09-12,84.08485441794211
2003-09-15,84.39490338190431
2003-09-16,85.2717916146375
2003-09-17,85.58330250350919
2003-09-18,86.1870414877483
2003-09-19,85.4123463288383
2003-09-22,83.88252846631481
2003-09-23,83.59116902325152
2003-09-24,83.62912680077457
2003-09-25,82.97091681511063
2003-09-26,82.43619253701142
2003-09-29,82.00216450565613
2003-09-30,80.56222513789461
2003-10-01,81.67476744360863
2003-10-02,82.12646312180642
2003-10-03,84.10655007640382
2003-10-06,83.8401393339637
2003-10-07,83.1320924436555
2003-10-08,82.99599384482599
2003-10-09,84.50411612039238
2003-10-10,84.11713627786109
2003-10-13,85.59422628771256
2003-10-14,85.25882178632615
2003-10-15,86.12924335262095
2003-10-16,85.79135015823155
2003-10-17,85.63663118610904
2003-10-20,85.6812644911792
2003-10-21,85.75271235670655
2003-10-22,84.31583674281471
2003-10-23,83.65652685971688
2003-10-24,83.59108926814359
2003-10-27,84.3024069519968
2003-10-28,85.18999338270206
2003-10-29,85.48322307104256
2003-10-30,86.09810733715793
2003-10-31,86.10312045238632
2003-11-03,87.5683100820439
2003-11-04,87.1729245168919
2003-11-05,86.6821444399338
2003-11-06,87.08528636573655
2003-11-07,87.9684483564044
2003-11-10,87.22397499690528
2003-11-11,86.83478710590087
2003-11-12,87.13595872923025
2003-11-13,87.36881548551918
2003-11-14,87.75854265977677
2003-11-17,86.1556270909658
2003-11-18,86.10774883917334
2003-11-19,85.5802000072565
2003-11-20,85.41321843926339
2003-11-21,85.65069487068655
2003-11-24,87.32123972068531
2003-11-25,87.36488509124096
2003-11-26,87.04338087231548
2003-11-27,87.4532464483914
2003-11-28,87.0568345923913
2003-12-01,88.4314630542352
2003-12-02,87.97490016815755
2003-12-03,88.44859634513642
2003-12-04,88.3340677932098
2003-12-05,87.71949643949553
2003-12-08,87.3213923194592
2003-12-09,87.95049761129881
2003-12-10,87.25978513450943
2003-12-11,87.77447884301976
2003-12-12,87.6483174593067
2003-12-15,87.81307404659835
2003-12-16,87.38458210373557
2003-12-17,87.46264852168528
2003-12-18,88.28886768429429
2003-12-19,88.51758783471297
2003-12-22,88.15690824961746
2003-12-23,88.62498792182984
2003-12-24,88.78171308864782
2003-12-25,88.78171308864782
2003-12-26,88.81370600127791
2003-12-29,89.06993551941567
2003-12-30,89.38665231534944
2003-12-31,89.52723974763627
2004-01-01,89.52723974763627
2004-01-02,90.48567878102654
2004-01-05,90.93910941243597
2004-01-06,90.90283350463707
2004-01-07,90.4682368523049
2004-01-08,91.3864583796546
2004-01-09,90.90098146405123
2004-01-12,90.78237999928646
2004-01-13,90.95384566880865
2004-01-14,91.78340058334872
2004-01-15,91.80515143570538
2004-01-16,92.77748693411083
2004-01-19,93.00182577304349
2004-01-20,92.51626154990878
2004-01-21,92.96302201597724
2004-01-22,92.99305893069696
2004-01-23,92.82259803838063
2004-01-26,92.5607169003378
2004-01-27,92.68071399054324
2004-01-28,93.15800220650016
2004-01-29,92.4549665246165
2004-01-30,91.96282795968416
2004-02-02,92.12940884055898
2004-02-03,91.92504739180578
2004-02-04,91.68249485175606
2004-02-05,91.53267571990536
2004-02-06,92.01655038158275
2004-02-09,93.18281947794755
2004-02-10,93.24253361151297
2004-02-11,93.42824740693571
2004-02-12,93.29959268012263
2004-02-13,93.09180482171374
2004-02-16,93.35882418303659
2004-02-17,94.19670270345696
2004-02-18,94.2199119337182
2004-02-19,95.4668735630664
2004-02-20,94.91759749202784
2004-02-23,95.02801123065466
2004-02-24,94.07508509660616
2004-02-25,94.56659366213624
2004-02-26,94.70987564837074
2004-02-27,94.64109502840907
2004-03-01,95.6513857631643
2004-03-02,96.21232149180393
2004-03-03,95.96143630840598
2004-03-04,96.44844322705548
2004-03-05,96.06334556241286
2004-03-08,96.44765817939906
2004-03-09,95.44197625229461
2004-03-10,95.3042802522312
2004-03-11,92.76006559946987
2004-03-12,93.02455412438748
2004-03-15,91.2898213784046
2004-03-16,91.72427388103817
2004-03-17,93.21283803751474
2004-03-18,91.72539399965332
2004-03-19,92.16337231913276
2004-03-22,90.40158400506289
2004-03-23,90.69825397351163
2004-03-24,90.55745953791356
2004-03-25,91.72097736295122
2004-03-26,91.89979328533637
2004-03-29,92.91944762389855
2004-03-30,92.90974853649678
2004-03-31,92.70647759389891
2004-04-01,93.79474692635438
2004-04-02,95.37682096461916
2004-04-05,96.03784275018793
2004-04-06,95.56852488671342
2004-04-07,95.44223563325882
2004-04-08,95.8789882207242
2004-04-09,95.8789882207242
2004-04-12,95.97994493257133
2004-04-13,96.7479313197994
2004-04-14,95.32166721792477
2004-04-15,95.28806775316623
2004-04-16,95.87913408225043
2004-04-19,96.09252869420165
2004-04-20,96.75039772715883
2004-04-21,95.8422764550235
2004-04-22,96.42168252051012
2004-04-23,96.84864235888654
2004-04-26,97.2034662743364
2004-04-27,97.16273390457621
2004-04-28,95.85219834024907
2004-04-29,95.08938669459224
2004-04-30,94.24990037997345
2004-05-03,94.84120137704014
2004-05-04,95.22481803929605
2004-05-05,95.69372718123364
2004-05-06,94.45204310089409
2004-05-07,94.53061878018895
2004-05-10,92.04026949931372
2004-05-11,93.04744615214574
2004-05-12,92.12731316135567
2004-05-13,93.11064496331907
2004-05-14,92.56071005029779
2004-05-17,91.22179840461642
2004-05-18,91.91476874241413
2004-05-19,93.44728570168458
2004-05-20,92.87397504346214
2004-05-21,92.75891462384212
2004-05-24,93.37059354923791
2004-05-25,92.8664068148409
2004-05-26,93.68929123867946
2004-05-27,94.17431776876097
2004-05-28,93.85304778489073
2004-05-31,94.02360792069734
2004-06-01,93.39452380672627
2004-06-02,93.80739403583586
2004-06-03,94.17318061887507
2004-06-04,94.83793291310715
2004-06-07,95.49946700697049
2004-06-08,95.75633688855132
2004-06-09,95.81353549582522
2004-06-10,95.95186488725551
2004-06-11,95.86135525441888
2004-06-14,94.50919873968601
2004-06-15,95.22886939020692
2004-06-16,96.19237179100696
2004-06-17,96.336083655671
2004-06-18,96.45078707228951
2004-06-21,96.38442565440772
2004-06-22,95.3812100714353
