Date,EAFE
1998-12-31,100.0
1999-01-29,103.09362116300092
1999-02-26,104.1111423395199
1999-03-31,110.28029665277263
1999-04-30,117.0969021431279
1999-05-31,112.67475724730095
1999-06-30,118.38445990817806
1999-07-30,117.46110153814342
1999-08-31,119.45261420140352
1999-09-30,119.66930865438661
1999-10-29,125.7935039098997
1999-11-30,135.8715103312106
1999-12-31,148.73830536182166
2000-01-31,142.7045743617264
2000-02-29,148.92072236982406
2000-03-31,155.6391986487024
2000-04-28,154.8355302198593
2000-05-31,148.42340161246636
2000-06-30,149.21604771503183
2000-07-31,147.88959514421177
2000-08-31,155.47379354937237
2000-09-29,149.00967318811738
2000-10-31,151.47177403137522
2000-11-30,141.95621783546966
2000-12-29,136.29986136486207
2001-01-01,136.29986136486207
2001-01-02,134.5762938164216
2001-01-03,133.49709964035844
2001-01-04,135.3177615810236
2001-01-05,134.7321405612703
2001-01-08,134.25780244528997
2001-01-09,133.28895365246453
2001-01-10,132.3819767338333
2001-01-11,132.06622205192787
2001-01-12,132.82241206705305
2001-01-15,133.4484248036704
2001-01-16,132.91686745899017
2001-01-17,135.89326801779404
2001-01-18,135.23903974158083
2001-01-19,135.88627209843014
2001-01-22,136.02850356436022
2001-01-23,135.49321447065836
2001-01-24,136.80386007835858
2001-01-25,137.51650325087022
2001-01-26,137.0706127604998
2001-01-29,137.6236231247503
2001-01-30,137.25211301380625
2001-01-31,137.53332234164887
2001-02-01,136.3970989994665
2001-02-02,135.71158811479552
2001-02-05,134.72807706123163
2001-02-06,135.52854513104427
2001-02-07,134.19488014923496
2001-02-08,134.54067790447962
2001-02-09,132.94377303257107
2001-02-12,133.51283168218382
2001-02-13,133.96032267603817
2001-02-14,133.03839453102754
2001-02-15,135.11756973506672
2001-02-16,132.3549552261531
2001-02-19,131.4228574166778
2001-02-20,131.65639736423722
2001-02-21,130.22659242260752
2001-02-22,130.18006511720074
2001-02-23,129.04200272895008
2001-02-26,129.77034187324966
2001-02-27,129.3844528204142
2001-02-28,128.65465901549325
2001-03-01,126.99031274491497
2001-03-02,125.63939773322284
2001-03-05,126.95594616520711
2001-03-06,128.69945621259652
2001-03-07,128.96381432391465
2001-03-08,128.2820542167764
2001-03-09,127.24024568586597
2001-03-12,124.2195401747495
2001-03-13,122.98976547360074
2001-03-14,121.51604525535939
2001-03-15,123.6628172777097
2001-03-16,121.79773491013573
2001-03-19,121.35099091637852
2001-03-20,122.28805576842811
2001-03-21,122.50187691789274
2001-03-22,118.74484412986031
2001-03-23,121.09319857118373
2001-03-26,124.99455185155705
2001-03-27,126.54900557731442
2001-03-28,126.27584421216085
2001-03-29,125.2859988974378
2001-03-30,124.91417039261313
2001-04-02,124.17609770919368
2001-04-03,121.99333532388601
2001-04-04,121.8896080851027
2001-04-05,124.65712723355033
2001-04-06,124.30701025803467
2001-04-09,124.23837533774791
2001-04-10,126.53722995335104
2001-04-11,127.85216641754839
2001-04-12,127.89546725135813
2001-04-13,127.76721273347867
2001-04-16,127.99139810347818
2001-04-17,127.62747846581406
2001-04-18,131.7572971093164
2001-04-19,131.38854407094274
2001-04-20,129.68014647281785
2001-04-23,129.22041339138474
2001-04-24,129.56017656838262
2001-04-25,129.45499240746892
2001-04-26,130.10247850575618
2001-04-27,131.82851530081513
2001-04-30,133.21043100981777
2001-05-01,134.150354318231
2001-05-02,134.09292847170772
2001-05-03,132.46401217514796
2001-05-04,132.92672411792682
2001-05-07,133.90502067979045
2001-05-08,133.42220524219596
2001-05-09,132.4654600322242
2001-05-10,133.92402465124874
2001-05-11,133.9680079670085
2001-05-14,131.87870382298544
2001-05-15,132.84670736295203
2001-05-16,132.03428662769588
2001-05-17,133.81893256208838
2001-05-18,134.3169352996519
2001-05-21,135.614716647087
2001-05-22,136.75501464078806
2001-05-23,136.7996204958512
2001-05-24,136.9134273771991
2001-05-25,136.15835147408217
2001-05-28,135.68723537198608
2001-05-29,135.91304877924853
2001-05-30,133.72887324463863
2001-05-31,134.41435164263257
2001-06-01,134.24422965676087
2001-06-04,134.50785447671552
2001-06-05,135.2631857371079
2001-06-06,134.69106463915108
2001-06-07,134.49718677524635
2001-06-08,134.42615221383232
2001-06-11,133.37725225887957
2001-06-12,130.26556470020589
2001-06-13,130.88987421300703
2001-06-14,129.4366620126399
2001-06-15,128.1337204974855
2001-06-18,127.09803332634364
2001-06-19,127.48587642628793
2001-06-20,127.3586901180221
2001-06-21,127.7395717094546
2001-06-22,128.30941028573173
2001-06-25,127.59299720652153
2001-06-26,126.32887007750149
2001-06-27,126.18396594225507
2001-06-28,127.5107818664277
2001-06-29,129.07730515747807
2001-07-02,130.20890857602078
2001-07-03,129.20791781723273
2001-07-04,128.40538874335772
2001-07-05,127.79832421843061
2001-07-06,124.6977052375833
2001-07-09,124.19829638777091
2001-07-10,123.68670396050591
2001-07-11,122.00518688420566
2001-07-12,124.14999825449044
2001-07-13,124.42247644618728
2001-07-16,123.75534956514137
2001-07-17,122.72594564049547
2001-07-18,120.33452646182023
2001-07-19,121.78534807719564
2001-07-20,120.99247258775148
2001-07-23,120.57309610640216
2001-07-24,119.409327794785
2001-07-25,118.37877084196857
2001-07-26,119.08457510774518
2001-07-27,120.67561996506095
2001-07-30,120.92363972232238
2001-07-31,122.61526228730784
2001-08-01,123.10343512445637
2001-08-02,123.92846147165999
2001-08-03,122.56930449183339
2001-08-06,122.74156931422185
2001-08-07,123.26246091462596
2001-08-08,122.14340073573149
2001-08-09,119.131643030574
2001-08-10,118.38605499087906
2001-08-13,118.1815682535163
2001-08-14,120.1628235104014
2001-08-15,119.43735591887025
2001-08-16,117.90637151744731
2001-08-17,116.37975618748294
2001-08-20,116.12058250254904
2001-08-21,117.30883190221212
2001-08-22,116.97809494667072
2001-08-23,117.1225424577764
2001-08-24,118.30648917763094
2001-08-27,118.81857291996738
2001-08-28,117.63593487414806
2001-08-29,117.10501776787251
2001-08-30,115.0873583897414
2001-08-31,115.11371512917734
2001-09-03,113.67808904919448
2001-09-04,116.09891170848215
2001-09-05,114.48966385620115
2001-09-06,112.40466986991594
2001-09-07,109.86171223420335
2001-09-10,108.50990490128139
2001-09-11,104.15839068007243
2001-09-12,103.23445604231404
2001-09-13,104.24668691224653
2001-09-14,101.00195956447558
2001-09-17,101.3643250675702
2001-09-18,100.81737214455984
2001-09-19,99.63053918505165
2001-09-20,96.7647735443166
2001-09-21,94.40317869935748
2001-09-24,97.74484770440864
2001-09-25,98.54813843704443
2001-09-26,99.22799267163388
2001-09-27,99.99663351834043
2001-09-28,103.18724143365567
2001-10-01,101.8165042263691
2001-10-02,102.82074704587768
2001-10-03,102.47469446273941
2001-10-04,105.8531290442003
2001-10-05,105.34205449130287
2001-10-08,105.26816679003738
2001-10-09,104.55462507310473
2001-10-10,106.23935025217904
2001-10-11,108.28483843124236
2001-10-12,108.25082474723119
2001-10-15,106.47059292818481
2001-10-16,107.17869149040574
2001-10-17,109.26062214219013
2001-10-18,107.6438502027297
2001-10-19,106.68222905540699
2001-10-22,107.92703118977117
2001-10-23,110.32081787714263
2001-10-24,110.49195404187184
2001-10-25,109.05738127503584
2001-10-26,110.70885414891646
2001-10-29,108.170912467595
2001-10-30,105.89792616140616
2001-10-31,107.00504811375498
2001-11-01,107.44259455662451
2001-11-02,107.79618370060399
2001-11-05,110.01828263631451
2001-11-06,110.48325251014603
2001-11-07,110.2355626880995
2001-11-08,112.4545817503372
2001-11-09,111.40883753221203
2001-11-12,109.42747651518366
2001-11-13,111.85811191339447
2001-11-14,111.84751644782338
2001-11-15,112.7705030464026
2001-11-16,113.17463967958871
2001-11-19,114.66507809972997
2001-11-20,113.56062598637057
2001-11-21,113.78350616215904
2001-11-22,114.19229057362796
2001-11-23,113.80889825222766
2001-11-26,114.20356499152878
2001-11-27,113.12498931043744
2001-11-28,111.45170727554283
