Date,WORLD ex AUSTRALIA WITH USA GROSS
2002-09-12,816.9824365683205
2002-09-13,810.5535416389798
2002-09-16,814.1025510007931
2002-09-17,805.9380720442513
2002-09-18,790.3002682111056
2002-09-19,770.5431440307386
2002-09-20,768.5575470612415
2002-09-23,754.3775982735871
2002-09-24,744.1083930966325
2002-09-25,758.608484882451
2002-09-26,779.5584704172682
2002-09-27,766.651772367393
2002-09-30,742.7858176777406
2002-10-01,763.4795417856977
2002-10-02,757.843637109144
2002-10-03,747.2221176409186
2002-10-04,736.2353573555021
2002-10-07,721.8359381381284
2002-10-08,727.5915156725176
2002-10-09,709.0069918704286
2002-10-10,728.6348597619486
2002-10-11,756.6334495315784
2002-10-14,757.019386867673
2002-10-15,796.7929504157278
2002-10-16,782.4991358801279
2002-10-17,806.8218762844359
2002-10-18,809.4735908955379
2002-10-21,816.4822947739527
2002-10-22,804.860062438929
2002-10-23,802.4337433119734
2002-10-24,801.7334553275293
2002-10-25,807.9439891868024
2002-10-28,803.4592712369159
2002-10-29,787.6997397052274
2002-10-30,799.8675521349244
2002-10-31,796.3561186708196
2002-11-01,798.692073803799
2002-11-04,812.0441165071104
2002-11-05,815.5053914326065
2002-11-06,819.312997950316
2002-11-07,797.881712123248
2002-11-08,787.378997455437
2002-11-11,775.2559054886516
2002-11-12,782.2275120042367
2002-11-13,780.2754088112845
2002-11-14,797.5829112316873
2002-11-15,802.2895769766059
2002-11-18,796.8705093413533
2002-11-19,791.2915027180605
2002-11-20,805.38853320448
2002-11-21,826.9715262151392
2002-11-22,827.3163573913203
2002-11-25,832.4955817993906
2002-11-26,816.521238265457
2002-11-27,837.801080421979
2002-11-28,838.0804797026267
2002-11-29,836.1040800091162
2002-12-02,834.7247832901658
2002-12-03,820.2252547135568
2002-12-04,814.0594731070836
2002-12-05,804.1464239278345
2002-12-06,802.3973599702397
2002-12-09,786.5830530449957
2002-12-10,792.926625944513
2002-12-11,795.9254731664576
2002-12-12,787.2469417531697
2002-12-13,774.7829912747954
2002-12-16,792.292799571324
2002-12-17,780.1007494754775
2002-12-18,769.0744360359031
2002-12-19,766.8367670178685
2002-12-20,773.9749042645459
2002-12-23,776.001545633348
2002-12-24,771.8180995050817
2002-12-25,771.5961541653742
2002-12-26,769.5526719234273
2002-12-27,752.0761755375629
2002-12-30,754.0787659268195
2002-12-31,753.8209669610543
2003-01-01,753.8209669610543
2003-01-02,781.4742033389771
2003-01-03,780.4238766974037
2003-01-06,790.3195794972905
2003-01-07,787.0131279790331
2003-01-08,777.9716787642212
2003-01-09,783.7295635820427
2003-01-10,781.8659238059398
2003-01-13,780.4605587214379
2003-01-14,783.4213470443178
2003-01-15,774.5231832983022
2003-01-16,773.252824524865
2003-01-17,757.6137284723992
2003-01-20,752.8361978645507
2003-01-21,743.8724735418348
2003-01-22,733.8975909523106
2003-01-23,735.7934338473029
2003-01-24,717.9050911878685
2003-01-27,701.3274548409763
2003-01-28,705.9452036112951
2003-01-29,707.487609024464
2003-01-30,707.8395874976848
2003-01-31,713.8731101952333
2003-02-03,720.7844451450611
2003-02-04,702.385073394176
2003-02-05,705.7302082541936
2003-02-06,698.0762176598175
2003-02-07,692.215929370475
2003-02-10,696.0780699214703
2003-02-11,700.0896165272471
2003-02-12,691.1011135341033
2003-02-13,685.0218122830314
2003-02-14,698.6703848567635
2003-02-17,705.9571309168932
2003-02-18,718.6961648560981
2003-02-19,708.5864420841261
2003-02-20,699.749197858924
2003-02-21,706.3589570200133
2003-02-24,698.9267154562704
2003-02-25,695.1498558727291
2003-02-26,686.9563128013633
2003-02-27,695.1166611162895
2003-02-28,698.7908146524885
2003-03-03,694.0175116654584
2003-03-04,680.6982022505548
2003-03-05,679.665961879373
2003-03-06,673.4290177749984
2003-03-07,668.9398269028396
2003-03-10,652.5464623962707
2003-03-11,648.1940836507991
2003-03-12,645.8085983876022
2003-03-13,674.3803685677764
2003-03-14,689.1986363687969
2003-03-17,712.9932949657327
2003-03-18,718.9901610053054
2003-03-19,727.8297183702174
2003-03-20,727.7634784186024
2003-03-21,747.6168429485159
2003-03-24,719.1510402735466
2003-03-25,723.6876457173022
2003-03-26,723.2436632232274
2003-03-27,716.9952331002472
2003-03-28,711.3842456870926
2003-03-31,687.5369946386694
2003-04-01,695.7779520645205
2003-04-02,718.973308882617
2003-04-03,720.9097592012782
2003-04-04,726.3737330397424
2003-04-07,738.8425489240803
2003-04-08,732.2631805797349
2003-04-09,724.1919844244467
2003-04-10,716.6443649785335
2003-04-11,718.7648661183308
2003-04-14,726.8105383132068
2003-04-15,734.152290906519
2003-04-16,723.7611737595589
2003-04-17,729.8552144002039
2003-04-18,729.9580028944481
2003-04-21,731.1447485205765
2003-04-22,736.4159092618627
2003-04-23,743.9941565575729
2003-04-24,733.9031162951886
2003-04-25,723.9262417389067
2003-04-28,736.9679380376987
2003-04-29,736.6176635738873
2003-04-30,732.1257877044129
2003-05-01,726.9205469218512
2003-05-02,736.9057918250837
2003-05-05,734.5673716326867
2003-05-06,740.0791828314877
2003-05-07,735.732221399001
2003-05-08,721.3177073013051
2003-05-09,727.988480000652
2003-05-12,731.8279532597327
2003-05-13,732.5805911574035
2003-05-14,733.8331669328106
2003-05-15,740.3367776598282
2003-05-16,736.7449485155204
2003-05-19,711.6709808108194
2003-05-20,713.8051499013502
2003-05-21,711.1643136214182
2003-05-22,719.0067844980387
2003-05-23,714.8788934790479
2003-05-26,710.6196471089136
2003-05-27,719.0774511941601
2003-05-28,729.9781004252602
2003-05-29,726.2949246581309
2003-05-30,734.8112815223293
2003-06-02,744.246964333172
2003-06-03,744.7975021457225
2003-06-04,756.0575699051963
2003-06-05,750.1813236751879
2003-06-06,761.3923577696994
2003-06-09,750.660218399943
2003-06-10,759.0719477640479
2003-06-11,765.4672855977658
2003-06-12,768.8735290097691
2003-06-13,758.3930699692899
2003-06-16,768.4001495099332
2003-06-17,774.4039442008444
2003-06-18,781.0512823854107
2003-06-19,770.8588760411286
2003-06-20,775.9670828001285
2003-06-23,770.6584452825892
2003-06-24,768.8479104663911
2003-06-25,764.1419053012764
2003-06-26,773.9530900090698
2003-06-27,772.1363448014655
2003-06-30,765.3878509249226
2003-07-01,760.8614102128183
2003-07-02,776.8115861389546
2003-07-03,775.7472429200103
2003-07-04,776.4415059786826
2003-07-07,799.2368399972684
2003-07-08,803.670820414942
2003-07-09,798.5907125080768
2003-07-10,788.2105445639139
2003-07-11,795.1164445046038
2003-07-14,803.8724619701264
2003-07-15,802.3123879421895
2003-07-16,798.4352889066005
2003-07-17,790.0848005756475
2003-07-18,794.5594414234457
2003-07-21,780.2474728563994
2003-07-22,783.4018170067973
2003-07-23,780.311368633135
2003-07-24,779.0569293825785
2003-07-25,783.0748579164622
2003-07-28,788.1640885542621
2003-07-29,782.9579384938996
2003-07-30,786.9541098524039
2003-07-31,797.2347444635817
2003-08-01,790.7674745019999
2003-08-04,785.1735955129526
2003-08-05,777.4163866316899
2003-08-06,772.8669972739021
2003-08-07,775.6462803780482
2003-08-08,783.8398766349723
2003-08-11,787.7811430850564
2003-08-12,795.7699672100384
2003-08-13,794.6523878451078
2003-08-14,803.7499113171057
2003-08-15,804.7866303788946
2003-08-18,817.1876850520398
2003-08-19,823.813092915714
2003-08-20,821.9601989400239
2003-08-21,835.261528430191
2003-08-22,836.8330951936006
2003-08-25,832.4375018809666
2003-08-26,832.8018675068004
2003-08-27,833.8188817285511
2003-08-28,836.8539528461545
2003-08-29,835.0642258492132
2003-09-01,840.5547070907513
2003-09-02,854.5950249021005
2003-09-03,864.011842908796
2003-09-04,859.6272720163599
2003-09-05,847.8908960122278
2003-09-08,850.5511893534298
2003-09-09,840.295219175333
2003-09-10,829.4984910194996
2003-09-11,832.7837847851954
2003-09-12,827.5650398942853
2003-09-15,826.6152756170934
2003-09-16,843.948073875817
2003-09-17,841.7215803830851
2003-09-18,849.6588192343106
2003-09-19,841.6864294460748
2003-09-22,823.268002045761
2003-09-23,825.6109488060708
2003-09-24,817.5685469699326
2003-09-25,808.3166198439985
2003-09-26,805.8785692442996
2003-09-29,805.7537301017878
2003-09-30,791.6725261897082
2003-10-01,803.5703771378298
2003-10-02,809.4931082657106
2003-10-03,823.4444271259085
2003-10-06,823.1725950525417
2003-10-07,819.6896499159844
2003-10-08,813.2610471680279
2003-10-09,824.0642135077414
2003-10-10,821.4401893969795
2003-10-13,835.0472534154686
2003-10-14,835.9078517869606
2003-10-15,839.529468551956
2003-10-16,838.6792056858028
2003-10-17,836.2116580223367
2003-10-20,837.3573142251573
2003-10-21,837.309263578063
2003-10-22,819.8617004383166
2003-10-23,814.5020379278764
2003-10-24,811.2192537387581
2003-10-27,818.0554111390086
2003-10-28,833.4360620047959
2003-10-29,836.066593789865
2003-10-30,837.1145854557609
2003-10-31,839.8389420431291
2003-11-03,855.0367844948481
2003-11-04,853.2730331557458
2003-11-05,851.5462053332548
2003-11-06,855.9272692866833
2003-11-07,855.5324493553732
2003-11-10,849.0761669322034
2003-11-11,843.858547660545
2003-11-12,844.8673402043706
2003-11-13,843.590172527334
2003-11-14,836.889489937905
2003-11-17,825.2187855096173
2003-11-18,816.5012567339053
2003-11-19,815.2362764810996
2003-11-20,812.7821750309284
2003-11-21,813.5175932093543
2003-11-24,832.9813723704156
2003-11-25,833.7863075897831
2003-11-26,830.5945291411812
2003-11-27,833.220194711461
2003-11-28,827.363907873199
2003-12-01,839.7378573132626
2003-12-02,831.8752193798921
2003-12-03,831.3001321196468
2003-12-04,835.9599226504331
2003-12-05,826.6405485433131
2003-12-08,823.8414044314745
2003-12-09,822.1706033066
2003-12-10,816.1254184534265
2003-12-11,828.1829039529977
2003-12-12,824.8206715882131
2003-12-15,823.1523628805171
2003-12-16,821.6491966054928
2003-12-17,819.2301739141591
2003-12-18,827.6885184253788
2003-12-19,830.1859769632393
2003-12-22,828.8450316807031
2003-12-23,831.7608279085209
2003-12-24,829.9037087037153
2003-12-25,829.9626502850261
2003-12-26,831.6429190484124
2003-12-29,837.6718086668652
2003-12-30,837.745800965635
2003-12-31,835.441317191194
2004-01-01,835.441317191194
2004-01-02,838.61597265819
2004-01-05,844.2040742633212
2004-01-06,840.9340803849342
2004-01-07,842.9270004278712
2004-01-08,846.9940627311539
2004-01-09,836.6400029628487
2004-01-12,840.5253275351679
2004-01-13,838.8348160324663
2004-01-14,849.7047775444275
2004-01-15,852.9115428829156
2004-01-16,869.9608879245055
2004-01-19,872.471739847873
2004-01-20,862.1162296332391
2004-01-21,864.4321477190616
2004-01-22,859.6429612272232
2004-01-23,859.6273892127035
2004-01-26,869.7715596300775
2004-01-27,863.0416482914667
2004-01-28,857.9939519897368
2004-01-29,867.332981136613
2004-01-30,862.3455985772098
2004-02-02,863.9761844758988
2004-02-03,857.6705967988653
2004-02-04,852.7548325087581
2004-02-05,849.4454741433714
2004-02-06,852.3951475913743
2004-02-09,856.0977466519696
2004-02-10,858.1228610414814
2004-02-11,864.7577131059389
2004-02-12,855.844746257067
2004-02-13,854.9962673140063
2004-02-16,856.2287255148581
2004-02-17,862.0077122989891
2004-02-18,859.0745359381954
2004-02-19,866.831254858919
2004-02-20,867.4180509126594
2004-02-23,868.1226068771884
2004-02-24,858.2485804411558
2004-02-25,867.0259250807532
2004-02-26,874.6241777881703
2004-02-27,876.3434328249936
2004-03-01,885.2013727974947
2004-03-02,890.522205716141
2004-03-03,898.8117745692822
2004-03-04,898.9158238330994
2004-03-05,888.2138714692838
2004-03-08,887.4500464694707
2004-03-09,879.83125194576
2004-03-10,880.0887143796124
2004-03-11,863.3994640848285
2004-03-12,871.9752328984624
2004-03-15,859.3984552456867
2004-03-16,858.9208717381808
2004-03-17,878.0947589071923
2004-03-18,865.998219115102
2004-03-19,862.9221891766562
2004-03-22,848.9065698399972
2004-03-23,852.8532388010141
2004-03-24,856.8578337149562
2004-03-25,871.625446709628
2004-03-26,877.3128929156285
2004-03-29,884.5719794578337
2004-03-30,884.9723513940631
2004-03-31,879.9470315363543
2004-04-01,882.125721005148
2004-04-02,902.0532934738522
2004-04-05,915.8235011820308
2004-04-06,910.9974014422434
2004-04-07,901.9934379659697
2004-04-08,905.7676093790076
2004-04-09,904.3868909246288
2004-04-12,910.2259462687979
2004-04-13,913.3500981154774
2004-04-14,905.6994060565713
2004-04-15,903.3837576723524
2004-04-16,902.9963492424821
2004-04-19,903.2137331998689
2004-04-20,904.8007392851077
2004-04-21,906.0480743450355
2004-04-22,915.4252770287211
2004-04-23,920.0804007244419
2004-04-26,917.8847530048126
2004-04-27,914.6143084752713
2004-04-28,905.8244334121929
2004-04-29,894.1894676887857
2004-04-30,884.5657627384953
2004-05-03,892.620226466025
2004-05-04,889.141491623718
2004-05-05,890.1951263987071
2004-05-06,883.4505048372711
2004-05-07,882.0795847998556
2004-05-10,865.9362300551948
2004-05-11,875.8595614111057
2004-05-12,872.3271583541037
2004-05-13,874.5825637291234
2004-05-14,871.3748262533778
2004-05-17,852.5820452043474
2004-05-18,861.2579056554395
2004-05-19,864.6826093824288
2004-05-20,867.850928830878
2004-05-21,867.6452959833006
2004-05-24,873.2171547402406
2004-05-25,871.8624485928633
2004-05-26,877.0266635555604
2004-05-27,873.7628206855914
2004-05-28,875.9342545980436
2004-05-31,876.5479024217323
2004-06-01,875.1108352872288
2004-06-02,874.7030647300289
2004-06-03,871.1257255036348
2004-06-04,876.0829236675714
2004-06-07,886.3277965962226
2004-06-08,890.5355518305305
2004-06-09,894.2929092021932
2004-06-10,897.5847306989663
2004-06-11,900.6186246280744
2004-06-14,886.7492172687398
2004-06-15,892.6986929156915
2004-06-16,901.2968925662778
2004-06-17,900.0680273958681
2004-06-18,896.1349745199851
2004-06-21,896.9362835830308
2004-06-22,895.8055942009015
2004-06-23,901.2772856141593
2004-06-24,899.2152516753309
2004-06-25,897.9305417297034
2004-06-28,897.4845245032551
2004-06-29,901.0187780423236
2004-06-30,898.4893319059858
2004-07-01,893.8462200618386
2004-07-02,881.795099217497
2004-07-05,881.2807462776005
2004-07-06,875.4679238546925
2004-07-07,871.8070211939474
2004-07-08,865.9190704523214
2004-07-09,869.3945747479793
2004-07-12,868.9331593422067
2004-07-13,873.3640681252581
2004-07-14,866.9660899154195
2004-07-15,862.6921802277892
2004-07-16,858.2621373069763
2004-07-19,858.5442991746464
2004-07-20,863.5614162221143
2004-07-21,866.7156692467819
2004-07-22,861.3180324202976
2004-07-23,863.0559052943993
2004-07-26,857.2872374456322
2004-07-27,866.5829007581444
2004-07-28,869.9235144034604
2004-07-29,873.4814594408296
2004-07-30,877.838291929276
2004-08-02,880.2490915675028
2004-08-03,876.5997937771726
2004-08-04,872.87075617352
2004-08-05,865.6736180771037
2004-08-06,842.3667287597718
2004-08-09,839.9050609947353
2004-08-10,844.767155492563
2004-08-11,847.9729774239823
2004-08-12,839.9456207823686
2004-08-13,833.026114053009
2004-08-16,841.459131805761
2004-08-17,844.6761084199735
2004-08-18,853.5157834161313
2004-08-19,850.7529463469456
2004-08-20,855.3872020019238
2004-08-23,863.3585834679122
2004-08-24,868.0427581530171
2004-08-25,874.799583803941
2004-08-26,877.7260879728349
2004-08-27,884.485954422363
2004-08-30,879.3849087726564
2004-08-31,873.4587400237356
2004-09-01,876.4095505001884
2004-09-02,883.8695467616626
2004-09-03,886.9554665319671
2004-09-06,888.4499678078928
2004-09-07,892.8121348300589
2004-09-08,887.901362761434
2004-09-09,884.1305417105314
2004-09-10,880.6165243036248
2004-09-13,887.2937900641751
2004-09-14,886.296450800684
2004-09-15,887.3908167019381
2004-09-16,890.6694094352472
2004-09-17,892.1142443327378
2004-09-20,889.7548869901411
2004-09-21,889.1123364215281
2004-09-22,880.9714707595264
2004-09-23,874.0665840884534
2004-09-24,875.6898145994468
2004-09-27,868.6396470291022
2004-09-28,871.8551387540845
2004-09-29,875.3835143541467
2004-09-30,870.1943429373031
2004-10-01,884.7969606359143
2004-10-04,897.2275848757947
2004-10-05,895.069516833394
2004-10-06,899.1970493864043
2004-10-07,894.4182246858976
2004-10-08,884.2652704860952
2004-10-11,887.1955498711263
2004-10-12,885.8240029441974
2004-10-13,884.5475138491987
2004-10-14,871.3801292188166
2004-10-15,868.749136322386
2004-10-18,868.2604076110864
2004-10-19,867.3459177303372
2004-10-20,860.2500807276934
2004-10-21,862.9992001305416
2004-10-22,857.3000915487496
2004-10-25,845.3305298671837
2004-10-26,853.1034790487608
2004-10-27,862.8567096629533
2004-10-28,868.8958274063486
2004-10-29,869.9099772384076
2004-11-01,870.5686971875658
2004-11-02,876.4646865066318
2004-11-03,878.7164264985031
2004-11-04,882.6300897035743
2004-11-05,885.8740791373205
2004-11-08,882.6879083806248
2004-11-09,883.6364308793977
2004-11-10,882.8709965371938
2004-11-11,890.3539600101666
2004-11-12,896.410301013579
2004-11-15,897.1695603720076
2004-11-16,890.3831612108792
2004-11-17,894.1915404312896
2004-11-18,895.8354537105965
2004-11-19,886.2053830008315
2004-11-22,886.9257726262251
2004-11-23,884.8013266416195
2004-11-24,884.2857350152451
2004-11-25,883.3690898703223
2004-11-26,882.0504748577383
2004-11-29,880.2157487744272
2004-11-30,876.0052570719411
2004-12-01,885.0524331125928
2004-12-02,888.5075413202803
2004-12-03,884.3746007782041
2004-12-06,879.4321628581898
2004-12-07,873.7094943422347
2004-12-08,881.4132338582161
2004-12-09,881.2383394188282
2004-12-10,882.4036451664695
2004-12-13,886.4162691612416
2004-12-14,889.9003303204737
2004-12-15,886.4513588262419
2004-12-16,892.0603605024166
2004-12-17,888.7306834505071
2004-12-20,883.7987692875472
2004-12-21,889.6806047167875
2004-12-22,892.6246171719422
2004-12-23,888.1728737384909
2004-12-24,888.2487554360704
2004-12-27,882.5096283403996
2004-12-28,887.52151018153
2004-12-29,887.3675897589668
2004-12-30,887.5877743179061
2004-12-31,889.3881023840315
2005-01-03,892.1606539227756
2005-01-04,893.6227136290437
2005-01-05,889.6739272628348
2005-01-06,896.896844470246
2005-01-07,903.5818967625441
2005-01-10,903.6185900014051
2005-01-11,897.3354343933014
2005-01-12,891.9420141525524
2005-01-13,891.9661614602281
2005-01-14,901.3563674133187
2005-01-17,903.7497384163606
2005-01-18,910.7309937413092
2005-01-19,905.9478661368112
2005-01-20,903.196903241739
2005-01-21,897.5238681535533
2005-01-24,894.5044012278566
2005-01-25,900.7794056942612
2005-01-26,900.1470994129751
2005-01-27,902.1438613259394
2005-01-28,900.6218068686841
2005-01-31,906.019269918654
2005-02-01,912.6227468288155
2005-02-02,914.4619702447907
2005-02-03,915.6890658821561
2005-02-04,925.4527424937557
2005-02-07,931.8643745811586
2005-02-08,934.9835330498622
2005-02-09,929.6469447286291
2005-02-10,927.5064472365068
2005-02-11,934.6997065032668
2005-02-14,932.7770339318099
2005-02-15,935.7693117872858
2005-02-16,932.6133401357191
2005-02-17,924.9370086960835
2005-02-18,926.2082610091887
2005-02-21,925.854055708041
2005-02-22,910.1468486112616
2005-02-23,910.8454631868929
2005-02-24,914.1650277049914
2005-02-25,924.4254635966889
2005-02-28,917.8083471724772
2005-03-01,926.7292758098589
2005-03-02,930.4400071640714
2005-03-03,930.1625013762716
2005-03-04,932.635649965176
2005-03-07,936.2828768919263
2005-03-08,925.8057529312457
2005-03-09,919.287356936248
2005-03-10,914.391434121955
2005-03-11,909.7300696940957
2005-03-14,915.2184659064656
2005-03-15,916.9845346847791
2005-03-16,904.5991945119464
2005-03-17,907.033377540808
2005-03-18,911.9770324804775
2005-03-21,913.55778856547
2005-03-22,908.4804277340052
2005-03-23,914.6442511551882
2005-03-24,917.2838515572936
2005-03-25,917.7360894772776
2005-03-28,923.623999040282
2005-03-29,916.6110718893724
2005-03-30,920.0111999567049
2005-03-31,919.8772250831839
2005-04-01,919.8661148179589
2005-04-04,925.1510427992928
2005-04-05,929.7164747700564
2005-04-06,932.0821917604213
2005-04-07,933.8281744538587
2005-04-08,932.8729981353205
2005-04-11,926.487488896616
2005-04-12,930.7003276915967
2005-04-13,925.8647085960428
2005-04-14,922.9042873830449
2005-04-15,903.4324815335751
