Date,EUROPE ex SWITZERLAND
1998-12-31,100.0
1999-01-29,102.9462841046388
1999-02-26,103.88868447842881
1999-03-31,107.06225791939697
1999-04-30,112.91602048851512
1999-05-31,109.08183956707406
1999-06-30,112.57609542428261
1999-07-30,109.12992736285972
1999-08-31,111.83845782397184
1999-09-30,110.00495688288363
1999-10-29,115.78838041404855
1999-11-30,124.57591924477249
1999-12-31,139.00238413624132
2000-01-31,132.78289625797032
2000-02-29,142.8659946199215
2000-03-31,146.5436862438213
2000-04-28,146.95594034611935
2000-05-31,142.41627797730757
2000-06-30,140.52905510743446
2000-07-31,142.79016649526415
2000-08-31,147.22273447967302
2000-09-29,141.4917796555122
2000-10-31,145.96814643691016
2000-11-30,135.48863581849255
2000-12-29,133.96444614135694
2001-01-01,133.96444614135694
2001-01-02,131.9720017676581
2001-01-03,130.2618905417851
2001-01-04,132.9736340657401
2001-01-05,132.47946267453386
2001-01-08,131.83814448076822
2001-01-09,130.74286625249664
2001-01-10,130.12683171528263
2001-01-11,131.63912090848206
2001-01-12,132.73088866694377
2001-01-15,133.2827166780354
2001-01-16,131.32493806434388
2001-01-17,134.6535181226205
2001-01-18,133.85709950419067
2001-01-19,133.75624799664797
2001-01-22,133.8302415301346
2001-01-23,133.5423839928424
2001-01-24,135.01715474746211
2001-01-25,135.48227515096488
2001-01-26,135.13021944597176
2001-01-29,135.41560826998355
2001-01-30,135.1900464679493
2001-01-31,135.63439493576467
2001-02-01,134.23721214836087
2001-02-02,133.47786301295753
2001-02-05,133.1227379203523
2001-02-06,134.00156941833973
2001-02-07,132.23660721375754
2001-02-08,132.56322478895933
2001-02-09,130.5314955182281
2001-02-12,131.7635838881604
2001-02-13,131.9166827835928
2001-02-14,130.46799412167977
2001-02-15,132.241794748382
2001-02-16,129.28622345673006
2001-02-19,128.82249832245404
2001-02-20,127.99303352261795
2001-02-21,126.81982468188704
2001-02-22,126.23608361318354
2001-02-23,124.07116911538765
2001-02-26,124.91422196582012
2001-02-27,125.11362916224076
2001-02-28,124.79504637968847
2001-03-01,123.6889874451569
2001-03-02,123.6761803125466
2001-03-05,125.2466556041522
2001-03-06,126.9787571153618
2001-03-07,127.07143656517063
2001-03-08,126.33224643201962
2001-03-09,124.88171230903461
2001-03-12,121.97598938911234
2001-03-13,120.72862859797804
2001-03-14,119.12173397376638
2001-03-15,121.26088033962797
2001-03-16,118.22754086625046
2001-03-19,117.4394049815874
2001-03-20,119.3314820927196
2001-03-21,117.11556839262072
2001-03-22,112.57647579492406
2001-03-23,115.01801685963133
2001-03-26,118.81792032556703
2001-03-27,121.58527952883819
2001-03-28,119.9396763656902
2001-03-29,120.20128938840884
2001-03-30,120.48460842372452
2001-04-02,120.26921700682313
2001-04-03,116.4615549251418
2001-04-04,116.8904020932534
2001-04-05,119.64813373766388
2001-04-06,119.27956582576255
2001-04-09,120.94163441464426
2001-04-10,124.01417316984652
2001-04-11,124.29442897186149
2001-04-12,123.97096546391423
2001-04-13,123.97096546391423
2001-04-16,124.24835773956646
2001-04-17,123.66366183198157
2001-04-18,127.47953502325714
2001-04-19,126.90251305191302
2001-04-20,125.65621016323708
2001-04-23,124.7466543156432
2001-04-24,125.21153605707919
2001-04-25,125.01914412718372
2001-04-26,125.79237343398907
2001-04-27,127.93678957403066
2001-04-30,129.28085242988092
2001-05-01,128.86293195518036
2001-05-02,128.1452564301768
2001-05-03,125.47370231019765
2001-05-04,126.3734938531595
2001-05-07,127.09203255498363
2001-05-08,127.21469363417448
2001-05-09,126.50145640377607
2001-05-10,128.83396441189328
2001-05-11,128.18647446687646
2001-05-14,125.92185688684243
2001-05-15,127.24491883702579
2001-05-16,127.26198635927513
2001-05-17,128.57606044793206
2001-05-18,129.55542121687017
2001-05-21,130.3838519262627
2001-05-22,131.45507980122807
2001-05-23,130.3396539242065
2001-05-24,130.5229580452772
2001-05-25,129.83186808157353
2001-05-28,129.90924375455106
2001-05-29,129.25581122474105
2001-05-30,127.44591084932047
2001-05-31,128.12241497808992
2001-06-01,127.80271953446109
2001-06-04,128.29393272721092
2001-06-05,129.70459899800562
2001-06-06,128.80906135900904
2001-06-07,128.37235995207521
2001-06-08,128.25633789454446
2001-06-11,127.08837947956422
2001-06-12,124.40924698050702
2001-06-13,125.47422656830706
2001-06-14,123.89405189993549
2001-06-15,122.7829788484173
2001-06-18,121.67713905597496
2001-06-19,122.27082779766951
2001-06-20,121.89645109412817
2001-06-21,121.86994175031829
2001-06-22,122.48421746269752
2001-06-25,122.25660367980568
2001-06-26,120.37205525389092
2001-06-27,120.57904953816248
2001-06-28,122.28800524135364
2001-06-29,123.47659724439556
2001-07-02,125.32263429163164
2001-07-03,123.71681487961841
2001-07-04,122.91412821935847
2001-07-05,122.22238333809673
2001-07-06,119.51217214401835
2001-07-09,119.34929688423412
2001-07-10,118.59466783582144
2001-07-11,116.90348621760383
2001-07-12,118.45868122384208
2001-07-13,119.25445045305533
2001-07-16,118.50921140743571
2001-07-17,117.47161114416257
2001-07-18,115.65487298438448
2001-07-19,117.43814897915814
2001-07-20,116.46870419592744
2001-07-23,117.04149151825642
2001-07-24,115.4183583734477
2001-07-25,113.89234971488425
2001-07-26,114.9369049621056
2001-07-27,117.21756554127926
2001-07-30,118.52963294375883
2001-07-31,119.92073614847277
2001-08-01,120.16589340291736
2001-08-02,120.1625798586435
2001-08-03,118.98213063524399
2001-08-06,119.00105289945664
2001-08-07,119.3270590704908
2001-08-08,117.7671808444546
2001-08-09,115.43724401333955
2001-08-10,114.65032055757486
2001-08-13,115.12569898767411
2001-08-14,116.50662342818548
2001-08-15,115.62182689772918
2001-08-16,114.33783455049631
2001-08-17,112.39589649070825
2001-08-20,112.58151138064044
2001-08-21,113.75856706398771
2001-08-22,113.45834066398052
2001-08-23,113.93133214708838
2001-08-24,115.66389471565752
2001-08-27,115.7752687744502
2001-08-28,114.47095678898152
2001-08-29,114.38290343841523
2001-08-30,112.06560853685104
2001-08-31,112.2091380305104
2001-09-03,111.13695252205588
2001-09-04,112.73321214235855
2001-09-05,111.11838649959518
2001-09-06,108.5302840495854
2001-09-07,105.82515178405092
2001-09-10,105.02280453755348
2001-09-11,98.61287564755891
2001-09-12,100.20550810781856
2001-09-13,101.22408808249622
2001-09-14,95.96666032509194
2001-09-17,98.30481486824964
2001-09-18,97.19245608898126
2001-09-19,94.8432404980893
2001-09-20,91.14848472321093
2001-09-21,88.90434125708076
2001-09-24,93.59897955981472
2001-09-25,94.4338878427446
2001-09-26,95.92540556051402
2001-09-27,97.1372060650327
2001-09-28,100.10310003557602
2001-10-01,98.0025004557179
2001-10-02,98.87913952640797
2001-10-03,99.32692415788335
2001-10-04,102.87320004662526
2001-10-05,102.29136183437397
2001-10-08,102.20893763909095
2001-10-09,101.99805906546828
2001-10-10,104.69373591507038
2001-10-11,106.0635055763115
2001-10-12,105.52029163279646
2001-10-15,103.2190210598919
2001-10-16,104.26113519790891
2001-10-17,106.72444471470507
2001-10-18,104.90484291849413
2001-10-19,103.23223722821479
2001-10-22,104.73812339726436
2001-10-23,107.34692421287025
2001-10-24,107.6013112903403
2001-10-25,105.49472354406737
2001-10-26,108.12703501092629
2001-10-29,105.72081834887629
2001-10-30,103.08244278838677
2001-10-31,104.79979828863395
2001-11-01,105.41649019138403
2001-11-02,105.87753937708108
2001-11-05,108.51920341291078
2001-11-06,108.50398955325157
2001-11-07,109.39510074681517
2001-11-08,111.42423607269755
2001-11-09,110.16100467814421
2001-11-12,107.6941146626158
2001-11-13,111.25602332666827
2001-11-14,111.07140512514749
2001-11-15,111.17192865535556
2001-11-16,111.81282468733508
2001-11-19,113.11117735092445
2001-11-20,111.71310433018706
2001-11-21,111.71048084723219
2001-11-22,112.61517008826733
2001-11-23,112.20939753729957
2001-11-26,112.0442978461332
2001-11-27,110.69099522101412
2001-11-28,109.43030506985501
2001-11-29,109.44591623372736
2001-11-30,109.87563755655837
2001-12-03,109.29730236963991
2001-12-04,110.56367093945218
2001-12-05,114.0145156347352
2001-12-06,114.4700466247847
2001-12-07,113.29967020173686
2001-12-10,111.61793786516941
2001-12-11,111.68786833111022
2001-12-12,110.46916397212829
2001-12-13,108.54234652332744
2001-12-14,107.58774624475987
2001-12-17,110.10775617287543
2001-12-18,110.32822931785009
2001-12-19,109.45950183272411
2001-12-20,108.48503074617265
2001-12-21,110.60356399547076
2001-12-24,111.2393735934967
2001-12-25,111.2393735934967
2001-12-26,111.43873889282797
2001-12-27,112.85838241572579
2001-12-28,113.77170814351463
2001-12-31,113.38448671653148
2002-01-01,113.38448671653148
2002-01-02,111.73991417353672
2002-01-03,114.06939748790353
2002-01-04,114.37328418305911
2002-01-07,113.23334084985134
2002-01-08,112.38701867571682
2002-01-09,112.38338416567167
2002-01-10,111.05656846690542
2002-01-11,111.68808371290135
2002-01-14,109.22594343710082
2002-01-15,110.27535479289732
2002-01-16,109.12736854566927
2002-01-17,110.47378499941198
2002-01-18,109.99520827769248
2002-01-21,109.48875687443181
2002-01-22,109.56715002187158
2002-01-23,110.11454233042863
2002-01-24,111.73994578250091
2002-01-25,111.4774557629428
2002-01-28,112.37759747535016
2002-01-29,110.84666714781915
2002-01-30,109.61591244913915
2002-01-31,111.18510247032809
2002-02-01,111.53256489741452
2002-02-04,110.17449783502894
2002-02-05,108.22080586627305
2002-02-06,107.04291698267275
2002-02-07,107.86121487298945
2002-02-08,107.76871138097125
2002-02-11,108.6744202884039
2002-02-12,108.56452616514389
2002-02-13,109.46612085525136
2002-02-14,110.67245699230487
2002-02-15,109.58232401093348
2002-02-18,108.98545547302427
2002-02-19,106.97607893426738
2002-02-20,106.34705533607219
2002-02-21,107.44816194738495
2002-02-22,106.26540820501654
2002-02-25,107.97410701417644
2002-02-26,108.90397579241508
2002-02-27,110.55470411055168
2002-02-28,110.27807269049462
2002-03-01,111.34585493005432
2002-03-04,113.74239721295906
2002-03-05,113.26884985680782
2002-03-06,113.49744280760436
2002-03-07,114.03847810165863
2002-03-08,114.68190040485105
2002-03-11,114.03189270168056
2002-03-12,113.07796478544464
2002-03-13,112.99321079283892
2002-03-14,112.94157258112729
2002-03-15,113.93504413067792
2002-03-18,114.58388391646015
2002-03-19,114.91087936348238
2002-03-20,113.75950063567079
2002-03-21,113.53353717608417
2002-03-22,114.12695231821726
2002-03-25,113.32320404900568
2002-03-26,113.58168283964133
2002-03-27,113.77436900781666
2002-03-28,115.14825606635146
2002-03-29,115.14825606635146
2002-04-01,115.23841955703924
2002-04-02,114.34692582694487
2002-04-03,114.11250220799451
2002-04-04,112.87077999778339
2002-04-05,113.09865021040171
2002-04-08,111.55569242084216
2002-04-09,111.73123135746599
2002-04-10,112.66793308542574
2002-04-11,110.70836905333351
2002-04-12,111.38974238256547
2002-04-15,112.24463724484872
2002-04-16,114.1048564716477
2002-04-17,114.146549464438
2002-04-18,113.1697847752303
2002-04-19,113.4758963359512
2002-04-22,112.51421580231418
2002-04-23,112.06859799277814
2002-04-24,111.59482139177871
2002-04-25,110.4414948472165
2002-04-26,110.018991579662
2002-04-29,109.58541036865428
2002-04-30,110.17660500448193
2002-05-01,109.73264866496301
2002-05-02,109.74221303836944
2002-05-03,108.76179097276899
2002-05-06,108.41946903983926
2002-05-07,107.28330526248948
2002-05-08,109.67829530915816
2002-05-09,109.26907997878018
2002-05-10,107.98825336563026
2002-05-13,109.0350293868445
2002-05-14,110.49214444574447
2002-05-15,110.93082164667705
2002-05-16,110.46986772831842
2002-05-17,109.66492218648949
2002-05-20,109.06011464682791
2002-05-21,108.80100115787688
2002-05-22,107.14263968685582
2002-05-23,107.48408326656838
2002-05-24,107.52145487844852
2002-05-27,107.64724014128318
2002-05-28,106.4764648345607
2002-05-29,106.12520780832845
2002-05-30,104.51917747188607
2002-05-31,105.41140216659674
2002-06-03,104.53195205665405
2002-06-04,102.57919814888966
2002-06-05,101.99231343936903
2002-06-06,101.58990540675771
2002-06-07,100.27026606361035
2002-06-10,100.50582879961432
2002-06-11,101.55103485382308
2002-06-12,99.45560859919061
2002-06-13,98.31403307955522
2002-06-14,95.63019626255434
2002-06-17,98.9204904060028
2002-06-18,98.46310987288841
2002-06-19,96.79752432859918
2002-06-20,94.79098191039158
2002-06-21,94.50730852602693
2002-06-24,92.16516345448582
2002-06-25,94.3872684806146
2002-06-26,92.42454511289692
2002-06-27,93.57395423140369
2002-06-28,96.31901592604909
2002-07-01,96.63264149008427
2002-07-02,93.62143543288778
2002-07-03,91.08155634132541
2002-07-04,92.88588203965045
2002-07-05,96.55940591908498
2002-07-08,96.08739727114752
2002-07-09,94.93744503282797
2002-07-10,92.12610641806933
2002-07-11,88.71735018985865
2002-07-12,88.73754693796143
2002-07-15,83.99946055014685
2002-07-16,84.15609625434278
2002-07-17,87.19050282876528
2002-07-18,88.63175303962277
2002-07-19,84.5589782298474
2002-07-22,80.61348435863192
2002-07-23,79.22433897244497
2002-07-24,78.00385559854496
2002-07-25,80.53257949970329
2002-07-26,81.3975501876858
2002-07-29,86.23967359833789
2002-07-30,85.73620745094313
2002-07-31,86.33946882618955
2002-08-01,82.60968036144818
2002-08-02,82.6874995433048
2002-08-05,80.2033167246248
2002-08-06,83.49949137066946
2002-08-07,82.5519116347786
2002-08-08,85.63507390636863
2002-08-09,86.80052424896306
2002-08-12,84.84258817905204
2002-08-13,85.71268590161793
2002-08-14,83.51991000887111
2002-08-15,86.16159109466076
2002-08-16,86.58887826528606
2002-08-19,89.10271619323373
2002-08-20,87.93023124048086
2002-08-21,88.55561374605661
2002-08-22,90.53261502789039
2002-08-23,89.26095947355387
2002-08-26,88.62098476330999
2002-08-27,90.22218665501114
2002-08-28,86.92662431350323
2002-08-29,85.60626150231714
2002-08-30,86.30930922850206
2002-09-02,84.88388377978566
2002-09-03,81.39940091968445
2002-09-04,81.73951258995908
2002-09-05,81.27456276363746
2002-09-06,83.74417338376469
2002-09-09,82.65725209509702
2002-09-10,84.89115313454955
2002-09-11,86.47711073213719
2002-09-12,83.43810841100844
2002-09-13,81.8788607138357
2002-09-16,81.77463735549438
2002-09-17,81.10579990901134
2002-09-18,77.9982672356114
2002-09-19,76.56206072957643
2002-09-20,76.77149467030142
2002-09-23,74.30579398344145
2002-09-24,73.0691862957488
2002-09-25,74.14205334771802
2002-09-26,77.4399157573989
2002-09-27,77.45454532568391
2002-09-30,73.67396090276719
2002-10-01,75.0567279088245
2002-10-02,77.18284728905621
2002-10-03,76.10150439678424
2002-10-04,74.6135601603029
2002-10-07,73.77506091462998
2002-10-08,72.65416548749242
2002-10-09,72.10883683651588
2002-10-10,73.73423250097417
2002-10-11,77.27763199265553
2002-10-14,76.51593171147591
2002-10-15,81.02193819936039
2002-10-16,79.74532412513514
2002-10-17,82.57464375564365
2002-10-18,82.18392340772832
2002-10-21,82.41873848320115
2002-10-22,81.60503420341577
2002-10-23,79.11504590117718
2002-10-24,81.11416940896083
2002-10-25,80.53594848391752
2002-10-28,81.51503388213814
2002-10-29,78.19850039796152
2002-10-30,80.12496859022885
2002-10-31,81.25467517267205
2002-11-01,80.25945649799476
2002-11-04,83.06504629120677
2002-11-05,83.32035853886987
2002-11-06,82.45605673295573
2002-11-07,80.9619302251811
2002-11-08,80.03144926524351
2002-11-11,79.61690641454791
2002-11-12,80.70245545971048
2002-11-13,80.05156981754574
2002-11-14,81.53483005644213
2002-11-15,81.8970626423977
2002-11-18,82.73677832390588
2002-11-19,82.26415546912172
2002-11-20,82.15049379256038
2002-11-21,84.84225566082027
2002-11-22,84.98968211634825
2002-11-25,84.38019575392836
2002-11-26,82.74817709139217
2002-11-27,84.58262749406128
2002-11-28,85.29586205604427
2002-11-29,85.11393480154236
2002-12-02,85.07847077935705
2002-12-03,83.25418055559342
2002-12-04,82.82373053477166
2002-12-05,81.90139159369473
2002-12-06,81.49746381413483
2002-12-09,79.73169913231487
2002-12-10,79.86315837032889
2002-12-11,80.82426651095909
2002-12-12,79.56726300621649
2002-12-13,78.43384023793439
2002-12-16,80.66935229201519
2002-12-17,79.3585249713471
2002-12-18,77.85593226202964
2002-12-19,77.65295942125802
2002-12-20,78.52575311186918
2002-12-23,78.790790490321
2002-12-24,78.76150815835896
2002-12-25,78.76150815835896
2002-12-26,78.66656756445987
2002-12-27,76.31266279929683
2002-12-30,77.10715428162437
2002-12-31,77.64940350087168
2003-01-01,77.64940350087168
2003-01-02,80.33922925407776
2003-01-03,80.21979000829778
2003-01-06,80.52227022129784
2003-01-07,79.91791988293947
2003-01-08,78.69098292625286
2003-01-09,79.22657520904505
2003-01-10,79.4695954046737
2003-01-13,79.30183409168295
2003-01-14,79.46487029954409
2003-01-15,78.39646511099406
2003-01-16,78.44041604168807
2003-01-17,76.5760037867733
2003-01-20,75.54453662797113
2003-01-21,74.71750470834907
2003-01-22,73.45525346304942
2003-01-23,72.83959737625466
2003-01-24,72.21252327473428
2003-01-27,69.80869370054666
2003-01-28,69.92728110984974
2003-01-29,70.21831277076225
2003-01-30,72.10200682505764
2003-01-31,72.18704384155002
2003-02-03,73.4822500007511
2003-02-04,71.03487259722245
2003-02-05,72.4549147928098
2003-02-06,70.92877904945806
2003-02-07,70.24022833202389
2003-02-10,69.9399194436767
2003-02-11,71.61080261606664
2003-02-12,70.29058458250996
2003-02-13,69.84630473604707
2003-02-14,70.81919143061042
2003-02-17,72.09517946877718
2003-02-18,72.97957962236266
2003-02-19,71.33916719143394
2003-02-20,70.80867736654878
2003-02-21,71.48075189145742
2003-02-24,70.61819986271365
2003-02-25,68.47629070380631
2003-02-26,68.05366060928556
2003-02-27,68.56258145933516
2003-02-28,69.74328677153561
2003-03-03,69.91565525979001
2003-03-04,68.41800088102315
2003-03-05,67.8359291559346
2003-03-06,67.27287862681617
2003-03-07,65.86576600444577
2003-03-10,64.43376370462438
2003-03-11,64.51962059058457
2003-03-12,62.29863822580108
2003-03-13,66.07895839378979
2003-03-14,68.68531140650101
2003-03-17,70.91505424578675
2003-03-18,71.16038499028434
2003-03-19,72.06888677314478
2003-03-20,71.62830189499147
2003-03-21,73.99712057666568
2003-03-24,70.97369703788397
2003-03-25,71.7510337480508
2003-03-26,71.93318050820638
2003-03-27,70.6186165635585
2003-03-28,70.2553341431435
2003-03-31,67.77926692387963
2003-04-01,68.69947798857837
2003-04-02,71.03845422264584
2003-04-03,71.73211341074857
2003-04-04,72.59816315083334
2003-04-07,75.12922286730638
2003-04-08,73.88019221572229
2003-04-09,73.7791054274721
2003-04-10,72.44529508383944
2003-04-11,73.04977961538856
2003-04-14,73.72515290822803
2003-04-15,74.96148133613961
2003-04-16,74.18461227478214
2003-04-17,74.80383295635184
2003-04-18,74.80383295635184
2003-04-21,74.64291208911983
2003-04-22,75.1470436115814
2003-04-23,76.24348921602521
2003-04-24,75.03461938658175
2003-04-25,74.1249670999795
2003-04-28,75.86169541889929
2003-04-29,75.57573739126694
2003-04-30,75.39251739929296
2003-05-01,74.96766142407517
2003-05-02,75.58864400461749
2003-05-05,76.02976115818227
2003-05-06,77.09798107840028
2003-05-07,76.06536316510054
2003-05-08,74.29599895107097
2003-05-09,74.96268518249134
2003-05-12,75.12412105526025
2003-05-13,75.2615180097949
2003-05-14,75.4545388903678
2003-05-15,76.40093990086706
2003-05-16,76.66556541260721
2003-05-19,74.06564439394224
2003-05-20,74.40597343015207
2003-05-21,73.7874014268072
2003-05-22,74.66946211173467
2003-05-23,74.14112221528687
2003-05-26,73.8311665262832
2003-05-27,74.25121352285058
2003-05-28,75.95769024912587
2003-05-29,76.18177593962203
2003-05-30,76.20740630967377
2003-06-02,77.66474364645032
2003-06-03,77.21756170746326
2003-06-04,78.02651968937397
2003-06-05,77.50598223477553
2003-06-06,79.51997510139064
2003-06-09,78.3310759246163
2003-06-10,78.69729188686817
2003-06-11,79.79930390475108
2003-06-12,80.4205780390223
2003-06-13,79.33829420687786
2003-06-16,80.43692044219003
2003-06-17,81.3603097165092
2003-06-18,81.86500099297811
2003-06-19,80.6382311904122
2003-06-20,81.18262136002407
2003-06-23,79.92557363968538
2003-06-24,79.45523320987097
2003-06-25,79.76162502809993
2003-06-26,79.67191313628285
2003-06-27,79.86920202059788
2003-06-30,78.90417544669306
2003-07-01,77.39156665704652
2003-07-02,78.94827668776975
2003-07-03,79.36994689823324
2003-07-04,79.18863272821154
2003-07-07,81.09889666315532
2003-07-08,81.05050731325484
2003-07-09,80.37152284807149
2003-07-10,79.58558105289863
2003-07-11,80.49815322430288
2003-07-14,81.71539108313557
2003-07-15,81.00156641084588
2003-07-16,80.51140362832759
2003-07-17,79.72695827200229
2003-07-18,79.86884060468705
2003-07-21,79.0064777986971
2003-07-22,79.47245565726591
2003-07-23,79.34425952030932
2003-07-24,80.638539965518
2003-07-25,80.01944688451202
2003-07-28,81.03999276580356
2003-07-29,80.64363020252785
2003-07-30,81.07407604067897
2003-07-31,81.95761696378247
2003-08-01,81.0131624106172
2003-08-04,80.47038808405051
2003-08-05,80.93113775149347
2003-08-06,79.80499863839685
2003-08-07,79.97321425118426
2003-08-08,80.85253877088955
2003-08-11,81.16626450232822
2003-08-12,81.66306602914466
2003-08-13,82.01389136802116
2003-08-14,83.08549613228814
2003-08-15,83.16143874553242
2003-08-18,84.0573720504027
2003-08-19,84.22778271521416
2003-08-20,83.92543686568492
2003-08-21,84.75889375835071
2003-08-22,85.09176451374775
2003-08-25,84.47376344224492
2003-08-26,83.56585216582559
2003-08-27,84.23068199062702
2003-08-28,84.54050374706979
2003-08-29,83.93557731343421
2003-09-01,84.88041887998378
2003-09-02,85.26090896872968
2003-09-03,86.71018528791096
2003-09-04,86.49793914376794
2003-09-05,85.93606409746691
