Date,EMU
1998-12-31,100.0
1999-01-29,102.74459904697441
1999-02-26,101.18308101493515
1999-03-31,103.14937721960436
1999-04-30,108.1307275597073
1999-05-31,104.76362198519436
1999-06-30,108.82488924046568
1999-07-30,104.52639077966376
1999-08-31,108.19791979569465
1999-09-30,106.7800051477643
1999-10-29,112.67934983048762
1999-11-30,121.89045427557966
1999-12-31,139.13647677700902
2000-01-31,133.86398199627288
2000-02-29,148.41503839313532
2000-03-31,148.90982925844375
2000-04-28,148.71210669663063
2000-05-31,145.83641412428952
2000-06-30,145.12648713918162
2000-07-31,145.65621862162584
2000-08-31,148.11248058375747
2000-09-29,141.78141691381376
2000-10-31,145.75944826545845
2000-11-30,136.83649231189904
2000-12-29,135.58881637371684
2001-01-01,135.58881637371684
2001-01-02,133.5620311466798
2001-01-03,132.20465871367293
2001-01-04,134.74484180098744
2001-01-05,134.23756554394757
2001-01-08,133.53963175096922
2001-01-09,132.2660788340515
2001-01-10,131.65525187753573
2001-01-11,133.83967035557387
2001-01-12,135.5650706457437
2001-01-15,135.80651011187112
2001-01-16,134.0869451528534
2001-01-17,136.86366482945218
2001-01-18,136.26716868555573
2001-01-19,135.73632776334694
2001-01-22,136.0874046889251
2001-01-23,135.8062496411678
2001-01-24,136.7769461560211
2001-01-25,137.1015943522467
2001-01-26,136.72533526802934
2001-01-29,136.61581769448372
2001-01-30,136.2957043435482
2001-01-31,137.64470924622907
2001-02-01,135.93271125114867
2001-02-02,134.637873527731
2001-02-05,134.36594442394153
2001-02-06,135.41551429979714
2001-02-07,133.3725798253723
2001-02-08,133.97063587079495
2001-02-09,131.93055735586088
2001-02-12,133.18944190066696
2001-02-13,132.93174972449722
2001-02-14,130.82111837354324
2001-02-15,132.41612516309783
2001-02-16,130.02357767133037
2001-02-19,129.86530834591815
2001-02-20,129.05515804270917
2001-02-21,127.36682312877869
2001-02-22,125.8825553956225
2001-02-23,123.16608592338297
2001-02-26,125.1884300022728
2001-02-27,125.74700398338665
2001-02-28,125.47752757048494
2001-03-01,124.16066039035712
2001-03-02,124.23939997827888
2001-03-05,125.45801139937073
2001-03-06,127.34141519536456
2001-03-07,127.59935846715156
2001-03-08,126.47754957592849
2001-03-09,125.25362071600253
2001-03-12,122.07573666769363
2001-03-13,121.10975839619773
2001-03-14,119.24863209971687
2001-03-15,121.15398192823635
2001-03-16,118.55040146644298
2001-03-19,117.714336451118
2001-03-20,119.7007153654545
2001-03-21,117.04434157222381
2001-03-22,112.17566848366234
2001-03-23,115.17045395138382
2001-03-26,118.93284184491804
2001-03-27,121.48331489881598
2001-03-28,119.75949735700577
2001-03-29,120.06293095716408
2001-03-30,120.64359814481345
2001-04-02,120.55505483616189
2001-04-03,116.42381786747868
2001-04-04,117.26922516106929
2001-04-05,120.06095889710252
2001-04-06,119.52582120268653
2001-04-09,120.91573022681068
2001-04-10,123.729918379773
2001-04-11,124.21314820922616
2001-04-12,124.47535495776464
2001-04-13,124.47535495776464
2001-04-16,124.47535495776458
2001-04-17,123.48417600775902
2001-04-18,127.39660806408206
2001-04-19,127.03954830310565
2001-04-20,126.11028207171336
2001-04-23,124.64816116980019
2001-04-24,125.71728184824697
2001-04-25,125.52790504511326
2001-04-26,126.60074977816417
2001-04-27,128.4125898222166
2001-04-30,130.0253583835788
2001-05-01,130.08662016721152
2001-05-02,129.2721300170599
2001-05-03,126.767945945279
2001-05-04,126.893093875237
2001-05-07,127.46467105482661
2001-05-08,127.4321744161923
2001-05-09,126.68865284911858
2001-05-10,129.1297706457055
2001-05-11,128.36926527062099
2001-05-14,127.17964207037686
2001-05-15,127.81729211867756
2001-05-16,127.552893753249
2001-05-17,128.97060665629502
2001-05-18,129.90867240630118
2001-05-21,130.24984827171573
2001-05-22,131.18950959146255
2001-05-23,130.15018658383636
2001-05-24,130.71807551880076
2001-05-25,129.2914623695406
2001-05-28,129.7421659077131
2001-05-29,128.62100794306411
2001-05-30,126.6959342946031
2001-05-31,127.16630834009929
2001-06-01,126.77142707379781
2001-06-04,127.19832120633984
2001-06-05,128.79155742049463
2001-06-06,128.28420795623595
2001-06-07,127.83492316569274
2001-06-08,127.96510057491818
2001-06-11,127.19499060749509
2001-06-12,123.95941412189681
2001-06-13,125.08652230142343
2001-06-14,123.45387809057105
2001-06-15,121.99951161754501
2001-06-18,120.65935521196782
2001-06-19,121.29983458143703
2001-06-20,120.56756318603935
2001-06-21,120.30691372283451
2001-06-22,121.15560747639093
2001-06-25,121.29833609578951
2001-06-26,119.55333678997624
2001-06-27,119.09494340851477
2001-06-28,120.5242304499208
2001-06-29,122.37081485515515
2001-07-02,123.88458695693117
2001-07-03,122.50295156283954
2001-07-04,121.72907912017018
2001-07-05,121.02232859586609
2001-07-06,118.13979461851281
2001-07-09,118.20723049549092
2001-07-10,117.30409625856501
2001-07-11,115.8666257531699
2001-07-12,116.81998485874932
2001-07-13,117.59900225555124
2001-07-16,116.88029288721677
2001-07-17,116.18660385862684
2001-07-18,114.26781630179696
2001-07-19,116.35693231744605
2001-07-20,115.2564446510459
2001-07-23,116.08006825224777
2001-07-24,114.95389689877432
2001-07-25,113.07983886619508
2001-07-26,114.36403384917321
2001-07-27,116.32267307494095
2001-07-30,117.79163900052852
2001-07-31,118.9388697519281
2001-08-01,119.11104149133978
2001-08-02,118.62020790364802
2001-08-03,117.54725568027902
2001-08-06,117.98194219822092
2001-08-07,118.02712375197434
2001-08-08,116.39420067523476
2001-08-09,114.28079556561819
2001-08-10,113.0286176313313
2001-08-13,114.21447703446368
2001-08-14,115.4043997099731
2001-08-15,114.59199352174285
2001-08-16,113.4364996265589
2001-08-17,111.19701279671405
2001-08-20,111.15903551535871
2001-08-21,111.89882712951815
2001-08-22,111.82733679997558
2001-08-23,112.51884637581318
2001-08-24,114.36679162605645
2001-08-27,114.44062263164925
2001-08-28,112.63146146178225
2001-08-29,112.77904186225949
2001-08-30,110.20249880456846
2001-08-31,110.26429229736647
2001-09-03,108.80351008166998
2001-09-04,109.8884856274505
2001-09-05,107.53520613816602
2001-09-06,104.95360973192763
2001-09-07,102.72929591900008
2001-09-10,101.87282887307558
2001-09-11,95.42958243266668
2001-09-12,96.13020879449654
2001-09-13,96.93222341650701
2001-09-14,91.5094680107144
2001-09-17,93.71994414234821
2001-09-18,93.11795023825687
2001-09-19,90.97405139685873
2001-09-20,87.08459643115546
2001-09-21,84.76362604852942
2001-09-24,89.78162952140177
2001-09-25,90.6959063043304
2001-09-26,92.30967001689672
2001-09-27,93.4444876812696
2001-09-28,96.10823201431373
2001-10-01,94.22137590996229
2001-10-02,95.55585455407478
2001-10-03,95.68561011144119
2001-10-04,99.0344714142987
2001-10-05,97.9199142052106
2001-10-08,98.0813898879401
2001-10-09,98.16982580730709
2001-10-10,101.099097358359
2001-10-11,102.3816499389507
2001-10-12,101.8423354165212
2001-10-15,99.3259916887708
2001-10-16,100.94119659595424
2001-10-17,102.87132736205231
2001-10-18,101.09160156911781
2001-10-19,99.63852113360964
2001-10-22,101.55836987518124
2001-10-23,104.21751235843027
2001-10-24,105.03126784090274
2001-10-25,102.70727097457257
2001-10-26,104.99984756288526
2001-10-29,102.74198731438467
2001-10-30,99.78757085307944
2001-10-31,101.47574575045027
2001-11-01,102.22785486624322
2001-11-02,101.97271003879433
2001-11-05,104.79947713369319
2001-11-06,104.42840805317911
2001-11-07,105.67048167661046
2001-11-08,107.9418791560678
2001-11-09,106.41485050123177
2001-11-12,103.85740441506366
2001-11-13,107.51327734307083
2001-11-14,107.55673500261383
2001-11-15,107.80238364597876
2001-11-16,108.56402142846508
2001-11-19,110.24070668771397
2001-11-20,108.84072603684955
2001-11-21,108.33752621184273
2001-11-22,109.4565019793549
2001-11-23,109.47903806436707
2001-11-26,108.98631660291781
2001-11-27,107.36759019319378
2001-11-28,106.02492094569516
2001-11-29,106.1724653288589
2001-11-30,107.15471839594915
2001-12-03,106.73408204569007
2001-12-04,108.02091509297095
2001-12-05,111.76760809176177
2001-12-06,111.919653606253
2001-12-07,111.04823929701422
2001-12-10,109.08736322314206
2001-12-11,109.51835473335515
2001-12-12,108.10193340612058
2001-12-13,105.79582000328746
2001-12-14,104.72372808249197
2001-12-17,107.88010234002122
2001-12-18,107.6549937965446
2001-12-19,106.85089664893687
2001-12-20,105.85372001916753
2001-12-21,107.86921229237112
2001-12-24,107.9151779147062
2001-12-25,107.9151779147062
2001-12-26,107.91517791470616
2001-12-27,110.00375545221577
2001-12-28,110.76687950535724
2001-12-31,110.78453210920388
2002-01-01,110.78453210920388
2002-01-02,109.61952646081168
2002-01-03,111.75789859344503
2002-01-04,111.6764357102565
2002-01-07,110.17204454273367
2002-01-08,109.38293171619127
2002-01-09,109.70591372886163
2002-01-10,108.13671459383369
2002-01-11,108.90680644710523
2002-01-14,106.16586432486083
2002-01-15,107.36697398004708
2002-01-16,105.78335841886299
2002-01-17,107.67960639239716
2002-01-18,107.36042379969491
2002-01-21,106.38101238097843
2002-01-22,106.74029192127293
2002-01-23,107.57809072209807
2002-01-24,109.1286730785273
2002-01-25,108.85950935219178
2002-01-28,109.85677153629392
2002-01-29,108.53528622742444
2002-01-30,106.99376414114892
2002-01-31,108.17297392364506
2002-02-01,108.47730487590556
2002-02-04,106.78915052199181
2002-02-05,104.67621231009687
2002-02-06,103.23449406682953
2002-02-07,103.99139889109203
2002-02-08,103.7233422617764
2002-02-11,104.92436875885595
2002-02-12,104.61783454394734
2002-02-13,105.48952638958741
2002-02-14,106.71465300119685
2002-02-15,105.27172173763391
2002-02-18,104.7155567465727
2002-02-19,102.44919822054462
2002-02-20,102.08527908030557
2002-02-21,103.25849695696033
2002-02-22,101.92817676502013
2002-02-25,103.56795439739312
2002-02-26,104.42072811924778
2002-02-27,106.33610866895975
2002-02-28,107.09273035484115
2002-03-01,107.7203572297893
2002-03-04,110.61031383911765
2002-03-05,110.19086710370975
2002-03-06,110.64290080633403
2002-03-07,111.22379923713905
2002-03-08,111.8599823394322
2002-03-11,111.3009454517029
2002-03-12,110.24105090990369
2002-03-13,109.80223654409075
2002-03-14,110.10133856339955
2002-03-15,111.29183669660304
2002-03-18,112.01506092137254
2002-03-19,112.54470171563983
2002-03-20,111.22481281395908
2002-03-21,110.69879072334302
2002-03-22,111.31240856650412
2002-03-25,110.53607228468019
2002-03-26,111.06746405965698
2002-03-27,111.03615221901525
2002-03-28,112.41787869435767
2002-03-29,112.41787869435767
2002-04-01,112.41787869435778
2002-04-02,111.31483060756314
2002-04-03,111.23483155010328
2002-04-04,109.83808631627677
2002-04-05,109.60095898651076
2002-04-08,107.65472961205882
2002-04-09,108.14732048421146
2002-04-10,109.20903779773909
2002-04-11,107.48707009338813
2002-04-12,107.99239606381833
2002-04-15,108.89998942904275
2002-04-16,111.2783658494867
2002-04-17,111.35645118924111
2002-04-18,110.37413786336502
2002-04-19,110.60930147487653
2002-04-22,109.55653862820255
2002-04-23,109.39769533925912
2002-04-24,108.57665803763835
2002-04-25,107.11834497541909
2002-04-26,106.81222997645342
2002-04-29,106.34643768058709
2002-04-30,107.08819415898235
2002-05-01,107.08219618444437
2002-05-02,105.99808339779041
2002-05-03,104.77882705499763
2002-05-06,104.52465052598454
2002-05-07,103.67381218854172
2002-05-08,106.16564382768847
2002-05-09,105.6610773448674
2002-05-10,104.1874979591147
2002-05-13,105.45840031035061
2002-05-14,107.2069193283971
2002-05-15,107.63401967063157
2002-05-16,107.22195947073385
2002-05-17,106.80503741417557
2002-05-20,106.00449219367468
2002-05-21,105.69610873272075
2002-05-22,104.21026088381257
2002-05-23,104.33737688229441
2002-05-24,104.44078284307044
2002-05-27,104.98712584631976
2002-05-28,104.36406442984347
2002-05-29,104.0719501485475
2002-05-30,102.18082042553448
2002-05-31,102.96249397210241
2002-06-03,101.74316503254396
2002-06-04,98.72512169232668
2002-06-05,98.98376422382943
2002-06-06,99.16626264181681
2002-06-07,97.44663812580951
2002-06-10,97.53548346641935
2002-06-11,98.92696303030752
2002-06-12,96.53444210694475
2002-06-13,95.49583861000936
2002-06-14,92.99396648282479
2002-06-17,96.4330565710809
2002-06-18,96.30768239889164
2002-06-19,94.66984065203351
2002-06-20,92.63914575283874
2002-06-21,92.06638767535132
2002-06-24,89.39146994791984
2002-06-25,91.44110466704122
2002-06-26,89.80099657288912
2002-06-27,91.19739156016264
2002-06-28,94.56671979442483
2002-07-01,94.40271583989355
2002-07-02,90.99950783043384
2002-07-03,88.89140160813315
2002-07-04,90.88422228383183
2002-07-05,94.8725301094327
2002-07-08,94.61170849713025
2002-07-09,93.47931881747911
2002-07-10,90.12794370161976
2002-07-11,87.18777980609826
2002-07-12,87.23305266783963
2002-07-15,82.84289869374678
2002-07-16,82.82761299142352
2002-07-17,85.48507458610042
2002-07-18,86.34926610370732
2002-07-19,82.39002925210794
2002-07-22,78.42353948072814
2002-07-23,76.21887655050641
2002-07-24,75.2705701700823
2002-07-25,77.01699278749189
2002-07-26,77.54987402439231
2002-07-29,82.48878688028553
2002-07-30,81.87922399463076
2002-07-31,81.76254581788099
2002-08-01,78.65235350888744
2002-08-02,78.0538016037024
2002-08-05,75.21887562695986
2002-08-06,78.7325768872641
2002-08-07,78.11126838377852
2002-08-08,81.39055389817013
2002-08-09,82.77040005579732
2002-08-12,80.83653400846903
2002-08-13,81.53307127166187
2002-08-14,79.01774007376763
2002-08-15,81.19273640019281
2002-08-16,82.11613135820569
2002-08-19,84.98166515292077
2002-08-20,83.77595004864256
2002-08-21,84.81385246819625
2002-08-22,86.83036761392924
2002-08-23,85.52700444298462
2002-08-26,84.29610663514303
2002-08-27,86.51609437882782
2002-08-28,83.09951572895535
2002-08-29,81.48877165945052
2002-08-30,82.43636609145885
2002-09-02,80.64959493199811
2002-09-03,77.19296775303698
2002-09-04,77.6976813585073
2002-09-05,76.93525775741288
2002-09-06,79.5461439479661
2002-09-09,78.21598531057037
2002-09-10,80.15630910616845
2002-09-11,82.36910714205288
2002-09-12,79.01541441851857
2002-09-13,77.3623657147511
2002-09-16,76.82969319711457
2002-09-17,76.22889451852274
2002-09-18,73.2561094378448
2002-09-19,71.72136472656088
2002-09-20,71.38643427199513
2002-09-23,68.7863563254116
2002-09-24,67.72047921868628
2002-09-25,68.98849200345364
2002-09-26,72.31714543440866
2002-09-27,71.59151165607675
2002-09-30,67.98657054033994
2002-10-01,69.23083155464208
2002-10-02,71.4754159884496
2002-10-03,70.03254376418299
2002-10-04,68.14615402477612
2002-10-07,67.40345699287764
2002-10-08,66.40284886078913
2002-10-09,65.70689780176295
2002-10-10,67.79841165691458
2002-10-11,71.18656579177816
2002-10-14,70.37162877775683
2002-10-15,74.85232976472915
2002-10-16,73.83551444847159
2002-10-17,76.58369564505419
2002-10-18,76.45991636572201
2002-10-21,77.03311280745461
2002-10-22,76.09356222249895
2002-10-23,73.33546007835598
2002-10-24,75.23529568770414
2002-10-25,74.8847937884963
2002-10-28,76.30002679958574
2002-10-29,72.91023047557768
2002-10-30,75.11021744229453
2002-10-31,76.60621007222231
2002-11-01,75.97493533720605
2002-11-04,78.95679693834413
2002-11-05,79.31673529496918
2002-11-06,78.37428931953852
2002-11-07,75.99191097688664
2002-11-08,74.93309591881317
2002-11-11,74.40134798138175
2002-11-12,75.1131647200567
2002-11-13,74.62264673826806
2002-11-14,76.87180368601159
2002-11-15,77.16796875602002
2002-11-18,78.19550185180162
2002-11-19,77.6532356719138
2002-11-20,77.42670062558726
2002-11-21,80.21405744934518
