Date,KOKUSAI INDEX (WORLD ex JP)
2001-02-26,130.68500555064583
2001-02-27,129.33492320854535
2001-02-28,128.08682933850653
2001-03-01,126.78899310980356
2001-03-02,125.6920582899822
2001-03-05,127.24641355829043
2001-03-06,128.42503179340582
2001-03-07,129.18261097259523
2001-03-08,128.61459576927035
2001-03-09,126.24214244234416
2001-03-12,122.01974469655858
2001-03-13,123.65889824814438
2001-03-14,121.53596204347502
2001-03-15,123.1329582701662
2001-03-16,121.32750668228704
2001-03-19,122.19855724072303
2001-03-20,120.65232323031009
2001-03-21,118.88882407852526
2001-03-22,117.87045194524138
2001-03-23,119.39681286084436
2001-03-26,121.63270088198117
2001-03-27,124.25908557928476
2001-03-28,122.5948400106941
2001-03-29,123.04373913666308
2001-03-30,123.88653793423563
2001-04-02,123.02963699140707
2001-04-03,118.60435532016197
2001-04-04,117.18900563315823
2001-04-05,121.80738576960847
2001-04-06,119.91589705910783
2001-04-09,121.04980510132344
2001-04-10,125.11761961204039
2001-04-11,125.62172227756338
2001-04-12,125.84356878980586
2001-04-13,125.84356878980586
2001-04-16,126.56895759812743
2001-04-17,127.34421304453616
2001-04-18,132.51821717585094
2001-04-19,131.9868929149472
2001-04-20,129.80060984917074
2001-04-23,128.55035308768132
2001-04-24,128.06796297204792
2001-04-25,128.94193879987358
2001-04-26,129.165954328425
2001-04-27,131.8299045194675
2001-04-30,132.7257365449033
2001-05-01,133.26360171777608
2001-05-02,133.1764192474156
2001-05-03,130.85583580781716
2001-05-04,132.14279501171137
2001-05-07,132.66668877706448
2001-05-08,133.11515218818758
2001-05-09,132.57502837267862
2001-05-10,133.59764724915797
2001-05-11,133.44423662746559
2001-05-14,133.0410305333167
2001-05-15,133.09951329898436
2001-05-16,134.8332977197849
2001-05-17,135.88959196302028
2001-05-18,136.77941599897267
2001-05-21,138.48234754750482
2001-05-22,139.57393224867383
2001-05-23,138.51433355563398
2001-05-24,139.2058839099175
2001-05-25,138.06030973564927
2001-05-28,137.74141829298964
2001-05-29,137.4508782661923
2001-05-30,135.18520848903654
2001-05-31,136.83239368961694
2001-06-01,137.282167653161
2001-06-04,137.8358331465562
2001-06-05,139.33317511855446
2001-06-06,138.28876030452028
2001-06-07,138.21905930315341
2001-06-08,137.61208844477656
2001-06-11,137.24795738489195
2001-06-12,135.53132344982797
2001-06-13,134.78421110632448
2001-06-14,132.05010648993212
2001-06-15,130.81909841097314
2001-06-18,130.0926023534858
2001-06-19,130.92263634964033
2001-06-20,132.14675249659854
2001-06-21,132.84407371093945
2001-06-22,132.16482715834783
2001-06-25,130.89839895090876
2001-06-26,129.94534772727872
2001-06-27,129.76923029123466
2001-06-28,132.60585871940452
2001-06-29,133.17467444725253
2001-07-02,134.75978220393588
2001-07-03,134.00083100439724
2001-07-04,133.80367410412208
2001-07-05,133.29020626209
2001-07-06,129.56251001557828
2001-07-09,129.6346510780141
2001-07-10,127.61068104974575
2001-07-11,126.38892177734053
2001-07-12,129.7370325876552
2001-07-13,130.60767386883262
2001-07-16,129.24018514123765
2001-07-17,130.0086870055232
2001-07-18,127.03190381903455
2001-07-19,128.31958405743183
2001-07-20,127.33876800294475
2001-07-23,126.67654948100028
2001-07-24,124.16209527155695
2001-07-25,124.3101676297509
2001-07-26,125.5357616153877
2001-07-27,126.82709501498849
2001-07-30,127.10983070777326
2001-07-31,128.09068636899002
2001-08-01,128.18876650804432
2001-08-02,128.28399300610604
2001-08-03,127.07988229804253
2001-08-06,126.71676846310044
2001-08-07,127.46995033768675
2001-08-08,125.59597591729873
2001-08-09,123.53586740913074
2001-08-10,123.0170880411175
2001-08-13,122.92820921346744
2001-08-14,123.23057815075074
2001-08-15,121.22050633603543
2001-08-16,120.84354383210523
2001-08-17,118.5995137369133
2001-08-20,119.49343777416854
2001-08-21,119.05412857787447
2001-08-22,118.70295483990185
2001-08-23,119.28727615024131
2001-08-24,121.36067515356439
2001-08-27,121.4039606077121
2001-08-28,119.78221489213627
2001-08-29,118.73289768932018
2001-08-30,116.715876136219
2001-08-31,117.11633307337182
2001-09-03,116.83138450067489
2001-09-04,118.87306563365003
2001-09-05,118.47770470246776
2001-09-06,115.64872709069635
2001-09-07,112.23421235895314
2001-09-10,112.70836995579204
2001-09-11,109.55926191329706
2001-09-12,110.12860100539227
2001-09-13,110.32274844094097
2001-09-14,107.31041184651463
2001-09-17,104.81160032120187
2001-09-18,103.87751851180114
2001-09-19,101.51709030714372
2001-09-20,98.29098165510122
2001-09-21,96.9981164425868
2001-09-24,101.27904883474227
2001-09-25,101.60809899448036
2001-09-26,102.02910893946775
2001-09-27,103.24565011141713
2001-09-28,106.57507179051576
2001-10-01,105.33644049718822
2001-10-02,106.40396349236993
2001-10-03,107.46470688512201
2001-10-04,109.13987815253527
2001-10-05,108.6453160685166
2001-10-08,108.03491169202667
2001-10-09,107.6507743210203
2001-10-10,110.59972184124935
2001-10-11,112.99355792678558
2001-10-12,112.10364947845916
2001-10-15,111.12593137685988
2001-10-16,111.8306277115469
2001-10-17,111.58946130150079
2001-10-18,110.74830731118705
2001-10-19,110.8998801714567
2001-10-22,112.98529227362448
2001-10-23,113.92745943574756
2001-10-24,113.70504032374319
2001-10-25,113.43969739663517
2001-10-26,114.97773321134919
2001-10-29,111.36939630212962
2001-10-30,108.89122232456354
2001-10-31,110.07957076313554
2001-11-01,111.37132894506891
2001-11-02,111.84791457599117
2001-11-05,114.34371053267391
2001-11-06,115.44459490675509
2001-11-07,115.29234356211865
2001-11-08,116.9755589020966
2001-11-09,116.61390085269402
2001-11-12,115.527222917736
2001-11-13,119.2304650882942
2001-11-14,119.35107383892797
2001-11-15,119.86014664109976
2001-11-16,119.50371250947285
2001-11-19,121.38654284239942
2001-11-20,119.9521929429148
2001-11-21,120.1252143716753
2001-11-22,120.20312809034465
2001-11-23,121.10111488299084
2001-11-26,121.27280162908431
2001-11-27,120.07495189260135
2001-11-28,117.85177411376253
2001-11-29,118.5013398259461
2001-11-30,117.87341657977599
2001-12-03,117.4390066474076
2001-12-04,118.86632700671532
2001-12-05,122.0747016032456
2001-12-06,121.77656692954882
2001-12-07,120.85086596975967
2001-12-10,119.21197426621056
2001-12-11,118.97319144255545
2001-12-12,118.08426998994392
2001-12-13,116.00833928188457
2001-12-14,115.39896222909795
2001-12-17,116.8635471811018
2001-12-18,117.77060870422898
2001-12-19,118.18835229102424
2001-12-20,117.41029418078794
2001-12-21,119.31199176747862
2001-12-24,120.2273086587525
2001-12-25,120.2273086587525
2001-12-26,120.52253008944412
2001-12-27,120.87672161382868
2001-12-28,121.90069372341496
2001-12-31,120.13004545049947
2002-01-01,120.13004545049947
2002-01-02,118.8288794475734
2002-01-03,120.697152952192
2002-01-04,121.9053663557451
2002-01-07,121.3123388917262
2002-01-08,120.82069128873763
2002-01-09,120.65489222913627
2002-01-10,119.8705854002245
2002-01-11,119.62506991368868
2002-01-14,117.93709510507946
2002-01-15,119.08610510693718
2002-01-16,118.17034583391394
2002-01-17,119.66748085499042
2002-01-18,118.41345993221472
2002-01-21,118.26564055477164
2002-01-22,117.81568593509051
2002-01-23,118.43452589809178
2002-01-24,119.81989103684501
2002-01-25,121.10524367034674
2002-01-28,121.71727628299216
2002-01-29,119.01632310127377
2002-01-30,119.22315953912555
2002-01-31,121.01391183936134
2002-02-01,120.530801026698
2002-02-04,117.70214790623875
2002-02-05,116.58370871539732
2002-02-06,115.73099332704531
2002-02-07,115.74576896152792
2002-02-08,116.64128937454241
2002-02-11,117.56915170904958
2002-02-12,117.30685766217134
2002-02-13,118.72516132343726
2002-02-14,119.29558294767247
2002-02-15,117.76599797198023
2002-02-18,117.85397099654561
2002-02-19,115.38380033613664
2002-02-20,116.2944000210634
2002-02-21,115.62128430996701
2002-02-22,115.19617051233935
2002-02-25,117.57821340514876
2002-02-26,118.10109640148659
2002-02-27,119.21082037817627
2002-02-28,118.8564160831939
2002-03-01,120.93518176603813
2002-03-04,123.03298478794149
2002-03-05,122.3968015269115
2002-03-06,123.06458474181984
2002-03-07,122.43869654576936
2002-03-08,123.51316026912855
2002-03-11,123.55101237308241
2002-03-12,123.2930253506177
2002-03-13,122.28233240478377
2002-03-14,121.5943104734693
2002-03-15,122.70062562401776
2002-03-18,123.16603534885394
2002-03-19,123.41553734463695
2002-03-20,121.68192333554724
2002-03-21,121.90535825574077
2002-03-22,122.08424334768777
2002-03-25,120.87923532904557
2002-03-26,121.34339730926716
2002-03-27,122.20574161104055
2002-03-28,122.89644004518497
2002-03-29,122.89644004518497
2002-04-01,122.21661025070091
2002-04-02,121.06903303966041
2002-04-03,120.31762017121665
2002-04-04,119.77501242656582
2002-04-05,119.91340775064997
2002-04-08,119.84218501833539
2002-04-09,119.25045285303894
2002-04-10,120.13164433113461
2002-04-11,117.23690832263998
2002-04-12,118.28973850279571
2002-04-15,117.89034775955615
2002-04-16,120.10721214826302
2002-04-17,119.6332532639085
2002-04-18,118.98256593788271
2002-04-19,119.30677779835435
2002-04-22,117.82755183977115
2002-04-23,117.11409945527711
2002-04-24,116.27624210559975
2002-04-25,115.23937847369238
2002-04-26,114.04121466484176
2002-04-29,112.91119117038996
2002-04-30,113.92250779069916
2002-05-01,114.05267849095016
2002-05-02,114.1965209032702
2002-05-03,112.33265518622132
2002-05-06,110.56569066568096
2002-05-07,110.18078141387356
2002-05-08,114.02844793677444
2002-05-09,112.85520783117694
2002-05-10,110.93339304434453
2002-05-13,112.70693024338307
2002-05-14,115.49689924769503
2002-05-15,114.94283992896595
2002-05-16,115.12906758660621
2002-05-17,114.45816226917486
2002-05-20,113.27396680460721
2002-05-21,112.6514830994086
2002-05-22,111.79991366087435
2002-05-23,113.05179927267241
2002-05-24,112.07286044569018
2002-05-27,112.37816672512116
2002-05-28,110.7021148042185
2002-05-29,109.85149543146396
2002-05-30,108.72211010649102
2002-05-31,109.3808558617246
2002-06-03,107.07116527511675
2002-06-04,105.98355978179829
2002-06-05,106.79326109784465
2002-06-06,104.7565546860648
2002-06-07,104.13522798962882
2002-06-10,104.45920363160339
2002-06-11,103.72505064057275
2002-06-12,103.14606867995403
2002-06-13,102.13949074334239
2002-06-14,100.89026205364888
2002-06-17,104.17961740232681
2002-06-18,103.7180838621646
2002-06-19,101.51891837582423
2002-06-20,99.27449128324453
2002-06-21,97.72856808627579
2002-06-24,96.56855146390535
2002-06-25,96.78071654148069
2002-06-26,94.49522452212886
2002-06-27,96.38197731469066
2002-06-28,97.08432980358894
2002-07-01,95.84610923546488
2002-07-02,93.70461622293358
2002-07-03,93.53403595012733
2002-07-04,94.26402138236435
2002-07-05,98.08214672381283
2002-07-08,96.3068796043671
2002-07-09,94.07959255635568
2002-07-10,91.54950364911416
2002-07-11,90.65675378698218
2002-07-12,90.40890935566078
2002-07-15,87.60096492924056
2002-07-16,86.34981071398019
2002-07-17,87.80502476044516
2002-07-18,86.71130966443928
2002-07-19,82.95859288026041
2002-07-22,80.27634129949622
2002-07-23,79.15331572142497
2002-07-24,81.45557394673001
2002-07-25,81.57989919196713
2002-07-26,83.48565141166266
2002-07-29,88.66062823859983
2002-07-30,88.26167357631753
2002-07-31,89.3961409907845
2002-08-01,86.37328103780897
2002-08-02,84.92944183627408
2002-08-05,82.11842078235284
2002-08-06,86.01463856298419
2002-08-07,86.49162603682076
2002-08-08,89.49689088655587
2002-08-09,89.89653438245755
2002-08-12,88.61864762666588
2002-08-13,87.7163087941692
2002-08-14,88.65057983129932
2002-08-15,90.6695582678812
2002-08-16,90.45581185830892
2002-08-19,93.12967863729118
2002-08-20,91.9388647074483
2002-08-21,92.63286273770021
2002-08-22,94.64977911364727
2002-08-23,92.81986034292309
2002-08-26,93.04953840675508
2002-08-27,92.26709541826385
2002-08-28,89.96362983514216
2002-08-29,89.29216961703258
2002-08-30,89.63665620895206
2002-09-02,88.90570735912205
2002-09-03,84.63804642445989
2002-09-04,85.84767724527319
2002-09-05,84.9284457017077
2002-09-06,87.06974835213369
2002-09-09,87.47170317729844
2002-09-10,89.07552489896858
2002-09-11,89.79261095241085
2002-09-12,87.06970167580437
2002-09-13,86.5096705248669
2002-09-16,86.94815337243159
2002-09-17,85.7951366761447
2002-09-18,83.9972884192953
2002-09-19,81.56192411846997
2002-09-20,81.64460499182447
2002-09-23,80.02356617600358
2002-09-24,78.91099107993948
2002-09-25,80.62306772791776
2002-09-26,82.85178591028301
2002-09-27,81.19171956527144
2002-09-30,78.55977805685518
2002-10-01,81.15683715400651
2002-10-02,80.64576560795233
2002-10-03,79.5453120886451
2002-10-04,78.16891953145607
2002-10-07,76.86009558464053
2002-10-08,77.47226299530075
2002-10-09,75.48481099878853
2002-10-10,77.78323517004071
2002-10-11,80.95107303253765
2002-10-14,81.02605563660471
2002-10-15,85.37469332144525
2002-10-16,83.65372837632216
2002-10-17,86.39456259710968
2002-10-18,86.64571373706674
2002-10-21,87.50310710464888
2002-10-22,86.4612617555409
2002-10-23,86.10699689078602
2002-10-24,86.08543181712827
2002-10-25,86.67166573231182
2002-10-28,86.20469996595533
2002-10-29,84.38070554035203
2002-10-30,85.69733278834414
2002-10-31,85.42310575592256
2002-11-01,85.65767571475985
2002-11-04,87.24027598760388
2002-11-05,87.45371070886921
2002-11-06,87.91290340625376
2002-11-07,85.47951129988999
2002-11-08,84.35988652393576
2002-11-11,83.10363063053336
2002-11-12,83.94173492451156
2002-11-13,83.73897679970027
2002-11-14,85.83299796679664
2002-11-15,86.25155557932862
2002-11-18,85.82566590922391
2002-11-19,85.24214914175947
2002-11-20,86.77307964226473
2002-11-21,89.10279078432869
2002-11-22,89.05733385090946
2002-11-25,89.45527428170953
2002-11-26,87.65414375502381
2002-11-27,90.01535426080268
2002-11-28,89.9464513764205
2002-11-29,89.72067948957466
2002-12-02,89.72629679792921
2002-12-03,88.04814336271427
2002-12-04,87.50363125832851
2002-12-05,86.4850997129939
2002-12-06,86.26912608111937
2002-12-09,84.47451357262783
2002-12-10,85.18694993596546
2002-12-11,85.53930779403787
2002-12-12,84.59783453008211
2002-12-13,83.18111144803443
2002-12-16,85.25859553367943
2002-12-17,83.87530955548125
2002-12-18,82.75754129273986
2002-12-19,82.39754275824903
2002-12-20,83.23891344230125
2002-12-23,83.46652086806375
2002-12-24,82.92827901701926
2002-12-25,82.92827901701926
2002-12-26,82.56800630947558
2002-12-27,80.52741336607963
2002-12-30,80.72409073857955
2002-12-31,80.73317708280364
2003-01-01,80.73317708280364
2003-01-02,83.92879485434284
2003-01-03,83.85756170939183
2003-01-06,84.87776510476199
2003-01-07,84.60566684713572
2003-01-08,83.65884056412393
2003-01-09,84.35053348130096
2003-01-10,84.19869484297882
2003-01-13,84.01334369754305
2003-01-14,84.26221445621752
2003-01-15,83.13647604386664
2003-01-16,82.97076341920078
2003-01-17,81.18931644965336
2003-01-20,80.74625579194223
2003-01-21,79.63418702056323
2003-01-22,78.5422884142952
2003-01-23,78.63359549924239
2003-01-24,76.68042790423667
2003-01-27,74.94708954474726
2003-01-28,75.49748301433293
2003-01-29,75.79714163104461
2003-01-30,75.84051428387954
2003-01-31,76.59227165112183
2003-02-03,77.26491155578351
2003-02-04,75.15635713940071
2003-02-05,75.49273988884343
2003-02-06,74.63035464964702
2003-02-07,74.00239263691962
2003-02-10,74.43833274748211
2003-02-11,74.87221344175742
2003-02-12,73.72725757069345
2003-02-13,73.0613944675961
2003-02-14,74.5355704061156
2003-02-17,75.31296193945197
2003-02-18,76.7362471389998
2003-02-19,75.61541814194891
2003-02-20,74.6390828281785
2003-02-21,75.50560141728728
2003-02-24,74.6021693636502
2003-02-25,74.27846036795077
2003-02-26,73.36311044618756
2003-02-27,74.29166534445662
2003-02-28,74.78196790662207
2003-03-03,74.22414447941208
2003-03-04,72.70432790784072
2003-03-05,72.60188403267301
2003-03-06,71.96147395901627
2003-03-07,71.57653759465539
2003-03-10,69.79531531801074
2003-03-11,69.41029242613514
2003-03-12,68.99751149480302
2003-03-13,72.324674650631
2003-03-14,73.93455865804651
2003-03-17,76.69329368683847
2003-03-18,77.37111937525341
2003-03-19,78.35952457054877
2003-03-20,78.25612963420708
2003-03-21,80.57322083947751
2003-03-24,77.09595671116705
2003-03-25,77.79545104929393
2003-03-26,77.65703343913408
2003-03-27,76.93510888105615
2003-03-28,76.40166438272057
2003-03-31,73.9251386231083
2003-04-01,74.8386558948556
2003-04-02,77.41451699655585
2003-04-03,77.68802543458118
2003-04-04,78.34128389298772
2003-04-07,79.63533835528345
2003-04-08,78.96683735171457
2003-04-09,78.09788161225224
2003-04-10,77.31257927255109
2003-04-11,77.69661565002703
2003-04-14,78.68317413835432
2003-04-15,79.44788998913616
2003-04-16,78.32099731982396
2003-04-17,78.9975608000227
2003-04-18,78.9975608000227
2003-04-21,79.09224436628371
2003-04-22,79.8611332632052
2003-04-23,80.75236785196392
2003-04-24,79.54061794828608
2003-04-25,78.53344528277722
2003-04-28,80.08827934561717
2003-04-29,80.07429652873957
2003-04-30,79.34068694851334
2003-05-01,78.7484452639833
2003-05-02,79.84036441780522
2003-05-05,79.59014548055612
2003-05-06,80.06417937404929
2003-05-07,79.45994787426297
2003-05-08,77.9428752969489
2003-05-09,78.6860112896311
2003-05-12,79.10763584590848
2003-05-13,79.17240774376427
2003-05-14,79.24914085222889
2003-05-15,80.06536765066976
2003-05-16,79.71470605855163
2003-05-19,76.99914345111333
2003-05-20,77.20404680356634
2003-05-21,76.99577224673187
2003-05-22,77.86162184573605
2003-05-23,77.32183958663003
2003-05-26,76.86247675144202
2003-05-27,77.92434100425457
2003-05-28,79.13711778478638
2003-05-29,78.63835722222545
2003-05-30,79.62334173157845
2003-06-02,80.58667628792148
2003-06-03,80.64415252529226
2003-06-04,81.92569576753186
2003-06-05,81.19002946049102
2003-06-06,82.39185293282353
2003-06-09,81.08971686260905
2003-06-10,82.04159701170657
2003-06-11,82.78762402531949
2003-06-12,83.16952856256493
2003-06-13,81.9531638788636
2003-06-16,83.22101841714328
2003-06-17,83.81700630111644
2003-06-18,84.47738400321877
2003-06-19,83.29002534664694
2003-06-20,83.80316316593317
2003-06-23,83.05399380859046
2003-06-24,83.017153452614
2003-06-25,82.50369006916647
2003-06-26,83.60724640483109
2003-06-27,83.27947367146656
2003-06-30,82.56477018535978
2003-07-01,81.95062131510481
2003-07-02,83.4783814341533
2003-07-03,83.21521232978316
2003-07-04,83.32171190578968
2003-07-07,85.70523776999578
2003-07-08,86.06196443455318
2003-07-09,85.37952496448945
2003-07-10,84.28086740769926
2003-07-11,85.31250220472053
2003-07-14,86.24001499162574
2003-07-15,86.00316425055844
2003-07-16,85.65914854486445
2003-07-17,84.88542923361643
2003-07-18,85.37096587292004
2003-07-21,83.77401414104428
2003-07-22,84.21159348820603
2003-07-23,83.81782966171966
2003-07-24,83.68939370793535
2003-07-25,84.15752079994427
2003-07-28,84.67285679562293
2003-07-29,84.08869111567033
2003-07-30,84.64740116552257
2003-07-31,85.78548775453946
2003-08-01,85.01152860608013
2003-08-04,84.49685366528996
2003-08-05,83.64187037380063
2003-08-06,83.18925441936837
2003-08-07,83.5040743135161
2003-08-08,84.41505918464355
2003-08-11,84.72981062784409
2003-08-12,85.5882687230744
2003-08-13,85.36001567900215
2003-08-14,86.23898307873733
2003-08-15,86.37217503683242
2003-08-18,87.6644198526716
2003-08-19,88.25927902288673
2003-08-20,87.90074543088615
2003-08-21,89.21246872357789
2003-08-22,89.33640258018994
2003-08-25,88.91481025944985
2003-08-26,88.90067758985631
2003-08-27,89.04025180685439
2003-08-28,89.4427372148861
2003-08-29,89.16171157553798
2003-09-01,89.542276145906
2003-09-02,91.03522063236781
2003-09-03,92.00593557570646
2003-09-04,91.65769034781148
2003-09-05,90.40571830765607
2003-09-08,90.75627669596958
2003-09-09,89.46948700631322
2003-09-10,88.3191877044728
2003-09-11,88.86163399123654
2003-09-12,88.19453057086237
2003-09-15,88.0948160089804
2003-09-16,89.76212525820044
2003-09-17,89.45663634394538
2003-09-18,90.26941690370019
2003-09-19,89.38673282337825
2003-09-22,87.48805239070207
2003-09-23,87.7079205676139
2003-09-24,86.789131030068
2003-09-25,85.94595591075009
2003-09-26,85.61909741271916
2003-09-29,85.67241994507778
2003-09-30,84.1178625219844
2003-10-01,85.33825660185747
2003-10-02,85.80420045148577
2003-10-03,87.26842316166056
2003-10-06,87.27013917379767
2003-10-07,86.79197781589438
2003-10-08,86.29331929196026
2003-10-09,87.43218668991075
2003-10-10,86.97691857388413
2003-10-13,88.49850950528042
2003-10-14,88.51594110043546
2003-10-15,88.98771798223497
2003-10-16,88.80954365660904
2003-10-17,88.48896601675101
2003-10-20,88.61741272345904
2003-10-21,88.67782667933805
2003-10-22,86.87210317509111
2003-10-23,86.73380367554908
2003-10-24,86.29143321637927
2003-10-27,86.9014197313107
2003-10-28,88.50578076895853
2003-10-29,88.66436830537273
2003-10-30,88.85394038567196
2003-10-31,89.37779704696659
2003-11-03,91.11006829357156
2003-11-04,90.51845766402197
2003-11-05,90.40907498974723
2003-11-06,91.13768365964783
2003-11-07,90.97967022294362
2003-11-10,90.24910768404912
2003-11-11,89.92920649574553
2003-11-12,90.13421082341057
2003-11-13,89.88313451359967
2003-11-14,89.24808676881787
2003-11-17,88.22260563598168
2003-11-18,87.21150887361654
2003-11-19,87.34813958156694
2003-11-20,86.88321023245207
2003-11-21,86.95644958968721
2003-11-24,89.12162439602446
2003-11-25,89.16536302909445
2003-11-26,88.71158568335143
2003-11-27,88.95774660189227
2003-11-28,88.40306565101031
2003-12-01,89.61770165780656
2003-12-02,88.73716709288071
2003-12-03,88.71781007748842
2003-12-04,89.1537355112993
2003-12-05,88.15023682101595
2003-12-08,88.04820190522867
2003-12-09,87.82777672716263
2003-12-10,87.36926393530202
2003-12-11,88.58198976408246
2003-12-12,88.17385579194304
2003-12-15,87.7971937918358
2003-12-16,87.78463910009789
2003-12-17,87.64184784340564
2003-12-18,88.59520037291401
2003-12-19,88.74257120419388
2003-12-22,88.53642299121482
2003-12-23,88.87403517177542
2003-12-24,88.71858099472225
2003-12-25,88.71858099472225
2003-12-26,88.85085717721991
2003-12-29,89.49809671083527
2003-12-30,89.4049155264825
2003-12-31,89.22122207894047
2004-01-01,89.22122207894047
2004-01-02,89.56891002266367
2004-01-05,90.06811183683739
2004-01-06,89.79532659403276
2004-01-07,90.01369422776303
2004-01-08,90.46800846633417
2004-01-09,89.29519322759724
2004-01-12,89.72086296723232
2004-01-13,89.56699846492869
2004-01-14,90.74239174965034
2004-01-15,91.15932479340664
2004-01-16,92.90515883425789
2004-01-19,93.07788668306011
2004-01-20,92.00904353561464
2004-01-21,92.32644887498532
2004-01-22,91.78501704691577
2004-01-23,91.71333430877382
2004-01-26,92.89016449957876
2004-01-27,92.12681524577722
2004-01-28,91.53631303422236
2004-01-29,92.52310165109138
2004-01-30,92.0245566904973
2004-02-02,92.17987808545391
2004-02-03,91.59212054802695
2004-02-04,91.185835234122
2004-02-05,90.82423062868747
2004-02-06,91.20596630454433
2004-02-09,91.69878550113037
2004-02-10,91.93608009206655
2004-02-11,92.69494863181886
2004-02-12,91.72206667218522
2004-02-13,91.5323001682214
2004-02-16,91.66084029227041
2004-02-17,92.30725942418202
2004-02-18,92.03960063026302
2004-02-19,92.85779597669605
2004-02-20,92.96403778805366
2004-02-23,92.88348443375342
2004-02-24,91.97532813057686
2004-02-25,92.97328902637427
2004-02-26,93.73444639467671
2004-02-27,93.73121719538346
2004-03-01,94.54170459476646
2004-03-02,95.08560334418625
2004-03-03,95.87627355140756
2004-03-04,95.97325481713597
2004-03-05,94.84684550135904
2004-03-08,94.79861473195976
2004-03-09,93.86214143163429
2004-03-10,93.795096443444
2004-03-11,91.92450434756661
2004-03-12,92.98260390587197
2004-03-15,91.4028243796233
2004-03-16,91.3521047169794
2004-03-17,93.23468987791914
2004-03-18,91.78264172218871
2004-03-19,91.50879503644391
2004-03-22,89.98174348387427
2004-03-23,90.35568141214587
2004-03-24,90.56881356728071
2004-03-25,92.07257429900724
2004-03-26,92.50242070894232
2004-03-29,93.33985014656278
2004-03-30,93.48949824583241
2004-03-31,92.83103670778809
2004-04-01,93.17658585322266
2004-04-02,95.29186698103206
2004-04-05,96.70643785772663
2004-04-06,96.19103761509292
2004-04-07,95.18601965994476
2004-04-08,95.59561031651317
2004-04-09,95.59561031651317
2004-04-12,96.13093755673763
2004-04-13,96.35541390458157
2004-04-14,95.5763418493345
2004-04-15,95.54161087297244
2004-04-16,95.53514495780198
2004-04-19,95.70805420132803
2004-04-20,95.56317825424144
2004-04-21,95.76179082812294
2004-04-22,96.84407623556703
2004-04-23,97.2571417520426
2004-04-26,96.9531124027761
2004-04-27,96.77631344943785
2004-04-28,95.70640450785184
2004-04-29,94.41514306919426
2004-04-30,93.58021869596286
2004-05-03,94.466546485814
2004-05-04,94.13837671731841
2004-05-05,94.18656889177169
2004-05-06,93.62750385946374
2004-05-07,93.6061273209994
2004-05-10,92.28527974435559
2004-05-11,93.36646492818883
2004-05-12,92.71521344276493
2004-05-13,93.24059964794888
2004-05-14,92.89724423633845
2004-05-17,91.06941399180151
2004-05-18,91.8834030996522
2004-05-19,92.01247333046012
2004-05-20,92.3639277090612
2004-05-21,92.16046082193229
2004-05-24,92.75968952713575
2004-05-25,92.81863979376871
2004-05-26,93.26651015359424
2004-05-27,92.96590370831208
2004-05-28,93.05474542010519
2004-05-31,93.14432141216807
2004-06-01,92.89375153575372
2004-06-02,92.93949071156929
2004-06-03,92.70677475703684
2004-06-04,93.2711081779748
2004-06-07,94.14628166260601
2004-06-08,94.52460461490296
2004-06-09,94.81202902777405
2004-06-10,95.14370534150791
2004-06-11,95.529645877146
2004-06-14,94.07546409985954
2004-06-15,94.71399604811664
2004-06-16,95.50506530413168
2004-06-17,95.34977444913937
2004-06-18,95.08096992935276
2004-06-21,94.99369115419485
