Date,PAN-EURO
1998-12-31,1000.0
1999-01-29,1029.8518009632212
1999-02-26,1037.6653170808868
1999-03-31,1066.6240220050893
1999-04-30,1118.5467840321123
1999-05-31,1078.2807103951186
1999-06-30,1109.6788885714543
1999-07-30,1076.7616833475802
1999-08-31,1102.9606774408553
1999-09-30,1086.224374149761
1999-10-29,1147.8822646133451
1999-11-30,1236.460890132935
1999-12-31,1375.2105666829318
2000-01-31,1305.881879195992
2000-02-29,1402.6499376990716
2000-03-31,1444.9521618176336
2000-04-28,1450.5921674314698
2000-05-31,1412.8285932821382
2000-06-30,1394.1042989289538
2000-07-31,1416.02120287285
2000-08-31,1456.92489912624
2000-09-29,1396.08626033754
2000-10-31,1445.740088521577
2000-11-30,1352.6174821883135
2000-12-29,1341.1781897365192
2001-01-01,1341.1781897365192
2001-01-02,1321.5617306806594
2001-01-03,1306.8713637368603
2001-01-04,1331.835140000545
2001-01-05,1324.228727260186
2001-01-08,1318.5189813455877
2001-01-09,1307.2920566622727
2001-01-10,1299.2934737255578
2001-01-11,1313.9655860344783
2001-01-12,1323.2618795966423
2001-01-15,1328.688129796181
2001-01-16,1310.3316530281302
2001-01-17,1343.3779658386327
2001-01-18,1336.186404319388
2001-01-19,1332.94560614518
2001-01-22,1334.2964770747667
2001-01-23,1331.9288808011097
2001-01-24,1346.6532350648508
2001-01-25,1351.603198443733
2001-01-26,1349.418794978712
2001-01-29,1352.540038069589
2001-01-30,1349.8517873385697
2001-01-31,1353.3511757134972
2001-02-01,1337.1895577334524
2001-02-02,1330.0148171483493
2001-02-05,1327.576979037485
2001-02-06,1335.5560002655582
2001-02-07,1317.5749282389609
2001-02-08,1318.8398310458317
2001-02-09,1299.1345733971975
2001-02-12,1310.4093978968824
2001-02-13,1311.4214689945416
2001-02-14,1295.8002621261721
2001-02-15,1313.6812988989047
2001-02-16,1283.2451764038576
2001-02-19,1278.7946227366651
2001-02-20,1269.4627590588002
2001-02-21,1257.0243157509567
2001-02-22,1251.278799160563
2001-02-23,1229.3953548040386
2001-02-26,1238.4160398056094
2001-02-27,1240.3629682018052
2001-02-28,1238.2011233513338
2001-03-01,1226.7039050549272
2001-03-02,1226.4849594262826
2001-03-05,1242.9145829352753
2001-03-06,1259.7533881116947
2001-03-07,1259.8287813113236
2001-03-08,1251.3673694496117
2001-03-09,1237.1274618474338
2001-03-12,1208.140455531535
2001-03-13,1197.5024563808324
2001-03-14,1181.4021081660276
2001-03-15,1201.9077759423994
2001-03-16,1170.8591418684232
2001-03-19,1162.7656443113583
2001-03-20,1181.9967419023635
2001-03-21,1160.7957333491424
2001-03-22,1113.114157301048
2001-03-23,1138.5476141628951
2001-03-26,1178.2671267306332
2001-03-27,1204.8139055768784
2001-03-28,1187.5641108243838
2001-03-29,1191.2922228362333
2001-03-30,1195.5763721930248
2001-04-02,1191.9496992179165
2001-04-03,1153.5074289366298
2001-04-04,1158.0557846450483
2001-04-05,1186.3724994891177
2001-04-06,1182.287217827202
2001-04-09,1200.4225044058394
2001-04-10,1231.3454208120124
2001-04-11,1235.584116659164
2001-04-12,1232.5512270633828
2001-04-13,1232.5512270633828
2001-04-16,1235.0720883312065
2001-04-17,1229.266111241859
2001-04-18,1266.6260204193625
2001-04-19,1259.991836993598
2001-04-20,1247.2830607342876
2001-04-23,1237.557809398397
2001-04-24,1243.4964546469905
2001-04-25,1240.6893435755728
2001-04-26,1247.4660669887887
2001-04-27,1268.0973923288466
2001-04-30,1281.1539089721296
2001-05-01,1276.9216792450668
2001-05-02,1269.9710900451944
2001-05-03,1243.124639568949
2001-05-04,1253.0059253640616
2001-05-07,1261.647231463816
2001-05-08,1261.2579005035218
2001-05-09,1253.519242786509
2001-05-10,1278.1576701957406
2001-05-11,1272.248484301225
2001-05-14,1249.2908141248272
2001-05-15,1263.30028889924
2001-05-16,1264.1418649833336
2001-05-17,1277.2523821596183
2001-05-18,1286.1827501523687
2001-05-21,1294.147618148926
2001-05-22,1304.382063647068
2001-05-23,1293.530504347107
2001-05-24,1295.7470387891465
2001-05-25,1288.403415748051
2001-05-28,1288.6670933857542
2001-05-29,1282.0311902839906
2001-05-30,1264.0236853732272
2001-05-31,1269.1621359859168
2001-06-01,1266.7838105191565
2001-06-04,1271.431759115687
2001-06-05,1286.741527744662
2001-06-06,1277.5159472622909
2001-06-07,1273.58437907114
2001-06-08,1271.8479614843068
2001-06-11,1260.9497724877149
2001-06-12,1233.68725336334
2001-06-13,1244.7519173084336
2001-06-14,1228.6099582349443
2001-06-15,1218.2984409499127
2001-06-18,1206.9477824723247
2001-06-19,1211.9036528751244
2001-06-20,1208.9124203511183
2001-06-21,1208.8359534497508
2001-06-22,1213.3315772826652
2001-06-25,1211.4887638971206
2001-06-26,1191.3030517804277
2001-06-27,1192.6571878231937
2001-06-28,1211.2879868634961
2001-06-29,1223.9785452919232
2001-07-02,1243.2035262790791
2001-07-03,1225.9612580138576
2001-07-04,1217.3697357849685
