Date,EUROPE VOTING RIGHTS-ADJUSTED
2023-02-08,1397.1031043196263
2023-02-09,1406.6659726788591
2023-02-10,1394.455658000318
2023-02-13,1406.7183173400786
2023-02-14,1408.3375955370673
2023-02-15,1414.5807864638412
2023-02-16,1418.7823920101946
2023-02-17,1415.7724421683383
2023-02-20,1416.7286658382075
2023-02-21,1413.8657977571104
2023-02-22,1409.1300575059474
2023-02-23,1409.967781008633
2023-02-24,1394.760310802278
2023-02-27,1409.694600435406
2023-02-28,1405.156729593024
2023-03-01,1394.510882913489
2023-03-02,1403.0663576074437
2023-03-03,1415.62017392022
2023-03-06,1415.2001173746364
2023-03-07,1404.5999765222969
2023-03-08,1406.2918974720726
2023-03-09,1404.4555567752343
2023-03-10,1385.6823987543949
2023-03-13,1351.941486737568
2023-03-14,1372.7811134061697
2023-03-15,1331.8784004939664
2023-03-16,1350.0282298562984
2023-03-17,1333.645170580703
2023-03-20,1347.020665650099
2023-03-21,1364.6254555525647
2023-03-22,1367.6301878100242
2023-03-23,1364.4034740916804
2023-03-24,1346.144572735779
2023-03-27,1360.8336683324287
2023-03-28,1360.564582804744
2023-03-29,1378.0444184611563
2023-03-30,1392.209251390158
2023-03-31,1401.7135737170759
2023-04-03,1402.2511637098698
2023-04-04,1400.827104763671
2023-04-05,1399.8370049479342
2023-04-06,1407.6424868496408
2023-04-07,1407.6424868496408
2023-04-10,1407.9414756216402
2023-04-11,1415.9596307844201
2023-04-12,1417.9942492170162
2023-04-13,1423.304974890735
2023-04-14,1430.964424491403
2023-04-17,1430.0177589709997
2023-04-18,1436.2670722607882
2023-04-19,1435.994186377805
2023-04-20,1434.4184367104237
2023-04-21,1438.4180729955337
2023-04-24,1440.2731486441194
2023-04-25,1435.5836243753922
2023-04-26,1424.8579643174344
2023-04-27,1427.4687621437447
2023-04-28,1436.0906032104951
2023-05-01,1436.8396696050518
2023-05-02,1418.8847459449098
2023-05-03,1423.8078968162329
2023-05-04,1418.45423388203
2023-05-05,1434.7579969140481
2023-05-08,1439.1300148634896
2023-05-09,1435.8518960367314
2023-05-10,1430.148864205027
2023-05-11,1430.5911961197437
2023-05-12,1436.6287436921516
2023-05-15,1440.6156134468483
2023-05-16,1435.1779422813665
2023-05-17,1432.991855416237
2023-05-18,1440.1073908920316
2023-05-19,1449.5561482401438
2023-05-22,1450.0365485060256
2023-05-23,1441.974406690692
2023-05-24,1416.2372913997474
2023-05-25,1411.8551646738579
2023-05-26,1428.2587996404382
2023-05-29,1426.564824222356
2023-05-30,1414.0480291892961
2023-05-31,1398.4529991623028
2023-06-01,1410.0724231943195
2023-06-02,1431.3348276867664
2023-06-05,1424.0759407504809
2023-06-06,1428.6939331327956
2023-06-07,1426.8296377006682
2023-06-08,1427.0137299908456
2023-06-09,1424.706378769693
2023-06-12,1427.2098556428944
2023-06-13,1435.6594528701962
2023-06-14,1441.3814057343063
2023-06-15,1439.6463639874446
2023-06-16,1447.3136895741072
2023-06-19,1433.8051412848884
2023-06-20,1425.49861485037
2023-06-21,1418.8161095367702
2023-06-22,1412.0932308073266
2023-06-23,1407.3163090842816
2023-06-26,1406.4050451206115
2023-06-27,1408.1036765258464
2023-06-28,1416.8795113319663
2023-06-29,1418.5749783156407
2023-06-30,1434.8035085553188
2023-07-03,1432.32282240856
2023-07-04,1433.2062311871466
2023-07-05,1422.4420187888213
2023-07-06,1388.9649847733133
2023-07-07,1390.0729059243229
2023-07-10,1392.9499882883968
2023-07-11,1403.4512408766323
2023-07-12,1424.3460482111109
2023-07-13,1433.4034679927288
2023-07-14,1431.592503934421
2023-07-17,1422.9873658404783
2023-07-18,1431.7085426208487
2023-07-19,1434.5149230576483
2023-07-20,1440.7164923405328
2023-07-21,1445.5739647427038
2023-07-24,1446.7958695621783
2023-07-25,1453.704065802631
2023-07-26,1446.5155199262817
2023-07-27,1466.928838174257
2023-07-28,1464.3921951622456
2023-07-31,1465.2286384085342
2023-08-01,1451.6830919298766
2023-08-02,1432.1212017492744
2023-08-03,1423.4595239775867
2023-08-04,1427.880635078361
2023-08-07,1429.0864592398634
2023-08-08,1421.9448627545535
2023-08-09,1429.0577810131767
2023-08-10,1442.4254352508474
2023-08-11,1426.864785546958
2023-08-14,1429.1443322523432
2023-08-15,1415.0217235740154
2023-08-16,1414.1295514415908
2023-08-17,1402.2012606599328
2023-08-18,1394.832256149732
2023-08-21,1396.0518963004495
2023-08-22,1405.7600043790624
2023-08-23,1410.0108580227495
2023-08-24,1405.1773453948097
2023-08-25,1405.1583046457222
2023-08-28,1417.2029701148563
2023-08-29,1431.3479902237814
2023-08-30,1428.9405403486296
2023-08-31,1426.4419905843538
2023-09-01,1425.986844484527
2023-09-04,1425.3310239694213
2023-09-05,1421.9096451687026
2023-09-06,1413.9714537302093
2023-09-07,1412.1560522941832
2023-09-08,1415.2601406396952
2023-09-11,1420.3346102552964
2023-09-12,1418.0753300482015
2023-09-13,1413.442836737316
2023-09-14,1435.39310840223
2023-09-15,1439.668691216253
2023-09-18,1424.997877109029
2023-09-19,1424.7445749564847
2023-09-20,1437.2699798748429
2023-09-21,1419.638170305006
2023-09-22,1415.0723099556465
2023-09-25,1406.2936453248235
2023-09-26,1397.292203911119
2023-09-27,1394.6765791354164
2023-09-28,1400.552811209558
2023-09-29,1405.5867009229155
2023-10-02,1391.3464287993038
2023-10-03,1376.7418988489546
2023-10-04,1374.5950359471917
2023-10-05,1378.0237272701454
2023-10-06,1388.9272420027037
2023-10-09,1385.8248722378505
2023-10-10,1412.852586021172
2023-10-11,1413.81584332121
2023-10-12,1414.5648393236208
2023-10-13,1400.6379134916945
2023-10-16,1403.9914895044321
2023-10-17,1402.5232950941418
2023-10-18,1387.6408378696287
2023-10-19,1372.88998709933
2023-10-20,1353.9338300134482
2023-10-23,1352.3440992476778
2023-10-24,1358.6735611291092
2023-10-25,1359.748731662606
2023-10-26,1353.1572340751222
2023-10-27,1341.525859312905
2023-10-30,1345.3367665552028
2023-10-31,1353.7464067510273
2023-11-01,1362.7734003842318
2023-11-02,1383.1897969306247
2023-11-03,1385.4186538408467
2023-11-06,1382.7624571656875
2023-11-07,1380.40071342281
2023-11-08,1383.5524983560942
2023-11-09,1396.3494985238174
2023-11-10,1382.6560863755635
2023-11-13,1393.333880334001
2023-11-14,1410.4975255911486
2023-11-15,1416.745559101479
2023-11-16,1408.0537291258295
2023-11-17,1421.5649206189596
2023-11-20,1422.5466812837685
2023-11-21,1421.993276620791
2023-11-22,1426.4842128777
2023-11-23,1430.6185540572417
2023-11-24,1435.098479794809
2023-11-27,1430.2278654718752
2023-11-28,1426.8533688330438
2023-11-29,1432.9339377013657
2023-11-30,1441.6790395539676
2023-12-01,1455.4744417657241
2023-12-04,1454.5687667624204
2023-12-05,1459.801391120561
2023-12-06,1467.4431472514016
2023-12-07,1463.9994289103038
2023-12-08,1474.9010910726763
2023-12-11,1479.1168059432205
2023-12-12,1476.7856109139834
2023-12-13,1475.9442189371885
2023-12-14,1487.7660674010185
2023-12-15,1487.9638322853662
2023-12-18,1483.1792681934533
2023-12-19,1488.4176683207033
2023-12-20,1490.4393895396781
2023-12-21,1487.1459539435798
2023-12-22,1489.970225332223
2023-12-25,1489.970225332223
2023-12-26,1488.8156448783245
2023-12-27,1492.8921621938744
2023-12-28,1491.0898345855446
2023-12-29,1494.7168849392042
2024-01-01,1494.7168849392044
2024-01-02,1493.34557385802
2024-01-03,1480.0685699651085
2024-01-04,1489.387468460753
2024-01-05,1485.7900080041334
2024-01-08,1491.4157128782533
2024-01-09,1488.555969175259
2024-01-10,1485.1560648189752
2024-01-11,1474.3282774638888
2024-01-12,1487.1036090432474
2024-01-15,1479.3474957875842
2024-01-16,1476.3618351561402
2024-01-17,1460.0673480391686
2024-01-18,1468.7835739650552
2024-01-19,1465.5157100725582
2024-01-22,1477.2069184578506
2024-01-23,1472.8809693394087
2024-01-24,1490.3689305944602
2024-01-25,1495.3808654766704
2024-01-26,1511.8046214052504
2024-01-29,1514.8862418742044
2024-01-30,1517.3133903528346
2024-01-31,1515.5311678167282
2024-02-01,1510.6078683227158
2024-02-02,1511.2287586864197
2024-02-05,1510.6252627001538
2024-02-06,1520.075051843011
2024-02-07,1515.6898303713097
2024-02-08,1514.5265910121204
2024-02-09,1512.4536729729568
2024-02-12,1520.097228067212
2024-02-13,1505.8367650346868
2024-02-14,1512.8202155594336
2024-02-15,1523.751934420573
2024-02-16,1533.496058847398
2024-02-19,1535.853076496191
2024-02-20,1535.305920192001
2024-02-21,1533.0468056226284
2024-02-22,1545.5644042325325
2024-02-23,1552.4396584999286
2024-02-26,1547.0544533359591
2024-02-27,1550.0458297694959
2024-02-28,1544.345505507305
2024-02-29,1545.0715203149416
2024-03-01,1553.1019280787266
2024-03-04,1551.9929075464204
2024-03-05,1549.6407195843885
2024-03-06,1555.636295553141
2024-03-07,1570.9007568458294
2024-03-08,1571.3943067243945
2024-03-11,1565.778796506338
