Date,EUROPE & MIDDLE EAST
2011-03-04,1194.9782932698688
2011-03-07,1189.7153431457073
2011-03-08,1194.2370187912306
2011-03-09,1191.8575614789013
2011-03-10,1178.1481755575123
2011-03-11,1168.1437491303163
2011-03-14,1155.4064363028383
2011-03-15,1129.3936286924838
2011-03-16,1112.4778996959526
2011-03-17,1133.148230221601
2011-03-18,1135.230810595543
2011-03-21,1154.864989523588
2011-03-22,1152.8344033493615
2011-03-23,1158.8239451504219
2011-03-24,1170.0837625057868
2011-03-25,1171.4001289282726
2011-03-28,1172.619420611201
2011-03-29,1174.0600995560956
2011-03-30,1183.0344225265271
2011-03-31,1171.90358962941
2011-04-01,1189.5691262942455
2011-04-04,1191.0455994740084
2011-04-05,1193.5911767204746
2011-04-06,1196.472209041242
2011-04-07,1193.4162782231012
2011-04-08,1197.4830654381412
2011-04-11,1194.7742432721618
2011-04-12,1174.0532967120303
2011-04-13,1182.7799086708262
2011-04-14,1177.9364707436375
2011-04-15,1181.2826996064987
2011-04-18,1162.0432945296204
2011-04-19,1167.7903239741693
2011-04-20,1188.0436567476004
2011-04-21,1194.154063564488
2011-04-22,1194.154063564488
2011-04-25,1192.27467231834
2011-04-26,1197.244527502105
2011-04-27,1201.5606706856888
2011-04-28,1205.0018255142984
2011-04-29,1209.2492258370191
2011-05-02,1210.3809813650503
2011-05-03,1204.4550747638878
2011-05-04,1188.245613861374
2011-05-05,1185.8954260549756
2011-05-06,1201.9285495577274
2011-05-09,1198.3636260800602
2011-05-10,1209.1128185237235
2011-05-11,1213.572551921463
2011-05-12,1205.6677768901043
2011-05-13,1200.2744085027182
2011-05-16,1199.5372406298036
2011-05-17,1187.4003909026274
2011-05-18,1192.0191144827713
2011-05-19,1199.6764242626848
2011-05-20,1198.9192320754237
2011-05-23,1179.465490443958
2011-05-24,1181.8831013614486
2011-05-25,1190.5238304182665
2011-05-26,1189.8625670138
2011-05-27,1197.856380178976
2011-05-30,1197.0309277377935
2011-05-31,1207.4689276327972
2011-06-01,1196.3052396696999
2011-06-02,1179.898913495449
2011-06-03,1175.4989057891837
2011-06-06,1169.1951987956554
2011-06-07,1167.8519491734864
2011-06-08,1156.1823095757134
2011-06-09,1168.0970674447194
2011-06-10,1152.8927929778934
2011-06-13,1155.5783122964754
2011-06-14,1164.32700111127
2011-06-15,1151.941350151462
2011-06-16,1147.330489163264
2011-06-17,1149.0908774977233
2011-06-20,1143.345177079009
2011-06-21,1159.7789149410164
2011-06-22,1153.3284364731999
2011-06-23,1137.499512549676
2011-06-24,1136.1423001281835
2011-06-27,1136.1877412645879
2011-06-28,1141.6483036692268
2011-06-29,1160.9422393922532
2011-06-30,1173.9873582464704
2011-07-01,1182.6078064787118
2011-07-04,1185.3330894955602
2011-07-05,1185.996115662312
2011-07-06,1182.8472178633479
2011-07-07,1188.0234748015603
2011-07-08,1179.1360584573104
2011-07-11,1163.4487056623343
2011-07-12,1155.7763819599302
2011-07-13,1163.5090301331377
2011-07-14,1154.2417273978876
2011-07-15,1151.3425217523377
2011-07-18,1131.2968780201713
2011-07-19,1140.2213665439747
2011-07-20,1154.9310731081312
2011-07-21,1166.5483180008687
2011-07-22,1173.0394109828521
2011-07-25,1170.2209237852048
2011-07-26,1165.130450071015
2011-07-27,1152.3605954153113
2011-07-28,1152.6319101992767
2011-07-29,1144.4928583795188
2011-08-01,1130.7495987014365
2011-08-02,1110.2684277687295
2011-08-03,1089.160781632777
2011-08-04,1051.6796109332931
2011-08-05,1032.653443362259
2011-08-08,990.8294845301674
2011-08-09,1003.8826903001462
2011-08-10,966.7622979637375
2011-08-11,990.8187451008667
2011-08-12,1026.8032986808469
2011-08-15,1028.2124626141035
2011-08-16,1027.391511897068
2011-08-17,1030.084139596899
2011-08-18,981.5969583385646
2011-08-19,966.140327986239
2011-08-22,973.8774624846698
2011-08-23,981.4510187500306
2011-08-24,994.9843522232985
2011-08-25,982.5739572248295
2011-08-26,976.0115152364494
2011-08-29,987.5320075329147
2011-08-30,998.1180034603459
2011-08-31,1027.5218233122002
2011-09-01,1034.113680489627
2011-09-02,1009.1346565766028
2011-09-05,966.9967075617747
2011-09-06,961.4944099388443
2011-09-07,991.759577563863
2011-09-08,998.8030247397622
2011-09-09,973.7884093612206
2011-09-12,949.3022959240828
2011-09-13,957.8294383416842
2011-09-14,972.3149738878903
2011-09-15,991.7149308392327
2011-09-16,997.9066836942579
2011-09-19,975.8874303721133
2011-09-20,994.3480311224321
2011-09-21,977.8350688971989
2011-09-22,932.6087778967961
2011-09-23,938.506452674332
2011-09-26,956.1075941175328
2011-09-27,997.3470782321348
2011-09-28,986.3302594372195
2011-09-29,992.504687621657
2011-09-30,981.3833199627928
2011-10-03,970.3774985692063
2011-10-04,943.9082186306825
2011-10-05,972.9072143819247
2011-10-06,999.4200544706978
2011-10-07,1006.6211538232827
2011-10-10,1023.6117968810973
2011-10-11,1020.9715035102522
2011-10-12,1037.4971310501944
2011-10-13,1026.5089920853186
2011-10-14,1035.0271589298943
2011-10-17,1026.6895705935606
2011-10-18,1022.7314247550408
2011-10-19,1028.924796276321
2011-10-20,1013.7210540655017
2011-10-21,1038.9937755472304
2011-10-24,1051.5740489910997
2011-10-25,1044.4569178132424
2011-10-26,1046.9757427978443
2011-10-27,1083.7930333431889
2011-10-28,1082.1454461220737
2011-10-31,1058.3794507945197
2011-11-01,1023.0015187055266
2011-11-02,1032.5751501134407
2011-11-03,1053.4531061393172
2011-11-04,1042.9743260783057
2011-11-07,1038.1508531726004
2011-11-08,1047.1297261791296
2011-11-09,1029.2860672412364
2011-11-10,1025.5627339859102
2011-11-11,1049.4109559635665
2011-11-14,1039.02439355914
2011-11-15,1032.9129984363062
2011-11-16,1033.5548776871342
2011-11-17,1020.6439778439405
2011-11-18,1012.9003989121836
2011-11-21,980.5480274081024
2011-11-22,974.1056499402496
2011-11-23,961.7387724700047
2011-11-24,959.5663511432764
2011-11-25,966.4554023243832
2011-11-28,1002.2040254864534
2011-11-29,1009.7744303865824
2011-11-30,1046.842253731032
2011-12-01,1040.2258953958005
2011-12-02,1050.2184913000183
2011-12-05,1058.9134681218225
2011-12-06,1055.3593087949102
2011-12-07,1053.353295477594
2011-12-08,1037.682728686339
2011-12-09,1049.7517123207683
2011-12-12,1031.182128776732
2011-12-13,1037.3766426945135
2011-12-14,1016.529940441633
2011-12-15,1026.3753303063838
2011-12-16,1021.9448804599899
2011-12-19,1022.6793199539542
2011-12-20,1042.6642217805781
2011-12-21,1037.4373488861434
2011-12-22,1048.4293182385406
2011-12-23,1057.3567920718888
2011-12-26,1057.4765421982281
2011-12-27,1057.6072237905973
2011-12-28,1050.219469716452
2011-12-29,1060.0967488367726
2011-12-30,1068.9150829036441
2012-01-02,1080.3544690086815
2012-01-03,1096.9216781331615
2012-01-04,1091.4482677246606
2012-01-05,1082.1736835433085
2012-01-06,1082.8319913810662
2012-01-09,1077.9097346485435
2012-01-10,1097.3726696080862
2012-01-11,1092.8001692370835
2012-01-12,1089.699588642248
2012-01-13,1088.2204000933566
2012-01-16,1096.6568965055314
2012-01-17,1105.9202822314314
2012-01-18,1106.7867341163526
2012-01-19,1119.6838345310427
2012-01-20,1116.3515082688043
2012-01-23,1121.6034527672402
2012-01-24,1118.140968292973
2012-01-25,1113.3243368022702
2012-01-26,1125.5423758412576
2012-01-27,1114.5871445741548
2012-01-30,1102.3925416493616
2012-01-31,1110.1617910834239
2012-02-01,1131.6962265465966
2012-02-02,1133.8399144592038
2012-02-03,1152.952354259854
2012-02-06,1151.5121654872808
2012-02-07,1148.5043617531737
2012-02-08,1146.284461141537
2012-02-09,1149.0297472415382
2012-02-10,1138.9315862230158
2012-02-13,1147.1870825138656
2012-02-14,1144.7215578385026
2012-02-15,1153.0580080956759
2012-02-16,1154.0989497663033
2012-02-17,1160.5457709958227
2012-02-20,1169.4891790754416
2012-02-21,1163.8422873363866
2012-02-22,1154.3686976890262
2012-02-23,1152.3625044784571
2012-02-24,1154.764679646565
2012-02-27,1151.8040322708353
2012-02-28,1153.5618806189361
2012-02-29,1154.2171002747723
2012-03-01,1166.0899466131175
2012-03-02,1166.6651925421845
2012-03-05,1159.8079462194423
2012-03-06,1129.6528543960692
2012-03-07,1137.000792727
2012-03-08,1154.819534402531
2012-03-09,1160.5870172578539
2012-03-12,1157.67289922
2012-03-13,1177.9287806997954
2012-03-14,1181.79716541311
2012-03-15,1184.8792647521614
2012-03-16,1190.9921201881339
2012-03-19,1189.732692659139
2012-03-20,1176.3692766974284
2012-03-21,1175.4375281233858
2012-03-22,1161.8657005877722
2012-03-23,1162.5443541466561
2012-03-26,1173.087080386306
2012-03-27,1167.8308636171746
2012-03-28,1156.0450025451682
2012-03-29,1141.6139539875458
2012-03-30,1152.8687961354012
2012-04-02,1170.784487395518
2012-04-03,1157.8364249970705
2012-04-04,1134.4435096940224
2012-04-05,1136.3381023379861
2012-04-06,1136.3381023379861
2012-04-09,1136.352725468543
2012-04-10,1108.2330250705527
2012-04-11,1116.36037541855
2012-04-12,1128.4591554752685
2012-04-13,1112.0676392763821
2012-04-16,1116.1819354371926
2012-04-17,1138.720301535061
2012-04-18,1131.732229500059
2012-04-19,1126.2967299428071
2012-04-20,1132.6532454835876
2012-04-23,1107.6501920820965
2012-04-24,1119.074776394724
2012-04-25,1130.670298917827
2012-04-26,1132.701348182963
2012-04-27,1140.8903709534598
2012-04-30,1133.7956756820429
2012-05-01,1139.0918042213907
2012-05-02,1134.9111831807265
2012-05-03,1135.793379465849
2012-05-04,1117.5930445457661
2012-05-07,1125.3892504214166
2012-05-08,1107.3561626449903
2012-05-09,1104.98715892743
2012-05-10,1111.1795056028075
2012-05-11,1115.3010774908978
2012-05-14,1095.4088747543162
2012-05-15,1088.39214212688
2012-05-16,1082.784932095341
2012-05-17,1070.6671418379908
2012-05-18,1059.656355407285
2012-05-21,1065.4017333816896
2012-05-22,1085.6203700264386
2012-05-23,1062.5340442311374
2012-05-24,1073.7540809846946
2012-05-25,1077.008925175635
2012-05-28,1076.4979513496276
2012-05-29,1084.1407938644272
2012-05-30,1068.3169640770122
2012-05-31,1064.9141754476288
2012-06-01,1045.1190451947823
2012-06-04,1039.4460714387565
2012-06-05,1042.577593941326
2012-06-06,1067.3360546885888
2012-06-07,1079.1265590076832
2012-06-08,1076.4912497016326
2012-06-11,1076.8882251240311
2012-06-12,1084.5666947424256
2012-06-13,1081.0531663235533
2012-06-14,1077.4562685337705
2012-06-15,1087.3182728324978
2012-06-18,1088.4773761783351
2012-06-19,1105.9596513383594
2012-06-20,1111.7747455300657
2012-06-21,1105.831994604724
2012-06-22,1097.8560103795692
2012-06-25,1082.1195118417
2012-06-26,1081.2012848842473
2012-06-27,1096.1489698439782
2012-06-28,1091.0043716609732
2012-06-29,1118.7043492910082
2012-07-02,1135.1250780998298
2012-07-03,1146.64118758366
2012-07-04,1146.908518977069
2012-07-05,1145.5983547381454
2012-07-06,1134.8255784112214
2012-07-09,1130.3547713024664
2012-07-10,1139.8997095328195
2012-07-11,1140.536565204072
2012-07-12,1128.654490481242
2012-07-13,1143.5661498137856
2012-07-16,1145.7190479360404
2012-07-17,1142.9761263419637
2012-07-18,1155.7422373977272
2012-07-19,1168.0016617952483
2012-07-20,1151.9442748102504
2012-07-23,1123.9362476926433
2012-07-24,1118.5580748950117
2012-07-25,1117.979771618586
2012-07-26,1144.3398866526143
2012-07-27,1158.657475518326
2012-07-30,1177.388404655922
2012-07-31,1166.056302435524
2012-08-01,1171.846369089252
2012-08-02,1157.6350406688741
2012-08-03,1185.4008585444471
2012-08-06,1189.9726334742716
2012-08-07,1199.0253604676984
2012-08-08,1202.9288682376941
2012-08-09,1207.804765679961
2012-08-10,1205.9753351548068
2012-08-13,1200.8009176618032
2012-08-14,1208.85498366875
2012-08-15,1208.8771166318522
2012-08-16,1212.5221223884685
2012-08-17,1219.393448965544
2012-08-20,1213.5161838220831
2012-08-21,1217.8980078816317
2012-08-22,1203.237154831408
2012-08-23,1196.1716991028543
2012-08-24,1197.7521452209726
2012-08-27,1203.2003004942146
2012-08-28,1194.7992460225782
2012-08-29,1193.129258282486
2012-08-30,1184.1008331610851
2012-08-31,1188.8287869701503
2012-09-03,1198.9649823490763
2012-09-04,1185.064795779123
2012-09-05,1185.627375627454
2012-09-06,1213.0242557104843
2012-09-07,1215.6541928317483
2012-09-10,1213.06685486846
2012-09-11,1217.033048964115
2012-09-12,1218.2498612941108
2012-09-13,1216.233321177524
2012-09-14,1231.3357291599807
2012-09-17,1227.3549482018248
2012-09-18,1222.266370905385
2012-09-19,1227.328193945052
2012-09-20,1225.2505202376046
2012-09-21,1230.8439570178825
2012-09-24,1226.9633341903782
2012-09-25,1231.8912439477924
2012-09-26,1209.873762627484
2012-09-27,1213.9032344875434
2012-09-28,1199.3308709926785
2012-10-01,1216.4567220111865
2012-10-02,1213.4202301145494
2012-10-03,1212.5322070337902
2012-10-04,1211.5903431072554
2012-10-05,1223.8095294319744
2012-10-08,1212.1239266895739
2012-10-09,1206.6213672492333
2012-10-10,1200.4411933187912
2012-10-11,1209.7341213339157
2012-10-12,1203.4888352364571
2012-10-15,1209.5506177552115
2012-10-16,1225.3528223702965
2012-10-17,1231.4595964013854
2012-10-18,1233.4391023634464
2012-10-19,1223.9993802344943
2012-10-22,1219.0304524734356
2012-10-23,1198.7526327798846
2012-10-24,1204.4133634469274
2012-10-25,1207.277230576023
2012-10-26,1208.830899472646
2012-10-29,1204.137447771736
2012-10-30,1214.6717110344148
2012-10-31,1207.9640394126097
2012-11-01,1223.3031542870335
2012-11-02,1228.5145841788815
2012-11-05,1221.6301594951904
2012-11-06,1228.4634978280098
2012-11-07,1212.3384692141226
2012-11-08,1210.3727501284939
2012-11-09,1209.2115565762838
2012-11-12,1205.9514796177289
2012-11-13,1211.24908536261
2012-11-14,1200.4300017701853
2012-11-15,1188.755014626566
2012-11-16,1176.6084730784955
2012-11-19,1202.4242157519393
2012-11-20,1206.3540928653345
2012-11-21,1209.8345627276801
2012-11-22,1216.5252924732474
2012-11-23,1223.6960420922023
2012-11-26,1218.0220897468305
2012-11-27,1221.7231415552374
2012-11-28,1223.3239529646382
2012-11-29,1237.028909042984
2012-11-30,1234.6401609737968
2012-12-03,1235.9038188955715
2012-12-04,1236.468641581497
2012-12-05,1239.6985828389888
2012-12-06,1248.2552624816105
2012-12-07,1249.808170326443
2012-12-10,1252.0617569553315
2012-12-11,1256.2263314851946
2012-12-12,1256.8163357756287
2012-12-13,1251.8421338362766
2012-12-14,1250.4762345503534
2012-12-17,1249.6050765519583
2012-12-18,1255.215740434037
2012-12-19,1260.3125594509652
2012-12-20,1260.647755443691
2012-12-21,1257.2243132067558
2012-12-24,1255.0880454861015
2012-12-25,1255.0001303840238
2012-12-26,1254.2237310907096
2012-12-27,1255.3316674947025
2012-12-28,1247.3245499238985
2012-12-31,1251.2511567825677
2013-01-01,1251.425620547843
2013-01-02,1276.0594008755302
2013-01-03,1282.9777508244504
2013-01-04,1287.6077379048006
2013-01-07,1282.0402355535402
2013-01-08,1280.2351603285244
2013-01-09,1289.068487885588
2013-01-10,1285.693892444472
2013-01-11,1284.0536486811563
2013-01-14,1279.4904491673221
2013-01-15,1279.7435289399373
2013-01-16,1280.2515755523634
2013-01-17,1285.7193684635151
2013-01-18,1284.1526981091242
2013-01-21,1287.5281231982847
2013-01-22,1287.1501689385516
2013-01-23,1289.9160220111366
2013-01-24,1293.13334866527
2013-01-25,1296.8905392782583
2013-01-28,1295.3713080442858
2013-01-29,1300.1396233809996
2013-01-30,1292.7143392112762
2013-01-31,1285.812475358253
2013-02-01,1289.402426365226
2013-02-04,1270.4645412617788
2013-02-05,1277.9581510932849
2013-02-06,1272.8908567794426
2013-02-07,1269.6932262656908
2013-02-08,1284.8633890135432
2013-02-11,1277.5515533695418
2013-02-12,1283.6425457407288
2013-02-13,1289.6184904724744
2013-02-14,1287.7983132402974
2013-02-15,1285.2250520683128
2013-02-18,1282.8418739239942
2013-02-19,1297.1682747145758
2013-02-20,1293.602111384372
2013-02-21,1274.8581534739892
2013-02-22,1291.0498790820568
2013-02-25,1290.4633125693026
2013-02-26,1274.3788769049936
2013-02-27,1286.1073880374825
2013-02-28,1298.6422982144886
2013-03-01,1294.2549965744076
2013-03-04,1293.8617798246742
2013-03-05,1317.0355305055364
2013-03-06,1314.523845402157
2013-03-07,1314.56430635472
2013-03-08,1325.4372236711326
2013-03-11,1324.2279889057427
2013-03-12,1324.5507496222506
2013-03-13,1325.3261092545192
2013-03-14,1339.750311356902
2013-03-15,1334.7076167371074
2013-03-18,1331.6641984706537
2013-03-19,1326.1718473428587
2013-03-20,1330.9844997243038
2013-03-21,1322.3494594202327
2013-03-22,1320.6380245493876
2013-03-25,1317.2225561400162
2013-03-26,1319.5414569504399
2013-03-27,1314.3938980019464
2013-03-28,1319.8674647530513
2013-03-29,1319.8674647530513
2013-04-01,1320.7411021055648
2013-04-02,1336.8084589526736
2013-04-03,1324.5463659777038
2013-04-04,1311.0888255802308
2013-04-05,1291.24457927062
2013-04-08,1293.9617868249552
2013-04-09,1295.5868073124589
2013-04-10,1318.1271966094312
2013-04-11,1325.9587823073043
2013-04-12,1315.0523130506142
2013-04-15,1307.3314919502695
2013-04-16,1297.3688266692523
2013-04-17,1277.6902922857644
2013-04-18,1277.4632571173745
2013-04-19,1284.7360608150436
2013-04-22,1287.0125413782196
2013-04-23,1318.409462309848
2013-04-24,1328.8370200549925
2013-04-25,1338.9844198277258
2013-04-26,1335.112247239012
2013-04-29,1343.011679284578
2013-04-30,1340.6592055195947
2013-05-01,1341.397562567856
2013-05-02,1346.6764650157727
2013-05-03,1360.9489797916676
2013-05-06,1361.4530700673477
2013-05-07,1365.0665041488498
2013-05-08,1374.8236397806506
2013-05-09,1375.7793659048473
2013-05-10,1381.4614362661976
2013-05-13,1379.0936922179078
2013-05-14,1384.9378061460836
2013-05-15,1395.8379795040755
2013-05-16,1395.5303949564309
2013-05-17,1399.6584317444526
2013-05-20,1405.1534043979734
2013-05-21,1406.5758334543577
2013-05-22,1409.952140541064
2013-05-23,1380.0865909984943
2013-05-24,1377.339464200322
2013-05-27,1381.8153002022955
2013-05-28,1399.3007269107432
2013-05-29,1373.534230120246
2013-05-30,1378.47919221016
2013-05-31,1366.183063881433
2013-06-03,1355.8305513535406
2013-06-04,1360.1737497117965
2013-06-05,1340.5784217952134
2013-06-06,1325.201649353715
2013-06-07,1342.06681741212
2013-06-10,1341.5162289850234
2013-06-11,1326.2152089402286
2013-06-12,1322.1381352853991
2013-06-13,1321.1438728999901
2013-06-14,1323.3202008208273
2013-06-17,1333.0548253605443
2013-06-18,1331.851265352979
2013-06-19,1328.884587361147
2013-06-20,1289.8434703002222
2013-06-21,1275.2743347868704
2013-06-24,1254.9196990125884
2013-06-25,1272.9992390413224
2013-06-26,1294.8673991117585
2013-06-27,1303.0916195502218
2013-06-28,1296.7294529223827
2013-07-01,1311.3891433554104
2013-07-02,1306.00952050746
2013-07-03,1298.4269299779928
2013-07-04,1328.7729957169997
2013-07-05,1311.0685644238908
2013-07-08,1329.597394683938
2013-07-09,1339.673699089631
2013-07-10,1341.374274547842
2013-07-11,1348.9467617085443
2013-07-12,1347.308537898447
2013-07-15,1353.2019975069152
2013-07-16,1343.8698408740433
2013-07-17,1351.7905584691034
2013-07-18,1363.6459389732718
2013-07-19,1363.9692761743634
2013-07-22,1365.97089491123
2013-07-23,1362.1722121928578
2013-07-24,1369.913419953917
2013-07-25,1363.182821864752
2013-07-26,1359.9033073030855
2013-07-29,1360.380387897114
2013-07-30,1361.1564744285704
2013-07-31,1362.2644769045091
2013-08-01,1377.9596569605214
2013-08-02,1381.326501506715
2013-08-05,1383.4724359160198
2013-08-06,1377.9921277391618
2013-08-07,1375.7639024834857
2013-08-08,1381.5517957456348
2013-08-09,1389.7568754834633
2013-08-12,1390.8436268999258
2013-08-13,1398.7584206505012
2013-08-14,1403.3263708889797
2013-08-15,1389.2477313624909
2013-08-16,1393.444721340623
2013-08-19,1385.968288920021
2013-08-20,1374.6535445539325
2013-08-21,1367.4663918765536
2013-08-22,1380.6440936980687
2013-08-23,1385.9180440339853
2013-08-26,1385.1869833489998
2013-08-27,1360.9899118159058
2013-08-28,1356.8244103305929
2013-08-29,1366.6043895728842
2013-08-30,1354.1624309820597
2013-09-02,1378.9041845019856
2013-09-03,1373.2369813105447
2013-09-04,1376.33441791142
2013-09-05,1386.372533912422
2013-09-06,1393.1880968197459
2013-09-09,1391.4008285171642
2013-09-10,1409.0700993597188
2013-09-11,1414.4687214969758
2013-09-12,1414.0203900669435
2013-09-13,1417.2970372145292
2013-09-16,1426.2719449660551
2013-09-17,1419.505820147264
2013-09-18,1425.929627226898
2013-09-19,1434.135329068595
2013-09-20,1430.0917334572798
2013-09-23,1423.3446570265828
2013-09-24,1425.7391300472464
2013-09-25,1424.9681792878996
2013-09-26,1425.339787475001
2013-09-27,1421.4282825846965
2013-09-30,1413.6253883362047
2013-10-01,1423.9042007571786
2013-10-02,1414.2826967576893
2013-10-03,1408.6444017002018
2013-10-04,1410.132995343103
2013-10-07,1407.0448300171545
2013-10-08,1396.4017594839681
2013-10-09,1388.9751658252578
2013-10-10,1412.1931657461625
2013-10-11,1418.409319786109
2013-10-14,1421.1269771687375
2013-10-15,1432.8045178410373
2013-10-16,1436.4537993714646
