Date,NORDIC COUNTRIES
2001-09-10,117.99927596350844
2001-09-11,112.64396996263298
2001-09-12,116.18469000039322
2001-09-13,117.39748214539482
2001-09-14,113.94980355170229
2001-09-17,115.50558551315822
2001-09-18,113.19139224176739
2001-09-19,112.91384272145662
2001-09-20,109.01071441140456
2001-09-21,105.5053441756008
2001-09-24,110.92409473883141
2001-09-25,112.44159402163919
2001-09-26,111.80174025851949
2001-09-27,109.79493128006607
2001-09-28,113.88653683381104
2001-10-01,110.395490865384
2001-10-02,112.15178393846348
2001-10-03,110.42523845246961
2001-10-04,116.57520332772417
2001-10-05,116.84211599782653
2001-10-08,117.45228869178214
2001-10-09,118.73255206960617
2001-10-10,120.67819314815657
2001-10-11,126.65469533484035
2001-10-12,126.26270007846693
2001-10-15,123.73216413581382
2001-10-16,125.19914869523423
2001-10-17,130.00167668875676
2001-10-18,125.82270507864675
2001-10-19,125.63777237613965
2001-10-22,126.86654364491949
2001-10-23,131.60269074333354
2001-10-24,132.6477790265165
2001-10-25,129.4004291824464
2001-10-26,133.80761864032752
2001-10-29,130.48765774463865
2001-10-30,125.14824916615405
2001-10-31,128.23241745723035
2001-11-01,127.88894034820318
2001-11-02,129.11506575841545
2001-11-05,132.9801750597268
2001-11-06,134.66000890963613
2001-11-07,134.4760336017622
2001-11-08,138.4956788214722
2001-11-09,135.57967031709126
2001-11-12,132.90959394903666
2001-11-13,139.01422514283033
2001-11-14,140.95787518609578
2001-11-15,143.13296671043804
2001-11-16,144.4700453725197
2001-11-19,144.03170239029586
2001-11-20,140.76331882119962
2001-11-21,140.42482210688868
2001-11-22,144.2771160539931
2001-11-23,144.51302015194986
2001-11-26,145.93908027935151
2001-11-27,142.79028019446434
2001-11-28,140.38111290225658
2001-11-29,139.21182732061962
2001-11-30,141.5861744533642
2001-12-03,140.2583892505777
2001-12-04,143.8796498497595
2001-12-05,150.13984022080444
2001-12-06,149.86079055567552
2001-12-07,149.838620634815
2001-12-10,146.71728181993703
2001-12-11,148.974891462057
2001-12-12,147.0524627857891
2001-12-13,142.96154512171935
2001-12-14,140.72572049959211
2001-12-17,143.58140963469745
2001-12-18,144.82838112018246
2001-12-19,142.142966890961
2001-12-20,140.16860306917158
2001-12-21,143.10685355127967
2001-12-24,142.89498546812328
2001-12-25,142.89498546812328
2001-12-26,142.6626550956041
2001-12-27,145.92995065762722
2001-12-28,148.91566514340508
2001-12-31,148.79136094163928
2002-01-01,148.79136094163928
2002-01-02,146.76280918620063
2002-01-03,152.68083732181665
2002-01-04,153.10930935717747
2002-01-07,152.44036769235856
2002-01-08,146.97211862940958
2002-01-09,146.30104272497712
2002-01-10,144.49444041105906
2002-01-11,146.3094975954089
2002-01-14,140.2214506370494
2002-01-15,140.01554857688654
2002-01-16,138.13088161826803
2002-01-17,140.52720931499147
2002-01-18,139.65380915692654
2002-01-21,136.55735480362264
2002-01-22,136.56209640915947
2002-01-23,137.13822245717037
2002-01-24,142.5170845985841
2002-01-25,140.64644756803995
2002-01-28,141.4161878309138
2002-01-29,140.01667124633036
2002-01-30,137.34549686392717
2002-01-31,141.52594145689056
2002-02-01,142.57598836392336
2002-02-04,141.52662635251232
2002-02-05,138.02151777969053
2002-02-06,136.48825350086986
2002-02-07,137.72820790765843
2002-02-08,136.99026747808418
2002-02-11,139.61150592518317
2002-02-12,139.98233330905572
2002-02-13,140.81699761216882
2002-02-14,141.59680969393744
2002-02-15,139.19553967967778
2002-02-18,137.5823464475957
2002-02-19,134.75980062709735
2002-02-20,133.284441324264
2002-02-21,135.00212160349824
2002-02-22,132.61969163469814
2002-02-25,135.70289273805776
2002-02-26,137.303222497305
2002-02-27,140.5953765636955
2002-02-28,140.3612880380552
2002-03-01,140.71042840069643
2002-03-04,147.07311237396928
2002-03-05,146.84592474650037
2002-03-06,146.76058643493968
2002-03-07,149.00484589408822
2002-03-08,150.8172120009202
2002-03-11,148.78850419876483
2002-03-12,144.71985086900634
2002-03-13,144.20232958795984
2002-03-14,143.1396163387146
2002-03-15,143.26439934453376
2002-03-18,145.32776856826487
2002-03-19,143.81407447008277
2002-03-20,141.73125929502595
2002-03-21,141.92373751170248
2002-03-22,144.45104505486248
2002-03-25,143.53355380068794
2002-03-26,142.67526981158858
2002-03-27,143.24070346236743
2002-03-28,143.5397561630092
2002-03-29,143.5397561630092
2002-04-01,143.6276466393459
2002-04-02,141.92492193674474
2002-04-03,141.2533502688878
2002-04-04,139.89666946307818
2002-04-05,140.72233701560594
2002-04-08,137.71267441141967
2002-04-09,138.2520860323322
2002-04-10,136.09381267465778
2002-04-11,133.3699838195386
2002-04-12,134.72340889215482
2002-04-15,135.87511283725024
2002-04-16,139.19316074524846
2002-04-17,140.72045163294376
2002-04-18,134.35497297973725
2002-04-19,132.3435752329635
2002-04-22,127.30286987494314
2002-04-23,126.47739439780956
2002-04-24,122.69199585086133
2002-04-25,123.09929838875212
2002-04-26,124.66438096794103
2002-04-29,123.0342725722551
2002-04-30,124.29121472989733
2002-05-01,124.36372364592634
2002-05-02,126.06594224574147
2002-05-03,122.3142452589395
2002-05-06,121.44776469258095
2002-05-07,121.50655398304843
2002-05-08,125.51567770631478
2002-05-09,125.46781885274456
2002-05-10,123.23287756390494
2002-05-13,124.02865940302577
2002-05-14,126.70743573451091
2002-05-15,126.94088067071624
2002-05-16,125.61282694670047
2002-05-17,125.86308929616128
2002-05-20,125.6134264860693
2002-05-21,124.55815453676651
2002-05-22,120.95951747445247
2002-05-23,120.7386213414377
2002-05-24,120.57692107187763
2002-05-27,120.1201077010306
2002-05-28,119.47232185229625
2002-05-29,117.72017135081352
2002-05-30,115.91504699982058
2002-05-31,117.28620333796917
2002-06-03,116.2169840520349
2002-06-04,113.35663277579515
2002-06-05,114.60168955678225
2002-06-06,113.92950515397975
2002-06-07,109.85617662765983
2002-06-10,110.81324854594789
2002-06-11,112.36069900971768
2002-06-12,109.73035490157287
2002-06-13,109.57624845134197
2002-06-14,108.00759634019691
2002-06-17,111.14907170433318
2002-06-18,111.36520962092057
2002-06-19,108.71338464302598
2002-06-20,106.22797537132057
2002-06-21,106.1862747185407
2002-06-24,102.28811005392534
2002-06-25,105.37062708771647
2002-06-26,103.77879481563326
2002-06-27,107.16381770955495
2002-06-28,110.22645417740252
2002-07-01,110.16273059192639
2002-07-02,107.9596049305387
2002-07-03,105.70045576027314
2002-07-04,107.80225900747585
2002-07-05,111.72856566959848
2002-07-08,111.24857091745719
2002-07-09,109.45364844224765
2002-07-10,107.25998842066738
2002-07-11,103.6913736457464
2002-07-12,103.97093222354337
2002-07-15,101.14548677742715
2002-07-16,100.3191696255039
2002-07-17,103.78724472465895
2002-07-18,102.67213812129017
2002-07-19,98.74675361949032
2002-07-22,94.64129730631294
2002-07-23,90.25472069684177
2002-07-24,85.86429862143505
2002-07-25,88.9913590459241
2002-07-26,87.84686391583112
2002-07-29,94.01673798051691
2002-07-30,95.1501757449466
2002-07-31,95.71681291032822
2002-08-01,93.50554076693042
2002-08-02,90.91010351378127
2002-08-05,87.1263090476435
2002-08-06,89.97026053888654
2002-08-07,90.73884909809338
2002-08-08,92.45698498675384
2002-08-09,93.86172596921331
2002-08-12,93.93211004705545
2002-08-13,94.3573061172218
2002-08-14,91.91849152772939
2002-08-15,94.54372833145302
2002-08-16,94.68570377588343
2002-08-19,97.47485464530541
2002-08-20,98.00117426366477
2002-08-21,100.15639538748731
2002-08-22,103.16841654703515
2002-08-23,100.84072460019524
2002-08-26,99.3543329683115
2002-08-27,100.28216728165093
2002-08-28,98.3719894613625
2002-08-29,97.24771499444236
2002-08-30,97.20690423190028
2002-09-02,96.13885292900382
2002-09-03,92.04628394747722
2002-09-04,91.94804513159488
2002-09-05,92.4537958283375
2002-09-06,95.86324012532906
2002-09-09,95.07387967243928
2002-09-10,95.71235852685489
2002-09-11,99.48286598127358
2002-09-12,96.44186720137485
2002-09-13,95.26602472406864
2002-09-16,94.45437971508075
2002-09-17,94.14275272704225
2002-09-18,90.2475773262713
2002-09-19,89.19288036536882
2002-09-20,89.26118014593197
2002-09-23,86.75278570398214
2002-09-24,85.13174192745119
2002-09-25,86.43536454067761
2002-09-26,90.39588110868915
2002-09-27,90.4493185389766
2002-09-30,85.55211983957122
2002-10-01,86.28004482153423
2002-10-02,88.77642917734117
2002-10-03,87.20473218965347
2002-10-04,85.77282392015317
2002-10-07,83.84078138236012
2002-10-08,82.91721055890117
2002-10-09,82.22785748171212
2002-10-10,84.05883937809713
2002-10-11,89.20673511468394
2002-10-14,88.38997222873532
2002-10-15,94.57222794953996
2002-10-16,92.04672607918303
2002-10-17,95.78214147837056
2002-10-18,96.74763859916831
2002-10-21,96.93965283982304
2002-10-22,96.79870039679973
2002-10-23,93.90211059763692
2002-10-24,96.79964030459173
2002-10-25,96.20013801316148
2002-10-28,98.70998368630114
2002-10-29,94.24589882032893
2002-10-30,96.59633762992303
2002-10-31,98.40792889755872
2002-11-01,96.55302991314807
2002-11-04,101.14449899243783
2002-11-05,102.24285268996883
2002-11-06,100.4290084862399
2002-11-07,98.26207190442607
2002-11-08,97.52114667252698
2002-11-11,96.10221955483642
2002-11-12,98.226450247392
2002-11-13,99.34449087221508
2002-11-14,102.32487514116828
2002-11-15,101.7469398196047
2002-11-18,103.89492436137513
2002-11-19,101.60679656198182
2002-11-20,102.29659942875873
2002-11-21,106.8148517613211
2002-11-22,107.42046879705015
2002-11-25,107.78791265234226
2002-11-26,105.5712178184459
2002-11-27,108.75300151924053
2002-11-28,110.30454323818716
2002-11-29,109.64898054750198
2002-12-02,110.44650320983197
2002-12-03,105.85012613016112
2002-12-04,106.06398537259965
2002-12-05,105.01937780759296
2002-12-06,104.2846921076323
2002-12-09,102.56425729106347
2002-12-10,101.34331159610035
2002-12-11,101.061209711973
2002-12-12,100.3883189229561
2002-12-13,99.34988599819673
2002-12-16,100.6422589226295
2002-12-17,99.33337048345048
2002-12-18,96.854238712695
2002-12-19,96.6855379200108
2002-12-20,96.33172234228357
2002-12-23,95.98853891413722
2002-12-24,96.0259531181747
2002-12-25,96.0259531181747
2002-12-26,95.99198297379941
2002-12-27,93.29617351269671
2002-12-30,93.56359224844329
2002-12-31,93.61863192602978
2003-01-01,93.61863192602978
2003-01-02,98.11210375879386
2003-01-03,98.9551126254689
2003-01-06,99.02269125778788
2003-01-07,98.63481387977826
2003-01-08,95.59330348406398
2003-01-09,97.02551002070834
2003-01-10,97.51173716276774
2003-01-13,97.56295217594538
2003-01-14,98.58182466077784
2003-01-15,97.4943413603975
2003-01-16,96.69562362248735
2003-01-17,94.2932719793485
2003-01-20,94.58199128961998
2003-01-21,93.74019332304742
2003-01-22,92.81879161155736
2003-01-23,91.12119707916759
2003-01-24,90.81874765553766
2003-01-27,87.63289136995738
2003-01-28,86.3396961653136
2003-01-29,86.43852710858025
2003-01-30,88.28318371942808
2003-01-31,86.43991413105371
2003-02-03,87.6587092838056
2003-02-04,84.77016911151269
2003-02-05,85.70333306137908
2003-02-06,85.43990640982581
2003-02-07,84.95496097097414
2003-02-10,83.74194515723163
2003-02-11,86.26285598306846
2003-02-12,85.58354730476997
2003-02-13,84.36940565931995
2003-02-14,85.897570822434
2003-02-17,87.64784521063635
2003-02-18,88.59069676050773
2003-02-19,87.41198511480506
2003-02-20,85.43103772327957
2003-02-21,84.96866774143523
2003-02-24,85.13142353004052
2003-02-25,82.59023344484602
2003-02-26,81.90469380871713
2003-02-27,82.10144809288424
2003-02-28,83.36203062907248
2003-03-03,83.5852341493949
2003-03-04,82.09692175445053
2003-03-05,81.59920699572436
2003-03-06,81.07421958907557
2003-03-07,79.23988754235958
2003-03-10,78.64124406292203
2003-03-11,78.30648551279972
2003-03-12,79.00208921690565
2003-03-13,81.53332275916141
2003-03-14,85.0423527342399
2003-03-17,87.55394917678242
2003-03-18,88.33456881480238
2003-03-19,89.47902404113137
2003-03-20,89.14687241428118
2003-03-21,91.59406236807092
2003-03-24,88.3428011580508
2003-03-25,88.35048207987674
2003-03-26,88.16446150226261
2003-03-27,87.06259021886278
2003-03-28,87.1324107525093
2003-03-31,83.4117686595154
2003-04-01,84.44665362961015
2003-04-02,87.88083988890111
2003-04-03,88.74454403993853
2003-04-04,88.88565675385
2003-04-07,92.56119804882398
2003-04-08,90.50160166345867
2003-04-09,90.72132275404266
2003-04-10,88.26005484447276
2003-04-11,88.95279738711322
2003-04-14,89.27584110029944
2003-04-15,91.01468624774131
2003-04-16,90.82255494727922
2003-04-17,92.71717068601993
2003-04-18,92.71717068601993
2003-04-21,92.79514894464626
2003-04-22,93.12044325673057
2003-04-23,94.9740042166203
2003-04-24,94.55298284808407
2003-04-25,93.01223264974557
2003-04-28,95.0317113274454
2003-04-29,96.74130051365441
2003-04-30,96.70874842764378
2003-05-01,96.62628999179292
2003-05-02,95.58669523054796
2003-05-05,97.18329700450651
2003-05-06,97.15276528640442
2003-05-07,96.81626369449144
2003-05-08,94.35982184376064
2003-05-09,94.525118880682
2003-05-12,95.20522329422059
2003-05-13,96.39514991165127
2003-05-14,95.92754478812911
2003-05-15,96.99730142790409
2003-05-16,96.77104317873236
2003-05-19,94.06440511546302
2003-05-20,93.40011322317024
2003-05-21,92.43360151424241
2003-05-22,93.7741102743172
2003-05-23,93.10419576225259
2003-05-26,92.25216641155932
2003-05-27,92.59030299924802
2003-05-28,96.00881883144005
2003-05-29,95.90739456377125
2003-05-30,96.73294930409612
2003-06-02,98.11348298455786
2003-06-03,96.98821466683128
2003-06-04,97.78791320954527
2003-06-05,96.70329720183454
2003-06-06,99.35967606019867
2003-06-09,98.58336037250523
2003-06-10,98.11670331530118
2003-06-11,99.35464853403639
2003-06-12,99.27772576759838
2003-06-13,97.63675802677781
2003-06-16,98.5374639621323
2003-06-17,99.84890205219497
2003-06-18,100.08075621434179
2003-06-19,100.34703487522722
2003-06-20,100.29881433882287
2003-06-23,98.6680636669616
2003-06-24,96.86407856955758
2003-06-25,97.2698235300708
2003-06-26,97.41087380391528
2003-06-27,98.70741671152764
2003-06-30,97.22374793110804
2003-07-01,95.51345002276986
2003-07-02,97.20951121637111
2003-07-03,98.19069514278593
2003-07-04,97.80931105785965
2003-07-07,100.70325268996221
2003-07-08,101.61019456047673
2003-07-09,102.08931006777469
2003-07-10,101.60808469719889
2003-07-11,101.57725178262645
2003-07-14,103.29977979771442
2003-07-15,103.41242323395463
2003-07-16,103.01561109709709
2003-07-17,98.07775761690796
2003-07-18,98.39367077858391
2003-07-21,97.57431830758112
2003-07-22,97.18602177459866
2003-07-23,97.65506466818579
2003-07-24,99.33971156699806
2003-07-25,98.70722704313397
2003-07-28,100.62945187930936
2003-07-29,100.0576495043145
2003-07-30,100.43573392607807
2003-07-31,101.00222878092121
2003-08-01,100.19035032473676
2003-08-04,99.61777451260198
2003-08-05,100.14986729033276
2003-08-06,98.3197868410153
2003-08-07,97.95541696206392
2003-08-08,98.8805502906192
2003-08-11,98.91411932204133
2003-08-12,100.13588116695189
2003-08-13,101.13796537676724
2003-08-14,101.97790478990693
2003-08-15,101.80834404243504
2003-08-18,102.9826815107303
2003-08-19,105.28028585470568
2003-08-20,105.81145751807277
2003-08-21,107.46887867636865
2003-08-22,107.61725443047291
2003-08-25,106.06739963012235
2003-08-26,104.91620865597167
2003-08-27,106.88652796559344
2003-08-28,107.46137390000166
2003-08-29,108.0106474261802
2003-09-01,109.53863675033928
2003-09-02,109.80408372297164
2003-09-03,112.71506364659406
2003-09-04,112.1321712683613
2003-09-05,111.4418450208046
2003-09-08,111.80077242730471
2003-09-09,109.77764201948912
2003-09-10,107.18689970004787
2003-09-11,108.01172839595941
2003-09-12,107.88225082973462
2003-09-15,108.02580249974949
2003-09-16,108.91601689828207
2003-09-17,108.97660572743784
2003-09-18,109.20930748600006
2003-09-19,108.23089664011452
2003-09-22,105.78238280635848
2003-09-23,105.81790827249559
2003-09-24,105.90633741866301
2003-09-25,104.41919797579733
2003-09-26,104.63318961992138
2003-09-29,104.69797316989356
2003-09-30,102.26914031577608
2003-10-01,103.30903477813298
2003-10-02,104.56861381702386
2003-10-03,107.8612175393356
2003-10-06,107.92373258767067
2003-10-07,107.31578733559444
2003-10-08,107.80157608380998
2003-10-09,109.41603129910199
2003-10-10,108.4885711014655
2003-10-13,110.53193225508706
2003-10-14,110.63496202359704
2003-10-15,111.84377993049068
2003-10-16,110.12204475135063
2003-10-17,110.93419919991071
2003-10-20,110.1861936853181
2003-10-21,110.39656063187361
2003-10-22,108.43555462853539
2003-10-23,108.36366505200512
2003-10-24,109.00280239072224
2003-10-27,109.72562833884304
2003-10-28,111.21673049972634
2003-10-29,112.07201565232862
2003-10-30,112.31800283779634
2003-10-31,111.95984975990751
2003-11-03,113.65309805562704
2003-11-04,113.39603496595468
2003-11-05,111.95253768836045
2003-11-06,113.42963049015756
2003-11-07,115.00628379517072
2003-11-10,114.1351585126708
2003-11-11,112.81878143105152
2003-11-12,113.9852730271225
2003-11-13,115.0697932769039
2003-11-14,115.49219249664152
2003-11-17,113.03360102810689
2003-11-18,112.78272479696616
2003-11-19,111.50185559680838
2003-11-20,111.54042022363107
2003-11-21,111.68254805380434
2003-11-24,113.95681445219273
2003-11-25,113.14880402630449
2003-11-26,112.4761803216654
2003-11-27,113.50620148096154
2003-11-28,112.57414783495067
2003-12-01,113.41547470244481
2003-12-02,113.80520426590803
2003-12-03,114.15967135477091
2003-12-04,114.9874153999682
2003-12-05,114.08231206144184
2003-12-08,113.01349774488942
2003-12-09,113.12120848435183
2003-12-10,112.19870568930499
2003-12-11,112.29031324955977
2003-12-12,112.43713460663525
2003-12-15,112.79772588284717
2003-12-16,110.87079793876401
2003-12-17,109.47295850564872
2003-12-18,109.86140918861894
2003-12-19,110.50126359080467
2003-12-22,110.03780514423629
2003-12-23,111.19638622187654
2003-12-24,111.04435447974228
2003-12-25,111.04435447974228
2003-12-26,110.99769911710686
2003-12-29,111.62528373377181
2003-12-30,111.66376232485223
2003-12-31,111.66879478375628
2004-01-01,111.66879478375628
2004-01-02,113.42908323842902
2004-01-05,113.72055228792352
2004-01-06,113.41452503189788
2004-01-07,113.2997325083218
2004-01-08,117.39964392088869
2004-01-09,118.04931838506506
2004-01-12,118.89579315677315
2004-01-13,118.91404905794008
2004-01-14,119.93827598658402
2004-01-15,119.97622333154344
2004-01-16,121.65022520709691
2004-01-19,122.54850234493846
2004-01-20,121.26779430257812
2004-01-21,119.92029857905024
2004-01-22,122.00589386896245
2004-01-23,121.94125604465893
2004-01-26,122.07966562823707
2004-01-27,122.45874476987059
2004-01-28,121.597799485007
2004-01-29,120.23400902899094
2004-01-30,120.81577224193363
2004-02-02,120.86959197634083
2004-02-03,120.75521652340957
2004-02-04,120.41910206049701
2004-02-05,120.68440547161609
2004-02-06,123.69527663432554
2004-02-09,125.2344734985213
2004-02-10,126.52458178321123
2004-02-11,127.22300276580629
2004-02-12,127.29726913592216
2004-02-13,126.03364486795604
2004-02-16,126.47040615893827
2004-02-17,126.98321542724277
2004-02-18,127.66526922729824
2004-02-19,129.17751318235312
2004-02-20,128.13096843975197
2004-02-23,129.19920411946362
2004-02-24,127.04347526596413
2004-02-25,126.94397350824342
2004-02-26,127.84678931056467
2004-02-27,128.2041564230547
2004-03-01,129.4490463934802
2004-03-02,131.00578582785485
2004-03-03,131.64201032394138
2004-03-04,132.39659931757515
2004-03-05,133.12160238675773
2004-03-08,133.67048559217642
2004-03-09,131.2468623634734
2004-03-10,130.1380367193178
2004-03-11,126.56834947965699
2004-03-12,126.51704341894788
2004-03-15,124.83169541455489
2004-03-16,125.2877893833501
2004-03-17,127.14176688202225
2004-03-18,124.45823011975871
2004-03-19,124.46899004193392
2004-03-22,121.30678641251858
2004-03-23,122.44305275369243
2004-03-24,121.97125873662226
2004-03-25,124.09935583431145
2004-03-26,123.84470927833945
2004-03-29,125.73056286059598
2004-03-30,125.12039118563449
2004-03-31,125.91644366267363
2004-04-01,127.74991205781856
2004-04-02,130.60901952034428
2004-04-05,131.73388392034553
2004-04-06,126.02798698968752
2004-04-07,125.77510922245621
2004-04-08,126.21707602091266
2004-04-09,126.21707602091266
2004-04-12,126.0123158530038
2004-04-13,126.61917917942355
2004-04-14,124.7617214357504
2004-04-15,123.93787972689964
2004-04-16,122.16384360174679
2004-04-19,122.72386214397838
2004-04-20,124.60406972573793
2004-04-21,123.28452478469792
2004-04-22,125.05672960073905
2004-04-23,124.80067716945082
2004-04-26,124.37751588699945
2004-04-27,124.0241805526123
2004-04-28,121.99818553191552
2004-04-29,120.54696980069019
2004-04-30,118.77290715245951
2004-05-03,119.4997020117741
2004-05-04,119.18124717875925
2004-05-05,120.89917692882395
2004-05-06,118.48186456368076
2004-05-07,118.56924814667919
2004-05-10,114.36018372181506
2004-05-11,115.91339447885785
2004-05-12,114.34924823491255
2004-05-13,116.38434936179705
2004-05-14,115.2448242035152
2004-05-17,113.42812797155788
2004-05-18,114.59520144786605
2004-05-19,116.80740216295003
2004-05-20,116.91929555231043
2004-05-21,115.680612979178
2004-05-24,116.38085408907239
2004-05-25,115.07438019941608
2004-05-26,116.0740667052533
2004-05-27,117.40794899527602
2004-05-28,117.41513856335213
2004-05-31,117.8165218898048
2004-06-01,116.98676586004002
2004-06-02,117.38823184253755
2004-06-03,117.4342316839598
2004-06-04,119.14616972711258
2004-06-07,120.80725002172868
2004-06-08,121.046909418505
2004-06-09,120.51593896872869
2004-06-10,120.06454769238636
2004-06-11,120.58577094793702
2004-06-14,118.84774456297768
2004-06-15,119.67336258670255
2004-06-16,120.04805209151085
2004-06-17,119.73179961051265
2004-06-18,120.0607451117195
2004-06-21,120.16622556696299
2004-06-22,119.64049602490378
