Date,EMERGING MARKETS+CHINA A ONSH SMALL CAP
2014-04-07,3375.8248610187393
2014-04-08,3396.2412195678953
2014-04-09,3420.996337007735
2014-04-10,3429.1245563253447
2014-04-11,3411.7242780324705
2014-04-14,3411.345678507169
2014-04-15,3395.5096982830937
2014-04-16,3409.911642196216
2014-04-17,3418.754329238917
2014-04-18,3425.7691852357893
2014-04-21,3399.6959749533694
2014-04-22,3390.881573827048
2014-04-23,3382.010860818088
2014-04-24,3359.9620238344105
2014-04-25,3307.494668799783
2014-04-28,3258.65387593185
2014-04-29,3286.8193854585193
2014-04-30,3289.735214401531
2014-05-01,3290.909454130021
2014-05-02,3304.7626975793496
2014-05-05,3322.4377153218975
2014-05-06,3337.2707510954083
2014-05-07,3308.7677403987077
2014-05-08,3309.7976114167777
2014-05-09,3291.537305229991
2014-05-12,3328.2108169898565
2014-05-13,3338.1835124021586
2014-05-14,3345.0652492905915
2014-05-15,3314.7406169659207
2014-05-16,3310.2565292998243
2014-05-19,3312.096675388396
2014-05-20,3310.6311413888
2014-05-21,3326.659427724194
2014-05-22,3346.259756959401
2014-05-23,3367.596013692045
2014-05-26,3382.3591116917282
2014-05-27,3371.4643458103656
2014-05-28,3391.063067929994
2014-05-29,3381.637881384534
2014-05-30,3379.2156347449563
2014-06-02,3374.947879330862
2014-06-03,3369.8780728942115
2014-06-04,3359.3327222768985
2014-06-05,3382.6276257520744
2014-06-06,3391.746598411903
2014-06-09,3396.420322366877
2014-06-10,3418.482481544316
2014-06-11,3428.3149319048116
2014-06-12,3433.73928884594
2014-06-13,3441.485732559694
2014-06-16,3440.8112174777384
2014-06-17,3425.191738150435
2014-06-18,3411.6387316422315
2014-06-19,3384.5816684702436
2014-06-20,3393.326580558606
2014-06-23,3393.660362890854
2014-06-24,3411.194785598836
2014-06-25,3400.9719411441292
2014-06-26,3432.5018648908094
2014-06-27,3450.6800209758308
2014-06-30,3478.7744373927294
2014-07-01,3494.3772836445874
2014-07-02,3510.44838832384
2014-07-03,3529.2498065514633
2014-07-04,3536.667228621891
2014-07-07,3537.167073187898
2014-07-08,3543.9642909920412
2014-07-09,3519.4855915917965
2014-07-10,3527.3622474814624
2014-07-11,3529.215246445527
2014-07-14,3562.4919761459037
2014-07-15,3564.700825281454
2014-07-16,3549.89434305654
2014-07-17,3542.9336273252075
2014-07-18,3543.1545469987514
2014-07-21,3543.6650254798824
2014-07-22,3575.4836142786453
2014-07-23,3573.096958315508
2014-07-24,3570.7039690996253
2014-07-25,3585.565471279178
2014-07-28,3606.307511521091
2014-07-29,3610.9175479292767
2014-07-30,3619.7757623006337
2014-07-31,3621.7209286209795
2014-08-01,3594.4325968514913
2014-08-04,3631.756089326867
2014-08-05,3640.804136330453
2014-08-06,3634.7312138067873
2014-08-07,3612.7446167116927
2014-08-08,3620.762835667125
2014-08-11,3665.494231692953
2014-08-12,3680.536978170902
2014-08-13,3699.0872606722487
2014-08-14,3696.3880544398417
2014-08-15,3717.510320992176
2014-08-18,3742.2647002359745
2014-08-19,3765.6456356747594
2014-08-20,3761.2306442179793
2014-08-21,3755.8715018131275
2014-08-22,3779.983819029675
2014-08-25,3773.4724451251777
2014-08-26,3746.5069808247713
2014-08-27,3766.263962208295
2014-08-28,3747.4983847515614
2014-08-29,3767.7011911971326
2014-09-01,3803.8965710918064
2014-09-02,3826.490294800659
2014-09-03,3850.302711659185
2014-09-04,3870.504375895058
2014-09-05,3880.8616655050578
2014-09-08,3881.333532780021
2014-09-09,3887.146736533877
2014-09-10,3888.435490811147
2014-09-11,3879.651671967442
2014-09-12,3891.0020775042026
2014-09-15,3902.990725992122
2014-09-16,3828.1656880957257
2014-09-17,3859.61555666832
2014-09-18,3863.6223729443723
2014-09-19,3898.065437122257
2014-09-22,3861.355788725763
2014-09-23,3879.4644626485533
2014-09-24,3907.3496649945328
2014-09-25,3894.7822489025366
2014-09-26,3899.036855419372
2014-09-29,3887.2379866363676
2014-09-30,3904.5159352316155
2014-10-01,3896.930743246043
2014-10-02,3895.466079000872
2014-10-03,3897.2649524568765
2014-10-06,3906.542585134881
2014-10-07,3905.343468405905
2014-10-08,3920.2558315668202
2014-10-09,3939.40578550125
2014-10-10,3909.531470409905
2014-10-13,3884.0034071890955
2014-10-14,3878.685167147824
2014-10-15,3870.47886365098
2014-10-16,3823.7606065859286
2014-10-17,3806.710079931091
2014-10-20,3849.353239063936
2014-10-21,3839.8279848538714
2014-10-22,3831.1208757687386
2014-10-23,3795.3344474823457
2014-10-24,3797.002995378233
2014-10-27,3796.6490091124433
2014-10-28,3868.6291166701303
2014-10-29,3916.9539503628994
2014-10-30,3909.9266598569175
2014-10-31,3912.3995216518706
2014-11-03,3930.092661986479
2014-11-04,3914.7642021359893
2014-11-05,3903.599918782144
2014-11-06,3902.6295076791666
2014-11-07,3875.3259564960845
2014-11-10,3899.8749777259923
2014-11-11,3832.36961752188
2014-11-12,3863.3641473537236
2014-11-13,3842.9972807693416
2014-11-14,3833.63246177099
2014-11-17,3848.122599994709
2014-11-18,3860.7846890267665
2014-11-19,3877.4584642396817
2014-11-20,3874.9475043360494
2014-11-21,3903.7625023848345
2014-11-24,3923.5643565358187
2014-11-25,3948.188720953676
2014-11-26,3959.8446322516575
2014-11-27,3971.9486596673796
2014-11-28,3958.041939306482
2014-12-01,3907.676731814599
2014-12-02,3936.737455053295
2014-12-03,3955.7730610404155
2014-12-04,3981.6317941368375
2014-12-05,3927.61822766724
2014-12-08,3908.7116435588405
2014-12-09,3808.2007863903955
2014-12-10,3869.064738824672
2014-12-11,3878.5980698484145
2014-12-12,3887.682366885965
2014-12-15,3891.9981505840965
2014-12-16,3867.832087831379
2014-12-17,3840.1494181741696
2014-12-18,3844.021470858435
2014-12-19,3832.087519722207
2014-12-22,3762.043272079896
2014-12-23,3726.773849471386
2014-12-24,3770.6181773850976
2014-12-25,3794.9967497512876
2014-12-26,3811.1249247298606
2014-12-29,3794.448701768605
2014-12-30,3772.640766087574
2014-12-31,3799.453755816291
2015-01-01,3800.1816977491903
2015-01-02,3798.948199547714
2015-01-05,3808.7691386823653
2015-01-06,3816.5484760373984
2015-01-07,3823.3954025689054
2015-01-08,3832.6171732005623
2015-01-09,3832.4853170404754
2015-01-12,3803.6403042545858
2015-01-13,3833.821170368697
2015-01-14,3825.7412079843707
2015-01-15,3848.6229574581785
2015-01-16,3851.874308240166
2015-01-19,3780.953583753728
2015-01-20,3847.756505038162
2015-01-21,3906.986433049586
2015-01-22,3948.196996887159
2015-01-23,3937.958645752213
2015-01-26,3966.8729238504197
2015-01-27,3991.845116648385
2015-01-28,3986.9359147422083
2015-01-29,3963.579458381746
2015-01-30,3934.1532319450844
2015-02-02,3917.640503508923
2015-02-03,3958.406962900363
2015-02-04,3960.1432624142653
2015-02-05,3949.400738581273
2015-02-06,3910.9669011153637
2015-02-09,3881.8429430798847
2015-02-10,3897.3666388886545
2015-02-11,3916.601867306426
2015-02-12,3937.035204572697
2015-02-13,3992.1168753866405
2015-02-16,4018.21580490702
2015-02-17,4029.0555830438257
2015-02-18,4035.5688496863363
2015-02-19,4038.067407903428
2015-02-20,4038.722682643975
2015-02-23,4037.492780392863
2015-02-24,4050.2929879896633
2015-02-25,4060.5938033558223
2015-02-26,4081.1777464006236
2015-02-27,4099.285540159534
2015-03-02,4136.819726310485
2015-03-03,4128.279730433661
2015-03-04,4151.529309473545
2015-03-05,4169.265646537653
2015-03-06,4151.620843022262
2015-03-09,4157.33217024579
2015-03-10,4161.573373980852
2015-03-11,4152.1174798747215
2015-03-12,4158.509725258168
2015-03-13,4172.7586539948625
2015-03-16,4229.818224729572
2015-03-17,4270.877982777769
2015-03-18,4321.562574679575
2015-03-19,4370.869867708539
2015-03-20,4398.5499003103005
2015-03-23,4457.686888249509
2015-03-24,4481.230551603139
2015-03-25,4509.578760936967
2015-03-26,4467.424530974341
2015-03-27,4493.09611596135
2015-03-30,4537.3100172214745
2015-03-31,4547.411703660039
2015-04-01,4623.856697925988
2015-04-02,4712.419170401017
2015-04-03,4767.565391509185
2015-04-06,4788.402417111561
2015-04-07,4844.122547937589
2015-04-08,4850.920991949545
2015-04-09,4836.356551441047
2015-04-10,4919.32938293605
2015-04-13,5003.482064623713
2015-04-14,5009.8212690609635
2015-04-15,4911.040151059923
2015-04-16,4971.126375937987
2015-04-17,4982.799371357935
2015-04-20,4895.275569230026
2015-04-21,4991.877335871659
2015-04-22,5088.667602806646
2015-04-23,5118.709879606848
2015-04-24,5122.650415543989
2015-04-27,5155.514380672959
2015-04-28,5083.7864247388625
2015-04-29,5150.99043721787
2015-04-30,5150.114551671093
2015-05-01,5147.679826460708
2015-05-04,5177.086905488318
2015-05-05,5080.790555093607
2015-05-06,5022.971060842766
2015-05-07,4929.621983517989
2015-05-08,5065.557990860229
2015-05-11,5197.092504594808
2015-05-12,5249.664315908669
2015-05-13,5311.442834681462
2015-05-14,5365.999759511173
2015-05-15,5364.989320934598
2015-05-18,5440.943353917831
2015-05-19,5530.995610916486
2015-05-20,5597.994604156541
2015-05-21,5711.6435766535105
2015-05-22,5775.84536401426
2015-05-25,5867.87669477362
2015-05-26,5990.851835140351
2015-05-27,6045.799996033022
2015-05-28,5824.797574276871
2015-05-29,5863.338978292542
2015-06-01,6061.0003009018965
2015-06-02,6200.959662710904
2015-06-03,6216.720005650946
2015-06-04,6195.019968801436
2015-06-05,6248.692060723137
2015-06-08,6168.470171058355
2015-06-09,6140.591560783473
2015-06-10,6246.544565334528
2015-06-11,6339.369766941277
2015-06-12,6420.223824965559
2015-06-15,6352.317526068141
2015-06-16,6178.275903836926
2015-06-17,6263.382958443103
2015-06-18,6192.095206642251
2015-06-19,5917.422515339514
2015-06-22,5937.20046811958
2015-06-23,5922.436857848406
2015-06-24,6012.568706023746
2015-06-25,5877.463417780245
2015-06-26,5563.84268506583
2015-06-29,5271.210467114026
2015-06-30,5418.489710775948
2015-07-01,5237.1553484728165
2015-07-02,5010.252302248392
2015-07-03,4794.039125785073
2015-07-06,4595.683307708381
2015-07-07,4385.837419372798
2015-07-08,4244.096702065765
2015-07-09,4389.107101142908
2015-07-10,4512.848700560415
2015-07-13,4676.99022636863
2015-07-14,4757.143329395357
2015-07-15,4621.5185676125775
2015-07-16,4666.130822284642
2015-07-17,4814.235614926518
2015-07-20,4881.535242081616
2015-07-21,4935.1441807403835
2015-07-22,4970.809505844721
2015-07-23,5058.556520668474
2015-07-24,5004.057581080161
2015-07-27,4732.981941182412
2015-07-28,4628.557919370892
2015-07-29,4770.765274687871
2015-07-30,4696.174275914465
2015-07-31,4647.625532843562
2015-08-03,4506.069384418211
2015-08-04,4663.5847790719945
2015-08-05,4665.4237533014675
2015-08-06,4662.21383655638
2015-08-07,4758.915719661645
2015-08-10,4907.610969039591
2015-08-11,4854.748658025069
2015-08-12,4753.377405426746
2015-08-13,4848.259559272074
2015-08-14,4894.006735142354
2015-08-17,4941.998099875666
2015-08-18,4699.832663119065
2015-08-19,4742.6824863994925
2015-08-20,4618.61453300643
2015-08-21,4415.2234030900045
2015-08-24,4091.0461035415638
2015-08-25,3944.05865099186
2015-08-26,3881.381849108061
2015-08-27,4000.9513692337273
2015-08-28,4162.404814137146
2015-08-31,4069.8553107406433
2015-09-01,3912.8144352354884
2015-09-02,3828.1768733470176
2015-09-03,3837.0201638907383
2015-09-04,3803.0487424063726
2015-09-07,3820.7699933127483
2015-09-08,3928.9181188095727
2015-09-09,4056.0556304789816
2015-09-10,4021.6577182737055
2015-09-11,4062.658964444789
2015-09-14,3904.8127492046733
2015-09-15,3788.8004029408403
2015-09-16,3946.3694448099795
2015-09-17,3917.529975538482
2015-09-18,3974.4826128811696
2015-09-21,4029.4257732388987
2015-09-22,4035.798096546893
2015-09-23,3980.90782244744
2015-09-24,4005.8521351378167
2015-09-25,3939.1764545774545
2015-09-28,3970.540422848989
2015-09-29,3924.0890411929336
2015-09-30,3944.8638847459365
2015-10-01,3960.2889541178315
2015-10-02,3970.3751802689208
2015-10-05,4000.7381150747156
2015-10-06,4007.9135867348496
2015-10-07,4029.8531914911046
2015-10-08,4106.547758086871
2015-10-09,4162.179116152445
2015-10-12,4288.3613929152825
2015-10-13,4298.634864901253
2015-10-14,4264.361062763086
2015-10-15,4374.161715390827
2015-10-16,4415.500282043141
2015-10-19,4424.36682489054
2015-10-20,4474.648085322045
2015-10-21,4302.3157736593585
2015-10-22,4384.806988342323
2015-10-23,4482.587910691152
2015-10-26,4506.247057862735
2015-10-27,4515.197664712593
2015-10-28,4458.687129657078
2015-10-29,4468.43579048039
2015-10-30,4472.711147841436
2015-11-02,4396.7318754448615
2015-11-03,4414.599827016796
2015-11-04,4548.742451656712
2015-11-05,4541.775569975094
2015-11-06,4587.641877683011
2015-11-09,4592.004449119522
2015-11-10,4598.528976854188
2015-11-11,4644.018498329431
2015-11-12,4654.1585060773905
2015-11-13,4595.626359608443
2015-11-16,4644.85714611035
2015-11-17,4647.995943576873
2015-11-18,4594.088163237859
2015-11-19,4699.365374748557
2015-11-20,4765.210722061496
2015-11-23,4743.429674456324
2015-11-24,4770.898524172616
2015-11-25,4828.18971814252
2015-11-26,4820.337638006043
2015-11-27,4622.431893877177
2015-11-30,4625.36723259353
2015-12-01,4649.66381436623
2015-12-02,4624.262205406826
2015-12-03,4682.749066263947
2015-12-04,4679.0057025980495
2015-12-07,4706.900733548751
2015-12-08,4623.726723699931
2015-12-09,4600.719333507797
2015-12-10,4571.032133053681
2015-12-11,4503.127402662784
2015-12-14,4526.07222264401
2015-12-15,4584.13468607047
2015-12-16,4622.589026396724
2015-12-17,4715.345781151431
2015-12-18,4711.8082489083945
2015-12-21,4746.5068890024995
2015-12-22,4775.487369124049
2015-12-23,4761.545513350646
2015-12-24,4763.2431139930595
2015-12-25,4794.629745675248
2015-12-28,4729.064807353562
2015-12-29,4776.307720354867
2015-12-30,4806.212844117805
2015-12-31,4772.104281007776
2016-01-01,4774.962672579878
2016-01-04,4498.887017103043
2016-01-05,4454.805012027184
2016-01-06,4495.66485419721
2016-01-07,4235.62987719794
2016-01-08,4273.014466217658
2016-01-11,4072.639661315833
2016-01-12,4049.816052085478
2016-01-13,3986.615885172907
2016-01-14,4016.323270465196
2016-01-15,3907.606680706778
2016-01-18,3941.7325124355675
2016-01-19,4044.857350288779
2016-01-20,3982.89938382429
2016-01-21,3890.7101723065675
2016-01-22,3960.4066539911846
2016-01-25,4010.212272044064
2016-01-26,3846.142040301912
2016-01-27,3829.2426233136143
2016-01-28,3757.295728079879
2016-01-29,3853.1414352498578
2016-02-01,3834.2854802728816
2016-02-02,3886.7087220959197
2016-02-03,3873.7514922660953
2016-02-04,3944.449130437946
2016-02-05,3934.2844231183612
2016-02-08,3929.1809588266747
2016-02-09,3922.9220749345636
2016-02-10,3922.5406191907255
2016-02-11,3874.0635105449524
2016-02-12,3843.09962687123
2016-02-15,3905.8299876433
2016-02-16,3986.355401022099
2016-02-17,4009.2229370318005
2016-02-18,4037.7763903580194
2016-02-19,4050.922982363268
2016-02-22,4113.6851285275425
2016-02-23,4095.8107613829907
2016-02-24,4091.924808489039
2016-02-25,3927.395268351112
2016-02-26,3935.1330355006194
2016-02-29,3830.1557464244866
2016-03-01,3895.5053381821763
2016-03-02,4020.394263892354
2016-03-03,4050.1269964571075
2016-03-04,4019.248886760166
2016-03-07,4077.307348050001
2016-03-08,4083.674201948306
2016-03-09,4033.778270018518
2016-03-10,4014.058028644065
2016-03-11,4029.4328737086666
2016-03-14,4100.0047192943985
2016-03-15,4056.802910629377
2016-03-16,4036.5249765241974
2016-03-17,4147.276164771464
2016-03-18,4242.746151007925
2016-03-21,4296.24748904349
2016-03-22,4293.792718566085
2016-03-23,4298.901049639175
2016-03-24,4246.3908733447615
2016-03-25,4264.595471573126
2016-03-28,4249.593289033214
2016-03-29,4213.334997342602
2016-03-30,4338.199715927217
2016-03-31,4363.089449104574
2016-04-01,4346.311239858349
2016-04-04,4353.071243338426
2016-04-05,4387.153185702626
2016-04-06,4396.229288041728
2016-04-07,4371.036172284236
2016-04-08,4366.877886387228
2016-04-11,4424.908355601008
2016-04-12,4424.696588256559
2016-04-13,4470.00018111278
2016-04-14,4493.863767516921
2016-04-15,4504.095744390769
2016-04-18,4478.775206374332
2016-04-19,4518.158773648906
2016-04-20,4412.204013987921
2016-04-21,4388.661490056481
2016-04-22,4383.843380159534
2016-04-25,4367.94133652171
2016-04-26,4397.19958753541
2016-04-27,4394.655691476713
2016-04-28,4398.339078320097
2016-04-29,4387.024701826673
2016-05-02,4376.418161087595
2016-05-03,4420.99404700728
2016-05-04,4384.093958075016
2016-05-05,4393.794038053299
2016-05-06,4297.146728542133
2016-05-09,4186.775541251857
2016-05-10,4187.465141213577
2016-05-11,4180.985579878002
2016-05-12,4167.581786508025
2016-05-13,4142.865928276301
2016-05-16,4173.052859852251
2016-05-17,4177.772199476697
2016-05-18,4095.8155561581952
2016-05-19,4074.5826274977426
2016-05-20,4105.233938757795
2016-05-23,4142.468248937285
2016-05-24,4118.151317316019
2016-05-25,4127.895910990808
2016-05-26,4145.313587253396
2016-05-27,4157.565960321534
2016-05-30,4137.673035862245
2016-05-31,4209.113354932325
2016-06-01,4226.779474543179
2016-06-02,4255.833612673253
2016-06-03,4272.32861562198
2016-06-06,4302.802340247415
2016-06-07,4339.749434453408
2016-06-08,4347.818417026042
2016-06-09,4343.103982749063
2016-06-10,4320.070326268706
2016-06-13,4177.349785220647
2016-06-14,4177.069543582522
2016-06-15,4251.720859873707
2016-06-16,4234.4912625914085
2016-06-17,4258.488163517476
2016-06-20,4292.356392374714
2016-06-21,4284.138431855503
2016-06-22,4318.140416994594
2016-06-23,4317.818222426609
2016-06-24,4207.092386198397
2016-06-27,4238.19159572751
2016-06-28,4286.1845004648085
2016-06-29,4333.611600801985
2016-06-30,4358.387267587123
2016-07-01,4362.680217312222
2016-07-04,4408.720142982349
2016-07-05,4405.010923914643
2016-07-06,4391.090987307397
2016-07-07,4416.063569457315
2016-07-08,4405.904706970378
2016-07-11,4428.640219828026
2016-07-12,4456.401210884562
2016-07-13,4473.313846660177
2016-07-14,4496.399749876416
2016-07-15,4491.173680165433
2016-07-18,4475.418847710429
2016-07-19,4486.881438355892
2016-07-20,4501.154107502963
2016-07-21,4512.08204778089
2016-07-22,4503.584672504174
2016-07-25,4499.626567250728
2016-07-26,4530.915890644696
2016-07-27,4442.935338615272
2016-07-28,4449.721305733613
2016-07-29,4438.895642443113
2016-08-01,4428.105562972783
2016-08-02,4439.068611083904
2016-08-03,4439.215720092742
2016-08-04,4465.524408233115
2016-08-05,4473.760840526648
2016-08-08,4505.848474597864
2016-08-09,4541.1061458065415
2016-08-10,4552.895974717176
2016-08-11,4523.647418548345
2016-08-12,4543.919050798253
2016-08-15,4596.756684341739
2016-08-16,4623.6701937365415
2016-08-17,4612.288260194846
2016-08-18,4631.7771697437765
2016-08-19,4612.741919116215
2016-08-22,4568.826413592211
2016-08-23,4583.844635485521
2016-08-24,4571.595916195073
2016-08-25,4567.608394643497
2016-08-26,4582.48816020678
2016-08-29,4561.15985039338
2016-08-30,4578.501777960672
2016-08-31,4581.194736339941
2016-09-01,4557.686802077982
2016-09-02,4565.732692859939
2016-09-05,4601.965299427822
2016-09-06,4654.562443378688
2016-09-07,4671.597942464846
2016-09-08,4687.222183817556
2016-09-09,4640.526761903223
2016-09-12,4521.935441734264
2016-09-13,4532.917114599472
2016-09-14,4531.879437480871
2016-09-15,4543.921091930758
2016-09-16,4543.433273416153
2016-09-19,4592.74419082006
2016-09-20,4599.404546842827
2016-09-21,4619.562683312512
2016-09-22,4664.87485107241
2016-09-23,4656.277629537463
2016-09-26,4582.440614392465
2016-09-27,4616.140385812386
2016-09-28,4613.7912719937385
2016-09-29,4619.418301249479
2016-09-30,4616.27246059445
2016-10-03,4638.495661997044
2016-10-04,4647.015466201748
2016-10-05,4646.67030123047
2016-10-06,4645.27288936388
2016-10-07,4629.855530809921
2016-10-10,4665.51782209777
2016-10-11,4654.445203487025
2016-10-12,4652.0220546351175
2016-10-13,4622.292855225609
2016-10-14,4637.855533191774
2016-10-17,4601.133939298452
2016-10-18,4663.8800201601
2016-10-19,4678.459756846479
2016-10-20,4681.635544864744
2016-10-21,4659.632117109876
2016-10-24,4685.436274131368
2016-10-25,4693.278317515981
2016-10-26,4679.673618594672
2016-10-27,4672.506164681136
2016-10-28,4635.387588326648
2016-10-31,4636.896307075763
2016-11-01,4660.483586382122
2016-11-02,4617.143908583442
2016-11-03,4627.588417839303
2016-11-04,4608.926064836032
2016-11-07,4638.450727437224
2016-11-25,4545.7011741215565
2016-12-08,4541.538063079645
2017-04-03,4737.795117157987
2017-04-04,4735.323184218598
2017-04-05,4786.248349539969
2017-04-06,4778.485766765335
2017-04-07,4778.603581348614
2017-04-10,4740.927178476062
2017-04-11,4753.637258542448
2017-04-12,4742.615471400306
2017-04-13,4767.8079716891
2017-04-14,4717.704539250618
2017-04-17,4686.297872737379
2017-04-18,4660.674355592869
2017-04-19,4623.231710787621
2017-04-20,4621.08325009028
2017-04-21,4616.189506071414
2017-04-24,4550.4775502225575
2017-04-25,4585.412709887494
2017-04-26,4591.904651775117
2017-04-27,4592.489217620241
2017-04-28,4598.973403382818
2017-05-01,4601.224669204988
2017-05-02,4621.006685356203
2017-05-03,4614.585551107962
2017-05-04,4602.038682693313
2017-05-05,4563.121140855307
2017-05-08,4528.27697400331
2017-05-09,4533.872046713177
2017-05-10,4510.378377705604
2017-05-11,4504.33286462179
2017-05-12,4493.78949653
2017-05-15,4520.014114369718
2017-05-16,4565.609112401305
2017-05-17,4563.8003372099865
2017-05-18,4494.448071700878
2017-05-19,4508.756523372055
2017-05-22,4478.3553603827
2017-05-23,4415.746501014374
2017-05-24,4424.839095486403
2017-05-25,4467.967632474722
2017-05-26,4478.149215805168
2017-05-29,4464.926309312705
2017-05-30,4466.385208482564
2017-05-31,4477.26451106004
2017-06-01,4434.40975713986
2017-06-02,4468.51628768995
2017-06-05,4501.354168355518
2017-06-06,4507.591656029779
2017-06-07,4553.4545301808885
2017-06-08,4564.442915687609
2017-06-09,4568.041766161222
2017-06-12,4518.973963519715
2017-06-13,4554.911068533885
2017-06-14,4563.6543295746515
2017-06-15,4571.66198185233
2017-06-16,4563.071391119095
2017-06-19,4581.46034551379
2017-06-20,4559.379034149943
2017-06-21,4562.11067175187
2017-06-22,4524.922383243802
2017-06-23,4527.268031704042
2017-06-26,4563.443264779862
2017-06-27,4570.3128692926475
2017-06-28,4547.856810480913
2017-06-29,4570.455477166799
2017-06-30,4574.127109088033
2017-07-03,4587.683797330127
2017-07-04,4571.776714221593
2017-07-05,4588.794939196647
2017-07-06,4590.7685533358335
2017-07-07,4598.360649629575
2017-07-10,4595.968922923094
2017-07-11,4574.423873537394
2017-07-12,4595.14166998599
2017-07-13,4621.031635978357
2017-07-14,4624.353353162948
2017-07-17,4539.795978720125
2017-07-18,4569.1329901026365
2017-07-19,4619.291725522923
2017-07-20,4622.629712404697
2017-07-21,4625.6465840147885
2017-07-24,4648.422161727106
2017-07-25,4638.612233477469
2017-07-26,4639.6375956217325
2017-07-27,4677.071027254005
2017-07-28,4665.123811163233
2017-07-31,4694.6505646141695
2017-08-01,4703.149875171064
2017-08-02,4694.277762186074
2017-08-03,4684.230376651699
2017-08-04,4686.730727012632
2017-08-07,4713.489641262752
2017-08-08,4720.352693278892
2017-08-09,4709.514461851105
2017-08-10,4657.486856754213
2017-08-11,4598.016390731404
2017-08-14,4647.084483007405
2017-08-15,4653.630416827411
2017-08-16,4671.291145564104
2017-08-17,4708.110139356103
2017-08-18,4697.196394511573
2017-08-21,4721.004350773743
2017-08-22,4719.929350005347
2017-08-23,4713.273256429009
2017-08-24,4717.502859330355
2017-08-25,4746.6801479413025
2017-08-28,4789.431492124832
2017-08-29,4789.405622909487
2017-08-30,4815.955021640432
2017-08-31,4838.243220062593
2017-09-01,4874.2433751637145
2017-09-04,4883.146856193468
2017-09-05,4890.658363397671
2017-09-06,4903.835064649771
2017-09-07,4924.85040974574
2017-09-08,4947.669044784671
2017-09-11,4956.465166979336
2017-09-12,4959.143770437007
2017-09-13,4962.830706908563
2017-09-14,4963.393716924645
2017-09-15,4973.447463389693
2017-09-18,4986.25638464987
2017-09-19,4962.258243813785
2017-09-20,4982.683681995792
2017-09-21,4948.776572755865
2017-09-22,4908.935274701203
2017-09-25,4812.363863086877
2017-09-26,4810.746803374888
2017-09-27,4814.428421038712
2017-09-28,4789.9101379346075
2017-09-29,4848.792126115644
2017-10-02,4854.949862605962
2017-10-03,4867.831824576004
2017-10-04,4881.46803408241
2017-10-05,4888.676130740154
2017-10-06,4891.261542391477
2017-10-09,4909.807726454242
2017-10-10,4962.060209266991
2017-10-11,4962.9240066128195
2017-10-12,4971.6302095255705
2017-10-13,4988.0829747824655
2017-10-16,4956.920826773604
2017-10-17,4932.165150631404
2017-10-18,4912.23057679396
2017-10-19,4878.515193012267
2017-10-20,4916.374658173981
2017-10-23,4920.999218780865
2017-10-24,4918.264909898147
2017-10-25,4937.877395002719
2017-10-26,4942.340467066259
2017-10-27,4907.621692812094
2017-10-30,4876.872074651932
2017-10-31,4907.05355826467
2017-11-01,4923.344366159165
