Date,EM LATIN AMERICA ex BRAZIL SMALL CAP
1997-03-26,993.134921679934
1997-03-27,994.4645211664089
1997-03-28,994.4596030117328
1997-03-31,982.8719627371905
1997-04-01,979.9295056689052
1997-04-02,980.8551545660255
1997-04-03,980.4256099969638
1997-04-04,980.2845706709901
1997-04-07,983.2009248945966
1997-04-08,981.4651822976227
1997-04-09,980.9852707971121
1997-04-10,978.3828838705923
1997-04-11,971.2939290110712
1997-04-14,967.0729791918972
1997-04-15,973.0168217394918
1997-04-16,976.71764748492
1997-04-17,976.7933930392388
1997-04-18,976.1625058999426
1997-04-21,973.1237463729246
1997-04-22,975.3871251077719
1997-04-23,979.189827393735
1997-04-24,980.5392530342381
1997-04-25,982.132551432553
1997-04-28,979.3586431383209
1997-04-29,983.8606586161179
1997-04-30,983.5780229973394
1997-05-01,984.0407959020066
1997-05-02,988.6979640415138
1997-05-05,986.8011817654327
1997-05-06,985.6643429213916
1997-05-07,983.0351155023178
1997-05-08,988.9903373267384
1997-05-09,994.1304305514167
1997-05-12,997.5381007237963
1997-05-13,1001.1567111671343
1997-05-14,1003.6650129923174
1997-05-15,1005.1869563860852
1997-05-16,1005.8003681728486
1997-05-19,1006.4649866335157
1997-05-20,1012.4356955498854
1997-05-21,1019.1090005914855
1997-05-22,1021.2507908928987
1997-05-23,1020.9599188377608
1997-05-26,1021.4445324105109
1997-05-27,1019.8077665522384
1997-05-28,1016.9616168131687
1997-05-29,1017.768106905015
1997-05-30,1027.5791757584973
1997-06-02,1035.975025281933
1997-06-03,1034.256191766649
1997-06-04,1037.817272469874
1997-06-05,1033.8232532161298
1997-06-06,1037.1144977656056
1997-06-09,1038.0491893076787
1997-06-10,1037.0080007173585
1997-06-11,1044.5243777030037
1997-06-12,1055.0570474647295
1997-06-13,1062.9175528332833
1997-06-16,1062.1175505567635
1997-06-17,1064.5836651019936
1997-06-18,1066.511238834022
1997-06-19,1072.380271375456
1997-06-20,1079.249353456755
1997-06-23,1072.944348648525
1997-06-24,1072.6391025809714
1997-06-25,1071.213769029186
1997-06-26,1072.0314519923209
1997-06-27,1079.8802028179698
1997-06-30,1083.0669639793512
1997-07-01,1088.710171421394
1997-07-02,1098.252167538833
1997-07-03,1105.4587466285195
1997-07-04,1115.3831756190252
1997-07-07,1130.2710385884843
1997-07-08,1138.544699509126
1997-07-09,1137.8319133706336
1997-07-10,1138.83726773846
1997-07-11,1144.659621018114
1997-07-14,1143.0672933258497
1997-07-15,1119.3013342573963
1997-07-16,1130.34966671044
1997-07-17,1126.5662492868387
1997-07-18,1117.4051661731141
1997-07-21,1108.8623613546536
1997-07-22,1115.955153333015
1997-07-23,1124.0634864639685
1997-07-24,1131.4339416111131
1997-07-25,1136.069453351965
1997-07-28,1135.1796117181984
1997-07-29,1137.6350854227483
1997-07-30,1142.676295039266
1997-07-31,1149.0748180545856
1997-08-01,1151.3796634410683
1997-08-04,1153.6272545101874
1997-08-05,1157.6193230318759
1997-08-06,1165.4983916000765
1997-08-07,1161.0851360664951
1997-08-08,1158.7945728241066
1997-08-11,1157.2305975937727
1997-08-12,1153.1781595349423
1997-08-13,1147.3563135382385
1997-08-14,1148.2830948187643
1997-08-15,1147.4566488878995
1997-08-18,1141.8201944109746
1997-08-19,1143.8056866098138
1997-08-20,1159.4482706965148
1997-08-21,1150.8555655846026
1997-08-22,1147.7054917610644
1997-08-25,1147.9173603713436
1997-08-26,1137.385807330455
1997-08-27,1137.1695213860592
1997-08-28,1129.3182657241207
1997-08-29,1111.7938580765835
1997-09-01,1104.3753618656876
1997-09-02,1111.1288006235543
1997-09-03,1115.777833532696
1997-09-04,1114.6945339009978
1997-09-05,1118.6974508143792
1997-09-08,1120.445389024211
1997-09-09,1120.5265531794673
1997-09-10,1115.703066554946
1997-09-11,1107.2952105977913
1997-09-12,1112.7950014943062
1997-09-15,1108.074825095263
1997-09-16,1114.0912909093174
1997-09-17,1116.544173658117
1997-09-18,1118.4246609327126
1997-09-19,1120.183918108648
1997-09-22,1119.5747606224731
1997-09-23,1120.9520406870272
1997-09-24,1126.527878317836
1997-09-25,1128.156767133281
1997-09-26,1126.6177309823636
1997-09-29,1131.4661783832
1997-09-30,1139.2060181609772
1997-10-01,1141.9947345388023
1997-10-02,1144.497788210436
1997-10-03,1141.63887549562
1997-10-06,1142.8378816096797
1997-10-07,1149.992061128276
1997-10-08,1139.8620257440223
1997-10-09,1142.0941310382475
1997-10-10,1144.6837789423435
1997-10-13,1144.6770962201483
1997-10-14,1146.8809975632312
1997-10-15,1149.4748973190353
1997-10-16,1151.5328428999455
1997-10-17,1143.2364447658597
1997-10-20,1150.5405516452456
1997-10-21,1159.4816434207253
1997-10-22,1160.9490653233483
1997-10-23,1125.1976410978116
1997-10-24,1106.6898065841433
1997-10-27,1001.6367940842463
1997-10-28,1031.2768793574426
1997-10-29,1034.5751955508151
1997-10-30,990.0945975296431
1997-10-31,1008.8422691654508
1997-11-03,1039.436757626928
1997-11-04,1041.9756693974887
1997-11-05,1037.0029453151617
1997-11-06,1032.284596416162
1997-11-07,1004.4050548837045
1997-11-10,990.9114308369706
1997-11-11,986.5746952814172
1997-11-12,956.9010286165969
1997-11-13,955.5013755510103
1997-11-14,967.2183098575803
1997-11-17,982.1190262665525
1997-11-18,977.4820635725044
1997-11-19,985.9383583998665
1997-11-20,989.401456249308
1997-11-21,996.5854806116588
1997-11-24,984.9236281345111
1997-11-25,988.2611039549673
1997-11-26,994.0566791464845
1997-11-27,1003.6104283810305
1997-11-28,1004.7274592203947
1997-12-01,1013.6382023710917
1997-12-02,1020.5791657790916
1997-12-03,1024.9345107952506
1997-12-04,1027.5242087727834
1997-12-05,1027.6811545929354
1997-12-08,1029.027562898861
1997-12-09,1019.1406161107768
1997-12-10,1006.0121926683065
1997-12-11,994.7057840399727
1997-12-12,992.7255732300183
1997-12-15,1007.64982330402
1997-12-16,1006.7496504275715
1997-12-17,1011.1281161465648
1997-12-18,1003.212068189914
1997-12-19,993.1765737240373
1997-12-22,991.8634885271413
1997-12-23,984.317111148347
1997-12-24,987.8542081642769
1997-12-25,987.2825770700941
1997-12-26,993.7667412775073
1997-12-29,1008.185573713661
1997-12-30,1020.7693425584959
1997-12-31,1026.8049332772616
1998-01-01,1026.8309534600653
1998-01-02,1025.5375461939338
1998-01-05,1018.2823797462866
1998-01-06,1003.1628377081533
1998-01-07,989.7220045162287
1998-01-08,968.4473039779205
1998-01-09,940.9273143123315
1998-01-12,931.8309584983364
1998-01-13,941.8219909356703
1998-01-14,936.9990739028074
1998-01-15,926.2458917584152
1998-01-16,938.0751446888236
1998-01-19,944.6944832529936
1998-01-20,936.6115540142791
1998-01-21,926.2649892898438
1998-01-22,920.6312322661147
1998-01-23,913.8225580830136
1998-01-26,912.9612113183658
1998-01-27,916.549120552641
1998-01-28,909.2098895049123
1998-01-29,903.4564584203789
1998-01-30,900.5326812350489
1998-02-02,910.5010934831844
1998-02-03,915.9439594435778
1998-02-04,919.6416163637862
1998-02-05,918.8645035734078
1998-02-06,918.0668230696039
1998-02-09,914.8589735956676
1998-02-10,917.1201252355839
1998-02-11,916.7116546549291
1998-02-12,910.6914489869321
1998-02-13,906.0949691767449
1998-02-16,906.2547746319008
1998-02-17,904.2911106986733
1998-02-18,901.9974047336233
1998-02-19,901.6351411170904
1998-02-20,898.5350648922082
1998-02-23,896.1011041922849
1998-02-24,891.5298272339979
1998-02-25,895.2918312023643
1998-02-26,900.599518641481
1998-02-27,906.5463177932523
1998-03-02,909.4125407732579
1998-03-03,905.1105602443358
1998-03-04,899.6113849947474
1998-03-05,898.0409097087958
1998-03-06,903.7490776914842
1998-03-09,900.6925053389566
1998-03-10,901.3376573822502
1998-03-11,907.675781706993
1998-03-12,910.2525397298022
1998-03-13,908.7608639367381
1998-03-16,911.448076222953
1998-03-17,911.1202526398688
1998-03-18,912.2770092837563
1998-03-19,915.8184590427329
1998-03-20,920.8939297495454
1998-03-23,925.8867802357089
1998-03-24,928.8450520638859
1998-03-25,927.8247805206447
1998-03-26,932.7261224652736
1998-03-27,935.4965071505081
1998-03-30,935.894982081743
1998-03-31,934.8714961924073
1998-04-01,935.5855445903593
1998-04-02,937.614224253862
1998-04-03,931.539194284042
1998-04-06,926.9122542739859
1998-04-07,921.6252442700048
1998-04-08,922.094344605972
1998-04-09,923.556689777708
1998-04-10,922.9920449050195
1998-04-13,922.987366384402
1998-04-14,928.0443475995871
1998-04-15,929.6081061828797
1998-04-16,929.3427132067434
1998-04-17,934.2404398284616
1998-04-20,937.0797577408423
1998-04-21,935.9661224037228
1998-04-22,940.8605123242465
1998-04-23,941.4025582879555
1998-04-24,941.4669874814592
1998-04-27,927.774288888447
1998-04-28,932.22531564563
1998-04-29,935.0301736272768
1998-04-30,942.6868428097598
1998-05-01,942.542285728205
1998-05-04,942.9923728951416
1998-05-05,941.2980907735822
1998-05-06,936.1726056393411
1998-05-07,929.253493422091
1998-05-08,931.0429323995403
1998-05-11,922.6671562029919
1998-05-12,918.567707118357
1998-05-13,910.5933986078022
1998-05-14,903.7856040046931
1998-05-15,907.2436271881453
1998-05-18,889.330782586481
1998-05-19,888.4971535041034
1998-05-20,883.6819359787687
1998-05-21,885.0511443598897
1998-05-22,882.8557638651407
1998-05-25,881.0139792226339
1998-05-26,861.8320721060478
1998-05-27,854.804419124648
1998-05-28,854.160411346133
1998-05-29,853.9477616052873
1998-06-01,841.2936486695471
1998-06-02,844.7000753875195
1998-06-03,845.1493093018114
1998-06-04,849.2612573205305
1998-06-05,851.0201377143378
1998-06-08,845.5252137816266
1998-06-09,843.2536248189625
1998-06-10,831.9352766330869
1998-06-11,818.61291897934
1998-06-12,811.2291161977975
1998-06-15,796.8586459388249
1998-06-16,792.414364548898
1998-06-17,811.1826880241863
1998-06-18,807.4275371685583
1998-06-19,810.057564618682
1998-06-22,804.999009700985
1998-06-23,806.6553893412541
1998-06-24,804.9029828208991
1998-06-25,795.7945609382629
1998-06-26,789.7193453177468
1998-06-29,791.8744106292639
1998-06-30,791.9110090939264
1998-07-01,796.6633242602936
1998-07-02,795.2448623503998
1998-07-03,796.027938264073
1998-07-06,792.2123147155091
1998-07-07,795.852999775993
1998-07-08,801.7816990076018
1998-07-09,797.2739215538257
1998-07-10,798.4879303004801
1998-07-13,803.4433886680014
1998-07-14,809.1032794145353
1998-07-15,810.435219402093
1998-07-16,811.0231545542734
1998-07-17,814.1736782002199
1998-07-20,812.8567498980933
1998-07-21,804.3213387813454
1998-07-22,800.5688013923038
1998-07-23,794.6150693119849
1998-07-24,797.8208365874875
1998-07-27,793.0048380233029
1998-07-28,787.4265720288168
1998-07-29,788.3111158200635
1998-07-30,787.9388247947275
1998-07-31,786.0409269000023
1998-08-03,777.6625907067912
1998-08-04,767.0356501032652
1998-08-05,764.5155424703146
1998-08-06,760.7295007180586
1998-08-07,753.4715774735708
1998-08-10,745.5191032890519
1998-08-11,726.6488317047139
1998-08-12,721.18386724505
1998-08-13,719.1284081179422
1998-08-14,717.4986817232513
1998-08-17,713.3035497189753
1998-08-18,708.3950134998414
1998-08-19,704.4141696281347
1998-08-20,689.3190569598131
1998-08-21,656.5764017939823
1998-08-24,653.009586476483
1998-08-25,653.7341680581385
1998-08-26,639.0163834950326
1998-08-27,608.0680870197422
1998-08-28,609.0277559523504
1998-08-31,600.2925706511687
1998-09-01,607.7442055612624
1998-09-02,605.7847880788642
1998-09-03,594.473240453297
1998-09-04,586.5677964224249
1998-09-07,591.1724590601054
1998-09-08,584.6584490783355
1998-09-09,577.7185560223379
1998-09-10,554.9845929106007
1998-09-11,558.3775984816443
1998-09-14,561.2315818015127
1998-09-15,579.9468703957385
1998-09-16,579.370607821331
1998-09-17,566.190548901744
1998-09-18,569.0416123250204
1998-09-21,565.3334937425824
1998-09-22,564.5844381783928
1998-09-23,580.6811329391414
1998-09-24,576.4690150031871
1998-09-25,577.0194629885173
1998-09-28,579.1103931874492
1998-09-29,580.3771430903774
1998-09-30,572.3196400612092
1998-10-01,556.3492625018323
1998-10-02,564.8270467834926
1998-10-05,558.4301847900165
1998-10-06,557.6170142810189
1998-10-07,546.9830199995956
1998-10-08,544.5685369028746
1998-10-09,548.448191929455
1998-10-12,551.010987911679
1998-10-13,551.5714988238293
1998-10-14,553.7709516925212
1998-10-15,564.2680149812588
1998-10-16,564.1444800958882
1998-10-19,561.7678657210762
1998-10-20,565.5378532774164
1998-10-21,570.6585230231237
1998-10-22,578.767980341209
1998-10-23,578.1615475609556
1998-10-26,578.3740498667722
1998-10-27,575.7335856339444
1998-10-28,569.9520441828032
1998-10-29,570.7019750019057
1998-10-30,582.7240376074726
1998-11-02,593.2211854459653
1998-11-03,604.1765052279599
1998-11-04,615.9019091423398
1998-11-05,617.5193344125493
1998-11-06,628.0353034945841
1998-11-09,623.4844746129571
1998-11-10,621.4838086697864
1998-11-11,622.5449990224243
1998-11-12,619.8433925039091
1998-11-13,626.2105951150402
1998-11-16,629.7180037636444
1998-11-17,632.5644580720775
1998-11-18,635.6635433449202
1998-11-19,640.8743361794504
1998-11-20,652.0957361670637
1998-11-23,657.4135256970982
1998-11-24,663.9962445711463
1998-11-25,668.283933799002
1998-11-26,674.162141661145
1998-11-27,675.1109954155179
1998-11-30,666.1097230358874
1998-12-01,659.0326195521903
1998-12-02,656.3470238569553
1998-12-03,644.132602589147
1998-12-04,640.9471707345481
1998-12-07,643.3563313977033
1998-12-08,643.8856649969912
1998-12-09,639.5865796320487
1998-12-10,634.8219596922459
1998-12-11,633.9607110160077
1998-12-14,624.4618475128929
1998-12-15,627.0998773536937
1998-12-16,630.1278771241604
1998-12-17,627.4545406285002
1998-12-18,629.6058239537576
1998-12-21,635.0424588226573
1998-12-22,633.1565985465334
1998-12-23,632.90869426596
1998-12-24,637.7828160948654
1998-12-25,637.4016781988181
1998-12-28,633.1465058025335
1998-12-29,633.2650795279908
1998-12-30,632.2967072064806
1998-12-31,636.4168130267738
1999-01-01,636.3917254861102
1999-01-04,636.0150584570048
1999-01-05,634.0543708217806
1999-01-06,635.0557469579601
1999-01-07,630.8597501816394
1999-01-08,628.7441430321371
1999-01-11,618.9470601401365
1999-01-12,606.76364844616
1999-01-13,583.31666160165
1999-01-14,575.1526633588185
1999-01-15,594.8575455017982
1999-01-18,596.2073289612499
1999-01-19,592.0474741141819
1999-01-20,595.728304043372
1999-01-21,588.1109286695208
1999-01-22,584.8125562517017
1999-01-25,584.6662283354065
1999-01-26,583.0371587650161
1999-01-27,580.6557220555825
1999-01-28,583.0520443420406
1999-01-29,581.4155988951292
1999-02-01,585.52603843666
1999-02-02,585.4746916510298
1999-02-03,586.4710702152258
1999-02-04,587.5049691187495
1999-02-05,588.3442465530704
1999-02-08,585.7544290778891
1999-02-09,583.3272857215189
1999-02-10,584.8755783629252
1999-02-11,590.7316593220023
1999-02-12,590.4196344445743
1999-02-15,591.3771952916491
1999-02-16,592.4571594494962
1999-02-17,590.2043242246339
1999-02-18,592.0048765159555
1999-02-19,594.6097840985258
1999-02-22,595.6006849823083
1999-02-23,595.6106024467421
1999-02-24,593.9565778873682
1999-02-25,589.378581751938
1999-02-26,591.5937156075788
1999-03-01,591.4598065689679
1999-03-02,587.8489057977009
1999-03-03,585.667833213701
1999-03-04,588.8467579507899
1999-03-05,591.1015940543288
1999-03-08,596.7955938999025
1999-03-09,599.7486971515317
1999-03-10,608.9986979084124
1999-03-11,614.649141459358
1999-03-12,623.2536338981483
1999-03-15,629.2221686242858
1999-03-16,635.1357249359542
1999-03-17,636.4037597203319
1999-03-18,636.3435982081304
1999-03-19,633.430156030727
1999-03-22,631.3229643569721
1999-03-23,629.4263917555633
1999-03-24,632.563639613729
1999-03-25,640.398949288048
1999-03-26,642.5156893110022
1999-03-29,644.6834117564827
1999-03-30,645.917917213049
1999-03-31,651.6843995163039
1999-04-01,653.4614497144391
1999-04-02,654.1362232614656
1999-04-05,661.2582263346595
1999-04-06,660.650115720719
1999-04-07,662.43179498352
1999-04-08,669.0977565351191
1999-04-09,674.1200417435604
1999-04-12,678.5454876358535
1999-04-13,682.9263714123492
1999-04-14,685.6992660078027
1999-04-15,697.3565540002214
1999-04-16,713.0075256306302
1999-04-19,721.4168687825756
1999-04-20,722.3596509068435
1999-04-21,727.5529598904784
1999-04-22,730.1000360573295
1999-04-23,727.6905709995166
1999-04-26,725.5320907900317
1999-04-27,719.9637855570355
1999-04-28,723.7915730495635
1999-04-29,726.5834977398214
1999-04-30,727.1767041658532
1999-05-03,733.0904803524078
1999-05-04,734.5874909728238
1999-05-05,738.0757595725689
1999-05-06,741.131850946856
1999-05-07,747.776001071853
1999-05-10,757.361103925008
1999-05-11,759.5788109241317
1999-05-12,756.2700290171349
1999-05-13,764.298374988245
1999-05-14,757.5808025065713
1999-05-17,752.9209055939364
1999-05-18,751.9824043956934
1999-05-19,741.8426777986475
1999-05-20,740.1914477190021
1999-05-21,728.751366974883
1999-05-24,717.2571313855406
1999-05-25,705.1721503512482
1999-05-26,707.8660923496142
1999-05-27,700.6676487285037
1999-05-28,705.0412960971071
1999-05-31,708.3267780456214
1999-06-01,704.0544995902179
1999-06-02,700.1012430052403
1999-06-03,701.2102941079551
1999-06-04,704.9456616859363
1999-06-07,709.6352357825332
1999-06-08,708.7870999858428
1999-06-09,705.5530293336283
1999-06-10,704.2377144560296
1999-06-11,701.1511740394149
1999-06-14,700.0597172559143
1999-06-15,700.5375861742311
1999-06-16,708.9792335490994
1999-06-17,711.1449213582583
1999-06-18,708.6170808005911
1999-06-21,709.3924858383715
1999-06-22,715.4190711314955
1999-06-23,711.7187257545024
1999-06-24,706.1214237102188
1999-06-25,704.7960303158428
1999-06-28,706.1094135522089
1999-06-29,709.5784156207319
1999-06-30,711.4285636684206
1999-07-01,715.1095427274279
1999-07-02,721.9368419264443
1999-07-05,724.4808631640476
1999-07-06,724.1765259348724
1999-07-07,723.3578752591615
1999-07-08,717.6452383059234
1999-07-09,717.6211395615576
1999-07-12,701.4193870904223
1999-07-13,705.5650645551239
1999-07-14,707.5134149790673
1999-07-15,708.807973693559
1999-07-16,711.6190318083902
1999-07-19,717.279420951864
1999-07-20,711.1722095772766
1999-07-21,710.6858298135253
1999-07-22,706.9083529782823
1999-07-23,699.4580579923787
1999-07-26,693.4909475421504
1999-07-27,695.8228415492725
1999-07-28,697.066315605112
1999-07-29,691.4272334018476
1999-07-30,693.2562161679174
1999-08-02,690.3366307980037
1999-08-03,688.7739192307794
1999-08-04,685.290862297365
1999-08-05,683.6539883971409
1999-08-06,680.9035975065872
1999-08-09,679.476899824997
1999-08-10,673.4042355790531
1999-08-11,678.1023933470155
1999-08-12,679.5536069934411
1999-08-13,679.7136910699203
1999-08-16,677.938241849021
1999-08-17,676.846329383617
1999-08-18,671.3716738631135
1999-08-19,669.9086614703735
1999-08-20,670.1989847988762
1999-08-23,692.8863703512674
1999-08-24,691.3865933933142
1999-08-25,692.5816814259549
1999-08-26,690.8776919538827
1999-08-27,688.8353390237411
1999-08-30,687.1731084734569
1999-08-31,690.7834314358638
1999-09-01,692.3460772277002
1999-09-02,691.1159003964331
1999-09-03,691.9633044544264
1999-09-06,693.462126933071
1999-09-07,689.9360488743683
1999-09-08,689.0905628343486
1999-09-09,691.1737825344621
1999-09-10,694.7387044831057
1999-09-13,695.3354388105071
1999-09-14,693.3077636471778
1999-09-15,691.6269603950727
1999-09-16,689.8872875413775
1999-09-17,690.7600842630778
1999-09-20,690.2081449625442
1999-09-21,686.276748952965
1999-09-22,685.9392968117008
1999-09-23,682.2977743663736
1999-09-24,681.0023877955651
1999-09-27,681.5130122647511
1999-09-28,681.2638993664391
1999-09-29,681.8703885619786
1999-09-30,684.4068302951481
1999-10-01,682.5356343688889
1999-10-04,684.0405469642556
1999-10-05,684.0291395291646
1999-10-06,686.2368799809873
1999-10-07,686.3390703886341
1999-10-08,686.2900759096286
1999-10-11,685.4775405937345
1999-10-12,683.834812295156
1999-10-13,676.1352323076926
1999-10-14,675.1357076561617
1999-10-15,664.1980756835699
1999-10-18,659.8196825011115
1999-10-19,666.4767274101984
1999-10-20,668.1545494191148
1999-10-21,669.5776171837297
1999-10-22,672.574641276659
1999-10-25,671.8189434339403
1999-10-26,671.3683625613342
1999-10-27,669.7968474467533
1999-10-28,671.1759638371997
1999-10-29,676.7501442339371
1999-11-01,677.0293024487996
1999-11-02,681.6156404050946
1999-11-03,691.6355083833503
1999-11-04,691.9129252342696
1999-11-05,696.236036852832
1999-11-08,700.115197551503
1999-11-09,701.8934563719417
1999-11-10,703.1792684210703
1999-11-11,702.8603654995113
1999-11-12,706.5426266841222
1999-11-15,710.710296925733
1999-11-16,712.6867421908362
1999-11-17,711.321495220069
1999-11-18,715.5223250095559
1999-11-19,714.1966405932814
1999-11-22,713.5771282332282
1999-11-23,712.7509014854178
1999-11-24,714.0386993470088
1999-11-25,717.4817461682313
1999-11-26,719.9316682533511
1999-11-29,721.898316969146
1999-11-30,721.7669219344081
1999-12-01,722.6324338974389
1999-12-02,722.8751627344471
1999-12-03,727.4070913451263
1999-12-06,729.6683053525313
1999-12-07,728.3442071482758
1999-12-08,729.3938169842058
1999-12-09,729.524351361375
1999-12-10,730.5603711205295
1999-12-13,730.2037389991134
1999-12-14,729.1755302054679
1999-12-15,734.289049076932
1999-12-16,738.172690180124
1999-12-17,740.1314799586881
1999-12-20,743.5754799799647
1999-12-21,742.5759391216434
1999-12-22,744.1449372431462
1999-12-23,749.7708096410929
1999-12-24,749.6072718749217
1999-12-27,748.819259587857
1999-12-28,753.0152417161476
1999-12-29,754.7062069207889
1999-12-30,757.9912398732508
1999-12-31,758.1178962685988
2000-01-03,761.0017268307054
2000-01-04,746.4827350077725
2000-01-05,753.5364265640721
2000-01-06,753.5098686711882
2000-01-07,768.0505667386013
2000-01-10,776.9079271631072
2000-01-11,772.820749039233
2000-01-12,778.4270693155688
2000-01-13,792.0787070097563
2000-01-14,802.4324941801366
2000-01-17,813.2445534739436
2000-01-18,809.8505931246146
2000-01-19,808.0619350835634
2000-01-20,804.5328413959517
2000-01-21,803.4324075444629
2000-01-24,801.0922258261413
2000-01-25,796.5787271379993
2000-01-26,795.1186210912397
2000-01-27,790.3130299915672
2000-01-28,786.9546565672206
2000-01-31,786.0445022594942
2000-02-01,787.630223699743
2000-02-02,790.2218522707383
2000-02-03,799.7217340704135
2000-02-04,805.465995371757
2000-02-07,808.2223597566981
2000-02-08,810.2388446323214
2000-02-09,808.9074890305992
2000-02-10,809.8041361813889
2000-02-11,817.2314750321391
2000-02-14,817.4091894785151
2000-02-15,817.4704389666083
2000-02-16,817.0339531843928
2000-02-17,816.2258336044044
2000-02-18,807.9452153216217
2000-02-21,805.6643387330012
2000-02-22,801.4578563475708
2000-02-23,804.400037411282
2000-02-24,800.7236258070259
2000-02-25,795.3879371145421
2000-02-28,794.680209061844
2000-02-29,792.0165963362028
2000-03-01,796.527784257335
2000-03-02,800.0399653686216
2000-03-03,800.0986918671045
2000-03-06,795.3611199952111
2000-03-07,791.2494230969514
2000-03-08,792.3649242281473
2000-03-09,794.0018315296161
2000-03-10,793.4786163782605
2000-03-13,784.8643323878173
2000-03-14,782.0685673667044
2000-03-15,784.6448470622533
2000-03-16,786.462214474574
2000-03-17,786.1983019317195
2000-03-20,786.3090816663746
2000-03-21,783.6742955160031
2000-03-22,782.2009693032428
2000-03-23,779.7399168888265
2000-03-24,780.7330712584964
2000-03-27,780.9840035976091
2000-03-28,780.2955467394271
2000-03-29,779.8798718010827
2000-03-30,779.9812082134317
2000-03-31,780.2871538774302
2000-04-03,778.5233963621696
2000-04-04,768.9228855340356
2000-04-05,768.0080924216762
2000-04-06,768.8450606890029
2000-04-07,773.5324125660846
2000-04-10,769.6003248300952
2000-04-11,765.9119699010311
2000-04-12,760.4320361497912
2000-04-13,759.2744611303154
2000-04-14,745.1889610475682
2000-04-17,738.9135805204008
2000-04-18,746.3074531816026
2000-04-19,745.2603830037267
2000-04-20,745.5200061918144
2000-04-21,745.6851583032275
2000-04-24,743.8582059340143
2000-04-25,747.9463001270085
2000-04-26,746.7520239898759
2000-04-27,747.6777687374007
2000-04-28,748.2766427124462
2000-05-01,750.1355447789679
2000-05-02,747.6090655933489
2000-05-03,737.9538887272607
2000-05-04,736.3563730151291
2000-05-05,733.6553611680187
2000-05-08,724.7511943722768
2000-05-09,723.7045743765943
2000-05-10,714.3850067502
2000-05-11,713.2549537426738
2000-05-12,718.6430898675155
2000-05-15,727.2984982867338
2000-05-16,732.383191733892
2000-05-17,726.385729170016
2000-05-18,720.0561859691139
2000-05-19,705.6655818019543
2000-05-22,701.8899099826084
2000-05-23,698.4697691069309
2000-05-24,698.2836131888788
2000-05-25,695.5983717693035
2000-05-26,695.3534988445526
2000-05-29,698.1229667425097
2000-05-30,701.3875305078864
2000-05-31,700.6011609285376
2000-06-01,703.6473246092427
2000-06-02,708.124095022257
2000-06-05,704.1501792262167
2000-06-06,694.2404800810267
2000-06-07,691.253307701506
2000-06-08,686.9323396826338
2000-06-09,686.4414231496783
2000-06-12,686.101282042292
2000-06-13,685.0005851455835
2000-06-14,686.3221598904984
2000-06-15,681.5413273417454
2000-06-16,680.9149040068902
2000-06-19,681.6729962855469
2000-06-20,681.1878850028705
2000-06-21,680.9506363026954
2000-06-22,676.3721148179922
2000-06-23,674.3959295618691
2000-06-26,672.9191989784197
2000-06-27,676.0427850784799
2000-06-28,678.5626218445481
2000-06-29,677.8890432817425
2000-06-30,687.3193624403519
2000-07-03,696.4633011457579
2000-07-04,700.5271766177245
2000-07-05,699.5323142074293
2000-07-06,700.1345428681503
2000-07-07,703.122934219276
2000-07-10,706.5046562237678
2000-07-11,704.7612084333102
