Date,ASIA APEX SMALL CAP 200
2003-08-29,407.02753127785934
2003-09-01,411.35704251135564
2003-09-02,413.59007394311016
2003-09-03,416.52061164902034
2003-09-04,414.73383169917406
2003-09-05,414.6662038324611
2003-09-08,414.2604035902787
2003-09-09,409.95081386810006
2003-09-10,405.04706783713266
2003-09-11,409.07589773074375
2003-09-12,410.34318244769935
2003-09-15,411.4039173485069
2003-09-16,415.4411624296507
2003-09-17,417.64879013031697
2003-09-18,415.1195269200509
2003-09-19,414.2829049837957
2003-09-22,406.86771092723075
2003-09-23,411.4924120759874
2003-09-24,418.8869276902946
2003-09-25,415.54080228992444
2003-09-26,412.19572952937773
2003-09-29,411.2176092161517
2003-09-30,413.29954777855335
2003-10-01,413.4683099921109
2003-10-02,422.2993790995437
2003-10-03,427.1208866600083
2003-10-06,433.0056335989712
2003-10-07,431.19950880644836
2003-10-08,429.1430404845475
2003-10-09,435.9522264855528
2003-10-10,439.3845540440587
2003-10-13,442.0627312420437
2003-10-14,437.72611888512307
2003-10-15,441.3967385004635
2003-10-16,446.2157922401044
2003-10-17,446.0529858786634
2003-10-20,447.50101199989626
2003-10-21,449.0815672941068
2003-10-22,448.04809659511824
2003-10-23,432.67293330164057
2003-10-24,432.9754534134114
2003-10-27,436.47373009545964
2003-10-28,444.12861539349626
2003-10-29,443.13123263853225
2003-10-30,443.0791687423868
2003-10-31,442.33753058041873
2003-11-03,448.4066150044922
2003-11-04,449.0466621136548
2003-11-05,452.1698954588623
2003-11-06,446.17463270837754
2003-11-07,451.97670053191143
2003-11-10,450.20840982640834
2003-11-11,443.36407840771005
2003-11-12,446.66818734410566
2003-11-13,454.845265279083
2003-11-14,455.9392417167139
2003-11-17,449.0632516286278
2003-11-18,448.9868551978516
2003-11-19,438.1610934326949
2003-11-20,433.2798004894524
2003-11-21,430.33063256832673
2003-11-24,424.6608729525496
2003-11-25,429.98079912230276
2003-11-26,436.6451011617596
2003-11-27,436.668288746161
2003-11-28,443.6377897744962
2003-12-01,451.8226604242427
2003-12-02,453.8878808714932
2003-12-03,454.81521561978934
2003-12-04,456.5664264746082
2003-12-05,453.066697875183
2003-12-08,450.78619078015237
2003-12-09,454.4279416829912
2003-12-10,454.68105022525845
2003-12-11,455.68148709418654
2003-12-12,460.9255852920503
2003-12-15,463.240374970247
2003-12-16,456.7497141916218
2003-12-17,452.42421272523455
2003-12-18,452.99134922752677
2003-12-19,454.43095162215934
2003-12-22,454.2954579846673
2003-12-23,454.77932453586504
2003-12-24,454.1083061853892
2003-12-25,453.95559418268357
2003-12-26,453.19061475999666
2003-12-29,455.742861238261
2003-12-30,462.7769046734468
2003-12-31,466.1129214155953
2004-01-01,466.1129214155953
2004-01-02,473.8094648551487
2004-01-05,482.14870153019854
2004-01-06,483.54797255425393
2004-01-07,483.81932713873783
2004-01-08,484.2361729343939
2004-01-09,488.9375699162119
2004-01-12,491.51434508876065
2004-01-13,490.9463926921899
2004-01-14,494.1344895704329
2004-01-15,490.14399506909035
2004-01-16,491.3174516173122
2004-01-19,492.5679783302387
2004-01-20,500.5496192997093
2004-01-21,504.7277918631317
2004-01-22,505.0941735317771
2004-01-23,505.53903304875763
2004-01-26,505.5012609965135
2004-01-27,503.31080889304906
2004-01-28,497.4512284402258
2004-01-29,494.43821778392686
2004-01-30,497.3070093042432
2004-02-02,495.8890075183867
2004-02-03,495.08578226382406
2004-02-04,494.37390085121694
2004-02-05,495.30612701939646
2004-02-06,504.0345656436047
2004-02-09,513.6721569820742
2004-02-10,514.4723324671974
2004-02-11,514.2568667740534
2004-02-12,512.4802026828096
2004-02-13,516.2250638606305
2004-02-16,517.8866932712419
2004-02-17,520.1883035462524
2004-02-18,522.0168896319988
2004-02-19,520.7062184173066
2004-02-20,519.5016702887212
2004-02-23,517.1056113845517
2004-02-24,512.1744726375173
2004-02-25,511.5127270383717
2004-02-26,512.2622107135659
2004-02-27,518.373990589304
2004-03-01,521.105168201257
2004-03-02,525.8685991900629
2004-03-03,521.5564790695645
2004-03-04,526.7889767580339
2004-03-05,528.0934405151792
2004-03-08,528.1758229139941
2004-03-09,528.055933681171
2004-03-10,520.931082744868
2004-03-11,515.7530349161881
2004-03-12,507.32818790413756
2004-03-15,507.4841875180233
2004-03-16,505.78315887057624
2004-03-17,513.4627591628272
2004-03-18,517.8002387527295
2004-03-19,517.7755283050733
2004-03-22,503.89466780513857
2004-03-23,501.7230473732807
2004-03-24,504.85489485388985
2004-03-25,496.0339363542862
2004-03-26,496.67767471437924
2004-03-29,500.9449371164603
2004-03-30,504.8574657783686
2004-03-31,508.0361245073893
2004-04-01,512.8572681739079
2004-04-02,519.1942409604858
2004-04-05,521.6949442111891
2004-04-06,526.0938944689667
2004-04-07,527.187758289516
2004-04-08,528.4212825325785
2004-04-09,526.1936542957268
2004-04-12,530.5781360472215
2004-04-13,529.8308196568065
2004-04-14,520.4315699668232
2004-04-15,514.4613627776835
2004-04-16,514.9482682674502
2004-04-19,514.8220384096793
2004-04-20,515.1187271058371
2004-04-21,510.3290686918338
2004-04-22,507.10053830014596
2004-04-23,514.8903433042417
2004-04-26,507.76119973074935
2004-04-27,506.0164907756805
2004-04-28,500.83923857678747
2004-04-29,480.4147430983051
2004-04-30,474.90549650113627
2004-05-03,471.39168599639953
2004-05-04,480.70039697105625
2004-05-05,475.26735370976127
2004-05-06,470.0011038347112
2004-05-07,466.3801701637378
2004-05-10,437.57838113631163
2004-05-11,442.39077408639366
2004-05-12,451.8155954613529
2004-05-13,441.42088931519714
2004-05-14,426.99144672580957
2004-05-17,403.14782273237137
2004-05-18,410.1891509603425
2004-05-19,434.0792482829952
2004-05-20,430.00671181736413
2004-05-21,443.6717789737134
2004-05-24,447.6360786391937
2004-05-25,446.1679151864648
2004-05-26,447.4833538945703
2004-05-27,457.09402307286865
2004-05-28,462.4814213446335
2004-05-31,459.4148298771366
2004-06-01,459.17993798464573
2004-06-02,458.19572348006136
2004-06-03,444.25302056270516
2004-06-04,446.3549836631441
2004-06-07,460.9097988948335
2004-06-08,462.58223554705535
2004-06-09,461.6048772541417
2004-06-10,458.1615992686102
2004-06-11,450.82026029378585
2004-06-14,441.4228151898435
2004-06-15,444.2953625558259
2004-06-16,442.66626688114684
2004-06-17,442.3173289710712
2004-06-18,433.6629126888017
2004-06-21,432.7078228562537
2004-06-22,432.81085245030624
2004-06-23,433.13902802208435
2004-06-24,443.14466594631233
2004-06-25,448.1854426289927
2004-06-28,446.993304495652
2004-06-29,449.5471686081009
2004-06-30,455.9377132860551
2004-07-01,455.4936171792703
2004-07-02,451.8166154174245
2004-07-05,451.56842010643004
2004-07-06,455.0721429688979
2004-07-07,455.49840481626023
2004-07-08,450.49424231084976
2004-07-09,453.1014886221513
2004-07-12,451.9649581302886
2004-07-13,449.95869458661446
2004-07-14,443.8494145271113
2004-07-15,440.646833768458
2004-07-16,442.5229147728016
2004-07-19,446.52784695181776
2004-07-20,441.1713821345873
2004-07-21,447.6846955089318
2004-07-22,442.9430398710205
2004-07-23,441.90855169956694
2004-07-26,440.49290503996997
2004-07-27,440.3446647982532
2004-07-28,442.17373581277155
2004-07-29,438.9502901922426
2004-07-30,442.134604797415
2004-08-02,437.6415632209083
2004-08-03,438.7567224597027
2004-08-04,438.0211900549165
2004-08-05,447.0967522288699
2004-08-06,445.0572632910497
2004-08-09,447.1141701674448
2004-08-10,446.24626027388194
2004-08-11,443.2214975849532
2004-08-12,443.5328908024601
2004-08-13,445.2480603682061
2004-08-16,442.2022694155729
2004-08-17,441.76098903378596
2004-08-18,444.6150911381373
2004-08-19,453.7026984675261
2004-08-20,454.323017678547
2004-08-23,455.88743905423684
2004-08-24,458.183498383777
2004-08-25,462.4863048782559
2004-08-26,467.7313608733525
2004-08-27,466.6691939283351
2004-08-30,465.4147332451429
2004-08-31,468.6544187482004
2004-09-01,478.91717909174633
2004-09-02,481.25643798605955
2004-09-03,478.013825488728
2004-09-06,480.2670889487253
2004-09-07,481.945272275885
2004-09-08,482.03425671501486
2004-09-09,484.985858718345
2004-09-10,485.9683991113609
2004-09-13,491.54548208386194
2004-09-14,490.6978758228657
2004-09-15,490.4427676660423
2004-09-16,495.28027193359225
2004-09-17,493.06626807388994
2004-09-20,496.2563734288855
2004-09-21,497.9520989622911
2004-09-22,493.1699730285814
2004-09-23,490.75360167179736
2004-09-24,488.1384759151367
2004-09-27,487.54688045413525
2004-09-28,486.920402837414
2004-09-29,486.2131823623768
2004-09-30,491.3872654906604
2004-10-01,496.0779863005235
2004-10-04,507.9251755046912
2004-10-05,509.4454373085131
2004-10-06,507.7228128819112
2004-10-07,508.7541762143469
2004-10-08,510.71563078576105
2004-10-11,512.4974367590656
2004-10-12,505.46452617004945
2004-10-13,503.704702255603
2004-10-14,499.09720824158654
2004-10-15,498.2929180252812
2004-10-18,499.4118492324518
2004-10-19,503.26500155317194
2004-10-20,493.43518453342557
2004-10-21,490.39495822813086
2004-10-22,491.7864778318571
2004-10-25,486.9212636363871
2004-10-26,487.4241997342099
2004-10-27,490.2353120791944
2004-10-28,500.3384840176775
2004-10-29,498.109945553019
2004-11-01,496.7839783998479
2004-11-02,503.4245502808925
2004-11-03,510.92260227072876
2004-11-04,511.90856631185005
2004-11-05,518.4600490216287
2004-11-08,516.1137472135808
2004-11-09,518.9293613734139
2004-11-10,519.7926362798611
2004-11-11,520.3002242424885
2004-11-12,526.9703364914507
2004-11-15,530.0744339952292
2004-11-16,526.4477065937584
2004-11-17,535.1263987099619
2004-11-18,534.8867602204342
2004-11-19,534.4825733523247
2004-11-22,529.3007000998422
2004-11-23,536.2244527957282
2004-11-24,541.046903705264
2004-11-25,541.2988807887476
2004-11-26,538.0713484122824
2004-11-29,541.9799056993648
2004-11-30,544.9132980953887
2004-12-01,546.0182110197297
2004-12-02,552.7659515603941
2004-12-03,549.3488750369571
2004-12-06,551.1586075390312
2004-12-07,547.8362119086153
2004-12-08,542.4585593283833
2004-12-09,540.1861455873311
2004-12-10,532.8716545079405
2004-12-13,532.7210952834313
2004-12-14,534.8062034532782
2004-12-15,541.078827542101
2004-12-16,543.8040029791465
2004-12-17,544.7970363324582
2004-12-20,550.0330936438531
2004-12-21,548.3728078234249
2004-12-22,549.9971265477989
2004-12-23,551.9897434304144
2004-12-24,553.5332889721926
2004-12-27,552.5290944389486
2004-12-28,555.2055508776808
2004-12-29,560.4019100638941
2004-12-30,563.9572831787741
2004-12-31,569.39805702898
2005-01-03,566.2034093679883
2005-01-04,561.1415046092916
2005-01-05,551.3760158471123
2005-01-06,547.890095831012
2005-01-07,543.44224757756
2005-01-10,541.0937402505829
2005-01-11,544.9269272097733
2005-01-12,541.0836726439434
2005-01-13,545.4291875305973
2005-01-14,544.4942135819543
2005-01-17,550.4590674334348
2005-01-18,551.3633904344838
2005-01-19,554.2859842024836
2005-01-20,550.3583703229452
2005-01-21,549.2529338255264
2005-01-24,546.9689926946644
2005-01-25,546.5165603651866
2005-01-26,552.6828440742219
2005-01-27,552.1781897988042
2005-01-28,555.4895504980276
2005-01-31,560.9725801714038
2005-02-01,556.1204614215442
2005-02-02,559.0345204567444
2005-02-03,562.2175635746753
2005-02-04,564.4863410580385
2005-02-07,571.316976914088
2005-02-08,570.926638574982
2005-02-09,570.5572712705992
2005-02-10,568.4979870292186
2005-02-11,570.9059276946375
2005-02-14,578.7451434112643
2005-02-15,581.3404083610183
2005-02-16,584.7876023851688
2005-02-17,584.8404989914598
2005-02-18,590.4731248573954
2005-02-21,594.9237932937798
2005-02-22,592.5904192039555
2005-02-23,591.3171114385999
2005-02-24,598.0742782893321
2005-02-25,601.5809184171432
2005-02-28,609.8462975285596
2005-03-01,611.2391658525572
2005-03-02,611.8889032752935
2005-03-03,615.7764469729148
2005-03-04,614.2769975343076
2005-03-07,615.7433278730518
2005-03-08,614.7500842192892
2005-03-09,621.5919067736462
2005-03-10,620.5457293128388
2005-03-11,625.6556784641971
2005-03-14,623.4536854551773
2005-03-15,607.8656074438223
2005-03-16,609.6275556961266
2005-03-17,606.047607648285
2005-03-18,604.1333035952229
2005-03-21,602.3213861018671
2005-03-22,600.0469415422127
2005-03-23,591.0946352627577
2005-03-24,585.4038982111798
2005-03-25,590.5922010484403
2005-03-28,592.0455138532959
2005-03-29,580.609338839264
2005-03-30,578.1454829547257
2005-03-31,584.5169003626273
2005-04-01,591.0823184573967
2005-04-04,590.1224233047918
2005-04-05,590.5318315905602
2005-04-06,595.8924741680429
2005-04-07,597.2824602102127
2005-04-08,599.7024119171064
2005-04-11,596.386794563672
2005-04-12,593.8601505815938
2005-04-13,599.057358779467
2005-04-14,589.7856302202649
2005-04-15,581.7884108657868
2005-04-18,564.8594970328323
2005-04-19,574.2163807594586
2005-04-20,574.5077324107465
2005-04-21,577.7104679420718
2005-04-22,580.9046623207245
2005-04-25,582.3017144679776
2005-04-26,584.7424014358517
2005-04-27,578.892771296399
2005-04-28,577.0919876929053
2005-04-29,576.5162845593769
2005-05-02,576.8110861262085
2005-05-03,577.0801178369495
2005-05-04,583.1862191617762
2005-05-05,587.2364170943509
2005-05-06,590.1894099077948
2005-05-09,588.5054212957673
2005-05-10,587.9558360314563
2005-05-11,582.3248148882723
2005-05-12,582.5549082195835
2005-05-13,582.1990200799304
2005-05-16,579.1297998067854
2005-05-17,575.0535859347825
2005-05-18,575.3580349630084
2005-05-19,583.1204288756751
2005-05-20,581.9102338247318
2005-05-23,581.1973737943907
2005-05-24,583.8303418952714
2005-05-25,579.0908641910546
2005-05-26,581.4453090692635
2005-05-27,588.9787853886286
2005-05-30,592.4608015012433
2005-05-31,593.090241228499
2005-06-01,592.0158035619609
2005-06-02,594.3892706533434
2005-06-03,600.5957568164963
2005-06-06,602.9796701221445
2005-06-07,602.9034556295087
2005-06-08,606.5333252738884
2005-06-09,607.8286660366608
2005-06-10,609.1524018007565
2005-06-13,607.3482209707356
2005-06-14,602.9511107206679
2005-06-15,609.8492539193351
2005-06-16,611.2667364602524
2005-06-17,613.0385075357705
2005-06-20,612.584173648555
2005-06-21,612.1417468007508
2005-06-22,620.7538497435204
2005-06-23,625.1875815633985
2005-06-24,623.9866427618788
2005-06-27,618.4195727059085
2005-06-28,615.7953402294148
2005-06-29,617.5293382193245
2005-06-30,618.0734676600304
2005-07-01,619.5884571471166
2005-07-04,617.5960733930921
2005-07-05,612.8799915907539
2005-07-06,614.4627315550154
2005-07-07,610.2319808267824
2005-07-08,607.5427573758144
2005-07-11,619.412858169059
2005-07-12,624.9720829896352
2005-07-13,628.0414634381872
2005-07-14,635.3224523361492
2005-07-15,634.4233265925432
2005-07-18,638.1967605745178
2005-07-19,642.9310568187134
2005-07-20,645.6608600324312
2005-07-21,646.6569073373006
2005-07-22,651.7275000284507
2005-07-25,655.6230868257611
2005-07-26,650.2967246994399
2005-07-27,652.5657242522175
2005-07-28,656.8577734156207
2005-07-29,657.8990770036518
2005-08-01,658.9395551060435
2005-08-02,663.1834541422265
2005-08-03,668.7760710839028
2005-08-04,669.8494329785766
