Date,EM EMEA SMALL CAP
1996-12-31,202.02146914949878
1997-01-01,202.02146914949878
1997-01-02,202.7911628258596
1997-01-03,202.49613203435976
1997-01-06,203.88721017052168
1997-01-07,206.83116502407043
1997-01-08,207.86263966776207
1997-01-09,208.20858126789213
1997-01-10,208.47563339048875
1997-01-13,210.19402385457556
1997-01-14,211.0292956372175
1997-01-15,212.33139500092187
1997-01-16,213.1054972741879
1997-01-17,213.41967008138252
1997-01-20,213.19946982340247
1997-01-21,213.77741518577494
1997-01-22,214.106540424791
1997-01-23,214.4374682695877
1997-01-24,217.5887727462354
1997-01-27,221.99333873415378
1997-01-28,219.2904998647371
1997-01-29,220.83321195952865
1997-01-30,222.55471775436362
1997-01-31,223.24989209726536
1997-02-03,225.4026711449285
1997-02-04,224.44094640638193
1997-02-05,227.4720859858171
1997-02-06,229.86054136885838
1997-02-07,230.40066822108122
1997-02-10,233.57700389194346
1997-02-11,233.44002063002654
1997-02-12,234.27700152553894
1997-02-13,234.98241115365616
1997-02-14,234.03901598284727
1997-02-17,234.29472636284814
1997-02-18,235.0499168712926
1997-02-19,234.3390005889593
1997-02-20,233.8829981634377
1997-02-21,233.2347648054507
1997-02-24,235.46171957520937
1997-02-25,235.6611972840479
1997-02-26,234.52941525281727
1997-02-27,231.74414058117893
1997-02-28,229.90077028049626
1997-03-03,227.98253299491125
1997-03-04,227.27239492490673
1997-03-05,225.20055726397604
1997-03-06,226.9285911398635
1997-03-07,225.70121106447516
1997-03-10,227.68815519333234
1997-03-11,227.92190975457518
1997-03-12,228.43536228138228
1997-03-13,229.3714673020579
1997-03-14,227.43042742798812
1997-03-17,229.32189738869718
1997-03-18,229.47289227972462
1997-03-19,229.02440679931325
1997-03-20,228.5755377380284
1997-03-21,229.0590986892331
1997-03-24,228.33014508742409
1997-03-25,228.08133716576654
1997-03-26,228.2099723300247
1997-03-27,228.76228996372555
1997-03-28,229.14544405882776
1997-03-31,229.28141615056887
1997-04-01,226.841646252947
1997-04-02,227.66835361374757
1997-04-03,226.97088374871493
1997-04-04,226.9609339477164
1997-04-07,226.34446056901177
1997-04-08,226.61824455288416
1997-04-09,225.19885479984725
1997-04-10,224.50896859654782
1997-04-11,223.82892974295177
1997-04-14,222.67713649157466
1997-04-15,223.11331469937636
1997-04-16,223.27879361898633
1997-04-17,223.61560664998947
1997-04-18,224.1250847468316
1997-04-21,225.3674510661781
1997-04-22,225.4975891778419
1997-04-23,226.15547011921942
1997-04-24,224.9916156371726
1997-04-25,223.87353075333158
1997-04-28,223.12200936109346
1997-04-29,223.36572872978343
1997-04-30,223.82655233079174
1997-05-01,224.74952437013482
1997-05-02,224.66046494509686
1997-05-05,224.8645574329599
1997-05-06,226.61321863851492
1997-05-07,226.48185323907487
1997-05-08,225.88710580526444
1997-05-09,226.08912950444127
1997-05-12,225.15495196067255
1997-05-13,225.45640032409702
1997-05-14,226.14447012886606
1997-05-15,226.49055493487293
1997-05-16,225.91740261443672
1997-05-19,225.83754826274352
1997-05-20,225.96695471485845
1997-05-21,225.95903581589644
1997-05-22,225.1118151797212
1997-05-23,226.10216141779114
1997-05-26,225.34935689241726
1997-05-27,224.80931467863334
1997-05-28,225.78956727408178
1997-05-29,225.67513141563714
1997-05-30,225.5942194495499
1997-06-02,226.55443868802536
1997-06-03,227.97416227754616
1997-06-04,228.48285348964725
1997-06-05,229.27637560360162
1997-06-06,229.3294704963661
1997-06-09,230.4669935974723
1997-06-10,229.83966826490231
1997-06-11,230.67451947914404
1997-06-12,230.20177140618404
1997-06-13,228.65527221011376
1997-06-16,229.33473141388288
1997-06-17,228.35996762825957
1997-06-18,228.42334003495358
1997-06-19,228.45234135904334
1997-06-20,229.1014076208644
1997-06-23,230.90532106685848
1997-06-24,228.86469500415498
1997-06-25,229.21154627730226
1997-06-26,228.8826623668482
1997-06-27,229.10615155072753
1997-06-30,229.65129521972167
1997-07-01,230.58083223274204
1997-07-02,231.36598220313323
1997-07-03,233.00833419929887
1997-07-04,233.35919764087376
1997-07-07,233.612051503407
1997-07-08,233.45471985183477
1997-07-09,234.34929738852836
1997-07-10,235.78164648773486
1997-07-11,235.34859615628136
1997-07-14,235.9411156948353
1997-07-15,235.74433912003553
1997-07-16,235.43338162109944
1997-07-17,236.7146584667448
1997-07-18,236.74821317211683
1997-07-21,236.9643533139743
1997-07-22,236.63541908008338
1997-07-23,237.23847092767997
1997-07-24,238.23978516460565
1997-07-25,237.92525675236692
1997-07-28,237.7003515167756
1997-07-29,238.93913893131037
1997-07-30,239.71907262622665
1997-07-31,240.01089770559946
1997-08-01,238.54599907467613
1997-08-04,239.24915291467067
1997-08-05,239.56109992773827
1997-08-06,240.14511430707074
1997-08-07,240.89781768334518
1997-08-08,242.2250058559327
1997-08-11,240.65647682558765
1997-08-12,240.80124846583536
1997-08-13,240.17364026431926
1997-08-14,239.16329069357303
1997-08-15,238.00475168766613
1997-08-18,234.12277568128283
1997-08-19,234.82608119627056
1997-08-20,234.0971447797741
1997-08-21,235.34548255812572
1997-08-22,235.3621706045393
1997-08-25,235.28045032521175
1997-08-26,235.27044196720954
1997-08-27,235.39141745755856
1997-08-28,235.70998675353718
1997-08-29,234.18115797041773
1997-09-01,231.09266130418325
1997-09-02,231.838211212647
1997-09-03,234.46514063977483
1997-09-04,235.54824648514492
1997-09-05,236.87139873825103
1997-09-08,237.31821486397087
1997-09-09,237.65946337120377
1997-09-10,237.72689304333682
1997-09-11,235.1370181355451
1997-09-12,235.98672033637476
1997-09-15,237.8307499928041
1997-09-16,236.56023614397148
1997-09-17,237.66081214682887
1997-09-18,237.55888104803708
1997-09-19,237.42003780619805
1997-09-22,235.91391077691233
1997-09-23,235.47126197830053
1997-09-24,236.5124627938798
1997-09-25,236.9835458135268
1997-09-26,237.7167281513317
1997-09-29,239.82498000964125
1997-09-30,241.36954146484806
1997-10-01,240.59118859462788
1997-10-02,242.8496036431057
1997-10-03,243.46400739949158
1997-10-06,245.52200855324716
1997-10-07,246.10732764614542
1997-10-08,247.95241343160652
1997-10-09,247.89408104288492
1997-10-10,247.29188613061868
1997-10-13,248.9891497382956
1997-10-14,250.18929828285178
1997-10-15,250.2840133239225
1997-10-16,250.68161143822442
1997-10-17,249.94190761677862
1997-10-20,250.8039120248818
1997-10-21,251.30995514845458
1997-10-22,252.69189101731297
1997-10-23,249.13757216906586
1997-10-24,248.14468256792063
1997-10-27,234.17031278992886
1997-10-28,213.9338365809652
1997-10-29,222.7678862466348
1997-10-30,217.7086400657587
1997-10-31,222.0670064504648
1997-11-03,225.41147407510763
1997-11-04,225.82908191515733
1997-11-05,228.75600639620285
1997-11-06,227.67108689136924
1997-11-07,222.49959416322818
1997-11-10,222.17080137502816
1997-11-11,222.0496989603264
1997-11-12,217.69348699251054
1997-11-13,215.15627444615498
1997-11-14,213.149404146009
1997-11-17,216.99858546687727
1997-11-18,217.3453266370083
1997-11-19,215.8666844365276
1997-11-20,217.1432804183312
1997-11-21,218.29219734009084
1997-11-24,214.5341731750572
1997-11-25,213.993461677854
1997-11-26,214.2503568282812
1997-11-27,214.1831470461555
1997-11-28,212.9892318278262
1997-12-01,211.45969574973174
1997-12-02,212.7800905959352
1997-12-03,212.77710468171205
1997-12-04,213.4833780822664
1997-12-05,211.35728939420426
1997-12-08,212.03937681132595
1997-12-09,210.87695022365227
1997-12-10,208.54292954395615
1997-12-11,204.34218427632223
1997-12-12,203.58047494709515
1997-12-15,205.04273521400623
1997-12-16,205.06837652592327
1997-12-17,208.19355805096308
1997-12-18,208.57654563630004
1997-12-19,207.64908860544602
1997-12-22,206.54463115891716
1997-12-23,207.64920218837523
1997-12-24,206.7160517840762
1997-12-25,206.53579716988867
1997-12-26,206.35182835485213
1997-12-29,208.23587762718748
1997-12-30,210.1586408926336
1997-12-31,212.0297016831093
1998-01-01,212.0297016831093
1998-01-02,211.84956811211543
1998-01-05,211.75011378398105
1998-01-06,210.7047552556671
1998-01-07,209.33120403577254
1998-01-08,207.2327364633092
1998-01-09,205.96681418594616
1998-01-12,193.89075095980317
1998-01-13,196.67950416918413
1998-01-14,197.11436888972182
1998-01-15,194.22003279818608
1998-01-16,195.7119143153551
1998-01-19,197.88480171042167
1998-01-20,199.28547592729473
1998-01-21,201.6141402710947
1998-01-22,201.97966283306596
1998-01-23,202.88512232909008
1998-01-26,204.10869820342506
1998-01-27,204.579449930962
1998-01-28,205.6826008376736
1998-01-29,206.3462880405894
1998-01-30,206.52431408123752
1998-02-02,208.05725846795204
1998-02-03,206.94515943593333
1998-02-04,205.09484391454748
1998-02-05,206.2824343469125
1998-02-06,207.2512539152338
1998-02-09,206.5123046698388
1998-02-10,206.00223553607808
1998-02-11,207.19544973175852
1998-02-12,208.1112306302676
1998-02-13,208.568387816572
1998-02-16,209.1776223158151
1998-02-17,211.22336278468916
1998-02-18,212.42787831538038
1998-02-19,212.1315971929759
1998-02-20,212.37807531313283
1998-02-23,216.9055851640002
1998-02-24,216.304668216255
1998-02-25,218.023575754264
1998-02-26,221.10286283835723
1998-02-27,222.37105083673913
1998-03-02,225.24246576575322
1998-03-03,225.35105573535586
1998-03-04,224.86312983334213
1998-03-05,221.89102054622933
1998-03-06,221.62633299379806
1998-03-09,224.6454306178759
1998-03-10,226.02289949555598
1998-03-11,226.68498288041118
1998-03-12,227.21358115060295
1998-03-13,228.24116867183227
1998-03-16,228.7919049674698
1998-03-17,229.7902777926421
1998-03-18,226.52094509668112
1998-03-19,227.0230481894716
1998-03-20,226.89563250000734
1998-03-23,228.05484315880759
1998-03-24,228.76218738989783
1998-03-25,230.36665357143576
1998-03-26,231.46940779951174
1998-03-27,231.35536004366884
1998-03-30,230.91434113355731
1998-03-31,231.04625140611523
1998-04-01,232.16729818009793
1998-04-02,234.2024246396686
1998-04-03,235.15681737352847
1998-04-06,237.39711179526313
1998-04-07,238.60889267004788
1998-04-08,237.79827695016175
1998-04-09,238.10143524486062
1998-04-10,238.15446609427158
1998-04-13,239.20783508033438
1998-04-14,241.93064614184252
1998-04-15,244.76344211838918
1998-04-16,245.49379643462782
1998-04-17,246.33114595224384
1998-04-20,247.82019965563205
1998-04-21,249.1786066815709
1998-04-22,251.09735018028852
1998-04-23,252.07766222142845
1998-04-24,250.9106589036352
1998-04-27,250.57669424799116
1998-04-28,246.868928793295
1998-04-29,247.7663248882444
1998-04-30,250.3513657444463
1998-05-01,250.91874049619108
1998-05-04,252.11256448561736
1998-05-05,251.37063753288237
1998-05-06,250.92416849349067
1998-05-07,247.97502855371067
1998-05-08,249.24855950273934
1998-05-11,251.7555556728014
1998-05-12,251.24237665547656
1998-05-13,251.12319720448056
1998-05-14,251.98830296157294
1998-05-15,252.00886028057076
1998-05-18,250.61913680835426
1998-05-19,250.00077519686238
1998-05-20,251.25127612977477
1998-05-21,255.45619472757403
1998-05-22,255.18631792597506
1998-05-25,251.13434846317983
1998-05-26,249.4468465518306
1998-05-27,236.8533019694214
1998-05-28,237.5391238792874
1998-05-29,240.46070643690948
1998-06-01,233.74520106732612
1998-06-02,235.63786834684572
1998-06-03,240.04794058321335
1998-06-04,242.30171499077383
1998-06-05,242.826475751984
1998-06-08,243.5653044394239
1998-06-09,242.93407730662213
1998-06-10,236.98307845321375
1998-06-11,233.8659673633826
1998-06-12,229.08773417325847
1998-06-15,220.43003709492174
1998-06-16,221.66901486187956
1998-06-17,225.8220835774863
1998-06-18,224.50579881281283
1998-06-19,220.58259737246448
1998-06-22,215.89184034037004
1998-06-23,217.31491865933998
1998-06-24,219.76787186067006
1998-06-25,216.109149045611
1998-06-26,208.7811589633316
1998-06-29,207.42713818257653
1998-06-30,209.78862727402503
1998-07-01,206.90826576170286
1998-07-02,203.9115651639437
1998-07-03,203.51379915104562
1998-07-06,202.4542342732851
1998-07-07,208.36118091906903
1998-07-08,206.7459962993706
1998-07-09,203.51290202157165
1998-07-10,200.42999827851588
1998-07-13,204.83116093701838
1998-07-14,210.57786896942673
1998-07-15,210.05855525111963
1998-07-16,210.32296652758686
1998-07-17,208.43093336524205
1998-07-20,211.08665990200143
1998-07-21,209.87770819168676
1998-07-22,207.864378194667
1998-07-23,206.52198258569948
1998-07-24,207.10180620827487
1998-07-27,204.09645356914243
1998-07-28,204.2084947930458
1998-07-29,204.5115438508026
1998-07-30,207.00593484915694
1998-07-31,206.52479746110214
1998-08-03,203.1810288436633
1998-08-04,202.8731837748582
1998-08-05,200.0161373727716
1998-08-06,198.1195564598477
1998-08-07,195.76937613915393
1998-08-10,195.17898275398983
1998-08-11,187.08886700114493
1998-08-12,187.70629110918418
1998-08-13,184.67170296777792
1998-08-14,184.7818997671792
1998-08-17,182.07684659634475
1998-08-18,183.64876224046156
1998-08-19,184.56807545212027
1998-08-20,183.1461322526525
1998-08-21,178.36562843176026
1998-08-24,175.7017881894709
1998-08-25,174.77778292207418
1998-08-26,164.86785029137513
1998-08-27,150.44887744519772
1998-08-28,145.61916328671927
1998-08-31,143.45667453623417
1998-09-01,139.24252589142688
1998-09-02,143.07369725746685
1998-09-03,140.41196191701468
1998-09-04,140.0095463836454
1998-09-07,143.01822758890103
1998-09-08,143.28246932172175
1998-09-09,141.8470216173378
1998-09-10,138.38607615906005
1998-09-11,134.00651069534848
1998-09-14,136.9041101162722
1998-09-15,136.15904627005628
1998-09-16,136.50544907759033
1998-09-17,132.38931126003052
1998-09-18,133.7014861038564
1998-09-21,131.82709968941026
1998-09-22,136.52522470325655
1998-09-23,138.45570215375488
1998-09-24,143.2635486520188
1998-09-25,141.37538650879927
1998-09-28,143.2255042400289
1998-09-29,144.06786883574154
1998-09-30,141.37219015468523
1998-10-01,134.40592347160924
1998-10-02,132.99180457619238
1998-10-05,132.76787580147075
1998-10-06,132.64875358120057
1998-10-07,134.7146231504435
1998-10-08,133.2197715896191
1998-10-09,134.249577986445
1998-10-12,137.15711522089364
1998-10-13,137.61884528122832
1998-10-14,139.50547116569354
1998-10-15,142.8152394138399
1998-10-16,144.76006711316822
1998-10-19,146.134477610519
1998-10-20,147.04325142830535
1998-10-21,147.20843272056055
1998-10-22,147.40467880504042
1998-10-23,147.61452643440364
1998-10-26,148.3158644365274
1998-10-27,147.82701945549312
1998-10-28,147.625803790803
1998-10-29,148.94471364813705
1998-10-30,152.15526527543147
1998-11-02,155.34951731636573
1998-11-03,155.8737239453201
1998-11-04,158.21441064322835
1998-11-05,158.05217204023864
1998-11-06,160.7200155766785
1998-11-09,157.2878920373096
1998-11-10,153.0783536394768
1998-11-11,151.21246550641467
1998-11-12,148.51753687651774
1998-11-13,149.03373810808245
1998-11-16,153.15121613715434
1998-11-17,152.19156324997604
1998-11-18,151.75821543923846
1998-11-19,152.4839047691635
1998-11-20,152.9541397241623
1998-11-23,154.30770574095598
1998-11-24,152.79653243895208
1998-11-25,151.59089186479758
1998-11-26,152.60942723407257
1998-11-27,152.04513218290714
1998-11-30,151.56405871870376
1998-12-01,147.8785941948762
1998-12-02,147.52026038050874
1998-12-03,145.11040901928675
1998-12-04,142.51233834359346
1998-12-07,142.71271179936156
1998-12-08,141.1197323941703
1998-12-09,140.87761309380625
1998-12-10,142.10141117498944
1998-12-11,141.204994596558
1998-12-14,140.05662232709116
1998-12-15,139.39103865087125
1998-12-16,139.02130151311138
1998-12-17,139.42017854972903
1998-12-18,139.6097631466873
1998-12-21,140.93815393343547
1998-12-22,141.68923779343703
1998-12-23,142.4035013674387
1998-12-24,143.00326157809369
1998-12-25,143.34276056645956
1998-12-28,144.59902540670848
1998-12-29,145.60558314237272
1998-12-30,146.49610991423168
1998-12-31,147.7557736576322
1999-01-01,147.74619323408302
1999-01-04,149.55553769663135
1999-01-05,151.5767557499626
1999-01-06,154.75379136705598
1999-01-07,152.7503002609642
1999-01-08,153.58080233153038
1999-01-11,152.41508688392494
1999-01-12,150.44115855240517
1999-01-13,143.96928915348795
1999-01-14,143.8772397496508
1999-01-15,143.5650983822694
1999-01-18,147.72999471668564
1999-01-19,147.72542590381295
1999-01-20,148.61595389354375
1999-01-21,146.9664736265651
1999-01-22,145.71331986074236
1999-01-25,144.0654822191149
1999-01-26,144.81015555796074
1999-01-27,146.24650037944144
1999-01-28,145.56159840692297
1999-01-29,146.76176368783146
1999-02-01,148.1635098986883
1999-02-02,148.00018989256753
1999-02-03,147.54324855607726
1999-02-04,148.42730271694032
1999-02-05,148.17220265071748
1999-02-08,148.9197187854982
1999-02-09,147.42565074991563
1999-02-10,147.04591614646674
1999-02-11,148.59040552927658
1999-02-12,148.58367080282346
1999-02-15,148.58128742172883
1999-02-16,149.17676121490612
1999-02-17,148.78576421937595
1999-02-18,149.20946859631974
1999-02-19,148.12908803995694
1999-02-22,149.5232239823964
1999-02-23,149.71647324993137
1999-02-24,150.3411525461987
1999-02-25,150.38320731147974
1999-02-26,150.19185444482378
1999-03-01,151.0411545699495
1999-03-02,150.76534688361832
1999-03-03,151.73162347522597
1999-03-04,151.46539493837562
1999-03-05,153.35751835933974
1999-03-08,155.93438139544276
1999-03-09,157.41914928131155
1999-03-10,157.32143503298778
1999-03-11,160.26821909263023
1999-03-12,160.63488247167305
1999-03-15,160.35227310234438
1999-03-16,159.72970165629212
1999-03-17,161.49609321357872
1999-03-18,162.0723278863345
1999-03-19,164.13493520935305
1999-03-22,164.2400473914878
1999-03-23,163.62230142197583
1999-03-24,160.99233951489467
1999-03-25,163.09650674856803
1999-03-26,162.56284217304858
1999-03-29,163.61735682568977
1999-03-30,164.67121016539605
1999-03-31,165.57116421745275
1999-04-01,165.52398106773444
1999-04-02,165.6337379019697
1999-04-05,166.17592657451812
1999-04-06,167.0188288614508
1999-04-07,166.9023533722154
1999-04-08,165.88557212633708
1999-04-09,165.01357185293256
1999-04-12,164.35026029378727
1999-04-13,164.80860713606677
1999-04-14,167.87502677862662
1999-04-15,168.79617373160914
1999-04-16,170.58113688851077
1999-04-19,173.6218130433131
1999-04-20,174.0027295210826
1999-04-21,173.7153132472613
1999-04-22,173.9735115598347
1999-04-23,174.04323087263435
1999-04-26,174.9473152999707
1999-04-27,174.66223385548344
1999-04-28,174.66474374141623
1999-04-29,174.02566013266343
1999-04-30,174.4799427807986
1999-05-03,176.0744996555886
1999-05-04,176.72532097892505
1999-05-05,176.46775808511833
1999-05-06,178.37316324015853
1999-05-07,176.3676449750267
1999-05-10,176.1173869501003
1999-05-11,177.22840108016612
1999-05-12,174.28462166725836
1999-05-13,174.51825688722602
1999-05-14,176.07593055579713
1999-05-17,174.13251138652228
1999-05-18,175.7040677857294
1999-05-19,175.78557250849525
1999-05-20,175.72135242588809
1999-05-21,175.62722042333007
1999-05-24,174.55605871437285
1999-05-25,172.57858409516228
1999-05-26,171.76283021224162
1999-05-27,172.3047549347964
1999-05-28,172.73437543465067
1999-05-31,173.08959875613348
1999-06-01,174.7671420097361
