Date,EFM EUROPE + CIS (E+C) SMALL CAP
2011-04-29,1237.6390891201115
2011-05-02,1245.421597415784
2011-05-03,1234.314925213841
2011-05-04,1221.485080378995
2011-05-05,1206.3004894960266
2011-05-06,1201.125017597727
2011-05-09,1183.6460241603233
2011-05-10,1178.7865582959823
2011-05-11,1160.1137514368402
2011-05-12,1150.223788947936
2011-05-13,1129.5751312072991
2011-05-16,1122.938650942369
2011-05-17,1111.1887891616902
2011-05-18,1112.3139101240693
2011-05-19,1117.750055574913
2011-05-20,1104.0750879400828
2011-05-23,1077.00425565206
2011-05-24,1099.0805306180494
2011-05-25,1094.2817599898724
2011-05-26,1099.6579545769396
2011-05-27,1100.551210093764
2011-05-30,1096.8111785196356
2011-05-31,1118.1861345917628
2011-06-01,1117.2707512761199
2011-06-02,1115.418055085263
2011-06-03,1122.06194783985
2011-06-06,1123.0473107165476
2011-06-07,1135.0596649291626
2011-06-08,1127.7040375478302
2011-06-09,1125.377287275216
2011-06-10,1116.1938880896396
2011-06-13,1118.1838638033782
2011-06-14,1115.8288240561458
2011-06-15,1092.7008298690484
2011-06-16,1070.7939473659342
2011-06-17,1089.66572632323
2011-06-20,1077.6828420680476
2011-06-21,1083.3622301575194
2011-06-22,1079.4888495281327
2011-06-23,1052.5031765169667
2011-06-24,1060.8417505908624
2011-06-27,1057.0760522941582
2011-06-28,1064.561921306463
2011-06-29,1077.938412325175
2011-06-30,1088.6927575196007
2011-07-01,1097.478214479829
2011-07-04,1100.9335011960886
2011-07-05,1096.5266696648553
2011-07-06,1081.686113806592
2011-07-07,1102.6810735190882
2011-07-08,1087.9829998134876
2011-07-11,1059.6209153825444
2011-07-12,1051.5192784404776
2011-07-13,1065.6109195809327
2011-07-14,1058.7084854669913
2011-07-15,1054.2509305801043
2011-07-18,1036.3603884765216
2011-07-19,1040.4528650934453
2011-07-20,1037.8112010062566
2011-07-21,1034.6746304912103
2011-07-22,1025.833258400014
2011-07-25,1015.6284441854091
2011-07-26,1027.2368932353586
2011-07-27,1024.5733415271714
2011-07-28,1033.7669044768188
2011-07-29,1030.5410328237913
2011-08-01,1020.6283813282316
2011-08-02,1005.3800678136632
2011-08-03,978.9706939359596
2011-08-04,936.8375915722246
2011-08-05,895.0566219896804
2011-08-08,823.1788342869327
2011-08-09,796.9741550964479
2011-08-10,771.3341609822959
2011-08-11,784.8746891692679
2011-08-12,807.956244377358
2011-08-15,840.4351750938532
2011-08-16,847.5371194096547
2011-08-17,862.4976307237555
2011-08-18,811.2787565339389
2011-08-19,812.9815652679802
2011-08-22,815.4236277068953
2011-08-23,815.7022163381771
2011-08-24,821.6459929295314
2011-08-25,817.9095709369127
2011-08-26,820.0720020180811
2011-08-29,846.7738689700599
2011-08-30,844.4535199369972
2011-08-31,856.9817556940857
2011-09-01,846.9663862133763
2011-09-02,832.1794108313555
2011-09-05,804.7123289650408
2011-09-06,805.7671059406065
2011-09-07,822.1375780146036
2011-09-08,827.0784338051096
2011-09-09,794.7761369995106
2011-09-12,769.6455485898051
2011-09-13,782.8620817585029
2011-09-14,774.5759014223873
2011-09-15,791.4137849936033
2011-09-16,797.5446004470834
2011-09-19,772.362877412658
2011-09-20,796.9828419006406
2011-09-21,791.2774436395495
2011-09-22,740.6091643849393
2011-09-23,730.465206830945
2011-09-26,728.075352739402
2011-09-27,750.4726825188842
2011-09-28,742.8640170656729
2011-09-29,750.1453816171398
2011-09-30,737.4891091956985
2011-10-03,724.557242276752
2011-10-04,702.0163109747514
2011-10-05,717.1294353190402
2011-10-06,730.086405541454
2011-10-07,740.1042283471455
2011-10-10,762.1142155860657
2011-10-11,761.5198689821765
2011-10-12,783.1605379975849
2011-10-13,772.1153897170911
2011-10-14,784.6982835422654
2011-10-17,769.8834856592521
2011-10-18,764.4202438190995
2011-10-19,771.7325805992962
2011-10-20,751.9195222426791
2011-10-21,774.4381925257443
2011-10-24,791.6845314386701
2011-10-25,791.1522564751544
2011-10-26,788.6099963321376
2011-10-27,822.8838386676671
2011-10-28,825.2180620355564
2011-10-31,802.8186510718659
2011-11-01,769.0056708190632
2011-11-02,781.256877514407
2011-11-03,788.129258391441
2011-11-04,785.7132812763629
2011-11-07,783.4286881026655
2011-11-08,789.7389184075872
2011-11-09,770.252524230803
2011-11-10,765.4953543658094
2011-11-11,778.08058480069
2011-11-14,775.1828038728275
2011-11-15,766.4857093554947
2011-11-16,764.4904611572105
2011-11-17,755.0029346740083
2011-11-18,743.1246486607747
2011-11-21,710.9969276191914
2011-11-22,708.2653859661817
2011-11-23,688.3224831704044
2011-11-24,683.8073061149918
2011-11-25,678.0356950517241
2011-11-28,699.023631682063
2011-11-29,693.564524942397
2011-11-30,719.6860846996427
2011-12-01,717.6353927313902
2011-12-02,722.6158875046045
2011-12-05,728.9324114406895
2011-12-06,710.5021792833641
2011-12-07,713.7255710282385
2011-12-08,699.3083625129274
2011-12-09,698.6224342808717
2011-12-12,681.1347082116129
2011-12-13,677.8184826338498
2011-12-14,662.5811584127891
2011-12-15,667.5218042839198
2011-12-16,666.3889964555672
2011-12-19,657.7432692669755
2011-12-20,667.9436789491095
2011-12-21,670.5331964878274
2011-12-22,669.9569712034933
2011-12-23,669.322429622727
2011-12-26,669.0424528018807
2011-12-27,668.9411229866606
2011-12-28,658.4608308431658
2011-12-29,655.6168073699599
2011-12-30,659.5136675942784
2012-01-02,661.0924554729842
2012-01-03,674.864839172074
2012-01-04,663.7593097696488
2012-01-05,657.4928243079338
2012-01-06,652.5799847420141
2012-01-09,650.0354039221271
2012-01-10,661.6190683883598
2012-01-11,663.7390191788329
2012-01-12,674.0648709457654
2012-01-13,664.5321611668895
2012-01-16,672.867997793228
2012-01-17,685.0318449833245
2012-01-18,694.2425239400819
2012-01-19,702.4248310380265
2012-01-20,703.5781418652064
2012-01-23,722.4811849197416
2012-01-24,717.0786988437444
2012-01-25,720.7875946336793
2012-01-26,747.7185439679523
2012-01-27,750.515809116663
2012-01-30,749.1589700534244
2012-01-31,760.7045763252968
2012-02-01,784.2563419275767
2012-02-02,788.5273955624623
2012-02-03,794.5678690147251
2012-02-06,793.5503038733126
2012-02-07,802.3456602591316
2012-02-08,812.0780942193876
2012-02-09,802.8408908686088
2012-02-10,787.4326324637993
2012-02-13,802.6810125375696
2012-02-14,794.538123849652
2012-02-15,797.4852680035625
2012-02-16,794.8934114941272
2012-02-17,813.9075087301142
2012-02-20,823.8492197068941
2012-02-21,819.6156570985639
2012-02-22,813.5891128400293
2012-02-23,809.0173524883796
2012-02-24,819.0698817018967
2012-02-27,810.045244753805
2012-02-28,819.663558210659
2012-02-29,822.9299136300257
2012-03-01,822.0258850130076
2012-03-02,818.7505927485465
2012-03-05,814.0825429546782
2012-03-06,789.2009714608918
2012-03-07,796.7889028485187
2012-03-08,810.5610539773077
2012-03-09,806.9125039244467
2012-03-12,800.9345238249833
2012-03-13,804.6498224904559
2012-03-14,803.4165923072612
2012-03-15,816.3204266065435
2012-03-16,822.8111928187029
2012-03-19,822.4639968822083
2012-03-20,813.9649595996015
2012-03-21,814.8242976699385
2012-03-22,807.543342336795
2012-03-23,815.145335445578
2012-03-26,831.7073890286722
2012-03-27,831.6208277987673
2012-03-28,823.0437032595909
2012-03-29,816.601301316579
2012-03-30,825.1716237472832
2012-04-02,828.389497870234
2012-04-03,834.800660349681
2012-04-04,816.0483742823182
2012-04-05,814.6523585550275
2012-04-06,811.6387011464298
2012-04-09,807.668607014674
2012-04-10,791.3956582888386
2012-04-11,797.017139690859
2012-04-12,808.4292373201116
2012-04-13,804.0825918102789
2012-04-16,800.5533564967538
2012-04-17,810.976026892132
2012-04-18,808.4556022640032
2012-04-19,812.4872694090031
2012-04-20,815.8344648189121
2012-04-23,799.9208170554936
2012-04-24,811.3521267562189
2012-04-25,813.5266891873426
2012-04-26,816.5070352942022
2012-04-27,822.0691696794738
2012-04-30,821.8809430455883
2012-05-01,823.446363227785
2012-05-02,815.4718768556291
2012-05-03,815.5496778954085
2012-05-04,806.3334348387957
2012-05-07,797.8389805217147
2012-05-08,794.4420415125566
2012-05-09,780.8968773700724
2012-05-10,791.8804189068596
2012-05-11,787.8342367403209
2012-05-14,759.124383238052
2012-05-15,752.4171769746315
2012-05-16,749.2155039063794
2012-05-17,732.8360510178767
2012-05-18,727.483217148393
2012-05-21,733.5405486123454
2012-05-22,738.6461094463374
2012-05-23,707.1476089379694
2012-05-24,704.8336242521088
2012-05-25,700.6075801988164
2012-05-28,705.7886934611421
2012-05-29,711.4679760060624
2012-05-30,693.6901814447295
2012-05-31,683.9723547347265
2012-06-01,678.968740970039
2012-06-04,685.316406852826
2012-06-05,688.6159142906972
2012-06-06,703.1186361190871
2012-06-07,713.4208959546514
2012-06-08,711.5902295750112
2012-06-11,715.985770809985
2012-06-12,714.1563220601112
2012-06-13,722.8807300039526
2012-06-14,717.5897729773156
2012-06-15,722.8377169956717
2012-06-18,724.0136715744272
2012-06-19,739.3237513619102
2012-06-20,738.6114807465631
2012-06-21,730.4625178271891
2012-06-22,725.1572872124368
2012-06-25,712.6328230254259
2012-06-26,720.7189424283887
2012-06-27,726.7156342193274
2012-06-28,715.2398811764714
2012-06-29,744.6205793793977
2012-07-02,745.6719030589546
2012-07-03,756.0549600853875
2012-07-04,752.021327043874
2012-07-05,747.7876371355038
2012-07-06,742.0494922178943
2012-07-09,741.64866646752
2012-07-10,746.1118623251936
2012-07-11,743.8207899126567
2012-07-12,729.5015630288643
2012-07-13,740.6101454351473
2012-07-16,741.8419142952295
2012-07-17,741.5937287179678
2012-07-18,746.2100858596327
2012-07-19,748.3612472935249
2012-07-20,739.0289441361258
2012-07-23,717.542437532637
2012-07-24,720.7079431640607
2012-07-25,724.487403993943
2012-07-26,743.5116147218351
2012-07-27,752.4168018487826
2012-07-30,752.7670287316968
2012-07-31,756.1689624952451
2012-08-01,752.5278458838185
2012-08-02,742.4384513694013
2012-08-03,763.5624073910035
2012-08-06,773.6688893468124
2012-08-07,769.4204254495828
2012-08-08,768.1000682179505
2012-08-09,768.5914501737149
2012-08-10,766.4293055374606
2012-08-13,763.352251930182
2012-08-14,756.3163027476616
2012-08-15,753.7138553994407
2012-08-16,761.0572603083623
2012-08-17,759.9926155465859
2012-08-20,760.2879205165559
2012-08-21,770.2131078851677
2012-08-22,770.2921280049642
2012-08-23,771.8494818008534
2012-08-24,768.5512633863857
2012-08-27,768.4698811697284
2012-08-28,766.9070677582494
2012-08-29,757.2203884246837
2012-08-30,751.3257108343234
2012-08-31,760.0108455960468
2012-09-03,759.7552237506524
2012-09-04,755.7803859487202
2012-09-05,758.7732040074342
2012-09-06,770.9458552163882
2012-09-07,784.572486688941
2012-09-10,787.5497869674308
2012-09-11,792.5850554829318
2012-09-12,793.6990902406709
2012-09-13,788.3326182042097
2012-09-14,815.7230124264563
2012-09-17,811.1758643583521
2012-09-18,809.623445890891
2012-09-19,807.01145425578
2012-09-20,801.3418497503371
2012-09-21,808.2407216019164
2012-09-24,799.903802539412
2012-09-25,808.6946045052359
2012-09-26,793.1383203063473
2012-09-27,799.6776634735156
2012-09-28,797.5467708684056
2012-10-01,807.6226016613917
2012-10-02,810.4507498951062
2012-10-03,804.87390636257
2012-10-04,806.1457338520288
2012-10-05,813.2224067065478
2012-10-08,803.8778210612356
2012-10-09,800.3546888910122
2012-10-10,801.8651344179641
2012-10-11,806.3526955634861
2012-10-12,803.935650983403
2012-10-15,806.1468639166776
2012-10-16,815.4545841989817
2012-10-17,819.2108093853822
2012-10-18,823.735067337659
2012-10-19,816.5787618976816
2012-10-22,816.464856971483
2012-10-23,805.6489008493504
2012-10-24,809.6718821270767
2012-10-25,809.5399532112543
2012-10-26,806.4260243414379
2012-10-29,803.2678256081462
2012-10-30,806.9520114301896
2012-10-31,807.4681525822239
2012-11-01,811.0546047579815
2012-11-02,805.4871102239834
2012-11-05,808.8604766648236
2012-11-06,814.5310485541472
2012-11-07,807.5557655672611
2012-11-08,802.2305674677312
2012-11-09,795.6101170787732
2012-11-12,793.0109449168054
2012-11-13,792.2170940644278
2012-11-14,790.8428317517462
2012-11-15,795.0843488932358
2012-11-16,791.5060792663048
2012-11-19,801.0767533227743
2012-11-20,807.0412865001103
2012-11-21,809.3340653891764
2012-11-22,809.5110755924152
2012-11-23,816.6463897095416
2012-11-26,822.0295205074034
2012-11-27,821.34682380644
2012-11-28,818.9313443598684
2012-11-29,824.850258971513
2012-11-30,827.8307726454744
2012-12-03,838.7850146952115
2012-12-04,841.5232752778306
2012-12-05,844.2348960997589
2012-12-06,845.8616827548548
2012-12-07,845.7231900131716
2012-12-10,852.2733243385462
2012-12-11,862.0164866069568
2012-12-12,865.1541723606151
2012-12-13,865.7365093922167
2012-12-14,866.5247836735598
2012-12-17,868.7165813752908
2012-12-18,874.2125723838875
2012-12-19,878.9807632606642
2012-12-20,878.8529727934177
2012-12-21,869.3680261516487
2012-12-24,872.172294234538
2012-12-25,875.1549918257227
2012-12-26,879.2748872034509
2012-12-27,885.9438908775007
2012-12-28,887.8888257336076
2012-12-31,886.5513037772813
2013-01-01,886.5513037772813
2013-01-02,902.5093310316184
2013-01-03,898.1144099162999
2013-01-04,891.8917940387572
2013-01-07,896.1135283605688
2013-01-08,896.8127803501599
2013-01-09,903.8372987493026
2013-01-10,916.2593940266784
2013-01-11,922.4004090090798
2013-01-14,928.7925628019582
2013-01-15,929.7756256096284
2013-01-16,931.4316121896398
2013-01-17,942.0140863429918
2013-01-18,937.1185895332203
2013-01-21,940.6467799484697
2013-01-22,935.3399121968006
2013-01-23,942.9030993595804
2013-01-24,946.8167815404711
2013-01-25,946.5562040409887
2013-01-28,921.9811055163725
2013-01-29,926.0634739960813
2013-01-30,920.5659850529337
2013-01-31,925.0235236230434
2013-02-01,941.6220008592549
2013-02-04,932.4996174688433
2013-02-05,927.993743762114
2013-02-06,926.4791979533394
2013-02-07,918.3257465291513
2013-02-08,922.6522649910971
2013-02-11,915.148742803885
2013-02-12,919.8819244612412
2013-02-13,926.046590927251
2013-02-14,916.6971392482639
2013-02-15,918.4801080141186
2013-02-18,918.1386588093708
2013-02-19,913.2325499814542
2013-02-20,914.8904295201293
2013-02-21,889.9697851096595
2013-02-22,880.7547693508212
2013-02-25,885.7932203240306
2013-02-26,879.8763600895769
2013-02-27,890.9830592862517
2013-02-28,899.0400647411042
2013-03-01,900.1218408963799
2013-03-04,904.5676987869269
2013-03-05,913.8814398958203
2013-03-06,914.6372649692022
2013-03-07,912.4627717755508
2013-03-08,914.79709293314
2013-03-11,915.5176581803506
2013-03-12,914.3252511258196
2013-03-13,907.0508012890386
2013-03-14,902.9969845735108
2013-03-15,908.0310310238376
2013-03-18,901.0923357391368
2013-03-19,891.2579191733183
2013-03-20,896.4831646688947
2013-03-21,893.6967816740524
2013-03-22,892.0733135622128
2013-03-25,884.88572313505
2013-03-26,888.3774952895998
2013-03-27,883.1510495408613
2013-03-28,893.5094125842729
2013-03-29,896.446276021921
2013-04-01,897.2992214172428
2013-04-02,902.5930189037505
2013-04-03,895.2147710176505
2013-04-04,892.9225282833187
2013-04-05,896.4804722903824
2013-04-08,906.2006037283035
2013-04-09,905.7105979352865
2013-04-10,911.9832470896057
2013-04-11,917.3209416566921
2013-04-12,910.3059424982737
2013-04-15,901.3804167162607
2013-04-16,897.2452666733861
2013-04-17,885.1257199863754
2013-04-18,881.1575590073179
2013-04-19,884.9878829064944
2013-04-22,880.7865382612187
2013-04-23,880.3937419402789
2013-04-24,890.5532724119869
2013-04-25,896.5525377943402
2013-04-26,898.75563520755
2013-04-29,906.0647489898322
2013-04-30,907.8700088543959
2013-05-01,907.5693553099801
2013-05-02,910.1827846111282
2013-05-03,910.7162967210452
2013-05-06,915.2562270344058
2013-05-07,916.5623071769603
2013-05-08,924.5411029704654
2013-05-09,919.7833012609456
2013-05-10,916.2127196515464
2013-05-13,913.4934987561535
2013-05-14,920.9198449585058
2013-05-15,917.006105750434
2013-05-16,919.2379193519691
2013-05-17,914.630879536996
2013-05-20,912.8582952427797
2013-05-21,917.0902347825219
2013-05-22,927.6603459030429
2013-05-23,913.5024615436328
2013-05-24,922.0586564705965
2013-05-27,931.4176841048372
2013-05-28,927.8900084698947
2013-05-29,918.814878849703
2013-05-30,913.4364898844526
2013-05-31,898.3916873987584
2013-06-03,848.9867602392061
2013-06-04,876.9191439821535
2013-06-05,866.3116519122827
2013-06-06,843.5584003840765
2013-06-07,872.9665227034925
2013-06-10,857.1969237773125
2013-06-11,854.748544797577
2013-06-12,866.3004147288628
2013-06-13,869.5027641644944
2013-06-14,890.5957497448073
2013-06-17,882.0524249563181
2013-06-18,873.4384054204321
2013-06-19,881.6602832533378
2013-06-20,825.381811263371
2013-06-21,818.4318856124428
2013-06-24,797.3075960037398
2013-06-25,810.2397549046938
2013-06-26,814.0956473661612
2013-06-27,816.5634994035757
2013-06-28,816.8810949990805
2013-07-01,828.0643323757873
2013-07-02,834.9990588746305
2013-07-03,818.9118417412944
2013-07-04,827.1833271270051
2013-07-05,808.2054166991096
2013-07-08,806.7808784061914
2013-07-09,804.7334229011258
2013-07-10,803.7095321412468
2013-07-11,815.8886858404721
2013-07-12,826.874063579457
2013-07-15,841.7431735112492
2013-07-16,852.4417962364749
2013-07-17,860.8081029393757
2013-07-18,859.0080900900555
2013-07-19,856.3574532757523
2013-07-22,862.7714672136615
2013-07-23,864.737727584988
2013-07-24,857.9252043102392
2013-07-25,847.1874868397705
2013-07-26,840.6872996998081
2013-07-29,843.5743043918172
2013-07-30,845.5394721577911
2013-07-31,838.0321007114337
2013-08-01,842.0717368699567
2013-08-02,853.7094223467495
2013-08-05,854.6470705998743
2013-08-06,855.4252503847939
2013-08-07,859.3822703777691
2013-08-08,868.04011134578
2013-08-09,871.3032961045571
2013-08-12,874.221919750576
2013-08-13,870.0195049882549
2013-08-14,873.9584274089542
2013-08-15,862.3339997776965
2013-08-16,866.7490856337545
2013-08-19,854.4900248434577
2013-08-20,850.8259022374207
2013-08-21,830.1609774897358
2013-08-22,817.0359141205729
2013-08-23,817.6008358594728
2013-08-26,818.5501633078743
2013-08-27,782.6715809385498
2013-08-28,768.8349193868308
2013-08-29,779.2907744449972
2013-08-30,773.2588864433984
2013-09-02,792.11428069522
2013-09-03,775.8890458584257
2013-09-04,772.8326295451756
2013-09-05,759.5732143812342
2013-09-06,775.6618958012874
2013-09-09,796.1136244565607
2013-09-10,817.4424716431519
2013-09-11,821.9434436146265
2013-09-12,828.6841778662274
2013-09-13,819.2191112997247
2013-09-16,836.5273320733315
2013-09-17,837.3365597102168
2013-09-18,835.4538090640419
2013-09-19,866.6955383822941
2013-09-20,855.1265730199578
2013-09-23,846.2309849276718
2013-09-24,845.0349308346
2013-09-25,852.1837520580149
2013-09-26,850.0225677790055
2013-09-27,847.5257054929201
2013-09-30,845.2065132813641
2013-10-01,852.6691525807023
2013-10-02,857.0613500960094
2013-10-03,863.2069035670213
2013-10-04,864.2489941154864
2013-10-07,864.6381730228338
2013-10-08,863.6626795616513
2013-10-09,859.3476273096551
2013-10-10,874.2949554308603
2013-10-11,876.730554793573
2013-10-14,879.3098665033733
2013-10-15,882.8801252347695
2013-10-16,883.8007186588623
2013-10-17,891.946261755838
2013-10-18,888.9491306240558
2013-10-21,901.3887037224421
2013-10-22,911.3757799445344
2013-10-23,909.1176826275914
2013-10-24,920.2120467994483
2013-10-25,923.4562714314922
2013-10-28,924.6830133778072
2013-10-29,923.7176920517892
2013-10-30,914.243535980366
2013-10-31,896.5284228561501
2013-11-01,887.0060891740378
2013-11-04,896.3700808116357
2013-11-05,879.8401032906854
2013-11-06,883.6441845114188
2013-11-07,878.6784842293415
2013-11-08,860.213355627091
2013-11-11,854.7215567993541
2013-11-12,856.0056432421397
2013-11-13,843.2330835277915
2013-11-14,859.7333352949661
2013-11-15,866.1481392872892
2013-11-18,879.5992755175729
2013-11-19,880.5507412006627
2013-11-20,883.2444270477137
2013-11-21,882.2490099472849
2013-11-22,893.9232324900672
2013-11-25,898.9255308002965
2013-11-26,889.3154988910217
2013-11-27,897.1760702084749
2013-11-28,900.2328158842342
2013-11-29,906.6920478933065
2013-12-02,902.8465310685013
2013-12-03,891.4052457972277
2013-12-04,887.859648786952
2013-12-05,891.2522348005137
2013-12-06,902.8200750960715
2013-12-09,909.7255471106923
2013-12-10,913.7240296887209
2013-12-11,909.1747277374805
2013-12-12,896.6379252427777
2013-12-13,899.3935660334512
2013-12-16,901.9037301424802
2013-12-17,874.9095268095062
2013-12-18,874.9479522427442
2013-12-19,861.0983943755132
2013-12-20,860.8582250779282
2013-12-23,859.1058012771994
2013-12-24,866.7901384401697
2013-12-25,855.7058555657129
2013-12-26,842.292685199261
2013-12-27,835.8110494666311
2013-12-30,857.2708718143007
2013-12-31,853.0744660395624
2014-01-01,853.0744660395624
2014-01-02,854.0151089992927
2014-01-03,850.7908186650521
2014-01-06,855.8918261955982
2014-01-07,858.7982046449948
2014-01-08,856.7805631941567
2014-01-09,846.9597995261887
2014-01-10,861.1081755863217
2014-01-13,858.4774156546741
2014-01-14,855.1015278728678
2014-01-15,858.9643297504582
2014-01-16,852.6575458088985
2014-01-17,843.6520238677922
2014-01-20,836.049295015045
2014-01-21,831.4856194087406
2014-01-22,832.9540530295876
2014-01-23,828.8189831253457
2014-01-24,811.7459114112457
2014-01-27,808.212429438178
2014-01-28,811.7388687330526
2014-01-29,799.315504063846
2014-01-30,801.5557146021418
2014-01-31,798.8040283856177
2014-02-03,797.9268257185888
2014-02-04,804.6217068332855
2014-02-05,815.0838557332567
2014-02-06,832.7717751998787
2014-02-07,832.2689794135838
2014-02-10,835.013956393231
2014-02-11,841.6203954320412
2014-02-12,846.3252556650266
2014-02-13,842.5100785134669
2014-02-14,851.693478711788
2014-02-17,856.1515063175946
2014-02-18,852.8349952179549
2014-02-19,845.1470736738752
2014-02-20,840.0526176641235
2014-02-21,846.2498086126983
2014-02-24,850.0604280165446
2014-02-25,840.2019319207355
2014-02-26,830.7396270347824
2014-02-27,828.0401231141102
2014-02-28,849.7441462862131
2014-03-03,804.9693009091021
2014-03-04,827.3928865808705
2014-03-05,829.4312321820033
2014-03-06,839.1830410829136
2014-03-07,830.9571709117467
2014-03-10,825.2109026466336
2014-03-11,825.4197481241742
2014-03-12,816.9083131667412
2014-03-13,809.8661876727894
2014-03-14,795.5672583557578
2014-03-17,812.143559937347
2014-03-18,817.6101480106036
2014-03-19,819.2043500783983
2014-03-20,815.5385582666609
2014-03-21,812.2612288593925
2014-03-24,804.9045035450516
2014-03-25,809.6358544415339
2014-03-26,823.5124903331125
2014-03-27,821.3030602705919
2014-03-28,826.1694744051897
2014-03-31,843.513936032924
2014-04-01,850.9735378655731
2014-04-02,855.5209108194537
2014-04-03,852.9308523705329
2014-04-04,860.3724772297293
2014-04-07,854.5917951310282
2014-04-08,860.1503566227199
2014-04-09,857.5411922819409
2014-04-10,869.5990168534331
2014-04-11,861.7909637976633
2014-04-14,850.1998964366578
2014-04-15,834.739893246302
2014-04-16,842.4552640134024
2014-04-17,854.6664073388831
2014-04-18,856.8211845763313
2014-04-21,856.6644535273101
2014-04-22,860.8095809263174
2014-04-23,855.7830050790541
2014-04-24,852.2122901967668
2014-04-25,847.7859466225088
2014-04-28,847.3504615401611
2014-04-29,854.8540739306226
2014-04-30,865.9222139037427
2014-05-01,867.7120097193595
2014-05-02,871.7073628420762
2014-05-05,862.6351630602294
2014-05-06,864.7667546296016
2014-05-07,872.0310119307145
2014-05-08,870.6612303835391
2014-05-09,858.7192545555707
2014-05-12,860.9134825319868
2014-05-13,860.5056123904262
2014-05-14,859.3385203394638
2014-05-15,848.25288718098
2014-05-16,842.5229902444266
2014-05-19,843.414446542812
2014-05-20,846.3090064514674
2014-05-21,852.3258677369336
2014-05-22,864.4011837166698
2014-05-23,868.1145221450139
2014-05-26,875.2502977231505
2014-05-27,872.2677415204904
2014-05-28,872.5983376244232
2014-05-29,879.2376558505645
2014-05-30,879.6940492518312
2014-06-02,883.6445001662023
2014-06-03,882.4545955510998
2014-06-04,884.6559494317177
2014-06-05,893.3456622458491
2014-06-06,910.343903233948
2014-06-09,912.8204802706034
2014-06-10,914.1785771115391
2014-06-11,899.2352754946791
2014-06-12,901.4410074383869
2014-06-13,890.5600600554549
2014-06-16,881.2590026364027
2014-06-17,879.3227838601657
