Date,EM EUROPE SMALL CAP
1997-12-10,206.1902779299238
1997-12-11,200.44016384736213
1997-12-12,199.45478841062396
1997-12-15,202.09083420072213
1997-12-16,202.046707362415
1997-12-17,204.75703226917537
1997-12-18,205.91746545171145
1997-12-19,206.21640806513003
1997-12-22,204.45283462300213
1997-12-23,204.8782744792951
1997-12-24,203.20885564830044
1997-12-25,202.70086430989156
1997-12-26,202.47372864793775
1997-12-29,204.2773885378932
1997-12-30,207.64659043687135
1997-12-31,208.4516562328013
1998-01-01,208.4516562328013
1998-01-02,207.88816930681077
1998-01-05,211.20063861105925
1998-01-06,211.0147127181034
1998-01-07,211.34905759348996
1998-01-08,207.20687568833895
1998-01-09,205.74134241817794
1998-01-12,191.5599617969194
1998-01-13,195.4529024641333
1998-01-14,192.4647459408662
1998-01-15,189.72036347601482
1998-01-16,191.58405663293328
1998-01-19,195.6936959338392
1998-01-20,196.11209607019296
1998-01-21,197.40709901289193
1998-01-22,196.19135056869982
1998-01-23,197.1868506414296
1998-01-26,195.30557715115808
1998-01-27,195.81782103213507
1998-01-28,195.50685177524193
1998-01-29,194.2642076549487
1998-01-30,194.19009796544015
1998-02-02,193.38269290086726
1998-02-03,191.79134129691104
1998-02-04,187.38529527301964
1998-02-05,187.1947516226246
1998-02-06,188.1134268144989
1998-02-09,184.77807028421503
1998-02-10,182.88107021096076
1998-02-11,183.79298619599328
1998-02-12,184.91168355000238
1998-02-13,184.69408435257216
1998-02-16,184.55052491052828
1998-02-17,186.6116950729505
1998-02-18,186.52148538000802
1998-02-19,185.10810191672584
1998-02-20,185.5978770817987
1998-02-23,192.31945820043447
1998-02-24,190.4907970151137
1998-02-25,192.4542222888425
1998-02-26,194.8089334512145
1998-02-27,192.83915577071065
1998-03-02,195.4091105997966
1998-03-03,196.22432277458054
1998-03-04,195.62871336761907
1998-03-05,196.1832265078851
1998-03-06,196.3495044334943
1998-03-09,199.5768239434909
1998-03-10,201.52660466466415
1998-03-11,201.34518022523778
1998-03-12,200.68895141278958
1998-03-13,202.2857917874612
1998-03-16,201.30038146968144
1998-03-17,201.42510041303623
1998-03-18,196.3848950132592
1998-03-19,196.3136119833665
1998-03-20,196.37636771605307
1998-03-23,197.80743421175933
1998-03-24,196.33609789303904
1998-03-25,197.47639476673663
1998-03-26,199.28492563682127
1998-03-27,198.3349082687854
1998-03-30,195.64117950755707
1998-03-31,194.07104058769372
1998-04-01,194.67001424612602
1998-04-02,195.54169936414263
1998-04-03,195.50065718000317
1998-04-06,194.93638776693288
1998-04-07,196.14331952733468
1998-04-08,195.89487401852614
1998-04-09,194.17619901777525
1998-04-10,194.32035231026472
1998-04-13,197.81329977041995
1998-04-14,200.9136936592402
1998-04-15,204.42043449823024
1998-04-16,206.5669426010275
1998-04-17,206.89173463063685
1998-04-20,206.61411309350797
1998-04-21,209.76277643261707
1998-04-22,210.99347361373134
1998-04-23,211.33590052068453
1998-04-24,206.80361092540704
1998-04-27,205.98926708841728
1998-04-28,200.7161679153262
1998-04-29,201.33479617550537
1998-04-30,205.80820884526904
1998-05-01,206.68895596483023
1998-05-04,207.86830554142165
1998-05-05,207.49913621557448
1998-05-06,207.5073963355047
1998-05-07,202.86060059469787
1998-05-08,203.94839350381653
1998-05-11,205.87950773064728
1998-05-12,205.00222045364833
1998-05-13,204.40777788307395
1998-05-14,204.66110483236935
1998-05-15,202.43551737934416
1998-05-18,197.61404140427612
1998-05-19,196.38356770430158
1998-05-20,198.60004139480628
1998-05-21,203.00120517897292
1998-05-22,201.85675523302277
1998-05-25,198.40475174521453
1998-05-26,196.98095774085354
1998-05-27,184.28409668807225
1998-05-28,186.05583861030686
1998-05-29,187.01899033969744
1998-06-01,182.22776132885375
1998-06-02,182.82234728485815
1998-06-03,185.65081913471198
1998-06-04,190.39676041284062
1998-06-05,192.38484053244528
1998-06-08,194.28918982431532
1998-06-09,193.3610564812274
1998-06-10,190.13319539101656
1998-06-11,187.7828360784806
1998-06-12,186.65220465093898
1998-06-15,180.0511744437748
1998-06-16,182.11941646666713
1998-06-17,182.82666502498543
1998-06-18,182.52144506347662
1998-06-19,181.80617117734363
1998-06-22,180.1530029690597
1998-06-23,182.04808570807938
1998-06-24,181.74538432770987
1998-06-25,183.01363247780637
1998-06-26,180.4153055157106
1998-06-29,179.83447008403505
1998-06-30,181.35296965432659
1998-07-01,180.0863173531229
1998-07-02,183.0285987289634
1998-07-03,185.7568773411854
1998-07-06,186.96834276366843
1998-07-07,186.46850254342203
1998-07-08,186.21953715873553
1998-07-09,182.93337082445845
1998-07-10,182.05811009221839
1998-07-13,183.1687011526729
1998-07-14,187.64911298136403
1998-07-15,188.55372752026148
1998-07-16,189.26154677884236
1998-07-17,192.14255532460223
1998-07-20,192.39015962872185
1998-07-21,190.69545861766196
1998-07-22,188.11750094453885
1998-07-23,186.26643533554483
1998-07-24,186.82230098811806
1998-07-27,185.30312856115998
1998-07-28,184.67593098166205
1998-07-29,183.6082158411982
1998-07-30,185.5057705492089
1998-07-31,186.45851977911542
1998-08-03,182.9602964584548
1998-08-04,180.71683449712344
1998-08-05,177.213154103967
1998-08-06,175.86315412611313
1998-08-07,174.41569922208114
1998-08-10,170.0620694298547
1998-08-11,163.15361269496842
1998-08-12,162.59232977254047
1998-08-13,156.58763744690262
1998-08-14,156.00890490879866
1998-08-17,152.11243453281597
1998-08-18,153.03709193307276
1998-08-19,154.93119562094898
1998-08-20,154.0070466018273
1998-08-21,148.48852734024658
1998-08-24,146.8481932286348
1998-08-25,146.922826203336
1998-08-26,138.50967269326281
1998-08-27,127.29293496121643
1998-08-28,122.69810933047526
1998-08-31,121.11403176315163
1998-09-01,117.1487558490898
1998-09-02,121.32827675081627
1998-09-03,119.95994579067589
1998-09-04,119.86188944422977
1998-09-07,121.93098605125164
1998-09-08,122.13884217497029
1998-09-09,120.7467515006494
1998-09-10,118.66958526354271
1998-09-11,113.86523140758604
1998-09-14,114.65885808609576
1998-09-15,109.20014144774093
1998-09-16,105.5997757562631
1998-09-17,102.05178107987426
1998-09-18,105.0206028907035
1998-09-21,101.74977775021698
1998-09-22,105.22058827058912
1998-09-23,106.46522669705641
1998-09-24,113.11472720050357
1998-09-25,107.92363394798853
1998-09-28,108.8075451834131
1998-09-29,109.8026376459327
1998-09-30,105.86678753189491
1998-10-01,100.97875466803714
1998-10-02,100.42190589561153
1998-10-05,97.69741797939743
1998-10-06,96.91025442742327
1998-10-07,97.31211761702218
1998-10-08,95.76838353852625
1998-10-09,96.97207858725852
1998-10-12,100.08613002035537
1998-10-13,100.57666363336944
1998-10-14,99.93593877636837
1998-10-15,101.27866826314701
1998-10-16,102.44302654268098
1998-10-19,101.56365352930162
1998-10-20,102.77288838274697
1998-10-21,104.00876689861104
1998-10-22,104.35243300738378
1998-10-23,105.53336891266152
1998-10-26,105.49383828671323
1998-10-27,105.33857750586644
1998-10-28,103.85470884464183
1998-10-29,104.89080737276701
1998-10-30,106.16802763653746
1998-11-02,108.53784453049043
1998-11-03,109.26111412967363
1998-11-04,110.24500648645326
1998-11-05,110.10875083578979
1998-11-06,111.52828550093251
1998-11-09,109.69257172634096
1998-11-10,107.83332942059855
1998-11-11,103.63194460917589
1998-11-12,101.72069528500836
1998-11-13,102.0576923211607
1998-11-16,106.65619723879348
1998-11-17,106.09039582438497
1998-11-18,104.36262674247624
1998-11-19,104.08660084403759
1998-11-20,105.67060753155837
1998-11-23,107.88836406113276
1998-11-24,105.33503533735974
1998-11-25,105.34760726239404
1998-11-26,107.10489736948867
1998-11-27,107.53436512444685
1998-11-30,107.50434448018011
1998-12-01,104.51626645208553
1998-12-02,106.14301183506926
1998-12-03,106.09021385627868
1998-12-04,105.50169496587515
1998-12-07,105.76100329383638
1998-12-08,104.72398482197347
1998-12-09,103.77007576015686
1998-12-10,105.04151401557256
1998-12-11,103.90075868791175
1998-12-14,103.9210419512467
1998-12-15,103.44069053082183
1998-12-16,101.96094869846185
1998-12-17,100.93324904406002
1998-12-18,101.89514877189438
1998-12-21,102.51774439336671
1998-12-22,103.28546489288193
1998-12-23,104.25843079067221
1998-12-24,103.87805808394985
1998-12-25,104.77386619888415
1998-12-28,104.75799313417366
1998-12-29,105.31166795977404
1998-12-30,105.52471127981322
1998-12-31,106.60618694680817
1999-01-01,106.60618694680817
1999-01-04,109.20140662078792
1999-01-05,110.41752832926672
1999-01-06,110.92189778245312
1999-01-07,110.08162010914685
1999-01-08,109.06484510944537
1999-01-11,108.45745563549941
1999-01-12,107.67607600894775
1999-01-13,101.96545672123858
1999-01-14,102.17424320833655
1999-01-15,101.08660191644417
1999-01-18,103.3080662543407
1999-01-19,103.42808048049983
1999-01-20,103.92239130305472
1999-01-21,104.04365944688665
1999-01-22,101.78321033396821
1999-01-25,99.76279033858754
1999-01-26,100.83855834817027
1999-01-27,101.71735275693027
1999-01-28,100.16938519639565
1999-01-29,101.65495297906203
1999-02-01,101.17462607203447
1999-02-02,100.66219918713435
1999-02-03,100.88466288234045
1999-02-04,102.65861515037724
1999-02-05,101.18837620644352
1999-02-08,100.72214781343723
1999-02-09,100.62598667083837
1999-02-10,99.82101707192696
1999-02-11,100.4372967447866
1999-02-12,100.87058282346612
1999-02-15,100.56287009517824
1999-02-16,101.6290083991613
1999-02-17,102.23234592909292
1999-02-18,102.71149064060707
1999-02-19,103.21198940981316
1999-02-22,102.80122716417831
1999-02-23,101.6118712734663
1999-02-24,101.43582476601556
1999-02-25,102.0178267526233
1999-02-26,101.81730571015716
1999-03-01,103.43754882420997
1999-03-02,103.14982405795779
1999-03-03,103.59306051785609
1999-03-04,101.22571114380538
1999-03-05,102.66688659614253
1999-03-08,104.60500414495587
1999-03-09,105.33855309462672
1999-03-10,105.16565147576964
1999-03-11,108.69323874729123
1999-03-12,109.36371477730631
1999-03-15,107.85051095563675
1999-03-16,106.99168727726908
1999-03-17,109.49835102288993
1999-03-18,111.22671915640271
1999-03-19,112.31599301277156
1999-03-22,111.90144357198119
1999-03-23,111.94028195905415
1999-03-24,107.9258946737288
1999-03-25,111.26370370555662
1999-03-26,111.44029243139569
1999-03-29,111.72665463843681
1999-03-30,112.87835229710586
1999-03-31,113.6343047717741
1999-04-01,113.2407367531144
1999-04-02,113.66359804949693
1999-04-05,113.91027511631115
1999-04-06,115.90767797911433
1999-04-07,116.11358377404257
1999-04-08,115.24695106781276
1999-04-09,112.44480968124306
1999-04-12,110.07806840366382
1999-04-13,105.51581623441257
1999-04-14,109.29836445655202
1999-04-15,108.99115604985722
1999-04-16,110.81472650226934
1999-04-19,110.72811681421302
1999-04-20,113.52580537873253
1999-04-21,113.67066666139185
1999-04-22,115.1639994718818
1999-04-23,116.00844015711017
1999-04-26,117.55155638015502
1999-04-27,118.62756138303818
1999-04-28,118.68989674056598
1999-04-29,117.8429110704321
1999-04-30,118.46030295633753
1999-05-03,118.98690449651247
1999-05-04,120.12114719036418
1999-05-05,122.49000797345832
1999-05-06,124.91028936330773
1999-05-07,124.88018683397361
1999-05-10,125.99109191337621
1999-05-11,127.75933950505411
1999-05-12,123.47234927587064
1999-05-13,123.86606032361202
1999-05-14,127.69806658715873
1999-05-17,126.33996885371663
1999-05-18,128.3101636090904
1999-05-19,130.33519586986722
1999-05-20,130.97904771838495
1999-05-21,130.6745319555172
1999-05-24,130.66855455923786
1999-05-25,128.80331236234875
1999-05-26,128.42472086728068
1999-05-27,128.54490559747384
1999-05-28,129.18606228380298
1999-05-31,127.5014838456556
1999-06-01,128.16382306510076
1999-06-02,125.29972569889321
1999-06-03,125.95803136695199
1999-06-04,127.69159329986525
1999-06-07,127.85375160269682
1999-06-08,128.74510300691648
1999-06-09,129.10778843575315
1999-06-10,132.11150335139942
1999-06-11,133.66115838458822
1999-06-14,133.73497197859237
1999-06-15,132.7254852811015
1999-06-16,131.02226753824252
1999-06-17,134.81289461410566
1999-06-18,135.72596646336214
1999-06-21,134.2012724421116
1999-06-22,133.17395115882002
1999-06-23,130.16833966475866
1999-06-24,130.0100938557398
1999-06-25,128.76343073859383
1999-06-28,125.79884547539378
1999-06-29,125.47319747135658
1999-06-30,127.68240460600659
1999-07-01,130.0398067714934
1999-07-02,128.88467066049373
1999-07-05,130.88537080213737
1999-07-06,131.0249587413761
1999-07-07,129.32248740532285
1999-07-08,130.339492783443
1999-07-09,131.69128044063845
1999-07-12,133.58906214937846
1999-07-13,131.64105089975845
1999-07-14,133.4289214973784
1999-07-15,134.779146332762
1999-07-16,133.7719743613797
1999-07-19,134.24704975746764
1999-07-20,135.4883109827874
1999-07-21,134.62766680692744
1999-07-22,134.64990189220612
1999-07-23,134.37284826894603
1999-07-26,135.07920274496288
1999-07-27,134.22367599086732
1999-07-28,134.10500143161204
1999-07-29,134.10517932091778
1999-07-30,135.42036503266348
1999-08-02,134.01586863856457
1999-08-03,133.9335221654888
1999-08-04,133.46780174400618
1999-08-05,131.575650553916
1999-08-06,131.71296521731438
1999-08-09,131.54542954590326
1999-08-10,130.80106573132247
1999-08-11,131.04777588548743
1999-08-12,132.35893504972336
1999-08-13,132.9899124047595
1999-08-16,133.23941777630054
1999-08-17,132.57101624310178
1999-08-18,133.45680450401625
1999-08-19,134.66582636281166
1999-08-20,134.1551833487814
1999-08-23,136.8704841302625
1999-08-24,136.68779926937248
1999-08-25,136.5944905940098
1999-08-26,131.64584550049335
1999-08-27,131.3930480837082
1999-08-30,130.96575743750785
1999-08-31,129.1371198326922
1999-09-01,130.55826065020057
1999-09-02,131.34029299749406
1999-09-03,132.39585394750983
1999-09-06,135.10830639590714
1999-09-07,133.1962385424154
1999-09-08,134.63540089764945
1999-09-09,135.14850025862222
1999-09-10,135.50342088667594
1999-09-13,132.18301287144442
1999-09-14,132.2851816408367
1999-09-15,129.80136157972277
1999-09-16,129.26197400130675
1999-09-17,129.6657197609613
1999-09-20,130.13460610816483
1999-09-21,129.19027175067984
1999-09-22,128.35118154758874
1999-09-23,129.16088296717942
1999-09-24,128.09199493869554
1999-09-27,127.67728475802625
1999-09-28,127.62309368689176
1999-09-29,127.8504300659257
1999-09-30,128.196215940451
1999-10-01,128.06820545068499
1999-10-04,127.42648924457701
1999-10-05,128.79587825860878
1999-10-06,129.8381065946663
1999-10-07,129.35712491963045
1999-10-08,128.16377540977606
1999-10-11,128.9312031284493
1999-10-12,129.19273805195297
1999-10-13,127.89131721340789
1999-10-14,128.57091001781345
1999-10-15,128.9664962742756
1999-10-18,128.06753976471288
1999-10-19,128.19763197853197
1999-10-20,128.98211560258403
1999-10-21,129.09834928073883
1999-10-22,129.70611445240712
1999-10-25,130.1978026054342
1999-10-26,129.8329768711121
1999-10-27,128.85941387382172
1999-10-28,129.03360576769515
1999-10-29,129.9324147301795
1999-11-01,128.25896247556366
1999-11-02,128.0208115388793
1999-11-03,128.5588977359964
1999-11-04,129.7136412586252
1999-11-05,129.53402034970696
1999-11-08,130.3779152087425
1999-11-09,132.14835456741625
1999-11-10,133.79476057807392
1999-11-11,135.35689530079637
1999-11-12,136.03488673329426
1999-11-15,137.53071387223838
1999-11-16,137.89216539397572
1999-11-17,139.7229975800114
1999-11-18,139.62806192955586
1999-11-19,142.01485284389105
1999-11-22,144.5825825852427
1999-11-23,144.4327134752082
1999-11-24,142.30348646553404
1999-11-25,143.91513137541094
1999-11-26,140.15112628197687
1999-11-29,139.4723534330271
1999-11-30,141.9081706698544
1999-12-01,145.89708243208673
1999-12-02,149.0472909904097
1999-12-03,149.81676516567336
1999-12-06,154.2814355052604
1999-12-07,154.48736337336027
1999-12-08,154.18164574192465
1999-12-09,155.88389921327615
1999-12-10,159.63749498257462
1999-12-13,165.97444695516276
1999-12-14,163.59518040396958
1999-12-15,169.70127513489098
1999-12-16,175.65294143332028
1999-12-17,180.26003150130143
1999-12-20,187.39307024636065
1999-12-21,192.6665799037245
1999-12-22,191.40941476620594
1999-12-23,191.17779001844116
1999-12-24,196.7811421209801
1999-12-27,201.6069847493882
1999-12-28,195.0525821323292
1999-12-29,194.17213426431974
1999-12-30,194.82002740353704
1999-12-31,195.82737210211977
2000-01-03,198.06657069232887
2000-01-04,211.32930377902656
2000-01-05,213.8712655551352
2000-01-06,220.7152841828509
2000-01-07,220.79875305579537
2000-01-10,223.340720687021
2000-01-11,226.2493873325382
2000-01-12,233.02895837628856
2000-01-13,247.11236224361116
2000-01-14,259.186412673277
2000-01-17,254.7214915974913
2000-01-18,261.4231466470429
2000-01-19,249.01876241735013
2000-01-20,248.05691178461967
2000-01-21,244.22151605891392
2000-01-24,245.42750315461652
2000-01-25,240.1605947338187
2000-01-26,243.80808143627866
2000-01-27,245.62644061089975
2000-01-28,243.72544603626773
2000-01-31,231.43499554845636
2000-02-01,229.96708222799603
2000-02-02,226.72052969428682
2000-02-03,229.08263719681355
2000-02-04,238.89636921079585
2000-02-07,234.34664809575725
2000-02-08,235.24294352520997
2000-02-09,231.008736302817
2000-02-10,232.8901124101094
2000-02-11,231.0982799882156
2000-02-14,226.90948043223906
2000-02-15,231.18442605656833
2000-02-16,231.44858219758646
2000-02-17,227.7432756177153
2000-02-18,227.47504607762448
2000-02-21,217.77766064704542
2000-02-22,214.74755072863206
2000-02-23,209.65257445330823
2000-02-24,218.125835303619
2000-02-25,220.3900561328406
2000-02-28,213.08138770656245
2000-02-29,218.02802303400168
2000-03-01,227.4317861213311
2000-03-02,225.63758575391523
2000-03-03,224.00264359769494
2000-03-06,225.65496064957293
2000-03-07,228.50510463374843
2000-03-08,226.45851334040967
2000-03-09,238.1316003906398
2000-03-10,240.5227485473257
2000-03-13,237.60109904077817
2000-03-14,238.37925021940165
2000-03-15,238.63305293177444
2000-03-16,239.22824350687466
2000-03-17,239.33698362171748
2000-03-20,239.76004183033595
2000-03-21,240.0371282055632
2000-03-22,237.91084977339145
2000-03-23,241.11247836874227
2000-03-24,243.7895401804244
2000-03-27,245.89333715448197
2000-03-28,242.36659726460726
2000-03-29,238.47360149325564
2000-03-30,227.90043547103912
2000-03-31,228.70626331652224
2000-04-03,226.78957228674835
2000-04-04,227.72257011786002
2000-04-05,222.5652093886828
2000-04-06,231.22844274302966
2000-04-07,233.0940077937494
2000-04-10,232.91153723831525
2000-04-11,227.80251053416626
2000-04-12,227.83151615445595
2000-04-13,232.89344610527328
2000-04-14,237.85356133148483
2000-04-17,225.81615815824804
2000-04-18,223.4176078304699
2000-04-19,224.08761949380687
2000-04-20,223.7283940065902
2000-04-21,225.88611566143
2000-04-24,225.45846403991814
2000-04-25,230.64213996076853
2000-04-26,233.82464253263416
2000-04-27,232.7126841352123
2000-04-28,240.3872235363579
2000-05-01,242.70600104714717
2000-05-02,241.87822048134353
2000-05-03,236.08529233469787
2000-05-04,229.12859931208644
2000-05-05,230.26217769752338
2000-05-08,227.1075421061257
2000-05-09,229.83033139500424
2000-05-10,229.34262945730416
2000-05-11,227.5407742028022
2000-05-12,226.25744136824966
2000-05-15,221.91088043843243
2000-05-16,230.68109213638232
2000-05-17,224.44749812188547
2000-05-18,220.5866504496817
2000-05-19,217.21325836733234
2000-05-22,214.99104997065317
2000-05-23,209.63641642866915
2000-05-24,208.13467573943996
2000-05-25,213.16087390437355
2000-05-26,212.28161904251547
2000-05-29,211.84539335004672
2000-05-30,214.6528260530245
2000-05-31,216.49863855889674
2000-06-01,220.8986755351152
2000-06-02,222.58235525937314
2000-06-05,222.53358537454164
2000-06-06,222.0124778727426
2000-06-07,217.49525520931027
2000-06-08,220.20708260913594
2000-06-09,220.3611402447261
2000-06-12,218.09874411184916
2000-06-13,216.230544007668
2000-06-14,214.4475718302454
2000-06-15,211.21747890498224
2000-06-16,209.10522398756967
2000-06-19,209.13928702456244
2000-06-20,209.36608057804776
2000-06-21,206.2952800375908
2000-06-22,206.91839667216462
2000-06-23,205.62258339139623
2000-06-26,204.05895402262806
2000-06-27,203.77183485806157
2000-06-28,201.9717751427725
2000-06-29,200.3652445287245
2000-06-30,202.42131573341348
2000-07-03,202.4738385466174
2000-07-04,201.90185229741667
2000-07-05,204.2855660332943
2000-07-06,202.7371834471849
2000-07-07,203.21492407642765
2000-07-10,207.60235280054445
2000-07-11,202.77896433410177
2000-07-12,201.6080397106095
2000-07-13,198.81942411176476
2000-07-14,199.4411608227368
2000-07-17,195.65362578089085
2000-07-18,195.0120615551803
2000-07-19,196.9443050009152
2000-07-20,196.94103461622197
2000-07-21,201.53228804038116
