Date,EFM CEEC ex RU SMALL CAP
2011-10-27,839.6870237011449
2011-10-28,839.1555169622153
2011-10-31,810.3896897449284
2011-11-01,777.9164616230851
2011-11-02,787.7895057748483
2011-11-03,796.2302007574228
2011-11-04,796.0339430054422
2011-11-07,792.8569965023802
2011-11-08,802.1112664097427
2011-11-09,772.4257076283268
2011-11-10,764.82022063115
2011-11-11,780.0172726580322
2011-11-14,781.0949561936089
2011-11-15,765.6453730648582
2011-11-16,764.3369418243741
2011-11-17,756.5081039673961
2011-11-18,748.5685751075837
2011-11-21,721.8709299759663
2011-11-22,720.3855008123901
2011-11-23,699.199172854213
2011-11-24,696.7466750244795
2011-11-25,688.598694749827
2011-11-28,708.0817797574908
2011-11-29,702.6207032070557
2011-11-30,726.6194828540084
2011-12-01,722.6418211245843
2011-12-02,724.4577593033456
2011-12-05,733.8974544961119
2011-12-06,716.0151676528108
2011-12-07,721.6421640634261
2011-12-08,709.1987638320875
2011-12-09,710.700026291633
2011-12-12,695.5453905524201
2011-12-13,688.276350025729
2011-12-14,674.6496195933424
2011-12-15,678.5518743259722
2011-12-16,676.8500404123371
2011-12-19,671.3138202156111
2011-12-20,680.2388013364047
2011-12-21,686.8096056266363
2011-12-22,687.8619583592782
2011-12-23,686.9807448486092
2011-12-26,686.8311549799133
2011-12-27,692.0875354393681
2011-12-28,686.2286399675736
2011-12-29,686.0885994876096
2011-12-30,685.4656941074767
2012-01-02,691.677226392492
2012-01-03,697.9911354134978
2012-01-04,685.7604349948627
2012-01-05,674.7398551998303
2012-01-06,672.7902120169877
2012-01-09,672.6910308392461
2012-01-10,682.8017441245123
2012-01-11,678.6963478141346
2012-01-12,691.5960784484342
2012-01-13,681.0418609332704
2012-01-16,684.7209629735148
2012-01-17,696.7498930844479
2012-01-18,707.4897739979067
2012-01-19,716.343446323133
2012-01-20,717.244012080404
2012-01-23,739.3762619786758
2012-01-24,733.1293298562024
2012-01-25,737.9361075216418
2012-01-26,767.1491958162658
2012-01-27,773.4624140145235
2012-01-30,770.3937102018623
2012-01-31,782.3975339883494
2012-02-01,803.1765620496383
2012-02-02,804.3855404125776
2012-02-03,809.4069777880615
2012-02-06,808.4558513947278
2012-02-07,819.6548417639183
2012-02-08,828.653478679184
2012-02-09,819.498932103465
2012-02-10,800.6233822260782
2012-02-13,815.8558262619222
2012-02-14,810.960946551531
2012-02-15,810.5335126166907
2012-02-16,800.7405762038372
2012-02-17,824.8414949498384
2012-02-20,830.441797738679
2012-02-21,828.5722601363905
2012-02-22,817.6677597093
2012-02-23,816.2407107734738
2012-02-24,830.6330730832336
2012-02-27,824.7165754173435
2012-02-28,833.5589476312514
2012-02-29,831.2985265714227
2012-03-01,829.6098623392982
2012-03-02,824.2616602926978
2012-03-05,817.9807411251513
2012-03-06,791.7294681320647
2012-03-07,795.7237165816038
2012-03-08,822.8696951540749
2012-03-09,818.4458665258403
2012-03-12,810.4172171014402
2012-03-13,809.1397818245634
2012-03-14,806.2446380294961
2012-03-15,821.0447542307156
2012-03-16,827.5704000893714
2012-03-19,828.1676945444786
2012-03-20,820.4535227723075
2012-03-21,815.3767357480837
2012-03-22,797.1310813574075
2012-03-23,810.6035037997794
2012-03-26,824.175247469585
2012-03-27,826.0626769176555
2012-03-28,818.1427838603197
2012-03-29,809.1152400912298
2012-03-30,816.1504100667468
2012-04-02,816.880777104928
2012-04-03,824.2806299153337
2012-04-04,799.1122753947025
2012-04-05,794.3965910583713
2012-04-06,793.9275874856742
2012-04-09,791.4634265164635
2012-04-10,778.503612484345
2012-04-11,788.6965265240863
2012-04-12,810.0844464058963
2012-04-13,798.8009287817401
2012-04-16,792.753149222889
2012-04-17,804.320153612213
2012-04-18,797.401628294018
2012-04-19,798.8220870752756
2012-04-20,796.5469291051636
2012-04-23,766.4595688713362
2012-04-24,777.8401622221372
2012-04-25,786.2227005195393
2012-04-26,790.174569946421
2012-04-27,796.1843032242473
2012-04-30,797.9154375626792
2012-05-01,799.5220231472997
2012-05-02,799.780077737723
2012-05-03,799.1361568563717
2012-05-04,795.1284835049586
2012-05-07,783.5626476820707
2012-05-08,779.312206785281
2012-05-09,768.7265038451079
2012-05-10,769.7146812617535
2012-05-11,761.4606266750582
2012-05-14,731.9993786522457
2012-05-15,719.4162850094947
2012-05-16,716.9469220841048
2012-05-17,702.0481583742783
2012-05-18,704.259673521096
2012-05-21,715.9303068424861
2012-05-22,718.2686592300556
2012-05-23,686.8659287158737
2012-05-24,691.1389573172531
2012-05-25,680.5545187863804
2012-05-28,687.6763553179064
2012-05-29,690.7860423512225
2012-05-30,667.0264367295861
2012-05-31,666.9037616379077
2012-06-01,656.354532804305
2012-06-04,660.9365110030486
2012-06-05,653.3367368908771
2012-06-06,671.9715453134974
2012-06-07,684.1655333955317
2012-06-08,675.9515345621752
2012-06-11,682.742455392356
2012-06-12,680.6477673074795
2012-06-13,689.1262260941252
2012-06-14,682.407793907832
2012-06-15,686.98081837091
2012-06-18,686.7658246779343
2012-06-19,708.1731241795511
2012-06-20,708.5744648048905
2012-06-21,688.5512972640443
2012-06-22,685.4994153141905
2012-06-25,680.2626270017294
2012-06-26,685.908260321428
2012-06-27,687.2846422002365
2012-06-28,674.7443962709651
2012-06-29,709.548475714354
2012-07-02,706.8066135533213
2012-07-03,713.1594088680636
2012-07-04,705.0214399015123
2012-07-05,707.1658811080499
2012-07-06,693.9450134165862
2012-07-09,694.1270819664442
2012-07-10,694.6786069204693
2012-07-11,690.1201690243882
2012-07-12,673.9296112291382
2012-07-13,683.3318547037886
2012-07-16,684.8233511883299
2012-07-17,689.5514696422385
2012-07-18,696.1846898881483
2012-07-19,696.3209143542005
2012-07-20,687.0437460357956
2012-07-23,668.6375462171915
2012-07-24,669.83181024921
2012-07-25,675.8593482140775
2012-07-26,695.9627107805718
2012-07-27,704.697704534479
2012-07-30,695.1586319707438
2012-07-31,700.3047910548735
2012-08-01,696.8568597805404
2012-08-02,683.5503996057296
2012-08-03,704.4725036148872
2012-08-06,717.4123107315289
2012-08-07,713.8935909402206
2012-08-08,707.4797086416696
2012-08-09,711.2842086632321
2012-08-10,707.13761801308
2012-08-13,707.7501089475471
2012-08-14,705.8762746017185
2012-08-15,703.6468186857186
2012-08-16,714.7132892927293
2012-08-17,706.8894911779179
2012-08-20,709.0585106929494
2012-08-21,724.4521593513455
2012-08-22,722.6139257968977
2012-08-23,720.5315547911536
2012-08-24,717.229641897301
2012-08-27,715.9386210513633
2012-08-28,713.432247557529
2012-08-29,696.7016549401567
2012-08-30,691.1022972471483
2012-08-31,699.7715193666867
2012-09-03,697.6661568337441
2012-09-04,694.9880369172959
2012-09-05,700.2865796261101
2012-09-06,712.9335974940091
2012-09-07,736.5809665960209
2012-09-10,741.5265497587178
2012-09-11,753.2313859018396
2012-09-12,755.6745279681459
2012-09-13,753.8533742129964
2012-09-14,791.9873004402965
2012-09-17,783.4237558075438
2012-09-18,783.4015225275925
2012-09-19,786.3421500335141
2012-09-20,774.7200433038217
2012-09-21,782.178447243276
2012-09-24,771.2046583706621
2012-09-25,780.3044676405408
2012-09-26,765.8358905944784
2012-09-27,775.3163946644514
2012-09-28,778.4282334244868
2012-10-01,792.0157144594018
2012-10-02,796.3776162906313
2012-10-03,795.8935426985304
2012-10-04,805.9931883116952
2012-10-05,814.9215963289871
2012-10-08,805.6085497627924
2012-10-09,796.6253652944343
2012-10-10,793.2352501670726
2012-10-11,794.3597194941449
2012-10-12,790.3795181098739
2012-10-15,795.2856645166906
2012-10-16,808.2016827133901
2012-10-17,811.5756987476567
2012-10-18,820.2250092445045
2012-10-19,806.707153578728
2012-10-22,805.1071605424038
2012-10-23,788.6200603703621
2012-10-24,789.5945915904783
2012-10-25,787.3274268412162
2012-10-26,782.835600106717
2012-10-29,777.2423040698102
2012-10-30,784.7371262176297
2012-10-31,779.2435979694574
2012-11-01,780.7732908998614
2012-11-02,775.5170704461552
2012-11-05,771.9892441768833
2012-11-06,776.7444891581355
2012-11-07,767.5505862590642
2012-11-08,756.7245856137322
2012-11-09,752.6473563987433
2012-11-12,756.2647843882232
2012-11-13,754.3300408101092
2012-11-14,753.929917722914
2012-11-15,756.9561944001274
2012-11-16,751.767000944694
2012-11-19,770.5337117408424
2012-11-20,775.662587155683
2012-11-21,780.4085189248158
2012-11-22,787.2089367708961
2012-11-23,786.729348087455
2012-11-26,791.522722594249
2012-11-27,790.2657360138041
2012-11-28,787.1187459491008
2012-11-29,792.6455603219806
2012-11-30,792.5074503798809
2012-12-03,804.749458077608
2012-12-04,808.8443868206772
2012-12-05,810.7757482628855
2012-12-06,809.4283418406517
2012-12-07,798.5396545674711
2012-12-10,803.2383346055972
2012-12-11,820.6372917309078
2012-12-12,825.5232555899025
2012-12-13,832.7016957867428
2012-12-14,837.519134630719
2012-12-17,841.0263016951566
2012-12-18,849.8135118842721
2012-12-19,862.0817122608956
2012-12-20,862.9143522353423
2012-12-21,850.8879285626256
2012-12-24,850.8589353840864
2012-12-25,851.0798372570486
2012-12-26,851.2727570696766
2012-12-27,861.5474989506021
2012-12-28,860.3275071036857
2012-12-31,858.1305775771357
2013-01-01,858.1305775771357
2013-01-02,872.6540998900277
2013-01-03,858.7581855834109
2013-01-04,847.1437995584796
2013-01-07,842.4930498802412
2013-01-08,839.7711503500337
2013-01-09,837.9844514784016
2013-01-10,853.2980186633522
2013-01-11,862.4228355511522
2013-01-14,865.4571752520103
2013-01-15,862.8527676416494
2013-01-16,859.186774764523
2013-01-17,869.6838098481768
2013-01-18,860.8966511873491
2013-01-21,862.1040608515231
2013-01-22,857.7799626551255
2013-01-23,854.0479430297628
2013-01-24,858.664650560304
2013-01-25,862.2399832872401
2013-01-28,853.7634486435288
2013-01-29,854.1330300470152
2013-01-30,863.7422047345116
2013-01-31,862.6371025462273
2013-02-01,874.7230611661116
2013-02-04,855.6366196645287
2013-02-05,850.3653393656211
2013-02-06,847.1415012968797
2013-02-07,841.598334711973
2013-02-08,847.006554781088
2013-02-11,847.3321882209902
2013-02-12,843.96322715507
2013-02-13,847.6558862762369
2013-02-14,833.8753745201219
2013-02-15,837.2432334460239
2013-02-18,838.2029582185938
2013-02-19,838.1924330532552
2013-02-20,839.7064098139618
2013-02-21,814.9943523002573
2013-02-22,813.8444029149973
2013-02-25,821.6813788048659
2013-02-26,806.9602193928608
2013-02-27,816.8193174891262
2013-02-28,822.105028116819
2013-03-01,820.3447897823496
2013-03-04,820.9620901794714
2013-03-05,824.6895819434224
2013-03-06,821.41545325473
2013-03-07,827.0843198344202
2013-03-08,829.4626203155154
2013-03-11,830.4900455965762
2013-03-12,828.951566068305
2013-03-13,821.963637362797
2013-03-14,823.3653113794404
2013-03-15,828.8479253688072
2013-03-18,817.3642265756531
2013-03-19,806.3155146645423
2013-03-20,812.8686967132378
2013-03-21,796.3844806471054
2013-03-22,795.2024577333124
2013-03-25,779.6632863270007
2013-03-26,778.1496673121372
2013-03-27,771.898115616697
2013-03-28,776.1659490165553
2013-03-29,776.0875206561057
2013-04-01,775.5732003359627
2013-04-02,780.9899444758756
2013-04-03,770.6222254393796
2013-04-04,770.1160889244377
2013-04-05,778.3664978026582
2013-04-08,785.714754334095
2013-04-09,784.7445984652855
2013-04-10,794.6851418157476
2013-04-11,802.387306802812
2013-04-12,797.0315465723595
2013-04-15,788.6326394741972
2013-04-16,789.5541774952467
2013-04-17,768.3511607098417
2013-04-18,769.9937588729389
2013-04-19,774.0036240800655
2013-04-22,761.7747533647279
2013-04-23,755.6719324992805
2013-04-24,757.51442102861
2013-04-25,763.0057315390172
2013-04-26,767.6558304743097
2013-04-29,775.4274131061062
2013-04-30,774.2853750305392
2013-05-01,774.768245683029
2013-05-02,767.9086142625341
2013-05-03,768.9646481334591
2013-05-06,769.6967926858289
2013-05-07,776.7167636972223
2013-05-08,786.3448136635249
2013-05-09,781.1830964421149
2013-05-10,771.1572886003222
2013-05-13,775.0876800911724
2013-05-14,783.0828237281031
2013-05-15,775.1682143516647
2013-05-16,785.5966797062548
2013-05-17,781.5785815261389
2013-05-20,785.9383281170592
2013-05-21,784.5379053381151
2013-05-22,789.6769493865954
2013-05-23,779.5871613005148
2013-05-24,790.9012391428714
2013-05-27,809.7055932930898
2013-05-28,810.8235765284387
2013-05-29,811.9295420162167
2013-05-30,811.5837310509185
2013-05-31,809.397178920072
2013-06-03,812.4792754152547
2013-06-04,816.6626735785203
2013-06-05,814.9686456561935
2013-06-06,812.4335981609876
2013-06-07,833.9276204743652
2013-06-10,830.2686287136781
2013-06-11,834.5674848982629
2013-06-12,842.4803405691437
2013-06-13,836.7699788802722
2013-06-14,843.5271788298551
2013-06-17,848.0085387021608
2013-06-18,848.398547544662
2013-06-19,852.598823450681
2013-06-20,802.9895125278413
2013-06-21,793.9457965301468
2013-06-24,793.876646759447
2013-06-25,794.1485248755462
2013-06-26,777.7121333232407
2013-06-27,759.8554614334236
2013-06-28,772.258278091646
2013-07-01,779.7380279251641
2013-07-02,785.7953058649795
2013-07-03,784.3642727889694
2013-07-04,788.355037111119
2013-07-05,772.7027776744196
2013-07-08,769.0524523494876
2013-07-09,761.516755665386
2013-07-10,780.6076592683629
2013-07-11,793.9770574578714
2013-07-12,807.1671596543789
2013-07-15,812.0746546180984
2013-07-16,824.577532916652
2013-07-17,824.0588169923537
2013-07-18,824.1969261877201
2013-07-19,825.6512194113085
2013-07-22,835.0791404387041
2013-07-23,840.4133580704547
2013-07-24,842.3365416377496
2013-07-25,833.9136420937512
2013-07-26,829.3716045301034
2013-07-29,834.3914112181807
2013-07-30,832.4591453506691
2013-07-31,836.6843211007006
2013-08-01,837.6592172715212
2013-08-02,856.2119638487842
2013-08-05,856.4873528312671
2013-08-06,859.4530730998522
2013-08-07,869.5007254706237
2013-08-08,882.1751760519156
2013-08-09,884.7639328063523
2013-08-12,883.2744179084144
2013-08-13,874.6238102767508
2013-08-14,882.7219818771839
2013-08-15,876.1386877290245
2013-08-16,880.1952191024218
2013-08-19,874.3619567625157
2013-08-20,876.9007719208753
2013-08-21,869.0611390432639
2013-08-22,872.8665454471263
2013-08-23,881.5463791387801
2013-08-26,880.0877551987404
2013-08-27,863.9295893584928
2013-08-28,853.7937062610861
2013-08-29,851.2487267820587
2013-08-30,847.2208137046772
2013-09-02,856.7558993740806
2013-09-03,853.0145207299125
2013-09-04,840.8095150901765
2013-09-05,810.7228883857944
2013-09-06,838.9327999425244
2013-09-09,853.8795860826824
2013-09-10,869.4741269834839
2013-09-11,882.998542922338
2013-09-12,891.7988960922587
2013-09-13,881.9933402901976
2013-09-16,879.0896834668705
2013-09-17,884.3105700372114
2013-09-18,878.4699490869849
2013-09-19,907.616381916931
2013-09-20,902.5763778907545
2013-09-23,893.9374991292376
2013-09-24,890.2363467722454
2013-09-25,907.1779234081524
2013-09-26,909.464335302784
2013-09-27,917.0411314373188
2013-09-30,913.028270677516
2013-10-01,911.1337455626729
2013-10-02,924.7885694911919
2013-10-03,934.432783990186
2013-10-04,930.5709779309846
2013-10-07,933.8745624578445
2013-10-08,932.6906008481203
2013-10-09,928.0948770388069
2013-10-10,948.9964029868648
2013-10-11,954.9709278971351
2013-10-14,964.8964741029447
2013-10-15,973.271113970315
2013-10-16,969.735397415381
2013-10-17,981.8228356721611
2013-10-18,972.8344799566864
2013-10-21,989.7964204467374
2013-10-22,997.0793236149001
2013-10-23,994.2796744364168
2013-10-24,1004.8728003165471
2013-10-25,1013.2289988287782
2013-10-28,1012.3471494882
2013-10-29,1013.8516228100127
2013-10-30,999.3038169427123
2013-10-31,974.2075059916681
2013-11-01,964.6374658644313
2013-11-04,979.3280948932836
2013-11-05,967.2517980782848
2013-11-06,975.2816730052567
2013-11-07,960.9085408741203
2013-11-08,952.7275301487037
2013-11-11,953.0146073114136
2013-11-12,970.5092290995921
2013-11-13,956.2230731877534
2013-11-14,964.684004256414
2013-11-15,973.7407732710249
2013-11-18,987.194878294131
2013-11-19,989.0815412407514
2013-11-20,986.3327192441026
2013-11-21,990.9515922304686
2013-11-22,999.9561745065495
2013-11-25,1003.1521233613166
2013-11-26,991.2159725472133
2013-11-27,991.4123741186561
2013-11-28,993.5249904040575
2013-11-29,997.9098704467494
2013-12-02,989.5178666257535
2013-12-03,989.3369873831364
2013-12-04,978.7529319673498
2013-12-05,982.9948620600222
2013-12-06,993.5253722886989
2013-12-09,1002.1478204788394
2013-12-10,1002.2904922840135
2013-12-11,998.0953929743827
2013-12-12,981.1745353754535
2013-12-13,982.628333281611
2013-12-16,978.8953803955814
2013-12-17,955.221463020923
2013-12-18,957.3105492235229
2013-12-19,950.4024066512957
2013-12-20,964.1286110924123
2013-12-23,969.915342792854
2013-12-24,970.1604175052752
2013-12-25,970.1498293561687
2013-12-26,972.1667841288755
2013-12-27,975.7420001509948
2013-12-30,984.9810494235572
2013-12-31,981.2301387110008
2014-01-01,981.2301387110008
2014-01-02,989.3418332430118
2014-01-03,984.1125701340115
2014-01-06,985.5225961819796
2014-01-07,970.2801877043396
2014-01-08,967.8111166304219
2014-01-09,957.3633381146965
2014-01-10,976.2570849535083
2014-01-13,978.3939053854048
2014-01-14,980.7837270012616
2014-01-15,988.3200508387081
2014-01-16,991.0801762997398
2014-01-17,982.6207507757434
2014-01-20,982.3423770689848
2014-01-21,983.506792628668
2014-01-22,989.4760648169423
2014-01-23,995.9985764619266
2014-01-24,980.1186185901745
2014-01-27,971.55320955504
2014-01-28,985.3249843085765
2014-01-29,975.440223117154
2014-01-30,969.2498671714501
2014-01-31,966.3869538090559
2014-02-03,969.8227682191764
2014-02-04,975.4361544759398
2014-02-05,982.2906737561528
2014-02-06,998.8171600063351
2014-02-07,993.5639641118053
2014-02-10,996.5374977947371
2014-02-11,1006.4494995924554
2014-02-12,1005.5649464739435
2014-02-13,1007.8388066428065
2014-02-14,1016.9616083809501
2014-02-17,1018.6954531823241
2014-02-18,1018.7058316971202
2014-02-19,1018.2295129545334
2014-02-20,1008.814639479904
2014-02-21,1015.7230619439537
2014-02-24,1025.8820347350422
2014-02-25,1023.5305070210856
2014-02-26,1004.0921380104444
2014-02-27,1003.6834695895003
2014-02-28,1039.1990202099446
2014-03-03,982.1830759256745
2014-03-04,1007.310293486281
2014-03-05,1003.9294916999469
2014-03-06,1015.6130853837284
2014-03-07,1006.2099007073157
2014-03-10,992.0039271138832
2014-03-11,992.2187764292777
2014-03-12,980.4310711239773
2014-03-13,973.4216381469274
2014-03-14,957.9374807099293
2014-03-17,981.3875188094926
2014-03-18,982.1708012962247
2014-03-19,979.2186424699692
2014-03-20,973.8324593852201
2014-03-21,983.4590850119472
2014-03-24,975.6424054814568
2014-03-25,980.6205908233259
2014-03-26,988.7517686007228
2014-03-27,989.0077902876355
2014-03-28,991.1617853779072
2014-03-31,1002.8805019773009
2014-04-01,1008.5540090838034
2014-04-02,1014.2531695227079
2014-04-03,1013.6532427012415
2014-04-04,1013.2668479906444
2014-04-07,1005.3355268313171
2014-04-08,1007.114191945914
2014-04-09,1013.4801744609463
2014-04-10,1025.5942197476907
2014-04-11,1019.2449487742899
2014-04-14,1001.3139752564326
2014-04-15,996.0063509648705
2014-04-16,985.4365936797878
2014-04-17,996.2733473770836
2014-04-18,996.2155623989266
2014-04-21,994.6332761349869
2014-04-22,1007.7746737107855
2014-04-23,1006.8689037457669
2014-04-24,998.3299948282338
2014-04-25,1000.8291452077767
2014-04-28,996.2963335567413
2014-04-29,1005.5643106766096
2014-04-30,1017.7676150930805
2014-05-01,1018.7406484178517
2014-05-02,1017.4865620078094
2014-05-05,1002.8351864445495
2014-05-06,1003.6234434888293
2014-05-07,998.8998896293391
2014-05-08,990.0809499992665
2014-05-09,971.0686500997382
2014-05-12,979.244293719916
2014-05-13,981.5221544495814
2014-05-14,978.2650719497618
2014-05-15,978.1270874273056
2014-05-16,973.7347924961182
2014-05-19,976.176880300537
2014-05-20,971.304922250431
2014-05-21,969.8917180736478
2014-05-22,982.416983920666
2014-05-23,987.1939711964961
2014-05-26,990.9337382760162
2014-05-27,989.9038315431941
2014-05-28,983.6467475918668
2014-05-29,994.5076983756028
2014-05-30,998.4858288068499
2014-06-02,999.8691326644191
2014-06-03,1004.375836859758
2014-06-04,1006.2883039863552
2014-06-05,1015.9283311459783
2014-06-06,1034.537309678716
2014-06-09,1032.6804807267526
2014-06-10,1031.8492998497406
2014-06-11,1032.6503322996937
2014-06-12,1029.369305208252
2014-06-13,1022.4350540950212
