Date,EFM (EMERGING + FRONTIER MKTS) SMALL CAP
2011-09-16,866.9407105894002
2011-09-19,843.9009031690052
2011-09-20,843.2130999710768
2011-09-21,839.4517916383862
2011-09-22,798.7026950907439
2011-09-23,779.9894916276976
2011-09-26,751.7891371020135
2011-09-27,779.3253857719919
2011-09-28,776.8513048781442
2011-09-29,779.3587157112894
2011-09-30,775.3787953780705
2011-10-03,754.2296532428451
2011-10-04,740.6286241068804
2011-10-05,741.264480043219
2011-10-06,754.4786907708796
2011-10-07,768.9017125379339
2011-10-10,776.6332897633018
2011-10-11,787.5409620651873
2011-10-12,800.1232765448482
2011-10-13,810.2658526841517
2011-10-14,812.5756496724051
2011-10-17,822.4966647740829
2011-10-18,805.7672387244837
2011-10-19,814.538264820285
2011-10-20,795.5395408147245
2011-10-21,802.2364093479719
2011-10-24,818.684937746216
2011-10-25,820.9669291727681
2011-10-26,823.9901763007383
2011-10-27,845.8898483898132
2011-10-28,854.2605847752484
2011-10-31,845.7426519228158
2011-11-01,832.6058049640318
2011-11-02,835.2406319309254
2011-11-03,830.0428145942794
2011-11-04,844.5044029103674
2011-11-07,843.7629326390174
2011-11-08,844.6801887061306
2011-11-09,839.8620373008254
2011-11-10,816.9107107509395
2011-11-11,826.8493354222103
2011-11-14,831.0612304264907
2011-11-15,823.2561318749445
2011-11-16,814.9406881337603
2011-11-17,816.1613822867286
2011-11-18,804.6594099166653
2011-11-21,785.5686629238767
2011-11-22,781.5336085358323
2011-11-23,763.0716284153864
2011-11-24,765.0417496275068
2011-11-25,758.5290082308685
2011-11-28,770.4006132334886
2011-11-29,777.7383136411246
2011-11-30,778.2105170468133
2011-12-01,797.1687036047022
2011-12-02,799.5783727757346
2011-12-05,800.9857637312615
2011-12-06,791.8122171726612
2011-12-07,796.7174187383584
2011-12-08,789.2304810671641
2011-12-09,781.7092487866151
2011-12-12,776.9265832854559
2011-12-13,770.3972603131654
2011-12-14,764.3432661525272
2011-12-15,756.5738735507125
2011-12-16,761.0512818186329
2011-12-19,742.2010498179923
2011-12-20,749.2163042665818
2011-12-21,761.7432996892937
2011-12-22,761.6070474802646
2011-12-23,769.1151093403894
2011-12-26,769.7065302966711
2011-12-27,765.0043399986848
2011-12-28,761.5473980529182
2011-12-29,763.5595347360827
2011-12-30,767.3248555050568
2012-01-02,766.1170264052162
2012-01-03,776.171901628575
2012-01-04,777.372445274037
2012-01-05,776.4596189996507
2012-01-06,773.9867508790145
2012-01-09,775.3520423440411
2012-01-10,787.7448819674382
2012-01-11,788.6741956028765
2012-01-12,792.3687650089729
2012-01-13,792.0910707731406
2012-01-16,790.4018189177249
2012-01-17,804.58187353988
2012-01-18,807.2447168777289
2012-01-19,814.922382877856
2012-01-20,816.8788104355092
2012-01-23,819.2627014132217
2012-01-24,818.2550892570764
2012-01-25,820.6294701058727
2012-01-26,831.7388538736005
2012-01-27,834.3914790765672
2012-01-30,831.6497347142309
2012-01-31,843.4117449438278
2012-02-01,854.0053457647613
2012-02-02,867.6650520349323
2012-02-03,873.6803417585708
2012-02-06,872.0624620843762
2012-02-07,872.9696172316912
2012-02-08,886.6517144580447
2012-02-09,892.342384866487
2012-02-10,886.7450204058435
2012-02-13,893.9855470932755
2012-02-14,890.5125243268858
2012-02-15,901.8182201291418
2012-02-16,892.0873163548964
2012-02-17,900.1829655845504
2012-02-20,906.3092454313914
2012-02-21,906.5748947934014
2012-02-22,908.5075841905025
2012-02-23,906.5223173884496
2012-02-24,908.9524655006264
2012-02-27,901.6931665728627
2012-02-28,910.7870782505807
2012-02-29,918.1140280854858
2012-03-01,917.0144974483561
2012-03-02,922.0824312586158
2012-03-05,913.9655366895644
2012-03-06,895.9491154233701
2012-03-07,894.7978762119303
2012-03-08,907.3231855188141
2012-03-09,914.7994779664427
2012-03-12,907.0131239231133
2012-03-13,914.1066112030114
2012-03-14,913.7071318098198
2012-03-15,913.1346644239641
2012-03-16,914.0227017696488
2012-03-19,910.8560352926771
2012-03-20,904.6391748473945
2012-03-21,903.5603164414955
2012-03-22,897.7347754673192
2012-03-23,896.66450100885
2012-03-26,896.1202579823488
2012-03-27,900.7237639973694
2012-03-28,895.0754236536983
2012-03-29,882.4423607235922
2012-03-30,890.3755909623627
2012-04-02,893.3822856358049
2012-04-03,891.705313190975
2012-04-04,881.7066129840154
2012-04-05,880.1178224592627
2012-04-06,884.3506738428449
2012-04-09,873.1517165734756
2012-04-10,868.945863725388
2012-04-11,868.4603735018128
2012-04-12,876.4130420672914
2012-04-13,882.4756422
2012-04-16,878.8162863239017
2012-04-17,878.8811658028978
2012-04-18,879.9876632500906
2012-04-19,879.2042091700349
2012-04-20,877.629475633145
2012-04-23,867.5657203810323
2012-04-24,867.2032644258812
2012-04-25,869.519503581294
2012-04-26,870.5038913498365
2012-04-27,870.8555112031272
2012-04-30,875.8526891727358
2012-05-01,875.8232001888158
2012-05-02,883.5754562115081
2012-05-03,882.4662576485215
2012-05-04,880.0359340899272
2012-05-07,871.4860157107865
2012-05-08,870.8791383952768
2012-05-09,859.0048977161075
2012-05-10,859.3198787740089
2012-05-11,851.7893788215706
2012-05-14,836.141213900526
2012-05-15,832.0018622426662
2012-05-16,814.0667925070802
2012-05-17,813.77108019508
2012-05-18,798.5212713010762
2012-05-21,801.4411911906417
2012-05-22,810.1675685151306
2012-05-23,793.9010951290535
2012-05-24,794.5391267120073
2012-05-25,795.2779710144019
2012-05-28,800.2263537191384
2012-05-29,810.3934566133262
2012-05-30,799.2257273794892
2012-05-31,798.7469924172425
2012-06-01,788.3532181630379
2012-06-04,769.9183054683239
2012-06-05,776.0715767268708
2012-06-06,787.2937725639537
2012-06-07,793.0711292536872
2012-06-08,788.4495653422118
2012-06-11,797.5638698368373
2012-06-12,796.1510004180184
2012-06-13,799.852753327
2012-06-14,796.0596532477521
2012-06-15,802.5759352569737
2012-06-18,808.8703477743546
2012-06-19,813.3835776791269
2012-06-20,818.5844658694948
2012-06-21,813.4464031994352
2012-06-22,806.9823653566785
2012-06-25,801.7977373303581
2012-06-26,801.2007708239331
2012-06-27,805.122444843246
2012-06-28,801.754354011334
2012-06-29,819.642650512615
2012-07-02,824.345667677826
2012-07-03,834.2704623465356
2012-07-04,837.396843643977
2012-07-05,837.6313291289879
2012-07-06,833.3432924652598
2012-07-09,826.5464971669763
2012-07-10,826.5510968695218
2012-07-11,826.832560519606
2012-07-12,815.6538884478767
2012-07-13,819.3976841569759
2012-07-16,817.9831178595731
2012-07-17,819.46035944227
2012-07-18,816.9750596431602
2012-07-19,822.7077412470082
2012-07-20,820.8362663123036
2012-07-23,804.4918518341201
2012-07-24,802.2497986116731
2012-07-25,797.284031545417
2012-07-26,802.2561856230575
2012-07-27,812.4829093250823
2012-07-30,813.2150098714428
2012-07-31,817.4685401598947
2012-08-01,821.7272275627704
2012-08-02,817.40169366019
2012-08-03,821.5916613978653
2012-08-06,829.1878641754365
2012-08-07,830.5353682642445
2012-08-08,831.4034158654381
2012-08-09,838.0978496178401
2012-08-10,837.9352325966591
2012-08-13,835.8352340258532
2012-08-14,837.4777210451153
2012-08-15,834.8288339075028
2012-08-16,838.8280149034734
2012-08-17,839.4633617500447
2012-08-20,840.090069739316
2012-08-21,845.2264418962126
2012-08-22,842.8026960931401
2012-08-23,848.2679406926643
2012-08-24,844.4518167645427
2012-08-27,842.2887582232232
2012-08-28,838.8781405570718
2012-08-29,838.5195763968477
2012-08-30,834.5322869181208
2012-08-31,835.97573744907
2012-09-03,842.5468674210616
2012-09-04,840.9146456156891
2012-09-05,836.0145513106347
2012-09-06,839.8280191951045
2012-09-07,850.8200805170801
2012-09-10,853.4515598320135
2012-09-11,854.7840275294952
2012-09-12,859.6205042740378
2012-09-13,860.7580618018653
2012-09-14,877.2251294429295
2012-09-17,878.5531651443371
2012-09-18,877.7690850021818
2012-09-19,883.8111286162422
2012-09-20,876.733244139612
2012-09-21,884.1667348887607
2012-09-24,882.8040579487765
2012-09-25,884.1189392973832
2012-09-26,875.3617810869318
2012-09-27,880.5668920178985
2012-09-28,887.2776418781417
2012-10-01,889.1920424882728
2012-10-02,890.3235347776789
2012-10-03,889.7296408555172
2012-10-04,891.3103292719765
2012-10-05,893.7754097359848
2012-10-08,884.5000019188572
2012-10-09,883.2478064812116
2012-10-10,880.0638294004071
2012-10-11,880.7825421635697
2012-10-12,884.353947016111
2012-10-15,882.3158315216889
2012-10-16,887.8700109371085
2012-10-17,893.4725616080627
2012-10-18,892.5519769222009
2012-10-19,887.3243680149095
2012-10-22,889.6616551671906
2012-10-23,886.5744811936352
2012-10-24,891.2187892536078
2012-10-25,885.7822424839338
2012-10-26,873.5575674778612
2012-10-29,865.8164822340046
2012-10-30,870.7383173738492
2012-10-31,874.7541217375547
2012-11-01,880.1382774884223
2012-11-02,881.8870629962255
2012-11-05,880.4266991000052
2012-11-06,886.3619578556015
2012-11-07,891.0325479554873
2012-11-08,885.3166666906816
2012-11-09,886.3110386606945
2012-11-12,885.1923586234852
2012-11-13,878.2226960836988
2012-11-14,876.4470188748079
2012-11-15,872.8772519174806
2012-11-16,867.9262784393194
2012-11-19,872.0582311294376
2012-11-20,872.5613691148594
2012-11-21,867.7863100662117
2012-11-22,870.9443032807975
2012-11-23,877.5074230102636
2012-11-26,880.217601507321
2012-11-27,880.8233368953884
2012-11-28,877.7668817477178
2012-11-29,886.3836750527752
2012-11-30,888.5073263239775
2012-12-03,890.9328968431984
2012-12-04,893.673058978326
2012-12-05,897.4106573078631
2012-12-06,899.184422877181
2012-12-07,900.1707597824923
2012-12-10,901.777171548144
2012-12-11,900.2359061566095
2012-12-12,906.3968882914286
2012-12-13,908.948333871246
2012-12-14,911.5818866493549
2012-12-17,910.9760339408446
2012-12-18,913.4557045744781
2012-12-19,917.909112091985
2012-12-20,916.5475158617005
2012-12-21,910.5008680934252
2012-12-24,913.6077085025471
2012-12-25,915.6285580424712
2012-12-26,919.0784813028725
2012-12-27,923.5559968023646
2012-12-28,929.5781306529477
2012-12-31,930.7757031871372
2013-01-01,931.5945014134202
2013-01-02,945.0366682758234
2013-01-03,950.809437816571
2013-01-04,952.3586815806726
2013-01-07,961.0419562163063
2013-01-08,958.4724020524502
2013-01-09,964.5769163917075
2013-01-10,965.5963195281771
2013-01-11,964.1410852867797
2013-01-14,970.237164635003
2013-01-15,965.7008181602374
2013-01-16,962.2846266266571
2013-01-17,958.9303880628505
2013-01-18,966.7275253486472
2013-01-21,967.2415557085303
2013-01-22,966.8960311772076
2013-01-23,964.429861016739
2013-01-24,960.4808177621032
2013-01-25,957.6991558494718
2013-01-28,951.3808438132357
2013-01-29,956.7092079480453
2013-01-30,958.6570957697412
2013-01-31,958.5317920225727
2013-02-01,962.5368340477335
2013-02-04,963.8222683992707
2013-02-05,960.9790342203512
2013-02-06,962.6302411151046
2013-02-07,959.5495438668491
2013-02-08,959.8202746961801
2013-02-11,959.0762855712694
2013-02-12,958.8155100819847
2013-02-13,963.7799105308993
2013-02-14,966.7599306798875
2013-02-15,969.7881031932415
2013-02-18,969.6629844184436
2013-02-19,968.9478630517806
2013-02-20,973.5103615195235
2013-02-21,961.5363328535612
2013-02-22,963.3498206138066
2013-02-25,963.4427353661238
2013-02-26,955.6110672588542
2013-02-27,962.4227084073572
2013-02-28,968.0763387155364
2013-03-01,969.6143995429966
2013-03-04,961.460548934938
2013-03-05,970.7362737183156
2013-03-06,978.6142532392217
2013-03-07,978.6290829372205
2013-03-08,982.8553877241321
2013-03-11,981.902762562251
2013-03-12,978.0186390339502
2013-03-13,972.7401999649833
2013-03-14,973.3016076111725
2013-03-15,971.5176793673518
2013-03-18,960.5657511129774
2013-03-19,961.423851841041
2013-03-20,961.237096787676
2013-03-21,961.5217781477243
2013-03-22,958.2191947865696
2013-03-25,963.2435081582157
2013-03-26,965.6842919113614
2013-03-27,966.8580821925858
2013-03-28,968.8573720457605
2013-03-29,971.1739888186436
2013-04-01,969.1923763057772
2013-04-02,967.6432651385447
2013-04-03,965.489565955812
2013-04-04,962.0575286779894
2013-04-05,956.2584920397424
2013-04-08,949.2585304212937
2013-04-09,952.7172646312648
2013-04-10,961.023359534108
2013-04-11,967.9193593757124
2013-04-12,965.4079620132977
2013-04-15,957.9409468545775
2013-04-16,960.4338724673249
2013-04-17,961.0637669650569
2013-04-18,961.029031573876
2013-04-19,968.8718370683968
2013-04-22,971.7238746508917
2013-04-23,970.1606860559224
2013-04-24,977.2822621793327
2013-04-25,982.1552233539811
2013-04-26,980.8661860424364
2013-04-29,984.7525029880622
2013-04-30,990.1496063299583
2013-05-01,990.3811449442305
2013-05-02,990.3453385786062
2013-05-03,993.377222147515
2013-05-06,1000.1635962744242
2013-05-07,1006.3992647059728
2013-05-08,1013.2095517001985
2013-05-09,1014.2220529782257
2013-05-10,1007.2130811725243
2013-05-13,1002.361650924154
2013-05-14,1004.3216138141802
2013-05-15,1006.1317436665903
2013-05-16,1006.8786209981685
2013-05-17,1007.1048064738067
2013-05-20,1009.2979310217825
2013-05-21,1011.5421088863299
2013-05-22,1010.7248920201862
2013-05-23,993.0215322718508
2013-05-24,997.4233690525117
2013-05-27,1002.6913588463792
2013-05-28,1006.9798252427581
2013-05-29,1003.6595176665969
2013-05-30,997.8076619559905
2013-05-31,989.7926004205804
2013-06-03,979.2204058292554
2013-06-04,981.0268166908559
2013-06-05,973.4962140124337
2013-06-06,966.5052744119965
2013-06-07,963.1588643725362
2013-06-10,958.7949164540164
2013-06-11,944.3895360072494
2013-06-12,945.0380813700833
2013-06-13,935.0368981725031
2013-06-14,940.6741487493899
2013-06-17,941.1643123937652
2013-06-18,940.0382429023679
2013-06-19,938.2622048941278
2013-06-20,909.5636096990669
2013-06-21,899.6995724924332
2013-06-24,877.9574362644354
2013-06-25,872.6872278397369
2013-06-26,886.7153537533671
2013-06-27,898.1823972653651
2013-06-28,907.189742501612
2013-07-01,914.182169134602
2013-07-02,912.0139600947765
2013-07-03,895.0324365290901
2013-07-04,900.4027359389015
2013-07-05,898.235178096565
2013-07-08,887.1749446226055
2013-07-09,891.0466655904687
2013-07-10,890.2697476040512
2013-07-11,907.7385652108757
2013-07-12,911.5320928622403
2013-07-15,920.4898073419633
2013-07-16,925.2911265262583
2013-07-17,927.4795427848759
2013-07-18,928.0768468302658
2013-07-19,924.2903618076377
2013-07-22,929.2939992384378
2013-07-23,936.6483333117651
2013-07-24,936.3897882697257
2013-07-25,931.0087999999452
2013-07-26,929.4094855408871
2013-07-29,920.865831350635
2013-07-30,920.2920397456729
2013-07-31,913.3185691708446
2013-08-01,917.5399928353008
2013-08-02,919.5451788358887
2013-08-05,925.2597793846184
2013-08-06,921.1353523609182
2013-08-07,917.0544270312423
2013-08-08,924.2758244586687
2013-08-09,928.0777454980458
2013-08-12,928.3593581565775
2013-08-13,931.4902712839362
2013-08-14,932.0888049769686
2013-08-15,926.7357535913864
2013-08-16,924.7361232625825
2013-08-19,914.9097753151593
2013-08-20,899.134380930666
2013-08-21,893.2138643227277
2013-08-22,884.3894192322771
2013-08-23,893.1034448356526
2013-08-26,894.6620063551263
2013-08-27,873.8421155424608
2013-08-28,865.5802247723193
2013-08-29,876.7303457775748
2013-08-30,882.8301079991907
2013-09-02,891.3017123981906
2013-09-03,892.5641185988362
2013-09-04,893.6474288555519
2013-09-05,896.6135072306643
2013-09-06,901.564135699938
2013-09-09,908.9287678736105
2013-09-10,916.8244916750672
2013-09-11,920.5384670085872
2013-09-12,925.046368119818
2013-09-13,922.1128131268443
2013-09-16,930.6468011746541
2013-09-17,930.2501912016322
2013-09-18,932.3245971534694
2013-09-19,946.9835042100838
2013-09-20,942.229472309281
2013-09-23,942.7551014802717
2013-09-24,941.3698049200952
2013-09-25,942.190241988984
2013-09-26,941.4164950453006
2013-09-27,941.5316754412686
2013-09-30,937.5259722095454
2013-10-01,940.4084316509236
2013-10-02,943.8621459086366
2013-10-03,949.4241452481001
2013-10-04,953.2443933403097
2013-10-07,951.9016883963195
2013-10-08,954.7492620474836
2013-10-09,952.4184070559858
2013-10-10,957.0528404539278
2013-10-11,963.5603078254203
2013-10-14,959.8036812129857
2013-10-15,964.3935340853772
2013-10-16,964.0629127404269
2013-10-17,968.3376879585039
2013-10-18,974.578822120505
2013-10-21,976.2129807815996
2013-10-22,979.6755058536132
2013-10-23,975.2003426379778
2013-10-24,977.6173737556537
2013-10-25,975.9907296715014
2013-10-28,976.7844599090557
2013-10-29,974.1294776002205
2013-10-30,976.346441289247
2013-10-31,971.6399453063163
2013-11-01,966.5541138295602
2013-11-04,965.4735483981875
2013-11-05,961.3475513888959
2013-11-06,959.9272104141288
2013-11-07,955.4040960773855
2013-11-08,945.5515696085358
2013-11-11,937.061417090252
2013-11-12,934.104656641198
2013-11-13,928.145835687796
2013-11-14,938.6498299045239
2013-11-15,945.3423901393438
2013-11-18,953.5234019420019
2013-11-19,955.5359955653088
2013-11-20,955.1624270700933
2013-11-21,944.8551611180382
2013-11-22,948.736437698458
2013-11-25,951.0840180819883
2013-11-26,947.1150237643185
2013-11-27,950.8949938839556
2013-11-28,953.0990174962725
2013-11-29,958.3190451400204
2013-12-02,958.4084058509256
2013-12-03,953.8345634564495
2013-12-04,952.8666428419051
2013-12-05,952.8093412138379
2013-12-06,953.8466259487219
2013-12-09,954.8803070175472
2013-12-10,955.05070791013
2013-12-11,948.3808483867086
2013-12-12,942.803565541497
2013-12-13,943.9822483461072
2013-12-16,940.5622440028097
2013-12-17,938.6728362531236
2013-12-18,941.0620135634174
2013-12-19,935.3573974235908
2013-12-20,934.966704346792
2013-12-23,937.3743788980935
2013-12-24,941.9423575637586
2013-12-25,941.7345743710534
2013-12-26,940.1798355766878
2013-12-27,945.49078635384
2013-12-30,952.2522074396697
2013-12-31,955.6991517007808
2014-01-01,956.1419461950525
2014-01-02,952.5562273671012
2014-01-03,951.8007507416037
2014-01-06,947.1398603809255
2014-01-07,949.7810874932568
2014-01-08,954.8751341768914
2014-01-09,950.5082617058481
2014-01-10,954.745578359169
2014-01-13,960.4758087539582
2014-01-14,957.8702553757647
2014-01-15,960.1598576943807
2014-01-16,960.3746576523322
2014-01-17,959.6298521285312
2014-01-20,958.8616286750115
2014-01-21,958.8212254756015
2014-01-22,959.0990678995121
2014-01-23,954.5019255559341
2014-01-24,944.5339584612212
2014-01-27,928.8598470356249
2014-01-28,932.2528135126383
2014-01-29,934.8288338737201
2014-01-30,933.5494712109441
2014-01-31,934.2444261726748
2014-02-03,930.6754811501695
2014-02-04,927.190233297216
2014-02-05,926.4535227323513
2014-02-06,934.93485204388
2014-02-07,942.0760124786547
2014-02-10,945.1181174568092
2014-02-11,949.8452837549698
2014-02-12,956.685744871507
2014-02-13,953.4455486371052
2014-02-14,958.2654585809095
2014-02-17,963.752358428149
2014-02-18,961.0679399954444
2014-02-19,963.3758906380264
2014-02-20,957.8335992021606
2014-02-21,963.3638214932496
2014-02-24,962.9075121530981
2014-02-25,961.7109259441103
2014-02-26,964.0699945395787
2014-02-27,967.0307301621132
2014-02-28,971.6169577927207
2014-03-03,965.4226809211225
2014-03-04,970.6733558149357
2014-03-05,977.9602961146143
2014-03-06,989.1820070519451
2014-03-07,986.0794170459964
2014-03-10,980.3989864328177
2014-03-11,985.084280275951
2014-03-12,975.9547751356039
2014-03-13,978.3432700135468
2014-03-14,971.9010202347147
2014-03-17,974.6840558412767
2014-03-18,981.2210852139278
2014-03-19,982.1572488693046
2014-03-20,972.8467836607572
2014-03-21,974.92392573646
2014-03-24,974.0634172131017
2014-03-25,973.5083815984601
2014-03-26,979.87998447704
2014-03-27,978.127942070019
2014-03-28,982.8807627765891
2014-03-31,990.8290471767215
2014-04-01,999.2454150124885
2014-04-02,1006.6310686692515
2014-04-03,1004.3769332074469
2014-04-04,1007.3206223981978
2014-04-07,1002.440942984545
2014-04-08,1005.2665810533032
2014-04-09,1011.7541614389211
2014-04-10,1015.4979031772793
2014-04-11,1009.2353077692305
2014-04-14,1003.6728511131275
2014-04-15,1000.3138033699971
2014-04-16,1005.0953634910506
2014-04-17,1009.6498152196671
2014-04-18,1010.5164975244725
2014-04-21,1010.7615363746767
2014-04-22,1011.4099598330796
2014-04-23,1008.978533619432
2014-04-24,1007.2220414333782
2014-04-25,997.4300678390596
2014-04-28,995.3931483799935
2014-04-29,1000.2165579552183
2014-04-30,997.5271107334173
2014-05-01,998.0516929349205
2014-05-02,1004.6692951700539
2014-05-05,1005.4663220157988
2014-05-06,1006.5837359879079
2014-05-07,1004.9576212701492
2014-05-08,1003.6611735316998
2014-05-09,1000.8304221875296
2014-05-12,1003.143696021583
2014-05-13,1007.53778328786
2014-05-14,1010.9333414441398
2014-05-15,1009.2190064649956
2014-05-16,1007.5775281388474
2014-05-19,1010.6577308379588
2014-05-20,1007.8705749047675
2014-05-21,1009.8975281074254
2014-05-22,1019.9042316140658
2014-05-23,1024.235368102656
2014-05-26,1024.1870202919558
2014-05-27,1021.6623886634211
2014-05-28,1025.085718239003
2014-05-29,1026.5358018472548
2014-05-30,1025.9862415071402
2014-06-02,1024.1491364443816
2014-06-03,1023.0950994429539
2014-06-04,1023.0427120999648
2014-06-05,1027.944638084145
2014-06-06,1034.076959902318
2014-06-09,1038.6283923295027
2014-06-10,1039.8580725623372
2014-06-11,1041.437878272092
2014-06-12,1043.5004651556071
2014-06-13,1039.336539155363
