Date,EM (EMERGING MARKETS) SMALL CAP
1997-07-14,514.0396795248046
1997-07-15,508.5401785188518
1997-07-16,506.7511763149206
1997-07-17,507.34336206985944
1997-07-18,505.135249134504
1997-07-21,505.89718196900225
1997-07-22,505.2128321890389
1997-07-23,505.9416471787227
1997-07-24,508.8875291164543
1997-07-25,508.2669002756902
1997-07-28,510.71684094857227
1997-07-29,512.4855230149969
1997-07-30,513.1249735484138
1997-07-31,513.1566353497288
1997-08-01,511.4299506949976
1997-08-04,511.2120944290767
1997-08-05,510.1374654570511
1997-08-06,511.6848538730341
1997-08-07,509.0055911408401
1997-08-08,507.71203900528366
1997-08-11,501.7929865003201
1997-08-12,498.5814904401883
1997-08-13,496.95356457852574
1997-08-14,494.8381241298927
1997-08-15,491.5239215966178
1997-08-18,483.2065884957866
1997-08-19,482.66011313430016
1997-08-20,486.06853467061205
1997-08-21,486.58158001237985
1997-08-22,483.5752675199042
1997-08-25,481.87060595810175
1997-08-26,478.5959345832303
1997-08-27,473.79939396339034
1997-08-28,458.4943282235412
1997-08-29,451.1971293593487
1997-09-01,444.410009549402
1997-09-02,445.36525255895
1997-09-03,443.77190497449334
1997-09-04,441.7637333118082
1997-09-05,454.65436510080167
1997-09-08,465.20853008785554
1997-09-09,465.5560780042893
1997-09-10,461.90668948305654
1997-09-11,456.949220366738
1997-09-12,458.79061538112114
1997-09-15,456.1452061512199
1997-09-16,452.3799787278033
1997-09-17,449.78157726575074
1997-09-18,448.36320864363324
1997-09-19,448.10687854212716
1997-09-22,442.7198931415336
1997-09-23,443.64497089609563
1997-09-24,444.50718887539216
1997-09-25,441.9569310209858
1997-09-26,441.43027844315554
1997-09-29,439.30239174886344
1997-09-30,441.0754681022016
1997-10-01,434.45707096076995
1997-10-02,434.56900712815076
1997-10-03,432.7008441620826
1997-10-06,433.2682032505354
1997-10-07,435.5706891057119
1997-10-08,439.0960865220642
1997-10-09,441.8229702580426
1997-10-10,443.91686954784507
1997-10-13,443.3597062146215
1997-10-14,444.04564459901593
1997-10-15,439.79970833380145
1997-10-16,436.50455506928614
1997-10-17,432.77047542714143
1997-10-20,423.50081159973064
1997-10-21,424.37922416022224
1997-10-22,423.33452371615556
1997-10-23,417.6257315142542
1997-10-24,411.4363724300838
1997-10-27,393.0200200848869
1997-10-28,372.3806805557592
1997-10-29,378.2354793855655
1997-10-30,371.461317592087
1997-10-31,374.2854976250026
1997-11-03,387.20152196374534
1997-11-04,390.1699120170827
1997-11-05,391.76944913040234
1997-11-06,390.7835793950028
1997-11-07,381.8279044638938
1997-11-10,378.08205785542566
1997-11-11,376.84831057088263
1997-11-12,370.0242758755075
1997-11-13,365.77348355011327
1997-11-14,363.9873335548247
1997-11-17,363.37626175315967
1997-11-18,357.46176230390984
1997-11-19,351.03422813019273
1997-11-20,343.52829184410746
1997-11-21,348.8861950191415
1997-11-24,340.8022823748249
1997-11-25,335.1253063282947
1997-11-26,333.45476175880736
1997-11-27,335.1126688090451
1997-11-28,332.7955176861126
1997-12-01,326.9519147489218
1997-12-02,326.88829004801045
1997-12-03,327.97776494042097
1997-12-04,332.39132240031114
1997-12-05,331.10196646551617
1997-12-08,332.58443812891727
1997-12-09,326.63942604345914
1997-12-10,323.9101826203568
1997-12-11,314.4297319296332
1997-12-12,310.4919478924725
1997-12-15,308.76245420361226
1997-12-16,308.6652349221543
1997-12-17,312.1633488054646
1997-12-18,313.6688452178677
1997-12-19,309.8870767508275
1997-12-22,306.8710825827999
1997-12-23,303.2493446723077
1997-12-24,301.97266911909963
1997-12-25,301.834271476353
1997-12-26,305.57993530219034
1997-12-29,308.0127585007184
1997-12-30,309.6132320846691
1997-12-31,311.922826254533
1998-01-01,311.94501911510696
1998-01-02,310.3014302784338
1998-01-05,305.67349673201215
1998-01-06,299.8011282749159
1998-01-07,294.76977366133013
1998-01-08,288.89111629172214
1998-01-09,285.27326983638693
1998-01-12,274.81666682891824
1998-01-13,279.4346041388559
1998-01-14,285.3536132247529
1998-01-15,283.21466807109385
1998-01-16,285.82466167499086
1998-01-19,292.7957940883612
1998-01-20,290.2241597643549
1998-01-21,288.37698409208366
1998-01-22,285.34451045419456
1998-01-23,283.93051507351754
1998-01-26,286.08712595935015
1998-01-27,287.04919225801535
1998-01-28,287.44211449301696
1998-01-29,287.51186043008295
1998-01-30,291.63171253969597
1998-02-02,298.0941227534818
1998-02-03,303.218464639542
1998-02-04,302.3342802961502
1998-02-05,308.6825957740814
1998-02-06,312.8141093813686
1998-02-09,315.36224258856254
1998-02-10,318.46448442511416
1998-02-11,320.70254442848676
1998-02-12,314.15562975382045
1998-02-13,312.25131970891596
1998-02-16,308.43896535149344
1998-02-17,311.69110905592584
1998-02-18,313.57965423246264
1998-02-19,317.0649434497963
1998-02-20,317.34359549566625
1998-02-23,320.8543439558264
1998-02-24,323.7131125744824
1998-02-25,323.8730763356109
1998-02-26,330.64005539118324
1998-02-27,333.2118845963731
1998-03-02,338.22978405922834
1998-03-03,333.98453767643645
1998-03-04,331.3967573688365
1998-03-05,325.1095451436079
1998-03-06,325.3016626877733
1998-03-09,325.6537422231538
1998-03-10,329.3875740055804
1998-03-11,330.6516576747323
1998-03-12,332.1172829586818
1998-03-13,336.86618221876734
1998-03-16,337.2644377677525
1998-03-17,337.5798943363423
1998-03-18,336.74865745814344
1998-03-19,340.01306508215265
1998-03-20,342.22014477901655
1998-03-23,347.9826253203846
1998-03-24,346.37921640793905
1998-03-25,349.59814040537697
1998-03-26,349.5217174209932
1998-03-27,350.8796293850662
1998-03-30,347.50612049992657
1998-03-31,347.7071330285975
1998-04-01,345.52516626501415
1998-04-02,344.22044895427393
1998-04-03,342.5156227746815
1998-04-06,344.10192861233054
1998-04-07,345.97902253909143
1998-04-08,347.48925093249244
1998-04-09,349.2456830784149
1998-04-10,350.32793584292006
1998-04-13,351.1838084167076
1998-04-14,350.3636173165082
1998-04-15,352.21058019633256
1998-04-16,348.4874052955043
1998-04-17,348.5782371203591
1998-04-20,348.1337983516137
1998-04-21,348.7358460723375
1998-04-22,349.37974846488316
1998-04-23,347.77336463749947
1998-04-24,346.93282275904403
1998-04-27,342.4025447020365
1998-04-28,340.3018525913117
1998-04-29,340.337089738514
1998-04-30,342.67112977142403
1998-05-01,343.4160726353272
1998-05-04,343.8328418434142
1998-05-05,342.3348667447383
1998-05-06,336.73286320244597
1998-05-07,334.4200846021476
1998-05-08,334.49489716836297
1998-05-11,334.7796372186084
1998-05-12,331.06604768717125
1998-05-13,325.5643711196895
1998-05-14,327.13966036417094
1998-05-15,326.94472399428054
1998-05-18,322.7734711962836
1998-05-19,322.9383425013775
1998-05-20,327.3835966168437
1998-05-21,330.7127853420491
1998-05-22,329.4226781136276
1998-05-25,326.61100772280895
1998-05-26,321.7711309903773
1998-05-27,312.620546391439
1998-05-28,311.6801494808798
1998-05-29,311.7449840583743
1998-06-01,303.4806301355279
1998-06-02,302.82435733007713
1998-06-03,305.21666212500224
1998-06-04,304.7713689224259
1998-06-05,303.7776835665293
1998-06-08,302.8435819534459
1998-06-09,301.6684224953231
1998-06-10,293.4114780484901
1998-06-11,289.83212306619737
1998-06-12,285.43827399404125
1998-06-15,276.35340345963124
1998-06-16,276.2478981558559
1998-06-17,283.6880843807238
1998-06-18,286.0043503498905
1998-06-19,283.2412478954466
1998-06-22,277.9869715095744
1998-06-23,278.13972177777276
1998-06-24,279.32136402091186
1998-06-25,277.5263793174727
1998-06-26,272.1090268283265
1998-06-29,270.7999950224654
1998-06-30,272.6535560296037
1998-07-01,271.7690828909987
1998-07-02,270.3949078583796
1998-07-03,269.7264016272638
1998-07-06,269.6081971090789
1998-07-07,273.37023610319557
1998-07-08,273.3729001697662
1998-07-09,270.66436647369505
1998-07-10,268.3258625617236
1998-07-13,269.61382226357273
1998-07-14,273.6045701972976
1998-07-15,274.66726912659874
1998-07-16,277.13049022176347
1998-07-17,277.83715836272336
1998-07-20,279.428978917707
1998-07-21,277.9577094204413
1998-07-22,275.6728717106593
1998-07-23,272.7631606897473
1998-07-24,273.8927915266118
1998-07-27,271.3005250464649
1998-07-28,270.15710505834875
1998-07-29,270.15844253562244
1998-07-30,271.34376309302286
1998-07-31,271.0138896507663
1998-08-03,266.4990611610778
1998-08-04,265.0315702743991
1998-08-05,262.01366059939113
1998-08-06,258.6597460354571
1998-08-07,256.4572341246688
1998-08-10,252.96165831067077
1998-08-11,246.84030878840352
1998-08-12,246.34674476228295
1998-08-13,244.9427021197479
1998-08-14,244.8405452843526
1998-08-17,241.7357470149546
1998-08-18,241.18338226294813
1998-08-19,244.3695486729895
1998-08-20,244.3347413098836
1998-08-21,238.66408069491737
1998-08-24,235.52043424799024
1998-08-25,235.1807882303903
1998-08-26,229.08550332136255
1998-08-27,219.51388852907724
1998-08-28,214.78119352674682
1998-08-31,211.83691997505028
1998-09-01,210.26155645221192
1998-09-02,214.64319348656605
1998-09-03,213.46492778906332
1998-09-04,217.90411579559412
1998-09-07,229.45893371170854
1998-09-08,222.33255044485966
1998-09-09,222.8248161271337
1998-09-10,218.06267540978862
1998-09-11,214.18451294391457
1998-09-14,218.3651385907749
1998-09-15,219.40384108300947
1998-09-16,221.89008804278862
1998-09-17,218.95331401169122
1998-09-18,219.97094215228913
1998-09-21,217.09005398526352
1998-09-22,219.3656792526965
1998-09-23,220.00113756647912
1998-09-24,224.67938196281
1998-09-25,223.95071423879395
1998-09-28,225.09328333202114
1998-09-29,225.0797943864594
1998-09-30,213.25977329651062
1998-10-01,208.22525464258007
1998-10-02,207.02201635863355
1998-10-05,205.42239606733332
1998-10-06,207.5355618376789
1998-10-07,209.61669771371066
1998-10-08,211.13287491874615
1998-10-09,213.65241024117205
1998-10-12,217.5707377386382
1998-10-13,216.03116648338965
1998-10-14,216.78421279690193
1998-10-15,220.84468289963974
1998-10-16,223.24910762253603
1998-10-19,225.05521420702757
1998-10-20,227.74381942260362
1998-10-21,229.1560054101369
1998-10-22,229.332380825487
1998-10-23,229.22654634232345
1998-10-26,230.1564418420199
1998-10-27,228.5686123080159
1998-10-28,228.23871516577927
1998-10-29,230.1798274317609
1998-10-30,232.03485766489143
1998-11-02,235.65717042266976
1998-11-03,237.08103450173084
1998-11-04,239.62075883767744
1998-11-05,241.70519053164006
1998-11-06,245.31617307030092
1998-11-09,245.18292964592425
1998-11-10,240.0678756329584
1998-11-11,240.69263890392202
1998-11-12,237.34588344326724
1998-11-13,238.59728340905946
1998-11-16,243.0759971598046
1998-11-17,243.93851862148296
1998-11-18,244.99468241242135
1998-11-19,247.34731116604252
1998-11-20,250.66554771769353
1998-11-23,255.67066315971036
1998-11-24,256.2937096922985
1998-11-25,256.88196509597276
1998-11-26,257.5881440053012
1998-11-27,257.42995655679204
1998-11-30,257.4991578583464
1998-12-01,254.02846623242772
1998-12-02,253.83820963525304
1998-12-03,251.28877097465886
1998-12-04,251.15282143198462
1998-12-07,257.3800657017467
1998-12-08,256.3872470235743
1998-12-09,257.215639919264
1998-12-10,260.4669079585775
1998-12-11,261.07051851516627
1998-12-14,262.0387775809734
1998-12-15,265.41410715890225
1998-12-16,260.3417621111486
1998-12-17,254.5844263883005
1998-12-18,254.19855992626137
1998-12-21,259.40597023979944
1998-12-22,256.6701379026302
1998-12-23,256.29055265494634
1998-12-24,257.30109798067974
1998-12-25,257.87436009803133
1998-12-28,257.84387304197065
1998-12-29,257.75098247208325
1998-12-30,259.80384554009424
1998-12-31,260.5934705388555
1999-01-01,260.5832942257182
1999-01-04,265.1586406554753
1999-01-05,268.01002868180706
1999-01-06,273.0724731081749
1999-01-07,274.58259223396624
1999-01-08,275.2769727771721
1999-01-11,277.35856048337206
1999-01-12,274.69541794096966
1999-01-13,267.0461418440997
1999-01-14,260.9180078586524
1999-01-15,263.186453423307
1999-01-18,266.28902819378357
1999-01-19,264.4540576244469
1999-01-20,263.89281587923017
1999-01-21,258.35446852530083
1999-01-22,252.9867297251141
1999-01-25,247.65353955410512
1999-01-26,247.0752316895572
1999-01-27,251.35859008552785
1999-01-28,250.56425480372513
1999-01-29,250.66179623846892
1999-02-01,253.26479993575205
1999-02-02,252.1913507719955
1999-02-03,250.42918705081632
1999-02-04,248.6680394834056
1999-02-05,247.84629942323002
1999-02-08,247.84569315174681
1999-02-09,244.5028745563114
1999-02-10,245.88044356028303
1999-02-11,247.5763184341527
1999-02-12,250.35285280967815
1999-02-15,250.7075661106867
1999-02-16,251.59718814814875
1999-02-17,251.2465503008532
1999-02-18,250.62436724398097
1999-02-19,247.4378221778434
1999-02-22,246.51113957584795
1999-02-23,245.38798867458186
1999-02-24,244.20567005274094
1999-02-25,243.4403486715965
1999-02-26,245.45239791278362
1999-03-01,248.33155093062777
1999-03-02,248.23215078725096
1999-03-03,249.169011695725
1999-03-04,249.02955730081834
1999-03-05,251.12832534372762
1999-03-08,255.96510264718523
1999-03-09,257.09557207832097
1999-03-10,258.09907684296434
1999-03-11,260.3610549747803
1999-03-12,261.9621446523124
1999-03-15,264.5357375862251
1999-03-16,265.0904067086727
1999-03-17,266.2460775532756
1999-03-18,266.36404651804276
1999-03-19,269.963813433172
1999-03-22,271.3948942106436
1999-03-23,271.7968338438827
1999-03-24,269.81261414045974
1999-03-25,272.5487613308694
1999-03-26,271.9036149511945
1999-03-29,271.6763551192735
1999-03-30,273.5809237892769
1999-03-31,275.306725714507
1999-04-01,276.6417519535763
1999-04-02,278.1107404268063
1999-04-05,277.3965190105835
1999-04-06,280.2314754871201
1999-04-07,280.98367180549195
1999-04-08,282.0529547651378
1999-04-09,281.98559795019514
1999-04-12,282.259295859477
1999-04-13,283.1577175431969
1999-04-14,285.7052864002789
1999-04-15,289.4779202883947
1999-04-16,293.9038778006862
1999-04-19,298.58249734216326
1999-04-20,300.8752274144895
1999-04-21,299.68891074389455
1999-04-22,299.92759808596065
1999-04-23,301.22064334516415
1999-04-26,303.74621123976834
1999-04-27,305.18037064838956
1999-04-28,307.6222561059136
1999-04-29,307.8568216478718
1999-04-30,310.89611701353635
1999-05-03,314.76260362225713
1999-05-04,320.1091999284162
1999-05-05,321.30715120580174
1999-05-06,325.6015679876829
1999-05-07,325.23808643402106
1999-05-10,329.43095010613524
1999-05-11,327.74414325473714
1999-05-12,323.067836052139
1999-05-13,320.3864087642664
1999-05-14,319.7646840740448
1999-05-17,314.0661115380864
1999-05-18,316.87311263829946
1999-05-19,317.6355651371482
1999-05-20,314.36535343961026
1999-05-21,312.5330871522443
1999-05-24,311.01120143220646
1999-05-25,309.81308168275416
1999-05-26,311.15638011723695
1999-05-27,310.43593457844963
1999-05-28,309.70858173567837
1999-05-31,310.12613939965127
1999-06-01,309.89739554839764
1999-06-02,310.4593436140693
1999-06-03,311.3060767787402
1999-06-04,313.9033085946286
1999-06-07,318.2611213453418
1999-06-08,323.1280053719438
1999-06-09,321.54693849373143
1999-06-10,324.78875640778756
1999-06-11,325.9238519912976
1999-06-14,325.3330543433792
1999-06-15,322.1245832428299
1999-06-16,324.1272464044763
1999-06-17,327.49400123407673
1999-06-18,328.45680519108913
1999-06-21,331.7325174729496
1999-06-22,335.16469201326305
1999-06-23,333.9879213460972
1999-06-24,333.10903475941893
1999-06-25,331.30058611605875
1999-06-28,332.3890921931752
1999-06-29,333.9102716854264
1999-06-30,334.1778694551081
1999-07-01,335.9640556726122
1999-07-02,338.9676190238002
1999-07-05,345.8725476506061
1999-07-06,346.5655384377523
1999-07-07,346.50154853853786
1999-07-08,347.52886784756214
1999-07-09,349.1898203530674
1999-07-12,349.4629501180583
1999-07-13,345.3632171214466
1999-07-14,342.6896681802513
1999-07-15,343.57505185603395
1999-07-16,342.7997363209613
1999-07-19,344.17747715903056
1999-07-20,343.9689180470373
1999-07-21,341.00141022256537
1999-07-22,340.0222257159098
1999-07-23,333.71535649784136
1999-07-26,327.04931252641666
1999-07-27,328.08117268807337
1999-07-28,331.7831802045878
1999-07-29,331.7806723770739
1999-07-30,329.77116297218254
1999-08-02,326.43746105026605
1999-08-03,327.7608870089568
1999-08-04,328.0551562953651
1999-08-05,321.8845947331666
1999-08-06,320.8501163199804
1999-08-09,321.6947856055821
1999-08-10,319.035224223452
1999-08-11,316.35809306414575
1999-08-12,319.5356952233126
1999-08-13,318.21349983096326
1999-08-16,320.98174972779896
1999-08-17,318.82524004609076
1999-08-18,319.7086261031962
1999-08-19,321.7111942860702
1999-08-20,323.85314902916787
1999-08-23,330.57765356157415
1999-08-24,329.6398556592939
1999-08-25,329.94921333077946
1999-08-26,328.4458099385615
1999-08-27,326.9441241484163
1999-08-30,325.48079404360635
1999-08-31,325.05110975679895
1999-09-01,323.23091913830405
1999-09-02,320.2452054675473
1999-09-03,319.7910538367607
1999-09-06,322.0096810715832
1999-09-07,320.938685565989
1999-09-08,318.07502372926456
1999-09-09,319.6429207935551
1999-09-10,322.99828188377586
1999-09-13,324.35513600521926
1999-09-14,324.6555820531597
1999-09-15,321.5164781511936
1999-09-16,317.9422825212351
1999-09-17,318.4478353828849
1999-09-20,319.35842692102375
1999-09-21,318.30395366628306
1999-09-22,316.6401828824344
1999-09-23,315.76954255141766
1999-09-24,315.09415050760913
1999-09-27,312.77011554231177
1999-09-28,312.09815977340327
1999-09-29,312.0381540477708
1999-09-30,310.71917897925204
1999-10-01,310.6870242159198
1999-10-04,311.82774075043676
1999-10-05,311.2515950458355
1999-10-06,313.67113592361744
1999-10-07,317.08957573419997
1999-10-08,317.0121429044863
1999-10-11,318.55341922997627
1999-10-12,320.75115046284026
1999-10-13,318.31624521633614
1999-10-14,318.7853171021884
1999-10-15,315.17914427631365
1999-10-18,311.0323874599533
1999-10-19,312.093157038985
1999-10-20,316.6809198252439
1999-10-21,315.83477612341454
1999-10-22,316.80673616505334
1999-10-25,314.70958243690757
1999-10-26,314.121842524192
1999-10-27,312.0619102226319
1999-10-28,312.42204036072764
1999-10-29,313.3348652826066
1999-11-01,313.848061261135
1999-11-02,316.98880247499085
1999-11-03,316.8684960013555
1999-11-04,319.90365076615393
1999-11-05,322.2441842142978
1999-11-08,323.1114803359048
1999-11-09,325.61818595934704
1999-11-10,326.43675890663235
1999-11-11,329.1347079874511
1999-11-12,330.25287828229733
1999-11-15,332.1066116365079
1999-11-16,333.72950371829546
1999-11-17,330.8994245245134
1999-11-18,330.17779349294324
1999-11-19,331.6852336587449
1999-11-22,334.27775915554577
1999-11-23,334.1141359717665
1999-11-24,331.91046173002337
1999-11-25,332.7142718618214
1999-11-26,328.73842498940724
1999-11-29,329.2033585879261
1999-11-30,331.95873456209733
1999-12-01,333.0116192654166
1999-12-02,334.95722656451994
1999-12-03,336.72374055647714
1999-12-06,340.60693799740454
1999-12-07,339.57196346263095
1999-12-08,339.6020721541031
1999-12-09,342.15455891445765
1999-12-10,346.2490802969715
1999-12-13,351.14173896956646
1999-12-14,352.0060205019215
1999-12-15,350.7775918368608
1999-12-16,353.64465692812473
1999-12-17,354.6442570075293
1999-12-20,359.192028579523
1999-12-21,359.22210945941646
1999-12-22,361.32290031285845
1999-12-23,361.4804467106756
1999-12-24,362.31961733905933
1999-12-27,363.34548964635115
1999-12-28,362.4377986719669
1999-12-29,363.91050012931424
1999-12-30,366.2294358403825
1999-12-31,366.567704749446
2000-01-03,372.27403735011995
2000-01-04,378.6668809861098
2000-01-05,374.7902670800035
2000-01-06,374.57205623936767
2000-01-07,377.5220147124567
2000-01-10,385.77868924676886
2000-01-11,383.70725045096015
2000-01-12,386.2351891899501
2000-01-13,390.8773669740222
2000-01-14,394.5396482654593
2000-01-17,399.84253545679115
2000-01-18,400.109175992514
2000-01-19,394.07262572738085
2000-01-20,394.37620776798417
2000-01-21,394.714475904166
2000-01-24,397.38709546619714
2000-01-25,392.69463600106235
2000-01-26,394.79975157286157
2000-01-27,397.7957185920148
2000-01-28,395.69941720115537
2000-01-31,391.5593909795233
2000-02-01,394.5904210349615
2000-02-02,395.85967750956445
2000-02-03,399.19082468190237
2000-02-04,402.9148664429517
2000-02-07,404.4309202514292
2000-02-08,404.76494839757027
2000-02-09,404.4741381211434
2000-02-10,405.9968264452231
2000-02-11,405.7554329940491
2000-02-14,401.59647585072986
2000-02-15,399.24820591312823
2000-02-16,400.2171671740428
2000-02-17,402.3337478978427
2000-02-18,401.44185905546914
2000-02-21,399.0814657149519
2000-02-22,394.25144347561326
2000-02-23,394.10785102423864
2000-02-24,393.99345984702063
2000-02-25,392.8919803771438
2000-02-28,388.9578095680609
2000-02-29,387.090140345086
2000-03-01,393.19617841207156
2000-03-02,393.64485516595516
2000-03-03,391.1580695498305
2000-03-06,392.80381671982246
2000-03-07,390.07175597883685
2000-03-08,389.1670051999027
2000-03-09,395.4040715873966
2000-03-10,395.58302060110566
2000-03-13,387.6123720631303
2000-03-14,386.83960137064196
2000-03-15,383.12504772712924
2000-03-16,381.29834805120174
2000-03-17,382.070992626782
2000-03-20,380.0103797119287
2000-03-21,382.0820057482272
2000-03-22,383.54279351440636
2000-03-23,384.346681336887
2000-03-24,384.6199394464245
2000-03-27,388.3210674678652
2000-03-28,388.5363473557561
2000-03-29,384.683706821962
2000-03-30,377.3136645209186
2000-03-31,377.7568844727119
2000-04-03,370.5094979932174
2000-04-04,366.7781749219576
2000-04-05,363.0685545955248
2000-04-06,366.242404026274
2000-04-07,370.3838483231903
2000-04-10,376.71050590658695
2000-04-11,371.9944585434131
2000-04-12,371.70725088841215
2000-04-13,368.2983884755225
2000-04-14,365.1343843445018
2000-04-17,345.0289346150483
2000-04-18,350.3738302544557
2000-04-19,349.7171020822539
2000-04-20,348.1776004974132
2000-04-21,350.098990652239
2000-04-24,347.8822651334684
2000-04-25,348.453091015382
2000-04-26,346.5774364509803
2000-04-27,343.5179238722192
2000-04-28,348.55736270235565
2000-05-01,348.34691686665565
2000-05-02,345.3908443722049
2000-05-03,340.225757875917
2000-05-04,338.33684254059943
2000-05-05,341.12276847583894
2000-05-08,339.2243272373943
2000-05-09,338.83802575305464
2000-05-10,336.400041271899
2000-05-11,333.2051091269594
2000-05-12,332.600864960976
2000-05-15,330.52034605097145
2000-05-16,334.138805853455
2000-05-17,331.2384396528835
2000-05-18,326.6110646566146
2000-05-19,323.8159485516245
2000-05-22,316.9492044456598
2000-05-23,312.1221601888836
2000-05-24,310.5060708665665
2000-05-25,313.8027884091169
2000-05-26,311.42388598318183
2000-05-29,313.98559261384116
2000-05-30,318.29554473681685
2000-05-31,323.57409916540905
2000-06-01,324.1649493995572
2000-06-02,327.53364312449077
2000-06-05,330.38410307214986
2000-06-06,329.18218796884486
2000-06-07,329.12542861275307
2000-06-08,327.6147268417395
2000-06-09,327.89232262493687
2000-06-12,327.2881501267458
2000-06-13,324.918523763148
2000-06-14,325.50838634384826
