Date,EM EUROPE & MIDDLE EAST SMALL CAP
2008-03-18,880.6299262272158
2008-03-19,884.3701267355608
2008-03-20,872.0529089212085
2008-03-21,874.7971609403132
2008-03-24,883.0770818212735
2008-03-25,892.2920998493875
2008-03-26,891.3616795447609
2008-03-27,894.9215954124927
2008-03-28,888.4192645008582
2008-03-31,884.8855691324165
2008-04-01,892.9701988190715
2008-04-02,902.4225306754246
2008-04-03,894.3721037620427
2008-04-04,899.0363339897649
2008-04-07,903.4854004415208
2008-04-08,904.1850947937138
2008-04-09,910.333940800972
2008-04-10,910.0198414136084
2008-04-11,906.3846151448931
2008-04-14,904.8983378426985
2008-04-15,904.6880352672481
2008-04-16,909.6865356810847
2008-04-17,905.7456865451619
2008-04-18,907.4731359703787
2008-04-21,912.7160394511724
2008-04-22,907.2341441485821
2008-04-23,903.76650271698
2008-04-24,901.3400298501348
2008-04-25,900.1705666350281
2008-04-28,901.9129142181322
2008-04-29,892.2684997204693
2008-04-30,899.7712958557131
2008-05-01,893.1337394833197
2008-05-02,899.7385114248494
2008-05-05,910.2816386993824
2008-05-06,912.6159406731698
2008-05-07,913.928772153005
2008-05-08,909.4221588864747
2008-05-09,908.6157859491888
2008-05-12,916.5795054527941
2008-05-13,921.0611516989663
2008-05-14,923.0155200780696
2008-05-15,922.578791413402
2008-05-16,927.3068611360126
2008-05-19,923.0212043343212
2008-05-20,915.6771836784468
2008-05-21,917.0736414254602
2008-05-22,912.363929096458
2008-05-23,911.9287349417287
2008-05-26,909.1665302745192
2008-05-27,910.2673798901691
2008-05-28,909.8694596838691
2008-05-29,911.7272795776099
2008-05-30,916.9477563526839
2008-06-02,909.0104987898715
2008-06-03,912.1124182762785
2008-06-04,897.4848715504796
2008-06-05,898.246442599954
2008-06-06,898.3592861235012
2008-06-09,893.8460931368189
2008-06-10,869.262298890877
2008-06-11,864.2565310236893
2008-06-12,866.4150528323316
2008-06-13,862.5763381852514
2008-06-16,869.8254646617208
2008-06-17,880.210585398449
2008-06-18,874.2813364418206
2008-06-19,876.586100323828
2008-06-20,878.126536250705
2008-06-23,859.6870687319736
2008-06-24,847.2389708094895
2008-06-25,851.1596556213068
2008-06-26,842.1163119819794
2008-06-27,836.3720176077966
2008-06-30,831.8577552228013
2008-07-01,815.4311647312052
2008-07-02,810.359788901989
2008-07-03,795.8284968919374
2008-07-04,795.6155616128822
2008-07-07,796.7937453221249
2008-07-08,790.2892651122578
2008-07-09,801.5387088719423
2008-07-10,789.2272821099057
2008-07-11,784.379534858016
2008-07-14,788.5694635587694
2008-07-15,776.8457800901974
2008-07-16,774.422322267805
2008-07-17,788.9016164568272
2008-07-18,790.588496271883
2008-07-21,801.1540649164624
2008-07-22,794.7014533978146
2008-07-23,801.8848034520877
2008-07-24,795.5565145627614
2008-07-25,792.046114083372
2008-07-28,789.1905837370972
2008-07-29,791.7356627808233
2008-07-30,805.8356125970611
2008-07-31,815.4216610386845
2008-08-01,813.4503600634471
2008-08-04,808.5188582064873
2008-08-05,806.5284646366741
2008-08-06,799.6886286815834
2008-08-07,797.258013048036
2008-08-08,781.7294243979474
2008-08-11,787.0544074561453
2008-08-12,786.3192105287268
2008-08-13,775.3070376734254
2008-08-14,782.2862017903421
2008-08-15,780.6909866846624
2008-08-18,779.3439818004177
2008-08-19,763.3521995331889
2008-08-20,764.0953289447723
2008-08-21,764.6921354926714
2008-08-22,770.5447316975163
2008-08-25,768.7535292260877
2008-08-26,754.2936142859791
2008-08-27,752.129638152738
2008-08-28,754.0671548997124
2008-08-29,758.9949154511457
2008-09-01,748.9492648692776
2008-09-02,760.5657938115584
2008-09-03,747.7756423668951
2008-09-04,738.8544210997737
2008-09-05,720.1032603497995
2008-09-08,725.8609738214569
2008-09-09,714.7794093832787
2008-09-10,702.5652627359812
2008-09-11,681.0497578335622
2008-09-12,689.7574369949608
2008-09-15,657.9200358024424
2008-09-16,625.2653994409502
2008-09-17,612.4320888426731
2008-09-18,609.9825178526988
2008-09-19,644.029983716739
2008-09-22,660.4561115126722
2008-09-23,649.7880501096757
2008-09-24,646.8979516311869
2008-09-25,661.8192954258669
2008-09-26,657.0432791379613
2008-09-29,631.6246832142141
2008-09-30,622.5560430651707
2008-10-01,621.3379383252586
2008-10-02,598.6297760332158
2008-10-03,592.3907464856144
2008-10-06,530.3894855877775
2008-10-07,531.1717549840497
2008-10-08,508.01403674654046
2008-10-09,507.5007302635465
2008-10-10,475.4034387852936
2008-10-13,482.3748181925441
2008-10-14,499.3882642921764
2008-10-15,472.3888758429089
2008-10-16,443.76073706250105
2008-10-17,437.65190133116215
2008-10-20,435.4653681553147
2008-10-21,424.1525894457579
2008-10-22,402.0497967251783
2008-10-23,391.72598663600627
2008-10-24,379.3397685407637
2008-10-27,363.67158206676805
2008-10-28,373.5186054571366
2008-10-29,389.8498255867233
2008-10-30,394.7617893945759
2008-10-31,401.0332714453507
2008-11-03,407.61725132504023
2008-11-04,429.175346479635
2008-11-05,422.760022753231
2008-11-06,400.3771655511261
2008-11-07,398.8644109714488
2008-11-10,399.2829094644731
2008-11-11,374.1247229297237
2008-11-12,357.50972605470304
2008-11-13,346.6324259662731
2008-11-14,352.9423027857334
2008-11-17,342.3730877724974
2008-11-18,338.8266352387934
2008-11-19,334.3105885052912
2008-11-20,317.80845713413174
2008-11-21,321.2869596986123
2008-11-24,342.0063327266322
2008-11-25,353.82522278205477
2008-11-26,346.73270856214475
2008-11-27,357.8503597759109
2008-11-28,356.2421901532659
2008-12-01,338.5715617405397
2008-12-02,344.7820874657738
2008-12-03,342.28297146781114
2008-12-04,349.5936763149418
2008-12-05,344.2388393244362
2008-12-08,360.2879773015066
2008-12-09,359.6744136121603
2008-12-10,359.9340647657484
2008-12-11,361.24609613479015
2008-12-12,357.3926832319171
2008-12-15,355.73436233880017
2008-12-16,359.05406646396085
2008-12-17,364.9702157197312
2008-12-18,368.43273834480686
2008-12-19,358.75581827443534
2008-12-22,348.2394099072707
2008-12-23,347.359837626482
2008-12-24,343.6949251124552
2008-12-25,343.3315058792249
2008-12-26,345.20871720800574
2008-12-29,341.93473459521414
2008-12-30,343.89466851314063
2008-12-31,342.94289005826016
2009-01-01,351.12286813327177
2009-01-02,356.0363998990928
2009-01-05,357.5272334847835
2009-01-06,370.3177805676601
2009-01-07,364.3949863393138
2009-01-08,354.330156949736
2009-01-09,354.0819075047302
2009-01-12,350.4747154017089
2009-01-13,347.5477872716479
2009-01-14,335.38177129282667
2009-01-15,334.96214311407715
2009-01-16,339.8157257588372
2009-01-19,335.10406622479877
2009-01-20,328.2139825646967
2009-01-21,326.6571266878268
2009-01-22,320.8314393250587
2009-01-23,315.4530889900448
2009-01-26,329.7729102994872
2009-01-27,327.3608322933474
2009-01-28,335.0898472774366
2009-01-29,327.08368581834344
2009-01-30,320.89540315108815
2009-02-02,314.2627226549787
2009-02-03,316.761442260519
2009-02-04,321.9922518269233
2009-02-05,322.63834237451755
2009-02-06,330.52660175391264
2009-02-09,338.3367267971194
2009-02-10,336.9599015440726
2009-02-11,329.2064169867615
2009-02-12,323.8815053832358
2009-02-13,328.41223704610644
2009-02-16,320.86212707159467
2009-02-17,305.6516331019571
2009-02-18,303.2906016473071
2009-02-19,308.23371021936646
2009-02-20,301.3517908766461
2009-02-23,300.26975876829135
2009-02-24,297.330489360584
2009-02-25,296.5292917614832
2009-02-26,300.20379622199584
2009-02-27,296.6991943251971
2009-03-02,287.02292409181285
2009-03-03,288.7360659116137
2009-03-04,295.1500316564196
2009-03-05,285.5856211442607
2009-03-06,287.434861683013
2009-03-09,285.66296267972234
2009-03-10,293.2614558199102
2009-03-11,297.3403381315911
2009-03-12,300.8127626374267
2009-03-13,303.4551358750803
2009-03-16,311.39442568928234
2009-03-17,308.51453917476766
2009-03-18,308.920005399051
2009-03-19,320.86622938923267
2009-03-20,322.8921108715476
2009-03-23,336.0137929051562
2009-03-24,335.0099819435582
2009-03-25,342.67430501355017
2009-03-26,345.91288723817155
2009-03-27,339.4724928853555
2009-03-30,325.448853770885
2009-03-31,337.14918208727795
2009-04-01,345.29688873450004
2009-04-02,364.26328066912674
2009-04-03,365.93918028273487
2009-04-06,371.193936417048
2009-04-07,367.79295748079187
2009-04-08,374.7794061871992
2009-04-09,388.9182326207308
2009-04-10,391.4239040032733
2009-04-13,395.270509033647
2009-04-14,398.9713523797402
2009-04-15,396.6365602219141
2009-04-16,403.1378969976009
2009-04-17,401.05149484673626
2009-04-20,380.299672570907
2009-04-21,381.77041472910287
2009-04-22,390.0141374729839
2009-04-23,392.745320461444
2009-04-24,402.4134983469618
2009-04-27,399.43868910442467
2009-04-28,399.06194145864765
2009-04-29,415.529428486583
2009-04-30,423.9272102523118
2009-05-01,425.19805657797
2009-05-04,439.58468335221795
2009-05-05,443.2334608652409
2009-05-06,448.650181796752
2009-05-07,446.9076748819006
2009-05-08,454.25017245261427
2009-05-11,454.08718623603124
2009-05-12,463.35609422615124
2009-05-13,452.10567100101616
2009-05-14,451.9981996008259
2009-05-15,455.12016012727855
2009-05-18,463.1021100557145
2009-05-19,474.6528501947593
2009-05-20,491.5143514404163
2009-05-21,478.95118578682525
2009-05-22,484.9305064199911
2009-05-25,490.55030868378014
2009-05-26,484.826337392777
2009-05-27,490.45175873686634
2009-05-28,489.39500947137367
2009-05-29,497.49779061138173
2009-06-01,523.208297735691
2009-06-02,529.0625993998825
2009-06-03,518.0918001927553
2009-06-04,518.0758542167232
2009-06-05,520.3257478054314
2009-06-08,514.3708107458868
2009-06-09,528.3713110157472
2009-06-10,537.6337098685439
2009-06-11,543.8290961018442
2009-06-12,545.7759320587036
2009-06-15,532.2317627466388
2009-06-16,539.5981844589935
2009-06-17,528.5452193928963
2009-06-18,530.0568897843954
2009-06-19,530.3947128857064
2009-06-22,517.392660547797
2009-06-23,515.609699250353
2009-06-24,530.6938955519762
2009-06-25,522.4202260724785
2009-06-26,528.0729202607956
2009-06-29,535.4611997900108
2009-06-30,535.1123368969207
2009-07-01,551.2012928655471
2009-07-02,540.4764261510677
2009-07-03,540.7828005470774
2009-07-06,525.8255364963929
2009-07-07,534.5327910573759
2009-07-08,522.3979401449348
2009-07-09,523.1679637344473
2009-07-10,514.2841398420466
2009-07-13,518.061946682832
2009-07-14,530.38984879082
2009-07-15,549.3975686265677
2009-07-16,551.7314304645171
2009-07-17,551.6976683603945
2009-07-20,568.5444607042897
2009-07-21,574.6441596049748
2009-07-22,573.9399396564701
2009-07-23,588.5400342218373
2009-07-24,593.0430243363238
2009-07-27,603.9389408825963
2009-07-28,603.7173393223005
2009-07-29,600.1437495312556
2009-07-30,614.5683948618149
2009-07-31,618.1203158467628
2009-08-03,644.5042416791215
2009-08-04,640.0709022901742
2009-08-05,635.6630467124074
2009-08-06,638.9510099377237
2009-08-07,644.2187331035809
2009-08-10,643.4408454427561
2009-08-11,629.8350823151579
2009-08-12,635.1660562882025
2009-08-13,658.2629086969721
2009-08-14,656.8843943685863
2009-08-17,624.860647376529
2009-08-18,635.9447490444077
2009-08-19,645.188785161601
2009-08-20,664.2599043307287
2009-08-21,675.220582546618
2009-08-24,690.4403259071773
2009-08-25,697.6633636139181
2009-08-26,687.8168036291482
2009-08-27,686.8300613393491
2009-08-28,699.0493626649658
2009-08-31,689.2329827178285
2009-09-01,685.500880689007
2009-09-02,662.6554748668467
2009-09-03,669.6651174135619
2009-09-04,676.7569138200704
2009-09-07,685.5676381186798
2009-09-08,685.9672068795018
2009-09-09,684.793975905458
2009-09-10,679.7806013180881
2009-09-11,689.5206052032837
2009-09-14,681.5531131829147
2009-09-15,687.4719332107454
2009-09-16,706.2892676545943
2009-09-17,713.6603928143646
2009-09-18,720.5886539937517
2009-09-21,709.9961218542495
2009-09-22,726.687112671752
2009-09-23,726.6338942237153
2009-09-24,721.477583428611
2009-09-25,716.1448628410844
2009-09-28,717.5396007860602
2009-09-29,718.9660594092599
2009-09-30,712.9006928408315
2009-10-01,712.4898411165069
2009-10-02,703.188781668185
2009-10-05,712.7452600300367
2009-10-06,732.7275630288863
2009-10-07,725.3784454393549
2009-10-08,731.1644201657533
2009-10-09,730.867153248235
2009-10-12,749.1866554601535
2009-10-13,745.6588709157979
2009-10-14,759.3741155841551
2009-10-15,757.1582439604281
2009-10-16,745.6411921135565
2009-10-19,759.1380320882819
2009-10-20,767.4244142072633
2009-10-21,767.052778166221
2009-10-22,763.837818565236
2009-10-23,769.1438423589533
2009-10-26,770.6756944641278
2009-10-27,756.415056239637
2009-10-28,731.0187982723878
2009-10-29,736.9930649462087
2009-10-30,724.0635741323446
2009-11-02,716.9437923801237
2009-11-03,695.1043019884609
2009-11-04,714.9417374201806
2009-11-05,725.869887272352
2009-11-06,724.5198444926448
2009-11-09,748.7257174208778
2009-11-10,752.3415173505323
2009-11-11,762.5691347959306
2009-11-12,759.5130666373187
2009-11-13,759.0099027517646
2009-11-16,773.0162945389325
2009-11-17,764.5228737096965
2009-11-18,758.6379320087218
2009-11-19,744.2748912818374
2009-11-20,735.8118113703626
2009-11-23,746.8843109274171
2009-11-24,742.2779149989243
2009-11-25,745.0612641142382
2009-11-26,723.6841384917645
2009-11-27,722.2754528406612
2009-11-30,722.5113955478351
2009-12-01,742.2285330156586
2009-12-02,751.4732466964629
2009-12-03,759.5838498473003
2009-12-04,762.2843850971252
2009-12-07,755.0505230356019
2009-12-08,737.4291579918008
2009-12-09,735.7426502861632
2009-12-10,743.5766013096869
2009-12-11,744.9448975352722
2009-12-14,749.8026236715565
2009-12-15,747.8815781544276
2009-12-16,753.2841179587828
2009-12-17,740.5004695059383
2009-12-18,739.7013068294971
2009-12-21,750.927488483136
2009-12-22,751.674936235298
2009-12-23,759.3643744166177
2009-12-24,764.1132199166478
2009-12-25,765.0366428988683
2009-12-28,767.4013176267314
2009-12-29,769.0841896730047
2009-12-30,765.4850876453306
2009-12-31,772.5195866819416
2010-01-01,772.5195866819416
2010-01-04,799.7093068137783
2010-01-05,808.0833943008737
2010-01-06,812.6804174008754
2010-01-07,813.3602821293695
2010-01-08,818.9948794466173
2010-01-11,836.6944866656013
2010-01-12,825.9824726001674
2010-01-13,835.7144353679784
2010-01-14,841.2733693321126
2010-01-15,839.9704605784032
2010-01-18,852.4971681950434
2010-01-19,852.6154291626277
2010-01-20,841.7749560975477
2010-01-21,834.4473676072296
2010-01-22,819.2800772096724
2010-01-25,819.2041854789485
2010-01-26,810.2873323760017
2010-01-27,808.2463557971829
2010-01-28,817.2848867796839
2010-01-29,821.3525012615738
2010-02-01,828.5618526806006
2010-02-02,837.6191948022018
2010-02-03,839.1678983921995
2010-02-04,810.7249750886344
2010-02-05,786.6100919586119
2010-02-08,772.9650924974599
2010-02-09,781.3241041187223
2010-02-10,783.9702156363924
2010-02-11,790.2243291679214
2010-02-12,789.2971797043674
2010-02-15,802.3002758882087
2010-02-16,814.5477194124694
2010-02-17,821.5429380249059
2010-02-18,812.3205348321432
2010-02-19,810.1176662480586
2010-02-22,812.7791531481997
2010-02-23,800.4992748467193
2010-02-24,789.4381012564115
2010-02-25,773.6084605564728
2010-02-26,791.4760009031063
2010-03-01,804.7179283076102
2010-03-02,816.1693098188967
2010-03-03,825.4967389874305
2010-03-04,823.459487351532
2010-03-05,836.6490886328655
2010-03-08,844.1670292967787
2010-03-09,839.946971082388
2010-03-10,848.2936382193577
2010-03-11,847.1385675386596
2010-03-12,854.3552229323699
2010-03-15,851.8751088593766
2010-03-16,865.1749099797851
2010-03-17,877.6941743517524
2010-03-18,862.5770447174345
2010-03-19,854.703997476927
2010-03-22,855.1730649447462
2010-03-23,863.4118851433734
2010-03-24,860.1828129409744
2010-03-25,869.5078835923046
2010-03-26,869.9567319049855
2010-03-29,883.7090214434286
2010-03-30,888.2994669126898
2010-03-31,893.2103696812443
2010-04-01,907.5553736533448
2010-04-02,913.0268091206118
2010-04-05,922.5734922018785
2010-04-06,917.454674511738
2010-04-07,905.2914455947084
2010-04-08,898.3297785698288
2010-04-09,914.0390532490295
2010-04-12,923.5815386064049
2010-04-13,920.6566207050238
2010-04-14,935.4389778627623
2010-04-15,931.9509248962667
2010-04-16,920.3702239173615
2010-04-19,901.2963124713743
2010-04-20,912.3878573313947
2010-04-21,915.7898584865485
2010-04-22,907.8508435117518
2010-04-23,916.3263561942636
2010-04-26,932.7621672260566
2010-04-27,919.3677269898261
2010-04-28,898.8488428663143
2010-04-29,911.850689789269
2010-04-30,911.7441106424476
2010-05-03,907.498985508032
2010-05-04,871.8785545319912
2010-05-05,833.9040525981889
2010-05-06,813.4024859625913
2010-05-07,774.6332544622173
2010-05-10,828.3566680550856
2010-05-11,820.6222269352379
2010-05-12,843.6393630157977
2010-05-13,839.0565925892907
2010-05-14,813.2787479996884
2010-05-17,799.2580442767425
2010-05-18,808.9770632914964
2010-05-19,782.5657890107614
2010-05-20,747.2296283610973
2010-05-21,754.2294803453858
2010-05-24,758.2635565041084
2010-05-25,718.917601195744
2010-05-26,748.641151886991
2010-05-27,769.2920568048725
2010-05-28,775.5084690353347
2010-05-31,771.016336572704
2010-06-01,768.2215245801925
2010-06-02,770.8070996123904
2010-06-03,776.2572119454852
2010-06-04,750.2652283998578
2010-06-07,737.476572585231
2010-06-08,731.2566285346071
2010-06-09,746.2250243164905
2010-06-10,754.3123027624238
2010-06-11,752.4766438649348
2010-06-14,762.9415876245215
2010-06-15,772.7317224228353
2010-06-16,773.3624752403672
2010-06-17,774.9822030376433
2010-06-18,781.1625551756764
2010-06-21,791.654902701562
2010-06-22,782.2804003160012
2010-06-23,767.9138574551971
2010-06-24,768.0325631563406
2010-06-25,763.6769441119174
2010-06-28,770.4674037349366
2010-06-29,744.4858620131239
2010-06-30,747.0224319371594
2010-07-01,738.6652973813802
2010-07-02,754.3277369221466
2010-07-05,755.8413970595925
2010-07-06,776.0023229745107
2010-07-07,773.8868464516423
2010-07-08,783.7644559773652
2010-07-09,785.1318190392643
2010-07-12,787.7525577118165
2010-07-13,797.6342697548339
2010-07-14,800.02516996848
2010-07-15,799.8663588637626
2010-07-16,796.476163341678
2010-07-19,796.8258373290437
2010-07-20,794.2352198175241
2010-07-21,806.5808550393002
2010-07-22,819.4593528923122
2010-07-23,813.7766849617041
2010-07-26,828.3166414410118
2010-07-27,834.1204355935322
2010-07-28,835.7637085923678
2010-07-29,845.4775005062498
2010-07-30,842.620326542659
2010-08-02,867.0050889773925
2010-08-03,863.7104675376703
2010-08-04,862.588520407293
2010-08-05,860.2624168212471
2010-08-06,867.4118724738764
2010-08-09,868.7525151722105
2010-08-10,853.2585051142561
2010-08-11,830.2471127696983
2010-08-12,831.4740260194735
2010-08-13,832.663680983345
2010-08-16,839.6202864568625
2010-08-17,849.9752453030899
2010-08-18,852.4411003630929
2010-08-19,849.335150771082
2010-08-20,838.0420785580075
2010-08-23,836.5782440568049
2010-08-24,827.0153630737535
2010-08-25,825.47338266201
2010-08-26,842.8860486647607
2010-08-27,846.7156664703333
2010-08-30,848.2146854596008
2010-08-31,849.8723967842833
2010-09-01,866.1949463525501
2010-09-02,871.074033960341
2010-09-03,878.6248677131591
2010-09-06,881.4506065876312
2010-09-07,868.0668094569272
2010-09-08,872.8174060892612
2010-09-09,878.2793958085065
2010-09-10,878.8891471390876
2010-09-13,897.0517758784041
2010-09-14,903.1683053784533
2010-09-15,905.4916892359208
2010-09-16,903.1803873652312
2010-09-17,903.4834852603348
2010-09-20,912.5312930804362
2010-09-21,914.1513851940749
2010-09-22,922.1261596583953
2010-09-23,916.5227313155681
2010-09-24,933.933068705701
2010-09-27,936.1706064931375
2010-09-28,938.3660468203848
2010-09-29,944.3440040468266
2010-09-30,956.0101861736439
2010-10-01,961.4116382955407
2010-10-04,958.2318326952694
2010-10-05,977.177076788212
2010-10-06,991.0248905661598
2010-10-07,984.623084041686
2010-10-08,987.9143286916155
2010-10-11,999.7719803428604
2010-10-12,995.21807392472
2010-10-13,1015.4179275723859
2010-10-14,1014.8259361466847
2010-10-15,1015.2322511148454
2010-10-18,1016.4612862046936
2010-10-19,994.8546290456899
2010-10-20,1005.142202229431
2010-10-21,1009.257336195982
2010-10-22,1007.1528101738456
2010-10-25,1025.9876005426102
2010-10-26,1019.491718924762
2010-10-27,995.2865638930342
2010-10-28,1002.5902162158316
2010-10-29,1004.5325500803158
2010-11-01,1006.9483561072517
2010-11-02,1010.4210031064874
2010-11-03,1013.7932267265243
2010-11-04,1038.84314015015
2010-11-05,1032.5441691860235
2010-11-08,1026.4397411518673
2010-11-09,1038.5846037573754
2010-11-10,1020.5311131483163
2010-11-11,1019.5092115493167
2010-11-12,1019.0588634433096
2010-11-15,1013.6957442908474
2010-11-16,997.2054202895246
2010-11-17,1000.4371635839019
2010-11-18,1007.7942450717101
2010-11-19,1006.3777227603385
2010-11-22,1002.4403264909671
2010-11-23,972.572355657081
2010-11-24,978.6926740342526
2010-11-25,981.3507894249905
2010-11-26,960.9977562452326
2010-11-29,937.3949578771924
2010-11-30,945.8832305375389
2010-12-01,966.2362598264396
2010-12-02,981.724761735029
2010-12-03,994.999470090629
2010-12-06,998.5465347554199
2010-12-07,1006.2616533006935
2010-12-08,996.9612213471806
2010-12-09,986.8649093205689
2010-12-10,989.2925012871837
2010-12-13,1009.6614157046872
2010-12-14,1008.2022851466446
2010-12-15,1012.2976906921467
2010-12-16,1003.4626582018473
2010-12-17,992.9615902324077
2010-12-20,979.264281210994
