Date,EFM EMEA SMALL CAP
2011-09-20,864.5111439669067
2011-09-21,851.3475969855466
2011-09-22,808.1319884721855
2011-09-23,800.9551050349545
2011-09-26,805.0672607689208
2011-09-27,830.1327137837319
2011-09-28,823.4711638342416
2011-09-29,821.8752788970864
2011-09-30,810.586928775248
2011-10-03,795.8632068514769
2011-10-04,784.1777788333945
2011-10-05,799.6117632509867
2011-10-06,804.9400212028064
2011-10-07,816.8224820890265
2011-10-10,828.4809547937822
2011-10-11,827.3802413854507
2011-10-12,843.4016277133705
2011-10-13,833.1506404927798
2011-10-14,842.0673606106782
2011-10-17,833.7856321031956
2011-10-18,825.696160645075
2011-10-19,834.3200261833156
2011-10-20,814.9426795842332
2011-10-21,828.1902416696104
2011-10-24,843.0935359980064
2011-10-25,845.1360461903282
2011-10-26,840.0180175928876
2011-10-27,870.7751109630403
2011-10-28,876.5005122677603
2011-10-31,859.3789600359297
2011-11-01,837.9795973312714
2011-11-02,850.5732478511446
2011-11-03,859.2500882573078
2011-11-04,856.4929854872969
2011-11-07,853.0657886406656
2011-11-08,861.0542592307319
2011-11-09,844.6177568064835
2011-11-10,843.1822780581073
2011-11-11,856.0513797584491
2011-11-14,847.5017858485055
2011-11-15,835.3650828022808
2011-11-16,833.6608327236445
2011-11-17,831.0279914672059
2011-11-18,823.724166655025
2011-11-21,799.9630522595976
2011-11-22,794.1994996439083
2011-11-23,779.0267303441497
2011-11-24,781.6609078576653
2011-11-25,778.1714030481455
2011-11-28,793.3976250450783
2011-11-29,793.5897003361246
2011-11-30,819.4817851080055
2011-12-01,820.2787982423396
2011-12-02,827.6435474018878
2011-12-05,833.5045638975721
2011-12-06,823.8112724221456
2011-12-07,827.1683818923225
2011-12-08,815.403415412903
2011-12-09,818.2505343764848
2011-12-12,805.855080422595
2011-12-13,803.9602966546523
2011-12-14,788.4955211158567
2011-12-15,790.4865163554754
2011-12-16,792.3373913081756
2011-12-19,786.2460796042957
2011-12-20,796.3874476432181
2011-12-21,796.4567152083785
2011-12-22,802.2713766243994
2011-12-23,802.3999844011954
2011-12-26,802.1475162009364
2011-12-27,801.308479767526
2011-12-28,796.5623985249961
2011-12-29,794.9974037746482
2011-12-30,804.54593212947
2012-01-02,805.0925929565645
2012-01-03,814.0891210933081
2012-01-04,805.2508215693765
2012-01-05,801.0595301437285
2012-01-06,801.6817320284687
2012-01-09,799.3706457764983
2012-01-10,807.611371666992
2012-01-11,807.0344409170058
2012-01-12,817.2788163198358
2012-01-13,810.9137386161859
2012-01-16,816.5536900105897
2012-01-17,824.1323594159041
2012-01-18,831.08272169114
2012-01-19,837.8199827818847
2012-01-20,838.2034933411295
2012-01-23,847.0240123019569
2012-01-24,840.8902038765218
2012-01-25,838.1931765692491
2012-01-26,864.6842206829245
2012-01-27,867.0529382471633
2012-01-30,863.0096920416532
2012-01-31,874.4758335883711
2012-02-01,893.000066635959
2012-02-02,899.6811849831336
2012-02-03,906.6502051247779
2012-02-06,904.5287712840827
2012-02-07,905.0677970521392
2012-02-08,912.0314072521924
2012-02-09,907.5507656990108
2012-02-10,893.4376797452494
2012-02-13,904.8679036091444
2012-02-14,901.409658588769
2012-02-15,904.1441548961545
2012-02-16,898.918396426717
2012-02-17,913.2571134050194
2012-02-20,925.8149705704277
2012-02-21,922.6277254618648
2012-02-22,920.3096057395434
2012-02-23,922.1946255434958
2012-02-24,930.1908063397202
2012-02-27,928.6930500342124
2012-02-28,940.9852375343057
2012-02-29,947.1017993033936
2012-03-01,947.5462620887713
2012-03-02,942.7363803395538
2012-03-05,943.0471948237386
2012-03-06,924.4868508018369
2012-03-07,924.6504902922602
2012-03-08,939.8840551070064
2012-03-09,941.37013259648
2012-03-12,937.3799440510682
2012-03-13,943.4947587492626
2012-03-14,936.3191514055223
2012-03-15,943.842100356
2012-03-16,944.8066346987732
2012-03-19,946.2972413310887
2012-03-20,939.7715766966677
2012-03-21,939.0948465882989
2012-03-22,931.1041791233805
2012-03-23,933.2870775718218
2012-03-26,946.2481507003893
2012-03-27,948.3145288044018
2012-03-28,939.0010440806765
2012-03-29,931.3124605442339
2012-03-30,940.9725027774467
2012-04-02,946.3517224725822
2012-04-03,948.8452745447604
2012-04-04,931.2594235925183
2012-04-05,932.2843993001078
2012-04-06,931.2404315153482
2012-04-09,924.0622432691905
2012-04-10,910.273683561448
2012-04-11,913.8722376558738
2012-04-12,924.5008649092542
2012-04-13,921.3184128448607
2012-04-16,916.3402213001203
2012-04-17,931.9301925728995
2012-04-18,932.6710456489454
2012-04-19,933.9222114104331
2012-04-20,941.3183590117362
2012-04-23,929.7440029124047
2012-04-24,939.3785739985653
2012-04-25,942.2594728562386
2012-04-26,945.5841410935221
2012-04-27,949.4843922680471
2012-04-30,953.0553771622043
2012-05-01,954.778219120329
2012-05-02,950.7874723609762
2012-05-03,953.3999701822531
2012-05-04,945.9345665602817
2012-05-07,942.416090534346
2012-05-08,934.5626400362273
2012-05-09,919.7407664361986
2012-05-10,925.1830377202444
2012-05-11,920.5358017283219
2012-05-14,901.1237538255389
2012-05-15,891.4269176994721
2012-05-16,889.6573341277383
2012-05-17,880.8269264766346
2012-05-18,876.6770746618714
2012-05-21,880.498931869906
2012-05-22,886.2859686950552
2012-05-23,858.1959301999458
2012-05-24,863.5536540701211
2012-05-25,859.4916456883265
2012-05-28,861.338366894854
2012-05-29,866.4839975584396
2012-05-30,847.4838190143223
2012-05-31,844.7897416938938
2012-06-01,837.993293264337
2012-06-04,844.5314436166954
2012-06-05,848.2639239146639
2012-06-06,859.1468555236324
2012-06-07,868.1405513616429
2012-06-08,859.6567372149165
2012-06-11,860.9993244994495
2012-06-12,859.2080932608283
2012-06-13,867.6916583362398
2012-06-14,861.8970580223134
2012-06-15,866.7577169586274
2012-06-18,872.3942981364614
2012-06-19,886.1428422198566
2012-06-20,888.38268678029
2012-06-21,878.1468476235484
2012-06-22,867.5231503325047
2012-06-25,860.3131250893035
2012-06-26,864.9069384912343
2012-06-27,871.9830344263779
2012-06-28,863.2197696714744
2012-06-29,891.2488200200386
2012-07-02,895.3907188881535
2012-07-03,909.4940885249086
2012-07-04,905.5095842532832
2012-07-05,908.0727096640117
2012-07-06,899.1459062286824
2012-07-09,896.6763203759718
2012-07-10,901.8725737893349
2012-07-11,897.5057630503935
2012-07-12,883.1326590476076
2012-07-13,893.7155067916043
2012-07-16,897.0106826477037
2012-07-17,895.479879114638
2012-07-18,902.4949481315784
2012-07-19,902.9076141682383
2012-07-20,897.2989551562861
2012-07-23,878.1521555367195
2012-07-24,877.7686549125776
2012-07-25,880.3523854705331
2012-07-26,897.3967939468138
2012-07-27,905.9875979274552
2012-07-30,906.1895374179314
2012-07-31,907.4254871671452
2012-08-01,905.5800323958792
2012-08-02,896.7690398524012
2012-08-03,920.8013018085246
2012-08-06,926.8843933854538
2012-08-07,926.1165351587656
2012-08-08,922.526216881083
2012-08-09,927.2998851443809
2012-08-10,927.0753284128893
2012-08-13,920.3745287221398
2012-08-14,918.804120911458
2012-08-15,913.2971860253456
2012-08-16,918.7451077574611
2012-08-17,911.374300688528
2012-08-20,914.4454564119051
2012-08-21,925.2210626846003
2012-08-22,919.0898038352025
2012-08-23,926.2263846739372
2012-08-24,919.212583893571
2012-08-27,920.4782271586687
2012-08-28,919.066792634835
2012-08-29,915.2193552212977
2012-08-30,909.1919954709945
2012-08-31,916.07704356725
2012-09-03,923.6477639441297
2012-09-04,924.366669278472
2012-09-05,923.6264992609763
2012-09-06,937.3812356265693
2012-09-07,947.0885100008226
2012-09-10,945.1489556506609
2012-09-11,948.103267655591
2012-09-12,939.6748209320355
2012-09-13,940.4125725694399
2012-09-14,962.381483399186
2012-09-17,963.8812744591403
2012-09-18,963.3369218506997
2012-09-19,964.2947738577368
2012-09-20,955.0839819223357
2012-09-21,958.3478395555153
2012-09-24,954.394010663702
2012-09-25,965.8143014790852
2012-09-26,953.3294478780417
2012-09-27,957.7894980026131
2012-09-28,956.6708985619414
2012-10-01,951.9058899727067
2012-10-02,952.8642564671571
2012-10-03,948.6766894533893
2012-10-04,947.41553220884
2012-10-05,941.778544415703
2012-10-08,921.1620075431673
2012-10-09,923.1503741386408
2012-10-10,930.6054929258539
2012-10-11,933.8946220990655
2012-10-12,936.9970921475625
2012-10-15,929.6793952022067
2012-10-16,941.3738373447476
2012-10-17,952.1499231726858
2012-10-18,951.7640662662507
2012-10-19,945.6223606345121
2012-10-22,945.9961622587089
2012-10-23,935.195310215895
2012-10-24,943.1537386864447
2012-10-25,942.3519776150854
2012-10-26,942.3919532786447
2012-10-29,937.2066018884725
2012-10-30,942.8892035505937
2012-10-31,939.7209741631011
2012-11-01,943.4483078802854
2012-11-02,937.0615193615249
2012-11-05,938.9979163578165
2012-11-06,944.4030829261745
2012-11-07,942.5131930436789
2012-11-08,938.7016210118911
2012-11-09,938.2041405552197
2012-11-12,937.8185568859191
2012-11-13,934.5983377106602
2012-11-14,927.3528041602225
2012-11-15,925.5197623878942
2012-11-16,926.2391088413334
2012-11-19,932.5175480746773
2012-11-20,932.9410934471915
2012-11-21,929.8895986331781
2012-11-22,935.7079869501712
2012-11-23,941.4742043461359
2012-11-26,939.8379520975589
2012-11-27,939.7751742340022
2012-11-28,935.1500736493165
2012-11-29,945.5514378863396
2012-11-30,938.2471194855751
2012-12-03,945.2854213583473
2012-12-04,948.5990009955965
2012-12-05,950.529090909641
2012-12-06,956.8226714541662
2012-12-07,957.0221049242466
2012-12-10,960.963755159138
2012-12-11,965.9027789329748
2012-12-12,973.9113142474687
2012-12-13,977.4900667200209
2012-12-14,980.3834383321653
2012-12-17,986.4793349694266
2012-12-18,993.4763400362916
2012-12-19,998.8121460292359
2012-12-20,998.3248890269131
2012-12-21,988.5080880883047
2012-12-24,989.3412289699081
2012-12-25,989.8072078680416
2012-12-26,992.5413187109574
2012-12-27,1001.4483461350814
2012-12-28,1004.271944217314
2012-12-31,1003.2181595011205
2013-01-01,1003.1938075948667
2013-01-02,1012.0195685109358
2013-01-03,1011.9734432690879
2013-01-04,1011.908567530964
2013-01-07,1020.2064179111234
2013-01-08,1021.9018794533112
2013-01-09,1023.4896004749371
2013-01-10,1021.7550770918627
2013-01-11,1018.8880650896551
2013-01-14,1024.209275926497
2013-01-15,1013.2354113830364
2013-01-16,1013.4800724614871
2013-01-17,1018.2464851408855
2013-01-18,1016.3174227919475
2013-01-21,1017.2652258229291
2013-01-22,1014.8661946805589
2013-01-23,1011.5833602318825
2013-01-24,1014.4350870383913
2013-01-25,1022.2215243594184
2013-01-28,1007.0607031929362
2013-01-29,1009.3143648487757
2013-01-30,1005.3955752184373
2013-01-31,1012.6440316523281
2013-02-01,1022.7702139680842
2013-02-04,1015.4934182710869
2013-02-05,1021.8676257061212
2013-02-06,1018.8315768595411
2013-02-07,1018.4022123266835
2013-02-08,1022.9616418615653
2013-02-11,1020.7313526338105
2013-02-12,1022.8603854615479
2013-02-13,1030.5370357437005
2013-02-14,1030.5148630531262
2013-02-15,1031.1197111105794
2013-02-18,1026.6842412708847
2013-02-19,1024.7600780593323
2013-02-20,1022.5615726938388
2013-02-21,1010.9096625611263
2013-02-22,1007.2355010785257
2013-02-25,1012.7373342026538
2013-02-26,1008.2765076284404
2013-02-27,1009.2422455737011
2013-02-28,1006.7807285702802
2013-03-01,1006.9557949033589
2013-03-04,1006.5127085937308
2013-03-05,1014.6035516114771
2013-03-06,1015.0761783541168
2013-03-07,1015.3276926469736
2013-03-08,1020.4751034082157
2013-03-11,1025.441838500972
2013-03-12,1021.2974582657835
2013-03-13,1012.5213039475276
2013-03-14,1012.3433936590369
2013-03-15,1010.1995470267774
2013-03-18,1008.5097606296638
2013-03-19,1000.5311251200883
2013-03-20,1002.3576839307472
2013-03-21,999.2553251106376
2013-03-22,999.8983174509053
2013-03-25,1000.0984903438859
2013-03-26,1007.4313260184425
2013-03-27,1001.7126624568879
2013-03-28,1012.1514750180664
2013-03-29,1013.1373143760667
2013-04-01,1013.0211704299211
2013-04-02,1020.0013931110946
2013-04-03,1014.9065313026099
2013-04-04,1014.4486079603865
2013-04-05,1016.7657810982125
2013-04-08,1025.2344919586512
2013-04-09,1030.3711934202274
2013-04-10,1035.7915848465777
2013-04-11,1040.8060498768962
2013-04-12,1034.3871906917689
2013-04-15,1012.8638060464575
2013-04-16,1011.9477370651617
2013-04-17,1003.9193829342285
2013-04-18,1002.8420500869701
2013-04-19,1002.5341100574082
2013-04-22,997.9535183347178
2013-04-23,1001.9119753111764
2013-04-24,1010.1223162422622
2013-04-25,1022.6431403428875
2013-04-26,1021.8941127393668
2013-04-29,1033.5815583355218
2013-04-30,1031.9891052578403
2013-05-01,1029.6467505116643
2013-05-02,1040.9612455034965
2013-05-03,1044.290292224938
2013-05-06,1044.8974182163913
2013-05-07,1045.9235341083345
2013-05-08,1056.4648761803112
2013-05-09,1060.852360112175
2013-05-10,1052.8290739311958
2013-05-13,1053.1578693037718
2013-05-14,1053.4047105341558
2013-05-15,1052.0074467260986
2013-05-16,1054.1920314039385
2013-05-17,1048.0146051824395
2013-05-20,1041.8427014360593
2013-05-21,1039.852301494785
2013-05-22,1043.0616045949143
2013-05-23,1032.976821777475
2013-05-24,1040.0098478871919
2013-05-27,1042.243483877304
2013-05-28,1033.5766905863593
2013-05-29,1027.4063823272056
2013-05-30,1013.9131816133047
2013-05-31,1003.3153975112266
2013-06-03,994.6198582917572
2013-06-04,1016.1164675974433
2013-06-05,998.2903536212988
2013-06-06,987.2899679154351
2013-06-07,1002.0680353065419
2013-06-10,982.3987263817215
2013-06-11,977.3655619132636
2013-06-12,984.5012093426561
2013-06-13,990.845512897096
2013-06-14,999.3325006302771
2013-06-17,999.57875288056
2013-06-18,993.5559970757045
2013-06-19,998.8060510999713
2013-06-20,956.4414350985721
2013-06-21,954.9638586658685
2013-06-24,939.7994468891516
2013-06-25,948.2212979967861
2013-06-26,952.0558562699927
2013-06-27,962.5200918479932
2013-06-28,971.7395680495109
2013-07-01,981.2439739787187
2013-07-02,988.3387628568447
2013-07-03,970.1421713541433
2013-07-04,983.1120952490419
2013-07-05,966.3350984100534
2013-07-08,962.445316104806
2013-07-09,968.4418509514416
2013-07-10,970.6534189031817
2013-07-11,982.6085084596513
2013-07-12,988.7743844760435
2013-07-15,1001.0269356832757
2013-07-16,1009.6713653550938
2013-07-17,1015.4850222401458
2013-07-18,1014.2634211773375
2013-07-19,1013.5487267611638
2013-07-22,1020.3856695952952
2013-07-23,1024.6854785174623
2013-07-24,1021.418873061706
2013-07-25,1012.8524461748291
2013-07-26,1007.4213247753938
2013-07-29,1008.7962242489912
2013-07-30,1011.7005719000526
2013-07-31,1003.6293882292522
2013-08-01,1006.7855323174307
2013-08-02,1017.8675322594178
2013-08-05,1018.7444600565691
2013-08-06,1015.7167958189987
2013-08-07,1016.9556113734552
2013-08-08,1025.2103006566952
2013-08-09,1030.1411052017909
2013-08-12,1025.6433918328735
2013-08-13,1019.5981437518661
2013-08-14,1023.6523578911422
2013-08-15,1011.8353606223856
2013-08-16,1016.6391665328291
2013-08-19,1003.3933272398322
2013-08-20,1001.002015615744
2013-08-21,989.4339358732549
2013-08-22,982.6315380065829
2013-08-23,988.4934595916134
2013-08-26,989.7511285819256
2013-08-27,962.8444040062601
2013-08-28,950.2880495785992
2013-08-29,954.9068208352123
2013-08-30,956.7689355096526
2013-09-02,968.5344088758012
2013-09-03,956.3430832838176
2013-09-04,955.0717675171555
2013-09-05,951.4551112149577
2013-09-06,966.7376848746417
2013-09-09,977.8876913799227
2013-09-10,995.0559431881286
2013-09-11,1003.3720378131114
2013-09-12,1009.5527664325779
2013-09-13,1004.5263995586189
2013-09-16,1021.7531672719182
2013-09-17,1023.0560448616487
2013-09-18,1018.3197272920744
2013-09-19,1043.0617808793663
2013-09-20,1028.8725393676518
2013-09-23,1029.3536334154094
2013-09-24,1028.5834793716915
2013-09-25,1033.4174336283584
2013-09-26,1027.279512662469
2013-09-27,1024.6925444343412
2013-09-30,1022.5674182585813
2013-10-01,1023.4357362028474
2013-10-02,1029.586893466317
2013-10-03,1032.0043981364286
2013-10-04,1036.1785862624238
2013-10-07,1039.6787486743203
2013-10-08,1044.0777321960304
2013-10-09,1038.5865587258843
2013-10-10,1051.9287666376072
2013-10-11,1057.2262621543193
2013-10-14,1056.5830000689468
2013-10-15,1059.3301475434303
2013-10-16,1065.0915950813755
2013-10-17,1070.0113058734128
2013-10-18,1075.4791363480535
2013-10-21,1084.5846590137528
2013-10-22,1092.6926624039422
2013-10-23,1090.807328942692
2013-10-24,1098.6229433640783
2013-10-25,1097.837516018939
2013-10-28,1098.6422013500348
2013-10-29,1096.7651006520473
2013-10-30,1095.9954642798637
2013-10-31,1083.4114754265531
2013-11-01,1070.8320606496102
2013-11-04,1076.0907867104304
2013-11-05,1066.3295422604788
2013-11-06,1068.7181510863118
2013-11-07,1065.1485904934405
2013-11-08,1052.1209112765855
2013-11-11,1045.3274549998287
2013-11-12,1044.7224831573674
2013-11-13,1038.190288829654
2013-11-14,1046.925230910013
2013-11-15,1060.5828900233469
2013-11-18,1072.7508408799183
2013-11-19,1070.0098319218596
2013-11-20,1079.40309506509
2013-11-21,1074.255376594629
2013-11-22,1081.514381316817
2013-11-25,1080.8067537071718
2013-11-26,1069.2204457456494
2013-11-27,1071.2666066225117
2013-11-28,1072.1568225583121
2013-11-29,1076.815558708469
2013-12-02,1070.4811956947494
2013-12-03,1061.7085246748875
2013-12-04,1056.1313904716326
2013-12-05,1058.2169770236285
2013-12-06,1066.6034328380572
2013-12-09,1068.8602400746997
2013-12-10,1071.6513286642721
2013-12-11,1066.3179473075663
2013-12-12,1053.8421954996984
2013-12-13,1059.100877911704
2013-12-16,1059.984010742581
2013-12-17,1053.0502404876693
2013-12-18,1055.8533177110676
2013-12-19,1049.2018999996283
2013-12-20,1051.0277023434476
2013-12-23,1054.1851528739214
2013-12-24,1059.3545208945702
2013-12-25,1056.9995287311262
2013-12-26,1049.4587257826806
2013-12-27,1046.6777665462068
2013-12-30,1059.0884624858782
2013-12-31,1058.3466142370746
2014-01-01,1058.6299070999794
2014-01-02,1056.1351708599555
2014-01-03,1053.0889414400187
2014-01-06,1053.2482723380856
2014-01-07,1055.465968740093
2014-01-08,1053.1069418936452
2014-01-09,1047.476817855369
2014-01-10,1057.8029842162275
2014-01-13,1060.4575034576471
2014-01-14,1058.7935689778963
2014-01-15,1059.8495342015485
2014-01-16,1054.8073986592767
2014-01-17,1053.0521765105811
2014-01-20,1051.3992654750195
2014-01-21,1051.643692130495
2014-01-22,1051.4117989488575
2014-01-23,1047.7075596539244
2014-01-24,1033.2602679828367
2014-01-27,1023.4529804072431
2014-01-28,1027.460913511952
2014-01-29,1013.442003872409
2014-01-30,1011.0172364000848
2014-01-31,1010.5311687527013
2014-02-03,1008.1679395817503
2014-02-04,1011.4427272124658
2014-02-05,1016.8102145839345
2014-02-06,1034.261844046052
2014-02-07,1035.2602024856465
2014-02-10,1038.847680040978
2014-02-11,1045.019903376842
2014-02-12,1048.8097437588738
2014-02-13,1043.9713091901774
2014-02-14,1053.4219576252874
2014-02-17,1058.8693243916339
2014-02-18,1058.8085306155474
2014-02-19,1054.817021503659
2014-02-20,1047.2956127089142
2014-02-21,1052.413530723635
2014-02-24,1059.3668759612285
2014-02-25,1059.8484185584305
2014-02-26,1051.148096105785
2014-02-27,1052.8917752456052
2014-02-28,1066.9197613386461
2014-03-03,1041.399240903313
2014-03-04,1052.8901817382998
2014-03-05,1059.1363924742025
2014-03-06,1068.1574239325976
2014-03-07,1060.0229545881
2014-03-10,1057.1822292910904
2014-03-11,1054.8201978181817
2014-03-12,1047.406411816345
2014-03-13,1047.3340789263748
2014-03-14,1043.7099334152103
2014-03-17,1051.161687531919
2014-03-18,1057.064031524032
2014-03-19,1056.8337253850177
2014-03-20,1045.667160104905
2014-03-21,1047.8466156415398
2014-03-24,1048.4171301690312
2014-03-25,1055.5069980368114
2014-03-26,1067.3848452316338
2014-03-27,1067.2333908177163
2014-03-28,1073.9798714327385
2014-03-31,1083.892627718412
2014-04-01,1089.6062774943566
2014-04-02,1093.7132693204458
2014-04-03,1090.1499601696116
2014-04-04,1096.6137359011332
2014-04-07,1096.7484437710987
2014-04-08,1104.0821374989514
2014-04-09,1107.9173834978837
2014-04-10,1121.257094994662
2014-04-11,1113.9959230051347
2014-04-14,1106.9723641265189
2014-04-15,1096.16158178147
2014-04-16,1102.7392730314123
2014-04-17,1112.6114871922052
2014-04-18,1113.4883603709393
2014-04-21,1114.8279993586168
2014-04-22,1117.4144893577159
2014-04-23,1115.1759497723385
2014-04-24,1113.5975447922187
2014-04-25,1111.482293157459
2014-04-28,1109.3295164887074
2014-04-29,1115.5881061683137
2014-04-30,1122.1311465668825
2014-05-01,1124.5834461134727
2014-05-02,1128.716022677179
2014-05-05,1126.5870742750444
2014-05-06,1130.098599927485
2014-05-07,1134.1338618343166
2014-05-08,1141.992618018771
2014-05-09,1134.5510999385972
2014-05-12,1136.4988937255669
2014-05-13,1141.147685002551
2014-05-14,1140.4633155484623
2014-05-15,1131.235827974769
2014-05-16,1130.2241925247845
2014-05-19,1128.8403004202873
2014-05-20,1124.7415129977385
2014-05-21,1126.9892710250613
