Date,EM FAR EAST SMALL CAP
1998-05-25,483.69570013216855
1998-05-26,473.7466044918433
1998-05-27,465.86143294104295
1998-05-28,460.73404967613453
1998-05-29,457.04082344808444
1998-06-01,438.2872502005332
1998-06-02,434.83341419353366
1998-06-03,437.8316983685989
1998-06-04,429.9216939133205
1998-06-05,431.28694184471107
1998-06-08,429.6892728724848
1998-06-09,425.89188611727434
1998-06-10,410.8979330997956
1998-06-11,405.0229783714433
1998-06-12,397.8834226482722
1998-06-15,386.81948428058786
1998-06-16,385.35763459964875
1998-06-17,399.08059311786445
1998-06-18,416.3272282074923
1998-06-19,415.45390547653176
1998-06-22,406.05511524415454
1998-06-23,403.7543282089831
1998-06-24,401.10394452374555
1998-06-25,401.5813282435766
1998-06-26,396.3785932739009
1998-06-29,390.0087769320241
1998-06-30,393.36434616426584
1998-07-01,395.9910757891236
1998-07-02,399.0536054148031
1998-07-03,399.55062203025415
1998-07-06,400.5097546951446
1998-07-07,402.01982213913664
1998-07-08,402.6750575381597
1998-07-09,398.62249512306244
1998-07-10,393.89729008765386
1998-07-13,389.3735162891866
1998-07-14,392.600854067572
1998-07-15,397.67212521306556
1998-07-16,404.11052725849834
1998-07-17,409.9310915707821
1998-07-20,412.00564735575375
1998-07-21,410.61899772614737
1998-07-22,406.40600360794934
1998-07-23,401.408304371313
1998-07-24,405.4540255621037
1998-07-27,401.7747635535383
1998-07-28,397.28100349239674
1998-07-29,394.96107533039367
1998-07-30,395.2554815981544
1998-07-31,395.88407475243775
1998-08-03,386.84424512643307
1998-08-04,384.9549649773962
1998-08-05,378.3614817308647
1998-08-06,369.19377151612747
1998-08-07,366.6055849280585
1998-08-10,356.3472260435857
1998-08-11,353.13740026232625
1998-08-12,352.9382182842553
1998-08-13,352.9622733317288
1998-08-14,353.66523769652395
1998-08-17,348.5852418161485
1998-08-18,345.1780822134593
1998-08-19,357.80604927347025
1998-08-20,362.6374819759195
1998-08-21,355.88157167894343
1998-08-24,347.19835410926305
1998-08-25,346.2700510111967
1998-08-26,343.2568016036715
1998-08-27,341.2409478033824
1998-08-28,333.7083317719484
1998-08-31,329.14009955293284
1998-09-01,329.3345739775286
1998-09-02,339.9608214641954
1998-09-03,343.6088390517838
1998-09-04,363.5998359028283
1998-09-07,399.44257754405777
1998-09-08,373.1015744126175
1998-09-09,380.0176982308443
1998-09-10,374.5960237894394
1998-09-11,366.20981108107634
1998-09-14,374.18578866740967
1998-09-15,374.2024536067871
1998-09-16,382.89190038226394
1998-09-17,381.61662973451604
1998-09-18,382.7522851480214
1998-09-21,375.0660223476036
1998-09-22,376.14801190272243
1998-09-23,371.85663664787023
1998-09-24,382.859049598119
1998-09-25,383.016801965575
1998-09-28,382.9965971243151
1998-09-29,382.24408274493686
1998-09-30,344.46127098485954
1998-10-01,340.99459443774884
1998-10-02,337.0620022852189
1998-10-05,336.8996838160481
1998-10-06,344.2994719850808
1998-10-07,349.5789295534266
1998-10-08,360.3745781600993
1998-10-09,367.7873745354981
1998-10-12,378.6222588416253
1998-10-13,373.572723991601
1998-10-14,371.8246239603841
1998-10-15,380.4285719152747
1998-10-16,388.5323683427054
1998-10-19,392.43596223308873
1998-10-20,402.62613840889276
1998-10-21,406.5034788873301
1998-10-22,405.04489007644275
1998-10-23,403.7790289389118
1998-10-26,402.7781886872524
1998-10-27,398.77955369090716
1998-10-28,399.9655083809999
1998-10-29,404.97821000007616
1998-10-30,404.7984179446482
1998-11-02,411.35445650881803
1998-11-03,414.46265092237047
1998-11-04,418.0319620321666
1998-11-05,424.20414686357657
1998-11-06,430.58381097958267
1998-11-09,434.2958289094644
1998-11-10,421.25911545540833
1998-11-11,426.7150724561255
1998-11-12,419.06897630390324
1998-11-13,421.6469109739915
1998-11-16,430.4539157427591
1998-11-17,434.02776268421906
1998-11-18,437.52881560030045
1998-11-19,445.0033593214267
1998-11-20,454.1227289872132
1998-11-23,469.5138713756533
1998-11-24,473.6709312638294
1998-11-25,477.3780118563274
1998-11-26,478.11073791230876
1998-11-27,478.77886743014716
1998-11-30,480.95547635601065
1998-12-01,475.5862136880681
1998-12-02,475.3746447831444
1998-12-03,475.21991659668174
1998-12-04,481.27470748517646
1998-12-07,506.78014389458394
1998-12-08,506.28832315984016
1998-12-09,512.0976721743506
1998-12-10,526.3327230882737
1998-12-11,531.3070905114477
1998-12-14,542.0481332385372
1998-12-15,560.1269456409289
1998-12-16,535.9959037759088
1998-12-17,511.0221136866703
1998-12-18,507.7783401246816
1998-12-21,523.408392109266
1998-12-22,509.2263642876084
1998-12-23,504.32553729856477
1998-12-24,506.33193576652894
1998-12-25,508.3398446444011
1998-12-28,502.6030549303685
1998-12-29,499.81829136457833
1998-12-30,503.0563344197416
1998-12-31,503.6127123340943
1999-01-01,503.5943080396082
1999-01-04,517.8654538282151
1999-01-05,526.4476003360279
1999-01-06,541.2872321305233
1999-01-07,554.5812849470082
1999-01-08,553.2992744035298
1999-01-11,565.9357736355794
1999-01-12,565.2168438815938
1999-01-13,557.6770227044758
1999-01-14,534.0587720959888
1999-01-15,544.5306943215387
1999-01-18,550.9556035986391
1999-01-19,544.3919726853858
1999-01-20,539.2673881562074
1999-01-21,521.2022024284624
1999-01-22,501.40008615537374
1999-01-25,482.3988206878194
1999-01-26,478.18818102046356
1999-01-27,493.5668915619874
1999-01-28,493.185700957392
1999-01-29,493.94686811502424
1999-02-01,498.78619145188935
1999-02-02,492.7564461837968
1999-02-03,485.9445902590604
1999-02-04,477.6645103808653
1999-02-05,475.33324925865253
1999-02-08,477.09351180262877
1999-02-09,464.5975544632484
1999-02-10,468.3854217833978
1999-02-11,470.22739038139565
1999-02-12,482.33864490366767
1999-02-15,482.88944665148466
1999-02-16,482.7194647201423
1999-02-17,481.0039251031113
1999-02-18,477.00037367882743
1999-02-19,466.1291206756859
1999-02-22,461.5470855516513
1999-02-23,457.8051251113367
1999-02-24,452.24721574930044
1999-02-25,450.6474177469736
1999-02-26,461.9964215463927
1999-03-01,464.4710965777786
1999-03-02,466.14887108327935
1999-03-03,465.8340256380146
1999-03-04,464.83934945958754
1999-03-05,466.2338026019504
1999-03-08,478.81893031262797
1999-03-09,476.092850286439
1999-03-10,474.96809599261053
1999-03-11,481.01937325113744
1999-03-12,484.78295357211306
1999-03-15,490.5680966232743
1999-03-16,493.28586153875443
1999-03-17,493.8736772690054
1999-03-18,491.34836828944555
1999-03-19,503.7665660401291
1999-03-22,505.46639843076497
1999-03-23,508.16956290824453
1999-03-24,507.68304757307465
1999-03-25,510.7752410625327
1999-03-26,512.1914776231547
1999-03-29,507.31864455027414
1999-03-30,510.8318984513385
1999-03-31,510.7029976565036
1999-04-01,516.9499464520846
1999-04-02,523.5193548215839
1999-04-05,523.3871298330866
1999-04-06,534.7763555869403
1999-04-07,538.3946704701889
1999-04-08,545.6188569613284
1999-04-09,550.7309392416
1999-04-12,552.0177494145549
1999-04-13,555.4778205823479
1999-04-14,559.2479224652393
1999-04-15,576.2827395762419
1999-04-16,582.3283533557992
1999-04-19,600.2791398580255
1999-04-20,611.0451965222358
1999-04-21,602.7783018497796
1999-04-22,602.9742004168247
1999-04-23,611.0282533280471
1999-04-26,629.2096593279351
1999-04-27,639.0159073607638
1999-04-28,645.4724936513585
1999-04-29,642.9100308326686
1999-04-30,655.3613123829701
1999-05-03,666.6521341266482
1999-05-04,686.7158492079656
1999-05-05,690.2086725376772
1999-05-06,703.3378052333684
1999-05-07,699.3235425859754
1999-05-10,711.0143276780797
1999-05-11,697.9695223000731
1999-05-12,688.2748235483689
1999-05-13,668.8615468926952
1999-05-14,661.7349251833598
1999-05-17,643.7637118131848
1999-05-18,649.9615819727898
1999-05-19,651.2033995536785
1999-05-20,636.7969750632751
1999-05-21,636.9656367895157
1999-05-24,635.4899933142685
1999-05-25,638.081190479133
1999-05-26,646.8050094583061
1999-05-27,649.4790485959013
1999-05-28,647.6316430091754
1999-05-31,641.7768494258122
1999-06-01,641.3413493946771
1999-06-02,648.9194260320216
1999-06-03,650.8189906372227
1999-06-04,654.5245898585315
1999-06-07,666.8541712770652
1999-06-08,688.3894497078933
1999-06-09,680.7406826226688
1999-06-10,692.4991620263389
1999-06-11,697.6664537268324
1999-06-14,697.4257556544665
1999-06-15,684.7844595664134
1999-06-16,686.4308764873072
1999-06-17,692.6176787739968
1999-06-18,693.2834010573097
1999-06-21,704.8606502704303
1999-06-22,719.368148801242
1999-06-23,724.812846156817
1999-06-24,727.4724983395447
1999-06-25,722.9520084976912
1999-06-28,725.427331863601
1999-06-29,729.1935344806108
1999-06-30,723.3011311595549
1999-07-01,727.1078894583926
1999-07-02,738.5754477680308
1999-07-05,762.2649922764357
1999-07-06,764.4620646266748
1999-07-07,764.5898893753298
1999-07-08,772.5846764638346
1999-07-09,778.0438122150883
1999-07-12,774.6559773884435
1999-07-13,760.1375929288763
1999-07-14,739.2276312020668
1999-07-15,742.6769526671974
1999-07-16,738.713800267592
1999-07-19,734.5873075171464
1999-07-20,739.7062149254942
1999-07-21,723.7143457605939
1999-07-22,718.1285301150434
1999-07-23,693.0671189977003
1999-07-26,662.9073870677631
1999-07-27,670.6243174845877
1999-07-28,687.6161135532406
1999-07-29,695.3603122129069
1999-07-30,686.1139819428969
1999-08-02,682.6467117949045
1999-08-03,689.5765502770073
1999-08-04,688.5544548317781
1999-08-05,668.3785309115206
1999-08-06,664.8817621362118
1999-08-09,664.7533873981505
1999-08-10,657.5962104343615
1999-08-11,640.6005533372701
1999-08-12,649.4273916753662
1999-08-13,641.3522001948786
1999-08-16,646.2906443911922
1999-08-17,629.3239666339882
1999-08-18,630.4731418920097
1999-08-19,649.5678440037946
1999-08-20,655.4551148993174
1999-08-23,669.2909937954258
1999-08-24,665.1918986974597
1999-08-25,674.0995031036196
1999-08-26,668.5072444114019
1999-08-27,660.4007972718216
1999-08-30,652.6391396719117
1999-08-31,652.724827828992
1999-09-01,640.5393508218062
1999-09-02,631.2981692582606
1999-09-03,626.8100228898356
1999-09-06,625.87186411851
1999-09-07,625.5050271129587
1999-09-08,613.1461573621079
1999-09-09,620.475559320024
1999-09-10,637.2084335422807
1999-09-13,647.2039992028393
1999-09-14,644.0654621069623
1999-09-15,636.4354341412104
1999-09-16,625.6070451189645
1999-09-17,623.3164045336117
1999-09-20,624.004014492844
1999-09-21,623.0113575013239
1999-09-22,614.3991833663372
1999-09-23,607.1211769482113
1999-09-24,605.6412585652457
1999-09-27,594.8504311475576
1999-09-28,588.3787680945035
1999-09-29,585.7543700433278
1999-09-30,580.1841580310958
1999-10-01,585.2959646770333
1999-10-04,587.9014810402683
1999-10-05,579.6453886444275
1999-10-06,591.434800086763
1999-10-07,596.6316887175192
1999-10-08,593.9647053407174
1999-10-11,595.0770627987217
1999-10-12,602.0327334435179
1999-10-13,598.1676583316361
1999-10-14,599.5426168597562
1999-10-15,600.7683706043621
1999-10-18,584.6464518631318
1999-10-19,584.9616596324059
1999-10-20,596.8183352458665
1999-10-21,602.4793964112691
1999-10-22,603.832423373573
1999-10-25,595.0521567471518
1999-10-26,593.5702550717681
1999-10-27,589.0238508082006
1999-10-28,594.5446505607583
1999-10-29,601.4144370522492
1999-11-01,613.1257682372117
1999-11-02,616.7059153206121
1999-11-03,613.6896416354347
1999-11-04,620.1608642282885
1999-11-05,624.3970448317932
1999-11-08,621.7405338863657
1999-11-09,627.7306837713786
1999-11-10,628.796743152362
1999-11-11,638.3589125396121
1999-11-12,640.4278815440287
1999-11-15,644.71855874347
1999-11-16,649.8563387935683
1999-11-17,635.377726558351
1999-11-18,631.2114530755564
1999-11-19,632.0245395912857
1999-11-22,633.0240144507245
1999-11-23,629.9387899512625
1999-11-24,620.0777391635839
1999-11-25,616.2417558856089
1999-11-26,597.1227817090702
1999-11-29,596.071741652948
1999-11-30,605.4687431279639
1999-12-01,602.7565660872017
1999-12-02,601.4446554966793
1999-12-03,606.2540895540558
1999-12-06,608.9970894454312
1999-12-07,599.4976943728863
1999-12-08,601.6636990600647
1999-12-09,602.6372724512372
1999-12-10,614.3922391616034
1999-12-13,623.6662983590253
1999-12-14,629.5872563553203
1999-12-15,620.0690522070031
1999-12-16,617.0869539360275
1999-12-17,610.3298708776606
1999-12-20,611.7555184403371
1999-12-21,602.9232236342244
1999-12-22,607.1025434026898
1999-12-23,607.2838764239049
1999-12-24,609.4322990503669
1999-12-27,610.9889327183947
1999-12-28,606.9947346862999
1999-12-29,607.2767399937239
1999-12-30,610.9299286695774
1999-12-31,611.1874064024289
2000-01-03,614.090051877834
2000-01-04,637.1070243576585
2000-01-05,624.2342291120319
2000-01-06,613.4022144815834
2000-01-07,620.5978920498716
2000-01-10,629.4284010140801
2000-01-11,621.7172497538837
2000-01-12,621.8923742494586
2000-01-13,621.3806655616423
2000-01-14,619.6884672313388
2000-01-17,630.5437149733225
2000-01-18,625.9556256518579
2000-01-19,608.7734764144262
2000-01-20,607.286274191232
2000-01-21,610.1101322712664
2000-01-24,617.5320162576081
2000-01-25,612.0173191537449
2000-01-26,614.4168485026825
2000-01-27,629.4007858863413
2000-01-28,630.5937710514338
2000-01-31,632.8688086094829
2000-02-01,636.8408953363527
2000-02-02,635.7613755140286
2000-02-03,640.34247750644
2000-02-04,645.6104220887355
2000-02-07,646.5148919349382
2000-02-08,642.3534814520596
2000-02-09,647.9777540165468
2000-02-10,648.2022747406693
2000-02-11,652.1806379021983
2000-02-14,640.2292450254854
2000-02-15,629.5434094062812
2000-02-16,631.7776839156053
2000-02-17,636.5153632221273
2000-02-18,638.9190042475677
2000-02-21,635.3177138860519
2000-02-22,619.4887020004921
2000-02-23,624.6354603675935
2000-02-24,613.9428373130719
2000-02-25,613.2715768266467
2000-02-28,608.2168011118433
2000-02-29,601.202545534311
2000-03-01,607.9072324135567
2000-03-02,614.409922660887
2000-03-03,611.3434466751376
2000-03-06,620.9424188852837
2000-03-07,618.3980132629596
2000-03-08,621.2528678800377
2000-03-09,630.3170744807092
2000-03-10,631.7476152698342
2000-03-13,617.9358753972525
2000-03-14,610.0611920428913
2000-03-15,596.0732811966344
2000-03-16,588.6035310462187
2000-03-17,591.091688922346
2000-03-20,582.5969811523555
2000-03-21,589.8832006194483
2000-03-22,600.6670966999585
2000-03-23,610.0998050969
2000-03-24,612.6911267592495
2000-03-27,620.1239188530855
2000-03-28,621.4562709112491
2000-03-29,617.4635347896226
2000-03-30,609.8974739969092
2000-03-31,607.5052402188903
2000-04-03,594.5836195191998
2000-04-04,589.2200843178471
2000-04-05,591.5944309500251
2000-04-06,589.0969811861688
2000-04-07,595.9274422631697
2000-04-10,613.5020509875802
2000-04-11,607.3686592061475
2000-04-12,608.3800337301939
2000-04-13,601.2901491085006
2000-04-14,593.7854175665747
2000-04-17,551.3190865928119
2000-04-18,563.0131152124417
2000-04-19,562.6684045087381
2000-04-20,560.2675630572646
2000-04-21,566.3801226118987
2000-04-24,556.8687270370682
2000-04-25,551.0372620982438
2000-04-26,536.0372642544468
2000-04-27,526.6399192755655
2000-04-28,536.6586367271525
2000-05-01,534.0074655719759
2000-05-02,529.1131071241184
2000-05-03,521.6198314082679
2000-05-04,522.2957766035869
2000-05-05,530.6252636156358
2000-05-08,528.1415436986762
2000-05-09,525.5997702101436
2000-05-10,522.317364845422
2000-05-11,513.762739286406
2000-05-12,517.3736212680868
2000-05-15,507.2136868201072
2000-05-16,509.76433626470566
2000-05-17,509.05074594345916
2000-05-18,497.6430777392098
2000-05-19,498.5719799245409
2000-05-22,479.54040006794656
2000-05-23,471.7449596577896
2000-05-24,468.567100722831
2000-05-25,476.20720756716713
2000-05-26,465.66253104805196
2000-05-29,469.6278647216147
2000-05-30,476.23616305288226
