Date,FM GCC COUNTRIES DOMESTIC IMI
2016-01-07,902.0735372466438
2016-01-08,896.8849873130831
2016-01-11,884.5947326373109
2016-01-12,879.2892172228708
2016-01-13,873.0968079420754
2016-01-14,853.5794026328525
2016-01-15,845.3321513744071
2016-01-18,815.1408610249238
2016-01-19,815.9299912752357
2016-01-20,797.4491762118788
2016-01-21,794.3357606479141
2016-01-22,794.051798011323
2016-01-25,807.9690423780111
2016-01-26,808.1785133872153
2016-01-27,815.6643176310461
2016-01-28,830.0782893789991
2016-01-29,838.2048429887138
2016-02-01,853.3916297074005
2016-02-02,859.1971089092822
2016-02-03,835.0590375560487
2016-02-04,850.013676227005
2016-02-05,852.7565357149434
2016-02-08,855.3959172093142
2016-02-09,840.0232930089048
2016-02-10,838.3772698761863
2016-02-11,825.7161572185984
2016-02-12,832.608278969894
2016-02-15,840.8543902298288
2016-02-16,847.9882916792473
2016-02-17,846.1027110636156
2016-02-18,846.8550878737101
2016-02-19,846.3263384421406
2016-02-22,855.8398089391625
2016-02-23,865.2147519811391
2016-02-24,866.4928218779864
2016-02-25,864.0879513197906
2016-02-26,872.0781276674835
2016-02-29,876.2269477184578
2016-03-01,878.0173017107807
2016-03-02,891.5806596838428
2016-03-03,884.7055072198608
2016-03-04,879.2477773872505
2016-03-07,881.7753519201038
2016-03-08,874.8499558798034
2016-03-09,882.3332045213136
2016-03-10,872.2726183821254
2016-03-11,871.9557188331952
2016-03-14,864.0779986949002
2016-03-15,860.1301368150138
2016-03-16,864.0885257984339
2016-03-17,852.6195411592317
2016-03-18,854.5947928885665
2016-03-21,852.8206036831277
2016-03-22,856.8698891397925
2016-03-23,866.9936585775483
2016-03-24,873.291969864984
2016-03-25,873.2919698649843
2016-03-28,870.0086509663561
2016-03-29,871.6128902046587
2016-03-30,870.0272303436384
2016-03-31,871.2900545442768
2016-04-01,875.8234317688201
2016-04-04,863.5752346695128
2016-04-05,867.2915347447599
2016-04-06,869.2608105987636
2016-04-07,877.6755539526365
2016-04-08,875.601007112201
2016-04-11,877.7029704331098
2016-04-12,883.069497926194
2016-04-13,896.6651809745829
2016-04-14,901.0490500055088
2016-04-15,898.2126196372823
2016-04-18,888.6697851570666
2016-04-19,889.5084595792173
2016-04-20,895.2970578606386
2016-04-21,895.3416833765261
2016-04-22,899.3494848993704
2016-04-25,903.6449279029242
2016-04-26,903.858263165651
2016-04-27,900.6531237025873
2016-04-28,905.8994388429537
2016-04-29,896.2834034547592
2016-05-02,885.5189476842218
2016-05-03,884.8694864408939
2016-05-04,887.0690375245964
2016-05-05,895.8600781513892
2016-05-06,894.2354632770292
2016-05-09,896.3694404087205
2016-05-10,892.7703689686631
2016-05-11,890.1788905234438
2016-05-12,888.4014523972019
2016-05-13,896.4798105525929
2016-05-16,893.9622365160654
2016-05-17,889.9234515592857
2016-05-18,898.7433872744599
2016-05-19,890.2777136556402
2016-05-20,889.5683965457687
2016-05-23,885.6070475376933
2016-05-24,892.355802043434
2016-05-25,899.4515095200768
2016-05-26,891.1665065056771
2016-05-27,895.1979127597591
2016-05-30,889.0305675556391
2016-05-31,889.4840808845555
2016-06-01,884.2104736355913
2016-06-02,884.3550386119869
2016-06-03,870.8146161284398
2016-06-06,870.6642067936635
2016-06-07,872.7378969923587
2016-06-08,874.5794535118857
2016-06-09,874.7344649128027
2016-06-10,876.9073688064054
2016-06-13,873.0925507171085
2016-06-14,877.291552773285
2016-06-15,876.7856022856392
2016-06-16,880.2853888408285
2016-06-17,872.092673170895
2016-06-20,867.9226720172651
2016-06-21,875.0201958491608
2016-06-22,864.8295235933205
2016-06-23,860.2230798548451
2016-06-24,875.6632621647309
2016-06-27,880.2819520164927
2016-06-28,885.0004161196618
2016-06-29,875.5323768022622
2016-06-30,869.9177745019399
2016-07-01,867.8425628785308
2016-07-04,871.1112859525724
2016-07-05,873.6317833624752
2016-07-06,876.1983043645783
2016-07-07,876.1973135583446
2016-07-08,879.4249720850537
2016-07-11,874.4384976399635
2016-07-12,870.3082404950713
2016-07-13,868.9462073980654
2016-07-14,865.97958026496
2016-07-15,868.8508876793377
2016-07-18,875.9721669171223
2016-07-19,874.3765880321972
2016-07-20,883.6349291408161
2016-07-21,881.8548473025535
2016-07-22,884.1348970415542
2016-07-25,886.6911970984432
2016-07-26,886.1736349370034
2016-07-27,887.8775540645322
2016-07-28,883.0116556988487
2016-07-29,875.5084899967733
2016-08-01,877.4479660224256
2016-08-02,868.8035175104071
2016-08-03,881.2019959569743
2016-08-04,875.5145311127068
2016-08-05,881.0244210148
2016-08-08,886.6607271555891
2016-08-09,885.3071038738917
2016-08-10,875.8748652845804
2016-08-11,877.1074733947505
2016-08-12,878.0157488556785
2016-08-15,879.6182384401714
2016-08-16,878.1834684606499
2016-08-17,872.7673864253095
2016-08-18,866.5804956657738
2016-08-19,866.8483248621915
2016-08-22,860.8976720993194
2016-08-23,866.133197769588
2016-08-24,865.2548702341134
2016-08-25,860.4458654061717
2016-08-26,860.6379112354555
2016-08-29,860.4003383228269
2016-08-30,864.2423856645981
2016-08-31,859.8721156992866
2016-09-01,859.0129547741612
2016-09-02,862.6254822364857
2016-09-05,863.2147678460133
2016-09-06,857.8537988604178
2016-09-07,868.1971722281414
2016-09-08,865.2691766287264
2016-09-09,869.4266975157883
2016-09-12,868.689172781835
2016-09-13,866.984386981328
2016-09-14,866.8934403982569
2016-09-15,867.1128120413991
2016-09-16,873.5895259235989
2016-09-19,871.2105372801961
2016-09-20,870.5157594555805
2016-09-21,873.976562248508
2016-09-22,864.6603605847951
2016-09-23,866.2654366773124
2016-09-26,864.0372156135198
2016-09-27,873.8944577717314
2016-09-28,872.1158943833215
2016-09-29,866.1072782697777
2016-09-30,865.2383689057772
2016-10-03,858.9945078616154
2016-10-04,859.0033468705288
2016-10-05,864.3470923330817
2016-10-06,863.3655196323696
2016-10-07,861.7590660520751
2016-10-10,861.5625387421968
2016-10-11,873.4370995551556
2016-10-12,873.1332485822942
2016-10-13,868.8049742688855
2016-10-14,870.5246210124396
2016-10-17,862.4470319807193
2016-10-18,863.1224790915467
2016-10-19,869.3154548991484
2016-10-20,878.9653031918607
2016-10-21,882.1359589699547
2016-10-24,887.8622279603741
2016-10-25,907.7227232868207
2016-10-26,915.7324755243707
2016-10-27,909.6855299164553
2016-10-28,908.9226249645145
2016-10-31,892.0257146765165
2016-11-01,888.657232581137
2016-11-02,887.9212321140399
2016-11-03,884.978803459536
2016-11-04,884.8163198030318
2016-11-07,901.1976876851293
2016-11-08,904.3961715254109
2016-11-09,910.2954368996911
2016-11-10,924.2795599319433
2016-11-11,926.3027925502687
2016-11-14,939.4611927404751
2016-11-15,958.023010176812
2016-11-16,958.2471632818485
2016-11-17,958.7809994065193
2016-11-18,967.5695031976448
2016-11-21,961.491104989703
2016-11-22,970.3893114578852
2016-11-23,967.5114492509383
2016-11-24,959.6990161037901
2016-11-25,955.9885479383646
2016-11-28,957.6977817103912
2016-11-29,953.0814059526684
2016-11-30,948.2151613241184
2016-12-01,959.2032199189919
2016-12-02,954.7943312387207
2016-12-05,958.8461809591664
2016-12-06,963.5407966945029
2016-12-07,960.5909303544757
2016-12-08,976.6248598743017
2016-12-09,982.2331693505162
2016-12-12,992.7462032425475
2016-12-13,995.4794780148135
2016-12-14,984.5859687889817
2016-12-15,1007.2697241151891
2016-12-16,1008.282647079175
2016-12-19,1007.935598862127
2016-12-20,1003.6950348634654
2016-12-21,1001.7956648784901
2016-12-22,997.7129755917027
2016-12-23,996.9023751880721
2016-12-26,1007.491618380012
2016-12-27,1012.8740828014082
2016-12-28,1012.307892087147
2016-12-29,1004.6470537702547
2016-12-30,1000.2768185447298
2017-01-02,997.0285502777685
2017-01-03,1018.7374523165328
2017-01-04,1016.6409160293678
2017-01-05,1007.2026942896985
2017-01-06,1008.7913098574893
2017-01-09,1018.8931823531082
2017-01-10,1014.0707441345365
2017-01-11,1028.6292784666716
2017-01-12,1011.5109578523598
2017-01-13,1013.9889961033639
2017-01-16,1034.0470974122472
2017-01-17,1052.6931420218618
2017-01-18,1044.3734761478872
2017-01-19,1049.3953703042966
2017-01-20,1042.6849747758924
2017-01-23,1064.3060954610287
2017-01-24,1074.2119689966821
2017-01-25,1081.8885037595098
2017-01-26,1085.212114497942
2017-01-27,1081.3495119155305
2017-01-30,1089.825464714461
2017-01-31,1074.4944668141559
2017-02-01,1082.0790627253268
2017-02-02,1065.211131507466
2017-02-03,1066.2119618357176
2017-02-06,1078.2094910797261
2017-02-07,1077.0992839088476
2017-02-08,1078.3968160171012
2017-02-09,1064.657495747028
2017-02-10,1068.1373262658537
2017-02-13,1059.3772891474778
2017-02-14,1078.4370006829363
2017-02-15,1087.2290017625712
2017-02-16,1081.7205247222028
2017-02-17,1086.4670680768593
2017-02-20,1072.820372814828
2017-02-21,1079.1652715659854
2017-02-22,1076.8147206946019
2017-02-23,1081.7797545651697
2017-02-24,1084.8720319750403
2017-02-27,1076.1299668349768
2017-02-28,1068.8787528118603
2017-03-01,1070.1387151596432
2017-03-02,1082.771763673242
2017-03-03,1078.9296341641589
2017-03-06,1080.2589652973006
2017-03-07,1071.6196414742649
2017-03-08,1070.8057707093685
2017-03-09,1073.2587878501351
2017-03-10,1065.3958407648217
2017-03-13,1060.4863819667105
2017-03-14,1058.223620498659
2017-03-15,1065.1653185045236
2017-03-16,1063.1280489922328
2017-03-17,1063.2839482874012
2017-03-20,1071.8992479819874
2017-03-21,1074.2329524487423
2017-03-22,1064.2469737573874
2017-03-23,1073.8242446409297
2017-03-24,1071.7486861547034
2017-03-27,1051.1311664553061
2017-03-28,1044.0064207740563
2017-03-29,1042.1996190317843
2017-03-30,1047.8856764543455
2017-03-31,1051.5249510058627
2017-04-03,1071.1549711401406
2017-04-04,1077.290959397857
2017-04-05,1086.4252132467032
2017-04-06,1086.8450338964196
2017-04-07,1090.9909530706498
2017-04-10,1090.8043318433963
2017-04-11,1091.146446069341
2017-04-12,1087.2607014291054
2017-04-13,1078.6827718856434
2017-04-14,1078.6827718856437
2017-04-17,1073.7250641850587
2017-04-18,1063.6363373443048
2017-04-19,1051.5471549414701
2017-04-20,1041.9221735124593
2017-04-21,1049.4732652019134
2017-04-24,1026.2957776386106
2017-04-25,1016.7460806777696
2017-04-26,1022.2869293296305
2017-04-27,1024.012324374082
2017-04-28,1022.1242829525703
2017-05-01,1021.7807893246238
2017-05-02,1023.1996979099962
2017-05-03,1020.6994947669199
2017-05-04,1008.4116679939468
2017-05-05,1004.8401277725451
2017-05-08,999.4112229100697
2017-05-09,1001.7473746880612
2017-05-10,1008.9270550613912
2017-05-11,1016.9684882981502
2017-05-12,1011.8478010458936
2017-05-15,1015.5353030197856
2017-05-16,1004.0921941208969
2017-05-17,1007.8591568268394
2017-05-18,1005.6391483389567
2017-05-19,999.511110233614
2017-05-22,986.9834944953366
2017-05-23,991.282975727546
2017-05-24,991.2060513976763
2017-05-25,988.2017105408648
2017-05-26,990.2977646795296
2017-05-29,990.0516686214854
2017-05-30,991.4265704206541
2017-05-31,986.2330564498357
2017-06-01,988.9121488974886
2017-06-02,985.0660871877753
2017-06-05,974.0566099112646
2017-06-06,975.6518345571506
2017-06-07,968.9782863241443
2017-06-08,974.6332869064056
2017-06-09,977.3977256704796
2017-06-12,969.0468916012992
2017-06-13,968.9040413670252
2017-06-14,964.8247796297949
2017-06-15,978.6124201257367
2017-06-16,973.5439659571974
2017-06-19,1004.6547262382845
2017-06-20,1010.3107642250847
2017-06-21,992.2312815156477
2017-06-22,991.6626601827912
2017-06-23,988.2858510289828
2017-06-26,987.7717880464653
2017-06-27,980.2335543805284
2017-06-28,974.2653266588575
2017-06-29,960.5735368783884
2017-06-30,960.8960636063838
2017-07-03,959.3667441711526
2017-07-04,964.2586606843983
2017-07-05,969.9917342889946
2017-07-06,962.1010135713835
2017-07-07,963.3416542248369
2017-07-10,975.6207574002741
2017-07-11,983.0633087742883
2017-07-12,983.8609530479497
2017-07-13,983.2482789668452
2017-07-14,979.5119784527537
2017-07-17,977.1027184054449
2017-07-18,971.392424150648
2017-07-19,976.8391961714707
2017-07-20,969.2745080066651
2017-07-21,967.4847005523164
2017-07-24,992.1706196916999
2017-07-25,996.6938074244367
2017-07-26,1000.4123025003983
2017-07-27,999.6463433941487
2017-07-28,992.4998540710552
2017-07-31,977.8794911583009
2017-08-01,977.6246748081267
2017-08-02,973.8595061240464
2017-08-03,970.6934011279291
2017-08-04,980.938005243808
2017-08-07,983.8354269093397
2017-08-08,997.6100430750688
2017-08-09,996.4141634758122
2017-08-10,1001.0601938868879
2017-08-11,997.5584456653113
2017-08-14,1011.8116688124619
2017-08-15,1015.6511120774933
2017-08-16,1015.3463975497856
2017-08-17,1013.3219151441926
2017-08-18,1012.6110149967278
2017-08-21,1016.8192965944484
2017-08-22,1025.6314621002052
2017-08-23,1018.8895153511551
2017-08-24,1018.123105105318
2017-08-25,1012.5214948474727
2017-08-28,1012.1280610820502
2017-08-29,1011.8871613549107
2017-08-30,1017.0905455574976
2017-08-31,1018.5455241235948
2017-09-01,1019.9096595420186
2017-09-04,1017.0900661512408
2017-09-05,1020.9396330227311
2017-09-06,1022.1236965901221
2017-09-07,1020.2971702795494
2017-09-08,1018.9717342186769
2017-09-11,1042.7524898836896
2017-09-12,1040.9751272356864
2017-09-13,1041.1462491010868
2017-09-14,1054.3695431026995
2017-09-15,1047.8488344764519
2017-09-18,1054.279976657408
2017-09-19,1047.4576058227224
2017-09-20,1039.9603489091478
2017-09-21,1046.4732924439563
2017-09-22,1043.4007889964037
2017-09-25,1026.4628654540863
2017-09-26,1038.45848343509
2017-09-27,1048.9035893012697
2017-09-28,1038.4605723016398
2017-09-29,1035.499105972695
2017-10-02,1060.040721107019
2017-10-03,1064.0358397626514
2017-10-04,1064.91815165702
2017-10-05,1071.5975181155188
2017-10-06,1070.1656441801304
2017-10-09,1060.806222025282
2017-10-10,1039.7020751623263
2017-10-11,1033.5207775431288
2017-10-12,1034.70025503647
2017-10-13,1035.8918504922642
2017-10-16,1040.7702319739467
2017-10-17,1045.0527526619446
2017-10-18,1041.3015326474351
2017-10-19,1031.559510336152
2017-10-20,1037.0101576746201
2017-10-23,1038.6190277856929
2017-10-24,1032.4774865860709
2017-10-25,1029.8309002006408
2017-10-26,1039.385885919316
2017-10-27,1048.8920300325583
2017-10-30,1030.3364262356986
2017-10-31,1020.0648187291446
2017-11-01,1024.288960352949
2017-11-02,1017.6428137920633
2017-11-03,1022.3082334292169
2017-11-06,989.5221731146423
2017-11-07,953.2637765684049
2017-11-08,964.3921307139525
2017-11-09,980.4964356364155
2017-11-10,977.0419346288951
2017-11-13,975.1373375363423
2017-11-14,972.2231447936545
2017-11-15,975.9450102401393
2017-11-16,980.0581174399315
2017-11-17,979.3934814826249
2017-11-20,974.9013846170593
2017-11-21,963.7738227767856
2017-11-22,958.3760015532894
2017-11-23,958.6218892827632
