Date,FM CENTRAL & EASTERN EUROPE + CIS IMI
2011-04-01,1109.5668813561233
2011-04-04,1103.432760318931
2011-04-05,1102.6160943228015
2011-04-06,1106.5323512222424
2011-04-07,1104.7577727297141
2011-04-08,1108.1648655000092
2011-04-11,1097.6756494062565
2011-04-12,1085.4432217670756
2011-04-13,1089.7871750469913
2011-04-14,1084.7396746999304
2011-04-15,1082.3571926601235
2011-04-18,1076.8222708795902
2011-04-19,1071.3214711796772
2011-04-20,1074.7336584389986
2011-04-21,1066.6174291031132
2011-04-22,1070.8583460269447
2011-04-25,1071.673293366878
2011-04-26,1075.3783896307523
2011-04-27,1077.5211779034983
2011-04-28,1076.3627729008167
2011-04-29,1077.9961355964751
2011-05-02,1072.9328852260626
2011-05-03,1066.605351729367
2011-05-04,1062.0798795852254
2011-05-05,1064.0342915723202
2011-05-06,1060.0420010809412
2011-05-09,1064.5765615190485
2011-05-10,1063.3671097780975
2011-05-11,1060.5070338256623
2011-05-12,1061.356094869868
2011-05-13,1065.702266544468
2011-05-16,1061.552334789312
2011-05-17,1060.2735193988865
2011-05-18,1061.0604681053546
2011-05-19,1066.340696489956
2011-05-20,1067.5223431420357
2011-05-23,1052.1809551460674
2011-05-24,1056.1352279858118
2011-05-25,1056.6251496095558
2011-05-26,1064.3740862367445
2011-05-27,1069.8637735799387
2011-05-30,1071.2173903784073
2011-05-31,1070.3413696081473
2011-06-01,1067.8500843427644
2011-06-02,1054.0612280718685
2011-06-03,1050.0196804281393
2011-06-06,1047.8833474868536
2011-06-07,1049.1276305146375
2011-06-08,1050.1731688462744
2011-06-09,1054.708814411905
2011-06-10,1059.9251685163176
2011-06-13,1056.2176819303065
2011-06-14,1052.9929992403843
2011-06-15,1058.94412314399
2011-06-16,1054.2491236367985
2011-06-17,1049.319402597353
2011-06-20,1043.0215646638474
2011-06-21,1045.9268994544009
2011-06-22,1045.7802039943463
2011-06-23,1039.1508993672649
2011-06-24,1037.608135976125
2011-06-27,1024.3588663632065
2011-06-28,1021.7751934009356
2011-06-29,1029.6370909790542
2011-06-30,1029.7776928517933
2011-07-01,1034.133707405561
2011-07-04,1040.8575157743444
2011-07-05,1047.976967709342
2011-07-06,1047.5582748060065
2011-07-07,1050.5182864952021
2011-07-08,1051.8613400786319
2011-07-11,1043.2684300544865
2011-07-12,1036.219193438189
2011-07-13,1031.906261632958
2011-07-14,1032.7005275247452
2011-07-15,1038.5577254776188
2011-07-18,1031.8992434559673
2011-07-19,1024.239758614113
2011-07-20,1027.2349008269973
2011-07-21,1028.6849702864763
2011-07-22,1034.2913404240476
2011-07-25,1027.6237489521768
2011-07-26,1023.181363235125
2011-07-27,1017.295399154198
2011-07-28,1012.9236360322931
2011-07-29,1008.6234118822916
2011-08-01,1018.5439763397333
2011-08-02,1014.354373466374
2011-08-03,1001.8454180649006
2011-08-04,994.4716734634142
2011-08-05,973.4174165370058
2011-08-08,926.1834301903721
2011-08-09,883.143263945884
2011-08-10,903.9767824147054
2011-08-11,886.2044372666744
2011-08-12,910.1371086376556
2011-08-15,913.1970023168445
2011-08-16,910.1461120218879
2011-08-17,910.4323774236151
2011-08-18,892.3824053750302
2011-08-19,868.6970700800958
2011-08-22,868.7136581901163
2011-08-23,875.7713552151092
2011-08-24,881.5388508379788
2011-08-25,885.5332814692314
2011-08-26,878.7398175776
2011-08-29,883.7628325704183
2011-08-30,904.5068076598658
2011-08-31,925.243494410896
2011-09-01,921.1108414146843
2011-09-02,913.3179002215854
2011-09-05,895.1516010591292
2011-09-06,892.6815177628869
2011-09-07,904.935982621503
2011-09-08,904.3554737564939
2011-09-09,899.4214985334382
2011-09-12,883.1951112757624
2011-09-13,885.5502486447771
2011-09-14,881.848483154199
2011-09-15,883.1223186195753
2011-09-16,889.8480680661097
2011-09-19,880.6277037035164
2011-09-20,869.7331774484715
2011-09-21,873.4265691425472
2011-09-22,853.7818086382173
2011-09-23,840.9567269041673
2011-09-26,842.5040562832328
2011-09-27,850.5980477218997
2011-09-28,844.1996201617144
2011-09-29,842.2337704015644
2011-09-30,844.5033090959306
2011-10-03,832.0496784577799
2011-10-04,827.2433201392813
2011-10-05,823.1134047464742
2011-10-06,828.0256018396423
2011-10-07,835.8782411762534
2011-10-10,835.644130332427
2011-10-11,834.8945497789845
2011-10-12,847.5488971077059
2011-10-13,847.5898711565309
2011-10-14,852.5950466314
2011-10-17,862.68761719398
2011-10-18,853.3074814188411
2011-10-19,854.7937445341312
2011-10-20,852.6384804204532
2011-10-21,854.8058943355761
2011-10-24,863.5645775799535
2011-10-25,864.3345650256496
2011-10-26,864.1994571088222
2011-10-27,872.1194833953452
2011-10-28,872.628023037746
2011-10-31,868.0928168492046
2011-11-01,859.718602512004
2011-11-02,852.8805402665586
2011-11-03,856.2360584364407
2011-11-04,859.2011788503486
2011-11-07,860.8448511643512
2011-11-08,866.7709070680629
2011-11-09,861.1353082367878
2011-11-10,866.9638318461589
2011-11-11,870.5340553123463
2011-11-14,871.3263434869544
2011-11-15,862.9536614205532
2011-11-16,860.9740127823853
2011-11-17,859.7014103568126
2011-11-18,855.0503835323082
2011-11-21,842.9780522672296
2011-11-22,836.4755316966575
2011-11-23,831.2869136868527
2011-11-24,827.7788255354142
2011-11-25,826.255433110596
2011-11-28,831.8636586153922
2011-11-29,829.9441155478567
2011-11-30,836.9878933356918
2011-12-01,851.3286549453871
2011-12-02,853.7277051333707
2011-12-05,857.5073626684989
2011-12-06,850.040633536671
2011-12-07,850.4724483732656
2011-12-08,854.8951548785004
2011-12-09,849.3814291117567
2011-12-12,836.7918854034533
2011-12-13,841.7072799208461
2011-12-14,833.8983093579193
2011-12-15,830.5344705368259
2011-12-16,820.3872405418102
2011-12-19,813.337029404587
2011-12-20,821.0603967582573
2011-12-21,827.7748640717955
2011-12-22,821.0185353134021
2011-12-23,815.3764467039649
2011-12-26,815.574474725149
2011-12-27,814.3111452437578
2011-12-28,811.1733098140637
2011-12-29,820.441272860027
2011-12-30,821.5086592812783
2012-01-02,822.901750323345
2012-01-03,823.3047154911486
2012-01-04,826.0017820823498
2012-01-05,820.2192299770093
2012-01-06,821.8283617642073
2012-01-09,817.456058723556
2012-01-10,817.6386316835368
2012-01-11,819.5039131829826
2012-01-12,816.3567288392736
2012-01-13,820.6956615170466
2012-01-16,814.4890644614245
2012-01-17,815.7946146362382
2012-01-18,820.9363597573191
2012-01-19,824.7249209245794
2012-01-20,822.702219117859
2012-01-23,822.6184206343664
2012-01-24,821.3380778622305
2012-01-25,824.8399006279135
2012-01-26,831.3083029781602
2012-01-27,834.1562916658081
2012-01-30,837.2104036055937
2012-01-31,841.9186289266219
2012-02-01,842.8266433124934
2012-02-02,837.9386879626924
2012-02-03,845.672617877196
2012-02-06,841.7067035628536
2012-02-07,840.0532644155817
2012-02-08,844.5565248913307
2012-02-09,845.0059710912506
2012-02-10,846.0593394763325
2012-02-13,851.548035269138
2012-02-14,854.1929056426196
2012-02-15,857.8121747781258
2012-02-16,855.2178895986316
2012-02-17,859.3761745907711
2012-02-20,858.9891516862147
2012-02-21,855.9413368826806
2012-02-22,855.619709370844
2012-02-23,852.39344681777
2012-02-24,858.4575830572962
2012-02-27,857.516727829377
2012-02-28,859.1232060919199
2012-02-29,868.9214675132962
2012-03-01,866.1497968554496
2012-03-02,874.1955639066338
2012-03-05,877.3323664758107
2012-03-06,869.0385544033795
2012-03-07,871.8876048652421
2012-03-08,869.7918687944635
2012-03-09,875.6065654260909
2012-03-12,874.8859570836097
2012-03-13,883.9798529237099
2012-03-14,904.4073282089959
2012-03-15,898.6265045530381
2012-03-16,890.2217051416536
2012-03-19,885.165372803542
2012-03-20,877.2465903244303
2012-03-21,885.3803023712352
2012-03-22,884.7245175620955
2012-03-23,889.5144802798815
2012-03-26,885.2084446318305
2012-03-27,887.2767762002105
2012-03-28,889.7292338462129
2012-03-29,891.6164246283123
2012-03-30,902.9338820394465
2012-04-02,905.9673581805379
2012-04-03,908.0414063485996
2012-04-04,908.5400529509084
2012-04-05,910.7013796275388
2012-04-06,909.2517175311077
2012-04-09,907.1947221117157
2012-04-10,897.7449367503218
2012-04-11,901.3881202314528
2012-04-12,904.9668588626304
2012-04-13,910.9558106925526
2012-04-16,906.1338326452276
2012-04-17,904.6989267404083
2012-04-18,899.0640223867682
2012-04-19,896.4367525947923
2012-04-20,896.3146099537385
2012-04-23,893.5698720119625
2012-04-24,898.3717548525353
2012-04-25,904.7691570668482
2012-04-26,898.1050578112989
2012-04-27,893.7473290829255
2012-04-30,898.332010832159
2012-05-01,902.5941809712813
2012-05-02,902.6061020554117
2012-05-03,906.2071032210622
2012-05-04,898.2041643089001
2012-05-07,892.0382522056507
2012-05-08,890.5606687126882
2012-05-09,878.8601249000891
2012-05-10,876.6534305020094
2012-05-11,875.2183796133936
2012-05-14,862.5981074399846
2012-05-15,871.2901267109324
2012-05-16,866.5602508716761
2012-05-17,855.6650623503566
2012-05-18,841.8492969003152
2012-05-21,848.2440418775416
2012-05-22,864.5300727135273
2012-05-23,847.8579523712172
2012-05-24,844.5831080949401
2012-05-25,851.5194956671216
2012-05-28,845.5605503515956
2012-05-29,844.3897775320321
2012-05-30,839.2081439668876
2012-05-31,836.0856472547973
2012-06-01,816.4861604550265
2012-06-04,815.4341442327689
2012-06-05,811.6319644498551
2012-06-06,806.2543448238256
2012-06-07,818.1604674345417
2012-06-08,814.7019303559996
2012-06-11,824.6551025694413
2012-06-12,835.0080357507647
2012-06-13,823.3005687908766
2012-06-14,817.4354180185142
2012-06-15,822.4873514136563
2012-06-18,821.4270914042005
2012-06-19,823.1616153835079
2012-06-20,823.2522266771666
2012-06-21,823.7147397035512
2012-06-22,821.1967039690643
2012-06-25,820.1368967069868
2012-06-26,819.3140327793496
2012-06-27,821.6834484504642
2012-06-28,818.4294543113724
2012-06-29,822.9439314361898
2012-07-02,835.3770237268379
2012-07-03,847.1469530066339
2012-07-04,846.0702157797397
2012-07-05,848.6672808272089
2012-07-06,850.4803768837479
2012-07-09,847.6955157694821
2012-07-10,856.5747353474435
2012-07-11,860.3490070707019
2012-07-12,861.3811229532301
2012-07-13,863.7128816047941
2012-07-16,864.4972680504201
2012-07-17,867.3287762684712
2012-07-18,866.6188570514913
2012-07-19,863.8548752531099
2012-07-20,866.4941699841195
2012-07-23,856.2343121806276
2012-07-24,859.0621458861079
2012-07-25,855.3637768282684
2012-07-26,857.7901301678743
2012-07-27,855.7836234860488
2012-07-30,863.9311669085463
2012-07-31,863.5082987637195
2012-08-01,859.8239616964945
2012-08-02,867.2628540681629
2012-08-03,857.1123564059583
2012-08-06,861.3916776365649
2012-08-07,863.1111803614589
2012-08-08,861.0489663915731
2012-08-09,863.1812218864312
2012-08-10,867.3466535842288
2012-08-13,870.8341782920822
2012-08-14,872.7720253645795
2012-08-15,873.5329549114637
2012-08-16,874.1010530802137
2012-08-17,875.9782444507139
2012-08-20,867.3801182643575
2012-08-21,866.2153739983697
2012-08-22,869.7871728668412
2012-08-23,870.7082369602648
2012-08-24,866.0687745705833
2012-08-27,863.7446312404265
2012-08-28,861.8898002441193
2012-08-29,864.0447136433082
2012-08-30,867.4829782783764
2012-08-31,866.7512945104801
2012-09-03,871.1336125856602
2012-09-04,868.2366294755366
2012-09-05,864.9789541604412
2012-09-06,870.2047879575771
2012-09-07,875.5065046963066
2012-09-10,874.5049578221841
2012-09-11,871.4841134789798
2012-09-12,876.076906005055
2012-09-13,876.229724734475
2012-09-14,887.5316266899769
2012-09-17,889.4827551223809
2012-09-18,885.5487538635541
2012-09-19,879.5400003663531
2012-09-20,879.8395256883268
2012-09-21,886.0663471432267
2012-09-24,885.5869436066722
2012-09-25,884.7725925952136
2012-09-26,885.2322159013713
2012-09-27,886.1866170011839
2012-09-28,895.7340373100476
2012-10-01,903.6487578316061
2012-10-02,906.3760719764141
2012-10-03,907.7733016086501
2012-10-04,902.8814360436847
2012-10-05,900.1549707294455
2012-10-08,897.3544577839431
2012-10-09,891.6269071098756
2012-10-10,890.6364322759905
2012-10-11,887.4573634538473
2012-10-12,882.3128575641242
2012-10-15,881.1958196277585
2012-10-16,890.1134494855944
2012-10-17,893.9151245427008
2012-10-18,891.5665766897456
2012-10-19,894.2689147863707
2012-10-22,890.3039567951356
2012-10-23,888.40496519253
2012-10-24,889.5588479064781
2012-10-25,887.0518575409529
2012-10-26,892.6866238507749
2012-10-29,887.9746723977166
2012-10-30,886.7812387106468
2012-10-31,885.5243998235659
2012-11-01,888.0517522527562
2012-11-02,886.2968299448174
2012-11-05,894.8297860867008
2012-11-06,900.9250243527255
2012-11-07,901.806554886278
2012-11-08,900.7474048562837
2012-11-09,894.769353328249
2012-11-12,898.8176549190881
2012-11-13,891.5767076972081
2012-11-14,892.0741796812852
2012-11-15,887.6900429144241
2012-11-16,885.8136698774199
2012-11-19,888.3374138190652
2012-11-20,889.2524369336788
2012-11-21,890.7664236093705
2012-11-22,889.1751063082178
2012-11-23,890.0134160284114
2012-11-26,889.6398580821958
2012-11-27,890.8470657139044
2012-11-28,890.8019705173654
2012-11-29,895.7228103305447
2012-11-30,897.2024038726654
2012-12-03,895.6860557007261
2012-12-04,907.5465249381626
2012-12-05,905.879643973304
2012-12-06,908.2830434530337
2012-12-07,910.238230869308
2012-12-10,909.4944719651493
2012-12-11,907.8449592046928
2012-12-12,910.5731505384363
2012-12-13,905.3876939434429
2012-12-14,905.5423538801318
2012-12-17,890.6149744856904
2012-12-18,896.734580303448
2012-12-19,900.5205458505977
2012-12-20,903.489889701813
2012-12-21,906.8947263689276
2012-12-24,903.788264988189
2012-12-25,904.3428001635197
2012-12-26,903.672334942303
2012-12-27,908.515020773936
2012-12-28,911.2701977490389
2012-12-31,912.0974367991794
2013-01-01,912.0974367991794
2013-01-02,920.8541867085528
2013-01-03,932.6687560654545
2013-01-04,946.3883649277217
2013-01-07,951.2734057672473
2013-01-08,962.1536286752824
2013-01-09,953.2598262045124
2013-01-10,955.4829953746532
2013-01-11,954.729516859498
2013-01-14,946.9940800144452
2013-01-15,945.2971621541269
2013-01-16,954.4618417895481
2013-01-17,960.1431401333182
2013-01-18,964.0697889314249
2013-01-21,958.14806211179
2013-01-22,958.4479325507017
2013-01-23,958.7295072620873
2013-01-24,955.7419639713771
2013-01-25,957.6818141236079
2013-01-28,955.6178693490253
2013-01-29,956.2568357387979
2013-01-30,950.3229344836817
2013-01-31,949.5721091188339
2013-02-01,954.1504006853758
2013-02-04,957.5432430967061
2013-02-05,965.5821471239477
2013-02-06,967.2736158273841
2013-02-07,969.4434096469136
2013-02-08,978.9734530879853
2013-02-11,981.7545602504986
2013-02-12,977.7614544186015
2013-02-13,972.284993632018
2013-02-14,972.6183154948782
2013-02-15,975.7588792692253
2013-02-18,973.3296501534761
2013-02-19,972.0271500619846
2013-02-20,978.1968256724195
2013-02-21,975.4213534829099
2013-02-22,971.6795160209886
2013-02-25,969.2699029623142
2013-02-26,966.2259151006516
2013-02-27,969.660653611026
2013-02-28,981.8315050026667
2013-03-01,983.958017676913
2013-03-04,978.0352176054188
2013-03-05,987.1120829822953
2013-03-06,992.2260909621236
2013-03-07,990.0247892758598
2013-03-08,993.9031589814924
2013-03-11,983.5314614369626
2013-03-12,988.1583752804578
2013-03-13,983.6017243423863
2013-03-14,987.8826627837835
2013-03-15,989.0453714559012
2013-03-18,983.9860912653717
2013-03-19,984.5843176552248
2013-03-20,983.6286603847311
2013-03-21,986.0201777868924
2013-03-22,977.9403195043601
2013-03-25,981.3092478377106
2013-03-26,981.9786432577425
2013-03-27,974.504598720117
2013-03-28,976.1854177611474
2013-03-29,974.555557198522
2013-04-01,972.7614753523536
2013-04-02,979.7464720528108
2013-04-03,969.6731375303906
2013-04-04,967.2495845020366
2013-04-05,951.3237622153277
2013-04-08,945.3156454708156
2013-04-09,950.4915772712245
2013-04-10,950.1010136961041
2013-04-11,957.5350719539873
2013-04-12,959.5788192366817
2013-04-15,952.7024110165888
2013-04-16,953.6619586424721
2013-04-17,945.715863082636
2013-04-18,939.7698573197823
2013-04-19,942.1523198696062
2013-04-22,946.6251718935638
2013-04-23,947.1235950148797
2013-04-24,957.1964436511344
2013-04-25,948.5610377711366
2013-04-26,946.8449064831746
2013-04-29,949.5139390079713
2013-04-30,957.5877686188251
2013-05-01,958.6396781935696
2013-05-02,961.3999173054398
2013-05-03,959.8597056479367
2013-05-06,961.8544926274471
2013-05-07,959.4085749473597
2013-05-08,954.9230467177854
2013-05-09,956.2067952642618
2013-05-10,961.3135177500042
2013-05-13,967.3449073771906
2013-05-14,968.6912702261315
2013-05-15,968.217485900914
2013-05-16,963.0885939219237
2013-05-17,966.7838232224284
2013-05-20,964.3697097773126
2013-05-21,964.3957052854234
2013-05-22,963.321747190572
2013-05-23,955.1168580268336
2013-05-24,956.6212705208624
2013-05-27,958.1269681221918
2013-05-28,961.477324583625
2013-05-29,941.1477044086964
2013-05-30,944.0312175946874
2013-05-31,954.6211738863262
2013-06-03,954.9533031106121
2013-06-04,954.7394156543544
2013-06-05,946.3512984229715
2013-06-06,940.2261143674573
2013-06-07,940.615026365425
2013-06-10,944.1028711677664
2013-06-11,932.2559902351908
2013-06-12,931.8580733811141
2013-06-13,926.208969918093
2013-06-14,932.3588934609196
2013-06-17,930.3081762971354
2013-06-18,927.9244199513831
2013-06-19,924.7624356740675
2013-06-20,927.758185482525
2013-06-21,923.97342745973
2013-06-24,924.8661136601557
2013-06-25,925.5382724309857
2013-06-26,932.2703831325116
2013-06-27,934.894160167894
2013-06-28,938.357858292484
2013-07-01,938.6456941641643
2013-07-02,937.1796745584581
2013-07-03,934.5822459959812
2013-07-04,937.087130225475
2013-07-05,940.6870395574979
2013-07-08,936.3561047333517
2013-07-09,939.6629308947346
2013-07-10,917.7107370089959
2013-07-11,924.4102679312247
2013-07-12,927.8042524698153
2013-07-15,927.6121005576498
2013-07-16,928.7491544673833
2013-07-17,937.8669150738609
2013-07-18,944.8196328472308
2013-07-19,944.433114061768
2013-07-22,944.7957688358996
2013-07-23,946.8478456341286
2013-07-24,953.2538549571759
2013-07-25,949.6549416342427
2013-07-26,954.5364340769748
2013-07-29,947.9507045322588
2013-07-30,952.8559749042142
2013-07-31,953.1100823180126
2013-08-01,960.1555900978275
2013-08-02,959.478299037991
2013-08-05,961.1405223680794
2013-08-06,956.6194776718063
2013-08-07,946.902277357645
2013-08-08,950.2578443084966
2013-08-09,951.9621128621415
2013-08-12,950.7374263782884
2013-08-13,958.4415924373918
2013-08-14,953.9747810226362
2013-08-15,946.9545719323356
2013-08-16,945.6614188124472
2013-08-19,950.4390083727421
2013-08-20,948.5063114493958
2013-08-21,945.6539906286911
2013-08-22,946.4094642761747
2013-08-23,946.2554235547185
2013-08-26,948.1924791987278
2013-08-27,942.5779152400577
2013-08-28,937.9469412590674
2013-08-29,942.7951365466619
2013-08-30,941.1224321602624
2013-09-02,940.3238756510092
2013-09-03,934.7039030440525
2013-09-04,927.4525186041069
2013-09-05,928.2750073888976
2013-09-06,923.3335514201061
2013-09-09,920.3798379451657
2013-09-10,928.2384754098109
2013-09-11,929.3941559407032
2013-09-12,925.5913441843273
2013-09-13,928.9353390810613
2013-09-16,925.6790477803614
2013-09-17,921.3918950867028
2013-09-18,924.9349960114247
2013-09-19,931.3527459022011
2013-09-20,931.4728809794635
2013-09-23,931.0577895913773
2013-09-24,926.6458706967718
2013-09-25,933.9452771995285
2013-09-26,938.8548640390302
2013-09-27,938.7960616644643
2013-09-30,940.6842301009822
2013-10-01,934.9062498046995
2013-10-02,930.7313744422868
2013-10-03,932.255038563669
2013-10-04,928.211680783743
2013-10-07,927.233763813641
2013-10-08,926.9586826821537
2013-10-09,926.292736456572
2013-10-10,925.9019610219892
2013-10-11,925.6939591543153
2013-10-14,926.1748617279268
2013-10-15,930.9442613859997
2013-10-16,936.8900802074419
2013-10-17,934.6273251589477
2013-10-18,931.0795123250429
2013-10-21,922.2415767904248
2013-10-22,914.4438460015587
2013-10-23,916.7725780904677
2013-10-24,920.503410910694
2013-10-25,925.3468704152872
2013-10-28,932.1696224295007
2013-10-29,933.5211977641853
2013-10-30,935.6702149411208
2013-10-31,936.9464326943995
2013-11-01,943.539482313813
2013-11-04,936.7985526304886
2013-11-05,939.5582498179369
2013-11-06,946.4640890078937
2013-11-07,952.8883475831183
2013-11-08,954.8296614942676
2013-11-11,951.1355495433087
2013-11-12,956.2505637600984
2013-11-13,957.2463513822157
2013-11-14,959.0603623268421
2013-11-15,958.8402989749723
2013-11-18,965.9529816146811
2013-11-19,973.3787021391205
2013-11-20,981.0054550783667
2013-11-21,981.4015194769453
2013-11-22,983.6188759305246
2013-11-25,985.369812886764
2013-11-26,957.9194553690644
2013-11-27,974.1084019494891
2013-11-28,971.7455710027823
2013-11-29,975.1325748468424
2013-12-02,975.1154946733064
2013-12-03,971.7617419746275
2013-12-04,972.314404759799
2013-12-05,966.3501229767437
2013-12-06,960.026507636264
2013-12-09,966.517775935646
2013-12-10,966.106634020343
2013-12-11,961.9349727073042
2013-12-12,964.1944359518513
2013-12-13,965.0055710670324
2013-12-16,964.4550626338906
2013-12-17,969.3928997084574
2013-12-18,968.1829323163942
2013-12-19,968.4073098757539
2013-12-20,968.8058217113934
2013-12-23,971.4028090540846
2013-12-24,973.7629861135099
2013-12-25,973.6812585346378
2013-12-26,972.6904012113928
2013-12-27,972.3087136537619
2013-12-30,982.9727840218169
2013-12-31,984.2653939885424
2014-01-01,984.2653939885424
2014-01-02,992.4213352246189
2014-01-03,993.0816408649621
2014-01-06,996.3280686753105
2014-01-07,1001.8167996046035
2014-01-08,1003.6350494022738
2014-01-09,1002.0611519074458
2014-01-10,999.73552812268
2014-01-13,999.8674242274881
2014-01-14,999.3841573129955
2014-01-15,1003.5994227253291
2014-01-16,1005.2472133165566
2014-01-17,1003.3748522249206
2014-01-20,1005.1670952905172
2014-01-21,1010.9662467862368
2014-01-22,1010.1605684697238
2014-01-23,1010.7542977407758
2014-01-24,1001.7129266978412
2014-01-27,996.9229113434474
2014-01-28,990.4745946949807
2014-01-29,986.1778924563276
2014-01-30,985.2136662626345
2014-01-31,975.8107401271506
2014-02-03,979.121762859359
2014-02-04,972.2981744917972
2014-02-05,977.8551455739096
2014-02-06,976.4156096838465
2014-02-07,975.0129087285028
2014-02-10,976.3490362227626
2014-02-11,976.8100151620481
2014-02-12,979.5009906142067
2014-02-13,978.3872740555851
2014-02-14,977.3041243099448
2014-02-17,978.0209963518764
2014-02-18,978.1106622022268
2014-02-19,983.8072443572137
2014-02-20,981.3940935175614
2014-02-21,981.967007500294
2014-02-24,983.683490486717
2014-02-25,980.6903617631043
2014-02-26,977.3368741193947
2014-02-27,972.810218894204
2014-02-28,977.9484845754922
2014-03-03,944.9047418349955
2014-03-04,952.4374132220834
2014-03-05,953.1616547405089
2014-03-06,960.7360456092879
2014-03-07,958.1057377246727
2014-03-10,952.0688298096384
2014-03-11,939.6698455986989
2014-03-12,935.5824084545524
2014-03-13,921.2037026263276
2014-03-14,908.3448470293213
2014-03-17,920.2145268697527
2014-03-18,926.5430831865054
2014-03-19,940.1269200091714
2014-03-20,957.0067459754723
2014-03-21,947.3694435940447
2014-03-24,950.8234719859585
2014-03-25,948.7136750328418
2014-03-26,951.7538223870487
2014-03-27,949.1388782901968
2014-03-28,948.8742601066883
2014-03-31,946.4263078322115
2014-04-01,953.6553942806792
2014-04-02,962.0319820139658
2014-04-03,970.0871308296353
2014-04-04,972.1259169689308
2014-04-07,975.1841630746773
2014-04-08,976.3841415544581
2014-04-09,978.8203147628307
2014-04-10,981.358378896178
2014-04-11,980.9594614574684
2014-04-14,975.6395850774579
2014-04-15,986.3104165941785
2014-04-16,987.5730258441455
2014-04-17,985.4643592494141
2014-04-18,985.2748871363597
2014-04-21,985.8402983248312
2014-04-22,989.6256084224578
2014-04-23,988.9735978670549
2014-04-24,993.4696629274068
2014-04-25,982.7235951018416
2014-04-28,975.2775564916802
2014-04-29,974.7588320424667
2014-04-30,983.5266109884352
2014-05-01,985.2177218721434
2014-05-02,982.9755903350779
2014-05-05,978.5479536771625
2014-05-06,982.60998938461
2014-05-07,983.140511187001
2014-05-08,984.7225332404203
2014-05-09,990.2117901943475
2014-05-12,989.0410877438409
2014-05-13,994.7490468671771
2014-05-14,992.3913721625055
2014-05-15,990.8139128257687
2014-05-16,991.7545293494063
2014-05-19,997.1021467364465
2014-05-20,991.0916403292771
2014-05-21,990.6289481835398
2014-05-22,999.1814047443281
2014-05-23,1005.4521518715501
2014-05-26,1010.5816169841562
2014-05-27,1018.5481919886348
2014-05-28,1025.4646765055254
2014-05-29,1037.6416670573724
2014-05-30,1053.565572244764
2014-06-02,1056.1215503361207
2014-06-03,1059.6444539114182
2014-06-04,1056.6399330917259
2014-06-05,1062.588360947649
2014-06-06,1071.8181912404887
2014-06-09,1082.096733956668
2014-06-10,1088.5107772508632
2014-06-11,1084.1681929232273
2014-06-12,1091.0821470092344
