Date,SELECT WAEMU COUNTRIES IMI
2017-01-24,1378.0177532237285
2017-01-25,1376.096761971821
2017-01-26,1376.2748400115017
2017-01-27,1372.50416714469
2017-01-30,1369.9659396843922
2017-01-31,1377.3052323194047
2017-02-01,1376.0398231069003
2017-02-02,1388.082909704958
2017-02-03,1388.2008490320545
2017-02-06,1390.7264205229765
2017-02-07,1392.4139552186782
2017-02-08,1395.0045154745462
2017-02-09,1392.5168590783246
2017-02-10,1399.8488877513878
2017-02-13,1400.9817162137297
2017-02-14,1397.2526285023546
2017-02-15,1409.9403676450713
2017-02-16,1413.744641643431
2017-02-17,1415.5900294209243
2017-02-20,1419.5134613886435
2017-02-21,1416.6715834736494
2017-02-22,1435.8422088744956
2017-02-23,1423.297896819954
2017-02-24,1439.1443508458658
2017-02-27,1450.5906657958385
2017-02-28,1447.186077357239
2017-03-01,1458.151085442867
2017-03-02,1437.2573531020273
2017-03-03,1437.1404691457387
2017-03-06,1431.6865239575243
2017-03-07,1421.6962783703648
2017-03-08,1428.133672264737
2017-03-09,1422.1296072040263
2017-03-10,1426.0140404336128
2017-03-13,1422.4089817435972
2017-03-14,1431.3484501146181
2017-03-15,1445.8256294210807
2017-03-16,1442.05257813831
2017-03-17,1448.31563826801
2017-03-20,1441.6648025946165
2017-03-21,1438.533883860242
2017-03-22,1440.6504511425119
2017-03-23,1441.0415650748455
2017-03-24,1436.3811186550824
2017-03-27,1430.6694321331547
2017-03-28,1401.6124637498651
2017-03-29,1445.5449633765033
2017-03-30,1438.3914910198441
2017-03-31,1448.741422791582
2017-04-03,1443.1220883016924
2017-04-04,1430.2181006107207
2017-04-05,1432.9851372449468
2017-04-06,1405.9239620225944
2017-04-07,1423.8422004599072
2017-04-10,1415.4336253795982
2017-04-11,1399.8259629647105
2017-04-12,1383.589818256687
2017-04-13,1389.4560025458409
2017-04-14,1398.428886206763
2017-04-17,1398.4288251014377
2017-04-18,1398.0351606487156
2017-04-19,1390.9650807201726
2017-04-20,1387.548915708585
2017-04-21,1371.0056579008808
2017-04-24,1364.162456017026
2017-04-25,1381.92822939983
2017-04-26,1390.8073767717399
2017-04-27,1414.594634368618
2017-04-28,1387.9931243900003
2017-05-01,1387.9932242696393
2017-05-02,1382.9603530669926
2017-05-03,1391.6444462285842
2017-05-04,1385.82285797877
2017-05-05,1389.6803763665334
2017-05-08,1378.9294865843524
2017-05-09,1379.975179669383
2017-05-10,1375.2559788625292
2017-05-11,1380.2009487289536
2017-05-12,1416.8244898622324
2017-05-15,1383.1810029857447
2017-05-16,1398.3001299049315
2017-05-17,1435.7322327700695
2017-05-18,1395.524160087264
2017-05-19,1386.0869928934262
2017-05-22,1378.0195680389595
2017-05-23,1397.9111133082363
2017-05-24,1469.7609546901124
2017-05-25,1469.7608516880732
2017-05-26,1400.945398995796
2017-05-29,1401.6210721234515
2017-05-30,1389.1471324576546
2017-05-31,1461.4278127576483
2017-06-01,1432.9038980174428
2017-06-02,1408.7164825268046
2017-06-05,1408.7163652960862
2017-06-06,1410.6859844513813
2017-06-07,1458.8379349890513
2017-06-08,1430.1107421125473
2017-06-09,1402.5379204286671
2017-06-12,1402.4493287277626
2017-06-13,1428.136328244769
2017-06-14,1440.4214179455842
2017-06-15,1423.8181944924286
2017-06-16,1420.5592002734388
2017-06-19,1403.5656482778957
2017-06-20,1437.1922294803228
2017-06-21,1443.6563863501542
2017-06-22,1443.6563305368538
2017-06-23,1399.0314600156732
2017-06-26,1399.031421049242
2017-06-27,1404.2360532979371
2017-06-28,1442.420494534072
2017-06-29,1406.3163598706994
2017-06-30,1438.11367387974
2017-07-03,1397.633426987016
2017-07-04,1397.5299385684311
2017-07-05,1423.2872076350955
2017-07-06,1394.346353434179
2017-07-07,1393.9638550255775
2017-07-10,1370.7388134235453
2017-07-11,1390.6137746823588
2017-07-12,1392.9379148479886
2017-07-13,1370.3720425810475
2017-07-14,1365.56358490635
2017-07-17,1331.8358278881765
2017-07-18,1337.5715739742752
2017-07-19,1365.090196417658
2017-07-20,1373.2685880797164
2017-07-21,1344.0871012242776
2017-07-24,1343.5284344628615
2017-07-25,1348.779753822367
2017-07-26,1359.6850107211205
2017-07-27,1354.2017291353607
2017-07-28,1354.5713837990977
2017-07-31,1363.9980399368958
2017-08-01,1372.0282765628394
2017-08-02,1376.1343203372385
2017-08-03,1369.3684582998865
2017-08-04,1370.798676496069
2017-08-07,1370.7987241219064
2017-08-08,1365.612677322275
2017-08-09,1384.9264519525696
2017-08-10,1363.6428984608265
2017-08-11,1360.6678462237169
2017-08-14,1358.312091352925
2017-08-15,1358.311974449676
2017-08-16,1347.5161888205744
2017-08-17,1324.4915884541028
2017-08-18,1321.1865506152233
2017-08-21,1310.9101403862471
2017-08-22,1316.106226320742
2017-08-23,1310.2306168125501
2017-08-24,1296.4246317138989
2017-08-25,1295.4396971883225
2017-08-28,1291.4235503359475
2017-08-29,1297.1402138060346
2017-08-30,1309.1778797402037
2017-08-31,1296.7749377772636
2017-09-01,1296.7749659384979
2017-09-04,1299.3274233769876
2017-09-05,1302.4644222821748
2017-09-06,1298.9877232082385
2017-09-07,1295.648427245543
2017-09-08,1294.5162927583476
2017-09-11,1298.969099455862
2017-09-12,1290.781607134036
2017-09-13,1298.6583886192968
2017-09-14,1289.463335595279
2017-09-15,1282.989663070652
2017-09-18,1272.6003498261348
2017-09-19,1263.3878412622662
2017-09-20,1263.1337361339001
2017-09-21,1266.3475027656866
2017-09-22,1269.7072964669435
2017-09-25,1259.8648765401294
2017-09-26,1254.8078604926088
2017-09-27,1259.5840145053194
2017-09-28,1267.6620483784648
2017-09-29,1268.1485469296372
2017-10-02,1263.2479544321616
2017-10-03,1261.6651054704387
2017-10-04,1269.9595867566995
2017-10-05,1268.9611961765384
2017-10-06,1275.5402033144305
2017-10-09,1261.0873289003812
2017-10-10,1274.3152933509398
2017-10-11,1286.2839252808392
2017-10-12,1271.010478914514
2017-10-13,1258.1837261113774
2017-10-16,1237.9413625715808
2017-10-17,1251.7367746538566
2017-10-18,1252.3754878016045
2017-10-19,1253.128832727242
2017-10-20,1248.7793674590955
2017-10-23,1243.7876345011082
2017-10-24,1242.69206455894
2017-10-25,1252.0001008011507
2017-10-26,1245.8996402371786
2017-10-27,1239.452802493969
2017-10-30,1237.2335753141065
2017-10-31,1245.5560153643225
2017-11-01,1245.5559775394738
2017-11-02,1252.3485087094195
2017-11-03,1237.6885116347876
2017-11-06,1232.2146129172656
2017-11-07,1227.0468253538488
2017-11-08,1241.741381446173
2017-11-09,1230.4451616036156
2017-11-10,1221.239635253281
2017-11-13,1225.6386980346674
2017-11-14,1214.7411070149046
2017-11-15,1214.7411080334282
2017-11-16,1229.009544564832
2017-11-17,1220.5588926983046
2017-11-20,1203.725532370246
2017-11-21,1201.0294481634942
2017-11-22,1239.0830650578519
2017-11-23,1211.878233506032
2017-11-24,1205.2888609865552
2017-11-27,1200.4835920876146
2017-11-28,1208.828946273343
2017-11-29,1220.399582041823
2017-11-30,1225.9234364772137
2017-12-01,1225.9234451536192
2017-12-04,1217.351228310322
2017-12-05,1221.8224528385138
2017-12-06,1232.802989163466
2017-12-07,1230.7486300431747
2017-12-08,1222.5211444905765
2017-12-11,1218.2128121635992
2017-12-12,1218.7940207562087
2017-12-13,1221.8011595124178
2017-12-14,1176.021494672168
2017-12-15,1200.896612465778
2017-12-18,1197.559581056068
2017-12-19,1197.5595513844019
2017-12-20,1217.8571138083898
2017-12-21,1221.24513699448
2017-12-22,1248.8836018329564
2017-12-25,1248.8836018329564
2017-12-26,1242.2830639865704
2017-12-27,1255.5742109153439
2017-12-28,1283.5774177773778
2017-12-29,1320.3220836677403
2018-01-01,1320.3220836677403
2018-01-02,1285.4629064366707
2018-01-03,1280.1512166368097
2018-01-04,1263.4017285784846
2018-01-05,1254.2970743378405
2018-01-08,1236.0382659525942
2018-01-09,1236.1995625370391
2018-01-10,1242.5305337721277
2018-01-11,1239.9637136635329
2018-01-12,1239.6104667602626
2018-01-15,1232.8319536057904
2018-01-16,1225.9145889157642
2018-01-17,1235.600645786045
2018-01-18,1230.2915331974093
2018-01-19,1229.3928698992022
2018-01-22,1225.905968790777
2018-01-23,1224.5397080636812
2018-01-24,1232.9921332875188
2018-01-25,1224.3325669842857
2018-01-26,1229.1256044560955
2018-01-29,1227.3288141190053
2018-01-30,1223.4856206868326
2018-01-31,1223.9768099562125
2018-02-01,1231.9270018100642
2018-02-02,1229.0335666187823
2018-02-05,1226.7921778919979
2018-02-06,1236.650319312032
2018-02-07,1243.760763247686
2018-02-08,1240.4425238963067
2018-02-09,1242.4037988091745
2018-02-12,1242.602406841864
2018-02-13,1233.235335397145
2018-02-14,1248.356032343076
2018-02-15,1242.3016637823382
2018-02-16,1243.8752159446558
2018-02-19,1245.1680365476961
2018-02-20,1245.9283230036356
2018-02-21,1254.826267065588
2018-02-22,1243.4298909984084
2018-02-23,1237.3343781947756
2018-02-26,1239.696779528443
2018-02-27,1235.472795286601
2018-02-28,1240.6757106606078
2018-03-01,1232.9635929301269
2018-03-02,1235.457139458579
2018-03-05,1235.8090591783198
2018-03-06,1240.4362042650437
2018-03-07,1241.2061694829413
2018-03-08,1240.4923353654224
2018-03-09,1257.3055065880103
2018-03-12,1248.4392015794126
2018-03-13,1243.64819913208
2018-03-14,1262.3119049732936
2018-03-15,1267.118298209378
2018-03-16,1263.5893137878486
2018-03-19,1265.89855255827
2018-03-20,1276.2012380798785
2018-03-21,1285.0869828745467
2018-03-22,1271.7739264955849
2018-03-23,1275.345681403816
2018-03-26,1289.9528890411223
2018-03-27,1301.136243985341
2018-03-28,1295.3991497696152
2018-03-29,1281.7127995882252
2018-03-30,1286.8359697852886
2018-04-02,1286.8360335869136
2018-04-03,1274.8190711818577
2018-04-04,1284.9733009808147
2018-04-05,1272.5445146605257
2018-04-06,1268.189261684997
2018-04-09,1274.8342752650158
2018-04-10,1272.7609692600738
2018-04-11,1286.819021494366
2018-04-12,1279.2026215986502
2018-04-13,1271.6978240740425
2018-04-16,1258.1379349970082
2018-04-17,1265.9063060858655
2018-04-18,1263.6246617039901
2018-04-19,1259.3247636798885
2018-04-20,1268.1230439376195
2018-04-23,1270.9577532755084
2018-04-24,1261.7261827897642
2018-04-25,1271.6853091315386
2018-04-26,1262.3628028605876
2018-04-27,1253.7199482091546
2018-04-30,1253.7199404302298
2018-05-01,1253.719894554642
2018-05-02,1253.719837660508
2018-05-03,1259.8473796169137
2018-05-04,1255.8720891135356
2018-05-07,1256.9005727356466
2018-05-08,1292.3171004569422
2018-05-09,1285.7790205381907
2018-05-10,1285.7789937820412
2018-05-11,1289.1724664550673
2018-05-14,1280.8092172602153
2018-05-15,1282.2127378899559
2018-05-16,1226.4770344659935
2018-05-17,1207.7248242687494
2018-05-18,1235.7149920988472
2018-05-21,1235.7149090640983
2018-05-22,1227.3738646496565
2018-05-23,1212.240236081934
2018-05-24,1211.654617016414
2018-05-25,1216.3204236891913
2018-05-28,1212.2573493313287
2018-05-29,1210.293378026751
2018-05-30,1207.2622262294506
2018-05-31,1215.7190029183248
2018-06-01,1213.018955879114
2018-06-04,1216.0676946590236
2018-06-05,1224.727474658532
2018-06-06,1229.2395444768422
2018-06-07,1232.7004350447262
2018-06-08,1235.3137837174004
2018-06-11,1235.3137678135752
2018-06-12,1241.9064988833768
2018-06-13,1246.8353112721084
2018-06-14,1246.8352542389625
2018-06-15,1248.868758281359
2018-06-18,1245.281816256401
2018-06-19,1255.5854244697593
2018-06-20,1257.370594895526
2018-06-21,1252.4015841290973
2018-06-22,1247.0551160452926
2018-06-25,1241.2572685049868
2018-06-26,1249.7344923933051
2018-06-27,1251.738209815371
2018-06-28,1249.3518639345502
2018-06-29,1255.142237833188
2018-07-02,1242.4357210370858
2018-07-03,1250.3547239116529
2018-07-04,1246.3331875909455
2018-07-05,1241.0215117406076
2018-07-06,1237.619351266798
2018-07-09,1231.0251024088138
2018-07-10,1228.2484360676506
2018-07-11,1231.9784642903667
2018-07-12,1220.0604583167496
2018-07-13,1234.7108669056845
2018-07-16,1235.9155686490606
2018-07-17,1235.4233609877226
2018-07-18,1236.6083798082807
2018-07-19,1223.7144303423331
2018-07-20,1218.543292107175
2018-07-23,1208.9767911192846
2018-07-24,1214.059977494699
2018-07-25,1213.0374304511786
2018-07-26,1212.1269661231863
2018-07-27,1214.1037182589612
2018-07-30,1205.89481656366
2018-07-31,1211.4701373607877
2018-08-01,1205.8635213135315
2018-08-02,1202.8643681687643
2018-08-03,1204.532813672343
2018-08-06,1204.5328447976042
2018-08-07,1204.532817840741
2018-08-08,1202.3809221579395
2018-08-09,1193.5329675265848
2018-08-10,1191.881933300156
2018-08-13,1195.126873281959
2018-08-14,1198.9765977527775
2018-08-15,1198.9765555984939
2018-08-16,1189.649257193532
2018-08-17,1187.4755347901719
2018-08-20,1184.5175128355365
2018-08-21,1184.5175269071185
2018-08-22,1185.0122130185468
2018-08-23,1182.656572043957
2018-08-24,1184.7900442976197
2018-08-27,1187.6977105448952
2018-08-28,1186.418631791268
2018-08-29,1191.6308029921324
2018-08-30,1183.5630712941986
2018-08-31,1187.6362265500372
2018-09-03,1174.9017036137916
2018-09-04,1178.5587275157586
2018-09-05,1171.828632951453
2018-09-06,1168.0099713252353
2018-09-07,1160.7976415206183
2018-09-10,1155.6448287185976
2018-09-11,1144.2978239581446
2018-09-12,1144.2502518915032
2018-09-13,1131.0364339964276
2018-09-14,1131.6561554682091
2018-09-17,1112.029388915332
2018-09-18,1109.504350368093
2018-09-19,1113.2380050582387
2018-09-20,1111.4355877356527
2018-09-21,1112.9066541307438
2018-09-24,1105.8563039499288
2018-09-25,1108.095815571344
2018-09-26,1110.8228403165465
2018-09-27,1111.74939124791
2018-09-28,1116.8532724204752
2018-10-01,1114.9141126527331
2018-10-02,1101.9695314354044
2018-10-03,1106.7351665064368
2018-10-04,1106.8736110112447
2018-10-05,1102.8707584182912
2018-10-08,1091.9775405073578
2018-10-09,1091.8114139448453
2018-10-10,1089.9664057908706
2018-10-11,1083.870389564305
2018-10-12,1080.9896149708024
2018-10-15,1077.6717729093077
2018-10-16,1054.9358976394435
2018-10-17,1051.5980501518527
2018-10-18,1051.0501619498252
2018-10-19,1048.6656810062677
2018-10-22,1043.311974100323
2018-10-23,1027.551709718106
2018-10-24,1028.2935963268867
2018-10-25,1026.0295868679727
2018-10-26,1021.9296305994816
2018-10-29,1022.72147142147
2018-10-30,1012.9876873288933
2018-10-31,1027.6611118427645
2018-11-01,1027.6612320956208
2018-11-02,1021.6621342694301
2018-11-05,1019.0096099218023
2018-11-06,1015.8630758306202
2018-11-07,1013.2213886843521
2018-11-08,1003.5441356836537
2018-11-09,1008.724537373176
2018-11-12,999.3409540471912
2018-11-13,999.315161467946
2018-11-14,1001.2895986930787
2018-11-15,1001.2895400924264
2018-11-16,991.5594636311447
2018-11-19,981.6661117533812
2018-11-20,981.6660595914707
2018-11-21,977.5537218709346
2018-11-22,971.9912648302872
2018-11-23,965.3106103084739
2018-11-26,946.4759544766043
2018-11-27,944.9417422235622
2018-11-28,947.2628107249963
2018-11-29,943.728404864443
2018-11-30,947.6167081699762
2018-12-03,942.7749891963808
2018-12-04,942.7292964976514
2018-12-05,940.5710300599711
2018-12-06,941.4350326922857
2018-12-07,956.6675644180585
2018-12-10,960.0701176302885
2018-12-11,973.5994052670635
2018-12-12,986.9323456795976
2018-12-13,981.0479582471418
2018-12-14,974.2960648019483
2018-12-17,971.5497167457655
2018-12-18,966.8251196056243
2018-12-19,935.1452461047893
2018-12-20,916.9561519912108
2018-12-21,931.8981191589464
2018-12-24,942.0980396076753
2018-12-25,942.0980396076753
2018-12-26,957.784429890965
2018-12-27,981.9412428047524
2018-12-28,984.5605750558271
2018-12-31,941.706173226228
2019-01-01,941.706173226228
2019-01-02,943.4057605357444
2019-01-03,970.4727844778413
2019-01-04,969.813448409148
2019-01-07,965.2636089505845
2019-01-08,957.3957529974005
2019-01-09,956.7159372285236
2019-01-10,952.3472340607676
2019-01-11,950.4823736123421
2019-01-14,945.3720834995887
2019-01-15,942.3785079341797
2019-01-16,943.5120563836863
2019-01-17,938.0040901606286
2019-01-18,944.618857287249
2019-01-21,942.4760071211571
2019-01-22,940.9168367484103
2019-01-23,932.6091715836054
2019-01-24,933.3546810011673
2019-01-25,943.8222107119342
2019-01-28,938.1348119459673
2019-01-29,935.0507820085005
2019-01-30,947.7800985571988
2019-01-31,940.8095709209326
2019-02-01,937.5348217029865
2019-02-04,937.6571085902013
2019-02-05,936.4836680281744
2019-02-06,947.4174475647153
2019-02-07,974.023668478324
2019-02-08,954.0449759842706
2019-02-11,958.723710635646
2019-02-12,960.6881224176249
2019-02-13,958.4530184257358
2019-02-14,961.0893716771142
2019-02-15,960.0456523876828
2019-02-18,960.3560226029641
2019-02-19,963.7981519456772
2019-02-20,959.0246969695811
2019-02-21,949.8515393045298
2019-02-22,961.8997414951559
2019-02-25,967.2702399422255
2019-02-26,1003.6810882206802
2019-02-27,1015.1920815932878
2019-02-28,1056.3870547174156
2019-03-01,1055.7328864335693
2019-03-04,1058.1703622460593
2019-03-05,1042.1454452278663
2019-03-06,1036.0703061184645
2019-03-07,1033.4954149892505
2019-03-08,1027.701847867359
2019-03-11,1025.787103226771
2019-03-12,1018.8974480600752
2019-03-13,1021.5182345704234
2019-03-14,1029.987073289895
2019-03-15,1032.9598313265394
2019-03-18,1031.6756749446502
2019-03-19,1032.7403258829024
2019-03-20,1045.4828004316942
2019-03-21,1048.3968279523096
2019-03-22,1050.9567286050474
2019-03-25,1040.4804144932505
2019-03-26,1039.4198553816163
2019-03-27,1037.9997010308637
2019-03-28,1038.345815566594
2019-03-29,1032.7497881345766
2019-04-01,1024.6884020497723
2019-04-02,1025.1314373838738
2019-04-03,1025.0511878836162
2019-04-04,1031.4579060146782
2019-04-05,1039.789329738338
2019-04-08,1042.0219247071348
2019-04-09,1043.3910987843542
2019-04-10,1043.7272325130664
2019-04-11,1037.1328429319758
2019-04-12,1026.4879272642104
2019-04-15,1018.9608808983367
2019-04-16,1020.1354294395813
2019-04-17,1039.4917101723968
2019-04-18,1031.9382786151673
2019-04-19,1033.3129000718886
2019-04-22,1033.3128829132015
2019-04-23,1043.4645322935046
2019-04-24,1041.1248223777975
2019-04-25,1039.223298861614
2019-04-26,1036.7018586247889
2019-04-29,1028.2813453407568
2019-04-30,1034.635864320087
2019-05-01,1034.6358706055962
2019-05-02,1032.8559610679306
2019-05-03,1028.3483021577795
2019-05-06,1018.0073047658859
2019-05-07,1043.5597478900513
2019-05-08,1039.4891173173216
2019-05-09,1045.1153133992893
2019-05-10,1044.0776862221185
2019-05-13,1027.2524238575263
2019-05-14,1028.507416053807
2019-05-15,1024.825723300124
2019-05-16,1025.2976463008392
2019-05-17,1026.740530734963
2019-05-20,1019.3661127641054
2019-05-21,1022.0353355874718
2019-05-22,1018.6144115244738
2019-05-23,1012.2415998089057
2019-05-24,1015.767226569529
2019-05-27,1007.6002542114702
2019-05-28,1006.2280894883946
2019-05-29,1007.0056694799251
2019-05-30,1007.0056746112319
2019-05-31,1008.3166875366601
2019-06-03,1002.7924822048914
2019-06-04,1002.7925603773853
2019-06-05,1003.264185150974
2019-06-06,1003.0775409855177
2019-06-07,1006.274788970258
2019-06-10,1006.2747861514299
2019-06-11,1004.2293263010807
2019-06-12,1004.7690729817117
2019-06-13,1002.9272647810639
2019-06-14,999.3290180751185
2019-06-17,996.6039866578521
2019-06-18,995.775515365194
2019-06-19,994.1113070782663
2019-06-20,991.9252128836935
2019-06-21,994.7996595579823
2019-06-24,986.4939040426109
2019-06-25,985.8497205627056
2019-06-26,996.1486638402023
2019-06-27,1002.6771516798332
2019-06-28,1002.9922218393509
2019-07-01,1000.4465262340392
2019-07-02,999.7992569864698
2019-07-03,1002.0606130297444
2019-07-04,1004.42273852517
2019-07-05,1001.1368504441773
2019-07-08,995.9802968087362
2019-07-09,999.7373293689097
2019-07-10,997.4603931383523
2019-07-11,996.5397261721546
2019-07-12,995.5133510178241
2019-07-15,996.8024329927798
2019-07-16,996.3603316546634
2019-07-17,990.8349430744208
2019-07-18,990.8826291567481
2019-07-19,1004.0686866575012
2019-07-22,1004.5059127382407
2019-07-23,997.3353343153735
2019-07-24,995.743818249067
2019-07-25,999.224998476177
2019-07-26,995.2751485826976
2019-07-29,997.5285892861656
2019-07-30,1000.9823925076446
2019-07-31,1009.8979001643127
2019-08-01,1010.0070705184066
2019-08-02,1010.803137746776
2019-08-05,1011.0459810330073
2019-08-06,1010.473253740817
2019-08-07,1010.4732295248408
2019-08-08,1010.9546608611582
2019-08-09,1015.9543899892927
2019-08-12,1015.9543960761255
2019-08-13,1011.3941227849142
2019-08-14,1011.876617476016
2019-08-15,1011.8766609887928
2019-08-16,1007.2357484366802
2019-08-19,1007.7829305239559
2019-08-20,995.9802395540745
2019-08-21,992.1909786448477
2019-08-22,994.1915910237689
2019-08-23,993.4884487495718
2019-08-26,994.1230111843505
2019-08-27,991.840934850034
2019-08-28,993.3750810953587
2019-08-29,990.1071037910456
2019-08-30,986.0084896399816
2019-09-02,971.0144568328953
2019-09-03,975.4968802055595
2019-09-04,974.6503735565312
2019-09-05,977.6811004707444
2019-09-06,974.9773927048951
2019-09-09,965.6905291214055
2019-09-10,957.9036819093677
2019-09-11,948.89176380884
2019-09-12,950.7533506982678
2019-09-13,946.7135004450395
2019-09-16,946.0289067989792
2019-09-17,942.8501464510932
2019-09-18,937.7216545832221
2019-09-19,933.1503202099618
2019-09-20,929.1639203717335
2019-09-23,925.8383794915379
2019-09-24,923.0104277700657
2019-09-25,915.9637592389057
2019-09-26,905.1967613185503
2019-09-27,904.7853051542967
2019-09-30,900.1559102891214
2019-10-01,897.1008905310571
2019-10-02,887.1284751413374
2019-10-03,895.0197107314815
2019-10-04,898.5606044526742
2019-10-07,895.5923497855705
2019-10-08,891.8609119189238
2019-10-09,879.055760419848
2019-10-10,881.7358659471288
2019-10-11,884.5318662742811
2019-10-14,885.3216946059487
2019-10-15,888.1503091217476
2019-10-16,894.5863718866364
2019-10-17,893.9339247526597
2019-10-18,899.1133504703099
2019-10-21,902.7751102616102
2019-10-22,905.7547191280523
2019-10-23,906.1580486640347
2019-10-24,902.321832459092
2019-10-25,903.1506309309461
2019-10-28,906.9135808722823
2019-10-29,907.5616098559491
2019-10-30,904.1029544593465
2019-10-31,904.7018772612437
2019-11-01,904.701851883795
2019-11-04,905.0223205798362
2019-11-05,902.3234612518912
2019-11-06,906.9234764530071
2019-11-07,904.8029996656646
2019-11-08,901.2026863560307
2019-11-11,892.0197996795782
2019-11-12,894.9662582302113
2019-11-13,892.6334253018736
2019-11-14,885.3529340858886
2019-11-15,885.3529796082967
2019-11-18,886.5442066484055
2019-11-19,885.1993069789366
2019-11-20,883.1379343294637
2019-11-21,888.8154515320065
2019-11-22,892.2320360132796
2019-11-25,895.4738024043008
2019-11-26,895.1326584628915
2019-11-27,893.0409590959425
2019-11-28,894.468910687034
2019-11-29,894.1329042192905
2019-12-02,892.7168239293732
2019-12-03,894.656627678589
2019-12-04,891.9653305040549
2019-12-05,892.2774065051073
2019-12-06,892.9511990992409
2019-12-09,887.3097375666696
2019-12-10,875.5367367401784
2019-12-11,879.6350694567655
2019-12-12,875.4569169351853
2019-12-13,873.9884764126236
2019-12-16,879.6630450753562
2019-12-17,878.7042337336326
2019-12-18,878.3885611819444
2019-12-19,879.1854907483939
2019-12-20,884.0266239208627
2019-12-23,915.3030267506198
2019-12-24,956.8481666116628
2019-12-25,956.8481666116628
2019-12-26,958.431285419125
2019-12-27,995.3901984927692
2019-12-30,989.9148588620797
2019-12-31,992.8551822864008
2020-01-01,992.8551822864008
2020-01-02,985.0954735728637
2020-01-03,978.1255013265226
2020-01-06,960.3520288460298
2020-01-07,944.6153842270606
2020-01-08,909.51767357971
2020-01-09,926.4667104557032
2020-01-10,926.1161670975548
2020-01-13,925.7032994303149
2020-01-14,924.8005461663502
2020-01-15,931.9447736300331
2020-01-16,931.6468783256175
2020-01-17,943.4420520368324
2020-01-20,946.0679044069238
2020-01-21,947.5211763902016
2020-01-22,944.8362311928834
2020-01-23,945.4883756588739
2020-01-24,949.324833750347
2020-01-27,946.7741299458813
2020-01-28,941.1347361951825
2020-01-29,940.1870318026939
2020-01-30,943.5017542052325
2020-01-31,942.0092941359292
2020-02-03,937.6247968326614
2020-02-04,942.353630579793
2020-02-05,938.7603157204054
2020-02-06,923.6026877424955
2020-02-07,917.9840902359156
2020-02-10,897.5102500500665
2020-02-11,913.6592161919492
2020-02-12,900.5528369532464
2020-02-13,900.0423698813722
2020-02-14,900.0572977634032
2020-02-17,915.8052163140165
2020-02-18,915.8052185338729
2020-02-19,904.1630308414492
2020-02-20,902.0190467960527
2020-02-21,904.6511648368205
2020-02-24,903.5834335210479
2020-02-25,897.854861105609
2020-02-26,901.7670152769774
2020-02-27,912.4266602003211
2020-02-28,917.5453674224965
2020-03-02,940.7850258403436
2020-03-03,928.6092075783581
2020-03-04,928.7265952822404
2020-03-05,918.928279153291
2020-03-06,925.6463264892552
2020-03-09,919.477306479262
2020-03-10,923.5635072954161
2020-03-11,919.3865210217298
2020-03-12,918.0498065341543
2020-03-13,917.0212692341235
