Date,RUSSIA VALUE WEIGHTED
1999-08-05,2410.2098631576428
1999-08-06,2425.418848349576
1999-08-09,2419.8968144020314
1999-08-10,2450.193678526508
1999-08-11,2481.2506829754134
1999-08-12,2530.7344553440585
1999-08-13,2496.2406751058606
1999-08-16,2511.988497665689
1999-08-17,2522.722344964719
1999-08-18,2518.534635393387
1999-08-19,2525.3184138802235
1999-08-20,2532.3724247424416
1999-08-23,2798.084251418718
1999-08-24,2795.0138207219015
1999-08-25,2778.9934321681253
1999-08-26,2691.780047288231
1999-08-27,2576.551007875187
1999-08-30,2496.282229442649
1999-08-31,2414.072945543976
1999-09-01,2432.1222522856515
1999-09-02,2349.4345541897915
1999-09-03,2429.5626143187446
1999-09-06,2474.378013368513
1999-09-07,2445.4798160331775
1999-09-08,2376.625855222058
1999-09-09,2408.2350319640286
1999-09-10,2483.930420266199
1999-09-13,2297.6922304039144
1999-09-14,2264.486386493006
1999-09-15,2177.4334561453666
1999-09-16,2014.348182983965
1999-09-17,1959.823977848199
1999-09-20,1846.2602024078365
1999-09-21,1730.4862019257266
1999-09-22,1849.8282308074647
1999-09-23,1978.3009481971674
1999-09-24,1943.0763548497605
1999-09-27,2076.2466426167375
1999-09-28,2003.2574390123798
1999-09-29,1941.9337037965315
1999-09-30,1904.8211466059893
1999-10-01,1942.562150871679
1999-10-04,2010.323763833281
1999-10-05,2066.884775076665
1999-10-06,2038.1522558428208
1999-10-07,2060.9717285799375
1999-10-08,2125.193743342398
1999-10-11,2220.6352053703276
1999-10-12,2130.066963034701
1999-10-13,2132.62678735583
1999-10-14,2212.564597413712
1999-10-15,2058.7588813401503
1999-10-18,2029.3859103752782
1999-10-19,2109.410157295481
1999-10-20,2148.697290280075
1999-10-21,2080.3729281793
1999-10-22,2158.3316743159853
1999-10-25,2156.9279977219653
1999-10-26,2155.714762444678
1999-10-27,2136.3008616859706
1999-10-28,2155.262844121287
1999-10-29,2158.926725139822
1999-11-01,2154.9477010685514
1999-11-02,2153.0647533339525
1999-11-03,2089.2498531808233
1999-11-04,2134.066899347416
1999-11-05,2203.110461956251
1999-11-08,2211.820507657057
1999-11-09,2352.4898779164214
1999-11-10,2466.6167914372263
1999-11-11,2526.901319851669
1999-11-12,2540.6606455475567
1999-11-15,2557.628895979866
1999-11-16,2617.884864368806
1999-11-17,2617.0830269508265
1999-11-18,2595.8691286174676
1999-11-19,2723.236943448887
1999-11-22,2796.9113806386617
1999-11-23,2903.0718378617516
1999-11-24,2781.3977196184064
1999-11-25,2860.23051735535
1999-11-26,2872.3040282850393
1999-11-29,2835.6751452755784
1999-11-30,2709.2154105546924
1999-12-01,2727.7984231535106
1999-12-02,2773.6824743966627
1999-12-03,2864.257173121276
1999-12-06,2795.942478314749
1999-12-07,2675.518267085083
1999-12-08,2580.930048354391
1999-12-09,2588.9844110403906
1999-12-10,2537.8578728508182
1999-12-13,2544.1916552763846
1999-12-14,2627.7398686071465
1999-12-15,2857.294504658345
1999-12-16,2771.3840874607895
1999-12-17,2832.4735626913725
1999-12-20,3115.070971188277
1999-12-21,3383.117656942525
1999-12-22,3432.9854979080246
1999-12-23,3392.390621846889
1999-12-24,3502.9876861890134
1999-12-27,3649.911207413688
1999-12-28,3552.1267470776593
1999-12-29,3449.855188111924
1999-12-30,3544.7766696012654
1999-12-31,4234.163074476589
2000-01-03,4180.362824626061
2000-01-04,4134.317167494834
2000-01-05,4163.4130468759695
2000-01-06,4389.339913759497
2000-01-07,4415.851043362257
2000-01-10,4740.908065058101
2000-01-11,4478.85955762795
2000-01-12,4510.402956301249
2000-01-13,4817.479594204307
2000-01-14,5128.10667311141
2000-01-17,4996.982064665342
2000-01-18,4866.531773801042
2000-01-19,4545.798542834948
2000-01-20,4812.006309965593
2000-01-21,5019.807974999128
2000-01-24,4831.124005051041
2000-01-25,4522.9277187669295
2000-01-26,4559.511996595628
2000-01-27,4764.124520645057
2000-01-28,4587.15388959308
2000-01-31,4314.436320554934
2000-02-01,4348.007910352412
2000-02-02,4183.8533823368725
2000-02-03,4235.1773417058275
2000-02-04,4363.452554949086
2000-02-07,4367.704259368566
2000-02-08,4552.816688893285
2000-02-09,4641.576646531244
2000-02-10,4586.161894970828
2000-02-11,4544.450213390297
2000-02-14,4549.009157980267
2000-02-15,4289.15379423158
2000-02-16,4353.3636070703005
2000-02-17,4464.116681199321
2000-02-18,4365.8613860810965
2000-02-21,4286.239231902818
2000-02-22,4256.20987781854
2000-02-23,4356.590715425452
2000-02-24,4486.740950668673
2000-02-25,4363.9185781838805
2000-02-28,4138.31984647204
2000-02-29,4387.165471732178
2000-03-01,4617.676526223442
2000-03-02,4638.925929208239
2000-03-03,4851.706497969249
2000-03-06,4877.582286020452
2000-03-07,5159.212675516212
2000-03-08,5165.7467324887575
2000-03-09,5505.403556549662
2000-03-10,5899.967210636458
2000-03-13,5496.251810878517
2000-03-14,5859.380116274961
2000-03-15,5792.182954065161
2000-03-16,5759.565409642879
2000-03-17,5697.919769201936
2000-03-20,5619.269527168172
2000-03-21,5537.0075689652995
2000-03-22,5884.357022675195
2000-03-23,6045.2587363694265
2000-03-24,6275.685323960304
2000-03-27,6125.078624174069
2000-03-28,5860.417243742447
2000-03-29,6052.338763896427
2000-03-30,5761.438200694676
2000-03-31,6001.358264747251
2000-04-03,5796.886843443752
2000-04-04,5860.880188376561
2000-04-05,5405.980842410096
2000-04-06,5671.965371285125
2000-04-07,5615.538744461974
2000-04-10,5886.080931230908
2000-04-11,5649.534081902886
2000-04-12,5767.001714512062
2000-04-13,5683.6812848782565
2000-04-14,5627.890001984278
2000-04-17,5216.305973347926
2000-04-18,5196.50562651436
2000-04-19,5251.012386028945
2000-04-20,5420.257620016495
2000-04-21,5599.7923336069425
2000-04-24,5395.500946869386
2000-04-25,5666.650557578847
2000-04-26,5986.0810926032555
2000-04-27,5955.757754788837
2000-04-28,6213.296705210157
2000-05-01,6232.790205441166
2000-05-02,6241.34638236906
2000-05-03,6347.075150711674
2000-05-04,6266.653715124812
2000-05-05,6258.305477856459
2000-05-08,6360.061973616211
2000-05-09,6301.50838598275
2000-05-10,6162.732562846626
2000-05-11,6069.994001901502
2000-05-12,5941.751581463563
2000-05-15,5723.975127574555
2000-05-16,5915.702846536408
2000-05-17,5648.338483436013
2000-05-18,5517.733095488815
2000-05-19,5056.310329733223
2000-05-22,4758.63521654986
2000-05-23,4452.932706562225
2000-05-24,4346.381091563781
2000-05-25,4645.499016683897
2000-05-26,4726.9650593879915
2000-05-29,4731.880189255429
2000-05-30,4811.776955991515
2000-05-31,4893.913577470291
2000-06-01,5018.81443511446
2000-06-02,5190.799314004442
2000-06-05,5107.709538157437
2000-06-06,4843.696495709688
2000-06-07,4870.44805251424
2000-06-08,4958.7167776370925
2000-06-09,5028.702462964994
2000-06-12,5013.413646963949
2000-06-13,4852.186944356307
2000-06-14,4808.3365864271
2000-06-15,4892.9376353510015
2000-06-16,4918.885718716709
2000-06-19,4935.730590128359
2000-06-20,4654.932603783979
2000-06-21,4585.378339385485
2000-06-22,4669.495722455978
2000-06-23,4727.991475623029
2000-06-26,4669.22196153692
2000-06-27,4390.81220021568
2000-06-28,4344.03816047181
2000-06-29,4126.6374613257685
2000-06-30,4342.999611758025
2000-07-03,4509.761219844427
2000-07-04,4610.8432995079265
2000-07-05,4450.928030722238
2000-07-06,4688.714607335565
2000-07-07,4854.538215203836
2000-07-10,4821.934352015335
2000-07-11,4700.993839435735
2000-07-12,4896.2725601384445
2000-07-13,4972.954389172286
2000-07-14,4954.453597279877
2000-07-17,5029.181083579417
2000-07-18,5001.399195290067
2000-07-19,5027.535206837175
2000-07-20,5039.918008562865
2000-07-21,5041.418460217138
2000-07-24,5026.13937067503
2000-07-25,4947.700890844495
2000-07-26,4923.668511470357
2000-07-27,4969.4564180718
2000-07-28,5091.602087780489
2000-07-31,5186.451285607299
2000-08-01,5309.7304118965185
2000-08-02,5378.487589180743
2000-08-03,5459.485877889043
2000-08-04,5595.153461714251
2000-08-07,5594.1254012578465
2000-08-08,5705.031081003284
2000-08-09,5766.922356934866
2000-08-10,5674.60632086211
2000-08-11,5838.779125981821
2000-08-14,6029.597655378576
2000-08-15,5998.95509892985
2000-08-16,5946.838490762899
2000-08-17,5820.750290388522
2000-08-18,5812.00918735514
2000-08-21,5836.556924132961
2000-08-22,6003.533452873236
2000-08-23,6008.575290189054
2000-08-24,6190.091392806576
2000-08-25,6222.8903996328345
2000-08-28,6204.208082904471
2000-08-29,6344.627269159944
2000-08-30,6236.245899207885
2000-08-31,6255.024794672732
2000-09-01,6070.90731506779
2000-09-04,6111.302246274981
2000-09-05,6216.001275870756
2000-09-06,6258.130225828333
2000-09-07,6337.5542754061435
2000-09-08,6193.423980119776
2000-09-11,6048.868092646413
2000-09-12,6049.915746205236
2000-09-13,5856.001089197345
2000-09-14,6000.08468269138
2000-09-15,5802.816453512723
2000-09-18,5561.57857084195
2000-09-19,5639.682306955062
2000-09-20,5521.026422796793
2000-09-21,5496.434134660412
2000-09-22,4858.268800380397
2000-09-25,5280.256535712233
2000-09-26,5166.981729346864
2000-09-27,5387.108571821348
2000-09-28,5302.383951105321
2000-09-29,5367.875584578004
2000-10-02,5505.197249172083
2000-10-03,5749.600941664037
2000-10-04,5536.524038225632
2000-10-05,5497.358456669444
2000-10-06,5405.440292072548
2000-10-09,5308.416542417625
2000-10-10,5316.354132394899
2000-10-11,5137.620770495216
2000-10-12,5138.304814867936
2000-10-13,5166.212660900197
2000-10-16,5606.481819876152
2000-10-17,5649.029901219222
2000-10-18,5246.306644528963
2000-10-19,5598.536366667684
2000-10-20,5809.000894947324
2000-10-23,5794.866984453377
2000-10-24,5769.183178155064
2000-10-25,5664.922466501411
2000-10-26,5586.078509896295
2000-10-27,5506.923928776541
2000-10-30,5416.692805835828
2000-10-31,5520.509491797607
2000-11-01,5554.525265632393
2000-11-02,5514.470613269394
2000-11-03,5479.876782679647
2000-11-06,5481.7529942715455
2000-11-07,5487.171291362732
2000-11-08,5186.807210922911
2000-11-09,5009.759352691327
2000-11-10,4991.40816206621
2000-11-13,4918.497494491301
2000-11-14,5074.404966657548
2000-11-15,5010.381324807527
2000-11-16,5022.88008471714
2000-11-17,5018.014769650473
2000-11-20,4887.014988030271
2000-11-21,4886.745012187255
2000-11-22,4789.174201736507
2000-11-23,4733.906537890716
2000-11-24,4766.849634676437
2000-11-27,4808.11969196045
2000-11-28,4626.576623851812
2000-11-29,4441.637290202436
2000-11-30,3906.9779367762117
2000-12-01,3920.025401003526
2000-12-04,3840.1936046701107
2000-12-05,4306.124353427903
2000-12-06,4435.379534219157
2000-12-07,4102.369547861567
2000-12-08,4467.817940844565
2000-12-11,4523.79700726536
2000-12-12,4523.955949362034
2000-12-13,4472.442635583082
2000-12-14,4131.219879432025
2000-12-15,3618.93135180887
2000-12-18,3843.401629278712
2000-12-19,3773.570638221952
2000-12-20,3569.4278751897828
2000-12-21,3461.313671668408
2000-12-22,3681.614899937719
2000-12-25,3736.72675530468
2000-12-26,3646.953542624933
2000-12-27,3608.3121900375386
2000-12-28,3650.8939361153657
2000-12-29,3661.6052861168196
2001-01-01,3661.6052861168196
2001-01-02,3626.6519679382554
2001-01-03,3286.904336902369
2001-01-04,3589.4619212275793
2001-01-05,3654.1745946349006
2001-01-08,3665.6663282743993
2001-01-09,3747.4781542614437
2001-01-10,3933.0104519752067
2001-01-11,4038.093751072071
2001-01-12,4088.579626059985
2001-01-15,4235.494377239508
2001-01-16,4199.331966834041
2001-01-17,4466.105252387512
2001-01-18,4316.648666583498
2001-01-19,4422.9691220437135
2001-01-22,4257.359219057839
2001-01-23,4317.430857484928
2001-01-24,4557.781083047056
2001-01-25,4608.883507401904
2001-01-26,4602.168755236993
2001-01-29,4442.890602727672
2001-01-30,4420.98277878753
2001-01-31,4399.054060423509
2001-02-01,4250.923222397011
2001-02-02,4365.475123167177
2001-02-05,4174.224146416053
2001-02-06,4326.562730124732
2001-02-07,4223.951878882299
2001-02-08,4394.770039535115
2001-02-09,4303.017635104137
2001-02-12,4305.259258084962
2001-02-13,4558.45732786836
2001-02-14,4558.096509692178
2001-02-15,4926.950352091387
2001-02-16,4626.7056411700305
2001-02-19,4509.163164497258
2001-02-20,4531.213524055981
2001-02-21,4135.707109811921
2001-02-22,4316.729186124952
2001-02-23,4159.74757685255
2001-02-26,4286.6177598499935
2001-02-27,4158.18440175345
2001-02-28,4195.084143394105
2001-03-01,4055.301662807141
2001-03-02,4037.726957480484
2001-03-05,4257.083248281958
2001-03-06,4479.18385811574
2001-03-07,4569.189692806989
2001-03-08,4548.962932292617
2001-03-09,4548.625119909425
2001-03-12,4359.368099170349
2001-03-13,4415.7385739998135
2001-03-14,4217.230981558491
2001-03-15,4358.613275048541
2001-03-16,4439.3462348327685
2001-03-19,4620.898946562181
2001-03-20,4579.668280317594
2001-03-21,4487.734254081908
2001-03-22,4537.648409969476
2001-03-23,4524.847138111885
2001-03-26,4576.274716842021
2001-03-27,4551.648443986423
2001-03-28,4545.486068386072
2001-03-29,4494.642869060765
2001-03-30,4531.268681321778
2001-04-02,4471.953462252497
2001-04-03,4236.274936421956
2001-04-04,4139.539814216328
2001-04-05,4383.236705681026
2001-04-06,4290.403588339665
2001-04-09,4345.54315864634
2001-04-10,4489.608721348028
2001-04-11,4593.601331814569
2001-04-12,4483.999434010007
2001-04-13,4530.347494794105
2001-04-16,4535.074777850976
2001-04-17,4461.438150018443
2001-04-18,4670.075990089854
2001-04-19,4657.938267359646
2001-04-20,4461.070676393742
2001-04-23,4352.9615900743465
2001-04-24,4437.13701297419
2001-04-25,4440.260795432913
2001-04-26,4628.686937612649
2001-04-27,4841.77544787974
2001-04-30,4873.809700147754
2001-05-01,4848.107702290032
2001-05-02,4850.855372890373
2001-05-03,4867.543917972374
2001-05-04,4886.4544333373715
2001-05-07,5021.605517750811
2001-05-08,5156.51167620894
2001-05-09,5168.137508398778
2001-05-10,5229.884537118659
2001-05-11,5165.420777876366
2001-05-14,5119.868343107021
2001-05-15,5153.047352899604
2001-05-16,5095.9336885480525
2001-05-17,5378.392032599731
2001-05-18,5480.0664831424265
2001-05-21,5563.663068892586
2001-05-22,5559.833953203188
2001-05-23,5646.009635405492
2001-05-24,5593.9726466579
2001-05-25,5484.036237679153
2001-05-28,5461.539045874617
2001-05-29,5528.725040118887
2001-05-30,5629.682776063176
2001-05-31,5824.087055362941
2001-06-01,6005.0726531611435
2001-06-04,6132.990756119337
2001-06-05,5972.986974198668
2001-06-06,5929.989759617654
2001-06-07,5811.819612325908
2001-06-08,5857.56469253161
2001-06-11,5898.574108567047
2001-06-12,5842.078195951967
2001-06-13,5819.406156198384
2001-06-14,5717.303368664454
2001-06-15,5782.260052206489
2001-06-18,5913.194836246588
2001-06-19,6074.3779089393975
2001-06-20,6097.387533967692
2001-06-21,6169.670523199242
2001-06-22,6324.67148509566
2001-06-25,6124.894597215573
2001-06-26,6047.634652493283
2001-06-27,6039.7641899860855
2001-06-28,6030.991609994449
2001-06-29,5889.461027321459
2001-07-02,5825.650116448271
2001-07-03,5766.213287346638
2001-07-04,5917.460848307191
2001-07-05,6029.466274674939
2001-07-06,5774.6806678324165
2001-07-09,5658.960865534156
2001-07-10,5590.859565306024
2001-07-11,5273.718867605032
2001-07-12,5378.334039970908
2001-07-13,5423.026767998348
2001-07-16,5424.196449443681
2001-07-17,5376.150394129322
2001-07-18,5112.71178698373
2001-07-19,5215.701023656691
2001-07-20,5190.916851858896
2001-07-23,5266.6132197501565
2001-07-24,5157.375853013363
2001-07-25,5242.274610213042
2001-07-26,5462.531839651841
2001-07-27,5347.832742468927
2001-07-30,5275.046953122035
2001-07-31,5162.760276156061
2001-08-01,5110.14094887358
2001-08-02,5148.994710628937
2001-08-03,5119.374479083685
2001-08-06,5051.2653435047305
2001-08-07,4963.168479128603
2001-08-08,5020.070122872737
2001-08-09,4994.684164095036
2001-08-10,5005.012453147908
2001-08-13,4951.976946531341
2001-08-14,5120.173161343791
2001-08-15,4943.683651402458
2001-08-16,4900.650856679566
2001-08-17,4878.492395454931
2001-08-20,4913.797418105814
2001-08-21,4929.263713124304
2001-08-22,4987.972840022356
2001-08-23,5076.381627513168
2001-08-24,5148.218178551433
2001-08-27,5237.051154430054
2001-08-28,5354.102208966986
2001-08-29,5216.37730379567
2001-08-30,5173.907610806044
2001-08-31,5192.019304491574
2001-09-03,5281.79376469619
2001-09-04,5414.268806955426
2001-09-05,5402.588752501713
2001-09-06,5390.397983130636
2001-09-07,5270.124646319227
2001-09-10,5257.904320404566
2001-09-11,5180.721180449339
2001-09-12,4962.161194441899
2001-09-13,5014.53579109768
2001-09-14,4754.1846859154775
2001-09-17,4723.560834715351
2001-09-18,4774.04001706962
2001-09-19,4856.369306848904
2001-09-20,4666.553189691593
2001-09-21,4467.225859106883
2001-09-24,4504.784589348601
2001-09-25,4314.18608158484
2001-09-26,4271.218139105913
2001-09-27,4268.570555952911
2001-09-28,4430.850695302133
2001-10-01,4400.768127070365
2001-10-02,4378.196998499191
2001-10-03,4156.422280252377
2001-10-04,4236.015892835153
2001-10-05,4210.871898592007
2001-10-08,4190.729691716803
2001-10-09,4244.4679683536015
2001-10-10,4436.804804706524
2001-10-11,4689.210936236025
2001-10-12,4674.662426878503
2001-10-15,4590.384169364416
2001-10-16,4652.071092173989
2001-10-17,4784.701667154119
2001-10-18,4646.9093953381225
2001-10-19,4642.818313812849
2001-10-22,4795.638316553044
2001-10-23,4923.736728931138
2001-10-24,4915.870712724586
2001-10-25,4778.352576498932
2001-10-26,4878.696099671382
2001-10-29,4879.509677268531
2001-10-30,4931.583421161706
2001-10-31,4944.766251420862
2001-11-01,4968.276903143913
2001-11-02,4960.571550137687
2001-11-05,5201.771525617216
2001-11-06,5123.565362316717
2001-11-07,5107.397517970952
2001-11-08,5488.081129707318
2001-11-09,5648.468612275166
2001-11-12,5538.7835820027185
2001-11-13,6072.538520714855
2001-11-14,5783.799928333877
2001-11-15,5438.763858547371
2001-11-16,5323.681432893817
2001-11-19,5484.498070792329
2001-11-20,5625.118595317737
2001-11-21,5586.656951032697
2001-11-22,5858.217233154939
2001-11-23,5736.31848745778
2001-11-26,5749.14879213667
2001-11-27,5774.235874920884
2001-11-28,5622.721365461523
2001-11-29,5592.696540926852
2001-11-30,5645.440920062897
2001-12-03,5669.348369253716
2001-12-04,5873.568814913027
2001-12-05,5900.046971381055
2001-12-06,6018.676528273527
2001-12-07,5921.832787778629
2001-12-10,5982.931821240696
2001-12-11,6007.316793023908
2001-12-12,5962.95112625069
2001-12-13,5609.7618113154695
2001-12-14,5542.079618444822
2001-12-17,5680.22284271565
2001-12-18,5697.815405820647
2001-12-19,5846.264635128126
2001-12-20,5917.978453113093
2001-12-21,5989.987261411722
2001-12-24,6119.299895231876
2001-12-25,6050.175443025588
2001-12-26,6071.424325724866
2001-12-27,6085.2414183366545
2001-12-28,6240.918005027124
2001-12-31,6188.81729387178
2002-01-01,6188.81729387178
2002-01-02,6094.025898217786
2002-01-03,6456.7244900377345
2002-01-04,6737.848179265743
2002-01-07,6766.73914140516
2002-01-08,7067.788159389021
2002-01-09,7090.346181914794
2002-01-10,6947.091908216015
2002-01-11,6975.9475109995565
2002-01-14,6708.21911405686
2002-01-15,6775.271308344304
2002-01-16,6777.686061477175
2002-01-17,7015.286966164925
2002-01-18,7037.522809906448
2002-01-21,7085.831878046231
2002-01-22,7372.338035849069
2002-01-23,7235.543296376342
2002-01-24,6832.819716709268
2002-01-25,6740.168794061604
2002-01-28,6899.154406200627
2002-01-29,7181.400457137818
2002-01-30,6859.893698039121
2002-01-31,6991.137371185417
2002-02-01,6934.0551931500495
2002-02-04,6889.371879957061
2002-02-05,6813.098257573613
2002-02-06,6988.36789236468
2002-02-07,7049.310114346642
2002-02-08,6979.932471492004
2002-02-11,6902.161782556861
2002-02-12,7032.4017138997615
2002-02-13,6973.952186581353
2002-02-14,6895.004906412353
2002-02-15,6765.712113187229
2002-02-18,6673.582863797375
2002-02-19,6563.661094472984
2002-02-20,6453.650992074467
2002-02-21,6599.468054980532
2002-02-22,6730.263193291291
2002-02-25,6786.177311511885
2002-02-26,6726.26164811319
2002-02-27,6642.675362776449
2002-02-28,6545.143897127228
2002-03-01,6859.2052047055695
2002-03-04,7005.4050798273765
2002-03-05,7072.529001861396
2002-03-06,7025.0670288961655
2002-03-07,7183.029813476665
2002-03-08,7226.71798706828
2002-03-11,7073.609614204306
2002-03-12,7018.488830833997
2002-03-13,7111.451283910195
2002-03-14,7205.178315356859
2002-03-15,7313.644674483401
2002-03-18,7455.057858073505
2002-03-19,7377.26460703836
2002-03-20,7213.506888116558
2002-03-21,7361.1257321298135
2002-03-22,7461.428945234112
2002-03-25,7312.836655808856
2002-03-26,7322.258380124884
2002-03-27,7493.95909773624
2002-03-28,7753.381613540781
2002-03-29,7714.273513258817
2002-04-01,7650.579084986229
2002-04-02,7479.906202805809
2002-04-03,7366.034799856421
2002-04-04,7332.117888663185
2002-04-05,7422.468322986857
2002-04-08,7504.8670850451135
2002-04-09,7705.009440896201
2002-04-10,7813.62995472271
2002-04-11,7868.472808302593
2002-04-12,7694.572418651557
2002-04-15,7945.595160449289
2002-04-16,7980.058069380535
2002-04-17,8023.71265629829
2002-04-18,8231.123910779588
2002-04-19,8437.787094635882
2002-04-22,8241.122457547524
2002-04-23,8297.293466882948
2002-04-24,8411.579900877266
2002-04-25,8339.575872125068
2002-04-26,8611.098560484363
2002-04-29,8595.073737694567
2002-04-30,8412.281723466824
2002-05-01,8364.938270818755
2002-05-02,8405.181406966043
2002-05-03,8322.117914813409
2002-05-06,8234.4912444091
2002-05-07,7905.819334813341
2002-05-08,8168.39352444745
2002-05-09,8151.89207578315
2002-05-10,8112.148531836576
2002-05-13,8178.806484245898
2002-05-14,8614.195431550657
2002-05-15,8587.046147890735
2002-05-16,8643.817899287991
2002-05-17,8768.521728016653
2002-05-20,8854.975844558654
2002-05-21,8765.718951249659
2002-05-22,8546.55103705421
2002-05-23,8690.385315528698
2002-05-24,8555.044594024263
2002-05-27,8735.337798716975
2002-05-28,8392.83397397453
2002-05-29,8184.613863409923
2002-05-30,8007.774696924146
2002-05-31,8158.36052303286
2002-06-03,8164.293178310939
2002-06-04,7962.657260997604
2002-06-05,8097.054970302609
2002-06-06,8223.714000614953
2002-06-07,8120.166099808015
2002-06-10,8281.35596803549
2002-06-11,8263.92824705198
2002-06-12,8218.876315101164
2002-06-13,8147.551493201482
2002-06-14,7852.691762169907
2002-06-17,7866.1808084782215
2002-06-18,7652.4754870045235
2002-06-19,7419.400457991917
2002-06-20,7087.649256668216
2002-06-21,7105.81747966042
2002-06-24,6784.617192781466
2002-06-25,6943.581502185711
2002-06-26,6592.165298269088
2002-06-27,6986.206024257049
2002-06-28,6972.455109544906
2002-07-01,7095.730669518288
2002-07-02,7011.410560790844
2002-07-03,7063.59126737717
2002-07-04,7172.333811502848
