Date,USA SMALL CAP EXTENDED ESG FOCUS
2014-08-18,1079.95068841365
2014-08-19,1089.2361766701308
2014-08-20,1090.3511461434289
2014-08-21,1092.5060219740683
2014-08-22,1096.9245086438118
2014-08-25,1104.1538224453811
2014-08-26,1109.9011383862562
2014-08-27,1107.5542839719055
2014-08-28,1105.9732308305122
2014-08-29,1113.5936381313418
2014-09-01,1116.5605085990737
2014-09-02,1122.0240389081982
2014-09-03,1116.7264783447686
2014-09-04,1127.1741713688473
2014-09-05,1131.3378457993633
2014-09-08,1132.114159925821
2014-09-09,1123.58949424964
2014-09-10,1127.757997975904
2014-09-11,1130.8035056030337
2014-09-12,1121.1942733963488
2014-09-15,1111.4229756142765
2014-09-16,1116.5911125649698
2014-09-17,1117.2566650968529
2014-09-18,1123.7066907388064
2014-09-19,1121.4686036537394
2014-09-22,1106.8146275331542
2014-09-23,1094.228529640267
2014-09-24,1107.5316970772408
2014-09-25,1095.3522750256027
2014-09-26,1107.7159737639747
2014-09-29,1107.645282912591
2014-09-30,1099.0124525920742
2014-10-01,1086.8174334313596
2014-10-02,1088.274813613557
2014-10-03,1109.665373737435
2014-10-06,1097.5515340159357
2014-10-07,1073.9153938807726
2014-10-08,1086.760482045119
2014-10-09,1058.4417047591435
2014-10-10,1047.691947275439
2014-10-13,1033.1441532724537
2014-10-14,1044.9500336186231
2014-10-15,1042.8171654202881
2014-10-16,1052.9609645109442
2014-10-17,1056.7046150306455
2014-10-20,1067.4519843144178
2014-10-21,1094.4931180945155
2014-10-22,1086.988230767662
2014-10-23,1104.9828059256063
2014-10-24,1107.3123470582702
2014-10-27,1102.0133476292779
2014-10-28,1123.4267355537575
2014-10-29,1119.9893919979525
2014-10-30,1139.6727491624074
2014-10-31,1164.7383469061524
2014-11-03,1168.4573966800167
2014-11-04,1155.0072395577054
2014-11-05,1165.0775734227777
2014-11-06,1175.879748492467
2014-11-07,1177.994498246718
2014-11-10,1180.360053399789
2014-11-11,1181.8043774638631
2014-11-12,1182.247083002195
2014-11-13,1175.693507515856
2014-11-14,1175.2069482022266
2014-11-17,1171.3531625100054
2014-11-18,1170.994257198092
2014-11-19,1162.7113947684
2014-11-20,1171.7057702801676
2014-11-21,1187.1763054339935
2014-11-24,1195.9337923353323
2014-11-25,1191.1853941706743
2014-11-26,1188.9285517075507
2014-11-27,1193.4055490179906
2014-11-28,1180.2992069981874
2014-12-01,1161.5827250801271
2014-12-02,1177.9011684081179
2014-12-03,1196.4123766922335
2014-12-04,1180.9618133348515
2014-12-05,1201.092973874175
2014-12-08,1187.55417615126
2014-12-09,1189.0600905747722
2014-12-10,1163.930156228254
2014-12-11,1171.6088669800106
2014-12-12,1148.9598057510368
2014-12-15,1142.0582464104073
2014-12-16,1130.368627311297
2014-12-17,1171.605632385618
2014-12-18,1201.6838707973723
2014-12-19,1209.1063440020791
2014-12-22,1214.8548948099713
2014-12-23,1225.7296715002985
2014-12-24,1227.315034614339
2014-12-25,1227.315034614339
2014-12-26,1235.808179370291
2014-12-29,1239.9367872765874
2014-12-30,1235.5659806941092
2014-12-31,1232.5459526054917
2015-01-01,1232.5459526054917
2015-01-02,1235.5852015883872
2015-01-05,1224.695652981494
2015-01-06,1210.5845498376832
2015-01-07,1236.7684285643713
2015-01-08,1258.1380713026426
2015-01-09,1244.1979954420517
2015-01-12,1239.6929423351608
2015-01-13,1244.3426679623756
2015-01-14,1240.3022713516782
2015-01-15,1241.2094940118284
2015-01-16,1270.21088012042
2015-01-19,1255.5774916549483
2015-01-20,1255.953858393034
2015-01-21,1256.1923206988574
2015-01-22,1298.2103743070295
2015-01-23,1315.4308674288445
2015-01-26,1327.452707308059
2015-01-27,1303.7509360043848
2015-01-28,1292.5875593173926
2015-01-29,1306.2981111619008
2015-01-30,1292.0441784570255
2015-02-02,1297.7146148241638
2015-02-03,1309.0532474795336
2015-02-04,1304.6402305618615
2015-02-05,1320.468043278423
2015-02-06,1326.9928065053132
2015-02-09,1320.1140435994068
2015-02-10,1329.9142699123072
2015-02-11,1331.9269643631378
2015-02-12,1341.2066788354778
2015-02-13,1347.0126478799543
2015-02-16,1346.776423118171
2015-02-17,1348.5161189264943
2015-02-18,1357.299783923388
2015-02-19,1353.9093324739013
2015-02-20,1363.1184552855668
2015-02-23,1364.3398104015655
2015-02-24,1367.3999046447095
2015-02-25,1367.4808735671222
2015-02-26,1385.3913868125696
2015-02-27,1379.0760786909107
2015-03-02,1392.390120418073
2015-03-03,1386.6881613718103
2015-03-04,1395.3007133926899
2015-03-05,1402.4881545564485
2015-03-06,1405.0968538881928
2015-03-09,1412.066834944309
2015-03-10,1411.8871109397214
2015-03-11,1438.5812225781392
2015-03-12,1453.9564223889504
2015-03-13,1460.6082582240208
2015-03-16,1464.261613228443
2015-03-17,1463.5852621707163
2015-03-18,1472.7221725973916
2015-03-19,1474.4418537982588
2015-03-20,1465.1729483340905
2015-03-23,1445.2236167189935
2015-03-24,1444.8011197859907
2015-03-25,1406.7665207406094
2015-03-26,1413.1265306523526
2015-03-27,1425.1175339811882
2015-03-30,1453.5826711378945
2015-03-31,1460.8555463400835
2015-04-01,1455.4714738588898
2015-04-02,1444.3546444916535
2015-04-03,1444.3546444916535
2015-04-06,1433.2413229986219
2015-04-07,1446.9233110460527
2015-04-08,1464.2735236704477
2015-04-09,1477.294091161554
2015-04-10,1490.0804177603363
2015-04-13,1495.8440687474776
2015-04-14,1479.1402696218122
2015-04-15,1501.6647276710069
2015-04-16,1487.0427140121049
2015-04-17,1456.2396679836943
2015-04-20,1471.2169287140757
2015-04-21,1473.2650180363735
2015-04-22,1478.5321984408765
2015-04-23,1475.165608840688
2015-04-24,1462.7545124205633
2015-04-27,1445.99499095769
2015-04-28,1438.2432404570054
2015-04-29,1406.4068452226356
2015-04-30,1377.0449322055244
2015-05-01,1384.237021778744
2015-05-04,1397.7370794944406
2015-05-05,1375.1728083310884
2015-05-06,1356.5284823973539
2015-05-07,1374.2807672448282
2015-05-08,1390.9120441628065
2015-05-11,1399.6085375906785
2015-05-12,1385.6015337141775
2015-05-13,1373.3755045550683
2015-05-14,1383.4702015711362
2015-05-15,1376.4679059742552
2015-05-18,1398.0766009432866
2015-05-19,1425.5235315330185
2015-05-20,1431.334784467458
2015-05-21,1429.385952659441
2015-05-22,1439.074189050933
2015-05-25,1439.074189050933
2015-05-26,1441.910791063401
2015-05-27,1458.9052568343052
2015-05-28,1450.7461484105102
2015-05-29,1436.7607091702523
2015-06-01,1448.373498978932
2015-06-02,1421.1242329116715
2015-06-03,1413.389384313285
2015-06-04,1397.5675719786561
2015-06-05,1426.9836358587543
2015-06-08,1407.0612057005756
2015-06-09,1398.562581822464
2015-06-10,1407.721687303614
2015-06-11,1419.2496481950564
2015-06-12,1409.5634543589217
2015-06-15,1405.544131366055
2015-06-16,1416.3305345848198
2015-06-17,1416.143168020187
2015-06-18,1409.8613008253137
2015-06-19,1416.717266875222
2015-06-22,1415.323381440077
2015-06-23,1445.1887868002839
2015-06-24,1431.1751600252605
2015-06-25,1427.4111908352602
2015-06-26,1433.245052957868
2015-06-29,1397.8940653960433
2015-06-30,1405.1965415108461
2015-07-01,1414.1144207505768
2015-07-02,1406.8767558398183
2015-07-03,1407.3837156185095
2015-07-06,1407.8085013588566
2015-07-07,1430.2038875886853
2015-07-08,1391.4680928353996
2015-07-09,1398.1638011151044
2015-07-10,1398.5563229824281
2015-07-13,1433.2330031463025
2015-07-14,1442.2304947729765
2015-07-15,1438.579861106459
2015-07-16,1453.9836613099444
2015-07-17,1452.2249744616565
2015-07-20,1446.0905831897994
2015-07-21,1428.1139418149635
2015-07-22,1437.4826996580366
2015-07-23,1413.350749859096
2015-07-24,1397.3892736405871
2015-07-27,1367.150992841475
2015-07-28,1388.5621780255046
2015-07-29,1400.1759414741243
2015-07-30,1416.7920568612885
2015-07-31,1407.5985436180001
2015-08-03,1410.5295826373979
2015-08-04,1409.9788680265603
2015-08-05,1426.151852403246
2015-08-06,1403.8354272406064
2015-08-07,1394.0646314852156
2015-08-10,1406.351143605501
2015-08-11,1384.8713110729157
2015-08-12,1365.7489638077382
2015-08-13,1369.7680123481243
2015-08-14,1380.9087442574594
2015-08-17,1398.5803181889755
2015-08-18,1394.9210795424651
2015-08-19,1378.5306117242485
2015-08-20,1328.305154649209
2015-08-21,1290.956475653739
2015-08-24,1213.2232621022922
2015-08-25,1221.098672847182
2015-08-26,1251.8510899956577
2015-08-27,1300.675142820813
2015-08-28,1308.6733456557029
2015-08-31,1304.5344007736926
2015-09-01,1262.0972638736127
2015-09-02,1283.8558046084465
2015-09-03,1302.3390364057625
2015-09-04,1286.5762688700436
2015-09-07,1281.5609388498042
2015-09-08,1308.0427677417042
2015-09-09,1294.9097944671573
2015-09-10,1291.6292548043227
2015-09-11,1290.5805744001013
2015-09-14,1284.6210514892277
2015-09-15,1301.7802416149927
2015-09-16,1311.3066238122826
2015-09-17,1312.494151696839
2015-09-18,1284.9094501033346
2015-09-21,1305.420898465572
2015-09-22,1293.2004707082745
2015-09-23,1287.9644311601091
2015-09-24,1266.2821883872134
2015-09-25,1268.5462189403133
2015-09-28,1227.7126904954173
2015-09-29,1220.645543337159
2015-09-30,1245.6006261612226
2015-10-01,1238.7660876553937
2015-10-02,1250.51402265194
2015-10-05,1286.202855100059
2015-10-06,1274.235509595951
2015-10-07,1295.6826102501238
2015-10-08,1303.447194362753
2015-10-09,1296.3237993763812
2015-10-12,1293.2628206353875
2015-10-13,1277.5601995671145
2015-10-14,1259.7236091219725
2015-10-15,1286.7741740296356
2015-10-16,1286.2688747895027
2015-10-19,1296.0420634100956
2015-10-20,1291.6795827475582
2015-10-21,1272.5649560091592
2015-10-22,1303.9045424527578
2015-10-23,1331.4369398276635
2015-10-26,1324.5910002529529
2015-10-27,1310.0011664899714
2015-10-28,1339.765154538387
2015-10-29,1342.613329247903
2015-10-30,1329.5525930527306
2015-11-02,1356.1673602935928
2015-11-03,1369.9739335608915
2015-11-04,1379.3095858815916
2015-11-05,1380.4723421704477
2015-11-06,1401.2798785220689
2015-11-09,1384.3761147411547
2015-11-10,1394.8662075928564
2015-11-11,1379.9203038089097
2015-11-12,1349.183775413008
2015-11-13,1341.8421867161499
2015-11-16,1356.8377569748166
2015-11-17,1361.6184432029663
2015-11-18,1384.0454965778415
2015-11-19,1368.394802503932
2015-11-20,1385.026689009554
2015-11-23,1397.7966056745709
2015-11-24,1403.0547420744847
2015-11-25,1416.5118935010303
2015-11-26,1414.2441938881177
2015-11-27,1421.369899603813
2015-11-30,1419.661818996581
2015-12-01,1422.1107151911085
2015-12-02,1412.158123236044
2015-12-03,1353.0990549773776
2015-12-04,1362.7484882372607
2015-12-07,1346.4193693298996
2015-12-08,1336.9403999965818
2015-12-09,1312.6575695148267
2015-12-10,1319.5016866583087
2015-12-11,1286.347445057128
2015-12-14,1273.9961243573246
2015-12-15,1302.8711774942856
2015-12-16,1319.1651070709502
2015-12-17,1316.3706950671085
2015-12-18,1298.790066141789
2015-12-21,1297.5527424116674
2015-12-22,1302.0453139261185
2015-12-23,1330.9136856372324
2015-12-24,1323.2431508272125
2015-12-25,1323.2431508272125
2015-12-28,1315.454817752434
2015-12-29,1336.439484985312
2015-12-30,1324.8272584224535
2015-12-31,1318.4710466838062
2016-01-01,1318.4710466838062
2016-01-04,1301.1526245079276
2016-01-05,1312.838695106829
2016-01-06,1289.2991574947848
2016-01-07,1244.5325925247234
2016-01-08,1217.3184223491687
2016-01-11,1217.304327363416
2016-01-12,1223.5553032841726
2016-01-13,1183.451839515751
2016-01-14,1200.4888721116129
2016-01-15,1166.9423283713663
2016-01-18,1175.1507866602187
2016-01-19,1158.6916678577866
2016-01-20,1156.575510976642
2016-01-21,1164.6694859336674
2016-01-22,1193.014121922351
2016-01-25,1166.409614283118
2016-01-26,1190.4403046491045
2016-01-27,1172.9109913817426
2016-01-28,1165.6992085335075
2016-01-29,1215.7393792676119
2016-02-01,1206.1946187236363
2016-02-02,1177.6112131501782
2016-02-03,1166.794676726894
2016-02-04,1162.051303522655
2016-02-05,1134.4473845821706
2016-02-08,1110.5902021850172
2016-02-09,1087.9135798981392
2016-02-10,1100.6268424411546
2016-02-11,1072.5077722786527
2016-02-12,1102.8386905401114
2016-02-15,1112.6850227855007
2016-02-16,1139.6601917310143
2016-02-17,1162.008381782376
2016-02-18,1160.749244342078
2016-02-19,1163.3970504317724
2016-02-22,1188.8136998364937
2016-02-23,1177.670137122931
2016-02-24,1187.7031577742914
2016-02-25,1198.3660574752628
2016-02-26,1218.7000859076686
2016-02-29,1221.705359595217
2016-03-01,1246.8292682767378
2016-03-02,1264.5379360917818
2016-03-03,1266.577517185223
2016-03-04,1266.0923846214253
2016-03-07,1279.3332752556248
2016-03-08,1242.5521283477617
2016-03-09,1254.2240776286205
2016-03-10,1231.7545222866815
2016-03-11,1256.6095065203874
2016-03-14,1258.2660214728373
2016-03-15,1242.427776057178
2016-03-16,1257.806357453806
2016-03-17,1248.1381296309976
2016-03-18,1259.3706095422067
2016-03-21,1262.249117543297
2016-03-22,1266.3633348604599
2016-03-23,1249.939518332788
2016-03-24,1254.8198747870938
2016-03-25,1254.8198747870938
2016-03-28,1250.7865402974182
2016-03-29,1281.4917152074865
2016-03-30,1264.4073664277141
2016-03-31,1263.4773489401675
2016-04-01,1272.837079996574
2016-04-04,1258.2314901355344
2016-04-05,1246.3202288209716
2016-04-06,1260.0883984950988
2016-04-07,1242.7243350460406
2016-04-08,1247.0735378494423
2016-04-11,1239.9721991389943
2016-04-12,1259.7381978826465
2016-04-13,1294.0517767422316
2016-04-14,1294.4021064940835
2016-04-15,1293.264309671976
2016-04-18,1296.683874558184
2016-04-19,1294.5325120190134
2016-04-20,1300.7500907601673
2016-04-21,1297.433512168067
2016-04-22,1315.4778254582288
2016-04-25,1304.1459120118984
2016-04-26,1312.103550338316
2016-04-27,1318.2176756348429
2016-04-28,1302.6463204810511
2016-04-29,1278.5006976339769
2016-05-02,1281.828843296785
2016-05-03,1262.0084569457003
2016-05-04,1257.4418639272415
2016-05-05,1264.777552485445
2016-05-06,1269.1789999695868
2016-05-09,1274.100668738841
2016-05-10,1287.2058604114522
2016-05-11,1268.2468307209122
2016-05-12,1266.5298458280074
2016-05-13,1269.853199602587
2016-05-16,1280.5207133433858
2016-05-17,1264.5149787703924
2016-05-18,1272.874230804301
2016-05-19,1273.86542713497
2016-05-20,1291.5688837446355
2016-05-23,1291.9937538178756
2016-05-24,1319.351650906951
2016-05-25,1330.8090723227413
2016-05-26,1324.4479772994148
2016-05-27,1341.6041787976762
2016-05-30,1340.8212350768842
2016-05-31,1345.78340584269
2016-06-01,1348.5780836385034
2016-06-02,1358.945835726556
2016-06-03,1330.3645961527066
2016-06-06,1340.2748240518208
2016-06-07,1346.6492068698562
2016-06-08,1349.377077072819
2016-06-09,1349.9184028864295
2016-06-10,1332.0517442444036
2016-06-13,1316.4069649187243
2016-06-14,1322.1687733040794
2016-06-15,1322.012513215424
2016-06-16,1330.1361136784158
2016-06-17,1317.2192310970224
2016-06-20,1322.1796779364015
2016-06-21,1327.218806094006
2016-06-22,1321.9442646658347
2016-06-23,1338.4840655623161
2016-06-24,1313.3635227736324
2016-06-27,1287.49522966841
2016-06-28,1303.277319927678
2016-06-29,1325.5816312693687
2016-06-30,1347.829618492692
2016-07-01,1349.629823035365
2016-07-04,1348.9633391721375
2016-07-05,1333.8514326509176
2016-07-06,1347.7447841317294
2016-07-07,1350.1985007267688
2016-07-08,1382.7918552440774
2016-07-11,1392.4757861141466
2016-07-12,1406.1639207020467
2016-07-13,1396.8835388602515
2016-07-14,1398.8141714037436
2016-07-15,1404.7520039111482
2016-07-18,1408.7950026118074
2016-07-19,1409.8871041986215
2016-07-20,1421.0237730735191
2016-07-21,1415.1066676653495
2016-07-22,1426.8760431464927
2016-07-25,1423.7728087142564
2016-07-26,1430.6084713852608
2016-07-27,1428.1534223225146
2016-07-28,1418.3517128997148
2016-07-29,1410.994368623561
2016-08-01,1409.4541274207834
2016-08-02,1386.1381768676656
2016-08-03,1402.8433577191054
2016-08-04,1407.8294988729854
2016-08-05,1432.8681115332586
2016-08-08,1431.4068786531457
2016-08-09,1427.1395367088203
2016-08-10,1413.7368314026928
2016-08-11,1417.2964928782033
2016-08-12,1417.397329073945
2016-08-15,1427.658431573745
2016-08-16,1407.1597175322509
2016-08-17,1400.7909657912564
2016-08-18,1405.7640413629504
2016-08-19,1405.425585363843
2016-08-22,1406.7423008385588
2016-08-23,1416.6470722429003
2016-08-24,1413.9381331296393
2016-08-25,1412.666963687243
2016-08-26,1409.351222995798
2016-08-29,1432.6440704485997
2016-08-30,1434.8831995704431
2016-08-31,1430.669907583958
2016-09-01,1423.7425126916153
2016-09-02,1441.7903829266197
2016-09-05,1443.9895158959575
2016-09-06,1432.9193657760727
2016-09-07,1439.239023765625
2016-09-08,1430.8014257209295
2016-09-09,1395.7000638149125
2016-09-12,1411.690154832903
2016-09-13,1382.074400630921
2016-09-14,1379.9233280794324
2016-09-15,1395.9651470162612
2016-09-16,1402.8394441058106
2016-09-19,1409.2848605614215
2016-09-20,1405.3107799229022
2016-09-21,1427.7988869787175
2016-09-22,1434.4348045447175
2016-09-23,1426.9332712527016
2016-09-26,1409.7993558610174
2016-09-27,1421.5257750352882
2016-09-28,1433.9531134791148
2016-09-29,1411.4708218850424
2016-09-30,1423.614743931751
2016-10-03,1417.5734764249012
2016-10-04,1417.6761903916233
2016-10-05,1421.1690418336796
2016-10-06,1424.153708490294
2016-10-07,1412.4830107845
2016-10-10,1428.001413034546
2016-10-11,1415.9812645486443
2016-10-12,1422.4925549166462
2016-10-13,1410.8814405008088
2016-10-14,1411.7020430441496
2016-10-17,1410.396672285242
2016-10-18,1421.6990411065935
2016-10-19,1427.7265405307085
2016-10-20,1430.0886765226778
2016-10-21,1434.5666489399
2016-10-24,1440.1984017383952
2016-10-25,1431.8521006071478
2016-10-26,1415.000174411393
2016-10-27,1399.1633360406183
2016-10-28,1397.7867207330355
2016-10-31,1399.1945826984236
2016-11-01,1373.5575770293233
2016-11-02,1347.8634189860306
2016-11-03,1345.4760808393864
2016-11-04,1345.5496300342315
2016-11-07,1387.3481241782824
2016-11-08,1388.6701124661834
2016-11-09,1434.7029237787497
2016-11-10,1457.8292742489991
2016-11-11,1484.295875685686
2016-11-14,1522.768072360665
2016-11-15,1529.2646504283175
2016-11-16,1534.8800893691566
2016-11-17,1543.8221342308104
2016-11-18,1560.9082304857213
2016-11-21,1564.4907767168518
2016-11-22,1581.354611341926
2016-11-23,1599.7893687886078
2016-11-24,1595.0188509567488
2016-11-25,1594.4335778210109
2016-11-28,1580.2127973239642
2016-11-29,1574.3094948397809
2016-11-30,1573.4434393405427
2016-12-01,1564.7159486091807
2016-12-02,1559.048140844259
2016-12-05,1572.7507518872856
2016-12-06,1587.5250323662356
2016-12-07,1597.9834512085663
2016-12-08,1642.7478243489038
2016-12-09,1655.1119019691544
2016-12-12,1629.2529994769418
2016-12-13,1625.6321607079717
2016-12-14,1603.1511667001976
2016-12-15,1648.8421665342803
2016-12-16,1646.7694906646402
2016-12-19,1651.390070837931
2016-12-20,1671.9827869959624
2016-12-21,1654.4742790300477
2016-12-22,1637.6912487071695
2016-12-23,1644.57572369273
2016-12-26,1644.57572369273
2016-12-27,1652.337294440204
2016-12-28,1643.988114788816
2016-12-29,1632.4318642560036
2016-12-30,1617.452816590407
2017-01-02,1617.452816590407
2017-01-03,1654.390764591738
2017-01-04,1667.2456413720895
2017-01-05,1633.3018195109773
2017-01-06,1632.9384926275848
2017-01-09,1625.265076605982
2017-01-10,1632.3378695916242
2017-01-11,1655.164083575579
2017-01-12,1615.6477934394109
2017-01-13,1630.8176295045237
2017-01-16,1633.8931931622406
2017-01-17,1601.7070473455976
2017-01-18,1608.9231193584883
2017-01-19,1608.430157723817
2017-01-20,1605.431682821261
2017-01-23,1591.5351543991942
2017-01-24,1613.4681855625324
2017-01-25,1629.115091696601
2017-01-26,1634.2964600151918
2017-01-27,1622.2986639599085
2017-01-30,1606.002658647667
2017-01-31,1597.4710489716724
2017-02-01,1601.3965835381912
2017-02-02,1590.9049995674459
2017-02-03,1614.6476899305746
2017-02-06,1611.4816208913962
2017-02-07,1613.2910687254096
2017-02-08,1609.2044405000481
2017-02-09,1635.7004289453039
2017-02-10,1653.4420321929704
2017-02-13,1660.4102092447406
2017-02-14,1671.7917341520856
2017-02-15,1676.5724426311913
2017-02-16,1658.6920604099091
2017-02-17,1666.5601664679946
2017-02-20,1667.89391671891
2017-02-21,1695.5360094091657
2017-02-22,1686.4519148141515
2017-02-23,1668.4719457931712
2017-02-24,1673.9829797325374
2017-02-27,1682.39354285817
2017-02-28,1658.8610203278388
2017-03-01,1699.0348704833953
2017-03-02,1685.0217063950072
2017-03-03,1680.2504951658912
2017-03-06,1663.1312618783056
2017-03-07,1654.0862703369182
2017-03-08,1648.7126480222478
2017-03-09,1638.828005081484
2017-03-10,1633.2941156608092
2017-03-13,1635.7052916483508
2017-03-14,1630.9754188723857
2017-03-15,1657.3028437071748
2017-03-16,1642.132734689943
2017-03-17,1646.6542392888166
2017-03-20,1635.9404340632298
2017-03-21,1589.6109151776325
2017-03-22,1590.7108842973664
2017-03-23,1599.656123768327
2017-03-24,1597.412418358092
2017-03-27,1587.1049873097065
2017-03-28,1601.3161046905698
2017-03-29,1624.210378226657
2017-03-30,1637.131375440632
2017-03-31,1646.5447833971584
2017-04-03,1635.9966634410325
2017-04-04,1633.563804208554
2017-04-05,1617.3912354446222
2017-04-06,1633.1439253639278
2017-04-07,1638.538987843525
2017-04-10,1645.1674259994625
2017-04-11,1650.5011744777858
2017-04-12,1632.8492027673483
2017-04-13,1615.9052260773385
2017-04-14,1615.9052260773385
2017-04-17,1629.8405899500299
2017-04-18,1624.2082838071385
