Date,FM AFRICA
2002-05-31,208.08979695431594
2002-06-03,207.94548761848486
2002-06-04,210.30692429923303
2002-06-05,214.7202184963047
2002-06-06,214.80516134893097
2002-06-07,219.4487495451675
2002-06-10,230.80051537852745
2002-06-11,233.62790033715558
2002-06-12,231.37034468983808
2002-06-13,237.96879602984168
2002-06-14,247.93650876683378
2002-06-17,241.03749758240835
2002-06-18,232.1918432591361
2002-06-19,221.22514927464994
2002-06-20,211.84857731420766
2002-06-21,211.43241097524282
2002-06-24,203.5902622851957
2002-06-25,209.80630911375968
2002-06-26,207.07842141831023
2002-06-27,208.90084664898956
2002-06-28,211.28074052062496
2002-07-01,213.38856318215338
2002-07-02,213.3353382414073
2002-07-03,219.6070802190215
2002-07-04,221.6640434947225
2002-07-05,225.9992937715936
2002-07-08,224.6397475471835
2002-07-09,227.21800706289977
2002-07-10,225.25231537632249
2002-07-11,224.11827403187266
2002-07-12,220.18223253443588
2002-07-15,217.11314155602875
2002-07-16,212.7160698852131
2002-07-17,209.35304623092108
2002-07-18,208.62823685106792
2002-07-19,208.9960591767454
2002-07-22,203.27769469841397
2002-07-23,207.517569675671
2002-07-24,209.80284432842208
2002-07-25,211.4486074815037
2002-07-26,218.35886199825978
2002-07-29,213.21193281689125
2002-07-30,204.39730240616979
2002-07-31,206.2951664134168
2002-08-01,212.2847590140038
2002-08-02,221.6757128728568
2002-08-05,222.50047031567394
2002-08-06,230.1279915349015
2002-08-07,226.51657337389355
2002-08-08,225.0559950471295
2002-08-09,223.822324226728
2002-08-12,224.43338628585457
2002-08-13,221.81536530773016
2002-08-14,216.27228154360301
2002-08-15,218.38042841450093
2002-08-16,214.00364269555243
2002-08-19,217.53639991852623
2002-08-20,214.10076593492215
2002-08-21,214.66632031665677
2002-08-22,220.3363145592853
2002-08-23,221.29541868017262
2002-08-26,224.6432452235172
2002-08-27,221.37848940403026
2002-08-28,218.59770837044377
2002-08-29,216.32770749183356
2002-08-30,216.10299903793157
2002-09-02,215.13400109978113
2002-09-03,212.80335427882648
2002-09-04,219.51301024309643
2002-09-05,219.75489760953678
2002-09-06,218.80094749785812
2002-09-09,223.11722418662785
2002-09-10,219.06145132627844
2002-09-11,219.11511292161143
2002-09-12,213.40135713290476
2002-09-13,214.5134593247311
2002-09-16,215.473447448257
2002-09-17,212.73598559802653
2002-09-18,211.1571436710835
2002-09-19,212.22936747516295
2002-09-20,211.26157205458634
2002-09-23,212.19926169091048
2002-09-24,213.6331971833697
2002-09-25,213.0352489575737
2002-09-26,213.6299823327055
2002-09-27,213.42381707125887
2002-09-30,207.028317429609
2002-10-01,206.3629098073475
2002-10-02,205.79132704483666
2002-10-03,208.586955771028
2002-10-04,212.30190355868078
2002-10-07,209.25114023012364
2002-10-08,210.97466056118003
2002-10-09,207.1934998764342
2002-10-10,208.00734511187184
2002-10-11,210.91727681452238
2002-10-14,210.3150137610929
2002-10-15,209.36350292298417
2002-10-16,209.2140480670938
2002-10-17,212.25000641451936
2002-10-18,214.03295795569417
2002-10-21,211.9571907100014
2002-10-22,209.27613888277546
2002-10-23,206.62935406254124
2002-10-24,203.6701772517739
2002-10-25,205.53482835047618
2002-10-28,202.6710520513712
2002-10-29,202.26084828520828
2002-10-30,202.28930852486346
2002-10-31,200.95612938079347
2002-11-01,200.76858303297539
2002-11-04,203.44257088395085
2002-11-05,202.14287801425766
2002-11-06,200.36683952843435
2002-11-07,203.42392284347994
2002-11-08,204.7609949814815
2002-11-11,203.40187000961825
2002-11-12,203.03007002662713
2002-11-13,204.17250199520709
2002-11-14,202.83440128659413
2002-11-15,201.37009630840606
2002-11-18,199.49288137100257
2002-11-19,200.41942226466261
2002-11-20,202.6399685617589
2002-11-21,204.24858211032225
2002-11-22,206.22968617788152
2002-11-25,207.25917019312274
2002-11-26,205.99744418780125
2002-11-27,207.66123863362705
2002-11-28,209.08472431255967
2002-11-29,210.72649068526212
2002-12-02,214.0739927086922
2002-12-03,209.58372396446288
2002-12-04,208.68292985555954
2002-12-05,209.21465639727998
2002-12-06,204.90932866432763
2002-12-09,205.64306186660744
2002-12-10,206.4486454884078
2002-12-11,209.83465514679693
2002-12-12,207.53422692538166
2002-12-13,206.44723546912587
2002-12-16,204.3862177039762
2002-12-17,200.33987681098176
2002-12-18,200.4673643039305
2002-12-19,200.8780742441585
2002-12-20,203.29481729779144
2002-12-23,203.54807658802858
2002-12-24,205.7039489859681
2002-12-25,205.7039489859681
2002-12-26,205.19143781183686
2002-12-27,207.99774741472984
2002-12-30,213.1827231052977
2002-12-31,211.77440377526605
2003-01-01,211.77440377526605
2003-01-02,214.91370905789813
2003-01-03,214.79220185746388
2003-01-06,218.95755422549692
2003-01-07,223.12009112941357
2003-01-08,223.80013719503376
2003-01-09,224.24782990161842
2003-01-10,226.94636207372872
2003-01-13,234.9445063824818
2003-01-14,242.22925202544963
2003-01-15,243.56414327731542
2003-01-16,240.40037465704967
2003-01-17,233.99398376550508
2003-01-20,234.02091056067687
2003-01-21,234.76135967637725
2003-01-22,231.08903184237295
2003-01-23,226.76022370226733
2003-01-24,226.74212056978547
2003-01-27,228.2293869267813
2003-01-28,230.1374732061154
2003-01-29,234.22867485038407
2003-01-30,237.01651050127515
2003-01-31,238.22335529507873
2003-02-03,237.91026921017288
2003-02-04,236.6350373915052
2003-02-05,239.47014725626465
2003-02-06,240.1642528971765
2003-02-07,239.87371382217955
2003-02-10,240.29256813058987
2003-02-11,241.60003911697154
2003-02-12,240.5379191872216
2003-02-13,243.680729379015
2003-02-14,231.863072162145
2003-02-17,254.90054755072592
2003-02-18,260.63178549695596
2003-02-19,257.6816767106216
2003-02-20,250.71975542553076
2003-02-21,248.4559057885782
2003-02-24,244.67042816093308
2003-02-25,240.17997766471558
2003-02-26,236.8563335457537
2003-02-27,239.75834176641203
2003-02-28,243.4562089098602
2003-03-03,245.5195374381712
2003-03-04,244.14297174489175
2003-03-05,243.31016275147857
2003-03-06,243.07209039799042
2003-03-07,242.2983627400549
2003-03-10,242.5962994703951
2003-03-11,243.4252652207738
2003-03-12,241.56866858979157
2003-03-13,245.98258300299756
2003-03-14,250.43057254391948
2003-03-17,251.66769823952228
2003-03-18,251.91885502924174
2003-03-19,247.06440522632622
2003-03-20,245.1458543285975
2003-03-21,245.85464576334772
2003-03-24,247.2343477695663
2003-03-25,244.6577461055261
2003-03-26,244.1930087051107
2003-03-27,243.82970643339831
2003-03-28,239.72859880220338
2003-03-31,232.32480750945595
2003-04-01,234.98660977372407
2003-04-02,237.49432499908227
2003-04-03,240.05861112111228
2003-04-04,239.3376277375931
2003-04-07,238.34507573084747
2003-04-08,240.7602850112405
2003-04-09,238.44604037048796
2003-04-10,237.0671865316621
2003-04-11,243.62309941930104
2003-04-14,248.9110144445096
2003-04-15,247.01272369555275
2003-04-16,248.15436901502454
2003-04-17,248.29079886616046
2003-04-18,248.5301096547668
2003-04-21,248.93515064823086
2003-04-22,244.1090809041822
2003-04-23,243.3015322499149
2003-04-24,240.50538083724635
2003-04-25,238.62579510871615
2003-04-28,244.12000145089203
2003-04-29,246.34578788617605
2003-04-30,242.06335731452566
2003-05-01,239.86033896826694
2003-05-02,238.7590887982822
2003-05-05,238.60141806051453
2003-05-06,237.36740819545636
2003-05-07,238.6025669787806
2003-05-08,237.95517771735942
2003-05-09,241.28700199809307
2003-05-12,241.7019744506796
2003-05-13,241.44480847424313
2003-05-14,240.88870620609734
2003-05-15,240.33151506718445
2003-05-16,239.95985370009154
2003-05-19,238.0777818126189
2003-05-20,240.6526847804632
2003-05-21,243.16778363493646
2003-05-22,244.29439555799468
2003-05-23,242.32001165862576
2003-05-26,239.687037209883
2003-05-27,242.50036859298748
2003-05-28,246.06472992008906
2003-05-29,244.6225684862811
2003-05-30,242.64482794284663
2003-06-02,245.03658143085207
2003-06-03,245.15989061209035
2003-06-04,244.34175882143822
2003-06-05,241.95889193354273
2003-06-06,238.93615459134372
2003-06-09,235.98866636710264
2003-06-10,239.3473341483281
2003-06-11,239.51423098797218
2003-06-12,238.89988551337606
2003-06-13,237.18581192956086
2003-06-16,238.29785155773334
2003-06-17,241.9715032229492
2003-06-18,248.07514576649783
2003-06-19,249.13701373073184
2003-06-20,247.7741458329796
2003-06-23,247.86505230583538
2003-06-24,250.3078403521556
2003-06-25,248.26310029616576
2003-06-26,251.08018776228988
2003-06-27,250.942294758145
2003-06-30,255.1510329227022
2003-07-01,247.74719152894693
2003-07-02,246.86794127168065
2003-07-03,247.83218253713892
2003-07-04,248.88443988332878
2003-07-07,252.09112454051578
2003-07-08,255.05346065807177
2003-07-09,254.24342947577162
2003-07-10,254.5545291340861
2003-07-11,255.00410440472731
2003-07-14,250.96287278801722
2003-07-15,254.47087559603065
2003-07-16,258.47964640426846
2003-07-17,262.8564380442191
2003-07-18,258.50601801697076
2003-07-21,253.42280231519942
2003-07-22,252.59819686633114
2003-07-23,250.56623797054382
2003-07-24,249.37958500413248
2003-07-25,246.702335047519
2003-07-28,249.32578732851977
2003-07-29,248.03879271852261
2003-07-30,250.54170759412483
2003-07-31,253.63149484660764
2003-08-01,254.73453457049854
2003-08-04,254.64075833226315
2003-08-05,254.41078843708524
2003-08-06,255.9347250399149
2003-08-07,253.2937095809693
2003-08-08,255.98496527513663
2003-08-11,258.2636593852884
2003-08-12,258.81491249853633
2003-08-13,259.5679432683962
2003-08-14,261.4410537170266
2003-08-15,262.47168998810184
2003-08-18,264.38985436327084
2003-08-19,268.7004730063314
2003-08-20,271.9373124448116
2003-08-21,277.4014172723513
2003-08-22,282.27358819997
2003-08-25,285.95684455575093
2003-08-26,286.8938749480379
2003-08-27,280.842768627031
2003-08-28,277.1823031340385
2003-08-29,271.57959356081005
2003-09-01,265.3062288287763
2003-09-02,274.7391466639851
2003-09-03,283.5897088233551
2003-09-04,287.23234452331434
2003-09-05,286.36655445481915
2003-09-08,281.44167697768853
2003-09-09,277.60297142940084
2003-09-10,276.75545192845027
2003-09-11,280.4553406852392
2003-09-12,277.8754324904324
2003-09-15,282.0640523241038
2003-09-16,282.57453656337447
2003-09-17,281.54853299781234
2003-09-18,280.6054464801284
2003-09-19,280.0794635733258
2003-09-22,277.0855037511374
2003-09-23,278.10733291864636
2003-09-24,279.5973119117184
2003-09-25,279.7515176178801
2003-09-26,282.5286426452355
2003-09-29,284.1035518818501
2003-09-30,285.3592725026497
2003-10-01,283.64144294693546
2003-10-02,287.25574578452006
2003-10-03,286.27071821797546
2003-10-06,286.3573401565806
2003-10-07,286.9764482802446
2003-10-08,291.32801481048665
2003-10-09,298.1095151031531
2003-10-10,300.8627197858558
2003-10-13,310.603548579197
2003-10-14,315.4453365834282
2003-10-15,321.74732849782026
2003-10-16,315.4404779459949
2003-10-17,311.08920732535967
2003-10-20,300.4978462159763
2003-10-21,302.74488221537325
2003-10-22,306.77702500690435
2003-10-23,309.8099711343318
