Date,FRONTIER MARKETS 100
2008-06-17,1739.499418043536
2008-06-18,1727.2823709621375
2008-06-19,1712.2996763514227
2008-06-20,1700.6443883787945
2008-06-23,1715.6170872796488
2008-06-24,1695.8034247117848
2008-06-25,1689.326789115737
2008-06-26,1676.5312543554626
2008-06-27,1683.3151688788932
2008-06-30,1675.6601270799722
2008-07-01,1687.5621770641405
2008-07-02,1673.6644310391418
2008-07-03,1673.9753623129916
2008-07-04,1670.7569565270205
2008-07-07,1653.067503278482
2008-07-08,1640.1362664251412
2008-07-09,1622.8526382060652
2008-07-10,1622.8856683984427
2008-07-11,1612.7155935107328
2008-07-14,1606.7680372346597
2008-07-15,1588.7805142794352
2008-07-16,1580.3431056555955
2008-07-17,1580.6538678794902
2008-07-18,1579.1561437685784
2008-07-21,1607.935250274613
2008-07-22,1599.2979255308942
2008-07-23,1624.0207298654482
2008-07-24,1637.4068725367072
2008-07-25,1637.7922167570914
2008-07-28,1626.9492925389677
2008-07-29,1630.4873735110466
2008-07-30,1651.4477164524187
2008-07-31,1648.233001915014
2008-08-01,1649.0882690101216
2008-08-04,1635.713096640924
2008-08-05,1636.805325660027
2008-08-06,1636.4129099143563
2008-08-07,1641.5672508683708
2008-08-08,1671.7042073869545
2008-08-11,1626.3865628749625
2008-08-12,1609.9630741618098
2008-08-13,1623.5746890304008
2008-08-14,1631.4461635792925
2008-08-15,1649.2194572093674
2008-08-18,1643.0431925145383
2008-08-19,1644.4199141509948
2008-08-20,1630.1221412664315
2008-08-21,1605.4921983267936
2008-08-22,1607.422912847086
2008-08-25,1594.2849040104888
2008-08-26,1587.0234873872223
2008-08-27,1587.4746926299508
2008-08-28,1597.1846831766006
2008-08-29,1604.5508031757179
2008-09-01,1601.4457046609207
2008-09-02,1594.0505348277038
2008-09-03,1603.0056112078707
2008-09-04,1592.2320904848625
2008-09-05,1597.1370491865825
2008-09-08,1568.2371769286194
2008-09-09,1582.2458599949414
2008-09-10,1553.4448849972614
2008-09-11,1538.3065373231102
2008-09-12,1515.4337610605664
2008-09-15,1420.8239843861659
2008-09-16,1426.8329832885318
2008-09-17,1455.2395500065172
2008-09-18,1427.072060888182
2008-09-19,1435.6979984686611
2008-09-22,1466.2151294705022
2008-09-23,1425.8193911131975
2008-09-24,1404.6526058987354
2008-09-25,1386.0336589663566
2008-09-26,1390.0820478533187
2008-09-29,1428.2001744464305
2008-09-30,1457.899519300324
2008-10-01,1463.9630694421514
2008-10-02,1482.3531195481614
2008-10-03,1469.8353081118598
2008-10-06,1366.549052904549
2008-10-07,1300.3632635841982
2008-10-08,1251.0016250748236
2008-10-09,1294.722376547603
2008-10-10,1292.9762866062122
2008-10-13,1331.4697173002614
2008-10-14,1372.0378267960973
2008-10-15,1360.9291619513308
2008-10-16,1344.5040145441626
2008-10-17,1338.5236627046804
2008-10-20,1318.3502327540486
2008-10-21,1358.2198270280594
2008-10-22,1339.2101686144342
2008-10-23,1300.630873164125
2008-10-24,1306.3449247735161
2008-10-27,1230.1563624796372
2008-10-28,1214.8084958113027
2008-10-29,1195.161573600576
2008-10-30,1208.8004587233183
2008-10-31,1211.9878501467217
2008-11-03,1199.0822230851165
2008-11-04,1184.6179119523813
2008-11-05,1181.494359899483
2008-11-06,1182.4693350087612
2008-11-07,1184.108394287748
2008-11-10,1131.0223833697785
2008-11-11,1108.0528593374784
2008-11-12,1071.764246789982
2008-11-13,1045.6329738464851
2008-11-14,1044.1123930558504
2008-11-17,1021.7409442423392
2008-11-18,1035.556213188213
2008-11-19,1057.820147108033
2008-11-20,1069.0390182206174
2008-11-21,1065.8795118470046
2008-11-24,1009.3299424959118
2008-11-25,1013.8161994479021
2008-11-26,1016.4301419072833
2008-11-27,1042.9052242901987
2008-11-28,1054.9762394275438
2008-12-01,1079.7646531219882
2008-12-02,1036.2677188857035
2008-12-03,1047.9319512711638
2008-12-04,1048.95253407228
2008-12-05,1053.2326076053996
2008-12-08,1036.4534367511392
2008-12-09,1040.3213209159717
2008-12-10,1032.2554206614977
2008-12-11,1005.5153108144435
2008-12-12,991.5408533541397
2008-12-15,971.9001015960029
2008-12-16,962.6904255820973
2008-12-17,926.1554793775864
2008-12-18,910.4182671009189
2008-12-19,943.4720134498871
2008-12-22,878.4355677768706
2008-12-23,893.3750602398509
2008-12-24,892.2741346245274
2008-12-25,870.0564592402069
2008-12-26,866.9508128971149
2008-12-29,848.4757801662969
2008-12-30,855.8435334155079
2008-12-31,856.3146299237907
2009-01-01,856.3146299237907
2009-01-02,855.3808861146478
2009-01-05,845.9752476241356
2009-01-06,865.8474553560097
2009-01-07,838.6750398546768
2009-01-08,825.4756994331027
2009-01-09,835.7209099494376
2009-01-12,828.8977206697526
2009-01-13,824.5523300531762
2009-01-14,828.9001336939077
2009-01-15,798.131920253081
2009-01-16,789.2135993581958
2009-01-19,758.5576977548815
2009-01-20,734.2430818721704
2009-01-21,698.1095686507322
2009-01-22,691.9310699234377
2009-01-23,694.4200992589621
2009-01-26,708.6497116365354
2009-01-27,721.5298382405498
2009-01-28,716.6615016185347
2009-01-29,731.7757110218053
2009-01-30,743.5872311419274
2009-02-02,734.0181220861584
2009-02-03,730.0963056992638
2009-02-04,744.1084927221241
2009-02-05,741.0844241421116
2009-02-06,743.1038399720911
2009-02-09,715.6762688946478
2009-02-10,718.6908524090845
2009-02-11,741.0431786086463
2009-02-12,749.2809798276389
2009-02-13,740.778788436845
2009-02-16,738.1195931324141
2009-02-17,741.3345932645792
2009-02-18,733.5633657261562
2009-02-19,739.8956366709155
2009-02-20,742.3944543708099
2009-02-23,729.3092561622766
2009-02-24,707.9419171032786
2009-02-25,710.730647979666
2009-02-26,705.2871075470612
2009-02-27,705.2860754115312
2009-03-02,717.0160261614719
2009-03-03,701.4332172495086
2009-03-04,722.5357675679978
2009-03-05,729.3220303876317
2009-03-06,721.7101428239724
2009-03-09,734.1230883999486
2009-03-10,722.8390479722073
2009-03-11,728.8643916549968
2009-03-12,722.7219370277868
2009-03-13,720.8705083304129
2009-03-16,731.1556137766745
2009-03-17,727.7812060911809
2009-03-18,731.3396952757248
2009-03-19,710.6660546648824
2009-03-20,718.9761696645905
2009-03-23,726.7128856862324
2009-03-24,736.0905666751064
2009-03-25,730.8795322674989
2009-03-26,737.575983200675
2009-03-27,752.1290933213966
2009-03-30,738.8733794469048
2009-03-31,732.3904223542744
2009-04-01,740.5696165290624
2009-04-02,743.9900913720847
2009-04-03,746.6699176659318
2009-04-06,785.4845165021784
2009-04-07,789.1852105132984
2009-04-08,778.6991481548074
2009-04-09,786.9803255111794
2009-04-10,786.9451181975697
2009-04-13,799.6220095836482
2009-04-14,795.261789975152
2009-04-15,801.8443112162664
2009-04-16,815.1201697153115
2009-04-17,824.9616311331991
2009-04-20,835.2143735113697
2009-04-21,820.5845261001776
2009-04-22,820.245735248519
2009-04-23,815.5012501719004
2009-04-24,807.3166139611517
2009-04-27,809.1851987878048
2009-04-28,810.5841283132481
2009-04-29,809.3452149806182
2009-04-30,817.0171306917894
2009-05-01,817.4522272866409
2009-05-04,823.800551791108
2009-05-05,838.9428429426043
2009-05-06,852.2479916182144
2009-05-07,855.1573541281163
2009-05-08,858.2548215437799
2009-05-11,865.055115755313
2009-05-12,866.6771134231764
2009-05-13,873.2241286198523
2009-05-14,856.5081312855137
2009-05-15,855.4658754641781
2009-05-18,869.0220582823453
2009-05-19,878.805952041715
2009-05-20,875.8307064405117
2009-05-21,882.1566811927117
2009-05-22,870.1960614754067
2009-05-25,884.4015788711835
2009-05-26,890.7158483623889
2009-05-27,915.8282199986937
2009-05-28,917.4172081898257
2009-05-29,907.0882831626765
2009-06-01,950.7526714723143
2009-06-02,959.9585429988812
2009-06-03,968.7206214208693
2009-06-04,977.2071424797901
2009-06-05,989.6116823705025
2009-06-08,984.079529914926
2009-06-09,974.8435443386054
2009-06-10,988.4879643579767
2009-06-11,989.1074551171873
2009-06-12,994.2899564012077
2009-06-15,1013.8563379763275
2009-06-16,996.45483808657
2009-06-17,987.9757173052041
2009-06-18,975.7954176475666
2009-06-19,977.1776273727427
2009-06-22,963.7715641794204
2009-06-23,936.3005753056822
2009-06-24,944.6894286882196
2009-06-25,949.1428567047643
2009-06-26,941.3031887499662
2009-06-29,924.2376406653058
2009-06-30,936.4902891196701
2009-07-01,946.0140744066698
2009-07-02,956.3769572013806
2009-07-03,956.1869234344975
2009-07-06,909.3753986359122
2009-07-07,908.1371479936902
2009-07-08,893.2075166421738
2009-07-09,873.8750313340488
2009-07-10,878.820185661812
2009-07-13,879.6306859990682
2009-07-14,898.742639558421
2009-07-15,904.0160517862403
2009-07-16,903.4861281958414
2009-07-17,901.0558503156021
2009-07-20,890.6837755932805
2009-07-21,898.8444002536183
2009-07-22,906.5071430586431
2009-07-23,907.7878931522652
2009-07-24,916.4498767500055
2009-07-27,940.2455844569196
2009-07-28,943.2375870094228
2009-07-29,941.3118975226045
2009-07-30,948.8615746070473
2009-07-31,943.4977449203493
2009-08-03,941.7316779272338
2009-08-04,947.0545322911964
2009-08-05,947.4123441911929
2009-08-06,954.0147321842134
2009-08-07,963.982572278646
2009-08-10,967.7192142464435
2009-08-11,983.8154769177601
2009-08-12,954.5876789312929
2009-08-13,956.5306905238746
2009-08-14,957.4210545678412
2009-08-17,960.6163355388197
2009-08-18,964.0833437090441
2009-08-19,951.2434227453671
2009-08-20,942.5412655661763
2009-08-21,941.086185096857
2009-08-24,964.397782547975
2009-08-25,972.2168513442788
2009-08-26,988.4343856045392
2009-08-27,987.9956689628536
2009-08-28,980.7687354276275
2009-08-31,988.0069505615834
2009-09-01,982.4846877502362
2009-09-02,978.4593819900268
2009-09-03,981.0719004126312
2009-09-04,982.3000078804581
2009-09-07,986.5394364160159
2009-09-08,968.1078245727723
2009-09-09,969.5102977593186
2009-09-10,963.9027176660376
2009-09-11,962.2498522729512
2009-09-14,955.4543722511537
2009-09-15,958.26624111967
2009-09-16,962.5824843227576
2009-09-17,973.1232985948999
2009-09-18,976.0704468476823
2009-09-21,979.0025589584485
2009-09-22,972.8244596090589
2009-09-23,981.9880711463804
2009-09-24,987.7587080479027
2009-09-25,986.2092291350488
2009-09-28,986.9878624464952
2009-09-29,992.7698777246196
2009-09-30,994.4978951984334
2009-10-01,997.2974660758507
2009-10-02,998.2577666875728
2009-10-05,1010.23411798373
2009-10-06,1012.7680718517377
2009-10-07,1022.9060867788376
2009-10-08,1017.0124653102584
2009-10-09,1020.2046786524819
2009-10-12,1004.5098429571561
2009-10-13,1002.3953962203037
2009-10-14,999.9150139050098
2009-10-15,996.0351947869743
2009-10-16,999.4238732800058
2009-10-19,992.79286535846
2009-10-20,996.4045965347656
2009-10-21,985.5166106469883
2009-10-22,983.2213608825256
2009-10-23,983.6252454543217
2009-10-26,978.9631596727908
2009-10-27,978.5486833786649
2009-10-28,967.8874457750873
2009-10-29,945.578247958734
2009-10-30,947.51228081016
2009-11-02,931.8880138902988
2009-11-03,928.6298494174758
2009-11-04,937.5595061607969
2009-11-05,926.9489388787321
2009-11-06,928.6202713789928
2009-11-09,923.9145609880388
2009-11-10,920.8058432223745
2009-11-11,912.0471261176236
2009-11-12,912.0195447864609
2009-11-13,913.0506589893537
2009-11-16,908.4569059690557
2009-11-17,894.9616722513293
2009-11-18,884.1701300371917
2009-11-19,894.3940548999934
2009-11-20,895.4160848144178
2009-11-23,887.9962931085081
2009-11-24,894.3734868774546
2009-11-25,890.1566980851638
2009-11-26,891.3519322187732
2009-11-27,890.3507822764147
2009-11-30,872.7469667363508
2009-12-01,839.8647839990161
2009-12-02,842.9926944114657
2009-12-03,848.8368592519437
2009-12-04,858.2010561813622
2009-12-07,857.447093681684
2009-12-08,857.373517648368
2009-12-09,839.649197975481
2009-12-10,852.0821979714336
2009-12-11,856.464264887902
2009-12-14,889.9312156683613
2009-12-15,902.5820118799129
2009-12-16,907.8857966738746
2009-12-17,921.3642667693548
2009-12-18,925.8215948377778
2009-12-21,913.6298234367113
2009-12-22,914.1756894656586
2009-12-23,900.4092732668029
2009-12-24,898.4438724580973
2009-12-25,898.7150577838686
2009-12-28,903.6914748466734
2009-12-29,900.2876588745117
2009-12-30,903.7165559964516
2009-12-31,902.664548231347
2010-01-01,902.664548231347
2010-01-04,894.5817462976419
2010-01-05,909.2777623003851
2010-01-06,915.2722150700713
2010-01-07,927.3197416384672
2010-01-08,926.8204075262262
2010-01-11,916.9187504591038
2010-01-12,909.7301273798695
2010-01-13,904.17714752052
2010-01-14,904.3113137385935
2010-01-15,910.4045520779031
2010-01-18,907.6366321934028
2010-01-19,913.342930233246
2010-01-20,923.5024284571429
2010-01-21,919.6237897167593
2010-01-22,913.0311363846133
2010-01-25,902.7703088235168
2010-01-26,900.9486201108342
2010-01-27,891.9011616355887
2010-01-28,903.59920690745
2010-01-29,905.7826788751577
2010-02-01,909.0496266016662
2010-02-02,912.2552186657527
2010-02-03,921.9759261665289
2010-02-04,934.7377862879717
2010-02-05,934.2214621575401
2010-02-08,944.7905219867639
2010-02-09,951.6873046449678
2010-02-10,955.1258392228237
2010-02-11,966.3421743653903
2010-02-12,965.3667358810252
2010-02-15,973.3323933788902
2010-02-16,980.925109781594
2010-02-17,986.5468051076202
2010-02-18,993.2762517473489
2010-02-19,1001.0097053949679
2010-02-22,1003.5761993778974
2010-02-23,998.5906041204821
2010-02-24,986.7119110585398
2010-02-25,992.5657069143534
2010-02-26,983.9073207816809
2010-03-01,996.0016182483512
2010-03-02,998.0309927849191
2010-03-03,989.0963490037619
2010-03-04,1000.7527297333727
2010-03-05,1001.682029424934
2010-03-08,1000.6768682121225
2010-03-09,1018.8741190418201
2010-03-10,1012.512405303085
2010-03-11,1017.6416320533131
2010-03-12,1016.3023874755937
2010-03-15,1032.6164536972863
2010-03-16,1021.9971308793431
2010-03-17,1029.1256080658711
2010-03-18,1037.1460080223499
2010-03-19,1044.6799851285116
2010-03-22,1057.1141484264072
2010-03-23,1063.5779012419362
2010-03-24,1080.1621570940592
2010-03-25,1090.0202842603614
2010-03-26,1087.3031784138152
2010-03-29,1083.946208490127
2010-03-30,1092.0858199760469
2010-03-31,1076.291975410502
2010-04-01,1081.925554985965
2010-04-02,1082.5416466982458
2010-04-05,1094.6146082833084
2010-04-06,1107.3997780471102
2010-04-07,1110.1995637778864
2010-04-08,1110.1773450324188
2010-04-09,1105.585790436838
2010-04-12,1104.7780816113318
2010-04-13,1100.0161404624519
2010-04-14,1083.45393242799
2010-04-15,1084.924071359944
2010-04-16,1090.9797287610218
2010-04-19,1087.3512399755311
2010-04-20,1078.513099
2010-04-21,1084.168224212014
2010-04-22,1099.756266109837
2010-04-23,1095.6585611490589
2010-04-26,1096.0948368214126
2010-04-27,1093.6462961473849
2010-04-28,1096.371718652757
2010-04-29,1092.2898119569995
2010-04-30,1090.5803361703083
2010-05-03,1105.4567789244404
2010-05-04,1115.2952154186296
2010-05-05,1115.2671383362226
2010-05-06,1116.4379763762936
2010-05-07,1115.8057558289004
2010-05-10,1114.9571192875892
2010-05-11,1118.3270308938975
2010-05-12,1123.7243780458975
2010-05-13,1137.1306102694177
2010-05-14,1144.8509781752919
2010-05-17,1137.541531817843
2010-05-18,1139.5062630502284
2010-05-19,1124.8537504470883
2010-05-20,1122.6948788027487
2010-05-21,1100.0155558232063
2010-05-24,1096.7574549735825
2010-05-25,1071.4467110023975
2010-05-26,1075.31949688246
2010-05-27,1083.6172087492869
2010-05-28,1083.4090252782387
2010-05-31,1069.560029507294
2010-06-01,1079.0220020230604
2010-06-02,1088.9876959700532
2010-06-03,1094.9208178416281
2010-06-04,1109.5905859474535
2010-06-07,1103.6339183064504
2010-06-08,1099.5607913933213
2010-06-09,1087.8460205017875
2010-06-10,1086.7309760479102
2010-06-11,1088.8555032023564
2010-06-14,1067.927266797976
2010-06-15,1060.148161076223
2010-06-16,1065.699233099931
2010-06-17,1069.721049550838
2010-06-18,1067.008652377877
2010-06-21,1086.8542112088533
2010-06-22,1092.9773810472195
2010-06-23,1094.8270540479025
2010-06-24,1083.094312514327
2010-06-25,1084.1992519154128
2010-06-28,1069.847396664656
2010-06-29,1075.4617432735508
2010-06-30,1060.2059955398117
2010-07-01,1036.5775017173787
2010-07-02,1024.4895562826093
2010-07-05,1021.9343080420581
2010-07-06,1023.0876364808739
2010-07-07,1033.5370592979896
2010-07-08,1036.9973644896531
2010-07-09,1039.8433993444337
2010-07-12,1055.658372076798
2010-07-13,1051.2111054298355
2010-07-14,1048.2025009923016
2010-07-15,1033.9025118273396
2010-07-16,1027.5775524121643
2010-07-19,1032.9187123476192
2010-07-20,1039.8516643574008
2010-07-21,1052.2486863483773
2010-07-22,1047.9736262611273
2010-07-23,1059.3082065481744
2010-07-26,1054.5857678998532
2010-07-27,1056.9982717731914
2010-07-28,1059.9367212978104
2010-07-29,1058.0871156231565
2010-07-30,1060.5360133097179
2010-08-02,1052.351963620644
2010-08-03,1052.3729122421437
2010-08-04,1060.174704107007
2010-08-05,1063.6598980791307
2010-08-06,1055.6026013284718
2010-08-09,1059.0829179377124
2010-08-10,1070.1631601472782
2010-08-11,1077.3317831108914
2010-08-12,1077.5686096447118
2010-08-13,1084.9863489520412
2010-08-16,1074.3836060731026
2010-08-17,1081.7394188702021
2010-08-18,1081.8701058433953
2010-08-19,1092.076317079473
2010-08-20,1104.4295257950025
2010-08-23,1109.075408949157
2010-08-24,1102.1905746058112
2010-08-25,1100.7561363668333
2010-08-26,1091.705177004043
2010-08-27,1094.663434973858
2010-08-30,1097.4692147718533
2010-08-31,1096.889243165467
2010-09-01,1094.7439080327613
2010-09-02,1102.309760545097
2010-09-03,1100.1286924543053
2010-09-06,1114.9827576026478
2010-09-07,1129.9250574030173
2010-09-08,1130.0859940966657
2010-09-09,1134.1567857212672
2010-09-10,1135.5785613534497
2010-09-13,1127.50553463938
2010-09-14,1125.4826913946752
2010-09-15,1122.7299344392343
2010-09-16,1118.3060277911688
2010-09-17,1124.6530033996019
2010-09-20,1124.4442040839542
2010-09-21,1118.642599238835
2010-09-22,1097.3952772470645
2010-09-23,1098.90784528857
2010-09-24,1088.2701312522634
2010-09-27,1082.007990305334
2010-09-28,1084.0058340801345
2010-09-29,1098.7620929842267
2010-09-30,1099.7978685523
2010-10-01,1094.5118885245338
2010-10-04,1101.907492807916
2010-10-05,1097.107839837711
2010-10-06,1095.7749670768208
2010-10-07,1099.720605011083
2010-10-08,1102.3867830947786
2010-10-11,1112.4461929122645
2010-10-12,1118.6392002569305
2010-10-13,1118.6849100261454
2010-10-14,1103.490539900032
2010-10-15,1111.4809896731615
2010-10-18,1119.5983590689125
2010-10-19,1127.3912006321113
2010-10-20,1108.0567371656584
2010-10-21,1102.0738039517214
2010-10-22,1112.043102525046
2010-10-25,1119.1019003581573
2010-10-26,1129.0272150705557
2010-10-27,1137.676256205821
2010-10-28,1127.6279815567068
2010-10-29,1126.6967102933309
2010-11-01,1126.4421202556525
2010-11-02,1122.7459837275321
2010-11-03,1123.8910369332098
2010-11-04,1115.742704804598
2010-11-05,1129.0511342194272
2010-11-08,1132.777650031258
2010-11-09,1133.3509389134235
2010-11-10,1159.7049840592401
2010-11-11,1151.813240143129
2010-11-12,1144.440350359533
2010-11-15,1153.6415096546527
2010-11-16,1153.4523727646085
2010-11-17,1156.1461877390614
2010-11-18,1154.5054462996989
2010-11-19,1151.877280789262
2010-11-22,1164.945332105335
2010-11-23,1167.4555454726244
2010-11-24,1174.3003965192265
2010-11-25,1173.5658580126008
2010-11-26,1184.7096576285044
2010-11-29,1188.187363291794
2010-11-30,1191.6681175831766
2010-12-01,1188.3928255586775
2010-12-02,1181.4890689711078
2010-12-03,1164.9473070148704
2010-12-06,1192.249183671396
2010-12-07,1186.2478519308331
2010-12-08,1204.6586392429908
2010-12-09,1202.185450382523
2010-12-10,1198.8285607379546
2010-12-13,1187.331671465285
2010-12-14,1194.081452872268
2010-12-15,1205.7743485689102
2010-12-16,1215.2051500119367
2010-12-17,1217.2353013501142
2010-12-20,1219.65119477665
2010-12-21,1218.7154503003392
2010-12-22,1227.5344403703139
2010-12-23,1233.9423847378714
2010-12-24,1229.9915963533672
2010-12-27,1238.791821246607
2010-12-28,1236.952783495317
2010-12-29,1234.4625532236516
2010-12-30,1225.7402595304172
2010-12-31,1216.637600364206
2011-01-03,1228.8432550967673
2011-01-04,1236.840952158814
2011-01-05,1256.318287456579
2011-01-06,1268.3115971036023
2011-01-07,1271.4724788406704
2011-01-10,1260.4104996470496
2011-01-11,1273.8919862758837
2011-01-12,1265.7198775325955
2011-01-13,1244.71323383179
2011-01-14,1243.8862556787535
2011-01-17,1246.121284066263
2011-01-18,1242.0127729067287
2011-01-19,1236.3273656985107
2011-01-20,1230.7780897923503
2011-01-21,1217.1327414901914
2011-01-24,1221.4657380446072
2011-01-25,1218.7831055815113
2011-01-26,1221.4338302593121
2011-01-27,1213.9675204504244
2011-01-28,1220.623721668
2011-01-31,1188.3764490715905
2011-02-01,1172.3571714084617
2011-02-02,1183.6605062029114
2011-02-03,1196.731616281271
2011-02-04,1201.7291344969015
2011-02-07,1200.836536738352
2011-02-08,1197.2718121433588
2011-02-09,1188.8608135587658
2011-02-10,1194.585989674546
2011-02-11,1197.9272284992992
2011-02-14,1187.978409038407
2011-02-15,1185.1636839177493
2011-02-16,1172.3831710736824
2011-02-17,1165.8305883614037
2011-02-18,1160.7400568226885
2011-02-21,1133.7282537895028
2011-02-22,1125.874258302494
2011-02-23,1122.025122908117
2011-02-24,1117.8742190271928
2011-02-25,1120.520195066194
2011-02-28,1099.1242988470535
2011-03-01,1091.9316293478923
2011-03-02,1053.9542950002165
2011-03-03,1058.821944917716
2011-03-04,1056.8476824389923
2011-03-07,1055.4531676507422
2011-03-08,1078.5069538524358
2011-03-09,1093.177894788593
2011-03-10,1113.7296810734474
2011-03-11,1111.0139277728242
2011-03-14,1108.8062892455816
2011-03-15,1088.456109403458
2011-03-16,1073.2697393944402
2011-03-17,1078.3707466518795
2011-03-18,1069.7243674092874
2011-03-21,1075.4447678383096
2011-03-22,1083.8296468607116
2011-03-23,1091.215031199986
2011-03-24,1084.691978065141
2011-03-25,1087.679530257353
2011-03-28,1089.824497752375
2011-03-29,1092.736620929417
2011-03-30,1090.0650587669743
2011-03-31,1081.6826210254742
2011-04-01,1089.0965747976109
2011-04-04,1094.4627890521974
2011-04-05,1102.1007335649729
2011-04-06,1096.7587727968566
2011-04-07,1105.5860110903398
2011-04-08,1097.3981513706617
2011-04-11,1100.0256520521364
2011-04-12,1092.453927411211
2011-04-13,1100.8258437368133
2011-04-14,1104.2535657419692
2011-04-15,1106.7811483697812
2011-04-18,1116.3137980408308
2011-04-19,1105.2820943993781
2011-04-20,1101.2614283867201
2011-04-21,1102.4075082496827
2011-04-22,1103.165412734395
2011-04-25,1099.7770075491073
2011-04-26,1093.865182680364
2011-04-27,1096.608750182967
2011-04-28,1089.08682936241
2011-04-29,1088.6416963971424
2011-05-02,1080.9456895303363
2011-05-03,1084.8757474070483
2011-05-04,1077.6512961570975
2011-05-05,1093.5127853878528
2011-05-06,1099.4382439004585
2011-05-09,1111.6631322199985
2011-05-10,1112.730517473043
2011-05-11,1110.9456418284135
2011-05-12,1118.4823810129267
2011-05-13,1118.171706793101
2011-05-16,1103.6207178795662
