Date,FM (FRONTIER MARKETS)
2002-05-31,380.21456227031473
2002-06-03,386.40338035121164
2002-06-04,384.0353352822916
2002-06-05,386.72266498921596
2002-06-06,384.9503155266192
2002-06-07,385.55346921387456
2002-06-10,387.22672212329155
2002-06-11,387.57981697901704
2002-06-12,384.36071668867015
2002-06-13,385.5053557808494
2002-06-14,386.2552699509024
2002-06-17,384.99531871337103
2002-06-18,383.78091061240616
2002-06-19,379.8225171850987
2002-06-20,375.7491796035641
2002-06-21,374.3188681030319
2002-06-24,371.5898324334173
2002-06-25,373.3202582239295
2002-06-26,367.11223873706393
2002-06-27,368.65802308820247
2002-06-28,367.89831047687454
2002-07-01,368.53244480494493
2002-07-02,370.2942349814896
2002-07-03,372.9176462781218
2002-07-04,373.81781731936655
2002-07-05,376.2852098481477
2002-07-08,374.539004074494
2002-07-09,373.98670947391577
2002-07-10,375.48725936904174
2002-07-11,373.1041889339671
2002-07-12,372.23349533734535
2002-07-15,365.5514898590908
2002-07-16,361.9773333569618
2002-07-17,363.84419583710053
2002-07-18,362.9001280446757
2002-07-19,360.84602854140735
2002-07-22,361.0483426823577
2002-07-23,364.5670394540972
2002-07-24,360.22471788387935
2002-07-25,359.3682746689312
2002-07-26,364.05737473453587
2002-07-29,362.38056589332786
2002-07-30,363.0981182274823
2002-07-31,364.935249812453
2002-08-01,365.6405450575361
2002-08-02,366.6477424892199
2002-08-05,367.52358970801896
2002-08-06,372.61072898243225
2002-08-07,371.219921422622
2002-08-08,371.672335019036
2002-08-09,370.3700619177882
2002-08-12,367.7889020558524
2002-08-13,367.52739107853034
2002-08-14,364.13363218445164
2002-08-15,367.01948177353256
2002-08-16,365.31259734176257
2002-08-19,368.0419452295469
2002-08-20,366.25037848200367
2002-08-21,365.5888281508245
2002-08-22,371.9443597482482
2002-08-23,373.52055293893187
2002-08-26,377.78501067868166
2002-08-27,378.40917214547517
2002-08-28,376.9642243700629
2002-08-29,376.66807391521473
2002-08-30,377.21429071412956
2002-09-02,374.8821129074362
2002-09-03,369.0669356744049
2002-09-04,372.33297188746724
2002-09-05,373.6320194456215
2002-09-06,373.474853839626
2002-09-09,373.0627186980662
2002-09-10,372.8704474207373
2002-09-11,375.4359131415788
2002-09-12,372.290858093888
2002-09-13,371.58570237254105
2002-09-16,370.5189309637486
2002-09-17,373.7110616112908
2002-09-18,372.4517651316983
2002-09-19,369.57617054886424
2002-09-20,368.88223755649614
2002-09-23,366.65369031626074
2002-09-24,367.61782218999053
2002-09-25,367.0944490952958
2002-09-26,366.21758828463163
2002-09-27,366.3142809527795
2002-09-30,361.57778058060757
2002-10-01,356.34384096168833
2002-10-02,356.99321193605107
2002-10-03,356.56175685480764
2002-10-04,358.8133122859904
2002-10-07,360.2838089342679
2002-10-08,363.04805162146266
2002-10-09,361.2677345161566
2002-10-10,361.86351331430905
2002-10-11,362.2609181329411
2002-10-14,362.3429043003329
2002-10-15,363.20644594818566
2002-10-16,363.6919140815166
2002-10-17,366.65615488038975
2002-10-18,367.4438541148985
2002-10-21,370.8910359465958
2002-10-22,368.1441208302222
2002-10-23,369.15447092519594
2002-10-24,369.1343440860287
2002-10-25,369.2345609588563
2002-10-28,365.53223628877726
2002-10-29,365.3666812127326
2002-10-30,365.6739663279857
2002-10-31,363.85632885933995
2002-11-01,362.4115859555048
2002-11-04,366.2760921955408
2002-11-05,365.1034595753543
2002-11-06,364.86119266569835
2002-11-07,362.8540467314257
2002-11-08,362.48811124420666
2002-11-11,366.53972387817316
2002-11-12,366.93624146561
2002-11-13,367.054380357473
2002-11-14,368.47220025728
2002-11-15,368.27972243177476
2002-11-18,370.98911469281137
2002-11-19,371.1147442556923
2002-11-20,374.34683286079377
2002-11-21,375.3296927901193
2002-11-22,376.15505911941085
2002-11-25,381.20158611945095
2002-11-26,382.2137190270988
2002-11-27,382.94903388617996
2002-11-28,382.0157194932301
2002-11-29,382.6876796167347
2002-12-02,385.2482186825107
2002-12-03,382.91979607429516
2002-12-04,383.078316390869
2002-12-05,383.8578635096606
2002-12-06,380.84110293355576
2002-12-09,380.94775290879284
2002-12-10,379.3253065233337
2002-12-11,382.2987853437104
2002-12-12,380.40604993815487
2002-12-13,378.2171484513396
2002-12-16,383.3473230768725
2002-12-17,380.32729305050424
2002-12-18,383.1717820334815
2002-12-19,383.574850516503
2002-12-20,384.1242367656241
2002-12-23,379.08344692716645
2002-12-24,380.228664677043
2002-12-25,379.5861183473797
2002-12-26,378.8121305232872
2002-12-27,376.86967395191766
2002-12-30,375.25495722389326
2002-12-31,376.60642781692803
2003-01-01,376.60642781692803
2003-01-02,380.1252462898707
2003-01-03,379.26098224751917
2003-01-06,381.510216297752
2003-01-07,384.1933318150967
2003-01-08,385.3432592055131
2003-01-09,382.92861479021013
2003-01-10,382.47701539697954
2003-01-13,382.5110379248087
2003-01-14,383.6522209394643
2003-01-15,384.4107442774963
2003-01-16,384.6198264098695
2003-01-17,381.09863142941316
2003-01-20,379.8457062351758
2003-01-21,381.22167192919136
2003-01-22,380.11960763593817
2003-01-23,378.6281620788088
2003-01-24,377.0666736354493
2003-01-27,375.6649637443915
2003-01-28,373.67170314647524
2003-01-29,372.45983891310846
2003-01-30,375.84892109806844
2003-01-31,376.5191515589143
2003-02-03,375.1045772798619
2003-02-04,368.04051387008036
2003-02-05,369.41421896226655
2003-02-06,369.0444538394731
2003-02-07,369.42762835906217
2003-02-10,367.0470819613518
2003-02-11,368.7888339269601
2003-02-12,367.9924797006829
2003-02-13,365.90606769462653
2003-02-14,364.9979598323651
2003-02-17,374.5928130148234
2003-02-18,374.76137198782044
2003-02-19,374.3202980469972
2003-02-20,370.7930723393387
2003-02-21,370.7868269391176
2003-02-24,367.36744704468805
2003-02-25,366.4396874986548
2003-02-26,364.9722114971252
2003-02-27,365.94058400289384
2003-02-28,365.85331642405276
2003-03-03,367.70750069458546
2003-03-04,366.04014328408095
2003-03-05,364.0204482301583
2003-03-06,364.0012429862872
2003-03-07,361.74669732529827
2003-03-10,360.8567906233099
2003-03-11,360.60519927009466
2003-03-12,361.65259039748884
2003-03-13,366.19094125311705
2003-03-14,370.2809107681348
2003-03-17,371.1577469139441
2003-03-18,376.08285656889126
2003-03-19,380.3581248605459
2003-03-20,379.54059115278517
2003-03-21,382.15716409103896
2003-03-24,379.9902031709662
2003-03-25,377.687140925931
2003-03-26,379.0014120597582
2003-03-27,379.30544129022144
2003-03-28,377.6876245723396
2003-03-31,372.4815770842161
2003-04-01,371.68103742250383
2003-04-02,375.11634356973036
2003-04-03,377.1264730800666
2003-04-04,377.70677213483987
2003-04-07,390.8812444115363
2003-04-08,388.54118851243146
2003-04-09,391.68387813892963
2003-04-10,388.03670005107904
2003-04-11,391.94815433317734
2003-04-14,385.59461357256174
2003-04-15,388.4681558778186
2003-04-16,390.00959984576303
2003-04-17,388.7728060324178
2003-04-18,388.64445851221245
2003-04-21,405.1597926565734
2003-04-22,400.9862942299131
2003-04-23,400.6938143505038
2003-04-24,397.7956241033682
2003-04-25,397.7070305630912
2003-04-28,400.8170840038582
2003-04-29,403.01760404770505
2003-04-30,400.3624163392388
2003-05-01,397.4166264021163
2003-05-02,398.07431692350383
2003-05-05,396.2320478963897
2003-05-06,392.683653222752
2003-05-07,393.21481692448094
2003-05-08,389.8708160539667
2003-05-09,389.86672427307934
2003-05-12,386.2197112255926
2003-05-13,385.2414112537372
2003-05-14,385.5999112513953
2003-05-15,386.4958574105825
2003-05-16,384.83106336863995
2003-05-19,381.0797444647361
2003-05-20,382.3304937752408
2003-05-21,384.0746624426071
2003-05-22,384.81971018341204
2003-05-23,381.80305323439075
2003-05-26,386.99238914838725
2003-05-27,388.5474526303322
2003-05-28,393.15566464709576
2003-05-29,391.23984917027724
2003-05-30,392.32449320514814
2003-06-02,397.13542223159396
2003-06-03,394.7951396435202
2003-06-04,396.71156237847146
2003-06-05,392.37163449290483
2003-06-06,395.8938192598255
2003-06-09,393.1744256553762
2003-06-10,396.0291424560991
2003-06-11,398.9138182076908
2003-06-12,399.09744952634196
2003-06-13,397.2561449886509
2003-06-16,400.26225471417774
2003-06-17,401.2990252779185
2003-06-18,405.7117586560039
2003-06-19,406.7437557421548
2003-06-20,408.069531959045
2003-06-23,403.27580010356127
2003-06-24,397.2522484634612
2003-06-25,398.56000917366396
2003-06-26,401.96976347057677
2003-06-27,403.25320068481363
2003-06-30,397.1384440955027
2003-07-01,387.223378828577
2003-07-02,396.78933976895604
2003-07-03,397.0232060736991
2003-07-04,403.5611721677782
2003-07-07,407.6053470895236
2003-07-08,412.4466177933595
2003-07-09,408.96027271594244
2003-07-10,408.88675647160034
2003-07-11,410.4872999850246
2003-07-14,415.3511676092289
2003-07-15,417.58175140679106
2003-07-16,416.74745268053516
2003-07-17,418.1407243990985
2003-07-18,416.6605954761152
2003-07-21,412.6263272322567
2003-07-22,412.0311846575199
2003-07-23,409.2085555109272
2003-07-24,407.7853720251208
2003-07-25,406.8410037709799
2003-07-28,411.7482736561222
2003-07-29,414.7823181321882
2003-07-30,417.08912836134067
2003-07-31,421.5082257903882
2003-08-01,421.8983204105501
2003-08-04,420.8851892729563
2003-08-05,422.240168909479
2003-08-06,421.110938607726
2003-08-07,420.0610768029917
2003-08-08,423.4802506466252
2003-08-11,428.5522695258312
2003-08-12,430.4804898941581
2003-08-13,434.39461616559873
2003-08-14,435.77900450899233
2003-08-15,436.2710274108762
2003-08-18,437.96999145262527
2003-08-19,440.1274836357904
2003-08-20,436.9339458202716
2003-08-21,443.98226625932153
2003-08-22,448.67640885418575
2003-08-25,445.3554226613751
2003-08-26,443.9611354815572
2003-08-27,441.9567404049256
2003-08-28,441.4787922297186
2003-08-29,438.6043250199335
2003-09-01,442.25750889669024
2003-09-02,449.1331650114041
2003-09-03,455.6555394212289
2003-09-04,454.02888063061
2003-09-05,449.9721053140729
2003-09-08,449.5275289580781
2003-09-09,448.0598077405277
2003-09-10,448.89435845306656
2003-09-11,449.4597983723836
2003-09-12,445.43764027715457
2003-09-15,448.6558412435608
2003-09-16,453.1810056375789
2003-09-17,451.7798159594741
2003-09-18,451.91525263819454
2003-09-19,449.23654646368726
2003-09-22,444.83183434889764
2003-09-23,445.65511002606524
2003-09-24,446.4692596490966
2003-09-25,444.6588007858029
2003-09-26,446.7281625713114
2003-09-29,445.9518128383057
2003-09-30,443.03666810643523
2003-10-01,440.2272628431851
2003-10-02,440.0612520779668
2003-10-03,441.72941230045325
2003-10-06,443.50042466195885
2003-10-07,442.7691720280129
2003-10-08,444.8682702744872
2003-10-09,450.2668182405531
2003-10-10,448.76233067699906
2003-10-13,448.85206032334304
2003-10-14,449.99143980308986
2003-10-15,450.7660216526634
2003-10-16,449.1315775367191
2003-10-17,449.7964202271479
2003-10-20,444.9270550260138
2003-10-21,445.21927180012216
2003-10-22,444.42930505646297
2003-10-23,444.31213303713474
2003-10-24,443.9003465788648
2003-10-27,444.7482445239374
2003-10-28,451.92035369198976
2003-10-29,450.8009699051075
2003-10-30,451.11803987653377
2003-10-31,453.73423822566485
2003-11-03,463.1139994141267
2003-11-04,459.49922346639653
2003-11-05,459.8092759620732
2003-11-06,463.0757430355379
2003-11-07,464.5589760268652
2003-11-10,462.85897938113635
2003-11-11,461.3338246290431
2003-11-12,456.884087311596
2003-11-13,454.6040243313371
2003-11-14,452.7772389398049
2003-11-17,454.50072058459375
2003-11-18,451.90342432500125
2003-11-19,452.0448095432853
2003-11-20,452.0082726377521
2003-11-21,451.8694534693418
2003-11-24,461.613685594823
2003-11-25,461.8667451402557
2003-11-26,456.75233482387586
2003-11-27,457.0133704200827
2003-11-28,453.655411983007
2003-12-01,454.2876659829033
2003-12-02,448.9916839162529
2003-12-03,450.94468679644217
2003-12-04,452.7151726267758
2003-12-05,451.218432324573
2003-12-08,450.27295451705646
2003-12-09,449.9332026503714
2003-12-10,450.78329776915615
2003-12-11,454.01173412812204
2003-12-12,449.6577432170199
2003-12-15,453.94772553013934
2003-12-16,451.59499167697425
2003-12-17,449.71901258467835
2003-12-18,452.21129250119606
2003-12-19,453.2399290231485
2003-12-22,452.08940979006354
2003-12-23,451.10397993760085
2003-12-24,450.80233079102067
2003-12-25,450.8433638994086
2003-12-26,450.78674113808927
2003-12-29,454.9614805358262
2003-12-30,453.4232564877104
2003-12-31,449.4737962054395
2004-01-01,449.4749401459556
2004-01-02,450.83423665059337
2004-01-05,453.4703414247613
2004-01-06,448.6246008076508
2004-01-07,453.1636113695313
2004-01-08,453.40866903860785
2004-01-09,449.6275215094658
2004-01-12,450.12764289745513
2004-01-13,450.3601903020085
2004-01-14,453.03036132077915
2004-01-15,456.25201208990416
2004-01-16,463.27862375070737
2004-01-19,466.17178174727684
2004-01-20,462.0357008139754
2004-01-21,460.2257939563115
2004-01-22,457.5686581004457
2004-01-23,459.5171543896925
2004-01-26,460.7804043563782
2004-01-27,458.7940427423962
2004-01-28,463.52519727421446
2004-01-29,470.8809622483384
2004-01-30,469.6192999392083
2004-02-02,469.142988748494
2004-02-03,465.5136296580872
2004-02-04,466.92522145294583
2004-02-05,463.89471081828316
2004-02-06,460.89464459613185
2004-02-09,463.0313494657605
2004-02-10,467.08091025832124
2004-02-11,470.0801926155433
2004-02-12,466.84976124801545
2004-02-13,469.3787800558659
2004-02-16,475.3040725325554
2004-02-17,469.7011466929514
2004-02-18,467.46910749968384
2004-02-19,471.02502110946836
2004-02-20,473.8026783881329
2004-02-23,468.39966398274436
2004-02-24,465.7791194832083
2004-02-25,471.05204741147423
2004-02-26,475.4428770458876
2004-02-27,474.5835683618135
2004-03-01,467.4285321235015
2004-03-02,471.99662222478753
2004-03-03,470.13851633332695
2004-03-04,469.6750829824467
2004-03-05,462.4526003174735
2004-03-08,465.32656764120264
2004-03-09,463.26908352976926
2004-03-10,469.76128818378515
2004-03-11,468.98937376232567
2004-03-12,471.42072300228375
2004-03-15,464.25511291190537
2004-03-16,455.93285614313504
2004-03-17,460.8178218910869
2004-03-18,454.73946270543547
2004-03-19,455.71624501806605
2004-03-22,457.210985800485
2004-03-23,457.57109793722054
2004-03-24,460.9650670717983
2004-03-25,464.18930652483255
2004-03-26,467.16935838516446
2004-03-29,462.34950594503874
2004-03-30,458.98881323973893
2004-03-31,457.10849884505717
2004-04-01,455.6883857397627
2004-04-02,464.88286763860117
2004-04-05,474.1152587172896
2004-04-06,473.4021324115972
2004-04-07,472.39441070533314
2004-04-08,476.6345355899043
2004-04-09,477.985762500553
2004-04-12,478.0113206416021
2004-04-13,487.2707346723735
2004-04-14,486.8584721142865
2004-04-15,488.2879959418291
2004-04-16,485.9484093805309
2004-04-19,484.86379522120484
2004-04-20,489.8481708620304
2004-04-21,490.6658543884304
2004-04-22,491.38703316994224
2004-04-23,493.4000658522658
2004-04-26,489.21530543327196
2004-04-27,481.3351352996008
2004-04-28,481.3294679984446
2004-04-29,478.2588482325856
2004-04-30,474.88187415789594
2004-05-03,470.0616127415618
2004-05-04,463.1985771208644
2004-05-05,469.0947884920099
2004-05-06,470.50281215056106
2004-05-07,475.32828471268175
2004-05-10,476.45537897048666
2004-05-11,477.2216063640218
2004-05-12,471.78981759057706
2004-05-13,473.9091866272638
2004-05-14,473.39303795370574
2004-05-17,466.9012159650375
2004-05-18,473.88115563592544
2004-05-19,471.91472504590234
2004-05-20,476.4024846744463
2004-05-21,472.4430952055255
2004-05-24,476.9528532417785
2004-05-25,478.73627698665837
2004-05-26,478.14338656414384
2004-05-27,472.1447677063294
2004-05-28,473.60942707248813
2004-05-31,471.3718691648784
2004-06-01,475.1300700968539
2004-06-02,471.615282250804
2004-06-03,470.8955705685421
2004-06-04,473.19256005170894
2004-06-07,470.90097446213883
2004-06-08,472.2556383217127
2004-06-09,480.20657905970563
2004-06-10,481.49115236399996
2004-06-11,486.53192860487735
2004-06-14,491.6738828644674
2004-06-15,491.3606956981377
2004-06-16,492.01251736422694
2004-06-17,491.56113027165986
2004-06-18,488.9611483624923
2004-06-21,490.41179000873524
2004-06-22,485.91727027683436
2004-06-23,482.4034687815109
2004-06-24,477.2327063734201
2004-06-25,478.2582007201923
2004-06-28,477.51798799810217
2004-06-29,482.53671077812436
2004-06-30,479.7469395443344
2004-07-01,478.89817451337467
2004-07-02,473.027663820998
2004-07-05,472.1622367424656
2004-07-06,470.63631610897215
2004-07-07,467.9527132478257
2004-07-08,468.27531799293746
2004-07-09,469.569115572589
2004-07-12,470.9919332800323
2004-07-13,475.6464980404028
2004-07-14,473.7436759432859
2004-07-15,475.58368713338126
2004-07-16,472.78309372168343
2004-07-19,474.7235779123596
2004-07-20,477.914347972145
2004-07-21,487.5274845239124
2004-07-22,485.19535996048006
2004-07-23,490.5355928310808
2004-07-26,487.6331878011003
2004-07-27,490.9455599812856
2004-07-28,495.775002520515
2004-07-29,495.0085108522986
2004-07-30,495.9218942143896
2004-08-02,499.85219509254455
2004-08-03,500.5845727335073
2004-08-04,499.13065824163834
2004-08-05,498.9211987023205
2004-08-06,490.7116509646548
2004-08-09,492.3386876352805
2004-08-10,490.2585402610079
2004-08-11,494.6225820118176
2004-08-12,493.5041973492855
2004-08-13,487.0866677637248
2004-08-16,486.3116131899791
2004-08-17,485.53409114127226
2004-08-18,485.94641236255023
2004-08-19,481.4475728556201
2004-08-20,482.1379237341974
2004-08-23,486.00458564933683
2004-08-24,490.0457362867988
2004-08-25,492.171989184528
2004-08-26,492.8862617509652
2004-08-27,495.633690341712
2004-08-30,496.44581907247976
