Date,FM GCC COUNTRIES DOMESTIC
2015-04-14,1076.4228831086518
2015-04-15,1092.8023255323494
2015-04-16,1095.706071356731
2015-04-17,1089.8150277691943
2015-04-20,1086.4459090722687
2015-04-21,1082.0230365124328
2015-04-22,1092.118866680718
2015-04-23,1085.1276980981477
2015-04-24,1080.6180515042222
2015-04-27,1076.3340395246935
2015-04-28,1061.7074013932295
2015-04-29,1048.7576387398396
2015-04-30,1048.4364611756955
2015-05-01,1047.1478492351816
2015-05-04,1045.2122880389952
2015-05-05,1039.5109518139843
2015-05-06,1025.061982787011
2015-05-07,1025.6218418694632
2015-05-08,1029.5530037182298
2015-05-11,1037.0201334087023
2015-05-12,1027.6368361645782
2015-05-13,1012.9735709545993
2015-05-14,1012.3269892871939
2015-05-15,1007.461788889333
2015-05-18,1016.1429645922366
2015-05-19,1024.7178770740522
2015-05-20,1020.5434706518415
2015-05-21,1014.3130107714471
2015-05-22,1022.2381993264274
2015-05-25,1013.8975435808816
2015-05-26,1022.6363467269653
2015-05-27,1026.6688466911833
2015-05-28,1025.1482370213744
2015-05-29,1021.0734258136663
2015-06-01,1038.5895577924298
2015-06-02,1028.9859306395872
2015-06-03,1020.0598203204294
2015-06-04,1008.3505921259381
2015-06-05,1023.2221270860048
2015-06-08,1007.7255747161298
2015-06-09,1015.2513577770704
2015-06-10,1015.7997334805266
2015-06-11,1018.5999664418671
2015-06-12,1015.9406080074037
2015-06-15,1012.9948401564383
2015-06-16,1017.655174913025
2015-06-17,1011.2985818771631
2015-06-18,999.5575485931677
2015-06-19,1005.4424783751232
2015-06-22,989.3857596407079
2015-06-23,1016.2188659538612
2015-06-24,1009.6114887053378
2015-06-25,1016.7627534211259
2015-06-26,1021.8995289822863
2015-06-29,1020.3118268690845
2015-06-30,1015.8312613456077
2015-07-01,1018.0942374948498
2015-07-02,1016.7296836723243
2015-07-03,1017.6138768475693
2015-07-06,1018.8426145410242
2015-07-07,1023.6918628764832
2015-07-08,1016.8337963796729
2015-07-09,1021.0070668737524
2015-07-10,1009.9979786265419
2015-07-13,1026.530032803078
2015-07-14,1034.457960621234
2015-07-15,1048.417214990009
2015-07-16,1043.2815781725558
2015-07-17,1048.0877769940075
2015-07-20,1046.8319229493422
2015-07-21,1042.4488428154746
2015-07-22,1046.2037307430853
2015-07-23,1039.275095923379
2015-07-24,1039.7972749887285
2015-07-27,1026.5264748872398
2015-07-28,1022.7117814851395
2015-07-29,1021.4840221268431
2015-07-30,1030.3223716920577
2015-07-31,1019.7898506533422
2015-08-03,1015.6994829032815
2015-08-04,1016.3818583495208
2015-08-05,1025.7980553394495
2015-08-06,1023.2774496743602
2015-08-07,1020.7735204218342
2015-08-10,1017.9720464680039
2015-08-11,1016.56830744897
2015-08-12,998.9741935506344
2015-08-13,996.0797051031224
2015-08-14,999.1890948138557
2015-08-17,987.1618733997412
2015-08-18,993.5060192117448
2015-08-19,981.0839905894123
2015-08-20,953.5999927559114
2015-08-21,945.0683461273038
2015-08-24,887.8799715871759
2015-08-25,905.6077023068312
2015-08-26,907.0175038395191
2015-08-27,931.3993576888223
2015-08-28,930.8543188113231
2015-08-31,916.6640697298317
2015-09-01,913.6334235278943
2015-09-02,906.7387439176381
2015-09-03,922.9222176034168
2015-09-04,921.7885370339382
2015-09-07,919.8213264810956
2015-09-08,908.5155459963366
2015-09-09,929.3686011809766
2015-09-10,916.7320685931468
2015-09-11,911.7753076104811
2015-09-14,906.5225656759734
2015-09-15,910.7503444148686
2015-09-16,909.6088803478084
2015-09-17,905.2054354775786
2015-09-18,901.5442947061146
2015-09-21,926.4262387039647
2015-09-22,935.6789598653454
2015-09-23,932.820142445436
2015-09-24,921.5959631733883
2015-09-25,931.3295947631326
2015-09-28,919.6293048604948
2015-09-29,926.627903015316
2015-09-30,928.8070667778411
2015-10-01,919.5910533082359
2015-10-02,913.9112294014452
2015-10-05,921.2950360213243
2015-10-06,919.5355659474016
2015-10-07,922.3940426147293
2015-10-08,912.5482033288888
2015-10-09,906.6196469097679
2015-10-12,910.3389895053152
2015-10-13,907.2851358895961
2015-10-14,901.5877621890498
2015-10-15,906.2921204228473
2015-10-16,906.1832796584015
2015-10-19,916.3509400986432
2015-10-20,919.5916001606569
2015-10-21,913.477961666663
2015-10-22,930.0825302048844
2015-10-23,940.115080330587
2015-10-26,943.9977341817673
2015-10-27,943.0178694380764
2015-10-28,934.113238735904
2015-10-29,939.6219411162248
2015-10-30,932.4811640304214
2015-11-02,933.7898065937692
2015-11-03,938.4746002190284
2015-11-04,944.6893727061989
2015-11-05,952.2262047710756
2015-11-06,962.1227845317411
2015-11-09,978.2596214635538
2015-11-10,976.9959256215247
2015-11-11,976.8654830014499
2015-11-12,977.6001411582371
2015-11-13,979.657519459937
2015-11-16,970.4059788888627
2015-11-17,965.5017989754369
2015-11-18,957.0234393193866
2015-11-19,957.0450253615277
2015-11-20,962.7220439660621
2015-11-23,980.6082157798342
2015-11-24,965.8691391065029
2015-11-25,967.2022145142168
2015-11-26,970.2088747775041
2015-11-27,970.6114216464013
2015-11-30,955.0028346017272
2015-12-01,951.8770492986272
2015-12-02,953.115576859418
2015-12-03,941.8930115178355
2015-12-04,938.9266898909319
2015-12-07,926.5485866498982
2015-12-08,925.8066241288917
2015-12-09,917.0558863558098
2015-12-10,910.9178474280357
2015-12-11,906.2698855072896
2015-12-14,894.9655577383427
2015-12-15,905.4303591289918
2015-12-16,903.3879840929225
2015-12-17,912.132846882025
2015-12-18,911.2240150451042
2015-12-21,910.0693574141424
2015-12-22,899.143443635369
2015-12-23,909.2420959339679
2015-12-24,903.846625145342
2015-12-25,903.8466251453422
2015-12-28,899.0847709085936
2015-12-29,901.2824331809884
2015-12-30,904.5547820110121
2015-12-31,906.5674415094328
2016-01-01,906.5674415094329
2016-01-04,901.9895414539563
2016-01-05,904.6787825383094
2016-01-06,902.2084581144145
2016-01-07,882.4977568950775
2016-01-08,877.4455541618205
2016-01-11,862.878446569364
2016-01-12,858.4907834865185
2016-01-13,851.3085481516518
2016-01-14,830.3998860992317
2016-01-15,822.4132298346213
2016-01-18,791.1721199448821
2016-01-19,791.2069338511722
2016-01-20,770.2484419386683
2016-01-21,765.8880085304954
2016-01-22,765.6012977373479
2016-01-25,780.5522604514767
2016-01-26,781.080143509788
2016-01-27,791.0418364284802
2016-01-28,808.9337007640963
2016-01-29,816.7780492963145
2016-02-01,836.0263133746738
2016-02-02,840.9532476454857
2016-02-03,813.2917252205232
2016-02-04,830.6897015784704
2016-02-05,833.4304125505575
2016-02-08,835.0240754651846
2016-02-09,819.8275351558849
2016-02-10,818.3014019332961
2016-02-11,806.5397447567466
2016-02-12,813.240178869258
2016-02-15,821.4016758432701
2016-02-16,830.9576794298268
2016-02-17,828.7078039205667
2016-02-18,825.9456314399445
2016-02-19,825.4274110857799
2016-02-22,835.1653288330754
2016-02-23,845.2957047522954
2016-02-24,847.4950791358293
2016-02-25,844.7494138131915
2016-02-26,852.527758843075
2016-02-29,855.8483769793397
2016-03-01,857.197589174364
2016-03-02,872.2279076478958
2016-03-03,865.9627249888812
2016-03-04,860.6581608017221
2016-03-07,862.5578493509099
2016-03-08,853.4565170630436
2016-03-09,861.8725756828256
2016-03-10,851.177270686471
2016-03-11,850.9148086269623
2016-03-14,841.9826802603925
2016-03-15,837.2420665620291
2016-03-16,841.9575604286417
2016-03-17,830.2941506785262
2016-03-18,832.2356335471085
2016-03-21,828.6206137106072
2016-03-22,834.2652363274439
2016-03-23,843.6370563045393
2016-03-24,849.5138340472663
2016-03-25,849.5138340472663
2016-03-28,845.2396428419218
2016-03-29,845.9316433793721
2016-03-30,845.733391701066
2016-03-31,848.8309494249663
2016-04-01,853.2957047424259
2016-04-04,835.992973623184
2016-04-05,841.7015948659932
2016-04-06,842.5826793723761
2016-04-07,851.166599783789
2016-04-08,849.1486869239936
2016-04-11,849.8484180495517
2016-04-12,854.8919172081794
2016-04-13,868.7313729932731
2016-04-14,872.6190871221763
2016-04-15,869.8590517892873
2016-04-18,860.4258269672591
2016-04-19,860.7150216821169
2016-04-20,866.3432703978328
2016-04-21,864.1838925877213
2016-04-22,868.0635039994581
2016-04-25,873.2247091935413
2016-04-26,873.4733315290644
2016-04-27,869.5872523038727
2016-04-28,877.7904590910083
2016-04-29,868.5725148817146
2016-05-02,855.0443226863707
2016-05-03,854.2662905060071
2016-05-04,856.6784198711503
2016-05-05,865.2870093559551
2016-05-06,863.735410532616
2016-05-09,866.2223062192337
2016-05-10,862.1817984572427
2016-05-11,859.7757628357828
2016-05-12,855.9769395801379
2016-05-13,863.7428331497355
2016-05-16,863.7099555745201
2016-05-17,860.2652563267214
2016-05-18,868.522741571646
2016-05-19,859.3099739593043
2016-05-20,858.6366058002419
2016-05-23,854.3500372617809
2016-05-24,861.5718597178352
2016-05-25,869.3377275821622
2016-05-26,859.8642998957636
2016-05-27,863.7336176944591
2016-05-30,859.6785200850271
2016-05-31,858.8808592367938
2016-06-01,854.0766408051992
2016-06-02,853.8972427261889
2016-06-03,840.8077193223135
2016-06-06,841.7722457960177
2016-06-07,842.4388471382507
2016-06-08,844.4882448458167
2016-06-09,843.9724829700115
2016-06-10,846.0664692072504
2016-06-13,841.6662721109235
2016-06-14,845.3713283367329
2016-06-15,844.7440659520869
2016-06-16,847.6371732036479
2016-06-17,839.7282443940021
2016-06-20,834.3449768433439
2016-06-21,841.8243838890032
2016-06-22,830.8815718977012
2016-06-23,826.2580331929926
2016-06-24,840.8295597173714
2016-06-27,844.6472092877242
2016-06-28,852.0847158926204
2016-06-29,841.0084284406333
2016-06-30,834.6680982869154
2016-07-01,832.6495057768252
2016-07-04,834.0734486713084
2016-07-05,836.4148330792433
2016-07-06,838.8265619760605
2016-07-07,838.8409661501739
2016-07-08,841.9511575516188
2016-07-11,837.7282935360939
2016-07-12,833.7564137431814
2016-07-13,832.4215146140613
2016-07-14,829.1607735717117
2016-07-15,831.9270918189223
2016-07-18,841.7507895586305
2016-07-19,839.7742003972704
2016-07-20,851.5565791785465
2016-07-21,849.5643448432692
2016-07-22,851.8194407257658
2016-07-25,854.3904025902903
2016-07-26,854.5882271047744
2016-07-27,856.180715796199
2016-07-28,851.0535609231878
2016-07-29,843.8511100873674
2016-08-01,845.8707392157983
2016-08-02,837.2437109406377
2016-08-03,850.646746892118
2016-08-04,843.3369508972679
2016-08-05,848.6490005887365
2016-08-08,855.5968250930873
2016-08-09,854.6790478008933
2016-08-10,844.2703687824785
2016-08-11,845.6604356963576
2016-08-12,846.6244183821642
2016-08-15,849.2903494116871
2016-08-16,849.0055449394334
2016-08-17,844.1464422382246
2016-08-18,837.7300287212537
2016-08-19,837.9889412649003
2016-08-22,831.0624911630277
2016-08-23,838.0446184514885
2016-08-24,836.2923252867732
2016-08-25,831.9348172086835
2016-08-26,832.1351922636348
2016-08-29,831.3185985479192
2016-08-30,835.6238805091149
2016-08-31,830.4774012465667
2016-09-01,830.3435601845497
2016-09-02,833.9489431971526
2016-09-05,835.0945438649649
2016-09-06,828.8455316104147
2016-09-07,840.7349725942809
2016-09-08,838.103253468032
2016-09-09,842.0552779797368
2016-09-12,841.3263030179202
2016-09-13,839.6777396187874
2016-09-14,839.6356042652645
2016-09-15,839.692228586298
2016-09-16,845.9885757183904
2016-09-19,845.5785730553393
2016-09-20,844.8689731896881
2016-09-21,848.8794741397353
2016-09-22,838.5072423303169
2016-09-23,840.0738316528124
2016-09-26,838.4213648999579
2016-09-27,849.5105129061682
2016-09-28,847.3497985537925
2016-09-29,841.0897050301616
2016-09-30,840.2291487185753
2016-10-03,833.4605450463239
2016-10-04,834.3810957729537
2016-10-05,841.5666066194674
2016-10-06,838.9902995723417
2016-10-07,837.3219584502109
2016-10-10,836.1758054548047
2016-10-11,848.6051478498688
2016-10-12,847.1485715310882
2016-10-13,843.4359589166828
2016-10-14,845.0638444203341
2016-10-17,837.3875656642421
2016-10-18,837.8693744536613
2016-10-19,844.6000849844369
2016-10-20,854.133355600153
2016-10-21,857.0973182960538
2016-10-24,862.5534950498416
2016-10-25,884.9105871216826
2016-10-26,894.7452735277408
2016-10-27,888.6978948376453
2016-10-28,887.9623352419915
2016-10-31,866.5354521124032
2016-11-01,863.0490544215547
2016-11-02,864.2777378827961
2016-11-03,860.5111941940619
2016-11-04,860.523442901426
2016-11-07,878.5475438747713
2016-11-08,882.7950801796707
2016-11-09,889.2304937052393
2016-11-10,904.3367983627894
2016-11-11,906.3190110625694
2016-11-14,921.4909356075369
2016-11-15,942.1922970093243
2016-11-16,940.1092334652735
2016-11-17,940.6040029254611
2016-11-18,949.2024900332445
2016-11-21,942.1851010128555
2016-11-22,951.3351611279564
2016-11-23,947.4239157145942
2016-11-24,939.2693772500218
2016-11-25,935.6378958537042
2016-11-28,937.1443362597
2016-11-29,933.7165543216357
2016-11-30,927.7350334369673
2016-12-01,938.5721404963389
2016-12-02,934.258080660091
2016-12-05,939.6789403359744
2016-12-06,945.0646557175138
2016-12-07,940.1249246736198
2016-12-08,954.9430629295609
2016-12-09,960.3165198911132
2016-12-12,973.986359306768
2016-12-13,977.7513688910517
2016-12-14,965.9079679231589
2016-12-15,988.2059825276345
2016-12-16,989.2412840544158
2016-12-19,990.1001768516321
2016-12-20,983.6236736028467
2016-12-21,981.879599817062
2016-12-22,976.0428666311144
2016-12-23,975.216638855841
2016-12-26,987.3506258131811
2016-12-27,992.5988051041442
2016-12-28,990.0142175607871
2016-12-29,981.0853914988185
2016-12-30,976.9300258850711
2017-01-02,973.0012671774422
2017-01-03,996.5503218151275
2017-01-04,994.8898002939889
2017-01-05,986.3876740547429
2017-01-06,987.888804150508
2017-01-09,997.8430320506102
2017-01-10,992.650548521712
2017-01-11,1007.9094824323732
2017-01-12,991.193074593969
2017-01-13,993.5613286883233
2017-01-16,1016.1752445965762
2017-01-17,1035.3229894463514
2017-01-18,1024.5254103939185
2017-01-19,1027.4982360580734
2017-01-20,1020.9164416932656
2017-01-23,1044.6183657794963
2017-01-24,1053.8774700704548
2017-01-25,1060.384416060986
2017-01-26,1063.4308772656507
2017-01-27,1059.6320238692745
2017-01-30,1071.069608071722
2017-01-31,1055.0412290049303
2017-02-01,1063.3201856517778
2017-02-02,1041.3669902493245
2017-02-03,1042.2644488874164
2017-02-06,1059.3259616364571
2017-02-07,1058.8754721464097
2017-02-08,1059.7723912392094
2017-02-09,1045.4917626940637
2017-02-10,1048.8474524338396
2017-02-13,1039.0407032541495
2017-02-14,1058.4275559993773
2017-02-15,1065.7103615240746
2017-02-16,1058.5470718080046
2017-02-17,1063.2433323340679
2017-02-20,1049.276953362203
2017-02-21,1055.900325814563
2017-02-22,1052.737051936149
2017-02-23,1058.4893772067555
2017-02-24,1061.5711765171025
2017-02-27,1052.213389696523
2017-02-28,1044.7616818214567
2017-03-01,1048.0869187597978
2017-03-02,1062.3373021448165
2017-03-03,1058.5575467624233
2017-03-06,1060.9996886323152
2017-03-07,1053.2999172653015
2017-03-08,1054.435994243451
2017-03-09,1054.7677128171563
2017-03-10,1047.016179328288
2017-03-13,1045.8916930576254
2017-03-14,1041.2385551578377
2017-03-15,1048.8682396540094
2017-03-16,1049.6044488373284
2017-03-17,1049.8185579069525
2017-03-20,1058.9496882598219
2017-03-21,1061.8786582535674
2017-03-22,1050.68439693408
2017-03-23,1061.536956039537
2017-03-24,1059.455673264961
2017-03-27,1035.78066188119
2017-03-28,1026.600697147793
2017-03-29,1023.9356823884909
2017-03-30,1029.8391841428986
2017-03-31,1033.3868337563438
2017-04-03,1053.6779218226773
2017-04-04,1060.9316011160793
2017-04-05,1069.599812891565
2017-04-06,1070.2366800800942
2017-04-07,1074.319244414957
2017-04-10,1074.1050275948887
2017-04-11,1074.8817084645202
2017-04-12,1069.7527383039424
2017-04-13,1059.7774591893287
2017-04-14,1059.777459189329
2017-04-17,1055.8562616526297
2017-04-18,1047.325654327213
2017-04-19,1034.441951297892
2017-04-20,1024.8245307101718
2017-04-21,1032.2340410396605
2017-04-24,1008.6738020903135
2017-04-25,998.0265171119972
2017-04-26,1002.7210521112424
2017-04-27,1004.3473263752462
2017-04-28,1002.5141287962549
2017-05-01,1003.3941703041264
2017-05-02,1003.9639497803765
2017-05-03,1000.972562280163
2017-05-04,987.7235374812218
2017-05-05,984.251661535758
2017-05-08,978.4155556976544
2017-05-09,981.8970890628023
2017-05-10,991.0915356605922
2017-05-11,1000.549170323106
2017-05-12,995.5111583879443
2017-05-15,999.0495725233696
2017-05-16,987.7394235348125
2017-05-17,992.8158365735821
2017-05-18,989.8463062219631
2017-05-19,983.8092523010889
2017-05-22,970.3224629731793
2017-05-23,975.3760256110289
2017-05-24,975.4978585806944
2017-05-25,971.9347179488049
2017-05-26,973.9423624286
2017-05-29,974.5561503265639
2017-05-30,975.4746788034704
2017-05-31,970.6271668863337
2017-06-01,975.0582848620107
2017-06-02,971.3096262943255
2017-06-05,961.1997485927011
2017-06-06,963.1460891053921
2017-06-07,955.859931365631
2017-06-08,962.282120266934
2017-06-09,964.979226973564
2017-06-12,955.1549992754735
2017-06-13,954.6118929041763
2017-06-14,950.5483604030925
2017-06-15,964.105740980685
2017-06-16,959.0725686128831
2017-06-19,994.2398193343864
2017-06-20,1000.7255054074127
2017-06-21,980.5710208404354
2017-06-22,979.2525576662737
2017-06-23,975.9482248053602
2017-06-26,975.4984900178754
2017-06-27,968.0524899390635
2017-06-28,961.9314560521473
2017-06-29,945.8958533637905
2017-06-30,946.0948924381657
2017-07-03,946.7350415293021
2017-07-04,950.2451257792359
2017-07-05,956.3226308981808
2017-07-06,947.543930832492
2017-07-07,948.7648211131733
2017-07-10,959.6890683187153
2017-07-11,969.6024036713284
2017-07-12,970.7376985165428
2017-07-13,970.2961249322215
2017-07-14,966.6090420377419
2017-07-17,961.4177861893749
2017-07-18,956.0445717136225
2017-07-19,962.2359688569271
2017-07-20,956.7990569640049
2017-07-21,955.0422542056401
2017-07-24,982.3166117284043
2017-07-25,989.1984743845622
2017-07-26,993.2845634686932
2017-07-27,994.1812488355755
2017-07-28,987.0534211904122
2017-07-31,967.8870283381312
2017-08-01,968.9176173563824
2017-08-02,965.7420702314453
2017-08-03,963.4619610849749
2017-08-04,973.6147121688298
2017-08-07,977.4969074815417
2017-08-08,993.0271316509766
2017-08-09,992.4133232822181
2017-08-10,998.2385437358224
2017-08-11,994.7682074184435
2017-08-14,1012.7477239103403
2017-08-15,1017.2597284123513
2017-08-16,1018.2196531366748
2017-08-17,1016.022448066605
2017-08-18,1015.3136186377959
2017-08-21,1023.1076116018323
2017-08-22,1032.0704218534156
2017-08-23,1025.6253333304367
2017-08-24,1026.6741478515553
2017-08-25,1021.0295011863328
2017-08-28,1021.2941327169723
2017-08-29,1022.247154909774
2017-08-30,1025.6618516013746
2017-08-31,1027.0729914596584
2017-09-01,1028.4668939291691
2017-09-04,1025.6208013745654
2017-09-05,1029.816994558711
2017-09-06,1031.355285646227
2017-09-07,1030.3078879316438
2017-09-08,1028.9531279508321
2017-09-11,1057.0690107176504
2017-09-12,1055.3349673861212
2017-09-13,1053.2437322261073
2017-09-14,1068.500192228728
2017-09-15,1061.97251976787
2017-09-18,1070.7280602497392
2017-09-19,1061.3904101093815
2017-09-20,1054.5577723068461
2017-09-21,1061.1643338743097
2017-09-22,1058.0990739468236
2017-09-25,1037.4383295306368
2017-09-26,1049.9272903957155
2017-09-27,1060.895194393894
2017-09-28,1049.712847860336
2017-09-29,1046.7320549621409
2017-10-02,1074.023273612597
2017-10-03,1078.4827375814025
2017-10-04,1079.016508690348
2017-10-05,1086.497303246921
2017-10-06,1085.0662527166523
2017-10-09,1073.9399922961754
2017-10-10,1051.8795134701486
2017-10-11,1044.8836398276148
2017-10-12,1047.6593101248911
2017-10-13,1048.9058461289608
2017-10-16,1053.5638165595287
2017-10-17,1058.1334221937393
2017-10-18,1055.5906519615078
2017-10-19,1044.4697298908861
2017-10-20,1049.9692718291667
2017-10-23,1050.812842995721
2017-10-24,1044.4474607776626
2017-10-25,1042.2751747866853
2017-10-26,1052.8589552898554
2017-10-27,1062.4121385000474
2017-10-30,1042.3282653595566
2017-10-31,1029.7446194224196
2017-11-01,1033.259896107953
2017-11-02,1026.7070159876466
2017-11-03,1031.4014555876543
2017-11-06,996.4922376604129
2017-11-07,955.4904801211204
2017-11-08,970.9266602094403
2017-11-09,988.3776879106633
2017-11-10,984.9578521046185
2017-11-13,980.7518000272844
2017-11-14,979.4097269390875
2017-11-15,984.9626552407284
2017-11-16,989.1978085708569
2017-11-17,988.5275807359999
2017-11-20,982.7776747231943
2017-11-21,968.9944591944324
2017-11-22,963.0565417040488
2017-11-23,963.0566087597822
2017-11-24,954.9636705108483
2017-11-27,963.0246800937329
2017-11-28,970.1723150022906
