Date,FM ASIA INDEX
2009-09-16,1236.3561323331278
2009-09-17,1248.6595965717208
2009-09-18,1279.973352563963
2009-09-21,1292.3803997248579
2009-09-22,1281.3681810820462
2009-09-23,1281.3676258456794
2009-09-24,1297.2546900433208
2009-09-25,1295.954301841886
2009-09-28,1272.032976688011
2009-09-29,1292.410104242283
2009-09-30,1274.1573408878735
2009-10-01,1269.8454452499052
2009-10-02,1263.9336866989177
2009-10-05,1264.004156506432
2009-10-06,1262.93269675106
2009-10-07,1294.9942042287291
2009-10-08,1285.5696532236934
2009-10-09,1298.6620863179742
2009-10-12,1295.7846130317184
2009-10-13,1293.1421196118315
2009-10-14,1308.0657297767991
2009-10-15,1320.6674325040199
2009-10-16,1312.6359253891328
2009-10-19,1275.5332359565416
2009-10-20,1292.5723526139564
2009-10-21,1268.2530914036188
2009-10-22,1267.634771178842
2009-10-23,1269.6366541962507
2009-10-26,1288.353983848781
2009-10-27,1275.2123347184174
2009-10-28,1275.2549709811888
2009-10-29,1246.379620933633
2009-10-30,1256.4452083464867
2009-11-02,1206.5708517703097
2009-11-03,1209.4321506454673
2009-11-04,1215.6679253225666
2009-11-05,1219.5873797539452
2009-11-06,1206.2167248284081
2009-11-09,1177.2070375589167
2009-11-10,1160.4049721171577
2009-11-11,1183.5190534103235
2009-11-12,1203.4050923681611
2009-11-13,1213.4366917876341
2009-11-16,1222.0229266687475
2009-11-17,1226.4736936312947
2009-11-18,1220.7494038922543
2009-11-19,1243.7251670360768
2009-11-20,1241.754073115189
2009-11-23,1210.6472136658506
2009-11-24,1203.569176796329
2009-11-25,1168.2508791208195
2009-11-26,1138.991548132044
2009-11-27,1146.970929684649
2009-11-30,1163.611482985435
2009-12-01,1150.8590970640846
2009-12-02,1142.6266074956836
2009-12-03,1134.3273441044562
2009-12-04,1141.1255284345993
2009-12-07,1148.346559580927
2009-12-08,1138.2997497388465
2009-12-09,1127.9785826696755
2009-12-10,1128.3467059363716
2009-12-11,1129.1077568139958
2009-12-14,1160.749622490727
2009-12-15,1174.2302190978673
2009-12-16,1155.0238231944313
2009-12-17,1166.8491989322767
2009-12-18,1167.321417475727
2009-12-21,1186.4230681525041
2009-12-22,1215.898749574815
2009-12-23,1213.8980147705415
2009-12-24,1225.586101367531
2009-12-25,1239.1303462964838
2009-12-28,1230.4338485788596
2009-12-29,1215.4827745522343
2009-12-30,1248.1091886473653
2009-12-31,1225.1433181653088
2010-01-01,1225.1433181653088
2010-01-04,1244.0299384614846
2010-01-05,1276.789068240964
2010-01-06,1284.586142255462
2010-01-07,1289.2195579522447
2010-01-08,1279.651709090716
2010-01-11,1255.1089016353326
2010-01-12,1241.954369868915
2010-01-13,1258.046495796366
2010-01-14,1267.4268050323565
2010-01-15,1280.983139425954
2010-01-18,1255.961873187748
2010-01-19,1276.9905566053808
2010-01-20,1284.7236664526265
2010-01-21,1264.766312904059
2010-01-22,1258.719874734775
2010-01-25,1248.462421886707
2010-01-26,1269.6070248287858
2010-01-27,1253.422838430086
2010-01-28,1259.4643501601338
2010-01-29,1266.3441097083037
2010-02-01,1268.9145272626704
2010-02-02,1265.0586525389485
2010-02-03,1279.9794256827788
2010-02-04,1309.0279205724835
2010-02-05,1307.8673615365578
2010-02-08,1305.1267764105921
2010-02-09,1290.7291435079958
2010-02-10,1295.9101871080045
2010-02-11,1305.720808573838
2010-02-12,1305.3832414347996
2010-02-15,1303.4748010555654
2010-02-16,1300.7060466156381
2010-02-17,1318.182187580731
2010-02-18,1325.25560639332
2010-02-19,1334.9187415739077
2010-02-22,1335.3291773949238
2010-02-23,1310.8900042480461
2010-02-24,1294.239574222365
2010-02-25,1302.8190108241868
2010-02-26,1290.1955728602939
2010-03-01,1307.4826089960145
2010-03-02,1302.5307156675792
2010-03-03,1286.4200834615963
2010-03-04,1309.4540261215545
2010-03-05,1317.38295403382
2010-03-08,1326.1823882322576
2010-03-09,1340.352668770582
2010-03-10,1335.02627666774
2010-03-11,1345.1248727853726
2010-03-12,1358.7194980960019
2010-03-15,1368.5145392697752
2010-03-16,1337.511500316874
2010-03-17,1330.3658552701384
2010-03-18,1352.9747756281906
2010-03-19,1357.9240542342602
2010-03-22,1347.0865880092633
2010-03-23,1342.270640436557
2010-03-24,1385.8382714778281
2010-03-25,1379.6150899370157
2010-03-26,1378.9300482774302
2010-03-29,1364.7465125703188
2010-03-30,1358.10635340014
2010-03-31,1356.1090874765648
2010-04-01,1369.139733465013
2010-04-02,1388.0088935430579
2010-04-05,1401.500590776811
2010-04-06,1415.5324637496822
2010-04-07,1429.9850430348931
2010-04-08,1428.105144964023
2010-04-09,1420.0615741282572
2010-04-12,1402.5807705786867
2010-04-13,1402.879859022268
2010-04-14,1395.8883147778045
2010-04-15,1415.4628596745797
2010-04-16,1418.3479184160574
2010-04-19,1415.4593021544163
2010-04-20,1411.0083585778532
2010-04-21,1418.140684438059
2010-04-22,1441.1491458742626
2010-04-23,1431.3826257345893
2010-04-26,1434.9309912698845
2010-04-27,1444.5290103362752
2010-04-28,1457.4928486261074
2010-04-29,1446.4812626529356
2010-04-30,1438.1019724942385
2010-05-03,1454.3065951371702
2010-05-04,1486.308234992975
2010-05-05,1512.858770108242
2010-05-06,1522.8100924793707
2010-05-07,1496.9339010050255
2010-05-10,1470.1168941050878
2010-05-11,1485.2243515518567
2010-05-12,1470.563117925746
2010-05-13,1491.5653272416769
2010-05-14,1507.6132596661969
2010-05-17,1482.7254502961453
2010-05-18,1483.6566423350716
2010-05-19,1472.6106796548747
2010-05-20,1481.2299186025973
2010-05-21,1419.2409747664851
2010-05-24,1430.4315974601275
2010-05-25,1423.9138372635082
2010-05-26,1443.4149097549723
2010-05-27,1429.8033865507407
2010-05-28,1436.9087242370704
2010-05-31,1433.9331584054019
2010-06-01,1440.5873716368385
2010-06-02,1468.1635008000064
2010-06-03,1481.389541333216
2010-06-04,1504.3090055702885
2010-06-07,1514.0252765919586
2010-06-08,1511.6102330984838
2010-06-09,1498.0156370225825
2010-06-10,1480.4409340037996
2010-06-11,1493.720290724786
2010-06-14,1462.3340791632156
2010-06-15,1458.8501650458375
2010-06-16,1475.2740990186828
2010-06-17,1494.01087447215
2010-06-18,1487.407271515865
2010-06-21,1485.46667966333
2010-06-22,1505.092376729895
2010-06-23,1505.7364812774354
2010-06-24,1502.88318270549
2010-06-25,1495.3076503948914
2010-06-28,1486.6313761609222
2010-06-29,1507.3594674702501
2010-06-30,1494.5876668919066
2010-07-01,1467.4358836220663
2010-07-02,1444.1613692569151
2010-07-05,1454.991307005261
2010-07-06,1432.2031682602471
2010-07-07,1440.2661789395097
2010-07-08,1444.7649980501685
2010-07-09,1455.639840533276
2010-07-12,1455.2541201697384
2010-07-13,1465.2879260705415
2010-07-14,1460.3344545308464
2010-07-15,1436.6189199006965
2010-07-16,1437.0219905344136
2010-07-19,1452.259080184129
2010-07-20,1467.6882895811375
2010-07-21,1475.2527795066503
2010-07-22,1459.7660002366765
2010-07-23,1475.6837269039988
2010-07-26,1460.726499079802
2010-07-27,1466.3831501540346
2010-07-28,1466.6311856403092
2010-07-29,1457.7554131560962
2010-07-30,1472.4153056962673
2010-08-02,1452.9110582762812
2010-08-03,1458.757668022184
2010-08-04,1464.8297491017215
2010-08-05,1460.4310884029453
2010-08-06,1440.6707704064265
2010-08-09,1409.6853711069364
2010-08-10,1424.0049214726407
2010-08-11,1446.9684538776742
2010-08-12,1432.2416405068434
2010-08-13,1450.2011208851736
2010-08-16,1428.9079595508194
2010-08-17,1436.2825427378507
2010-08-18,1431.3408200338092
2010-08-19,1438.1426394606392
2010-08-20,1464.6467839640632
2010-08-23,1456.4079294359908
2010-08-24,1430.9525314293014
2010-08-25,1420.3160017384132
2010-08-26,1416.9272095028139
2010-08-27,1422.3056515566054
2010-08-30,1440.475047514921
2010-08-31,1471.7788229578905
2010-09-01,1459.1022686894617
2010-09-02,1460.1396927861845
2010-09-03,1453.038308402793
2010-09-06,1449.6043678289755
2010-09-07,1461.7952865554053
2010-09-08,1475.7233955342092
2010-09-09,1482.658884403711
2010-09-10,1472.1953708046751
2010-09-13,1466.6719737919566
2010-09-14,1466.4827094376628
2010-09-15,1457.7240339974335
2010-09-16,1448.6380234104572
2010-09-17,1466.356652705926
2010-09-20,1466.8951546256174
2010-09-21,1456.3363698252765
2010-09-22,1422.1988595928515
2010-09-23,1432.451286207618
2010-09-24,1421.2478293529136
2010-09-27,1420.447463182416
2010-09-28,1421.8419947777359
2010-09-29,1423.2012381202276
2010-09-30,1423.5540589386278
2010-10-01,1428.9583734423445
2010-10-04,1437.1715458797885
2010-10-05,1418.5838741657376
2010-10-06,1419.5112234320168
2010-10-07,1424.3819049178683
2010-10-08,1426.378088703124
2010-10-11,1432.7719977056208
2010-10-12,1426.83705658138
2010-10-13,1423.3200091310787
2010-10-14,1414.4072811410067
2010-10-15,1421.0698186532888
2010-10-18,1428.495656876241
2010-10-19,1444.7828531924522
2010-10-20,1412.5014615650434
2010-10-21,1423.2684975332381
2010-10-22,1437.2512268434025
2010-10-25,1439.6217050525788
2010-10-26,1447.213847398547
2010-10-27,1452.233251358031
2010-10-28,1438.873315483258
2010-10-29,1444.502543108372
2010-11-01,1442.9522043148847
2010-11-02,1435.2650845970293
2010-11-03,1430.344097037806
2010-11-04,1418.4384772361466
2010-11-05,1455.7920007044615
2010-11-08,1467.5587864761383
2010-11-09,1460.630110328644
2010-11-10,1479.5705658146944
2010-11-11,1480.1486375710185
2010-11-12,1473.790583213698
2010-11-15,1488.978075566176
2010-11-16,1490.5498222361637
2010-11-17,1487.4074057141445
2010-11-18,1492.668194186032
2010-11-19,1483.73185340421
2010-11-22,1510.601491020474
2010-11-23,1532.4721006652399
2010-11-24,1536.635398052857
2010-11-25,1536.2171457002655
2010-11-26,1552.1045318593049
2010-11-29,1564.194593002032
2010-11-30,1582.6110701709438
2010-12-01,1592.0284012079146
2010-12-02,1594.207504201607
2010-12-03,1575.479079736276
2010-12-06,1593.3861621356393
2010-12-07,1569.8281782451666
2010-12-08,1579.9073187378178
2010-12-09,1586.9370946772733
2010-12-10,1588.160091113631
2010-12-13,1551.3775760968347
2010-12-14,1563.9373818056542
2010-12-15,1569.6156461757996
2010-12-16,1578.877632674005
2010-12-17,1587.3697346135516
2010-12-20,1571.0229455662004
2010-12-21,1591.896274453823
2010-12-22,1598.388323492143
2010-12-23,1596.782202864243
2010-12-24,1592.2646875865344
2010-12-27,1604.885830938112
2010-12-28,1609.4867357968844
2010-12-29,1617.054663912011
2010-12-30,1610.5423402362085
2010-12-31,1597.626380025729
2011-01-03,1583.6874227187081
2011-01-04,1574.7498671993644
2011-01-05,1595.8109600416901
2011-01-06,1600.1691197315758
2011-01-07,1610.3836023904769
2011-01-10,1515.436779310418
2011-01-11,1608.181522984623
2011-01-12,1601.933951600509
2011-01-13,1572.0518396753844
2011-01-14,1572.7592353262096
2011-01-17,1575.1075739600672
2011-01-18,1542.4893255559227
2011-01-19,1521.9682283262414
2011-01-20,1466.638217956181
2011-01-21,1451.5634728990424
2011-01-24,1434.5183207316666
2011-01-25,1476.2774633175916
2011-01-26,1515.8341931513464
2011-01-27,1520.229792332969
2011-01-28,1538.036728174129
2011-01-31,1520.7135850340903
2011-02-01,1495.7254261091798
2011-02-02,1503.0829445732236
2011-02-03,1513.4370876647572
2011-02-04,1523.6251196283658
2011-02-07,1467.9662727014447
2011-02-08,1500.1187493363261
2011-02-09,1480.1169164193207
2011-02-10,1475.1451697108741
2011-02-11,1457.8020950705195
2011-02-14,1380.4764116245085
2011-02-15,1414.443085095185
2011-02-16,1410.3240498753987
2011-02-17,1400.8634290346174
2011-02-18,1390.8586482234887
2011-02-21,1407.9102837993069
2011-02-22,1367.1306002858848
2011-02-23,1347.4254317509576
2011-02-24,1321.4786470933311
2011-02-25,1318.9227907355478
2011-02-28,1262.9947538019649
2011-03-01,1315.006816895375
2011-03-02,1281.9091622623814
2011-03-03,1288.7172040003938
2011-03-04,1300.111464647373
2011-03-07,1326.7504112021948
2011-03-08,1360.4060919551628
2011-03-09,1382.2424682780456
2011-03-10,1428.4087429068472
2011-03-11,1427.8813344513567
2011-03-14,1383.139722646833
2011-03-15,1348.0066464122444
2011-03-16,1347.0934277372885
2011-03-17,1346.6158003889866
2011-03-18,1324.5462840300945
2011-03-21,1322.7848714437725
2011-03-22,1313.5142690419625
2011-03-23,1311.3720949903238
2011-03-24,1292.2838933370206
2011-03-25,1298.2987717616018
2011-03-28,1304.263767055
2011-03-29,1309.5530054038932
2011-03-30,1312.3929308084632
2011-03-31,1313.9446009656658
2011-04-01,1326.708421164191
2011-04-04,1326.765461305274
2011-04-05,1326.2462961208332
2011-04-06,1316.2709127775404
2011-04-07,1325.4048886043086
2011-04-08,1316.7337921551841
2011-04-11,1293.8931416321677
2011-04-12,1300.514558986949
2011-04-13,1294.7419906021034
2011-04-14,1294.9972452120815
2011-04-15,1301.301270659081
2011-04-18,1313.105851601845
2011-04-19,1290.6617466111934
2011-04-20,1275.1815038331908
2011-04-21,1276.8460788231346
2011-04-22,1275.0585479865042
2011-04-25,1256.8744411448836
2011-04-26,1247.846411296433
2011-04-27,1267.0229032483792
2011-04-28,1249.5335712026172
2011-04-29,1253.5184277296744
2011-05-02,1247.5223490360454
2011-05-03,1239.1495236159415
2011-05-04,1233.1927510277837
2011-05-05,1259.1298859076492
2011-05-06,1264.7161532396738
2011-05-09,1276.0761623772605
2011-05-10,1261.8398346457104
2011-05-11,1264.1590043730325
2011-05-12,1277.6781863902922
2011-05-13,1275.1858425859482
2011-05-16,1277.450347353486
2011-05-17,1277.9078467359766
2011-05-18,1260.1360867909345
2011-05-19,1250.999923733998
2011-05-20,1254.365460177526
2011-05-23,1236.9108927697748
2011-05-24,1228.081207658529
2011-05-25,1211.8725670738215
2011-05-26,1223.015666277435
2011-05-27,1217.0826962889653
2011-05-30,1229.3488201850266
2011-05-31,1235.7281439869334
2011-06-01,1239.864403415513
2011-06-02,1247.459964980181
2011-06-03,1234.536092985718
2011-06-06,1233.9681178416547
2011-06-07,1245.067966079664
2011-06-08,1252.7968844201655
2011-06-09,1268.2380334114157
2011-06-10,1280.9732521656204
2011-06-13,1269.4484362415828
2011-06-14,1254.4662781830568
2011-06-15,1272.4702236891148
2011-06-16,1285.126673871774
2011-06-17,1266.2142016847463
2011-06-20,1245.6716363638843
2011-06-21,1257.3737893764724
2011-06-22,1254.2451204174938
2011-06-23,1284.335671753149
2011-06-24,1276.911484814847
2011-06-27,1269.7492543071864
2011-06-28,1254.803512294439
2011-06-29,1257.1101524160208
2011-06-30,1251.8875106685123
2011-07-01,1250.6562351679015
2011-07-04,1254.1710005780699
2011-07-05,1274.6662211914281
2011-07-06,1293.0448162425478
2011-07-07,1287.0187791825635
2011-07-08,1293.0500573207319
2011-07-11,1314.0381330873574
2011-07-12,1311.0348368088387
2011-07-13,1298.415326814161
2011-07-14,1298.7330591511777
2011-07-15,1310.280674487522
2011-07-18,1313.5526069280081
2011-07-19,1301.1287603601947
2011-07-20,1306.3095168545435
2011-07-21,1289.722584292537
2011-07-22,1286.6194723744575
2011-07-25,1281.0880517095493
2011-07-26,1265.4712651643172
2011-07-27,1273.322542191506
2011-07-28,1273.1448471775818
2011-07-29,1268.696146739069
2011-08-01,1268.6040380687614
2011-08-02,1251.3108297261235
2011-08-03,1244.6663786468441
2011-08-04,1246.4390290381461
2011-08-05,1229.2064637664032
2011-08-08,1220.5443614867102
2011-08-09,1191.0664968663257
2011-08-10,1201.1836964418542
2011-08-11,1195.0843322178555
2011-08-12,1204.3992772920828
2011-08-15,1181.1917930905483
2011-08-16,1193.2300371437868
2011-08-17,1188.517948813447
2011-08-18,1205.8805908427303
2011-08-19,1183.5108068807522
2011-08-22,1182.7757690430408
2011-08-23,1177.8975099841966
2011-08-24,1182.437433617762
2011-08-25,1198.1081493704621
2011-08-26,1198.4216431701425
2011-08-29,1182.8427703598743
2011-08-30,1199.7963835437156
2011-08-31,1206.0280917102818
2011-09-01,1226.1070448332916
2011-09-02,1229.9206383756066
2011-09-05,1239.5282005650295
2011-09-06,1244.0505034127536
2011-09-07,1251.016456988084
2011-09-08,1257.8959133277308
2011-09-09,1284.705321022313
2011-09-12,1273.0938930602479
2011-09-13,1281.4238515115192
2011-09-14,1270.4940167302573
2011-09-15,1253.2692161414684
2011-09-16,1252.6231598895454
2011-09-19,1266.0903741284715
2011-09-20,1258.0441847096256
2011-09-21,1257.5313214644457
2011-09-22,1273.1998564102116
2011-09-23,1254.3556588443678
2011-09-26,1267.0279103269384
2011-09-27,1254.4309873451643
2011-09-28,1257.0581554089324
2011-09-29,1252.2448987666837
2011-09-30,1277.857831571704
2011-10-03,1275.3276528257659
2011-10-04,1277.58664858013
2011-10-05,1268.361896774594
2011-10-06,1257.5683749786263
2011-10-07,1247.6362435436265
2011-10-10,1229.368534032587
2011-10-11,1213.6897313600466
2011-10-12,1202.4789805159214
2011-10-13,1224.3784307813787
2011-10-14,1212.6270922862177
2011-10-17,1209.881652416089
2011-10-18,1202.8468930062354
2011-10-19,1173.2076600620967
2011-10-20,1203.1229478814769
2011-10-21,1181.0346435028541
2011-10-24,1180.706329560291
2011-10-25,1184.3089984951291
2011-10-26,1176.7381768573182
2011-10-27,1143.2654737335945
2011-10-28,1158.0026291722436
2011-10-31,1170.3689791896873
2011-11-01,1201.0464250965906
2011-11-02,1187.5142540058932
2011-11-03,1195.6444556385916
2011-11-04,1200.0379434914528
2011-11-07,1198.2465107154565
2011-11-08,1190.8606487444365
2011-11-09,1207.288570827868
2011-11-10,1205.1998434221816
2011-11-11,1194.1347748583007
2011-11-14,1175.6307659404388
2011-11-15,1158.0786249539992
2011-11-16,1180.9384784999643
2011-11-17,1190.3812674888443
2011-11-18,1186.4400974696728
2011-11-21,1191.8844320094263
2011-11-22,1196.0253811038206
2011-11-23,1194.3429199318987
2011-11-24,1196.8017528075547
2011-11-25,1193.4017341065814
2011-11-28,1170.5505552306445
2011-11-29,1167.2672352935933
2011-11-30,1148.4403974887307
2011-12-01,1144.566145446846
2011-12-02,1139.4941424753113
2011-12-05,1124.076305844691
2011-12-06,1132.2125162829086
2011-12-07,1130.9899740955252
2011-12-08,1134.665134467783
2011-12-09,1128.635176044768
2011-12-12,1137.4885653349982
2011-12-13,1156.606960223186
2011-12-14,1160.191401798885
2011-12-15,1147.6933301420413
2011-12-16,1137.248845719549
2011-12-19,1121.2804425093575
2011-12-20,1120.5132217869939
2011-12-21,1129.2070942683354
2011-12-22,1133.3092993451785
2011-12-23,1130.3971508251298
2011-12-26,1120.5110952423665
2011-12-27,1116.9141149957643
2011-12-28,1129.070319237213
2011-12-29,1133.8502515504313
2011-12-30,1121.8451812077876
2012-01-02,1127.7826332156615
2012-01-03,1124.859096431136
2012-01-04,1142.1536440909294
2012-01-05,1139.5408496907637
2012-01-06,1140.5891457593764
2012-01-09,1125.9277584195222
2012-01-10,1115.6087398665275
2012-01-11,1125.1646394993131
2012-01-12,1109.5479448271685
2012-01-13,1127.658169339832
2012-01-16,1115.1531992810676
2012-01-17,1116.9436799517694
2012-01-18,1108.9825952464944
2012-01-19,1120.985201504632
2012-01-20,1132.4423781501557
2012-01-23,1111.6172503436364
2012-01-24,1105.9163834893059
2012-01-25,1107.5567957509713
2012-01-26,1089.4603786815558
2012-01-27,1102.3375227296922
2012-01-30,1101.5892742922836
2012-01-31,1095.9977150255415
2012-02-01,1079.110809531519
2012-02-02,1084.8931436930459
2012-02-03,1089.1945857124401
2012-02-06,1085.2626369366903
2012-02-07,1099.641813480355
2012-02-08,1089.2224407393603
2012-02-09,1094.8845432613896
2012-02-10,1103.5963760657075
2012-02-13,1106.72857671875
2012-02-14,1108.1131781611311
2012-02-15,1120.5581399985583
2012-02-16,1128.8941619183054
2012-02-17,1129.8171644128838
2012-02-20,1124.361361956083
2012-02-21,1124.6506138888217
2012-02-22,1143.3142268821687
2012-02-23,1145.8757178108485
2012-02-24,1139.2230692003243
2012-02-27,1154.485867939616
2012-02-28,1153.32499433704
2012-02-29,1159.4513914347776
2012-03-01,1155.876789956466
2012-03-02,1177.710313183887
2012-03-05,1184.1361859577116
2012-03-06,1188.4536957110188
2012-03-07,1177.50446228777
2012-03-08,1159.6282019058135
2012-03-09,1179.2395713127992
2012-03-12,1175.604070231876
2012-03-13,1177.8793818780503
2012-03-14,1191.885217157478
2012-03-15,1194.546191619591
2012-03-16,1173.491062970935
2012-03-19,1164.329640426944
2012-03-20,1181.5049312086344
2012-03-21,1177.7601801294338
2012-03-22,1177.4596119991727
2012-03-23,1176.3908452024768
2012-03-26,1183.7966085256965
2012-03-27,1188.243566553672
2012-03-28,1204.8350814052897
2012-03-29,1199.764098684358
2012-03-30,1203.6046169466783
2012-04-02,1211.7038919071128
2012-04-03,1214.3183123699544
2012-04-04,1235.2536649918131
2012-04-05,1240.0350464386129
2012-04-06,1242.3321853855148
2012-04-09,1237.0532389553462
2012-04-10,1241.1458487484003
2012-04-11,1239.430953444078
2012-04-12,1242.1366004115762
2012-04-13,1253.1171223240342
2012-04-16,1264.201220397335
2012-04-17,1259.411806503167
2012-04-18,1265.4612940153427
2012-04-19,1250.8507301874317
2012-04-20,1243.540456998817
2012-04-23,1258.1966289041823
2012-04-24,1248.5717609052078
2012-04-25,1251.7607907765776
2012-04-26,1241.006093961289
2012-04-27,1239.4369901739117
2012-04-30,1234.5878327438154
2012-05-01,1235.568034803839
2012-05-02,1252.2854997661216
2012-05-03,1255.178217956656
2012-05-04,1268.5121823577301
2012-05-07,1277.5895063688936
2012-05-08,1274.4627215824387
2012-05-09,1273.1967507621953
2012-05-10,1268.8549885937541
2012-05-11,1259.0767615817615
2012-05-14,1265.018620810912
2012-05-15,1267.6904939746516
2012-05-16,1261.8039924774498
2012-05-17,1258.4538234093366
2012-05-18,1243.4938445219832
2012-05-21,1246.6951196360408
2012-05-22,1249.7087091838416
2012-05-23,1246.8255626137109
2012-05-24,1236.6142595538897
2012-05-25,1249.5287782420046
2012-05-28,1237.8773742896926
2012-05-29,1227.3865575785703
2012-05-30,1232.3505274468334
2012-05-31,1231.040319108246
2012-06-01,1237.398398030468
2012-06-04,1210.3348925825396
2012-06-05,1208.257006698756
2012-06-06,1216.7808326567308
2012-06-07,1213.4676353544428
2012-06-08,1214.9267224537618
2012-06-11,1204.3719538153307
2012-06-12,1198.4743755265104
2012-06-13,1183.8473015317745
2012-06-14,1192.536605893501
2012-06-15,1194.4288200117974
2012-06-18,1192.5886147787219
2012-06-19,1181.5955809933446
2012-06-20,1173.4841720313286
2012-06-21,1179.200547888439
2012-06-22,1186.0497467148741
2012-06-25,1186.6995511608088
2012-06-26,1192.9329324898042
2012-06-27,1206.835322195386
2012-06-28,1210.5832331786405
2012-06-29,1185.450990573462
2012-07-02,1197.1633249161996
2012-07-03,1192.600187282965
2012-07-04,1196.8115919205682
2012-07-05,1211.1942153096732
2012-07-06,1227.297079232888
2012-07-09,1219.9862165632665
2012-07-10,1210.87173479612
2012-07-11,1216.9873354688614
2012-07-12,1227.495471663286
2012-07-13,1222.9186276427274
2012-07-16,1215.0410737773443
2012-07-17,1224.2377139389787
2012-07-18,1234.5050986203164
2012-07-19,1237.7295104190891
2012-07-20,1244.0585089771407
2012-07-23,1251.1493683188626
2012-07-24,1257.4885839647998
2012-07-25,1248.379318752754
2012-07-26,1232.012886980358
2012-07-27,1226.134166974416
2012-07-30,1231.1096065064883
2012-07-31,1224.598803638402
2012-08-01,1226.8571730046317
2012-08-02,1241.1354150894572
2012-08-03,1217.9964002996758
2012-08-06,1211.9727461337284
2012-08-07,1211.1856087590224
2012-08-08,1226.6857971205163
2012-08-09,1234.2699830954148
2012-08-10,1232.3344849868963
2012-08-13,1239.4473356912881
2012-08-14,1251.445620158963
2012-08-15,1260.5107143769912
2012-08-16,1248.2087289171386
2012-08-17,1255.1178776359743
2012-08-20,1255.05363754421
2012-08-21,1229.0531242456977
2012-08-22,1228.2839461423994
2012-08-23,1206.9634411001039
2012-08-24,1212.8767407520477
2012-08-27,1217.9730862973277
2012-08-28,1214.774339074909
2012-08-29,1225.7401707934932
2012-08-30,1237.645835871163
2012-08-31,1233.2706321457779
2012-09-03,1237.288039417112
2012-09-04,1241.9130459679036
2012-09-05,1224.621622083098
2012-09-06,1213.7892258431682
2012-09-07,1203.5463348770518
2012-09-10,1200.5787661570773
2012-09-11,1194.7898486059971
2012-09-12,1202.4004070548124
2012-09-13,1204.8073726015111
2012-09-14,1196.8065654262448
2012-09-17,1208.921857652367
2012-09-18,1223.3584209109265
2012-09-19,1225.4394403396138
2012-09-20,1226.4990001384351
2012-09-21,1230.3581587767558
2012-09-24,1234.0934332792244
2012-09-25,1230.4527485060817
2012-09-26,1243.0352959701786
2012-09-27,1237.1813816892889
2012-09-28,1242.8182936492685
2012-10-01,1230.8382658119663
2012-10-02,1231.9926622236742
2012-10-03,1227.9116673324509
2012-10-04,1218.3461089766747
2012-10-05,1210.347981562758
2012-10-08,1206.6481040520837
2012-10-09,1219.1992784738443
2012-10-10,1212.1918624923196
2012-10-11,1204.3737502648428
2012-10-12,1196.5518751694665
2012-10-15,1197.3948468357285
2012-10-16,1192.2972427346454
2012-10-17,1176.699655005683
2012-10-18,1179.2685623107607
2012-10-19,1183.631825918009
2012-10-22,1182.5898764290303
