Date,FRONTIER EMERGING MARKETS
2003-07-17,1123.9725962301766
2003-07-18,1119.0787565189216
2003-07-21,1109.8803020230337
2003-07-22,1097.017750643743
2003-07-23,1078.800211716016
2003-07-24,1071.2245999093911
2003-07-25,1073.5106607947555
2003-07-28,1077.2714158710737
2003-07-29,1071.1515467333234
2003-07-30,1080.15851319649
2003-07-31,1098.6316611820903
2003-08-01,1101.0301289242643
2003-08-04,1102.0877515608252
2003-08-05,1100.5153702928965
2003-08-06,1094.8151720396263
2003-08-07,1105.6105037751959
2003-08-08,1116.437495597262
2003-08-11,1132.0992809134818
2003-08-12,1137.2949025200965
2003-08-13,1151.1927404364392
2003-08-14,1152.4063328003638
2003-08-15,1156.7085097803167
2003-08-18,1160.8984043429466
2003-08-19,1174.6114662805594
2003-08-20,1167.0816070653811
2003-08-21,1195.9064905730809
2003-08-22,1213.446468441573
2003-08-25,1200.572118118103
2003-08-26,1195.4337006708802
2003-08-27,1192.4485221926789
2003-08-28,1191.5163443158983
2003-08-29,1182.2701309616145
2003-09-01,1195.6217598607873
2003-09-02,1208.3439418404043
2003-09-03,1225.3994060078949
2003-09-04,1226.4172729892878
2003-09-05,1226.7148138390266
2003-09-08,1227.4730570464535
2003-09-09,1226.294448652688
2003-09-10,1224.5657048228193
2003-09-11,1221.0062027935326
2003-09-12,1219.4392731507958
2003-09-15,1221.1151349512281
2003-09-16,1240.9236848360856
2003-09-17,1234.2175175231603
2003-09-18,1239.1757992241946
2003-09-19,1241.0025282177883
2003-09-22,1230.9363305871002
2003-09-23,1235.682612479311
2003-09-24,1250.92155521164
2003-09-25,1241.069689506311
2003-09-26,1245.0674660453249
2003-09-29,1234.0265265517753
2003-09-30,1221.7334090717118
2003-10-01,1220.2433322936974
2003-10-02,1229.325666851412
2003-10-03,1238.6898951146259
2003-10-06,1248.6143734345815
2003-10-07,1242.8667418217804
2003-10-08,1245.6617169550502
2003-10-09,1262.1782544627793
2003-10-10,1272.339897437384
2003-10-13,1273.763869321155
2003-10-14,1258.4955112567072
2003-10-15,1271.490469552572
2003-10-16,1270.9188107973187
2003-10-17,1271.1900644729033
2003-10-20,1268.0361116851848
2003-10-21,1264.0132184147274
2003-10-22,1259.1591065665818
2003-10-23,1246.0062705417013
2003-10-24,1243.3626244326958
2003-10-27,1238.5770348950991
2003-10-28,1251.026128061717
2003-10-29,1255.4673696267948
2003-10-30,1272.2023360234364
2003-10-31,1288.7174822347333
2003-11-03,1324.199172622285
2003-11-04,1326.4888863388778
2003-11-05,1338.2022436182815
2003-11-06,1328.8710122775572
2003-11-07,1326.0044993004292
2003-11-10,1312.303416636687
2003-11-11,1298.2492833044848
2003-11-12,1294.3267467218764
2003-11-13,1290.940254888312
2003-11-14,1287.5208465658684
2003-11-17,1275.6421917403206
2003-11-18,1268.4502549713366
2003-11-19,1255.2547830756769
2003-11-20,1238.0496889023075
2003-11-21,1246.289093400783
2003-11-24,1265.0388429289437
2003-11-25,1270.0159863288375
2003-11-26,1270.5272067045357
2003-11-27,1271.5432798973875
2003-11-28,1267.4210149635
2003-12-01,1294.55911719477
2003-12-02,1287.2971860405225
2003-12-03,1294.4119765212383
2003-12-04,1294.726075424747
2003-12-05,1288.157013742637
2003-12-08,1292.692785219894
2003-12-09,1296.2919849153711
2003-12-10,1286.7568852833078
2003-12-11,1310.043130091275
2003-12-12,1308.2211505018784
2003-12-15,1325.6073869521651
2003-12-16,1313.6371221632494
2003-12-17,1304.9209465109525
2003-12-18,1321.4582822433329
2003-12-19,1335.5844415221611
2003-12-22,1337.7235159184013
2003-12-23,1341.1365700984284
2003-12-24,1345.3571101035657
2003-12-25,1349.2615157802284
2003-12-26,1360.32287100662
2003-12-29,1379.3319369802764
2003-12-30,1384.270990807943
2003-12-31,1384.3571969919606
2004-01-01,1384.430282614696
2004-01-02,1398.1640250219023
2004-01-05,1429.1741175777652
2004-01-06,1404.3925243463648
2004-01-07,1400.8097058322662
2004-01-08,1413.004195548281
2004-01-09,1424.2988967759031
2004-01-12,1429.449420184607
2004-01-13,1425.5392712179869
2004-01-14,1424.241529051214
2004-01-15,1424.4455452386826
2004-01-16,1442.974007804259
2004-01-19,1443.6690563071984
2004-01-20,1442.3734622361987
2004-01-21,1439.2444094610519
2004-01-22,1423.5977819267716
2004-01-23,1429.5826753543517
2004-01-26,1418.8959546230699
2004-01-27,1415.6759896113929
2004-01-28,1414.6448166386258
2004-01-29,1413.8024024488589
2004-01-30,1405.5213797709744
2004-02-02,1388.6157821826803
2004-02-03,1385.620999929824
2004-02-04,1396.5863571249974
2004-02-05,1394.6948876999518
2004-02-06,1383.3250578454292
2004-02-09,1406.5434695195274
2004-02-10,1413.4952726962517
2004-02-11,1432.9963025640102
2004-02-12,1432.1332484221286
2004-02-13,1442.5041507687336
2004-02-16,1441.5799622704642
2004-02-17,1433.1835680542667
2004-02-18,1431.6473368791267
2004-02-19,1428.2132453910262
2004-02-20,1436.6648716014665
2004-02-23,1427.8534624197846
2004-02-24,1415.7978018098283
2004-02-25,1422.2852819741718
2004-02-26,1430.342969581209
2004-02-27,1432.5985149099984
2004-03-01,1424.494960433626
2004-03-02,1445.7740631379024
2004-03-03,1447.5316823567682
2004-03-04,1442.2143680143142
2004-03-05,1423.5524392115651
2004-03-08,1435.6239770482478
2004-03-09,1430.507860654236
2004-03-10,1447.0348633349022
2004-03-11,1431.4378359104273
2004-03-12,1431.6007890389187
2004-03-15,1410.8442355501325
2004-03-16,1386.2103862134477
2004-03-17,1410.4325433194151
2004-03-18,1406.1689004394652
2004-03-19,1416.2147623325357
2004-03-22,1416.2909550629095
2004-03-23,1415.37310077073
2004-03-24,1424.6840848450342
2004-03-25,1423.3936354924285
2004-03-26,1437.3885475078187
2004-03-29,1422.3658087780038
2004-03-30,1419.117446186946
2004-03-31,1421.955775611021
2004-04-01,1431.1754949317362
2004-04-02,1474.6491184192253
2004-04-05,1501.53090682194
2004-04-06,1503.7489446794707
2004-04-07,1490.2001097489847
2004-04-08,1488.5137117634663
2004-04-09,1490.4319484842158
2004-04-12,1488.2876583274551
2004-04-13,1506.2062198456235
2004-04-14,1500.7348643293803
2004-04-15,1498.6487708470409
2004-04-16,1508.272604805307
2004-04-19,1515.1365230764004
2004-04-20,1537.0878881970916
2004-04-21,1530.5503352425192
2004-04-22,1523.5226671624869
2004-04-23,1532.226600817422
2004-04-26,1504.2590927237068
2004-04-27,1494.719307976239
2004-04-28,1489.0878066947319
2004-04-29,1451.9961458299679
2004-04-30,1438.1603468939961
2004-05-03,1427.9236905420753
2004-05-04,1420.680646799697
2004-05-05,1421.2082734081737
2004-05-06,1404.782181113828
2004-05-07,1406.3365283586825
2004-05-10,1371.671384982921
2004-05-11,1382.6980207450597
2004-05-12,1381.9318980260946
2004-05-13,1372.8718662385004
2004-05-14,1365.273961910849
2004-05-17,1309.973180925295
2004-05-18,1323.7120850199872
2004-05-19,1348.8200030613675
2004-05-20,1354.9167772479764
2004-05-21,1362.4748491088808
2004-05-24,1375.3333993225917
2004-05-25,1354.5105336172755
2004-05-26,1365.8341287997587
2004-05-27,1362.7292990302171
2004-05-28,1375.1871775229306
2004-05-31,1370.3629107314955
2004-06-01,1364.0585046233225
2004-06-02,1354.5330885664096
2004-06-03,1351.7906051237564
2004-06-04,1356.053087915
2004-06-07,1358.140333089293
2004-06-08,1355.4414150911568
2004-06-09,1372.8274821205612
2004-06-10,1372.7524163994028
2004-06-11,1378.966264164057
2004-06-14,1371.7535282085337
2004-06-15,1377.1579251156852
2004-06-16,1384.4754260105092
2004-06-17,1379.7065385963422
2004-06-18,1369.5423981399067
2004-06-21,1374.7930718195423
2004-06-22,1368.7879320514253
2004-06-23,1368.310932487023
2004-06-24,1369.3591916119994
2004-06-25,1385.8657184616259
2004-06-28,1390.4834861628474
2004-06-29,1400.5022423900666
2004-06-30,1398.974401551914
2004-07-01,1407.5184989505028
2004-07-02,1404.5494524868836
2004-07-05,1412.1107850707938
2004-07-06,1422.1127304302513
2004-07-07,1416.990247175013
2004-07-08,1404.5576379592926
2004-07-09,1414.3534249181057
2004-07-12,1415.6102155875485
2004-07-13,1425.4589340415775
2004-07-14,1411.5934150089208
2004-07-15,1414.524693126963
2004-07-16,1415.1507452094754
2004-07-19,1413.6083544880446
2004-07-20,1419.7586450008764
2004-07-21,1442.5453441862694
2004-07-22,1432.732033675444
2004-07-23,1449.3807397493836
2004-07-26,1425.1301579961912
2004-07-27,1435.7337965577904
2004-07-28,1446.4627100962691
2004-07-29,1442.92582984473
2004-07-30,1454.9223710410033
2004-08-02,1458.5601714534469
2004-08-03,1452.9633720390782
2004-08-04,1441.1913025841557
2004-08-05,1446.8414320337806
2004-08-06,1418.9427486213233
2004-08-09,1419.4597316653685
2004-08-10,1414.925304968787
2004-08-11,1416.9082972095255
2004-08-12,1410.231347428446
2004-08-13,1392.8891578917435
2004-08-16,1395.207801911924
2004-08-17,1407.239749661911
2004-08-18,1408.5573735313333
2004-08-19,1399.0967834714822
2004-08-20,1399.623362171185
2004-08-23,1408.2144561229131
2004-08-24,1420.8987189198974
2004-08-25,1426.2556317059214
2004-08-26,1434.2380992116719
2004-08-27,1449.7523704938571
2004-08-30,1447.7952806142043
2004-08-31,1446.0920195673232
2004-09-01,1457.039239888264
2004-09-02,1462.9805152555207
2004-09-03,1479.5086063258768
2004-09-06,1478.3785925724774
2004-09-07,1484.2909887764306
2004-09-08,1488.0710621189887
2004-09-09,1487.6237353115519
2004-09-10,1473.2921176882767
2004-09-13,1486.0595496371639
2004-09-14,1505.9499519189
2004-09-15,1531.444464151326
2004-09-16,1531.4079319847365
2004-09-17,1521.8157774183
2004-09-20,1524.7569110582697
2004-09-21,1523.5594855308373
2004-09-22,1524.2564076564086
2004-09-23,1518.6820638856275
2004-09-24,1524.750689606363
2004-09-27,1514.0318535067877
2004-09-28,1504.0309600273338
2004-09-29,1505.0584167022275
2004-09-30,1501.372318323152
2004-10-01,1513.4250898458931
2004-10-04,1556.5233957827288
2004-10-05,1546.8582630638625
2004-10-06,1549.9899064127496
2004-10-07,1553.3060828731018
2004-10-08,1547.7295487823735
2004-10-11,1548.4221545130076
2004-10-12,1540.653022975016
2004-10-13,1555.2517528097464
2004-10-14,1521.97420917248
2004-10-15,1515.4520058842338
2004-10-18,1509.418896343577
2004-10-19,1519.7731911488772
2004-10-20,1503.5118806344342
2004-10-21,1502.4690833674301
2004-10-22,1510.8716352082813
2004-10-25,1490.309788622945
2004-10-26,1484.5927284267589
2004-10-27,1480.057241505109
2004-10-28,1490.7061898698016
2004-10-29,1502.6320324553058
2004-11-01,1500.933876884051
2004-11-02,1521.2051515125595
2004-11-03,1519.3536456751117
2004-11-04,1505.9660276673908
2004-11-05,1509.414725642302
2004-11-08,1504.7625982151312
2004-11-09,1516.3726722154374
2004-11-10,1519.4086582701964
2004-11-11,1523.0439417765813
2004-11-12,1530.5671753528206
2004-11-15,1534.5498446191316
2004-11-16,1529.0090532013114
2004-11-17,1527.8995781684207
2004-11-18,1539.8263148929389
2004-11-19,1539.4068929737134
2004-11-22,1548.1138421762435
2004-11-23,1559.624723439301
2004-11-24,1556.886113212442
2004-11-25,1551.0636129071115
2004-11-26,1547.565863360948
2004-11-29,1552.2058844755747
2004-11-30,1554.4624799459327
2004-12-01,1559.2456562220036
2004-12-02,1572.9388419935156
2004-12-03,1562.1430713216762
2004-12-06,1558.3346983286247
2004-12-07,1556.2142266665596
2004-12-08,1559.8788754129168
2004-12-09,1557.6620067904548
2004-12-10,1557.0782359497362
2004-12-13,1558.4609994337786
2004-12-14,1562.1322618122324
2004-12-15,1563.4300168022023
2004-12-16,1592.3355014557437
2004-12-17,1610.519386638107
2004-12-20,1599.4027799537
2004-12-21,1599.6212172235432
2004-12-22,1602.9436855537042
2004-12-23,1590.008570323441
2004-12-24,1589.5269141352583
2004-12-27,1580.9540189598442
2004-12-28,1585.3339834582414
2004-12-29,1592.2342760049892
2004-12-30,1593.2075732621204
2004-12-31,1601.9535194436892
2005-01-03,1640.8439003384274
2005-01-04,1667.2830815115299
2005-01-05,1658.2314202611124
2005-01-06,1678.765669845686
2005-01-07,1706.7549917196766
2005-01-10,1705.0766044018815
2005-01-11,1704.026503452984
2005-01-12,1697.662729675519
2005-01-13,1717.473815755874
2005-01-14,1734.9658999590538
2005-01-17,1759.762633039154
2005-01-18,1759.8113235190249
2005-01-19,1762.8171843538196
2005-01-20,1774.0501946958882
2005-01-21,1763.357367624244
2005-01-24,1758.1735529585903
2005-01-25,1777.842851550982
2005-01-26,1772.4543006066408
2005-01-27,1778.8126061089936
2005-01-28,1784.8715993552748
2005-01-31,1790.5974088203975
2005-02-01,1803.6266878662748
2005-02-02,1813.196023103519
2005-02-03,1825.822633743018
2005-02-04,1835.4363972272959
2005-02-07,1862.4406502202094
2005-02-08,1863.4475369378752
2005-02-09,1854.1421217366749
2005-02-10,1845.655610647486
2005-02-11,1854.603557952439
2005-02-14,1865.9895395800918
2005-02-15,1884.0208330273679
2005-02-16,1883.8558892086553
2005-02-17,1872.6643342653688
2005-02-18,1881.2300568952178
2005-02-21,1872.0260006477924
2005-02-22,1860.2339907344883
2005-02-23,1875.2891945022177
2005-02-24,1894.6764690035566
2005-02-25,1905.2951621621783
2005-02-28,1927.50589705148
2005-03-01,1934.5423245107597
2005-03-02,1930.5956189038573
2005-03-03,1943.07574813779
2005-03-04,1940.1427904363109
2005-03-07,1980.0048255974841
2005-03-08,1959.5271293067815
2005-03-09,1952.7704197668406
2005-03-10,1926.8318267059076
2005-03-11,1918.2488937971898
2005-03-14,1929.3318489820447
2005-03-15,1929.53814394201
2005-03-16,1919.3703471286365
2005-03-17,1913.824168230922
2005-03-18,1936.4218092131796
2005-03-21,1933.3531275245
2005-03-22,1921.1562079752885
2005-03-23,1928.1767775469143
2005-03-24,1925.704896900696
2005-03-25,1929.721466781271
2005-03-28,1906.838518302932
2005-03-29,1883.1658020068758
2005-03-30,1894.4235915755519
2005-03-31,1923.8667184244082
2005-04-01,1946.6813784553792
2005-04-04,1959.7995182355505
2005-04-05,1952.1546614640697
2005-04-06,1952.2376385055843
2005-04-07,1945.6288184765224
2005-04-08,1949.2008407168391
2005-04-11,1941.9865590575623
2005-04-12,1954.2101910029232
2005-04-13,1959.3826621615558
2005-04-14,1949.090955400888
2005-04-15,1919.3792916137802
2005-04-18,1896.2218298300104
2005-04-19,1916.9641954535982
2005-04-20,1933.37380023943
2005-04-21,1921.4089454602238
2005-04-22,1931.095785486145
2005-04-25,1942.2050082595538
2005-04-26,1957.9430479344678
2005-04-27,1951.2001853761492
2005-04-28,1949.8666134737746
2005-04-29,1954.9442766712607
2005-05-02,1972.7928573196173
2005-05-03,1965.59166598465
2005-05-04,1965.9318689881916
2005-05-05,1975.8111160899427
2005-05-06,2000.3368684336665
2005-05-09,1988.7972167480086
2005-05-10,1967.1180795403257
2005-05-11,1978.2927102250922
2005-05-12,1995.5531989870185
2005-05-13,2002.8886136352478
2005-05-16,1990.6457320679078
2005-05-17,1990.2632897137908
2005-05-18,1998.3698347419145
2005-05-19,2001.5868558574718
2005-05-20,2010.6789936176992
2005-05-23,1994.944564627375
2005-05-24,1989.613056054232
2005-05-25,1986.6818903208432
2005-05-26,1994.2512029005152
2005-05-27,2002.5244428684769
2005-05-30,2026.451880690893
2005-05-31,2050.8001748169295
2005-06-01,2072.383124948988
2005-06-02,2086.727523024546
2005-06-03,2087.1760851369318
2005-06-06,2126.728228516326
2005-06-07,2139.6695781832527
2005-06-08,2129.3504447070795
2005-06-09,2143.833682401064
2005-06-10,2162.960029833069
2005-06-13,2200.844991784866
2005-06-14,2201.73715659469
2005-06-15,2210.5520242483904
2005-06-16,2248.7548403129185
2005-06-17,2230.9839590512415
2005-06-20,2281.4082262684997
2005-06-21,2280.434177328293
2005-06-22,2291.977943171117
2005-06-23,2321.27029825767
2005-06-24,2312.2869273422307
2005-06-27,2297.824902514099
2005-06-28,2311.3416518976464
2005-06-29,2303.0928364942897
2005-06-30,2289.2336383784764
2005-07-01,2324.8801822338883
2005-07-04,2329.685096029344
2005-07-05,2318.6875849875005
2005-07-06,2313.0879009124733
2005-07-07,2294.572533063534
2005-07-08,2306.5975629482796
2005-07-11,2251.9711696399067
2005-07-12,2243.0127337649155
2005-07-13,2278.2850557151496
2005-07-14,2289.7581889400544
2005-07-15,2297.19808201713
2005-07-18,2266.5343734472885
2005-07-19,2303.3695536195005
2005-07-20,2303.2630492503768
2005-07-21,2289.900074970659
2005-07-22,2298.540955858341
2005-07-25,2274.562877330651
2005-07-26,2299.348549974292
2005-07-27,2308.456378314028
2005-07-28,2315.0927806891477
2005-07-29,2313.318371852822
2005-08-01,2304.814358534637
2005-08-02,2316.4628677970773
2005-08-03,2311.0250265529376
2005-08-04,2312.5178004252293
2005-08-05,2311.699416731181
2005-08-08,2319.239688609715
2005-08-09,2314.932946198878
2005-08-10,2325.6830493167886
2005-08-11,2313.0083984866797
2005-08-12,2295.9952994065757
2005-08-15,2317.1171190403547
2005-08-16,2316.156485748958
2005-08-17,2314.829149870924
2005-08-18,2338.9377661185977
2005-08-19,2350.4130412055147
2005-08-22,2373.618705369067
2005-08-23,2369.221662910536
2005-08-24,2351.6921709866842
2005-08-25,2363.792354673935
2005-08-26,2360.3559249235273
2005-08-29,2355.2951819262285
2005-08-30,2381.2992612185813
2005-08-31,2387.111567601177
2005-09-01,2377.8352482281293
2005-09-02,2359.3933846467303
2005-09-05,2375.5983760117383
2005-09-06,2384.253913957127
2005-09-07,2404.1036534951745
2005-09-08,2433.8355622040285
2005-09-09,2444.926240438908
2005-09-12,2478.7008982820666
2005-09-13,2482.7591077267452
2005-09-14,2498.139213357925
2005-09-15,2520.382778936537
2005-09-16,2521.7495708935426
2005-09-19,2574.1343786128014
2005-09-20,2583.979462664687
2005-09-21,2574.4918814711023
2005-09-22,2580.8820088720868
2005-09-23,2592.9244762324956
2005-09-26,2581.848497214356
2005-09-27,2602.9594139136007
2005-09-28,2600.5005726492095
2005-09-29,2610.514850008003
2005-09-30,2616.431130073371
2005-10-03,2651.2739238460354
2005-10-04,2643.2078892212394
2005-10-05,2628.056075706264
2005-10-06,2569.585274284851
2005-10-07,2576.0300119179115
2005-10-10,2610.910130799644
2005-10-11,2620.5795134811206
2005-10-12,2586.4999870123006
2005-10-13,2586.0712258707977
2005-10-14,2552.3855595389464
2005-10-17,2579.4280971168955
2005-10-18,2595.530501352848
2005-10-19,2564.3998584407063
2005-10-20,2574.2920623906302
2005-10-21,2572.5532528198737
2005-10-24,2581.9554489339434
2005-10-25,2553.2846119894625
2005-10-26,2556.6058236512636
2005-10-27,2534.7220832996313
2005-10-28,2541.386235476711
2005-10-31,2581.437533155675
2005-11-01,2607.5254207182134
2005-11-02,2617.707435454079
2005-11-03,2640.2028950322556
2005-11-04,2678.042260725088
2005-11-07,2697.8049819609682
2005-11-08,2706.8431454222114
2005-11-09,2719.8356329076687
2005-11-10,2715.136194862849
2005-11-11,2715.8113579160904
2005-11-14,2699.232254931702
2005-11-15,2719.7027996673773
2005-11-16,2711.154377735463
2005-11-17,2701.3303004863087
2005-11-18,2711.3675372653074
2005-11-21,2697.237468972681
2005-11-22,2692.974492841779
2005-11-23,2678.8975090737767
2005-11-24,2695.100016823518
2005-11-25,2708.5705287397022
2005-11-28,2680.842890067563
2005-11-29,2702.4412002812587
2005-11-30,2715.788374920564
2005-12-01,2722.985317782572
2005-12-02,2742.1493147333185
2005-12-05,2738.6672510899884
2005-12-06,2746.840534587859
2005-12-07,2771.476029962701
2005-12-08,2761.8506351600327
2005-12-09,2756.4612601383474
2005-12-12,2718.3339751207313
2005-12-13,2711.307024531484
2005-12-14,2688.4095688234224
2005-12-15,2688.9582549050997
2005-12-16,2667.899998668877
2005-12-19,2667.4026275905394
2005-12-20,2703.079037617043
2005-12-21,2712.2836016363026
2005-12-22,2694.261603062433
2005-12-23,2702.369498143493
2005-12-26,2706.4598540183106
2005-12-27,2704.5114552714494
2005-12-28,2710.710718504107
2005-12-29,2742.1588059972655
2005-12-30,2752.405834803991
2006-01-02,2784.175029468367
2006-01-03,2776.1220291773716
2006-01-04,2779.749392699391
2006-01-05,2787.737811279656
2006-01-06,2790.3041219703846
2006-01-09,2851.71577679346
2006-01-10,2851.5423527109497
2006-01-11,2855.2673206951013
2006-01-12,2883.400131257691
2006-01-13,2873.7750373720305
2006-01-16,2866.773781534324
2006-01-17,2870.3919538536156
2006-01-18,2831.137006136798
2006-01-19,2877.379660096167
2006-01-20,2892.1719525242434
2006-01-23,2832.8796705722884
2006-01-24,2835.521430645855
2006-01-25,2880.4749255089073
2006-01-26,2894.8350698149734
2006-01-27,2923.607588457669
2006-01-30,2892.020272679248
2006-01-31,2891.355266490978
2006-02-01,2913.8767417099953
2006-02-02,2912.9616940548412
2006-02-03,2926.5593244811644
2006-02-06,2920.2891407101843
2006-02-07,2919.719182252981
2006-02-08,2870.3042651681785
2006-02-09,2884.3690474010705
2006-02-10,2908.9862842858165
2006-02-13,2868.575885557339
2006-02-14,2838.786567894043
2006-02-15,2820.36521893734
2006-02-16,2866.6518152802296
2006-02-17,2880.4284437167107
2006-02-20,2888.9053017119886
2006-02-21,2889.4697592733532
2006-02-22,2877.4187782099552
2006-02-23,2867.3720418701387
2006-02-24,2883.5405420703564
2006-02-27,2909.1732203103697
2006-02-28,2878.840564636007
2006-03-01,2891.3085546167085
2006-03-02,2888.327488488337
2006-03-03,2881.4526043428555
2006-03-06,2832.528479139445
2006-03-07,2804.9059671296977
2006-03-08,2750.9599512483437
2006-03-09,2763.3727456759566
2006-03-10,2773.0716228101483
2006-03-13,2761.32000561137
2006-03-14,2686.2160719611948
2006-03-15,2697.5301454975734
2006-03-16,2717.4095524265194
2006-03-17,2728.992591456463
2006-03-20,2763.7988904957942
2006-03-21,2767.600240128848
2006-03-22,2762.897209626854
2006-03-23,2793.9592227227236
2006-03-24,2777.964790030835
2006-03-27,2760.1093885075743
2006-03-28,2739.947237136205
2006-03-29,2774.9146493879775
2006-03-30,2763.3603451777312
2006-03-31,2773.759418622609
2006-04-03,2829.86072036265
2006-04-04,2826.7507801001184
2006-04-05,2863.558568323299
2006-04-06,2871.8496758287115
2006-04-07,2906.4733115842046
2006-04-10,2896.389229086257
2006-04-11,2888.9733651784586
2006-04-12,2872.932305001432
2006-04-13,2868.488241802267
2006-04-14,2870.7308631219257
2006-04-17,2811.906424819494
2006-04-18,2828.879938455574
2006-04-19,2839.8123699194075
2006-04-20,2855.681805140915
2006-04-21,2870.0819839034416
2006-04-24,2838.307758554757
2006-04-25,2845.192166892481
2006-04-26,2838.8642743355117
2006-04-27,2793.349382973047
2006-04-28,2781.3967026354103
2006-05-01,2782.2841835884165
2006-05-02,2789.1002805929634
2006-05-03,2785.806772641146
2006-05-04,2757.0885352406344
