Date,USA BROAD ESG LEADERS
2011-03-30,114.32586311184487
2011-03-31,113.51518477625164
2011-04-01,114.57653574747937
2011-04-04,113.93713558925317
2011-04-05,114.15020401758329
2011-04-06,113.31876771023562
2011-04-07,113.48426457455588
2011-04-08,111.7894965500083
2011-04-11,111.4073122953824
2011-04-12,110.32095297795446
2011-04-13,110.43059256633803
2011-04-14,110.86202392529145
2011-04-15,111.69489176089348
2011-04-18,112.05544453720533
2011-04-19,111.70052046389479
2011-04-20,111.75485348897065
2011-04-21,111.8939398609435
2011-04-22,111.8939398609435
2011-04-25,111.81413990940624
2011-04-26,112.4942879865346
2011-04-27,113.06686196944649
2011-04-28,112.17455641594573
2011-04-29,112.26679914605911
2011-05-02,111.56810778350805
2011-05-03,111.47626271785613
2011-05-04,110.41014135660788
2011-05-05,111.71212965317144
2011-05-06,113.01121555084451
2011-05-09,115.60975760524187
2011-05-10,115.95842018627958
2011-05-11,115.26949546739414
2011-05-12,116.7883161975662
2011-05-13,115.67764194686704
2011-05-16,114.64610355414723
2011-05-17,114.97180802068439
2011-05-18,115.4388075189763
2011-05-19,115.6322179981673
2011-05-20,115.62332383908362
2011-05-23,115.19318585970034
2011-05-24,114.35482778149594
2011-05-25,115.04203676501189
2011-05-26,115.39731990394446
2011-05-27,114.57012157040549
2011-05-30,114.4858227528105
2011-05-31,114.7603956261598
2011-06-01,111.65302609415006
2011-06-02,111.46553215525613
2011-06-03,109.23097003830642
2011-06-06,107.87276683169493
2011-06-07,107.3002274569113
2011-06-08,107.15072477498967
2011-06-09,108.58199855465327
2011-06-10,108.06068211822961
2011-06-13,107.85763330174544
2011-06-14,108.65960565258774
2011-06-15,108.23892029187316
2011-06-16,109.55837919291729
2011-06-17,108.5688844420429
2011-06-20,109.3259844279231
2011-06-21,110.46024947018823
2011-06-22,109.31636818760612
2011-06-23,111.3612389826051
2011-06-24,110.08433810644684
2011-06-27,110.01709395958123
2011-06-28,110.95847669255795
2011-06-29,111.45668792665879
2011-06-30,111.76477972175464
2011-07-01,113.55625536623069
2011-07-04,113.32541816024228
2011-07-05,113.58358606991614
2011-07-06,115.13570750648874
2011-07-07,115.91429402304375
2011-07-08,115.87054758974122
2011-07-11,115.87264733114245
2011-07-12,115.49698652727723
2011-07-13,114.4486729400898
2011-07-14,113.46591965186252
2011-07-15,114.6468850130993
2011-07-18,114.22238520184219
2011-07-19,114.80948884848473
2011-07-20,114.50211781357173
2011-07-21,114.33606295811288
2011-07-22,114.57758094236922
2011-07-25,114.00454914825268
2011-07-26,112.22736012330063
2011-07-27,110.43465336343334
2011-07-28,110.85955272921723
2011-07-29,109.74080337758987
2011-08-01,110.42701795723295
2011-08-02,107.37193825629925
2011-08-03,107.41272160365399
2011-08-04,103.18809423606432
2011-08-05,102.64419672810723
2011-08-08,95.66169715097853
2011-08-09,100.09572681638251
2011-08-10,96.232376863015
2011-08-11,100.351138884131
2011-08-12,101.32146878360355
2011-08-15,101.64323300711503
2011-08-16,100.88139825298667
2011-08-17,100.30927819399012
2011-08-18,96.40931968245788
2011-08-19,94.17893352145683
2011-08-22,94.66608347245763
2011-08-23,97.93651259632718
2011-08-24,99.13986314762253
2011-08-25,97.67336981465837
2011-08-26,99.35089214103907
2011-08-29,101.25930907013841
2011-08-30,102.26511918367757
2011-08-31,103.05696060536334
2011-09-01,102.77906988760222
2011-09-02,100.33033175065339
2011-09-05,101.01640580209458
2011-09-06,100.84688324236886
2011-09-07,103.96322767121728
2011-09-08,102.98167760829882
2011-09-09,102.36273755718561
2011-09-12,103.8729939277081
2011-09-13,104.61623610764276
2011-09-14,106.19124395031464
2011-09-15,106.59389638772552
2011-09-16,107.65435944289656
2011-09-19,107.81955026943457
2011-09-20,106.58754033438012
2011-09-21,103.71114830454943
2011-09-22,102.15405531382062
2011-09-23,102.48556751331652
2011-09-26,105.15738056947657
2011-09-27,105.33355467309035
2011-09-28,103.08456946112365
2011-09-29,103.66604135162403
2011-09-30,102.82248459950776
2011-10-03,100.63573098605109
2011-10-04,103.3878973573201
2011-10-05,104.87263176287982
2011-10-06,106.3169068747722
2011-10-07,104.58693406324589
2011-10-10,106.79968597966646
2011-10-11,106.87472928358048
2011-10-12,106.78157028320503
2011-10-13,107.33122588017241
2011-10-14,107.84533073768189
2011-10-17,106.32076589553283
2011-10-18,109.15281156993221
2011-10-19,106.99677958455615
2011-10-20,108.28498594204439
2011-10-21,109.09347448921962
2011-10-24,110.96325831573398
2011-10-25,108.48460833086301
2011-10-26,110.30856370175412
2011-10-27,111.5697250530241
2011-10-28,111.37316896553814
2011-10-31,110.64445948310554
2011-11-01,109.63846958775235
2011-11-02,110.52689185762748
2011-11-03,113.2063788455189
2011-11-04,112.48466838698454
2011-11-07,113.03631291393144
2011-11-08,113.86576039071889
2011-11-09,111.39295867609655
2011-11-10,112.4641130075695
2011-11-11,113.68471692141514
2011-11-14,113.42903787501098
2011-11-15,115.16394175404528
2011-11-16,113.45047722584873
2011-11-17,111.61100121987016
2011-11-18,111.56220117348019
2011-11-21,109.90818476978578
2011-11-22,109.21690219685226
2011-11-23,107.8893498362623
2011-11-24,108.12419998790436
2011-11-25,108.27871919410428
2011-11-28,110.98654539405605
2011-11-29,111.28959892368984
2011-11-30,115.09348622324022
2011-12-01,114.70336354610609
2011-12-02,115.02987668760704
2011-12-05,115.90417663076151
2011-12-06,116.65759068258828
2011-12-07,116.7596848857336
2011-12-08,114.83996313655362
2011-12-09,116.533560123976
2011-12-12,115.97722507359902
2011-12-13,115.72823372569124
2011-12-14,115.48225998556207
2011-12-15,115.5752192335817
2011-12-16,115.53093654024597
2011-12-19,114.30341402719154
2011-12-20,116.89126502987656
2011-12-21,117.28723003807141
2011-12-22,117.87097066684277
2011-12-23,119.07052088395977
2011-12-26,119.07052088395977
2011-12-27,118.99135837303773
2011-12-28,118.47915653322862
2011-12-29,120.08704046005761
2011-12-30,118.90807005749076
2012-01-02,118.90807005749076
2012-01-03,119.8817188032119
2012-01-04,121.26097486109883
2012-01-05,122.83375778695118
2012-01-06,123.29288808551921
2012-01-09,123.26798862618956
2012-01-10,124.0800836185703
2012-01-11,125.05588005020488
2012-01-12,124.46500656099245
2012-01-13,125.0469886878863
2012-01-16,124.98778316947023
2012-01-17,124.96877253385966
2012-01-18,125.60385075637971
2012-01-19,125.53367188200798
2012-01-20,125.23960517792861
2012-01-23,124.02244376610004
2012-01-24,124.82127404725193
2012-01-25,125.71758332284006
2012-01-26,123.3588704168915
2012-01-27,123.62330119732577
2012-01-30,123.34114714308595
2012-01-31,123.47059387299426
2012-02-01,123.7769823808089
2012-02-02,124.23873480972509
2012-02-03,126.68298178544327
2012-02-06,126.96905055943841
2012-02-07,125.60516057545748
2012-02-08,125.62605136155136
2012-02-09,125.10649793300514
2012-02-10,125.21903561232514
2012-02-13,125.83904965809604
2012-02-14,126.48171306365991
2012-02-15,126.66755545138766
2012-02-16,128.4383301623294
2012-02-17,127.33464446703486
2012-02-20,126.3364683138298
2012-02-21,126.05691985213397
2012-02-22,125.72450304276599
2012-02-23,125.8416000982237
2012-02-24,124.56745895164453
2012-02-27,125.3035572648967
2012-02-28,125.1679673074926
2012-02-29,124.80017037884805
2012-03-01,125.90656119971314
2012-03-02,126.56772447844149
2012-03-05,125.97765505121693
2012-03-06,125.06163648007471
2012-03-07,125.87614495669845
2012-03-08,125.65129077928805
2012-03-09,127.73645444229751
2012-03-12,127.40475517730303
2012-03-13,129.90574222227292
2012-03-14,130.3626434408934
2012-03-15,130.83157393079097
2012-03-16,129.91407873416634
2012-03-19,129.66077467347705
2012-03-20,129.28974149556575
2012-03-21,129.49365034926146
2012-03-22,128.45201387858998
2012-03-23,128.22663254829868
2012-03-26,129.35017990813225
2012-03-27,128.98714190079068
2012-03-28,128.79889141151702
2012-03-29,128.78928361062762
2012-03-30,128.8316044091679
2012-04-02,129.93911439304566
2012-04-03,129.127976196076
2012-04-04,129.95846974301992
2012-04-05,130.44764665797706
2012-04-06,130.44764665797706
2012-04-09,128.78340449988883
2012-04-10,126.3223615298994
2012-04-11,127.12165296077791
2012-04-12,128.4047707600199
2012-04-13,127.83923183884941
2012-04-16,128.12390299515678
2012-04-17,129.02063118619466
2012-04-18,128.36663589508558
2012-04-19,127.59199992991216
2012-04-20,127.23490362868884
2012-04-23,126.87756371042187
2012-04-24,126.6208872651107
2012-04-25,128.42283226721722
2012-04-26,128.84404696521725
2012-04-27,128.86837570998617
2012-04-30,128.69071253613188
2012-05-01,129.3457108061188
2012-05-02,130.0293283633867
2012-05-03,128.80548407267426
2012-05-04,127.19365308354368
2012-05-07,127.72353205021679
2012-05-08,127.6977501884216
2012-05-09,127.57513895550558
2012-05-10,127.43592113390875
2012-05-11,127.3289471462022
2012-05-14,127.06504986936444
2012-05-15,127.13133973958726
2012-05-16,126.98099288949551
2012-05-17,125.1060269864382
2012-05-18,123.86987936387729
2012-05-21,125.47558065441177
2012-05-22,125.5066937232735
2012-05-23,127.4490006308198
2012-05-24,127.6191827500398
2012-05-25,128.16160884167053
2012-05-28,127.89584063064139
2012-05-29,129.4244062517139
2012-05-30,128.85019910179517
2012-05-31,128.8014720348261
2012-06-01,125.32933391075397
2012-06-04,123.89892491203825
2012-06-05,125.17516558974599
2012-06-06,127.59342680074543
2012-06-07,126.80006632166582
2012-06-08,128.68380107478197
2012-06-11,126.30813654531546
2012-06-12,128.33839155169542
2012-06-13,126.06081782256757
2012-06-14,127.00913325860333
2012-06-15,128.03643146424687
2012-06-18,128.74727484467238
2012-06-19,129.04845606300273
2012-06-20,128.48597555895356
2012-06-21,126.47832444940579
2012-06-22,128.11939412893275
2012-06-25,126.59745603176492
2012-06-26,127.15707534804564
2012-06-27,128.32438252991747
2012-06-28,128.42762333616804
2012-06-29,129.04674776340173
2012-07-02,130.42203518145357
2012-07-03,131.2542282066666
2012-07-04,132.2614548979408
2012-07-05,133.1965002267289
2012-07-06,132.59287085775753
2012-07-09,132.40470264164486
2012-07-10,131.69588233961557
2012-07-11,131.5662441686608
2012-07-12,131.84023189085573
2012-07-13,133.25097591728604
2012-07-16,132.7625499496334
2012-07-17,134.02286438089465
2012-07-18,134.59890812167126
2012-07-19,135.2347107408931
2012-07-20,134.5735889716284
2012-07-23,133.6827084717921
2012-07-24,132.61651422054507
2012-07-25,132.3877459243931
2012-07-26,132.53471634391113
2012-07-27,134.37794346702344
2012-07-30,135.44797849534362
2012-07-31,133.88367028168202
2012-08-01,133.3971543122674
2012-08-02,133.94323436755806
2012-08-03,134.71661451954034
2012-08-06,134.27670321495876
2012-08-07,135.19635745449395
2012-08-08,135.96238279594957
2012-08-09,136.62249099828696
2012-08-10,136.8417822906982
2012-08-13,136.22361075401807
2012-08-14,136.50379484673653
2012-08-15,137.34253228842454
2012-08-16,137.62121553364116
2012-08-17,138.73570098222382
2012-08-20,137.93796827762466
2012-08-21,136.0656017911871
2012-08-22,136.07433749227098
2012-08-23,133.82099555502123
2012-08-24,135.32038635863796
2012-08-27,135.09822502792767
2012-08-28,134.5649194776613
2012-08-29,135.18670942011246
2012-08-30,134.49579023663398
2012-08-31,134.09204423121957
2012-09-03,134.3264895123995
2012-09-04,134.58381999866253
2012-09-05,133.95882531364543
2012-09-06,136.33762538866623
2012-09-07,134.97567716338582
2012-09-10,134.5368388609284
2012-09-11,134.28785939076764
2012-09-12,134.13601599075432
2012-09-13,135.76848203585553
2012-09-14,133.93489661822326
2012-09-17,133.40235926118268
2012-09-18,133.9605827964156
2012-09-19,134.1451871315222
2012-09-20,134.83703908563095
2012-09-21,134.48323603598215
2012-09-24,134.9698417213526
2012-09-25,132.99205447237742
2012-09-26,133.57025003784395
2012-09-27,134.56074694831597
2012-09-28,134.2292166517477
2012-10-01,134.21359892420938
2012-10-02,133.94104321002024
2012-10-03,134.52155058242172
2012-10-04,134.3249407185156
2012-10-05,133.86754903484643
2012-10-08,134.47684913005668
2012-10-09,133.857220690868
2012-10-10,133.0078331574512
2012-10-11,132.85646032659182
2012-10-12,132.15967246294653
2012-10-15,133.50807235850647
2012-10-16,134.07515384204015
2012-10-17,133.49356014472474
2012-10-18,133.30020070490082
2012-10-19,131.8129648048528
2012-10-22,131.29801724783943
2012-10-23,131.00619782199053
2012-10-24,130.37815448016704
2012-10-25,130.9583228560399
2012-10-26,131.13589801249475
2012-10-29,131.4051813365808
2012-10-30,130.66603984809487
2012-10-31,131.27060419540314
2012-11-01,133.18369475007228
2012-11-02,133.0235082387948
2012-11-05,133.9628200361534
2012-11-06,134.82849906540005
2012-11-07,132.54289696467237
2012-11-08,131.2739710478549
2012-11-09,131.6319952587178
2012-11-12,131.76769116221638
2012-11-13,131.29200861710902
2012-11-14,129.44103751408286
2012-11-15,128.65649958649212
2012-11-16,130.29504346560978
2012-11-19,131.3293486282368
2012-11-20,131.47734730128562
2012-11-21,131.64163316719686
2012-11-22,130.96733376564194
2012-11-23,131.87985105460368
2012-11-26,131.4159986432515
2012-11-27,131.2724108016711
2012-11-28,132.49230160854066
2012-11-29,132.28178077562814
2012-11-30,132.0512911886168
2012-12-03,130.88516363683544
2012-12-04,130.67896191038932
2012-12-05,131.21772710759643
2012-12-06,132.4181904978641
2012-12-07,133.44435405059255
2012-12-10,133.70125693088715
2012-12-11,133.82552491189153
2012-12-12,133.3536821022886
2012-12-13,132.1056094868402
2012-12-14,131.6090001214743
2012-12-17,132.5354539063972
2012-12-18,133.5641909678922
2012-12-19,132.49469316280144
2012-12-20,133.21522866695727
2012-12-21,132.81050267425852
2012-12-24,132.27339526347876
2012-12-25,132.27339526347876
2012-12-26,131.3147163750842
2012-12-27,131.14793324948766
2012-12-28,129.90771501423885
2012-12-31,132.35066188729954
2013-01-01,132.35066188729954
2013-01-02,134.99870705019345
2013-01-03,136.5033891665928
2013-01-04,137.8784161276087
2013-01-07,136.83466608909148
2013-01-08,136.8195444423327
2013-01-09,137.6413574306332
2013-01-10,136.66601688386666
2013-01-11,135.38449133235522
2013-01-14,135.28718853841008
2013-01-15,135.8337870743147
2013-01-16,136.1173542103643
2013-01-17,136.47769217718258
2013-01-18,137.4421427614197
2013-01-21,137.19956744374085
2013-01-22,138.1197920064334
2013-01-23,138.39670609622928
2013-01-24,138.12845768079467
2013-01-25,138.02306201407785
2013-01-28,137.94779170006848
2013-01-29,138.25195959664788
2013-01-30,136.7712223423292
2013-01-31,136.77316555996418
2013-02-01,136.9082788901725
2013-02-04,136.8154652629016
2013-02-05,138.3879040227833
2013-02-06,138.52686167028554
2013-02-07,139.85354608770191
2013-02-08,140.82218434460518
2013-02-11,140.69680480800506
2013-02-12,140.10451641892047
2013-02-13,140.45939604138593
2013-02-14,141.59310860657138
2013-02-15,141.46943743020276
2013-02-18,141.46413934626037
2013-02-19,142.5080903327082
2013-02-20,140.46612406438055
2013-02-21,140.98756424927424
2013-02-22,143.06920553844247
2013-02-25,140.0298340789555
2013-02-26,142.2945423571838
2013-02-27,143.83164768556836
2013-02-28,144.18534880140007
2013-03-01,145.57800184867656
2013-03-04,146.12548958520608
2013-03-05,147.44946168039945
2013-03-06,148.10952327461638
2013-03-07,147.43806734913392
2013-03-08,149.372745515319
2013-03-11,149.41805659898563
2013-03-12,149.096733893974
2013-03-13,150.2934484180259
2013-03-14,150.78193184364568
2013-03-15,149.39468129157703
2013-03-18,149.74835358645643
2013-03-19,150.1876572427541
2013-03-20,150.6683126483169
2013-03-21,149.43695877637973
2013-03-22,149.5519017753935
2013-03-25,150.32547399468186
2013-03-26,151.8767260944608
2013-03-27,152.86948702948158
2013-03-28,153.06519194633907
2013-03-29,153.06519194633907
2013-04-01,152.02258909749955
2013-04-02,152.66979928363799
2013-04-03,150.77441243396314
2013-04-04,151.25964360231748
2013-04-05,148.61873530688956
2013-04-08,149.65277784906723
2013-04-09,149.60678273653636
2013-04-10,151.18880856697848
2013-04-11,151.22399980787873
2013-04-12,151.07751731947008
2013-04-15,147.53315010670514
2013-04-16,149.2051419545795
2013-04-17,148.18134550207859
2013-04-18,146.9727846118397
2013-04-19,148.41499331837542
2013-04-22,149.5285914726284
2013-04-23,151.3079138236507
2013-04-24,151.36754077767006
2013-04-25,151.7896174240979
2013-04-26,151.06777461995372
2013-04-29,151.4238429448469
2013-04-30,150.8373748817732
2013-05-01,149.1226913932645
2013-05-02,151.98965384273282
2013-05-03,153.29179656206333
2013-05-06,154.2091073129472
2013-05-07,154.6630046600593
2013-05-08,154.26485716688302
2013-05-09,154.85672111585134
2013-05-10,157.23142840609046
2013-05-13,156.95608191674336
2013-05-14,158.8322403567341
2013-05-15,161.30204373879613
2013-05-16,159.93743778170855
2013-05-17,162.71151427305813
2013-05-20,162.15546730650783
2013-05-21,162.40143351446483
2013-05-22,160.61834194474494
2013-05-23,159.90862054121007
2013-05-24,159.40144551483385
2013-05-27,159.2967301359888
2013-05-28,161.57273427261262
2013-05-29,158.847966065533
2013-05-30,158.50635028931376
2013-05-31,157.66324770149197
2013-06-03,157.61673727167806
2013-06-04,156.23191031150074
2013-06-05,153.8450181809665
2013-06-06,153.9513322728108
2013-06-07,155.52761265020504
2013-06-10,155.87597472418463
2013-06-11,153.36398008824642
2013-06-12,151.33994297859536
2013-06-13,154.19802935126665
2013-06-14,153.02740435850924
2013-06-17,154.13109907126608
2013-06-18,154.84200731143918
2013-06-19,152.56009056078375
2013-06-20,151.30790381396366
2013-06-21,151.9916731656439
2013-06-24,150.77829498850127
2013-06-25,152.54846343729105
2013-06-26,154.94354501828172
2013-06-27,156.18188311136132
2013-06-28,155.50982327161952
2013-07-01,156.0673540348451
2013-07-02,155.9625763345604
2013-07-03,156.85205192831722
2013-07-04,157.5626141335913
2013-07-05,160.30603967016307
2013-07-08,160.50495749600188
2013-07-09,162.66347632539032
2013-07-10,161.95303692694915
2013-07-11,161.7264884337821
2013-07-12,162.11329436288946
2013-07-15,162.4315457018254
2013-07-16,160.51730651223195
2013-07-17,161.41843751710823
2013-07-18,162.2231686669713
2013-07-19,162.13430877742044
2013-07-22,161.71425102496283
2013-07-23,161.15380787243785
2013-07-24,160.07242140700643
2013-07-25,160.80269758599576
2013-07-26,160.43876060048362
2013-07-29,159.88566802527862
2013-07-30,160.1878669990095
2013-07-31,159.89987446003073
2013-08-01,162.69498281172014
2013-08-02,162.18612703847708
2013-08-05,162.52000703995364
2013-08-06,160.593725199684
2013-08-07,159.6911304199029
2013-08-08,159.56660032406722
2013-08-09,159.61994135162433
2013-08-12,160.16750997507665
2013-08-13,161.05202638937692
2013-08-14,159.6426488500731
2013-08-15,157.28039117373663
2013-08-16,155.79547662123366
2013-08-19,154.74854124297198
2013-08-20,154.84974654059872
2013-08-21,154.56999507413408
2013-08-22,156.3703804268367
2013-08-23,156.03968248246562
2013-08-26,156.0161454415005
2013-08-27,153.147696643255
2013-08-28,154.151238404221
2013-08-29,155.96891810443415
2013-08-30,155.70353465775082
2013-09-02,155.67401963810156
2013-09-03,156.80289657259317
2013-09-04,157.63361776126862
2013-09-05,158.84304399431332
2013-09-06,158.32403702627178
2013-09-09,158.97557986629803
2013-09-10,159.91953196328421
2013-09-11,160.10157139971997
2013-09-12,159.4563219341537
2013-09-13,160.4708291405083
2013-09-16,160.34801959358552
2013-09-17,161.0410922960483
2013-09-18,163.04537781786556
2013-09-19,160.47154550789148
2013-09-20,159.7984905696004
2013-09-23,159.10983654533638
2013-09-24,159.06050699784225
2013-09-25,158.58365115157244
2013-09-26,159.46403807550266
2013-09-27,158.02784509110236
2013-09-30,157.3572524367077
2013-10-01,158.92094201725268
2013-10-02,157.89522719771492
2013-10-03,156.0736852060404
2013-10-04,157.51660425410628
2013-10-07,156.30099029922485
2013-10-08,153.94907938573095
2013-10-09,154.86122655503516
2013-10-10,158.3269200262347
2013-10-11,159.07079208071764
2013-10-14,159.29873610333811
2013-10-15,159.08571351351202
2013-10-16,161.5477571346076
2013-10-17,160.56663237909635
2013-10-18,161.53692452174135
2013-10-21,161.56561012610368
2013-10-22,161.3460685808758
2013-10-23,160.65231500280473
2013-10-24,160.897988148043
2013-10-25,161.5294454388339
2013-10-28,161.75621612588702
2013-10-29,163.00361956665614
2013-10-30,161.90749156014644
2013-10-31,163.43961864148235
2013-11-01,165.0435079590195
2013-11-04,165.45711299921103
2013-11-05,165.2741392957299
2013-11-06,165.00188395025802
2013-11-07,164.39238457045826
2013-11-08,166.90189162789068
2013-11-11,166.3997444577605
2013-11-12,165.75089351411543
2013-11-13,167.64471121284052
2013-11-14,167.55770497116353
2013-11-15,168.05805562903996
2013-11-18,166.57732798638966
2013-11-19,166.05424422293382
2013-11-20,166.3657030525628
2013-11-21,168.03482767424634
2013-11-22,167.96768132011167
2013-11-25,167.9412332539055
2013-11-26,167.43671258397916
2013-11-27,167.6965183813611
2013-11-28,167.3882413888589
2013-11-29,166.92990764055713
2013-12-02,167.00703352833904
2013-12-03,165.97760818635396
2013-12-04,166.05939161142356
2013-12-05,164.46834173350842
2013-12-06,165.99939641415148
2013-12-09,165.67846132178772
2013-12-10,164.38667179052018
2013-12-11,162.20088627560202
2013-12-12,162.03014044759308
2013-12-13,162.45230941847788
2013-12-16,163.27476426122607
2013-12-17,163.25509140780892
2013-12-18,165.4982810660103
2013-12-19,166.48396124986093
2013-12-20,167.53080605573712
2013-12-23,167.97640699183114
2013-12-24,168.9576120989651
2013-12-25,168.9576120989651
2013-12-26,169.2832230807445
2013-12-27,168.259124473498
2013-12-30,167.98242507774978
2013-12-31,168.96667203788925
2014-01-01,168.96667203788925
2014-01-02,168.75458014501038
2014-01-03,169.44969787061117
2014-01-06,168.52165393915598
2014-01-07,170.21493460308622
2014-01-08,170.17557318807715
2014-01-09,170.52772601160987
2014-01-10,170.06463812787413
2014-01-13,168.18203234034948
2014-01-14,169.75572600178194
2014-01-15,171.4861048998108
2014-01-16,171.3491911945862
2014-01-17,171.27133358274153
2014-01-20,171.19556936248154
2014-01-21,171.9610073508827
2014-01-22,171.92968248105626
2014-01-23,168.9608635361517
2014-01-24,165.2481964311008
2014-01-27,164.22047543349953
2014-01-28,165.73966812802388
2014-01-29,164.15648603998596
2014-01-30,167.17438308265625
2014-01-31,167.36114597969882
2014-02-03,162.84474175183516
2014-02-04,164.1811666576597
2014-02-05,163.71484855399916
2014-02-06,165.0022654613618
2014-02-07,166.9236449689492
2014-02-10,166.94055260530618
2014-02-11,168.3580399565925
2014-02-12,169.64519065580578
2014-02-13,169.77189256738774
2014-02-14,170.202751645475
2014-02-17,169.99780032986467
2014-02-18,169.83023346132094
2014-02-19,168.62340855929196
2014-02-20,170.31887928162016
2014-02-21,169.89904976861354
2014-02-24,171.11831376050893
2014-02-25,170.87872768450578
2014-02-26,171.98623391105477
2014-02-27,172.48809473601563
2014-02-28,171.35697607287526
2014-03-03,170.47809689398866
2014-03-04,173.6240021604816
2014-03-05,173.49330488205644
2014-03-06,172.6484775611338
2014-03-07,172.48607944247155
2014-03-10,172.08556442068377
2014-03-11,171.46192808672654
2014-03-12,171.13449809609628
2014-03-13,168.8356601162708
2014-03-14,168.57301349901695
2014-03-17,170.21395885020905
2014-03-18,171.59135746886324
2014-03-19,170.45962199381952
2014-03-20,172.7417168882304
2014-03-21,172.11401978103217
2014-03-24,170.95269238014808
2014-03-25,171.74951992731653
2014-03-26,170.30508751214595
