Date,SWEDEN COUNTRY ESG LEADERS
2010-03-10,1476.8195328521701
2010-03-11,1475.6978221351853
2010-03-12,1487.8040898273089
2010-03-15,1474.530146845468
2010-03-16,1484.1550263379124
2010-03-17,1498.312620486531
2010-03-18,1485.932446558271
2010-03-19,1491.8209601603887
2010-03-22,1480.108357073849
2010-03-23,1503.1079658928268
2010-03-24,1501.5707044017963
2010-03-25,1521.9011013294821
2010-03-26,1503.8014257563816
2010-03-29,1489.211276083152
2010-03-30,1490.4514646597747
2010-03-31,1487.3510057736721
2010-04-01,1517.6729801822141
2010-04-02,1517.6729801822141
2010-04-05,1524.1831790348338
2010-04-06,1539.0730667923335
2010-04-07,1533.648622280554
2010-04-08,1534.521097880564
2010-04-09,1539.9566107200046
2010-04-12,1538.9967331460193
2010-04-13,1537.822436541091
2010-04-14,1546.9223859985166
2010-04-15,1552.8503585276874
2010-04-16,1549.4560031479423
2010-04-19,1538.0299554426122
2010-04-20,1565.9695623253147
2010-04-21,1539.8019362805471
2010-04-22,1536.8723856691338
2010-04-23,1580.1013801304932
2010-04-26,1588.0086965546827
2010-04-27,1548.2671949047565
2010-04-28,1550.5095665618928
2010-04-29,1588.5657360439448
2010-04-30,1577.0651193743358
2010-05-03,1592.798974423383
2010-05-04,1539.2790087398314
2010-05-05,1488.5286222077323
2010-05-06,1442.2106985693397
2010-05-07,1378.338844610889
2010-05-10,1498.2090627938937
2010-05-11,1475.710051216292
2010-05-12,1518.2629648019713
2010-05-13,1518.2139316182129
2010-05-14,1464.8423630574757
2010-05-17,1473.0565541779602
2010-05-18,1500.3955748180872
2010-05-19,1432.7283649766323
2010-05-20,1378.5376350964566
2010-05-21,1389.705298054946
2010-05-24,1399.3747519771723
2010-05-25,1348.3029722564231
2010-05-26,1404.2493173158596
2010-05-27,1438.860455505853
2010-05-28,1446.8974627285793
2010-05-31,1458.0625921187602
2010-06-01,1467.6945239105962
2010-06-02,1479.0148876901476
2010-06-03,1508.3593744887069
2010-06-04,1468.6685080009531
2010-06-07,1440.6776000439088
2010-06-08,1424.958685601229
2010-06-09,1472.5782084393138
2010-06-10,1512.7724107091124
2010-06-11,1506.934093134812
2010-06-14,1538.3459514440121
2010-06-15,1560.77199035155
2010-06-16,1550.6573182661568
2010-06-17,1551.6271109745446
2010-06-18,1571.0389231724525
2010-06-21,1591.2902391832185
2010-06-22,1585.7209259366855
2010-06-23,1566.0087683315141
2010-06-24,1515.7384631907432
2010-06-25,1520.0259718146356
2010-06-28,1527.5206755593745
2010-06-29,1477.9364571410017
2010-06-30,1486.782116623485
2010-07-01,1438.9622511992166
2010-07-02,1452.6108729583552
2010-07-05,1446.1838171603263
2010-07-06,1494.6725028219419
2010-07-07,1514.6742353070608
2010-07-08,1510.450881624645
2010-07-09,1551.2894307525314
2010-07-12,1554.4710995273308
2010-07-13,1610.8412788135374
2010-07-14,1619.0456214650796
2010-07-15,1596.2124432905528
2010-07-16,1558.4300805957682
2010-07-19,1549.4599192077555
2010-07-20,1540.1703665088341
2010-07-21,1571.2152710195867
2010-07-22,1608.8228621322064
2010-07-23,1603.1701752046952
2010-07-26,1608.9936299740662
2010-07-27,1611.8448592835396
2010-07-28,1599.0736932604732
2010-07-29,1599.3494981978363
2010-07-30,1601.0934282916394
2010-08-02,1662.764969841161
2010-08-03,1660.2491954331704
2010-08-04,1653.2631345005555
2010-08-05,1655.080502916246
2010-08-06,1639.3800285785367
2010-08-09,1653.496150342283
2010-08-10,1632.882490670983
2010-08-11,1577.8650249479304
2010-08-12,1567.7614797139481
2010-08-13,1566.0479240473658
2010-08-16,1588.3217982265305
2010-08-17,1615.280065070588
2010-08-18,1611.5114838809704
2010-08-19,1577.5575382723246
2010-08-20,1554.6892572695674
2010-08-23,1565.055992414345
2010-08-24,1525.0007802408659
2010-08-25,1513.882377071355
2010-08-26,1539.9785999007208
2010-08-27,1568.7530713865526
2010-08-30,1552.7723104195895
2010-08-31,1563.4312313099645
2010-09-01,1632.554401705257
2010-09-02,1623.2373890499207
2010-09-03,1631.615591482506
2010-09-06,1640.407632964759
2010-09-07,1632.9689394526913
2010-09-08,1655.5098520483434
2010-09-09,1666.8616391788225
2010-09-10,1682.3212228191978
2010-09-13,1707.3727472076143
2010-09-14,1711.1259712569852
2010-09-15,1706.5795744601623
2010-09-16,1698.8765460828997
2010-09-17,1714.015332562781
2010-09-20,1745.0031963462316
2010-09-21,1748.6301762084079
2010-09-22,1729.581254338176
2010-09-23,1706.1933063045603
2010-09-24,1747.9957266751073
2010-09-27,1726.6827229730782
2010-09-28,1739.5873124645807
2010-09-29,1734.8344543878445
2010-09-30,1731.5119518143445
2010-10-01,1712.3402677910074
2010-10-04,1684.68559510077
2010-10-05,1724.521131452209
2010-10-06,1714.9110796072387
2010-10-07,1717.9964571135547
2010-10-08,1710.4804268867717
2010-10-11,1727.7615545247847
2010-10-12,1720.1062006578552
2010-10-13,1743.5437273646146
2010-10-14,1741.9347691960495
2010-10-15,1729.0840002012872
2010-10-18,1727.9216882734524
2010-10-19,1717.0367245358623
2010-10-20,1726.3146607370772
2010-10-21,1766.394493048494
2010-10-22,1761.0098607968428
2010-10-25,1768.074916748177
2010-10-26,1738.2083731903422
2010-10-27,1730.2081923378237
2010-10-28,1708.1305484795596
2010-10-29,1706.0710046884763
2010-11-01,1713.9345806984022
2010-11-02,1717.3186190483123
2010-11-03,1704.4592922444147
2010-11-04,1752.5849868370558
2010-11-05,1735.9661972386882
2010-11-08,1740.15732860191
2010-11-09,1757.50922537775
2010-11-10,1743.321897946912
2010-11-11,1728.9138736733553
2010-11-12,1714.3329185791988
2010-11-15,1728.7797450201454
2010-11-16,1681.0236100150478
2010-11-17,1690.4342612555904
2010-11-18,1729.052480572684
2010-11-19,1730.1495369699198
2010-11-22,1720.2862122245328
2010-11-23,1698.2690734038408
2010-11-24,1732.14488574892
2010-11-25,1752.458413952232
2010-11-26,1747.0151504805335
2010-11-29,1752.3179528953851
2010-11-30,1768.4568091415777
2010-12-01,1818.3933652559704
2010-12-02,1846.3108021783837
2010-12-03,1853.2586532258442
2010-12-06,1847.4500571288308
2010-12-07,1844.7836947566052
2010-12-08,1836.2082297593583
2010-12-09,1821.2231383581318
2010-12-10,1828.668487267788
2010-12-13,1829.5028433646658
2010-12-14,1856.6962185531095
2010-12-15,1868.8790903155716
2010-12-16,1868.0781189982197
2010-12-17,1873.5958711918558
2010-12-20,1872.3374825012131
2010-12-21,1897.7198373760107
2010-12-22,1889.0868952331657
2010-12-23,1892.1330840709536
2010-12-24,1887.7151501310068
2010-12-27,1886.2341235440815
2010-12-28,1881.4482164533417
2010-12-29,1891.5965154772127
2010-12-30,1880.7399696296368
2010-12-31,1873.3801448631027
2011-01-03,1928.3736262159848
2011-01-04,1913.23114999527
2011-01-05,1899.392025139876
2011-01-06,1891.5994943323933
2011-01-07,1902.799400899513
2011-01-10,1896.8050136978686
2011-01-11,1945.2516540084719
2011-01-12,1950.0312674622592
2011-01-13,1931.2461251348184
2011-01-14,1931.73173165493
2011-01-17,1927.436904692697
2011-01-18,1948.8584070084594
2011-01-19,1909.302081159237
2011-01-20,1863.7279763078666
2011-01-21,1881.5002937113557
2011-01-24,1878.1123770016193
2011-01-25,1888.487320540754
2011-01-26,1943.3849969433518
2011-01-27,1932.3185327796832
2011-01-28,1901.3218690224185
2011-01-31,1905.3485609216323
2011-02-01,1899.270269924383
2011-02-02,1850.5462721092265
2011-02-03,1869.8230165221878
2011-02-04,1875.6569006766308
2011-02-07,1885.0217997039904
2011-02-08,1879.4397018483405
2011-02-09,1869.5575578396379
2011-02-10,1855.6605663638297
2011-02-11,1882.337827672517
2011-02-14,1879.5599294083447
2011-02-15,1867.0327959797457
2011-02-16,1878.1311529253649
2011-02-17,1842.8514105468744
2011-02-18,1851.7358198338338
2011-02-21,1835.6581952713686
2011-02-22,1834.523793290496
2011-02-23,1803.7612497567252
2011-02-24,1806.5905784421248
2011-02-25,1826.6262421317062
2011-02-28,1867.135356191679
2011-03-01,1857.8760126128286
2011-03-02,1818.4105183485647
2011-03-03,1814.3096216940503
2011-03-04,1806.2507462875617
2011-03-07,1818.5563461242596
2011-03-08,1826.9772913799939
2011-03-09,1842.2403097096762
2011-03-10,1828.4808831235086
2011-03-11,1801.6597182488852
2011-03-14,1774.5589588640892
2011-03-15,1715.569684655032
2011-03-16,1689.2595352478122
2011-03-17,1725.9584036174824
2011-03-18,1770.363843829232
2011-03-21,1800.4345964081228
2011-03-22,1787.5916894864577
2011-03-23,1802.6180010735031
2011-03-24,1828.0129530892536
2011-03-25,1824.9899967848387
2011-03-28,1834.4423288344165
2011-03-29,1837.2752277816055
2011-03-30,1852.3652274458295
2011-03-31,1837.3062286024926
2011-04-01,1858.5180590556124
2011-04-04,1862.5499723039616
2011-04-05,1856.413464394815
2011-04-06,1867.522205756776
2011-04-07,1855.616642842207
2011-04-08,1875.1654333716322
2011-04-11,1858.4995671516417
2011-04-12,1818.9816510985686
2011-04-13,1843.2910203072147
2011-04-14,1845.0344119768868
2011-04-15,1843.3425388022522
2011-04-18,1804.182911027443
2011-04-19,1834.13886379192
2011-04-20,1881.0360454061013
2011-04-21,1885.5891917658637
2011-04-22,1885.5891917658641
2011-04-25,1887.4137612411091
2011-04-26,1892.5539922289
2011-04-27,1874.7776842397864
2011-04-28,1881.9974712122576
2011-04-29,1888.3606787878118
2011-05-02,1897.8406415989234
2011-05-03,1872.541874459123
2011-05-04,1854.7993336449053
2011-05-05,1850.5621938865181
2011-05-06,1866.2390053747497
2011-05-09,1868.4373051672496
2011-05-10,1890.0609349803613
2011-05-11,1894.7842276057977
2011-05-12,1876.8614113822196
2011-05-13,1873.3577085694033
2011-05-16,1888.4781155832427
2011-05-17,1866.0813782384917
2011-05-18,1872.8895719961588
2011-05-19,1893.5810229584213
2011-05-20,1889.9470907996217
2011-05-23,1844.7083270318358
2011-05-24,1842.0452756132047
2011-05-25,1876.2486175613765
2011-05-26,1856.9280017405547
2011-05-27,1875.638730274874
2011-05-30,1871.0654427898303
2011-05-31,1881.348696993027
2011-06-01,1881.19628800763
2011-06-02,1865.6956675299668
2011-06-03,1829.1945777251603
2011-06-06,1818.3880910556309
2011-06-07,1809.747664197517
2011-06-08,1764.9183759005946
2011-06-09,1773.6239174845539
2011-06-10,1732.4788505294146
2011-06-13,1722.7496622528067
2011-06-14,1738.5369678786476
2011-06-15,1701.3797063840861
2011-06-16,1681.8472204302345
2011-06-17,1690.26946651935
2011-06-20,1664.463885597906
2011-06-21,1708.8136530655386
2011-06-22,1674.7894821959476
2011-06-23,1633.1008596719316
2011-06-24,1636.0666420770372
2011-06-27,1653.498173593225
2011-06-28,1652.4142352326976
2011-06-29,1713.8014271186773
2011-06-30,1745.0906751940395
2011-07-01,1760.5621542597519
2011-07-04,1774.0977857021644
2011-07-05,1782.2856656932156
2011-07-06,1756.8560749911112
2011-07-07,1784.1686340870074
2011-07-08,1753.9496468743885
2011-07-11,1709.886998664454
2011-07-12,1702.7125811332146
2011-07-13,1720.5080168752168
2011-07-14,1678.8224714076923
2011-07-15,1656.656224298569
2011-07-18,1611.1113613297691
2011-07-19,1651.7939771078197
2011-07-20,1689.7401671277382
2011-07-21,1715.9166348514652
2011-07-22,1720.596943241356
2011-07-25,1712.6875753059444
2011-07-26,1700.2753682469454
2011-07-27,1689.4045683797199
2011-07-28,1690.4504576469385
2011-07-29,1689.546378144229
2011-08-01,1649.3216722019422
2011-08-02,1600.0249387613947
2011-08-03,1540.0790763474245
2011-08-04,1449.0784951148787
2011-08-05,1459.939787879664
2011-08-08,1383.6613796474956
2011-08-09,1422.1284731452265
2011-08-10,1372.962999732475
2011-08-11,1433.1392377598754
2011-08-12,1460.946766442016
2011-08-15,1478.2063587853966
2011-08-16,1469.747178565932
2011-08-17,1480.1667755288215
2011-08-18,1360.3871234881642
2011-08-19,1330.0510118283248
2011-08-22,1353.277372140339
2011-08-23,1380.4133004978146
2011-08-24,1402.5825382536625
2011-08-25,1384.4227443648444
2011-08-26,1379.953338504697
2011-08-29,1416.63727379255
2011-08-30,1410.5806894677457
2011-08-31,1465.878147504396
2011-09-01,1477.307970508555
2011-09-02,1429.8883081726212
2011-09-05,1358.1981628488902
2011-09-06,1363.2557119078158
2011-09-07,1421.4467615722065
2011-09-08,1427.9887787545024
2011-09-09,1375.1564778280463
2011-09-12,1313.6378700659614
2011-09-13,1329.3219558783587
2011-09-14,1336.4465355082186
2011-09-15,1408.2597418249663
2011-09-16,1411.8384083789288
2011-09-19,1357.8579638850433
2011-09-20,1411.932206604794
2011-09-21,1381.5486206207688
2011-09-22,1290.5916372057022
2011-09-23,1295.9324762196334
2011-09-26,1312.2695838656236
2011-09-27,1412.6731971314782
2011-09-28,1371.7144666993038
2011-09-29,1419.9451699025008
2011-09-30,1380.5270285776278
2011-10-03,1383.8987102985277
2011-10-04,1312.1937849156254
2011-10-05,1364.427405348363
2011-10-06,1390.0337847323128
2011-10-07,1398.570325424768
2011-10-10,1449.998861611272
2011-10-11,1444.9190467619073
2011-10-12,1467.8875846967244
2011-10-13,1422.2328444637958
2011-10-14,1454.4481574292138
2011-10-17,1432.0685105188827
2011-10-18,1443.199909561525
2011-10-19,1446.9176234001823
2011-10-20,1424.6662601895591
2011-10-21,1480.3172631317736
2011-10-24,1504.875953025643
2011-10-25,1504.0684382066731
2011-10-26,1524.8903928099799
2011-10-27,1621.3013562936417
2011-10-28,1615.3167605644358
2011-10-31,1551.2189274644245
2011-11-01,1464.3073964821133
2011-11-02,1491.1655449257157
2011-11-03,1522.8524228801894
2011-11-04,1527.6128296411612
2011-11-07,1499.780582566957
2011-11-08,1505.632451598695
2011-11-09,1461.0047709451264
2011-11-10,1460.2539346524209
2011-11-11,1506.5917922740898
2011-11-14,1478.5478710208483
2011-11-15,1466.925478533269
2011-11-16,1464.4769467296048
2011-11-17,1437.571212369067
2011-11-18,1430.0781990477785
2011-11-21,1369.5529868888032
2011-11-22,1360.4946655212832
2011-11-23,1326.2419077185068
2011-11-24,1319.4356508661742
2011-11-25,1322.8426001335345
2011-11-28,1385.8709296686766
2011-11-29,1405.418172951098
2011-11-30,1503.1775299586068
2011-12-01,1479.737767859769
2011-12-02,1503.9281986253193
2011-12-05,1533.985777401291
2011-12-06,1511.2317997891905
2011-12-07,1513.0945029170464
2011-12-08,1468.7674223172307
2011-12-09,1492.6728241862936
2011-12-12,1449.2129277420331
2011-12-13,1462.15303247617
2011-12-14,1437.6728559616981
2011-12-15,1451.5280134582251
2011-12-16,1446.8154612785818
2011-12-19,1448.3850433020464
2011-12-20,1493.0572593587465
2011-12-21,1490.0995988283123
2011-12-22,1514.2463077711827
2011-12-23,1528.5355883967381
2011-12-26,1528.5355883967384
2011-12-27,1524.8338939675036
2011-12-28,1508.2903051618855
2011-12-29,1524.209463689236
2011-12-30,1547.986271218703
2012-01-02,1571.670970956367
2012-01-03,1601.3103611307147
2012-01-04,1591.396294012099
2012-01-05,1589.2322715914456
2012-01-06,1594.532621210646
2012-01-09,1583.5923093287795
2012-01-10,1618.9753391923134
2012-01-11,1615.5107270418432
2012-01-12,1616.2588863673366
2012-01-13,1606.1143487502518
2012-01-16,1621.784813260957
2012-01-17,1657.58813086574
2012-01-18,1667.6593825907264
2012-01-19,1690.7686681506202
2012-01-20,1680.1503181043984
2012-01-23,1693.9035449700525
2012-01-24,1674.435001574684
2012-01-25,1672.5426889542493
2012-01-26,1695.4105198652974
2012-01-27,1683.6605639886511
2012-01-30,1662.9401155205396
2012-01-31,1669.3332186859575
2012-02-01,1726.2755393710497
2012-02-02,1736.1273975020965
2012-02-03,1771.7338713003073
2012-02-06,1761.668122376414
2012-02-07,1760.3071189171567
2012-02-08,1768.1874528459941
2012-02-09,1776.0764322483774
2012-02-10,1751.6828665808414
2012-02-13,1768.1764152853987
2012-02-14,1764.2813842599885
2012-02-15,1793.1220097565315
2012-02-16,1796.815884116467
2012-02-17,1809.0753536478578
2012-02-20,1839.6924423237615
2012-02-21,1830.652591715571
2012-02-22,1809.3507895788682
2012-02-23,1796.8360937764512
2012-02-24,1806.2656283704753
2012-02-27,1790.7579088494494
2012-02-28,1812.4390512614852
2012-02-29,1820.4943643719412
2012-03-01,1822.4571795077295
2012-03-02,1818.7019478776842
2012-03-05,1804.0191129627976
2012-03-06,1722.41006940839
2012-03-07,1722.5246811347558
2012-03-08,1786.814936363271
2012-03-09,1778.9788076397417
2012-03-12,1772.0051630979278
2012-03-13,1811.978461819317
2012-03-14,1820.8354514846321
2012-03-15,1837.8815673947456
2012-03-16,1842.3567563765228
2012-03-19,1837.736147292352
2012-03-20,1799.623725433224
2012-03-21,1781.8763305228474
2012-03-22,1751.2070778793898
2012-03-23,1767.198290971484
2012-03-26,1807.1549882362172
2012-03-27,1793.4688750123455
2012-03-28,1781.0727765272472
2012-03-29,1743.2437965070085
2012-03-30,1778.9531965645558
2012-04-02,1805.1393785361995
2012-04-03,1794.5272736895631
2012-04-04,1731.3297993474978
2012-04-05,1724.2485910825083
2012-04-06,1724.2485910825083
2012-04-09,1710.4939392880367
2012-04-10,1666.03445737391
2012-04-11,1687.8042308854763
2012-04-12,1733.943350240728
2012-04-13,1698.5172216685453
2012-04-16,1714.0519370708541
2012-04-17,1750.1209646713849
2012-04-18,1719.4678979173643
2012-04-19,1734.2640859840853
2012-04-20,1756.6268190545827
2012-04-23,1662.7718199023243
2012-04-24,1691.4670584776607
2012-04-25,1727.3480469738925
2012-04-26,1720.8936152874944
2012-04-27,1758.1303501307784
2012-04-30,1770.432508363263
2012-05-01,1770.653030398649
2012-05-02,1765.5113606043856
2012-05-03,1778.7908355128502
2012-05-04,1729.9400005939826
2012-05-07,1732.1399807557104
2012-05-08,1708.3455352835283
2012-05-09,1709.7702635609226
2012-05-10,1709.6423730779463
2012-05-11,1719.2949508013564
2012-05-14,1665.146847757217
2012-05-15,1641.4450522102388
2012-05-16,1615.8237751756405
2012-05-17,1607.4235656644591
2012-05-18,1550.5641304031947
2012-05-21,1593.2525691936828
2012-05-22,1644.48716935243
2012-05-23,1601.3306245022075
2012-05-24,1627.9781130786155
2012-05-25,1626.2938459713514
2012-05-28,1630.0037607679444
2012-05-29,1650.4991723750077
2012-05-30,1632.7067485367322
2012-05-31,1614.0697896402617
2012-06-01,1579.6478450041277
2012-06-04,1566.2465831290517
2012-06-05,1575.0905028470745
2012-06-06,1570.4351263446554
2012-06-07,1623.6370663446041
2012-06-08,1625.6350078625244
2012-06-11,1646.996069147327
2012-06-12,1659.404279719288
2012-06-13,1642.5585666549546
2012-06-14,1636.4061057551185
2012-06-15,1647.834229235781
2012-06-18,1649.3054949312002
2012-06-19,1682.5888519828657
2012-06-20,1710.8778522385696
2012-06-21,1707.9078171708154
2012-06-22,1711.5675192327678
2012-06-25,1664.038863704464
2012-06-26,1655.8272745404909
2012-06-27,1682.0530541913788
2012-06-28,1661.1747500697518
2012-06-29,1734.8778940467143
2012-07-02,1750.2059471315345
2012-07-03,1773.9693790663155
2012-07-04,1789.0242569497047
2012-07-05,1793.4201465195024
2012-07-06,1769.737122800555
2012-07-09,1764.4585451565963
2012-07-10,1791.9404667751292
2012-07-11,1789.0947337185762
2012-07-12,1766.080995479258
2012-07-13,1791.2274676177663
2012-07-16,1801.015154879003
2012-07-17,1800.9212797792568
2012-07-18,1821.4996926105173
2012-07-19,1850.275141492448
2012-07-20,1848.5667400218936
2012-07-23,1811.758865050688
2012-07-24,1819.2381955873416
2012-07-25,1822.573016845031
2012-07-26,1860.7282463801926
2012-07-27,1872.0013134376902
2012-07-30,1923.0443338888963
2012-07-31,1913.7363282474066
2012-08-01,1920.6843877623794
2012-08-02,1916.4165115891112
2012-08-03,1948.135686199718
2012-08-06,1938.7960892402418
2012-08-07,1931.225245626944
2012-08-08,1953.5963956148998
2012-08-09,1970.1032789633773
2012-08-10,1973.5786267208468
2012-08-13,1956.6385098566136
2012-08-14,1962.8212435583787
2012-08-15,1959.685856179263
2012-08-16,1948.728646066316
2012-08-17,1977.4381279606416
2012-08-20,1970.9111195960409
2012-08-21,1959.2114861060932
2012-08-22,1910.9177778758021
2012-08-23,1897.722051430772
2012-08-24,1918.9989859611392
2012-08-27,1931.0931249950597
2012-08-28,1882.147513661064
2012-08-29,1876.4184809098933
2012-08-30,1866.2480444310775
2012-08-31,1879.550756011831
2012-09-03,1872.1354708603465
2012-09-04,1848.7758839452847
2012-09-05,1846.3712937519815
2012-09-06,1873.8651639000611
2012-09-07,1910.1652158475842
2012-09-10,1898.2492156660717
2012-09-11,1910.4355981718552
2012-09-12,1925.9554886785158
2012-09-13,1911.0608049146592
2012-09-14,1947.7749129343604
2012-09-17,1930.3540563584631
2012-09-18,1930.6419905538244
2012-09-19,1962.0450867289956
2012-09-20,1957.3651853913707
2012-09-21,1944.2059193473149
2012-09-24,1950.4438634095673
2012-09-25,1972.951963457334
2012-09-26,1936.579453839874
2012-09-27,1944.0497462718665
2012-09-28,1918.9525491153745
2012-10-01,1931.9128969480826
2012-10-02,1918.7124745033032
2012-10-03,1889.1701889455214
2012-10-04,1900.2586207187246
2012-10-05,1920.0866875493334
2012-10-08,1892.526674638021
2012-10-09,1880.6977320979524
2012-10-10,1857.9478416606755
2012-10-11,1858.5185759678327
2012-10-12,1844.4015666244748
2012-10-15,1863.9035578824742
2012-10-16,1875.7077037908837
2012-10-17,1877.8545155780905
2012-10-18,1908.6743334823966
