Date,UK ESG LEADERS
2007-09-28,1000.0
2007-10-01,1007.4397995950462
2007-10-02,1014.6838614277166
2007-10-03,1019.8663935480486
2007-10-04,1026.7683890178473
2007-10-05,1031.4189035051702
2007-10-08,1024.904077634466
2007-10-09,1030.917254176709
2007-10-10,1032.675886437444
2007-10-11,1037.5335718489007
2007-10-12,1036.234636302356
2007-10-15,1023.062987608764
2007-10-16,1015.75596042258
2007-10-17,1029.5166771747035
2007-10-18,1015.2324361574576
2007-10-19,1005.192906346547
2007-10-22,999.3136439675992
2007-10-23,1008.9557223076664
2007-10-24,1003.3178333179371
2007-10-25,1016.6955207750859
2007-10-26,1022.1386503945372
2007-10-29,1032.7493570590232
2007-10-30,1027.9175235744692
2007-10-31,1040.7164979895374
2007-11-01,1025.4921496864044
2007-11-02,1013.1515201264785
2007-11-05,1003.0099783206496
2007-11-06,999.6334555112807
2007-11-07,981.862174588322
2007-11-08,977.5977947704665
2007-11-09,961.5012683529118
2007-11-12,964.3314300307546
2007-11-13,980.7402733107663
2007-11-14,980.34014100695
2007-11-15,964.2468638621513
2007-11-16,952.555702867885
2007-11-19,930.4549572416358
2007-11-20,941.7671645672268
2007-11-21,910.4226573479917
2007-11-22,928.8297940304234
2007-11-23,942.7020206416536
2007-11-26,934.9970762160603
2007-11-27,928.1816431550345
2007-11-28,961.2563324989909
2007-11-29,960.0276017202042
2007-11-30,978.2452959609274
2007-12-03,981.7737729460857
2007-12-04,958.3561606810783
2007-12-05,975.5415837200285
2007-12-06,977.2881231247217
2007-12-07,986.9897313461769
2007-12-10,993.5029076280655
2007-12-11,987.8939589230339
2007-12-12,994.1873189695241
2007-12-13,969.0878740127741
2007-12-14,979.3758929219098
2007-12-17,962.9982032713208
2007-12-18,962.3230543202902
2007-12-19,957.4409836630061
2007-12-20,959.5341121765957
2007-12-21,971.5239652988945
2007-12-24,971.8775821092383
2007-12-25,971.8775821092383
2007-12-26,968.4417428724713
2007-12-27,969.7524581475311
2007-12-28,959.2898824050773
2007-12-31,960.7852838767607
2008-01-01,960.7852838767607
2008-01-02,940.5685962194793
2008-01-03,941.0700948649721
2008-01-04,922.0426483238368
2008-01-07,928.0912579260553
2008-01-08,931.0552668581336
2008-01-09,913.7954409293212
2008-01-10,901.9543718589098
2008-01-11,895.1382511030445
2008-01-14,889.3474741995385
2008-01-15,870.5905840371751
2008-01-16,870.5262962216267
2008-01-17,876.501172814238
2008-01-18,869.5824800948213
2008-01-21,829.6717815966042
2008-01-22,854.7054178242456
2008-01-23,836.715916559213
2008-01-24,869.5471340990757
2008-01-25,872.1853212923572
2008-01-28,857.6674883234725
2008-01-29,875.4164363572797
2008-01-30,865.7931947779773
2008-01-31,869.7608124050994
2008-02-01,879.9593973908952
2008-02-04,880.9322326127727
2008-02-05,858.7933658691295
2008-02-06,857.5718064619947
2008-02-07,836.1779566699277
2008-02-08,849.1650132294291
2008-02-11,836.8827823279373
2008-02-12,866.4990884437967
2008-02-13,863.9638584635072
2008-02-14,863.7777730728944
2008-02-15,842.4418854321251
2008-02-18,860.505671336478
2008-02-19,854.5752294509282
2008-02-20,843.7413710508861
2008-02-21,849.6183567740421
2008-02-22,844.7995315740691
2008-02-25,860.8032045542607
2008-02-26,875.2830940011953
2008-02-27,868.051198710538
2008-02-28,848.2542785396645
2008-02-29,837.2364171366241
2008-03-03,826.6644517064219
2008-03-04,817.8680250637452
2008-03-05,832.1604717445122
2008-03-06,823.4295784934756
2008-03-07,817.3500263274851
2008-03-10,809.6978742027911
2008-03-11,816.4267568903568
2008-03-12,822.8972516367322
2008-03-13,810.7098347275987
2008-03-14,797.0068664519519
2008-03-17,754.8290510338638
2008-03-18,793.0682571090869
2008-03-19,782.6000413368274
2008-03-20,793.205495373342
2008-03-21,793.205495373342
2008-03-24,795.541259151913
2008-03-25,815.3427702765432
2008-03-26,800.1918520521998
2008-03-27,810.4670440619495
2008-03-28,801.3704378129264
2008-03-31,792.1513250101816
2008-04-01,825.8040323656727
2008-04-02,836.4391700105983
2008-04-03,835.0595136834999
2008-04-04,831.55654254074
2008-04-07,839.9246841393493
2008-04-08,824.0058348838305
2008-04-09,819.5658228307019
2008-04-10,819.1857388939437
2008-04-11,802.6917098579356
2008-04-14,796.113015750666
2008-04-15,798.5880696954517
2008-04-16,811.8962007589521
2008-04-17,808.0365398631989
2008-04-18,836.0419106099843
2008-04-21,815.4605620600987
2008-04-22,814.8857061129625
2008-04-23,819.3354904796123
2008-04-24,828.4747461161433
2008-04-25,845.044024338658
2008-04-28,849.3760122655348
2008-04-29,837.0607709697147
2008-04-30,846.4668054325684
2008-05-01,853.1135966491789
2008-05-02,874.2964306643331
2008-05-05,867.3710231494432
2008-05-06,863.1698446972614
2008-05-07,865.1810505442706
2008-05-08,868.1443031967569
2008-05-09,853.0925176765343
2008-05-12,858.9947008666813
2008-05-13,851.2547001559913
2008-05-14,846.1604035702061
2008-05-15,849.8660943538864
2008-05-16,854.0621433697589
2008-05-19,860.5304731393759
2008-05-20,840.5650259592404
2008-05-21,824.6559748471424
2008-05-22,836.4168649751313
2008-05-23,826.4811025087596
2008-05-26,826.1507127182472
2008-05-27,823.1401250391192
2008-05-28,835.8600555496032
2008-05-29,835.3810369087473
2008-05-30,837.522358142601
2008-06-02,826.5244019494495
2008-06-03,842.293351112854
2008-06-04,831.8286849366715
2008-06-05,833.9741794127468
2008-06-06,816.9049938512702
2008-06-09,811.418963830335
2008-06-10,810.5935386741938
2008-06-11,793.1652141003246
2008-06-12,802.8365904007588
2008-06-13,810.0572944788388
2008-06-16,808.0370728459292
2008-06-17,807.2279026505196
2008-06-18,796.9144231608652
2008-06-19,798.2867777977578
2008-06-20,781.4228677759518
2008-06-23,788.3451826990962
2008-06-24,779.3697298348903
2008-06-25,789.1155208416336
2008-06-26,763.580712583449
2008-06-27,763.7252785891975
2008-06-30,772.7947115200525
2008-07-01,754.5331534448122
2008-07-02,748.3227757310431
2008-07-03,759.6637419623985
2008-07-04,751.2810793426545
2008-07-07,760.1933106059274
2008-07-08,758.4370320175449
2008-07-09,772.7664808206653
2008-07-10,752.3975426608924
2008-07-11,724.032267008844
2008-07-14,730.6295753737129
2008-07-15,715.7103515914949
2008-07-16,722.3446235556017
2008-07-17,744.9513629114922
2008-07-18,759.1440970371676
2008-07-21,765.3377700070147
2008-07-22,754.4301792338443
2008-07-23,778.1543669229768
2008-07-24,760.9939361607564
2008-07-25,759.3929635952493
2008-07-28,748.9647483569976
2008-07-29,758.1387380729543
2008-07-30,773.0613143218316
2008-07-31,770.3813938719961
2008-08-01,764.375697511489
2008-08-04,755.9821417460367
2008-08-05,782.4626227385544
2008-08-06,788.4006520784915
2008-08-07,783.3915952748433
2008-08-08,798.8448500921195
2008-08-11,809.9060894494487
2008-08-12,805.4333784400673
2008-08-13,776.6852323519915
2008-08-14,784.3629357024655
2008-08-15,789.4577876496091
2008-08-18,786.6169715604223
2008-08-19,764.192246514985
2008-08-20,768.318928734224
2008-08-21,763.7127610386104
2008-08-22,780.7716660237247
2008-08-25,780.4573310904269
2008-08-26,779.0787813182527
2008-08-27,781.5556728058398
2008-08-28,789.1458422413697
2008-08-29,790.960538803461
2008-09-01,786.3544195795013
2008-09-02,794.2459850031179
2008-09-03,776.6874101566758
2008-09-04,761.5543127786497
2008-09-05,749.4566273893574
2008-09-08,782.0621802735562
2008-09-09,786.2250619970782
2008-09-10,781.045261304236
2008-09-11,776.5167111128753
2008-09-12,789.0271222248947
2008-09-15,764.3241985935426
2008-09-16,737.8321468584709
2008-09-17,725.7468175344573
2008-09-18,720.3093665091643
2008-09-19,791.1153113339117
2008-09-22,766.6068556616912
2008-09-23,755.2189773266321
2008-09-24,752.079540057458
2008-09-25,764.5367449918119
2008-09-26,753.3462104911983
2008-09-29,715.2399148253082
2008-09-30,741.9536960113265
2008-10-01,748.2571281492052
2008-10-02,744.0142723689228
2008-10-03,762.0886503036944
2008-10-06,711.4466415436189
2008-10-07,714.3172626249012
2008-10-08,672.2839661886733
2008-10-09,653.8826554628944
2008-10-10,595.525238689888
2008-10-13,657.7524625852019
2008-10-14,673.4788026191225
2008-10-15,627.7270601577707
2008-10-16,599.0395598640062
2008-10-17,625.3454157364122
2008-10-20,653.3802538622288
2008-10-21,639.9610983820395
2008-10-22,603.1790155257673
2008-10-23,605.9319804194333
2008-10-24,561.3902351150233
2008-10-27,554.3728743530852
2008-10-28,562.640686427373
2008-10-29,613.7152949654566
2008-10-30,625.2104710782033
2008-10-31,641.9077196955819
2008-11-03,634.0761143902648
2008-11-04,654.1968188640338
2008-11-05,642.1514128937284
2008-11-06,617.3136893362382
2008-11-07,621.180941161941
2008-11-10,613.8686639521969
2008-11-11,601.2487656821168
2008-11-12,585.5425340472656
2008-11-13,571.4989441141977
2008-11-14,573.7585716117998
2008-11-17,566.4716283187827
2008-11-18,578.7683203508168
2008-11-19,556.0467358906135
2008-11-20,539.8169706957912
2008-11-21,523.2519731337322
2008-11-24,559.0392301742071
2008-11-25,568.0290112517009
2008-11-26,570.8600584950632
2008-11-27,578.93680645889
2008-11-28,597.7802619360648
2008-12-01,554.5158668690549
2008-12-02,561.8934509860791
2008-12-03,569.3544916674616
2008-12-04,561.9040752721327
2008-12-05,554.337101582619
2008-12-08,584.5124781972496
2008-12-09,592.3709060812879
2008-12-10,584.8976883614649
2008-12-11,579.5892194817222
2008-12-12,560.6164447109355
2008-12-15,562.1423498511482
2008-12-16,559.196710687332
2008-12-17,537.8358464891323
2008-12-18,529.2412633432909
2008-12-19,531.5190583740917
2008-12-22,521.8918610351906
2008-12-23,519.5699029577695
2008-12-24,517.0770453091243
2008-12-25,517.0770453091243
2008-12-26,514.1565893388448
