Date,USA ESG LEADERS SELECT SUSTAINABILITY
2022-12-07,1483.443257437869
2022-12-08,1489.8719510729488
2022-12-09,1481.1024334032916
2022-12-12,1503.2889199463177
2022-12-13,1499.103093242705
2022-12-14,1487.0387959183133
2022-12-15,1449.6056882532841
2022-12-16,1436.8086068126927
2022-12-19,1428.6916305349362
2022-12-20,1420.167639482179
2022-12-21,1444.839574970702
2022-12-22,1428.4203262251897
2022-12-23,1431.5742917592204
2022-12-26,1431.5742917592204
2022-12-27,1421.6363306074022
2022-12-28,1408.9512602436973
2022-12-29,1431.0036644266052
2022-12-30,1423.0840810855218
2023-01-02,1423.0840810855218
2023-01-03,1435.4925763629335
2023-01-04,1443.333920917667
2023-01-05,1434.0980428119408
2023-01-06,1454.9589887324648
2023-01-09,1437.2198420572088
2023-01-10,1449.8307999893009
2023-01-11,1466.1328178157319
2023-01-12,1460.86028330468
2023-01-13,1465.5571261654695
2023-01-16,1466.098646511381
2023-01-17,1468.649790766141
2023-01-18,1442.8868899426368
2023-01-19,1432.8647362141892
2023-01-20,1456.2150973775279
2023-01-23,1469.6820936317577
2023-01-24,1466.3351158201608
2023-01-25,1461.992059741076
2023-01-26,1482.0228714022758
2023-01-27,1489.188531048815
2023-01-30,1467.198218246723
2023-01-31,1493.2830407210647
2023-02-01,1501.9558338439901
2023-02-02,1521.4697294175419
2023-02-03,1519.5529259058208
2023-02-06,1524.139765154836
2023-02-07,1546.9089153047432
2023-02-08,1524.811545232333
2023-02-09,1504.4898022769519
2023-02-10,1516.2165299690055
2023-02-13,1530.071247333084
2023-02-14,1527.9955036424544
2023-02-15,1541.50914655252
2023-02-16,1522.5515746492738
2023-02-17,1523.43316295507
2023-02-20,1520.0121200628196
2023-02-21,1486.8002155471336
2023-02-22,1492.1906227092218
2023-02-23,1505.5876180504504
2023-02-24,1496.537358931078
2023-02-27,1492.5430709671928
2023-02-28,1491.3130878942854
2023-03-01,1475.060471495352
2023-03-02,1495.3993354938498
2023-03-03,1518.3710847908785
2023-03-06,1500.9270565100037
2023-03-07,1487.697024217113
2023-03-08,1496.1709802565424
2023-03-09,1463.4917585160767
2023-03-10,1418.5286988878086
2023-03-13,1406.350294163063
2023-03-14,1432.4632547882113
2023-03-15,1446.8244991472848
2023-03-16,1462.3331436054061
2023-03-17,1440.7016173996935
2023-03-20,1443.127931959297
2023-03-21,1456.1472434324073
2023-03-22,1426.1356259628208
2023-03-23,1417.132952112542
2023-03-24,1443.7499543932422
2023-03-27,1443.575893546252
2023-03-28,1435.3761618310364
2023-03-29,1456.571488204143
2023-03-30,1454.586062330755
2023-03-31,1483.6274942003456
2023-04-03,1477.052470039049
2023-04-04,1454.6083954715882
2023-04-05,1455.4893876734143
2023-04-06,1459.928091621815
2023-04-07,1459.928091621815
2023-04-10,1474.2892083980455
2023-04-11,1467.1266576624648
2023-04-12,1453.8287774517544
2023-04-13,1460.0781323659576
2023-04-14,1459.0748310106424
2023-04-17,1478.3635986782797
2023-04-18,1472.1898982239268
2023-04-19,1474.1797556284273
2023-04-20,1462.4748084379003
2023-04-21,1466.8105400635802
2023-04-24,1458.2222219781606
2023-04-25,1439.248304434085
2023-04-26,1425.646814115308
2023-04-27,1453.2358054393133
2023-04-28,1464.4296210172715
2023-05-01,1473.0762564999204
2023-05-02,1455.005370922103
2023-05-03,1437.8007160937327
2023-05-04,1434.3113427197518
2023-05-05,1456.7429534116634
2023-05-08,1453.9965100591278
2023-05-09,1454.2789445629621
2023-05-10,1459.2915877245346
2023-05-11,1463.7602986933491
2023-05-12,1471.167431681915
2023-05-15,1476.713941588156
2023-05-16,1463.5825981169346
2023-05-17,1488.0830072130184
2023-05-18,1508.7228480842966
2023-05-19,1504.1794061251537
2023-05-22,1505.465891582323
2023-05-23,1487.6485304487821
2023-05-24,1472.0380460752997
2023-05-25,1494.4801827979168
2023-05-26,1517.2732037425737
2023-05-29,1516.7773165249903
2023-05-30,1513.101939421153
