Date,WORLD ex ISRAEL VALUE
2010-11-15,1042.6554203686358
2010-11-16,1026.7362213411914
2010-11-17,1029.2615371859233
2010-11-18,1040.0596045920904
2010-11-19,1036.0910914073659
2010-11-22,1033.4246399431538
2010-11-23,1028.6706825453596
2010-11-24,1039.2513870925088
2010-11-25,1041.6108175245836
2010-11-26,1041.502751288712
2010-11-29,1043.6434194884864
2010-11-30,1042.6460566838284
2010-12-01,1060.0625255580562
2010-12-02,1069.237112938295
2010-12-03,1059.6821859938575
2010-12-06,1064.2506467041303
2010-12-07,1064.064348783203
2010-12-08,1075.0050432349353
2010-12-09,1084.7274409748936
2010-12-10,1086.071814747226
2010-12-13,1080.6056960098663
2010-12-14,1083.4534512553262
2010-12-15,1080.9847815494138
2010-12-16,1092.0467381065114
2010-12-17,1092.3762001760851
2010-12-20,1098.2825301207633
2010-12-21,1105.9818149514622
2010-12-22,1112.380125896782
2010-12-23,1114.9844484316677
2010-12-24,1111.3484651482245
2010-12-27,1107.3271403989468
2010-12-28,1112.0307194564095
2010-12-29,1114.390215435664
2010-12-30,1099.7900163987176
2010-12-31,1092.4139807040417
2011-01-03,1104.5624472321713
2011-01-04,1111.974350667596
2011-01-05,1123.4781610551208
2011-01-06,1131.3461599596442
2011-01-07,1133.070129030917
2011-01-10,1130.2639376984714
2011-01-11,1135.8405770486359
2011-01-12,1141.2714373565268
2011-01-13,1125.9947124695927
2011-01-14,1128.6099417595626
2011-01-17,1133.2828335199224
2011-01-18,1131.3743794896473
2011-01-19,1118.2097679048238
2011-01-20,1117.0914265812862
2011-01-21,1113.5599907930882
2011-01-24,1113.3331173608913
2011-01-25,1111.6969413189831
2011-01-26,1113.3097923603148
2011-01-27,1114.1091629981656
2011-01-28,1108.2283680667106
2011-01-31,1106.0730977306239
2011-02-01,1119.9922975054403
2011-02-02,1119.9934010634668
2011-02-03,1131.5328742538488
2011-02-04,1138.5164209873183
2011-02-07,1146.892834297452
2011-02-08,1142.9729295544262
2011-02-09,1136.5814435978818
2011-02-10,1141.991844681678
2011-02-11,1147.1527593856727
2011-02-14,1157.4633570695855
2011-02-15,1153.9218562296228
2011-02-16,1161.7965212599972
2011-02-17,1164.2886609859358
2011-02-18,1163.4157260662985
2011-02-21,1156.2168668614834
2011-02-22,1138.6249835863487
2011-02-23,1127.8588323652714
2011-02-24,1122.943878994946
2011-02-25,1136.1653947709249
2011-02-28,1141.1389203258088
2011-03-01,1130.1501421710436
2011-03-02,1122.5909610807605
2011-03-03,1129.0098646256397
2011-03-04,1121.672431099713
2011-03-07,1113.370134884248
2011-03-08,1125.7153030281077
2011-03-09,1123.9063760690742
2011-03-10,1112.080674666113
2011-03-11,1110.013552540567
2011-03-14,1087.2694506285513
2011-03-15,1062.1970577086104
2011-03-16,1055.112982655372
2011-03-17,1064.7931137160358
2011-03-18,1062.883119072188
2011-03-21,1075.815365371967
2011-03-22,1078.028009195608
2011-03-23,1083.6551988600525
2011-03-24,1086.4711981170012
2011-03-25,1092.5989437416583
2011-03-28,1092.2991283722147
2011-03-29,1096.099234560092
2011-03-30,1103.2993288035643
2011-03-31,1094.0172120191241
2011-04-01,1103.8367025329303
2011-04-04,1099.9291327320113
2011-04-05,1099.9615299417635
2011-04-06,1094.9212259859296
2011-04-07,1097.3814183621423
2011-04-08,1092.2421048365984
2011-04-11,1088.604405482579
2011-04-12,1073.8563020435736
2011-04-13,1075.4616613129685
2011-04-14,1076.2005400129249
2011-04-15,1080.3432976917768
2011-04-18,1077.5712616868293
2011-04-19,1074.520146480104
2011-04-20,1079.6417668890144
2011-04-21,1082.0750458915982
2011-04-22,1082.1192039382054
2011-04-25,1080.570694398716
2011-04-26,1084.4055687704804
2011-04-27,1088.6196513625157
2011-04-28,1087.6239648493904
2011-04-29,1090.1159812280625
2011-05-02,1088.7321456697446
2011-05-03,1086.7605948809382
2011-05-04,1075.039365959344
2011-05-05,1081.199676802803
2011-05-06,1092.0501253567174
2011-05-09,1104.2848904400441
2011-05-10,1108.1374022866316
2011-05-11,1106.3293315403857
2011-05-12,1109.0780260538033
2011-05-13,1101.4480519021681
2011-05-16,1094.469722770387
2011-05-17,1094.4202105282545
2011-05-18,1098.290663469468
2011-05-19,1101.0815299586393
2011-05-20,1100.1862183870505
2011-05-23,1092.0072178529736
2011-05-24,1086.8789464897825
2011-05-25,1093.1684811247121
2011-05-26,1094.5791994121246
2011-05-27,1091.6516599328525
2011-05-30,1090.130806929634
2011-05-31,1095.9488353420447
2011-06-01,1075.7823360683658
2011-06-02,1065.9362583945579
2011-06-03,1053.787712830933
2011-06-06,1042.00502848492
2011-06-07,1038.504190009595
2011-06-08,1037.558877388058
2011-06-09,1049.535590618275
2011-06-10,1045.6911683309083
2011-06-13,1046.2012640462688
2011-06-14,1053.0950677378264
2011-06-15,1048.2265321846296
2011-06-16,1052.866368202674
2011-06-17,1048.7845359186258
2011-06-20,1048.9352116853015
2011-06-21,1059.6359962048982
2011-06-22,1053.4615830581645
2011-06-23,1056.9798586088536
2011-06-24,1049.7964958464183
2011-06-27,1045.6583561893763
2011-06-28,1050.2526353135636
2011-06-29,1062.596645478798
2011-06-30,1069.7221848502982
2011-07-01,1081.263557800738
2011-07-04,1081.8181167770774
2011-07-05,1081.1276005524367
2011-07-06,1087.4896017794374
2011-07-07,1090.018240559719
2011-07-08,1089.164279675342
2011-07-11,1085.4582551815615
2011-07-12,1079.9493051973416
2011-07-13,1076.4421128367273
2011-07-14,1069.9505297393057
2011-07-15,1071.2433853393786
2011-07-18,1064.1058877401297
2011-07-19,1066.0672723420832
2011-07-20,1074.266103660681
2011-07-21,1080.1598972334727
2011-07-22,1083.328764813667
2011-07-25,1076.908529062718
2011-07-26,1067.2100986661362
2011-07-27,1056.4084753060415
2011-07-28,1057.1612008792374
2011-07-29,1046.7041349890371
2011-08-01,1050.832768834833
2011-08-02,1028.0078555410105
2011-08-03,1016.9220628238816
2011-08-04,984.200737848855
2011-08-05,970.5346916523608
2011-08-08,921.5883346915754
2011-08-09,943.3547482983806
2011-08-10,914.8494873393025
2011-08-11,939.6459346503118
2011-08-12,953.0839607235808
2011-08-15,959.6030540119572
2011-08-16,955.9207928293857
2011-08-17,957.34253618042
2011-08-18,927.1750252136738
2011-08-19,907.786150936444
2011-08-22,909.4412010623022
2011-08-23,928.5396631545628
2011-08-24,937.726540554431
2011-08-25,930.4943281785683
2011-08-26,932.8688935978347
2011-08-29,945.0005471668052
2011-08-30,953.7560833601074
2011-08-31,968.4495945980623
2011-09-01,970.9774953974451
2011-09-02,949.8429610521159
2011-09-05,938.6210059302044
2011-09-06,932.0185556129627
2011-09-07,958.394054444544
2011-09-08,957.3823630738881
2011-09-09,947.8234840530916
2011-09-12,944.2271063666204
2011-09-13,950.1359454176743
2011-09-14,958.3627433780803
2011-09-15,969.2575388333986
2011-09-16,978.870237576845
2011-09-19,972.9327076794433
2011-09-20,970.9860167378718
2011-09-21,950.3279262307884
2011-09-22,927.8111442587689
2011-09-23,930.3293767048566
2011-09-26,949.0021466306664
2011-09-27,964.2561719495778
2011-09-28,954.6333243608628
2011-09-29,962.9913639617629
2011-09-30,959.1548329062668
2011-10-03,942.8964705985549
2011-10-04,941.7568827210422
2011-10-05,957.7918163599257
2011-10-06,973.9459614314674
2011-10-07,969.1842942738953
2011-10-10,983.9437064056115
2011-10-11,985.9877804745241
2011-10-12,990.5005298612729
2011-10-13,987.912444204484
2011-10-14,989.3456251692731
2011-10-17,984.6405125745547
2011-10-18,996.2156189448351
2011-10-19,989.8063948225134
2011-10-20,991.517793799232
2011-10-21,999.5640827847258
2011-10-24,1012.4815590923836
2011-10-25,996.825166899607
2011-10-26,1008.3131953208905
2011-10-27,1028.54157489011
2011-10-28,1025.6036053567723
2011-10-31,1010.7476432633539
2011-11-01,991.4525750550941
2011-11-02,995.0355268633059
2011-11-03,1013.1908501960634
2011-11-04,1006.4838846042468
2011-11-07,1009.8081386869648
2011-11-08,1014.8804877552172
2011-11-09,1001.6782693224736
2011-11-10,1002.8911925702073
2011-11-11,1014.374884378239
2011-11-14,1011.756747978846
2011-11-15,1014.9631693828348
2011-11-16,1004.7409796310886
2011-11-17,994.0060179526598
2011-11-18,990.3032217115881
2011-11-21,971.6587547967756
2011-11-22,963.6534700368952
2011-11-23,952.6141938366688
2011-11-24,951.2698309132899
2011-11-25,954.6118131341152
2011-11-28,977.7480062030373
2011-11-29,986.7915173625235
2011-11-30,1018.0862881342109
2011-12-01,1015.9686766889004
2011-12-02,1024.3795892596966
2011-12-05,1033.3335611700347
2011-12-06,1035.939784905376
2011-12-07,1039.927195054731
2011-12-08,1023.610920452185
2011-12-09,1032.3929982665447
2011-12-12,1025.7620170204425
2011-12-13,1028.8829031790897
2011-12-14,1023.5397018368056
2011-12-15,1025.1589223342307
2011-12-16,1024.1389699929323
2011-12-19,1015.1378718640948
2011-12-20,1033.6171025871322
2011-12-21,1042.2536284775683
2011-12-22,1052.1662294445225
2011-12-23,1062.2043706982886
2011-12-26,1062.6289092635338
2011-12-27,1060.1445292194314
2011-12-28,1055.0021872970676
2011-12-29,1067.6344752646553
2011-12-30,1066.5476335587875
2012-01-02,1070.086432707922
2012-01-03,1082.0277312905062
2012-01-04,1091.1080137758493
2012-01-05,1093.581206856202
2012-01-06,1094.9365810740007
2012-01-09,1093.57192406197
2012-01-10,1104.9568738762657
2012-01-11,1110.8810285028057
2012-01-12,1103.9306052275078
2012-01-13,1109.0285211511627
2012-01-16,1109.673437204784
2012-01-17,1111.5487617852646
2012-01-18,1113.1303297557035
2012-01-19,1117.2569208981943
2012-01-20,1119.4495510715615
2012-01-23,1115.2280477870997
2012-01-24,1114.9203120380694
2012-01-25,1117.6632987808698
2012-01-26,1107.6273365810594
2012-01-27,1104.3036503148667
2012-01-30,1098.2248246430174
2012-01-31,1101.436989514052
2012-02-01,1108.3890085271871
2012-02-02,1111.9326581276941
2012-02-03,1128.509410739025
2012-02-06,1132.1011119996092
2012-02-07,1123.1122599912806
2012-02-08,1125.6885317322374
2012-02-09,1122.687186818537
2012-02-10,1117.865521435087
2012-02-13,1123.8482302667594
2012-02-14,1125.2139611861896
2012-02-15,1132.1406362009934
2012-02-16,1139.9540951865558
2012-02-17,1138.91935706616
2012-02-20,1137.3954403926948
2012-02-21,1136.1161146062184
2012-02-22,1130.9871805514324
2012-02-23,1128.5274941206842
2012-02-24,1121.8384825575947
2012-02-27,1126.1933478210406
2012-02-28,1127.2935505094542
2012-02-29,1127.4804657005743
2012-03-01,1136.743617599156
2012-03-02,1142.9168320614103
2012-03-05,1136.0980225534754
2012-03-06,1121.8592704024527
2012-03-07,1125.6606596192112
2012-03-08,1128.626242179705
2012-03-09,1142.5820699292965
2012-03-12,1139.437551398238
2012-03-13,1161.1006730681765
2012-03-14,1166.3367775057611
2012-03-15,1170.518044195107
2012-03-16,1167.2853621832708
2012-03-19,1164.9089665179324
2012-03-20,1159.660145941308
2012-03-21,1157.1631014675413
2012-03-22,1149.2168344993245
2012-03-23,1147.0603092947113
2012-03-26,1153.79435973009
2012-03-27,1152.3403081364993
2012-03-28,1147.5175698105131
2012-03-29,1141.0510499465743
2012-03-30,1143.3812738035936
2012-04-02,1153.6271101905386
2012-04-03,1141.7094402146818
2012-04-04,1140.0595315677056
2012-04-05,1141.3686594393719
2012-04-06,1140.4983519755697
2012-04-09,1131.1182674513013
2012-04-10,1111.0307491343842
2012-04-11,1114.7447427193988
2012-04-12,1124.2562467210819
2012-04-13,1117.1169266099394
2012-04-16,1120.3573461701326
2012-04-17,1131.0102523963585
2012-04-18,1128.1192980303701
2012-04-19,1120.9321821728072
2012-04-20,1120.1161241399657
2012-04-23,1113.338294716587
2012-04-24,1117.0137124867792
2012-04-25,1127.2797772396611
2012-04-26,1130.187280374763
2012-04-27,1131.679066033056
2012-04-30,1130.1086305232745
2012-05-01,1134.9797438066876
2012-05-02,1133.4893454328624
2012-05-03,1127.3749492249196
2012-05-04,1116.1032535436802
2012-05-07,1119.5923937105188
2012-05-08,1116.6490168453065
2012-05-09,1112.4959620814798
2012-05-10,1117.6233866609557
2012-05-11,1115.1279066251993
2012-05-14,1107.628996140152
2012-05-15,1102.5966014668331
2012-05-16,1097.1902659711704
2012-05-17,1089.5331077455305
2012-05-18,1077.809067678504
2012-05-21,1081.5330280879516
2012-05-22,1091.399382596548
2012-05-23,1093.0205637536274
2012-05-24,1098.7658143538283
2012-05-25,1102.3645117179963
2012-05-28,1100.8057749457816
2012-05-29,1110.0587830214793
2012-05-30,1104.0039925615529
2012-05-31,1105.1940338881836
2012-06-01,1085.0419461873512
2012-06-04,1071.7025763895203
2012-06-05,1081.5707277253741
2012-06-06,1103.2432886741822
2012-06-07,1104.7673270923462
2012-06-08,1111.8748194159396
2012-06-11,1103.9213701947656
2012-06-12,1116.099531871752
2012-06-13,1106.084969806481
2012-06-14,1111.6679355817726
2012-06-15,1121.9227919378557
2012-06-18,1125.034867572138
2012-06-19,1131.4536257840753
2012-06-20,1132.8916199322525
2012-06-21,1122.106397863364
2012-06-22,1127.6095343912968
2012-06-25,1115.2637844476653
2012-06-26,1117.7714232636597
2012-06-27,1132.002320107717
2012-06-28,1135.1073030657715
2012-06-29,1143.9173087365086
2012-07-02,1157.7052499387858
2012-07-03,1164.2796212885105
2012-07-04,1171.5622754758535
2012-07-05,1173.7192770032514
2012-07-06,1168.9285512909878
2012-07-09,1165.1505231867159
2012-07-10,1164.7377414168775
2012-07-11,1169.1321514855897
2012-07-12,1164.7191140150132
2012-07-13,1176.7340112425031
2012-07-16,1177.1798839828402
2012-07-17,1184.156717379164
2012-07-18,1187.701273481762
2012-07-19,1192.3142265921977
2012-07-20,1184.0886116303259
2012-07-23,1171.0833577643893
2012-07-24,1164.0036595328834
2012-07-25,1160.4976460221712
2012-07-26,1169.0625693692239
2012-07-27,1183.988904086538
2012-07-30,1201.264734145957
2012-07-31,1191.110009017933
2012-08-01,1191.025560743776
2012-08-02,1188.9333599214344
2012-08-03,1197.0287064590389
2012-08-06,1197.5508786154528
2012-08-07,1205.8982930737716
2012-08-08,1213.4783827614765
2012-08-09,1218.9867209048512
2012-08-10,1219.656618627006
2012-08-13,1213.3443214025565
2012-08-14,1217.4110366765617
2012-08-15,1220.2115263023657
2012-08-16,1222.1793745662628
2012-08-17,1231.0125929511378
2012-08-20,1226.1539885964846
2012-08-21,1216.837406605993
2012-08-22,1211.7523543447294
2012-08-23,1197.406589256365
2012-08-24,1204.1208087995665
2012-08-27,1204.7702273804946
2012-08-28,1198.0420818159323
2012-08-29,1200.6837993861388
2012-08-30,1193.4666193102987
2012-08-31,1190.2010334854187
2012-09-03,1193.445397779883
2012-09-04,1189.5703621959228
2012-09-05,1184.7528961599025
2012-09-06,1205.4523925954513
2012-09-07,1205.192528175751
2012-09-10,1202.9136452844987
2012-09-11,1203.9858921602522
2012-09-12,1205.5898639962893
2012-09-13,1215.4791926483442
2012-09-14,1209.507389624223
2012-09-17,1204.2074870997644
2012-09-18,1205.1874527620243
2012-09-19,1208.5509879667202
2012-09-20,1212.8329463191105
2012-09-21,1213.6275754066223
2012-09-24,1216.4165066005214
2012-09-25,1209.019001179936
2012-09-26,1204.3228787672922
2012-09-27,1211.1359103308441
2012-09-28,1201.9969335854666
2012-10-01,1206.0211792529803
2012-10-02,1203.904668924884
2012-10-03,1206.0965352049152
2012-10-04,1206.5322522689137
2012-10-05,1208.3454072875668
2012-10-08,1209.8772489798744
2012-10-09,1206.6229719599646
2012-10-10,1198.0898644855686
2012-10-11,1198.797028585885
2012-10-12,1191.8898200264998
2012-10-15,1201.4247237451798
2012-10-16,1209.2890871461755
2012-10-17,1213.6240984438382
2012-10-18,1219.9496292503577
2012-10-19,1209.8001043344539
2012-10-22,1203.6960039107419
2012-10-23,1193.27893656457
2012-10-24,1191.5011544968963
2012-10-25,1196.4871133291138
2012-10-26,1195.51336126166
2012-10-29,1193.9475855358287
2012-10-30,1193.3421826007507
2012-10-31,1195.5385058443508
2012-11-01,1208.2296373430838
2012-11-02,1209.8784330042192
2012-11-05,1211.2615514044148
2012-11-06,1218.394593729338
2012-11-07,1199.9903313186746
2012-11-08,1192.4404692171588
2012-11-09,1192.2654085047382
2012-11-12,1190.469752190445
2012-11-13,1187.3912538169207
2012-11-14,1172.5328803333985
2012-11-15,1164.4234582736967
2012-11-16,1170.5341618346822
2012-11-19,1184.8187060940031
2012-11-20,1185.739441919818
2012-11-21,1187.7079604316177
2012-11-22,1186.9395976093047
2012-11-23,1193.2487584359378
2012-11-26,1189.3023385628428
2012-11-27,1188.326740497505
2012-11-28,1194.6153401727238
2012-11-29,1198.1273107919892
2012-11-30,1196.9342354004498
2012-12-03,1189.7660329927255
2012-12-04,1188.7898687095794
2012-12-05,1196.512571443781
2012-12-06,1206.837320895277
2012-12-07,1214.950956603352
2012-12-10,1215.4125704870144
2012-12-11,1216.605961904328
2012-12-12,1217.368375748597
2012-12-13,1209.7751637083936
2012-12-14,1206.9096381398742
2012-12-17,1211.5107787352922
2012-12-18,1218.7938045506378
2012-12-19,1216.0380796352952
2012-12-20,1222.0634771694
2012-12-21,1217.947918483875
2012-12-24,1213.3240204848091
2012-12-25,1213.8484502360316
2012-12-26,1210.5890045502854
2012-12-27,1210.0065306513277
2012-12-28,1200.8008536749098
2012-12-31,1213.5555582103716
2013-01-01,1213.5555582103716
2013-01-02,1235.3757417094735
2013-01-03,1246.3966748934351
2013-01-04,1258.4791083646026
2013-01-07,1250.3517991831184
2013-01-08,1248.6473250388965
2013-01-09,1255.7317515687666
2013-01-10,1251.7752346795749
2013-01-11,1242.4198242150535
2013-01-14,1240.6466228838426
2013-01-15,1244.6506516511456
2013-01-16,1244.792937578238
2013-01-17,1245.524246458688
2013-01-18,1253.5093887853104
2013-01-21,1253.2295058178277
2013-01-22,1259.6674486979032
2013-01-23,1257.5113444166007
2013-01-24,1254.8779125639203
2013-01-25,1253.9857638405483
2013-01-28,1254.1332114228467
2013-01-29,1262.123529985815
2013-01-30,1252.153381004444
2013-01-31,1247.94085855658
2013-02-01,1244.894168914358
2013-02-04,1241.6456943765813
2013-02-05,1249.147991985533
2013-02-06,1251.072618655287
2013-02-07,1258.0685996117436
2013-02-08,1265.6543893432204
2013-02-11,1263.9492547910606
2013-02-12,1265.252708866196
2013-02-13,1267.9243188396322
2013-02-14,1273.4083765128448
2013-02-15,1267.0244704216311
2013-02-18,1269.3095841311215
2013-02-19,1279.9662688021178
2013-02-20,1269.1679227506804
2013-02-21,1266.2317810823229
2013-02-22,1281.121403160531
2013-02-25,1266.107204698973
2013-02-26,1273.3317652150229
2013-02-27,1283.5210738564347
2013-02-28,1291.5495680505846
2013-03-01,1296.5734849817482
2013-03-04,1297.0366624760402
2013-03-05,1309.580907809977
2013-03-06,1315.9204915575533
2013-03-07,1309.5854532230705
2013-03-08,1324.8342174189613
2013-03-11,1327.3223931204955
2013-03-12,1325.6641193371568
2013-03-13,1328.7201649747335
2013-03-14,1336.0451777181772
2013-03-15,1330.8554424376707
2013-03-18,1328.9374758601555
2013-03-19,1332.3442313981227
2013-03-20,1333.6821458249983
2013-03-21,1330.3273292519918
2013-03-22,1328.1940455318686
2013-03-25,1333.055078445775
2013-03-26,1340.9365328942731
2013-03-27,1345.2602043453187
2013-03-28,1342.6376270007884
2013-03-29,1342.2694996868954
2013-04-01,1337.132635562654
2013-04-02,1345.0928527750903
2013-04-03,1332.5669331616932
2013-04-04,1330.6712217266563
2013-04-05,1312.13734813231
2013-04-08,1318.3734210112182
2013-04-09,1323.5478989793296
2013-04-10,1339.8793524056246
2013-04-11,1343.9457859086763
2013-04-12,1341.1368192097516
2013-04-15,1320.5999889364339
2013-04-16,1322.1846282753684
2013-04-17,1315.3731783597182
2013-04-18,1307.2134935668291
2013-04-19,1316.1839738584495
2013-04-22,1326.5147339721157
2013-04-23,1344.9694149976049
2013-04-24,1355.2589195959845
2013-04-25,1361.245802162908
2013-04-26,1357.941446486117
2013-04-29,1361.3378581820095
2013-04-30,1359.1926816702032
2013-05-01,1348.0576967424122
2013-05-02,1363.3020760162935
2013-05-03,1370.5113469064033
2013-05-06,1375.717974049181
2013-05-07,1383.5285442421941
2013-05-08,1384.180100654987
2013-05-09,1384.022786026663
2013-05-10,1395.3593682264636
2013-05-13,1396.0815375357117
2013-05-14,1405.7374842797412
2013-05-15,1425.0967303975049
2013-05-16,1416.963482958843
2013-05-17,1433.4893630204538
2013-05-20,1436.5466931639455
2013-05-21,1437.2215661905404
2013-05-22,1430.392185098398
2013-05-23,1409.0875131163514
2013-05-24,1404.2311355844765
2013-05-27,1400.8553533004815
2013-05-28,1417.8069949031833
2013-05-29,1399.6360759957265
2013-05-30,1392.6520880701974
2013-05-31,1382.527198874674
2013-06-03,1378.9563729974846
2013-06-04,1375.7285726010098
2013-06-05,1353.3207188829474
2013-06-06,1345.5793748582644
2013-06-07,1356.0857365774839
2013-06-10,1361.0252770803638
2013-06-11,1343.833949116219
2013-06-12,1332.2275208791316
2013-06-13,1343.7445976013144
2013-06-14,1338.439428368602
2013-06-17,1350.6833640294199
2013-06-18,1351.4045119010639
2013-06-19,1341.1826823280933
2013-06-20,1317.849035198827
2013-06-21,1320.4598818531388
2013-06-24,1306.5076395081376
2013-06-25,1319.767078080491
2013-06-26,1339.5710888290637
2013-06-27,1349.135589154538
2013-06-28,1346.7330723290686
2013-07-01,1350.81968798106
2013-07-02,1350.5959645801329
2013-07-03,1351.4865206702614
2013-07-04,1365.0798485752887
2013-07-05,1374.0468637390834
2013-07-08,1380.7970329213474
2013-07-09,1400.3797546233088
2013-07-10,1396.1964506952156
2013-07-11,1397.6854730470704
2013-07-12,1397.4329036929569
2013-07-15,1401.9018026344686
2013-07-16,1392.350284253963
2013-07-17,1399.5664708346649
2013-07-18,1409.0423538940925
2013-07-19,1406.4111034956593
2013-07-22,1408.4917794817293
2013-07-23,1407.9288845328767
2013-07-24,1403.7046626415608
2013-07-25,1401.749614656776
2013-07-26,1397.6752329123556
2013-07-29,1392.3296857329042
2013-07-30,1391.903357517978
2013-07-31,1386.6412898098035
2013-08-01,1404.8931940647258
2013-08-02,1406.1660492783446
2013-08-05,1406.0279152355283
2013-08-06,1395.6908644585894
2013-08-07,1388.8835466245446
2013-08-08,1391.4001301738388
2013-08-09,1395.2986711775825
2013-08-12,1398.5428951287302
2013-08-13,1406.2102482860007
2013-08-14,1403.6036897289052
2013-08-15,1388.6800841429722
2013-08-16,1380.3555485625036
2013-08-19,1369.1332777613497
2013-08-20,1359.9715175094984
2013-08-21,1353.9882012616051
2013-08-22,1364.7066318653046
2013-08-23,1370.9001697355436
2013-08-26,1367.7651397533707
2013-08-27,1348.192875077486
2013-08-28,1351.0058832858945
2013-08-29,1363.0789832885682
2013-08-30,1359.7620063128988
2013-09-02,1367.3304295153182
2013-09-03,1372.7960116138963
2013-09-04,1378.1935230260656
2013-09-05,1388.6239119662341
2013-09-06,1389.498785946192
2013-09-09,1391.4735725698713
2013-09-10,1403.3266119363072
2013-09-11,1406.4942796849143
2013-09-12,1402.9876939936398
2013-09-13,1409.372116153062
2013-09-16,1412.2994543050952
2013-09-17,1413.0481026413092
2013-09-18,1425.1302968776142
2013-09-19,1413.1201401927178
2013-09-20,1406.3617470213817
2013-09-23,1403.3344325814649
2013-09-24,1401.303441344993
2013-09-25,1400.037685006603
2013-09-26,1404.2654662543887
2013-09-27,1396.1172702282004
2013-09-30,1385.7726738030608
2013-10-01,1395.645885609462
2013-10-02,1388.5615083387727
2013-10-03,1378.032546667622
2013-10-04,1386.225130851191
2013-10-07,1379.3375991910898
2013-10-08,1367.0854431600383
2013-10-09,1374.5948068260338
2013-10-10,1398.0840517873232
2013-10-11,1403.9824002260257
2013-10-14,1406.3938555344266
2013-10-15,1411.319048526623
2013-10-16,1424.281005750523
2013-10-17,1422.1882161542298
2013-10-18,1426.0984298610344
2013-10-21,1429.2383873394162
