Date,WORLD ex UK VALUE
2001-04-26,149.85732652787797
2001-04-27,152.46856520388258
2001-04-30,153.0948582414912
2001-05-01,154.25555980681307
2001-05-02,153.9159624260361
2001-05-03,152.28100920624303
2001-05-04,153.13341601265878
2001-05-07,153.82400874971773
2001-05-08,153.41979120447863
2001-05-09,153.18406165048881
2001-05-10,154.17113512687274
2001-05-11,154.32553245457305
2001-05-14,154.70418901893578
2001-05-15,154.48297812066883
2001-05-16,155.6357416111312
2001-05-17,156.80524262373083
2001-05-18,157.89276623212072
2001-05-21,159.52362992523823
2001-05-22,160.79193406194432
2001-05-23,160.38680447167707
2001-05-24,161.13347851512196
2001-05-25,159.89049614237322
2001-05-28,159.24278247193865
2001-05-29,159.5935034781884
2001-05-30,157.4431152078236
2001-05-31,159.83530098510877
2001-06-01,159.95920388200372
2001-06-04,160.3343993777703
2001-06-05,161.26618275244962
2001-06-06,160.12478906386548
2001-06-07,159.43105757945855
2001-06-08,159.0629265288497
2001-06-11,159.36326141559783
2001-06-12,157.2496667559706
2001-06-13,156.72879252107887
2001-06-14,153.49105487870452
2001-06-15,152.46838350366568
2001-06-18,151.52237779314163
2001-06-19,152.39151436290723
2001-06-20,153.34845704626068
2001-06-21,154.6369533827771
2001-06-22,154.24032849217193
2001-06-25,152.64700302245024
2001-06-26,151.95172421310042
2001-06-27,151.66767198877614
2001-06-28,154.08592329413227
2001-06-29,155.82690907999907
2001-07-02,156.87420780020878
2001-07-03,156.51573523963376
2001-07-04,156.42998255088796
2001-07-05,156.6854293768368
2001-07-06,152.69743358747363
2001-07-09,152.35260397517405
2001-07-10,150.6252019297226
2001-07-11,149.08395394769633
2001-07-12,152.46656833816564
2001-07-13,153.09523574104364
2001-07-16,151.98235875081215
2001-07-17,152.711392013451
2001-07-18,148.707377771705
2001-07-19,149.41055736985
2001-07-20,148.50141007187597
2001-07-23,147.4330381770363
2001-07-24,144.7223451737021
2001-07-25,145.27931954486414
2001-07-26,147.03653822434026
2001-07-27,148.12250379727678
2001-07-30,147.8749873565547
2001-07-31,148.66415761012027
2001-08-01,148.71826837897322
2001-08-02,148.94052368520275
2001-08-03,147.5106831874069
2001-08-06,147.47276530975049
2001-08-07,148.36700001464487
2001-08-08,146.78389685152453
2001-08-09,144.15497031045572
2001-08-10,143.70491704402002
2001-08-13,143.21493805626096
2001-08-14,143.93031228797807
2001-08-15,141.93817115762
2001-08-16,141.38220739120976
2001-08-17,139.12423397852083
2001-08-20,139.71481643170884
2001-08-21,139.61772948064694
2001-08-22,139.16535799759274
2001-08-23,139.85719266057015
2001-08-24,141.35491552406555
2001-08-27,141.55662595528656
2001-08-28,139.97473409888798
2001-08-29,138.72620023289033
2001-08-30,136.80208191103367
2001-08-31,137.44961011783792
2001-09-03,136.83922875946658
2001-09-04,139.5166076853988
2001-09-05,138.38652924630145
2001-09-06,135.85676026947195
2001-09-07,131.91420315180847
2001-09-10,131.8168823278743
2001-09-11,129.20939249713146
2001-09-12,128.12430616422225
2001-09-13,128.43584335622427
2001-09-14,126.0421425570979
2001-09-17,121.56729277942327
2001-09-18,120.99899707520973
2001-09-19,118.87848617799456
2001-09-20,115.47348891447216
2001-09-21,114.07379971204912
2001-09-24,118.16512123036924
2001-09-25,118.31316351832791
2001-09-26,118.45106166361715
2001-09-27,119.62756936076602
2001-09-28,123.77814346454198
2001-10-01,122.51777205035472
2001-10-02,124.2192650411932
2001-10-03,124.74753570294804
2001-10-04,126.48104163599828
2001-10-05,124.92500377109434
2001-10-08,123.94980345435187
2001-10-09,123.67833302558257
2001-10-10,126.4507720165185
2001-10-11,129.29986801839522
2001-10-12,128.33243918423565
2001-10-15,127.12929070661669
2001-10-16,128.02118213666782
2001-10-17,127.61311243831129
2001-10-18,126.15591006142883
2001-10-19,126.2231950011735
2001-10-22,128.16559473355846
2001-10-23,129.27921319717106
2001-10-24,128.66679207437534
2001-10-25,128.76566693854284
2001-10-26,130.3014285961749
2001-10-29,126.38217120360784
2001-10-30,123.66488683976348
2001-10-31,124.59580968328494
2001-11-01,125.63640553287432
2001-11-02,125.79946270463681
2001-11-05,128.12733506217535
2001-11-06,129.03228916598383
2001-11-07,128.45714678776784
2001-11-08,130.61581890589542
2001-11-09,130.1963930245914
2001-11-12,129.08801700864214
2001-11-13,132.66230259037607
2001-11-14,132.51485146403425
2001-11-15,133.10502555642108
2001-11-16,132.75060720740356
2001-11-19,134.90814146152937
2001-11-20,133.81540780624476
2001-11-21,133.87006949738281
2001-11-22,133.8069274834333
2001-11-23,135.14898437029328
2001-11-26,135.2641857571573
2001-11-27,134.14032982372373
2001-11-28,131.42541512827074
2001-11-29,131.92032009484126
2001-11-30,131.089374445607
2001-12-03,130.1106208940401
2001-12-04,131.88367801147112
2001-12-05,136.15864426495438
2001-12-06,136.0084114817043
2001-12-07,134.7321379284941
2001-12-10,132.41406307892308
2001-12-11,132.2668886665347
2001-12-12,131.57883195658752
2001-12-13,128.56308591485129
2001-12-14,127.53366880254305
2001-12-17,128.53104059429134
2001-12-18,129.44918226568595
2001-12-19,130.00151104207671
2001-12-20,129.08781920768908
2001-12-21,130.72765037448784
2001-12-24,131.75080107749417
2001-12-25,131.74059078398426
2001-12-26,131.99306310294935
2001-12-27,132.76046944119804
2001-12-28,134.36183205053894
2001-12-31,132.46418561982884
2002-01-01,132.46418561982884
2002-01-02,131.41200780406305
2002-01-03,133.92533844354114
2002-01-04,136.11900058254855
2002-01-07,135.86257704810214
2002-01-08,134.85183926559415
2002-01-09,134.6864943449383
2002-01-10,133.46173147422795
2002-01-11,132.71632040679
2002-01-14,130.75688678955174
2002-01-15,131.75143447810908
2002-01-16,130.44665888196695
2002-01-17,132.1043007096404
2002-01-18,131.0414432969015
2002-01-21,130.86527564536627
2002-01-22,129.53569586649576
2002-01-23,130.45115405256382
2002-01-24,132.25026497213568
2002-01-25,134.21086788892424
2002-01-28,135.15521639115244
2002-01-29,131.7055966770458
2002-01-30,131.75747836040787
2002-01-31,133.58346426017036
2002-02-01,132.45514900035474
2002-02-04,128.8581685253526
2002-02-05,127.09927599915883
2002-02-06,125.8914615643741
2002-02-07,126.1435292736114
2002-02-08,127.55205793920761
2002-02-11,128.92486737062464
2002-02-12,128.52609253115827
2002-02-13,130.0351116610422
2002-02-14,130.6693448775817
2002-02-15,128.80471427207166
2002-02-18,129.04478986959165
2002-02-19,125.735130467219
2002-02-20,126.61266079275781
2002-02-21,126.01266960933965
2002-02-22,125.5682640833345
2002-02-25,128.44405448214616
2002-02-26,128.87966145234887
2002-02-27,130.25546125373793
2002-02-28,130.24104437756228
2002-03-01,132.9279619951909
2002-03-04,136.82076343767244
2002-03-05,136.57307709315086
2002-03-06,137.5560023577226
2002-03-07,137.44434489248067
2002-03-08,139.01982383762336
2002-03-11,139.50837703976205
2002-03-12,138.64775569163837
2002-03-13,136.74270146984833
2002-03-14,136.16880929074634
2002-03-15,137.61969230041387
2002-03-18,137.9412979451142
2002-03-19,138.4381405989982
2002-03-20,136.47947054450256
2002-03-21,136.78939409128733
2002-03-22,136.43163983103344
2002-03-25,135.06652678211663
2002-03-26,135.65552063506104
2002-03-27,136.99422064892642
2002-03-28,137.89063349478013
2002-03-29,137.59049871863363
2002-04-01,136.6494167566198
2002-04-02,135.70082098821175
2002-04-03,135.09421919074273
2002-04-04,134.85145250693466
2002-04-05,135.05897990614855
2002-04-08,135.256873330463
2002-04-09,134.3077903274454
2002-04-10,135.092334929573
2002-04-11,132.0446578155722
2002-04-12,132.75969649202017
2002-04-15,132.55000969747155
2002-04-16,135.5217724972494
2002-04-17,135.6051531247453
2002-04-18,134.857485446264
2002-04-19,135.20895067736737
2002-04-22,133.62917989344663
2002-04-23,133.06925680171665
2002-04-24,131.89198536786284
2002-04-25,130.62931498722114
2002-04-26,129.26787769618724
2002-04-29,127.86951513554698
2002-04-30,129.19382685276477
2002-05-01,129.33642731468555
2002-05-02,129.4898269948407
2002-05-03,127.5011437443743
2002-05-06,125.24766009453845
2002-05-07,125.14948249947001
2002-05-08,129.57484424742486
2002-05-09,128.50395631836554
2002-05-10,126.22917186404155
2002-05-13,128.17145514063768
2002-05-14,131.47664625849657
2002-05-15,131.2887534378228
2002-05-16,131.52543869619024
2002-05-17,130.82062889052912
2002-05-20,129.65078640215543
2002-05-21,129.21916240486124
2002-05-22,128.53147679812062
2002-05-23,130.013800052472
2002-05-24,129.06505797375766
2002-05-27,129.50100579242223
2002-05-28,127.77520399184576
2002-05-29,126.56803516403639
2002-05-30,125.20256115558902
2002-05-31,125.70524777177032
2002-06-03,123.2279531043812
2002-06-04,121.62670925273754
2002-06-05,122.43552571832859
2002-06-06,120.1513447380391
2002-06-07,119.66169835438428
2002-06-10,119.73557271835789
2002-06-11,118.8822076273448
2002-06-12,118.20376253879903
2002-06-13,117.03447699593663
2002-06-14,115.65295850950233
2002-06-17,118.9657135118133
2002-06-18,118.77624921296186
2002-06-19,115.96282587493813
2002-06-20,113.57242081144543
2002-06-21,112.16753669058295
2002-06-24,110.78002117685058
2002-06-25,110.91179281154157
2002-06-26,107.30465691746134
2002-06-27,109.4544427019844
2002-06-28,111.21661806632851
2002-07-01,109.69546230033865
2002-07-02,107.45344172935411
2002-07-03,107.6810050045526
2002-07-04,108.13657325370558
2002-07-05,112.21539149807947
2002-07-08,110.27325352700817
2002-07-09,108.30843437588089
2002-07-10,105.81309955737018
2002-07-11,105.15102602942507
2002-07-12,104.71209932190597
2002-07-15,101.80137083381672
2002-07-16,100.05670113876577
2002-07-17,100.9276430152988
2002-07-18,99.76760468035513
2002-07-19,95.79358215689143
2002-07-22,92.61869843485354
2002-07-23,90.53988265973457
2002-07-24,93.09822554812368
2002-07-25,92.47300739551291
2002-07-26,94.0495442337265
2002-07-29,99.58134995001029
2002-07-30,99.32991499558062
2002-07-31,100.35348801281968
2002-08-01,97.50508072521004
2002-08-02,95.27602448108276
2002-08-05,92.07503178594634
2002-08-06,96.06706363617008
2002-08-07,96.79747046020519
2002-08-08,99.97842371858736
2002-08-09,100.73851363310722
2002-08-12,99.40947083386632
2002-08-13,98.16848143024708
2002-08-14,99.41442369059999
2002-08-15,101.50469373944127
2002-08-16,101.18623880012035
2002-08-19,103.93740540068242
2002-08-20,102.70935781258245
2002-08-21,103.59616463125845
2002-08-22,105.80054786090692
2002-08-23,103.87170388563327
2002-08-26,104.62079459108425
2002-08-27,103.77745925252472
2002-08-28,101.21208446879277
2002-08-29,100.39468784024685
2002-08-30,100.70627230693859
2002-09-02,99.90410351064727
2002-09-03,94.93282606480199
2002-09-04,95.96456657533439
2002-09-05,95.00444190243786
2002-09-06,97.20120924277171
2002-09-09,97.85051532381952
2002-09-10,99.30979959943873
2002-09-11,100.14179854102836
2002-09-12,97.34751890552931
2002-09-13,96.55765835248923
2002-09-16,96.79627391818198
2002-09-17,95.78695508903905
2002-09-18,94.04322880274178
2002-09-19,91.65095666475126
2002-09-20,91.2644804465768
2002-09-23,89.63402940240383
2002-09-24,88.09973307877624
2002-09-25,89.7983241162712
2002-09-26,92.44857442590487
2002-09-27,90.8108120939682
2002-09-30,88.1601030097495
2002-10-01,90.55725524292657
2002-10-02,89.04820976222346
2002-10-03,87.55544095081095
2002-10-04,86.04029223162661
2002-10-07,83.79896576427961
2002-10-08,84.29747098771658
2002-10-09,81.5097501166523
2002-10-10,84.54145649579092
2002-10-11,87.99544003645646
2002-10-14,87.68457350473318
2002-10-15,92.83335164148484
2002-10-16,91.22875302261905
2002-10-17,94.13380417514121
2002-10-18,94.40146344449845
2002-10-21,95.6971352146467
2002-10-22,94.5635965400512
2002-10-23,94.52390839573559
2002-10-24,94.4619841158352
2002-10-25,95.02155951380509
2002-10-28,94.63511159359045
2002-10-29,92.76570968058422
2002-10-30,94.40406925913116
2002-10-31,93.79876514736905
2002-11-01,94.45319510828341
2002-11-04,96.10830283853636
2002-11-05,96.68854736217853
2002-11-06,97.28667136830958
2002-11-07,94.01527872282013
2002-11-08,92.85060770016018
2002-11-11,91.1055367432876
2002-11-12,91.9958099846389
2002-11-13,91.63035733326079
2002-11-14,93.89545849409966
2002-11-15,94.78115156816848
2002-11-18,94.03891575830922
2002-11-19,93.34757762417748
2002-11-20,95.28409004689549
2002-11-21,98.26166260098707
2002-11-22,98.52573493440184
2002-11-25,99.57089474813931
2002-11-26,97.36157471405751
2002-11-27,100.26715143840292
2002-11-28,100.29122742729183
2002-11-29,100.31721089581592
2002-12-02,100.23601489440962
2002-12-03,98.01631760327969
2002-12-04,96.72541773363713
2002-12-05,95.47458490661853
2002-12-06,95.34631887676838
2002-12-09,93.0313412724939
2002-12-10,94.15435148882855
2002-12-11,94.43613863418574
2002-12-12,93.612318376891
2002-12-13,92.02609871439775
2002-12-16,94.42339314823185
2002-12-17,93.20109527349632
2002-12-18,91.67586003716049
2002-12-19,91.22325336151954
2002-12-20,92.25639090903977
2002-12-23,92.38250775098597
2002-12-24,91.59861779498763
2002-12-25,91.57845773545671
2002-12-26,91.49762384076753
2002-12-27,89.36195860907564
2002-12-30,89.32023161293277
2002-12-31,89.29280275019805
2003-01-01,89.29280275019805
2003-01-02,92.98554444108638
2003-01-03,93.00225606740375
2003-01-06,94.90352941463028
2003-01-07,94.39770243751347
2003-01-08,93.19533847119405
2003-01-09,93.97672730446844
2003-01-10,93.84348466763805
2003-01-13,93.84837140625726
2003-01-14,94.51632715333864
2003-01-15,93.56264998415517
2003-01-16,93.36406053425247
2003-01-17,91.40699296049995
2003-01-20,90.99435795631715
2003-01-21,89.67723798747832
2003-01-22,88.38677608969073
2003-01-23,88.96300997653317
2003-01-24,86.52029023735834
2003-01-27,84.54994019265268
2003-01-28,85.02165212038011
2003-01-29,85.2155232413689
2003-01-30,84.80804885284286
2003-01-31,85.60176494976594
2003-02-03,86.26711130978181
2003-02-04,84.11883017569632
2003-02-05,84.24454991457372
2003-02-06,83.34919251298187
2003-02-07,82.49094804437212
2003-02-10,82.96789161183013
2003-02-11,83.2802373756262
2003-02-12,82.1361970958122
2003-02-13,81.56606561437316
2003-02-14,83.45700882826705
2003-02-17,84.33676381538272
2003-02-18,85.88695556471328
2003-02-19,84.64261140430675
2003-02-20,83.33946494900407
2003-02-21,83.98607692343401
2003-02-24,82.94017714106167
2003-02-25,82.53451731767052
2003-02-26,81.33958572465858
2003-02-27,82.56387161428357
2003-02-28,82.93923949487257
2003-03-03,82.27559627576542
2003-03-04,80.635843990097
2003-03-05,80.64584814622307
2003-03-06,79.68448238669997
2003-03-07,79.11300592926102
2003-03-10,76.92577267612742
2003-03-11,76.10024626249277
2003-03-12,75.84577240476588
2003-03-13,79.1921690509551
2003-03-14,81.00845156496622
2003-03-17,83.73035859666258
2003-03-18,84.6700371890029
2003-03-19,85.59223200841086
2003-03-20,85.64557000676359
2003-03-21,87.92534535013341
2003-03-24,84.40046312147238
2003-03-25,84.98820190586804
2003-03-26,84.88345016505586
2003-03-27,84.24238401193575
2003-03-28,83.60794292535557
2003-03-31,80.63585893047555
2003-04-01,81.70215591123295
2003-04-02,84.55637310861208
2003-04-03,84.54189221328369
2003-04-04,85.29796395735633
2003-04-07,86.87547418381834
2003-04-08,86.02909458676046
2003-04-09,85.04296174633122
2003-04-10,84.27604166243908
2003-04-11,84.57562646398104
2003-04-14,85.57082021911188
2003-04-15,86.48974288565528
2003-04-16,85.56508376948157
2003-04-17,86.2366438836002
2003-04-18,86.24528587630464
2003-04-21,86.55284298074778
2003-04-22,87.37881284771468
2003-04-23,88.59268548447956
2003-04-24,87.11186331242446
2003-04-25,85.8963460501753
2003-04-28,87.51746108026026
2003-04-29,87.55317312727492
2003-04-30,87.23645903259641
2003-05-01,86.70492338447711
2003-05-02,87.94732683617114
2003-05-05,87.66462935078252
2003-05-06,88.29852828693652
2003-05-07,87.84274951534772
2003-05-08,85.98472481680604
2003-05-09,86.78194626607493
2003-05-12,87.3464200221054
2003-05-13,87.52922525621263
2003-05-14,87.72211299242632
2003-05-15,88.4851657269
2003-05-16,88.27889207178157
2003-05-19,85.11002554165867
2003-05-20,85.28773015560101
2003-05-21,85.16027943758633
2003-05-22,86.20926589253126
2003-05-23,85.97960913020172
2003-05-26,85.48127853574606
2003-05-27,86.62166823480999
2003-05-28,87.8386809545621
2003-05-29,87.26091857078879
2003-05-30,88.66220500788472
2003-06-02,89.99895202014665
2003-06-03,90.03548369866853
2003-06-04,91.46053517543962
2003-06-05,90.7426864849779
2003-06-06,92.05288617717389
2003-06-09,90.71365251616616
2003-06-10,91.84883204908016
2003-06-11,92.70282837256296
2003-06-12,93.1660106090439
2003-06-13,91.92159052064002
2003-06-16,93.05134901388827
2003-06-17,93.48537090359311
2003-06-18,94.13772963830255
2003-06-19,92.88361959123452
2003-06-20,93.65187986615834
2003-06-23,93.17698730555412
2003-06-24,93.12013685324301
2003-06-25,92.40590210778396
2003-06-26,93.57584163011049
2003-06-27,93.33407893560403
2003-06-30,92.6460917019903
2003-07-01,92.19830631689248
2003-07-02,93.9586097509067
2003-07-03,93.80860325910419
2003-07-04,93.92144536533691
2003-07-07,96.63071159875662
2003-07-08,97.07421291716697
2003-07-09,96.49237851747819
2003-07-10,95.16197707025124
2003-07-11,95.97087788616146
2003-07-14,96.95498854022554
2003-07-15,96.69010718679415
2003-07-16,96.12362349841648
2003-07-17,95.27975726303491
2003-07-18,96.18303585406484
2003-07-21,94.37096727045622
2003-07-22,94.791433240816
2003-07-23,94.19867081152861
2003-07-24,94.08777057090006
2003-07-25,94.65628771383469
2003-07-28,95.32196081844843
2003-07-29,94.64110250251612
2003-07-30,95.10411753760557
2003-07-31,96.45013001000908
2003-08-01,95.81415367210988
2003-08-04,95.12637036161428
2003-08-05,94.18995648025681
2003-08-06,93.88620668790541
2003-08-07,94.06888925136751
2003-08-08,95.1205128016604
2003-08-11,95.54237059437328
2003-08-12,96.59770219223189
2003-08-13,96.42516630312966
2003-08-14,97.68938243075782
2003-08-15,97.8334035629608
2003-08-18,99.24409402780473
2003-08-19,100.13277192873264
2003-08-20,99.97417869645017
2003-08-21,101.68883072891842
2003-08-22,101.62399104878769
2003-08-25,100.99749364186242
2003-08-26,101.10961705524466
2003-08-27,101.08394025124413
2003-08-28,101.47275066646749
2003-08-29,101.36686898920428
2003-09-01,102.01540480847866
2003-09-02,103.79080252474644
2003-09-03,104.88425515479952
2003-09-04,104.20808281335017
2003-09-05,102.72474783654876
2003-09-08,102.89009249271888
2003-09-09,101.66327956718845
2003-09-10,100.37514949629849
2003-09-11,100.72434368660255
2003-09-12,100.09938053615906
2003-09-15,99.92936897666712
2003-09-16,102.00386737274958
2003-09-17,101.73559710462163
2003-09-18,102.78689334535285
2003-09-19,101.93316186930014
2003-09-22,99.68274221904825
2003-09-23,99.7179456821884
2003-09-24,98.81666808339801
2003-09-25,97.6564065034223
2003-09-26,97.45454715265014
2003-09-29,97.37585137042645
2003-09-30,95.9623292651063
2003-10-01,97.38417914365053
2003-10-02,98.10060152811205
2003-10-03,99.6017523837692
2003-10-06,99.6446653084837
2003-10-07,99.2419850746511
2003-10-08,98.52820928882
2003-10-09,99.78722751835674
2003-10-10,99.4056245218338
2003-10-13,100.98861497040713
2003-10-14,101.20079505490291
2003-10-15,101.54432840082316
2003-10-16,101.37444128770403
2003-10-17,101.15773877759516
2003-10-20,101.13678526595179
2003-10-21,100.85160569840097
2003-10-22,98.87280630477018
2003-10-23,98.44008007212146
2003-10-24,98.13257525272942
2003-10-27,98.96730390964836
2003-10-28,100.6199065111753
2003-10-29,101.11589190974095
2003-10-30,101.28535046250849
2003-10-31,101.62128753186771
2003-11-03,103.43137322985112
2003-11-04,103.39010310242934
2003-11-05,103.14643134939668
2003-11-06,103.6308603962756
2003-11-07,103.58093169609536
2003-11-10,102.94385181200737
2003-11-11,102.21761088040827
2003-11-12,102.08662675293343
2003-11-13,101.86641843919298
2003-11-14,101.017837843926
2003-11-17,99.58559771424584
2003-11-18,98.39380308868346
2003-11-19,98.34093503683381
2003-11-20,98.1491358245507
2003-11-21,98.317821923928
2003-11-24,100.35668256341943
2003-11-25,100.73939622808466
2003-11-26,100.44364643240147
2003-11-27,100.80970976541582
2003-11-28,100.06414359641789
2003-12-01,101.45026401575487
2003-12-02,100.82693677517527
2003-12-03,100.94562634612103
2003-12-04,101.59914152155798
2003-12-05,100.63361550152439
2003-12-08,100.49430081314028
2003-12-09,100.43434744732482
2003-12-10,99.77485612927407
2003-12-11,101.23407197104244
2003-12-12,100.88767189132683
2003-12-15,100.77621509324337
2003-12-16,100.78450327521428
2003-12-17,100.42040383098167
2003-12-18,101.29886235356517
2003-12-19,101.74875553745106
2003-12-22,101.71272977140717
2003-12-23,101.96840451823867
2003-12-24,101.66055512564505
2003-12-25,101.66219148681893
2003-12-26,101.83034446934245
2003-12-29,102.5984181289919
2003-12-30,102.59596254148059
2003-12-31,102.3170397495578
2004-01-01,102.3170397495578
2004-01-02,102.69493869971595
2004-01-05,103.37875369981731
2004-01-06,102.79915532163535
2004-01-07,102.90097933885842
2004-01-08,103.24862693414252
2004-01-09,101.8456874030645
2004-01-12,102.30262847234184
2004-01-13,102.15532303513544
2004-01-14,103.5693824378263
2004-01-15,104.13666275217055
2004-01-16,106.18922171064749
2004-01-19,106.46457702878618
2004-01-20,105.1582113786264
2004-01-21,105.57310791125497
2004-01-22,105.08186981022588
2004-01-23,105.07039983009041
2004-01-26,106.38246292937237
2004-01-27,105.63946933952664
2004-01-28,104.90142725391313
2004-01-29,106.08279733177542
2004-01-30,105.39115580919737
2004-02-02,105.61942998516867
2004-02-03,104.57035230043265
2004-02-04,104.04354360179697
2004-02-05,103.70795949398065
2004-02-06,103.86845216967764
2004-02-09,104.25855025503922
2004-02-10,104.55286354220839
2004-02-11,105.66188522779058
2004-02-12,104.54716192307959
2004-02-13,104.41913271333148
2004-02-16,104.62210150516863
2004-02-17,105.12084317310487
2004-02-18,104.71713984749844
2004-02-19,105.6810361087848
2004-02-20,105.70390088429244
2004-02-23,106.11839325160572
2004-02-24,104.72316180581113
2004-02-25,105.72883071928462
2004-02-26,106.73763373496396
2004-02-27,107.23117358179736
2004-03-01,108.18637630487002
2004-03-02,109.04570198568992
2004-03-03,110.20117378027179
2004-03-04,110.11728727432623
2004-03-05,108.999073089123
2004-03-08,108.98389078691888
2004-03-09,108.11251327721772
2004-03-10,108.08786637182814
2004-03-11,106.05709061393007
2004-03-12,107.02867787301521
2004-03-15,105.63848676820825
2004-03-16,105.54672533000341
2004-03-17,108.01354097549402
2004-03-18,106.66916868837986
2004-03-19,106.1754729833753
2004-03-22,104.36985681864162
2004-03-23,104.96323997291368
2004-03-24,105.35100916913098
2004-03-25,107.07134819088236
2004-03-26,107.96365036845354
2004-03-29,108.70303268907367
2004-03-30,108.79161522339206
2004-03-31,108.2634996722155
2004-04-01,108.40857439035203
2004-04-02,110.53781875915112
2004-04-05,112.25859647801232
2004-04-06,111.80744478834768
2004-04-07,110.57781408614328
2004-04-08,111.0272623771935
2004-04-09,110.87508743771329
2004-04-12,111.55320432199231
2004-04-13,111.71703716494494
2004-04-14,110.69923414569251
2004-04-15,110.41220006748786
2004-04-16,110.53952153955979
2004-04-19,110.26368162581034
2004-04-20,110.58418971129011
2004-04-21,110.82422756197343
2004-04-22,112.06272547794495
2004-04-23,112.33415741531573
2004-04-26,112.07706363165786
2004-04-27,111.7737507777581
2004-04-28,110.92388869588274
2004-04-29,109.39442770090172
2004-04-30,108.47315407468747
2004-05-03,109.55729923023395
2004-05-04,108.95842245753926
2004-05-05,109.08945184912719
2004-05-06,108.17702805194708
2004-05-07,107.45705294364424
2004-05-10,105.35177139699533
2004-05-11,106.54630528327874
2004-05-12,106.34156629057384
2004-05-13,106.57590174529375
2004-05-14,106.45326467381463
2004-05-17,104.10535210554985
2004-05-18,105.15322074158061
2004-05-19,105.49699742635929
2004-05-20,106.03222275147552
2004-05-21,106.02273949033872
2004-05-24,106.77438852331849
2004-05-25,106.6177385664385
2004-05-26,107.18228754709266
2004-05-27,106.65564895706096
2004-05-28,106.92487266418982
2004-05-31,107.03951194639642
2004-06-01,106.83993957190944
2004-06-02,106.86021056046567
2004-06-03,106.42764862829117
2004-06-04,107.08544833095546
2004-06-07,108.35757329443679
2004-06-08,108.72503733108897
2004-06-09,109.27067310105106
2004-06-10,109.8389369688211
2004-06-11,110.2446069744008
2004-06-14,108.60225327060701
2004-06-15,109.32968399514824
2004-06-16,110.3827047972707
2004-06-17,110.40265245211549
2004-06-18,110.03486736302463
2004-06-21,110.34483997423096
2004-06-22,110.27198759404996
