Date,EUROPE & MIDDLE EAST VALUE
2010-11-02,1125.6515862598949
2010-11-03,1119.6545037047713
2010-11-04,1136.039139344617
2010-11-05,1136.3466600281401
2010-11-08,1136.0769229011198
2010-11-09,1143.6947116863907
2010-11-10,1134.3463107462385
2010-11-11,1130.9519868866796
2010-11-12,1128.6981563139198
2010-11-15,1138.00532854631
2010-11-16,1110.6464468901659
2010-11-17,1117.296449205494
2010-11-18,1132.221850342434
2010-11-19,1126.2462219692964
2010-11-22,1114.519451767326
2010-11-23,1094.074509096857
2010-11-24,1102.3837924394556
2010-11-25,1106.0755407537808
2010-11-26,1099.0634225551523
2010-11-29,1079.182975852457
2010-11-30,1076.018135696561
2010-12-01,1100.743463303557
2010-12-02,1117.623584225051
2010-12-03,1114.0718043444913
2010-12-06,1114.1046538444907
2010-12-07,1124.0284285583248
2010-12-08,1132.9053074601175
2010-12-09,1142.1134049574355
2010-12-10,1141.037441831475
2010-12-13,1144.255616609409
2010-12-14,1148.8946289463638
2010-12-15,1144.303846580125
2010-12-16,1146.991504781085
2010-12-17,1138.9948510404447
2010-12-20,1146.9040509710453
2010-12-21,1158.4048898799194
2010-12-22,1157.3138347900838
2010-12-23,1159.1406655861394
2010-12-24,1157.7822535975547
2010-12-27,1147.4610714102787
2010-12-28,1149.3943661567694
2010-12-29,1153.97478240519
2010-12-30,1139.0447407441484
2010-12-31,1134.683464005068
2011-01-03,1145.2124877772949
2011-01-04,1157.9426205270593
2011-01-05,1160.3474459384781
2011-01-06,1164.9208326919086
2011-01-07,1160.3536674376494
2011-01-10,1148.6992580426302
2011-01-11,1160.8183320254698
2011-01-12,1183.3734930654316
2011-01-13,1184.9315458600456
2011-01-14,1185.857314496344
2011-01-17,1186.3017299412934
2011-01-18,1199.4755598842528
2011-01-19,1187.716917935097
2011-01-20,1181.3959042810716
2011-01-21,1193.5525112584533
2011-01-24,1197.6095840855899
2011-01-25,1186.83464458671
2011-01-26,1193.2058944391413
2011-01-27,1199.3569184483974
2011-01-28,1190.2685837805445
2011-01-31,1187.4430304735836
2011-02-01,1209.0219290578088
2011-02-02,1209.5928293324253
2011-02-03,1207.6260547083054
2011-02-04,1210.8203548785082
2011-02-07,1221.8235810008682
2011-02-08,1221.4340065625954
2011-02-09,1217.0208372251434
2011-02-10,1213.4066449350935
2011-02-11,1213.3996920419181
2011-02-14,1214.7123260976089
2011-02-15,1221.3765876321136
2011-02-16,1233.0303653713531
2011-02-17,1236.5042175851488
2011-02-18,1238.897863382812
2011-02-21,1220.2027039505247
2011-02-22,1210.4205111943565
2011-02-23,1200.3844443632486
2011-02-24,1192.5250085814503
2011-02-25,1204.1219647773942
2011-02-28,1215.2617551394694
2011-03-01,1205.297659925289
2011-03-02,1196.4923421752785
2011-03-03,1199.1003174509028
2011-03-04,1193.8525977013062
2011-03-07,1188.528153530885
2011-03-08,1193.3888638478481
2011-03-09,1189.4419428388649
2011-03-10,1177.4493169699367
2011-03-11,1167.2529214418971
2011-03-14,1153.905465803009
2011-03-15,1127.6164209384717
2011-03-16,1108.3650882070756
2011-03-17,1131.2072213906663
2011-03-18,1131.9818230708618
2011-03-21,1153.9436026579772
2011-03-22,1153.7859701875766
2011-03-23,1157.3329460952805
2011-03-24,1167.7947075816942
2011-03-25,1169.3947503643826
2011-03-28,1170.3654325575562
2011-03-29,1168.9526194623004
2011-03-30,1174.7092227467926
2011-03-31,1162.5814430951514
2011-04-01,1181.2575828358247
2011-04-04,1181.5006495786388
2011-04-05,1182.9439616756713
2011-04-06,1188.6218777741726
2011-04-07,1188.6192829475915
2011-04-08,1193.769259819083
2011-04-11,1191.3806643192975
2011-04-12,1171.4766547194365
2011-04-13,1179.1015807065658
2011-04-14,1170.768862317949
2011-04-15,1171.6335146720482
2011-04-18,1148.5382439707141
2011-04-19,1151.2321999318062
2011-04-20,1172.0380258047119
2011-04-21,1175.2189888315716
2011-04-22,1175.2189888315716
2011-04-25,1173.5957768092196
2011-04-26,1179.8419963586373
2011-04-27,1188.090325747091
2011-04-28,1194.7528330392008
2011-04-29,1197.8877214297754
2011-05-02,1198.6924353285328
2011-05-03,1192.8232361391663
2011-05-04,1178.084795914009
2011-05-05,1174.6388018060763
2011-05-06,1187.430084694843
2011-05-09,1179.634013538923
2011-05-10,1191.59414748377
2011-05-11,1196.7706722041062
2011-05-12,1187.5060076132147
2011-05-13,1180.5394865779413
2011-05-16,1177.4686106790468
2011-05-17,1166.6072944452062
2011-05-18,1171.8051557213255
2011-05-19,1180.3426181573998
2011-05-20,1178.0446946277443
2011-05-23,1157.7740856110215
2011-05-24,1158.7840701129978
2011-05-25,1168.2820981223954
2011-05-26,1166.976787577166
2011-05-27,1173.672145586356
2011-05-30,1171.8076104699396
2011-05-31,1184.6124174841214
2011-06-01,1170.8470129650673
2011-06-02,1153.995813716526
2011-06-03,1152.2612658025093
2011-06-06,1143.5275595345345
2011-06-07,1143.7495206138967
2011-06-08,1133.8855522379472
2011-06-09,1144.1281913220296
2011-06-10,1129.0226934278137
2011-06-13,1131.2486530596962
2011-06-14,1142.843457998662
2011-06-15,1128.27091572245
2011-06-16,1124.7264352378875
2011-06-17,1130.3189686496182
2011-06-20,1122.861213230725
2011-06-21,1140.7873044608182
2011-06-22,1135.5582088607666
2011-06-23,1116.7423911962956
2011-06-24,1110.8960909020025
2011-06-27,1109.5704965435611
2011-06-28,1115.7371820710382
2011-06-29,1136.168105006595
2011-06-30,1151.921839695044
2011-07-01,1161.5524173384536
2011-07-04,1162.0588376314834
2011-07-05,1160.1652845094088
2011-07-06,1153.7113873981036
2011-07-07,1157.1162248373578
2011-07-08,1144.896629323786
2011-07-11,1123.4728441585066
2011-07-12,1115.905663655346
2011-07-13,1122.3873361294582
2011-07-14,1113.3603926112921
2011-07-15,1108.9142457734783
2011-07-18,1087.5661851215968
2011-07-19,1099.168162761293
2011-07-20,1117.6663426783184
2011-07-21,1136.142498109807
2011-07-22,1140.648906938355
2011-07-25,1131.9679873064858
2011-07-26,1127.957039328956
2011-07-27,1112.6821082120182
2011-07-28,1114.8552637472142
2011-07-29,1108.590108746481
2011-08-01,1088.7764844052715
2011-08-02,1070.2066650235606
2011-08-03,1050.2544721594097
2011-08-04,1014.968307440227
2011-08-05,996.2516702790688
2011-08-08,960.116649767031
2011-08-09,964.6424424238503
2011-08-10,921.7167509369918
2011-08-11,945.9931214780918
2011-08-12,982.6094831930463
2011-08-15,986.8268154612506
2011-08-16,984.1071130093948
2011-08-17,986.7772540344575
2011-08-18,940.4602835726206
2011-08-19,923.6894993458624
2011-08-22,933.8647371693618
2011-08-23,941.2653723920987
2011-08-24,956.173947841945
2011-08-25,942.6400507351871
2011-08-26,932.6044806013734
2011-08-29,946.978250516476
2011-08-30,953.6667103723274
2011-08-31,979.6545910193951
2011-09-01,984.7997700901558
2011-09-02,956.3304839749488
2011-09-05,914.3349579314145
2011-09-06,907.0539385503932
2011-09-07,936.6213172649591
2011-09-08,944.8624484727407
2011-09-09,915.911909050398
2011-09-12,887.9786785844299
2011-09-13,901.2297331034521
2011-09-14,916.0377086730335
2011-09-15,940.7935574023721
2011-09-16,946.6695896174257
2011-09-19,924.8152260580033
2011-09-20,941.8464583506193
2011-09-21,925.6310263922996
2011-09-22,884.4401352867197
2011-09-23,892.6778571816125
2011-09-26,914.217513795319
2011-09-27,955.9574535079615
2011-09-28,947.2885590415419
2011-09-29,958.1216302706139
2011-09-30,948.9408805271071
2011-10-03,937.5768540569698
2011-10-04,912.5733615103915
2011-10-05,944.6826251245956
2011-10-06,970.2708526519871
2011-10-07,977.0304535131532
2011-10-10,995.4416509590134
2011-10-11,992.4072338071537
2011-10-12,1010.1963273924642
2011-10-13,996.950195139418
2011-10-14,1004.8593540750463
2011-10-17,997.0271832053708
2011-10-18,990.8893607453062
2011-10-19,1001.2417309271952
2011-10-20,983.6831085040425
2011-10-21,1008.4718673532382
2011-10-24,1018.726156061685
2011-10-25,1010.4417120634729
2011-10-26,1011.3881942656564
2011-10-27,1052.7159097452657
2011-10-28,1045.6601728213618
2011-10-31,1022.7332585637452
2011-11-01,981.0252887944436
2011-11-02,990.5380596992813
2011-11-03,1011.2953528272851
2011-11-04,997.5644987279042
2011-11-07,993.9918947621641
2011-11-08,1001.4022960678561
2011-11-09,982.6415755109691
2011-11-10,982.3104407978315
2011-11-11,1008.0207453956612
2011-11-14,997.9073453905877
2011-11-15,988.5466565982371
2011-11-16,991.6781036668907
2011-11-17,980.0213125826737
2011-11-18,974.2890275888105
2011-11-21,943.0242484766067
2011-11-22,931.5424216104666
2011-11-23,918.4127528016414
2011-11-24,913.8348094202468
2011-11-25,921.9518427890238
2011-11-28,959.1452385347643
2011-11-29,965.9402369342989
2011-11-30,1002.9396258115808
2011-12-01,996.1163107524532
2011-12-02,1009.656173234451
2011-12-05,1021.1119672558196
2011-12-06,1016.7357303445015
2011-12-07,1012.7160423433277
2011-12-08,995.0739084652274
2011-12-09,1011.1314554229622
2011-12-12,988.6374087541049
2011-12-13,993.7119864656353
2011-12-14,972.3818343993643
2011-12-15,983.828697468797
2011-12-16,978.772632888902
2011-12-19,978.1150372308975
2011-12-20,999.280808061645
2011-12-21,994.4646265587954
2011-12-22,1007.6415420215034
2011-12-23,1016.3387627985686
2011-12-26,1016.4497278050702
2011-12-27,1015.7519805138448
2011-12-28,1004.3956587864714
2011-12-29,1015.5937986894082
2011-12-30,1024.6292974409212
2012-01-02,1037.5245824505907
2012-01-03,1051.824610303156
2012-01-04,1044.1338243605894
2012-01-05,1029.980406882512
2012-01-06,1030.8243766079693
2012-01-09,1022.0002018537464
2012-01-10,1043.9669754832412
2012-01-11,1040.3232100771565
2012-01-12,1038.3304635157485
2012-01-13,1036.3407742686998
2012-01-16,1044.6611825041875
2012-01-17,1055.7867423894936
2012-01-18,1054.2684264807701
2012-01-19,1071.9046845906153
2012-01-20,1068.7505876187743
2012-01-23,1076.017499573692
2012-01-24,1072.2322726407103
2012-01-25,1066.0429060869283
2012-01-26,1077.3804984787907
2012-01-27,1066.4923553373317
2012-01-30,1052.3571944027174
2012-01-31,1061.5499495164186
2012-02-01,1083.501967562778
2012-02-02,1085.6987611834177
2012-02-03,1102.7370800452345
2012-02-06,1101.7593077389097
2012-02-07,1100.6023776999045
2012-02-08,1100.4087538553656
2012-02-09,1102.1953189006158
2012-02-10,1088.2205506998114
2012-02-13,1096.7036679127195
2012-02-14,1093.3030973264647
2012-02-15,1099.901239653432
2012-02-16,1100.382270753044
2012-02-17,1110.3155997657798
2012-02-20,1118.5251228741126
2012-02-21,1114.12747511837
2012-02-22,1101.6926631062506
2012-02-23,1097.1406225706078
2012-02-24,1101.8559557632905
2012-02-27,1097.565207470823
2012-02-28,1098.0896296584613
2012-02-29,1097.6790867157845
2012-03-01,1110.3127759142271
2012-03-02,1111.732707405441
2012-03-05,1104.5449090264378
2012-03-06,1074.1329258315423
2012-03-07,1078.7922523747015
2012-03-08,1094.0422249911576
2012-03-09,1098.0866214047408
2012-03-12,1093.99433018664
2012-03-13,1115.5240238829886
2012-03-14,1123.0768207735925
2012-03-15,1124.6746880462367
2012-03-16,1129.835285833564
2012-03-19,1130.7707390967018
2012-03-20,1119.4135470148703
2012-03-21,1116.3477016102454
2012-03-22,1103.50098452967
2012-03-23,1103.356550194129
2012-03-26,1111.5704557097008
2012-03-27,1105.124986743657
2012-03-28,1092.914163558639
2012-03-29,1076.2010990672345
2012-03-30,1085.7520451850044
2012-04-02,1099.3459432689197
2012-04-03,1084.0827650996662
2012-04-04,1062.568100462341
2012-04-05,1063.4524326223625
2012-04-06,1063.4524326223625
2012-04-09,1063.4878284450306
2012-04-10,1034.9280178531985
2012-04-11,1043.213995919199
2012-04-12,1049.3816733307904
2012-04-13,1031.8493969085775
2012-04-16,1032.4419393356366
2012-04-17,1057.6844141778317
2012-04-18,1046.6294181660942
2012-04-19,1036.4748233185378
2012-04-20,1044.198316074393
2012-04-23,1020.8495820041693
2012-04-24,1034.7976697071063
2012-04-25,1045.793874611479
2012-04-26,1046.2490600685505
2012-04-27,1056.4691238909315
2012-04-30,1048.1806654652778
2012-05-01,1052.6442123010643
2012-05-02,1044.3968446040722
2012-05-03,1043.232182861904
2012-05-04,1028.9086856527817
2012-05-07,1039.5485323325022
2012-05-08,1026.0797852794929
2012-05-09,1021.4013498974936
2012-05-10,1031.814512076042
2012-05-11,1033.419681400563
2012-05-14,1012.0812920524934
2012-05-15,1002.4925095942726
2012-05-16,996.7097697265756
2012-05-17,983.9689024709594
2012-05-18,977.671114014115
2012-05-21,982.0884721217292
2012-05-22,1003.0339408901576
2012-05-23,980.7265143145189
2012-05-24,992.8395717869203
2012-05-25,995.9520961709584
2012-05-28,992.3354218977266
2012-05-29,995.9084133843822
2012-05-30,982.0854667337204
2012-05-31,980.2938192868487
2012-06-01,966.838688617945
2012-06-04,965.8984967251565
2012-06-05,968.6824077366865
2012-06-06,993.0342154112698
2012-06-07,1001.4362941089674
2012-06-08,1000.6700555157713
2012-06-11,999.1258568728554
2012-06-12,1005.9673450480295
2012-06-13,1003.7837102347056
2012-06-14,1002.8626651918543
2012-06-15,1016.5661271389371
2012-06-18,1012.5896557146399
2012-06-19,1031.8494854856103
2012-06-20,1039.6669472843928
2012-06-21,1033.189399308384
2012-06-22,1028.3099151251433
2012-06-25,1010.0723491582924
2012-06-26,1007.7778195838575
2012-06-27,1023.8170881899969
2012-06-28,1018.9949257005802
2012-06-29,1047.8359929393014
2012-07-02,1062.759269678929
2012-07-03,1072.144794973647
2012-07-04,1070.7310470435452
2012-07-05,1066.5705620867498
2012-07-06,1053.3553754244008
2012-07-09,1050.455377015609
2012-07-10,1058.3938629251713
2012-07-11,1063.963242793767
2012-07-12,1052.630381293651
2012-07-13,1065.1438750098318
2012-07-16,1066.5855725695533
2012-07-17,1062.8884474095532
2012-07-18,1073.7512965305427
2012-07-19,1082.36505307574
2012-07-20,1059.9508111096059
2012-07-23,1034.041736837452
2012-07-24,1024.4782572641068
2012-07-25,1026.5863248036533
2012-07-26,1052.0560075197104
2012-07-27,1068.9278347095744
2012-07-30,1089.6764432509026
2012-07-31,1079.228893202602
2012-08-01,1084.2871301581472
2012-08-02,1066.5825886562322
2012-08-03,1099.8045124825342
2012-08-06,1106.7982781509672
2012-08-07,1121.2274505848147
2012-08-08,1124.442148695057
2012-08-09,1127.055135768168
2012-08-10,1125.7816380679246
2012-08-13,1121.7786854102412
2012-08-14,1129.529764007172
2012-08-15,1129.6840720205753
2012-08-16,1137.4108396504676
2012-08-17,1146.6125007242877
2012-08-20,1139.4432591714522
2012-08-21,1145.1832862387205
2012-08-22,1132.3440686165582
2012-08-23,1123.7567257055032
2012-08-24,1123.8952794978652
2012-08-27,1130.010937772166
2012-08-28,1122.4633382582217
2012-08-29,1119.7159593788226
2012-08-30,1109.6934254312216
2012-08-31,1117.065342702129
2012-09-03,1124.9925924445042
2012-09-04,1113.099473251331
2012-09-05,1111.9357690936608
2012-09-06,1142.131624049485
2012-09-07,1151.213350701655
2012-09-10,1150.8084729774437
2012-09-11,1159.0091646216185
2012-09-12,1164.4733150677957
2012-09-13,1160.7804961938305
2012-09-14,1177.8173274117364
2012-09-17,1172.950265730535
2012-09-18,1162.2320363927145
2012-09-19,1167.615906547971
2012-09-20,1162.618635586837
2012-09-21,1170.6078316798414
2012-09-24,1166.3213606844863
2012-09-25,1170.8978637620398
2012-09-26,1144.3810616861401
2012-09-27,1149.7191936274367
2012-09-28,1132.2655052244495
2012-10-01,1148.7452570735536
2012-10-02,1145.1471470170156
2012-10-03,1145.6590790100809
2012-10-04,1142.638870250066
2012-10-05,1156.0684325938896
2012-10-08,1143.7931759954718
2012-10-09,1138.2953178223563
2012-10-10,1133.1518595540617
2012-10-11,1143.2283709431188
2012-10-12,1135.9515230959373
2012-10-15,1141.971459413042
2012-10-16,1161.939501715131
2012-10-17,1172.4083528071403
2012-10-18,1176.513841187313
2012-10-19,1164.1447855654064
2012-10-22,1160.0662865499276
2012-10-23,1140.4065415535292
2012-10-24,1143.7353529045001
2012-10-25,1142.936566883798
2012-10-26,1144.1519894372238
2012-10-29,1137.5140131115706
2012-10-30,1151.4399578478578
2012-10-31,1147.4606848196916
2012-11-01,1164.2911770034952
2012-11-02,1167.7132249376766
2012-11-05,1158.034452113837
2012-11-06,1166.5009699868963
2012-11-07,1148.3627116701289
2012-11-08,1146.3414236447293
2012-11-09,1142.089720413458
2012-11-12,1139.4132844802298
2012-11-13,1144.6372212488134
2012-11-14,1134.336371328267
2012-11-15,1125.710502574186
2012-11-16,1110.2960689219854
2012-11-19,1137.217993681686
2012-11-20,1138.9286295986562
2012-11-21,1144.0606583640053
2012-11-22,1149.1311905187354
2012-11-23,1156.9016180618282
2012-11-26,1149.3471227045648
2012-11-27,1150.9292287747396
2012-11-28,1151.6553014250444
2012-11-29,1167.1436247153526
2012-11-30,1164.9087302848777
2012-12-03,1164.9642729212524
2012-12-04,1166.524298616661
2012-12-05,1172.1345977467276
2012-12-06,1179.6399270349877
2012-12-07,1179.6394292834143
2012-12-10,1179.191706897907
2012-12-11,1186.6730242794338
2012-12-12,1190.7300996109605
2012-12-13,1188.1812482334665
2012-12-14,1185.9003385695266
2012-12-17,1186.5309381524894
2012-12-18,1192.6116577969224
2012-12-19,1198.9978492041598
2012-12-20,1198.997708466955
2012-12-21,1197.146734970191
2012-12-24,1195.1829885351149
2012-12-25,1195.0789783533946
2012-12-26,1194.3313748218088
2012-12-27,1196.2799882213392
2012-12-28,1186.8020578279054
2012-12-31,1190.8109145762894
2013-01-01,1191.0117509468566
2013-01-02,1218.6559927696942
2013-01-03,1224.509524713401
2013-01-04,1230.0496262894417
2013-01-07,1227.1534496541422
2013-01-08,1225.4544322980162
2013-01-09,1236.86116551412
2013-01-10,1236.6340078835854
2013-01-11,1235.0394005455953
2013-01-14,1231.2614908903433
2013-01-15,1227.9100816574803
2013-01-16,1225.3618419400427
2013-01-17,1231.1019468349957
2013-01-18,1228.6806729241453
2013-01-21,1233.0161327082767
2013-01-22,1229.9242310460968
2013-01-23,1229.4258088891036
2013-01-24,1234.823151736421
2013-01-25,1237.4293669358174
2013-01-28,1238.0545333162795
2013-01-29,1243.729036384399
2013-01-30,1237.1458977760258
2013-01-31,1228.5013152436513
2013-02-01,1226.964754896431
2013-02-04,1202.6831338886889
2013-02-05,1211.1732293331293
2013-02-06,1204.5083225341866
2013-02-07,1200.2860418356986
2013-02-08,1216.3759689950616
2013-02-11,1213.159660345663
2013-02-12,1220.0713994027167
2013-02-13,1223.4118181614137
2013-02-14,1218.0466985820206
2013-02-15,1213.0842543197568
2013-02-18,1211.8484318500787
2013-02-19,1223.7244519402384
2013-02-20,1214.8095303058983
2013-02-21,1193.3715898160192
2013-02-22,1209.8136553850522
2013-02-25,1212.6164184995516
2013-02-26,1189.8400639547497
2013-02-27,1204.5236741946965
2013-02-28,1214.8886091924617
2013-03-01,1208.4852449270554
2013-03-04,1206.9586132533077
2013-03-05,1230.4694576258246
2013-03-06,1230.279330039094
2013-03-07,1229.6158372942725
2013-03-08,1246.1661224035313
2013-03-11,1242.1495466930326
2013-03-12,1241.3067614672286
2013-03-13,1239.1805635433084
2013-03-14,1255.1608531427908
2013-03-15,1247.6852666844918
2013-03-18,1242.8327904304551
2013-03-19,1235.6125289348652
2013-03-20,1243.1027270223854
2013-03-21,1237.8558415997759
2013-03-22,1235.8871122686123
2013-03-25,1226.9547436733585
2013-03-26,1227.8168690282919
2013-03-27,1220.5783153839905
2013-03-28,1221.8944764300982
2013-03-29,1221.8944764300982
2013-04-01,1222.842266430586
2013-04-02,1239.5133945074213
2013-04-03,1222.3860456468874
2013-04-04,1213.8087322011343
2013-04-05,1199.3263844443843
2013-04-08,1198.454518114072
2013-04-09,1206.8314513648456
2013-04-10,1230.7511782864585
2013-04-11,1237.6743124214672
2013-04-12,1226.431939409232
2013-04-15,1218.2447838574597
2013-04-16,1210.0410017602335
2013-04-17,1190.5577807696357
2013-04-18,1187.2482626833391
2013-04-19,1194.7475455631395
2013-04-22,1200.3931907843487
2013-04-23,1230.4364316130427
2013-04-24,1243.555653682337
2013-04-25,1253.7570381399462
2013-04-26,1249.2083829722123
2013-04-29,1258.58108246362
2013-04-30,1257.10476816706
2013-05-01,1257.4209173595593
2013-05-02,1261.9333662158106
2013-05-03,1277.5822248078878
2013-05-06,1277.1292378285702
2013-05-07,1284.6651840483296
2013-05-08,1292.3328383248456
2013-05-09,1291.7126840014678
2013-05-10,1297.3172057128058
2013-05-13,1292.832695923825
2013-05-14,1297.3527227266877
2013-05-15,1308.2293661127737
2013-05-16,1307.5933000335492
2013-05-17,1314.8217343708855
2013-05-20,1320.5687327963192
2013-05-21,1320.0451539535068
2013-05-22,1324.1680726549866
2013-05-23,1295.368255810068
2013-05-24,1290.5290604589147
2013-05-27,1296.9558234187512
2013-05-28,1315.698862100868
2013-05-29,1293.180429237413
2013-05-30,1298.4571420373416
2013-05-31,1286.8894037872715
2013-06-03,1278.6471545760037
2013-06-04,1282.4930268273445
2013-06-05,1262.530569334448
2013-06-06,1246.5661630147692
2013-06-07,1262.7096016466944
2013-06-10,1260.6245816717726
2013-06-11,1246.0951215003531
2013-06-12,1237.9998803395313
2013-06-13,1238.2531154818778
2013-06-14,1241.2876087047111
2013-06-17,1251.873753115211
2013-06-18,1252.172897967556
2013-06-19,1245.2094967042744
2013-06-20,1208.6670159504242
2013-06-21,1193.6611552133945
2013-06-24,1176.8205595355685
2013-06-25,1192.4464036781183
2013-06-26,1212.0606965446405
2013-06-27,1217.6246157684225
2013-06-28,1212.2144562352403
2013-07-01,1225.4113175544624
2013-07-02,1220.1281687125165
2013-07-03,1211.0728039700875
2013-07-04,1240.7163190038525
2013-07-05,1221.8925061456846
2013-07-08,1241.8924633616566
2013-07-09,1251.6102008311898
2013-07-10,1251.8646918643715
2013-07-11,1259.1354981874604
2013-07-12,1257.120544663127
2013-07-15,1264.1437281659964
2013-07-16,1257.5286617817912
2013-07-17,1266.2193330156445
2013-07-18,1281.3894665354205
2013-07-19,1282.8122338605713
2013-07-22,1287.3871839161804
2013-07-23,1288.1254889772017
2013-07-24,1296.9976335528129
2013-07-25,1290.506168809984
2013-07-26,1287.999014030227
2013-07-29,1286.4809562868404
2013-07-30,1285.4871315244127
2013-07-31,1284.9173894754213
2013-08-01,1298.8501652123355
2013-08-02,1299.3794121917456
2013-08-05,1299.428819539074
2013-08-06,1289.4182838731253
2013-08-07,1289.5827793484098
2013-08-08,1299.349691665694
2013-08-09,1309.5169377387233
2013-08-12,1310.5574726319985
2013-08-13,1318.7090770864238
2013-08-14,1322.5765108255803
2013-08-15,1310.366552251927
2013-08-16,1316.8038462659288
2013-08-19,1306.1114907400743
2013-08-20,1292.5449622113272
2013-08-21,1284.8993521931152
2013-08-22,1298.7057211413337
2013-08-23,1305.2329305730275
2013-08-26,1303.3864919627172
2013-08-27,1278.8965115419824
2013-08-28,1280.9749548238321
2013-08-29,1291.4890397588838
2013-08-30,1277.895398717134
2013-09-02,1302.2584021249597
2013-09-03,1297.7669388982017
2013-09-04,1303.1782376813285
2013-09-05,1316.9984092101392
2013-09-06,1324.5832934509133
2013-09-09,1324.0550569876848
2013-09-10,1342.047175851401
2013-09-11,1348.9558096055785
2013-09-12,1349.3554698318612
2013-09-13,1351.3671898685488
2013-09-16,1359.254228745375
2013-09-17,1351.503335288976
2013-09-18,1357.0792863725756
2013-09-19,1361.8781308516334
2013-09-20,1356.8978973764717
2013-09-23,1350.634281472558
2013-09-24,1355.2732687137893
2013-09-25,1356.4722689949708
2013-09-26,1356.917309984964
2013-09-27,1352.8518094053802
2013-09-30,1343.4123187200566
2013-10-01,1356.8594169653345
2013-10-02,1352.1558915938006
2013-10-03,1346.5475645339534
2013-10-04,1351.9597298419553
2013-10-07,1349.7194303608876
2013-10-08,1340.4101100852092
2013-10-09,1337.339999915421
2013-10-10,1362.189350701302
2013-10-11,1366.6400361426533
2013-10-14,1371.2768991606147
2013-10-15,1385.648455918293
2013-10-16,1392.7013128546698
2013-10-17,1391.4850474884454
2013-10-18,1399.2024297147411
2013-10-21,1402.1477744091433
