Date,PACIFIC ex JAPAN VALUE
2001-07-12,189.88590950084267
2001-07-13,190.7488948568886
2001-07-16,191.91259800291277
2001-07-17,190.28286912706645
2001-07-18,187.72548133882862
2001-07-19,187.78406990197053
2001-07-20,185.13617324874554
2001-07-23,186.1140742260555
2001-07-24,184.55800735460377
2001-07-25,182.67784073621934
2001-07-26,181.26042745250595
2001-07-27,181.82123253825785
2001-07-30,182.9205632146205
2001-07-31,185.19298017850065
2001-08-01,187.92434105997071
2001-08-02,188.71843894627744
2001-08-03,186.39946522859125
2001-08-06,185.8601607264966
2001-08-07,185.66646065373018
2001-08-08,184.69295404548242
2001-08-09,181.84706797724021
2001-08-10,182.12070260413273
2001-08-13,180.37260284788044
2001-08-14,181.24542125819602
2001-08-15,180.41079044792772
2001-08-16,177.9447568990691
2001-08-17,179.39400924629123
2001-08-20,178.49794239466257
2001-08-21,180.09766204713011
2001-08-22,178.92744806173658
2001-08-23,179.30958581938285
2001-08-24,179.04525324553717
2001-08-27,180.71926220592405
2001-08-28,179.7589719378848
2001-08-29,178.8480226379478
2001-08-30,177.4003628974807
2001-08-31,174.37087172606564
2001-09-03,173.90779138602994
2001-09-04,176.89384083366272
2001-09-05,176.51228579559722
2001-09-06,173.3354936449525
2001-09-07,167.12979505623244
2001-09-10,167.22172032527655
2001-09-11,167.241735886927
2001-09-12,156.3018064522499
2001-09-13,156.43681980695084
2001-09-14,151.67754563522143
2001-09-17,141.6437324869291
2001-09-18,139.9186993253815
2001-09-19,138.88667919524485
2001-09-20,136.26154367955306
2001-09-21,133.0629458469108
2001-09-24,135.94030389535882
2001-09-25,135.80171114702196
2001-09-26,135.0182122799589
2001-09-27,136.8027135173492
2001-09-28,141.19283674965604
2001-10-01,142.29513441446062
2001-10-02,144.17457527036197
2001-10-03,143.7802175100247
2001-10-04,147.47278845076022
2001-10-05,149.42253445828476
2001-10-08,146.2512586061004
2001-10-09,147.46780363346625
2001-10-10,147.63765650666727
2001-10-11,152.13415240345165
2001-10-12,152.7964903221409
2001-10-15,154.0502880004382
2001-10-16,154.54289654221836
2001-10-17,157.35922116614447
2001-10-18,154.15498060299814
2001-10-19,153.12890735564542
2001-10-22,154.068092889524
2001-10-23,157.4754074041037
2001-10-24,159.06451404359998
2001-10-25,157.4208798210147
2001-10-26,158.6508171864308
2001-10-29,153.66465673421303
2001-10-30,152.63248813467285
2001-10-31,154.27122163658626
2001-11-01,154.10375747146097
2001-11-02,152.61030995051337
2001-11-05,154.37042711256552
2001-11-06,157.01365397868716
2001-11-07,155.63712556126566
2001-11-08,158.43170912498118
2001-11-09,161.34696996869653
2001-11-12,163.42082392300597
2001-11-13,165.15743272377327
2001-11-14,166.77768656537208
2001-11-15,169.48060838085559
2001-11-16,169.63769588498343
2001-11-19,171.57765988508586
2001-11-20,171.76810652177758
2001-11-21,172.29592052735597
2001-11-22,171.50752315221723
2001-11-23,172.75936670537286
2001-11-26,173.63049705148293
2001-11-27,173.76344331055523
2001-11-28,170.6245192408853
2001-11-29,169.28821929222556
2001-11-30,169.48218131371112
2001-12-03,169.93913922954238
2001-12-04,171.59203007660327
2001-12-05,176.91558034132433
2001-12-06,177.8614165577924
2001-12-07,179.3277505819644
2001-12-10,178.92325453678765
2001-12-11,177.54467819808224
2001-12-12,177.54233160438653
2001-12-13,174.84229049279946
2001-12-14,172.18164932711207
2001-12-17,171.8512844842531
2001-12-18,173.464398064319
2001-12-19,174.59482010170316
2001-12-20,174.472828652502
2001-12-21,175.4386585536522
2001-12-24,177.91170721975297
2001-12-25,177.9117072197529
2001-12-26,177.53259446534898
2001-12-27,177.54803084008546
2001-12-28,179.91210886815134
2001-12-31,178.6515452984707
2002-01-01,178.6515452984707
2002-01-02,176.63323302383344
2002-01-03,177.47103111299938
2002-01-04,182.05454152557954
2002-01-07,185.0829267610797
2002-01-08,185.22207417807707
2002-01-09,184.53334449005035
2002-01-10,182.93348317750545
2002-01-11,182.06491422419037
2002-01-14,180.91036956231574
2002-01-15,180.618891060576
2002-01-16,181.34161118453585
2002-01-17,180.82416717647158
2002-01-18,179.86662920364017
2002-01-21,181.5546432001847
2002-01-22,181.45498972309042
2002-01-23,181.13294865441438
2002-01-24,182.2389004124247
2002-01-25,186.7419651661803
2002-01-28,187.70259862456078
2002-01-29,189.59971356912757
2002-01-30,185.4317100163312
2002-01-31,187.3509671012539
2002-02-01,186.0884027014246
2002-02-04,185.74449051244974
2002-02-05,182.8454828405364
2002-02-06,181.82550151724848
2002-02-07,179.8000645119325
2002-02-08,181.62550507285894
2002-02-11,183.03829467450038
2002-02-12,182.54148456648488
2002-02-13,182.77742746009093
2002-02-14,185.4082530238022
2002-02-15,186.02656096434671
2002-02-18,187.4070089982024
2002-02-19,184.93347262499202
2002-02-20,184.05648188226704
2002-02-21,183.93280485060427
2002-02-22,179.68960523254597
2002-02-25,178.88585951867782
2002-02-26,179.61318638803718
2002-02-27,181.08401630559305
2002-02-28,180.35958638618405
2002-03-01,180.6120741093971
2002-03-04,183.56662397713794
2002-03-05,186.1284171329782
2002-03-06,185.3166843025655
2002-03-07,187.78703951508268
2002-03-08,187.29217154936123
2002-03-11,187.1389053297757
2002-03-12,186.34415463982467
2002-03-13,185.391336060805
2002-03-14,184.97504910745118
2002-03-15,183.63065920231466
2002-03-18,186.1632165424436
2002-03-19,186.00418444857374
2002-03-20,186.35181054601404
2002-03-21,184.56496649986798
2002-03-22,185.27951206244705
2002-03-25,185.2982024609414
2002-03-26,183.22010868557643
2002-03-27,185.93864185733844
2002-03-28,187.26385227930862
2002-03-29,187.26385227930862
2002-04-01,185.65964541164325
2002-04-02,182.8604767790686
2002-04-03,181.0008066355467
2002-04-04,180.5314632862422
2002-04-05,182.46683362767715
2002-04-08,181.4306897961385
2002-04-09,180.13645915050074
2002-04-10,179.27293673692037
2002-04-11,179.87494717631887
2002-04-12,180.6127940297731
2002-04-15,180.54986469988222
2002-04-16,181.20818439875228
2002-04-17,183.80578327239664
2002-04-18,184.66282868032684
2002-04-19,185.31711201267257
2002-04-22,185.50881260797883
2002-04-23,186.42568837556996
2002-04-24,187.10363452603943
2002-04-25,185.94969864380516
2002-04-26,186.48092539365751
2002-04-29,183.6305101135412
2002-04-30,184.23605943060866
2002-05-01,184.0930979198209
2002-05-02,187.3648382579593
2002-05-03,185.56716919037675
2002-05-06,183.17283422685782
2002-05-07,184.2700468550423
2002-05-08,184.9843754638194
2002-05-09,184.33859735879355
2002-05-10,183.72780805072657
2002-05-13,184.0554967817599
2002-05-14,185.89414766386176
2002-05-15,189.37529809579001
2002-05-16,188.79295480754203
2002-05-17,188.75593827491397
2002-05-20,188.32092064515794
2002-05-21,187.57242361047116
2002-05-22,186.99178410401024
2002-05-23,186.06096146122223
2002-05-24,186.06753710549768
2002-05-27,186.46596774362635
2002-05-28,185.28739567777635
2002-05-29,184.11018053627524
2002-05-30,182.6815798413509
2002-05-31,181.2976394700166
2002-06-03,181.81338428211788
2002-06-04,180.4313866940849
2002-06-05,181.27632013186266
2002-06-06,180.62981925913482
2002-06-07,180.58323720197433
2002-06-10,180.3659384181013
2002-06-11,179.09464557699758
2002-06-12,178.25569661071995
2002-06-13,177.43906845095086
2002-06-14,173.41561366777805
2002-06-17,173.834039775226
2002-06-18,173.8690568235479
2002-06-19,170.9677528297091
2002-06-20,170.99088837213804
2002-06-21,168.91365845566202
2002-06-24,166.51850071996017
2002-06-25,166.5652169207553
2002-06-26,158.6592953129131
2002-06-27,161.07942495436393
2002-06-28,160.1390940446305
2002-07-01,160.53508733050793
2002-07-02,160.06395834457558
2002-07-03,159.22631205412068
2002-07-04,160.87222536911133
2002-07-05,163.77767867955444
2002-07-08,163.10323484341836
2002-07-09,164.07568467384084
2002-07-10,163.75656869281937
2002-07-11,159.01061965462736
2002-07-12,159.47288371452024
2002-07-15,156.87855896054586
2002-07-16,154.13468450645257
2002-07-17,152.10374673416754
2002-07-18,153.34193811736264
2002-07-19,150.90333970932792
2002-07-22,149.08279511945815
2002-07-23,151.622688867231
2002-07-24,145.92088636899666
2002-07-25,144.93370410458547
2002-07-26,143.5093565081621
2002-07-29,147.92795643880484
2002-07-30,150.31415144004822
2002-07-31,151.48108539127884
2002-08-01,149.7928986340532
2002-08-02,148.35798247377681
2002-08-05,144.24875378848793
2002-08-06,144.7234089132769
2002-08-07,149.26771569886316
2002-08-08,149.2775362303283
2002-08-09,149.25668288654384
2002-08-12,148.6779703248882
2002-08-13,150.44116119738229
2002-08-14,148.4790244603577
2002-08-15,152.51094039369488
2002-08-16,152.58554944925191
2002-08-19,153.33011525060215
2002-08-20,155.8162331259542
2002-08-21,154.27510386320057
2002-08-22,156.46783570851628
2002-08-23,156.39466730414713
2002-08-26,155.84502297366342
2002-08-27,155.12324220075232
2002-08-28,153.75887832177654
2002-08-29,152.4451367087258
2002-08-30,152.60462169896743
2002-09-02,152.17175371905557
2002-09-03,149.95758714911963
2002-09-04,148.57031044631162
2002-09-05,148.60575933776968
2002-09-06,149.40277438225627
2002-09-09,150.67007549652624
2002-09-10,152.3626023813864
2002-09-11,154.17994368525945
2002-09-12,153.752717000015
2002-09-13,151.84417816051857
2002-09-16,151.43073035270692
2002-09-17,153.95191209921137
2002-09-18,150.34108012721168
2002-09-19,149.18137786063974
2002-09-20,146.49270282238302
2002-09-23,144.84117534499833
2002-09-24,144.05055056867704
2002-09-25,142.03571184787066
2002-09-26,143.67182164370868
2002-09-27,144.65975904373587
2002-09-30,140.1094378302519
2002-10-01,140.59732225269113
2002-10-02,141.11913870090453
2002-10-03,140.4331635197291
2002-10-04,141.11891061875122
2002-10-07,139.60431900035215
2002-10-08,140.32007690356014
2002-10-09,138.20621843249302
2002-10-10,136.41183039138608
2002-10-11,138.35383658531214
2002-10-14,139.0785743574265
2002-10-15,143.73446451693886
2002-10-16,144.21021363909003
2002-10-17,147.0005115003283
2002-10-18,148.1978216821625
2002-10-21,147.91555518048986
2002-10-22,148.33634906958542
2002-10-23,150.51586727521428
2002-10-24,151.05831210813787
2002-10-25,150.39193816587908
2002-10-28,152.05632192677527
2002-10-29,149.06249586367608
2002-10-30,148.1478341823595
2002-10-31,148.68789154680377
2002-11-01,146.2334512963393
2002-11-04,149.71710328108554
2002-11-05,148.57578397356784
2002-11-06,150.33337905556633
2002-11-07,147.63823278209966
2002-11-08,146.02012726745002
2002-11-11,142.9478242590973
2002-11-12,143.8592913974802
2002-11-13,143.64316136676672
2002-11-14,145.0617096417533
2002-11-15,147.27017093873226
2002-11-18,146.4835418070997
2002-11-19,145.7351141422734
2002-11-20,147.07836487333824
2002-11-21,149.89400783429184
2002-11-22,151.71476032795886
2002-11-25,152.61749397871665
2002-11-26,151.4024206031255
2002-11-27,150.08632600703186
2002-11-28,152.3946980747696
2002-11-29,152.3357402353907
2002-12-02,153.38357098102406
2002-12-03,152.15897647003166
2002-12-04,148.7502416135313
2002-12-05,148.64488280701673
2002-12-06,147.25104125494366
2002-12-09,146.93784867953434
2002-12-10,145.56571648659573
2002-12-11,145.35346556567384
2002-12-12,145.37772698314578
2002-12-13,144.00797481662454
2002-12-16,143.88086928896598
2002-12-17,143.5710569885789
2002-12-18,142.4867100069666
2002-12-19,143.10792437072882
2002-12-20,142.96710461632435
2002-12-23,143.64583733612935
2002-12-24,142.85606615397222
2002-12-25,142.85606615397222
2002-12-26,142.45293839836717
2002-12-27,140.40082079844058
2002-12-30,138.38287319679887
2002-12-31,138.42325688707422
2003-01-01,138.42325688707422
2003-01-02,140.77047486253855
2003-01-03,143.18284763442716
2003-01-06,144.91096005435494
2003-01-07,145.10364103738246
2003-01-08,145.59737550143728
2003-01-09,144.73642365658108
2003-01-10,145.2695983178012
2003-01-13,146.5564423325993
2003-01-14,146.56131750995104
2003-01-15,147.0162616739924
2003-01-16,145.836392346359
2003-01-17,144.23841170882503
2003-01-20,143.7673146824423
2003-01-21,142.4338703800789
2003-01-22,140.62676742744029
2003-01-23,140.88652615842332
2003-01-24,139.9795314900443
2003-01-27,138.38691123454248
2003-01-28,136.14150511686114
2003-01-29,135.26358878799326
2003-01-30,137.20291997981718
2003-01-31,136.60333312717577
2003-02-03,135.88456154202487
2003-02-04,135.46262835167832
2003-02-05,134.21110405407242
2003-02-06,133.1123753836591
2003-02-07,134.02745126352653
2003-02-10,134.8020775581133
2003-02-11,134.82926657547569
2003-02-12,136.12881103082296
2003-02-13,132.89392659287446
2003-02-14,132.66805033355607
2003-02-17,135.31436779063836
2003-02-18,136.33762826020043
2003-02-19,137.12782669641476
2003-02-20,134.92773049273526
2003-02-21,134.71955416564234
2003-02-24,136.71738791598827
2003-02-25,133.91316951574697
2003-02-26,134.12151463476877
2003-02-27,133.77614032886532
2003-02-28,133.92122353717298
2003-03-03,135.24304637706257
2003-03-04,133.95144774410483
2003-03-05,132.0739615277114
2003-03-06,130.9861271718434
2003-03-07,128.3693462143717
2003-03-10,127.31883078868329
2003-03-11,124.93212908640459
2003-03-12,123.81421053982665
2003-03-13,124.65246643680203
2003-03-14,128.74206134522817
2003-03-17,127.71519344123092
2003-03-18,132.53853552916235
2003-03-19,134.95291744969958
2003-03-20,136.05343282813632
2003-03-21,136.64832742366633
2003-03-24,134.2964463125222
2003-03-25,133.9467850650449
2003-03-26,135.54149302684277
2003-03-27,134.13005844930456
2003-03-28,134.22120570545223
2003-03-31,130.82819283761904
2003-04-01,130.23348010850245
2003-04-02,131.73529529786532
2003-04-03,132.94309391537104
2003-04-04,135.29550925227466
2003-04-07,137.88651824436374
2003-04-08,136.57347173942068
2003-04-09,134.433387825695
2003-04-10,132.51111657332112
2003-04-11,133.75978207856923
2003-04-14,132.32577393875567
2003-04-15,134.00639837725015
2003-04-16,134.7973868654521
2003-04-17,133.1545862543974
2003-04-18,133.1545862543974
2003-04-21,133.3918366968286
2003-04-22,133.9887032328802
2003-04-23,134.73036511040237
2003-04-24,133.8598160864907
2003-04-25,133.46396227059842
2003-04-28,133.52267477788578
2003-04-29,136.32907671104462
2003-04-30,135.23349672873076
2003-05-01,134.4536780037105
2003-05-02,134.71495142536398
2003-05-05,134.93918290693136
2003-05-06,134.08111729936664
2003-05-07,133.7841206647617
2003-05-08,133.48780052726977
2003-05-09,133.66330860109107
2003-05-12,134.4850019354438
2003-05-13,135.49880187069684
2003-05-14,135.42681663823612
2003-05-15,134.94225813252294
2003-05-16,134.4241018611808
2003-05-19,132.67672025449892
2003-05-20,132.20182270781535
2003-05-21,131.89776175746002
2003-05-22,133.5808420732882
2003-05-23,134.51453454936066
2003-05-26,135.17854547339542
2003-05-27,134.01669920627089
2003-05-28,135.24862539323897
2003-05-29,134.34032496606721
2003-05-30,135.36664853543024
2003-06-02,138.34370297739537
2003-06-03,138.36348327953343
2003-06-04,140.43366114939295
2003-06-05,139.17399718155548
2003-06-06,140.47922764992853
2003-06-09,139.52251524308298
2003-06-10,140.52509687583125
2003-06-11,141.27144121337304
2003-06-12,142.3950661978686
2003-06-13,142.34020657693256
2003-06-16,141.97479720862765
2003-06-17,144.231753172187
2003-06-18,145.5209071861259
2003-06-19,145.73708219974066
2003-06-20,146.07859791260466
2003-06-23,145.75817029856387
2003-06-24,144.8059245243622
2003-06-25,145.05386668571893
2003-06-26,144.8394083670035
2003-06-27,145.6083632565281
2003-06-30,144.1180710472222
2003-07-01,144.48950587193644
2003-07-02,146.10324162443953
2003-07-03,147.3107495781514
2003-07-04,146.81019030946553
2003-07-07,149.40351606913813
2003-07-08,147.19324561426552
2003-07-09,145.2532658450915
2003-07-10,145.18454079072643
2003-07-11,146.2601115328337
2003-07-14,148.79419700011448
2003-07-15,148.59599543896186
2003-07-16,150.10554023532544
2003-07-17,149.23941933992174
2003-07-18,147.6505612751281
2003-07-21,147.1546580565387
2003-07-22,145.6380110581252
2003-07-23,145.6376935071119
2003-07-24,146.3278856124391
2003-07-25,145.5078191737818
2003-07-28,147.4710881323572
2003-07-29,147.18187021295756
2003-07-30,146.18432599569508
2003-07-31,147.914184509849
2003-08-01,149.50836107581222
2003-08-04,147.3669548798382
2003-08-05,146.14154316701536
2003-08-06,145.2182040278376
2003-08-07,145.31040358597988
2003-08-08,147.26793102090986
2003-08-11,148.41794497805995
2003-08-12,149.33538389107045
2003-08-13,150.602835018999
2003-08-14,151.3651005813381
2003-08-15,151.63601968449598
2003-08-18,153.72812104653653
2003-08-19,154.24093235264564
2003-08-20,155.20137126071558
2003-08-21,157.92635088896645
2003-08-22,159.8040786197335
2003-08-25,159.4204238049503
2003-08-26,157.5416532065455
2003-08-27,156.64559518460126
2003-08-28,156.57206003112097
2003-08-29,157.13857836033634
2003-09-01,157.163314974636
2003-09-02,158.36339464831912
2003-09-03,159.26101795702726
2003-09-04,158.68729729693828
2003-09-05,157.53236472870034
2003-09-08,157.95247352885357
2003-09-09,157.26444949559308
2003-09-10,155.3916077389766
2003-09-11,156.52301918204049
2003-09-12,155.41156438978308
2003-09-15,156.22040552315036
2003-09-16,157.34887599796505
2003-09-17,157.87300725265203
2003-09-18,157.90458426418354
2003-09-19,155.8444769657934
2003-09-22,154.89648081327078
2003-09-23,154.96157083093505
2003-09-24,157.9008914473222
2003-09-25,156.71185194753954
2003-09-26,156.67486563095434
2003-09-29,154.89705267038144
2003-09-30,154.49005980514806
2003-10-01,154.5777200949362
2003-10-02,158.15836818044116
2003-10-03,159.46346209226562
2003-10-06,159.87522451172762
2003-10-07,158.9025281053866
2003-10-08,158.82863269534272
2003-10-09,160.7379912239821
2003-10-10,160.60525880100738
2003-10-13,162.5298148002112
2003-10-14,160.54888211605612
2003-10-15,162.27511679508873
2003-10-16,161.46003386799867
2003-10-17,162.88472962992236
2003-10-20,162.98161719120336
2003-10-21,164.4669318389019
2003-10-22,163.27656470022845
2003-10-23,160.2121348378181
2003-10-24,159.49972222003547
2003-10-27,160.0499938749263
2003-10-28,161.98226878506557
2003-10-29,162.56504140118463
2003-10-30,162.73777002197033
2003-10-31,163.74495752536507
2003-11-03,165.44476805214165
2003-11-04,165.10074519643464
2003-11-05,165.93221526445603
2003-11-06,164.8938536331375
2003-11-07,164.7040126541751
2003-11-10,163.89013969689407
2003-11-11,162.06283207786595
2003-11-12,160.82389937922645
2003-11-13,161.91292460378125
2003-11-14,160.64262197034284
2003-11-17,157.70191073195912
2003-11-18,157.20493931463318
2003-11-19,156.86169724390965
2003-11-20,157.14906953262633
2003-11-21,156.5823256944988
2003-11-24,157.97763417379048
2003-11-25,158.54107243236078
2003-11-26,158.1966007636752
2003-11-27,158.0144205355622
2003-11-28,157.5783127153785
2003-12-01,158.7271386091248
2003-12-02,158.2429701278093
2003-12-03,159.58142168631267
2003-12-04,160.4664365043011
2003-12-05,159.85466519185812
2003-12-08,158.81741325160056
2003-12-09,159.2550284126612
2003-12-10,158.57892561566376
2003-12-11,159.24187803218862
2003-12-12,159.74311477836264
2003-12-15,160.28982189978657
2003-12-16,158.6316458586623
2003-12-17,157.85523202614917
2003-12-18,156.62528652315407
2003-12-19,156.8521747184202
2003-12-22,156.7963367772698
2003-12-23,157.1538245786632
2003-12-24,158.45522780721774
2003-12-25,158.45522780721774
2003-12-26,158.33389019941032
2003-12-29,158.55824316780786
2003-12-30,159.51221121697307
2003-12-31,159.68347522638186
2004-01-01,159.68347522638186
2004-01-02,161.2587076778423
2004-01-05,162.30065531405901
2004-01-06,162.84186259930576
2004-01-07,163.423145315308
2004-01-08,163.72076120019275
2004-01-09,164.00512879043225
2004-01-12,165.30633334291517
2004-01-13,166.14029985510643
2004-01-14,168.0472915764567
2004-01-15,167.40333116114223
2004-01-16,169.08564263980605
2004-01-19,168.0262556104479
2004-01-20,168.23796942380613
2004-01-21,169.17094350914437
2004-01-22,169.56613597889748
2004-01-23,169.9739788620666
2004-01-26,171.7755258600567
2004-01-27,170.56603304177386
2004-01-28,168.76436605031876
2004-01-29,168.30005227428586
2004-01-30,168.20582786075659
2004-02-02,166.7695632399342
2004-02-03,166.810845449037
2004-02-04,166.63043702904972
2004-02-05,165.62967653441265
2004-02-06,166.11384671329003
2004-02-09,169.26167694275134
2004-02-10,168.7517597982396
2004-02-11,169.4949360896509
2004-02-12,169.64397765560577
2004-02-13,170.93612739154008
2004-02-16,171.0111160060595
2004-02-17,171.70372198117494
2004-02-18,172.31391608226275
2004-02-19,173.58246035812863
2004-02-20,172.8382584498871
2004-02-23,171.64734448352715
2004-02-24,170.69088508311737
2004-02-25,171.86065803976982
2004-02-26,173.07729364244878
2004-02-27,174.71458249290555
2004-03-01,175.59848398328356
2004-03-02,176.73797270931357
2004-03-03,174.72061902579748
2004-03-04,175.5782352091961
2004-03-05,174.34194776972907
2004-03-08,175.4206335982549
2004-03-09,175.78006530287786
2004-03-10,175.36360116209374
2004-03-11,172.63786419919262
2004-03-12,171.7858879948337
2004-03-15,171.49665506012997
2004-03-16,172.5557939717148
2004-03-17,174.83419888489198
2004-03-18,173.66082649332833
2004-03-19,174.4260215321721
2004-03-22,173.025213231525
2004-03-23,173.93478227208809
2004-03-24,175.31232204917652
2004-03-25,174.67427099517073
2004-03-26,177.29089458429195
2004-03-29,176.26332720172894
2004-03-30,178.33405427172332
2004-03-31,177.89791405268565
2004-04-01,178.73907168767494
2004-04-02,180.40167931911412
2004-04-05,181.35252160419023
2004-04-06,182.40381824092447
2004-04-07,181.27336446550416
2004-04-08,181.26548908053314
2004-04-09,181.26548908053314
2004-04-12,182.46230577181285
2004-04-13,182.80181295406163
2004-04-14,177.31221006565352
2004-04-15,177.07559071494904
2004-04-16,175.68088348256902
2004-04-19,176.00752751947073
2004-04-20,177.02764427988816
2004-04-21,175.6725971863364
2004-04-22,174.68485137695862
2004-04-23,177.30211601803364
2004-04-26,176.06451011380253
2004-04-27,175.1316186066014
2004-04-28,174.71244557528334
2004-04-29,170.75996165457826
2004-04-30,170.65665174264123
2004-05-03,170.25827884117996
2004-05-04,170.50753960776353
2004-05-05,169.89092174813996
2004-05-06,170.08166570687717
2004-05-07,167.88171975569384
2004-05-10,163.47381083846764
2004-05-11,164.92879969372038
2004-05-12,165.15268917952713
2004-05-13,163.64567945055694
2004-05-14,162.06189129023753
2004-05-17,158.39097723636408
2004-05-18,159.10081543641653
2004-05-19,162.99906231432504
2004-05-20,162.77649860093592
2004-05-21,165.22225898814108
2004-05-24,166.42536409991033
2004-05-25,165.32484300268098
2004-05-26,166.5756116969198
2004-05-27,168.16515156306716
2004-05-28,168.5324144436534
2004-05-31,168.68761686349023
2004-06-01,167.71991016329164
2004-06-02,166.09322387522292
2004-06-03,164.08309857045194
2004-06-04,164.99055334583898
2004-06-07,167.9083665608176
2004-06-08,167.90187625394682
2004-06-09,168.09592897578634
2004-06-10,169.31080933199172
2004-06-11,170.02013183044158
2004-06-14,167.91579076614155
2004-06-15,167.35850744488772
2004-06-16,169.04721225528093
2004-06-17,168.0616041787576
2004-06-18,167.24165217959484
2004-06-21,168.674233665578
2004-06-22,168.09404825298606
