Date,KOKUSAI INDEX (WORLD ex JP) VALUE
2001-11-26,133.27976941473548
2001-11-27,132.2495153376255
2001-11-28,129.74356556214974
2001-11-29,130.22291208287695
2001-11-30,129.31787876641164
2001-12-03,128.534137530326
2001-12-04,130.48013530499546
2001-12-05,134.81707368335142
2001-12-06,134.80916814764166
2001-12-07,133.63781207298211
2001-12-10,131.46623561479979
2001-12-11,131.3157650762875
2001-12-12,130.35943903773207
2001-12-13,127.60060582113927
2001-12-14,126.71130472177765
2001-12-17,128.29006848449265
2001-12-18,129.22460290751857
2001-12-19,129.51836945959468
2001-12-20,128.3404785191125
2001-12-21,130.15137170601238
2001-12-24,131.3649302852224
2001-12-25,131.3649302852224
2001-12-26,131.82243942989362
2001-12-27,132.51874072245357
2001-12-28,133.90615437468009
2001-12-31,132.05932256332616
2002-01-01,132.05932256332616
2002-01-02,130.9253965013696
2002-01-03,133.60287132427186
2002-01-04,135.54998218826483
2002-01-07,135.1274345659309
2002-01-08,134.34233385043035
2002-01-09,134.02955291424897
2002-01-10,132.81580430452098
2002-01-11,132.2127268736487
2002-01-14,130.051352427259
2002-01-15,131.37407972223946
2002-01-16,129.96938549583064
2002-01-17,131.69114702436036
2002-01-18,130.33629514962516
2002-01-21,130.17997095764025
2002-01-22,129.16895354413487
2002-01-23,130.13592772248833
2002-01-24,132.03264640662502
2002-01-25,133.68552277058026
2002-01-28,134.53130574037743
2002-01-29,131.13558816294798
2002-01-30,131.2013101096461
2002-01-31,133.0927872155002
2002-02-01,132.30367115835523
2002-02-04,128.77588438052499
2002-02-05,127.00074476389739
2002-02-06,125.72328795126282
2002-02-07,125.99485974381545
2002-02-08,127.38386141593084
2002-02-11,128.6917006603987
2002-02-12,127.93526430205408
2002-02-13,129.37497381158616
2002-02-14,130.0767861363876
2002-02-15,128.23460044633663
2002-02-18,128.36461014598765
2002-02-19,125.34635683133813
2002-02-20,126.00531734985506
2002-02-21,125.30838969022432
2002-02-22,124.70958640142612
2002-02-25,127.68620548131348
2002-02-26,128.38686709945037
2002-02-27,129.61459719591159
2002-02-28,129.13239804978932
2002-03-01,131.68090539523718
2002-03-04,135.11754824697357
2002-03-05,134.89814117556907
2002-03-06,135.9724628547977
2002-03-07,135.4396478929509
2002-03-08,136.77292999083514
2002-03-11,136.90893096597824
2002-03-12,136.32099278655832
2002-03-13,134.89020977527449
2002-03-14,134.18561044933512
2002-03-15,135.6041037153797
2002-03-18,136.29496576592652
2002-03-19,136.51712570323002
2002-03-20,134.71136518504434
2002-03-21,135.09683071355062
2002-03-22,135.0169856987179
2002-03-25,133.63521696372374
2002-03-26,134.21915832878534
2002-03-27,135.39241906519516
2002-03-28,136.29862559652568
2002-03-29,136.29862559652568
2002-04-01,135.67074504120367
2002-04-02,134.48772078605995
2002-04-03,133.62295539765822
2002-04-04,133.18944593345586
2002-04-05,133.4387627600367
2002-04-08,133.42045252536144
2002-04-09,132.63395604268635
2002-04-10,133.42773342346626
2002-04-11,130.35328507069548
2002-04-12,131.26397229304683
2002-04-15,131.0965601935731
2002-04-16,134.0709061835873
2002-04-17,134.02139370219757
2002-04-18,133.08937694088118
2002-04-19,133.565640860501
2002-04-22,131.77414624810422
2002-04-23,131.00492529877155
2002-04-24,129.98460745315555
2002-04-25,128.67662842705772
2002-04-26,127.30150604618935
2002-04-29,126.03369771351296
2002-04-30,127.4516869166138
2002-05-01,127.36386130645779
2002-05-02,127.66620004951935
2002-05-03,125.71047462975176
2002-05-06,123.5699390825954
2002-05-07,123.41274212733819
2002-05-08,127.95411058384173
2002-05-09,126.83506029446175
2002-05-10,124.57003574741252
2002-05-13,126.66882090118544
2002-05-14,130.06370461554584
2002-05-15,129.67517609111806
2002-05-16,129.72545272592788
2002-05-17,128.6976856100479
2002-05-20,127.4394061569017
2002-05-21,126.84367764453349
2002-05-22,125.85607694410949
2002-05-23,127.36620470085012
2002-05-24,126.51304869968494
2002-05-27,126.8187026783428
2002-05-28,124.96429567161279
2002-05-29,123.92552893958523
2002-05-30,122.44333715584749
2002-05-31,123.28557586487544
2002-06-03,120.71347103696445
2002-06-04,119.33757060803585
2002-06-05,119.89728735557638
2002-06-06,117.69419144926277
2002-06-07,117.17718355022903
2002-06-10,117.29002669770112
2002-06-11,116.620723537685
2002-06-12,115.8616336429659
2002-06-13,114.64812612143785
2002-06-14,113.05961160170907
2002-06-17,116.96249383700473
2002-06-18,116.54277420791507
2002-06-19,113.99208218495475
2002-06-20,111.37656829481529
2002-06-21,110.10114120192077
2002-06-24,108.53092465500713
2002-06-25,108.95379234941215
2002-06-26,105.42524429749926
2002-06-27,107.42575981782619
2002-06-28,109.09792526451778
2002-07-01,107.79860957742363
2002-07-02,105.25528652778391
2002-07-03,104.75490488337869
2002-07-04,105.51250683017305
2002-07-05,109.77445486408904
2002-07-08,107.95396035706884
2002-07-09,105.73955359848755
2002-07-10,103.17881109105463
2002-07-11,102.07679476490478
2002-07-12,101.57820592870907
2002-07-15,98.28930994390916
2002-07-16,96.99298616486391
2002-07-17,98.33479650127167
2002-07-18,97.44180865747609
2002-07-19,93.21067601719433
2002-07-22,89.52598277881269
2002-07-23,87.40209280250355
2002-07-24,89.74901614887406
2002-07-25,89.90535874858249
2002-07-26,91.94051011106448
2002-07-29,97.84987101135812
2002-07-30,97.44105969482416
2002-07-31,98.69469159416494
2002-08-01,95.34884815313715
2002-08-02,93.35555015311354
2002-08-05,90.03061631416912
2002-08-06,94.48782553100946
2002-08-07,94.67059051439351
2002-08-08,98.14183955788701
2002-08-09,98.75599347367196
2002-08-12,97.31266470028132
2002-08-13,96.39665022016423
2002-08-14,97.21048081490565
2002-08-15,99.6348670321499
2002-08-16,99.40147949392967
2002-08-19,102.62319914584478
2002-08-20,101.3722305382956
2002-08-21,102.18315516007887
2002-08-22,104.45564636909985
2002-08-23,102.3961065544708
2002-08-26,102.92369545916588
2002-08-27,102.42341002251057
2002-08-28,99.55757478222692
2002-08-29,98.85235271981384
2002-08-30,99.17613484939064
2002-09-02,98.34275306771214
2002-09-03,93.3742793467656
2002-09-04,94.57384468177926
2002-09-05,93.43622194337057
2002-09-06,95.93195988305303
2002-09-09,96.21624717037287
2002-09-10,97.9568384703685
2002-09-11,98.83123377245387
2002-09-12,95.74131327807852
2002-09-13,94.91765501161053
2002-09-16,95.27830690645767
2002-09-17,93.92321527267814
2002-09-18,91.74818634869644
2002-09-19,89.00418591882895
2002-09-20,89.20390524648693
2002-09-23,87.36485238569111
2002-09-24,85.76131777397248
2002-09-25,87.46378429538885
2002-09-26,90.23198766202891
2002-09-27,88.55717954203581
2002-09-30,85.56211836280686
2002-10-01,88.31004027700374
2002-10-02,87.2900881940583
2002-10-03,85.96024963972867
2002-10-04,84.3133220857271
2002-10-07,82.51606159547475
2002-10-08,82.81162199035617
2002-10-09,80.32929412069025
2002-10-10,83.41284611647971
2002-10-11,87.24200988261475
2002-10-14,86.7175295129338
2002-10-15,92.09001345220423
2002-10-16,90.2618826631024
2002-10-17,93.40573217286175
2002-10-18,93.57891458057135
2002-10-21,94.80534241226837
2002-10-22,93.90392458105826
2002-10-23,93.53278896684377
2002-10-24,93.9578138249674
2002-10-25,94.22420118424455
2002-10-28,93.9906114682543
2002-10-29,91.64078825824939
2002-10-30,93.36232903669487
2002-10-31,92.96890747898782
2002-11-01,93.40335824210472
2002-11-04,95.38137762499268
2002-11-05,95.76304124891776
2002-11-06,96.13866735587234
2002-11-07,93.05394157651308
2002-11-08,91.90019889680535
2002-11-11,90.4155112159089
2002-11-12,91.5914184654379
2002-11-13,91.18119617039794
2002-11-14,93.54187689105147
2002-11-15,94.43279591332552
2002-11-18,94.09165103991971
2002-11-19,93.49001671272514
2002-11-20,95.19323756472158
2002-11-21,98.21688481670148
2002-11-22,98.42545936388714
2002-11-25,99.0087112401707
2002-11-26,96.71004647598986
2002-11-27,99.5520376071822
2002-11-28,99.68019590033047
2002-11-29,99.62137593786478
2002-12-02,99.68397738836549
2002-12-03,97.39207200049982
2002-12-04,96.28615300089162
2002-12-05,95.15360071207814
2002-12-06,94.91212395817558
2002-12-09,92.49053011708273
2002-12-10,93.45502133493576
2002-12-11,93.94823604236319
2002-12-12,92.96589943047454
2002-12-13,91.32311932295325
2002-12-16,94.0840238196629
2002-12-17,92.67796098483156
2002-12-18,91.2225040144134
2002-12-19,90.6919393159632
2002-12-20,91.78485486842787
2002-12-23,91.93912893174175
2002-12-24,91.13421857214816
2002-12-25,91.13421857214816
2002-12-26,90.89155054962639
2002-12-27,88.45190659155179
2002-12-30,88.57361975460753
2002-12-31,88.6846753901367
2003-01-01,88.6846753901367
2003-01-02,92.46925649344524
2003-01-03,92.55959890844402
2003-01-06,94.2031481561786
2003-01-07,93.75454268402706
2003-01-08,92.575026997281
2003-01-09,93.34685975427037
2003-01-10,93.39970488357248
2003-01-13,93.27617609799066
2003-01-14,93.77143458318574
2003-01-15,92.50918119739252
2003-01-16,92.30227129822072
2003-01-17,90.19217335746802
2003-01-20,89.66914110535943
2003-01-21,88.23936554842356
2003-01-22,86.92419550446422
2003-01-23,87.15536998392216
2003-01-24,84.86966731463608
2003-01-27,82.86523633538678
2003-01-28,83.45480236469523
2003-01-29,83.74533533557359
2003-01-30,83.69695128374201
2003-01-31,84.4538969435929
2003-02-03,85.30521418263484
2003-02-04,82.86593204929076
2003-02-05,83.2865494015391
2003-02-06,82.17573200279274
2003-02-07,81.40674744985077
2003-02-10,81.79828420466907
2003-02-11,82.32966730010268
2003-02-12,80.96685668591489
2003-02-13,80.45534748737295
2003-02-14,82.13186043981672
2003-02-17,83.06809269728177
2003-02-18,84.5646379528899
2003-02-19,83.2232632818083
2003-02-20,82.09243458416017
2003-02-21,82.89981315723129
2003-02-24,81.75979985535164
2003-02-25,81.23467323262857
2003-02-26,80.08458326129096
2003-02-27,81.23393399652043
2003-02-28,81.85276541000295
2003-03-03,81.29453723073225
2003-03-04,79.52411897311227
2003-03-05,79.48645621464726
2003-03-06,78.61137657508381
2003-03-07,78.02276412964258
2003-03-10,75.83921694049103
2003-03-11,75.29655472233347
2003-03-12,74.56534638686115
2003-03-13,78.41167529018378
2003-03-14,80.35739976911852
2003-03-17,83.386276960844
2003-03-18,84.25175655293073
2003-03-19,85.21259071313501
2003-03-20,85.15423738001653
2003-03-21,87.70049001051986
2003-03-24,83.7642029544353
2003-03-25,84.40934687331
2003-03-26,84.31374759576573
2003-03-27,83.41410830387825
2003-03-28,82.83253922193171
2003-03-31,79.96403742769836
2003-04-01,81.14094136475113
2003-04-02,84.03213683819826
2003-04-03,84.22536302392051
2003-04-04,85.01470680557001
2003-04-07,86.65223812225749
2003-04-08,85.68902339101727
2003-04-09,84.80955800527438
2003-04-10,84.02597768908916
2003-04-11,84.47376343031449
2003-04-14,85.62956014360718
2003-04-15,86.59665980344887
2003-04-16,85.592862872795
2003-04-17,86.27088571961927
2003-04-18,86.27088571961927
2003-04-21,86.45592083643997
2003-04-22,87.48708877066713
2003-04-23,88.8345894502923
2003-04-24,87.26341707259783
2003-04-25,86.06768874312056
2003-04-28,87.94253839201915
2003-04-29,87.96470385859756
2003-04-30,87.2576291687177
2003-05-01,86.52239858784725
2003-05-02,87.88345013248738
2003-05-05,87.59707461498377
2003-05-06,88.2218139209828
2003-05-07,87.4944987823039
2003-05-08,85.61281378798124
2003-05-09,86.4610891474084
2003-05-12,86.97614193239808
2003-05-13,87.14595807739563
2003-05-14,87.31052689952115
2003-05-15,88.35372121128624
2003-05-16,88.22076858715268
2003-05-19,85.11453216114748
2003-05-20,85.39608572937806
2003-05-21,85.28373143816444
2003-05-22,86.30132402067906
2003-05-23,85.95458061054435
2003-05-26,85.44779869901393
2003-05-27,86.70197407004508
2003-05-28,88.1445649291781
2003-05-29,87.65797775570836
2003-05-30,88.93572958711123
2003-06-02,90.32974608294504
2003-06-03,90.31237659449314
2003-06-04,91.70709603713244
2003-06-05,90.88389400557901
2003-06-06,92.38155679792307
2003-06-09,90.80795725978196
2003-06-10,91.88829999073948
2003-06-11,92.87742069241182
2003-06-12,93.4082458399711
2003-06-13,92.08567489968993
2003-06-16,93.36711169749877
2003-06-17,93.87796551393602
2003-06-18,94.45369586207757
2003-06-19,93.04005131811682
2003-06-20,93.78226042765985
2003-06-23,93.07453846501046
2003-06-24,93.11286065089185
2003-06-25,92.44492754923023
2003-06-26,93.57618459106335
2003-06-27,93.20293579429054
2003-06-30,92.49148479680369
2003-07-01,91.73870604487536
2003-07-02,93.32159161131827
2003-07-03,93.07342591119288
2003-07-04,93.22166605224497
2003-07-07,95.80914622909827
2003-07-08,96.11803085270016
2003-07-09,95.31958972724335
2003-07-10,94.01598830051297
2003-07-11,95.19254792563505
2003-07-14,96.23461594135203
2003-07-15,95.83547725320142
2003-07-16,95.3016793165122
2003-07-17,94.63839379043608
2003-07-18,95.46479842134386
2003-07-21,93.70075498013108
2003-07-22,94.24035634958555
2003-07-23,93.5644791703487
2003-07-24,93.5796121740648
2003-07-25,94.09559615124742
2003-07-28,94.80154150545305
2003-07-29,94.15782257626245
2003-07-30,94.8182083277376
2003-07-31,96.21804717415445
2003-08-01,95.38696254099449
2003-08-04,94.822942286285
2003-08-05,93.97960361591748
2003-08-06,93.6227456763828
2003-08-07,93.86290551248543
2003-08-08,94.97380443816532
2003-08-11,95.266224481641
2003-08-12,96.29132790467015
2003-08-13,96.08617604583996
2003-08-14,97.23072383966738
2003-08-15,97.34572640981231
2003-08-18,98.68660530266713
2003-08-19,99.368153888257
2003-08-20,99.00887621753049
2003-08-21,100.59416886904872
2003-08-22,100.53834095394876
2003-08-25,99.98413974257342
2003-08-26,99.90990352051284
2003-08-27,99.98013311276739
2003-08-28,100.40298203371896
2003-08-29,100.09014063771825
2003-09-01,100.52886001773211
2003-09-02,102.23619984362476
2003-09-03,103.36679044792267
2003-09-04,102.7738561750419
2003-09-05,101.30486945805977
2003-09-08,101.546091021843
2003-09-09,100.05791817721504
2003-09-10,98.79630383510536
2003-09-11,99.32830306540625
2003-09-12,98.59479765169584
2003-09-15,98.47798741360897
2003-09-16,100.18539436874022
2003-09-17,99.89432626949639
2003-09-18,100.91486443645192
2003-09-19,99.98867868910922
2003-09-22,97.90880203431936
2003-09-23,97.87208210535248
2003-09-24,97.08972981505165
2003-09-25,96.17210369799139
2003-09-26,95.85536603505746
2003-09-29,95.81884798518865
2003-09-30,94.2793335207032
2003-10-01,95.6389859036113
2003-10-02,96.16081789939959
2003-10-03,97.64707430509637
2003-10-06,97.75629596352462
2003-10-07,97.17501791144272
2003-10-08,96.62400384071654
2003-10-09,97.86184840007947
2003-10-10,97.27098421739002
2003-10-13,98.99659714524813
2003-10-14,99.02516873710422
2003-10-15,99.59865137636552
2003-10-16,99.29375256956664
2003-10-17,99.03563695020668
2003-10-20,99.11520224437645
2003-10-21,98.89629992808547
2003-10-22,97.04242356912995
2003-10-23,97.02103103170762
2003-10-24,96.6838851976461
2003-10-27,97.32490821271263
2003-10-28,98.85182642629458
2003-10-29,99.2168001626319
2003-10-30,99.50957707661296
2003-10-31,100.09899726398135
2003-11-03,102.05500946632817
2003-11-04,101.52567932940944
2003-11-05,101.32634588460108
2003-11-06,102.00731150651751
2003-11-07,101.94535432681275
2003-11-10,101.24438896375146
2003-11-11,100.81446289235689
2003-11-12,100.83240315811548
2003-11-13,100.4718462941143
2003-11-14,99.74513020383239
2003-11-17,98.62392922525471
2003-11-18,97.43995622429134
2003-11-19,97.6028550687942
2003-11-20,97.17945049539382
2003-11-21,97.36307502194832
2003-11-24,99.50902003616956
2003-11-25,99.83443872809909
2003-11-26,99.39816190337628
2003-11-27,99.68500562023755
2003-11-28,99.06325241742127
2003-12-01,100.40989536819042
2003-12-02,99.62489378084588
2003-12-03,99.78412460143382
2003-12-04,100.23418869265363
2003-12-05,99.28522397326897
2003-12-08,99.29914952031143
2003-12-09,99.34591256474013
2003-12-10,98.85411138259403
2003-12-11,100.13860667144525
2003-12-12,99.75084811373263
2003-12-15,99.44984985512426
2003-12-16,99.5682227937344
2003-12-17,99.47869097173997
2003-12-18,100.45527354294468
2003-12-19,100.85061811236723
2003-12-22,100.73348367447579
2003-12-23,101.02146292456017
2003-12-24,100.79553494554618
2003-12-25,100.79553494554618
2003-12-26,100.9335015749372
2003-12-29,101.62694069304598
2003-12-30,101.57365960788113
2003-12-31,101.39548749695989
2004-01-01,101.39548749695989
2004-01-02,101.81944986414605
2004-01-05,102.30665880191465
2004-01-06,101.85617411294666
2004-01-07,101.92313091409977
2004-01-08,102.36675471403939
2004-01-09,100.92021578983496
2004-01-12,101.37628486707288
2004-01-13,101.22388943239856
2004-01-14,102.57947136920548
2004-01-15,103.193769874288
2004-01-16,105.09807070254104
2004-01-19,105.27838971340556
2004-01-20,104.08148331902031
2004-01-21,104.6608924104829
2004-01-22,104.06444522859711
2004-01-23,103.87466726151858
2004-01-26,105.08552087302907
2004-01-27,104.33464225561653
2004-01-28,103.79975511678253
2004-01-29,104.832719477016
2004-01-30,104.17547640117448
2004-02-02,104.27623203044364
2004-02-03,103.42344085827158
2004-02-04,103.08141709078753
2004-02-05,102.67513077565916
2004-02-06,102.9164110566309
2004-02-09,103.56953569733088
2004-02-10,103.74632958240142
2004-02-11,104.8692364097988
2004-02-12,103.762728933421
2004-02-13,103.61878192890634
2004-02-16,103.82548491923448
2004-02-17,104.45378130602506
2004-02-18,104.10991835809983
2004-02-19,105.19913024527101
2004-02-20,105.27158404642847
2004-02-23,105.48293642641704
2004-02-24,104.31362069920675
2004-02-25,105.4263440109883
2004-02-26,106.28011250542963
2004-02-27,106.45861906588411
2004-03-01,107.31495510682441
2004-03-02,108.04471694190019
2004-03-03,109.04782966212024
2004-03-04,109.09510256368897
2004-03-05,107.96201010682483
2004-03-08,108.07947102645345
2004-03-09,106.99263923273172
2004-03-10,106.87093991702177
2004-03-11,104.66007311927858
2004-03-12,105.77114671725718
2004-03-15,104.12740775954164
2004-03-16,104.10968558651419
2004-03-17,106.332444565928
2004-03-18,104.74178058220708
2004-03-19,104.45545869425034
2004-03-22,102.62098404309509
2004-03-23,103.14363257994201
2004-03-24,103.21644799015343
2004-03-25,104.72200232695734
2004-03-26,105.32112009213394
2004-03-29,106.204523346989
2004-03-30,106.46472811069495
2004-03-31,105.7637568583092
2004-04-01,106.11453610307287
2004-04-02,108.2004601517231
2004-04-05,109.83982821078874
2004-04-06,109.5099917005067
2004-04-07,108.23428267294804
2004-04-08,108.72569210271674
2004-04-09,108.72569210271674
2004-04-12,109.26807092043404
2004-04-13,109.45317643635528
2004-04-14,108.36928122445495
2004-04-15,108.31868852825058
2004-04-16,108.53112146060462
2004-04-19,108.48773402687249
2004-04-20,108.54796876850405
2004-04-21,108.66347682979678
2004-04-22,109.94021131045186
2004-04-23,110.16153404368636
2004-04-26,109.96172788829232
2004-04-27,109.88297076890662
2004-04-28,108.875118862345
2004-04-29,107.36047413536306
2004-04-30,106.58156116715939
2004-05-03,107.65496701703744
2004-05-04,107.28392732555064
2004-05-05,107.2805829273628
2004-05-06,106.636807296017
2004-05-07,106.20423373565336
2004-05-10,104.46085944127921
2004-05-11,105.62545646711257
2004-05-12,105.04474832908437
2004-05-13,105.69309714129199
2004-05-14,105.55446904706612
2004-05-17,103.4437758630368
2004-05-18,104.28046602198923
2004-05-19,104.43068862587768
2004-05-20,104.86801379475484
2004-05-21,104.69439075360758
2004-05-24,105.44089124609641
2004-05-25,105.56233890693976
2004-05-26,106.04007523685132
2004-05-27,105.58235851365106
2004-05-28,105.64598176798131
2004-05-31,105.72582488853512
2004-06-01,105.49056165745148
2004-06-02,105.66948188404119
2004-06-03,105.4667228780643
2004-06-04,106.08842845173093
2004-06-07,107.01928384133889
2004-06-08,107.33455235905184
2004-06-09,107.7364301782448
2004-06-10,108.25259295586778
2004-06-11,108.65750990576855
2004-06-14,107.00200335081549
2004-06-15,107.72234053329689
2004-06-16,108.72823418015096
2004-06-17,108.74990714883843
2004-06-18,108.54759427141475
2004-06-21,108.54741266588009
