Date,PACIFIC VALUE
2001-04-04,158.81196200446948
2001-04-05,162.19200950514448
2001-04-06,160.7546109525659
2001-04-09,155.36516757775524
2001-04-10,156.6240303437004
2001-04-11,160.0278746424493
2001-04-12,161.17131040130488
2001-04-13,160.7586884531852
2001-04-16,161.15992130998293
2001-04-17,161.58255673490794
2001-04-18,167.4240236023984
2001-04-19,167.09080129233067
2001-04-20,163.78193537470216
2001-04-23,165.2563936230883
2001-04-24,165.27023954252638
2001-04-25,166.08320607740194
2001-04-26,167.19862292800295
2001-04-27,169.14487455892188
2001-04-30,170.94915949426814
2001-05-01,175.8927685541547
2001-05-02,177.40937827305595
2001-05-03,178.33426452760958
2001-05-04,177.59813596811
2001-05-07,179.1392123582281
2001-05-08,176.3485203964538
2001-05-09,174.61803764478185
2001-05-10,173.48500634877686
2001-05-11,175.1636927077716
2001-05-14,173.2219623595523
2001-05-15,173.42665828586559
2001-05-16,170.33748210946234
2001-05-17,172.87031917545957
2001-05-18,172.09345108719825
2001-05-21,175.1286316095831
2001-05-22,176.68993288904935
2001-05-23,179.4451274805254
2001-05-24,180.24835218249825
2001-05-25,178.59880297626313
2001-05-28,175.9186998607831
2001-05-29,178.83982627538288
2001-05-30,175.41451598359248
2001-05-31,177.32360799439869
2001-06-01,177.20483105694277
2001-06-04,176.94047109550766
2001-06-05,176.37933820669625
2001-06-06,176.76222885130326
2001-06-07,177.0391021825911
2001-06-08,177.0496155608812
2001-06-11,176.52810567922305
2001-06-12,171.53252999984934
2001-06-13,171.49262878420942
2001-06-14,169.2118672876073
2001-06-15,167.26570178798264
2001-06-18,166.6412351516115
2001-06-19,166.54187164693366
2001-06-20,166.86172855393067
2001-06-21,169.11497052747882
2001-06-22,170.21336387816405
2001-06-25,168.05126351027687
2001-06-26,168.57368553704848
2001-06-27,168.042664683574
2001-06-28,168.3439078044684
2001-06-29,171.27507843479373
2001-07-02,170.48705298592535
2001-07-03,171.23117559784248
2001-07-04,170.2213699582697
2001-07-05,170.34182843602818
2001-07-06,165.21995244266347
2001-07-09,163.5606206757656
2001-07-10,164.5152365799561
2001-07-11,162.3876915179133
2001-07-12,166.38451975581154
2001-07-13,165.09881696239745
2001-07-16,164.48740561682413
2001-07-17,163.06119158925267
2001-07-18,157.79479941963177
2001-07-19,157.73570605706178
2001-07-20,157.21444420722807
2001-07-23,153.0211063793873
2001-07-24,153.5071008548722
2001-07-25,154.45373127982091
2001-07-26,155.0204722712616
2001-07-27,155.49263539735776
2001-07-30,152.60434776684139
2001-07-31,155.66752599046038
2001-08-01,156.81795883966552
2001-08-02,159.84477821464392
2001-08-03,157.5173739724101
2001-08-06,158.2385034886977
2001-08-07,159.68237440315383
2001-08-08,159.42213799158955
2001-08-09,154.45594831770484
2001-08-10,154.1683420706574
2001-08-13,151.94768269450577
2001-08-14,156.57840010851936
2001-08-15,156.34135021209846
2001-08-16,154.2143640503147
2001-08-17,153.72210145853657
2001-08-20,152.40877219536952
2001-08-21,154.5229865083879
2001-08-22,154.66401282603601
2001-08-23,154.5339696957634
2001-08-24,153.55143966244495
2001-08-27,155.45238048664575
2001-08-28,154.45456897790947
2001-08-29,152.46290053012044
2001-08-30,150.1272988136507
2001-08-31,150.3552912311246
2001-09-03,147.76786049913284
2001-09-04,152.55958485447542
2001-09-05,150.2650499994722
2001-09-06,149.12771494415782
2001-09-07,146.49850364160122
2001-09-10,143.0356054996914
2001-09-11,143.96676320792454
2001-09-12,134.38476416171548
2001-09-13,136.96650490210598
2001-09-14,139.29967763294454
2001-09-17,133.24045574121246
2001-09-18,134.33209648074637
2001-09-19,136.43128570426268
2001-09-20,136.2634277105341
2001-09-21,133.50448332730062
2001-09-24,133.29636277041166
2001-09-25,132.2306520871067
2001-09-26,130.49928302800032
2001-09-27,129.70593877917443
2001-09-28,134.04465338268517
2001-10-01,135.19869699892678
2001-10-02,137.2688956404451
2001-10-03,134.71790967140504
2001-10-04,138.1199789649288
2001-10-05,136.48016287354935
2001-10-08,136.27997995904244
2001-10-09,134.00776771216636
2001-10-10,132.5843817714014
2001-10-11,136.15250078245384
2001-10-12,137.40993309313245
2001-10-15,136.9096526618486
2001-10-16,136.99451751556663
2001-10-17,138.17101234951738
2001-10-18,136.07840274508555
2001-10-19,136.5304188707842
2001-10-22,136.85166998227015
2001-10-23,139.13889490695058
2001-10-24,140.0799618565687
2001-10-25,140.63793109747286
2001-10-26,140.0424991021821
2001-10-29,135.54798937213016
2001-10-30,134.40243821701233
2001-10-31,134.46909529054003
2001-11-01,134.16067360773025
2001-11-02,133.60364169086304
2001-11-05,134.54329386857157
2001-11-06,135.92816962370043
2001-11-07,132.39847822678345
2001-11-08,135.21411361333966
2001-11-09,133.83237327747108
2001-11-12,133.48433742705248
2001-11-13,132.99092673997959
2001-11-14,132.65427658028796
2001-11-15,134.79803509868296
2001-11-16,134.09334743663567
2001-11-19,136.3165657163788
2001-11-20,136.22664637922222
2001-11-21,137.48053690654976
2001-11-22,136.80247735264132
2001-11-23,136.84391748555882
2001-11-26,138.49801030934282
2001-11-27,137.49378124264166
2001-11-28,134.5313006375206
2001-11-29,134.42177085458184
2001-11-30,134.61286924967746
2001-12-03,132.30665412406583
2001-12-04,131.63471386630854
2001-12-05,134.77352229292904
2001-12-06,135.60234358125774
2001-12-07,133.8070020509641
2001-12-10,131.08004256491432
2001-12-11,129.99852821466175
2001-12-12,131.46746072251182
2001-12-13,128.04040752777945
2001-12-14,126.40211077534822
2001-12-17,123.98938976301248
2001-12-18,124.67764353491798
2001-12-19,125.31916233197505
2001-12-20,126.44931548923279
2001-12-21,126.99209288821241
2001-12-24,128.124115919654
2001-12-25,128.04347350722676
2001-12-26,126.86271149313316
2001-12-27,127.46103914090226
2001-12-28,130.1178690010242
2001-12-31,129.0562300824189
2002-01-01,129.0562300824189
2002-01-02,126.48661461341823
2002-01-03,127.33923208199766
2002-01-04,131.24394617810273
2002-01-07,132.51474590455797
2002-01-08,130.00399605930986
2002-01-09,129.7709249428567
2002-01-10,128.16456284844253
2002-01-11,127.79109762301063
2002-01-14,127.43428978742091
2002-01-15,125.8989096180874
2002-01-16,126.78642551859927
2002-01-17,126.6288247293377
2002-01-18,127.81840143636333
2002-01-21,128.31167918181634
2002-01-22,125.36327194915371
2002-01-23,124.49963676440757
2002-01-24,125.80138066607256
2002-01-25,128.80720386510012
2002-01-28,130.86522099477082
2002-01-29,129.2555802735889
2002-01-30,127.17232676246172
2002-01-31,128.29117307468323
2002-02-01,126.49195694394885
2002-02-04,125.23050525000286
2002-02-05,122.57512739407862
2002-02-06,121.93115629206402
2002-02-07,122.860458151305
2002-02-08,123.35960583163514
2002-02-11,123.88225795392275
2002-02-12,126.40509284158738
2002-02-13,127.60425484650098
2002-02-14,128.83786364659673
2002-02-15,128.60854917062426
2002-02-18,129.30865441783183
2002-02-19,125.16863836499944
2002-02-20,124.67380019101044
2002-02-21,127.32674914044834
2002-02-22,126.55056204179117
2002-02-25,126.85714879837644
2002-02-26,126.41158282975053
2002-02-27,129.42713436567595
2002-02-28,130.63246594497915
2002-03-01,132.74409092644842
2002-03-04,138.88335640185937
2002-03-05,138.60879749352372
2002-03-06,138.27202437097927
2002-03-07,143.222274345023
2002-03-08,144.52425345611053
2002-03-11,146.50358652987208
2002-03-12,143.32246903286378
2002-03-13,140.3512096356332
2002-03-14,141.04766892482252
2002-03-15,141.7999908535875
2002-03-18,139.84094303133406
2002-03-19,141.69618442094858
2002-03-20,140.22915394214817
2002-03-21,139.72552029848433
2002-03-22,137.46105925387545
2002-03-25,136.90096812127484
2002-03-26,136.51199286794784
2002-03-27,138.57362140461296
2002-03-28,140.00568943157685
2002-03-29,137.62792627839093
2002-04-01,135.30793389486857
2002-04-02,136.2821343136983
2002-04-03,138.28647881930263
2002-04-04,138.84439726286462
2002-04-05,139.4091927672872
2002-04-08,139.71008326496508
2002-04-09,137.52831440009578
2002-04-10,137.89681649243198
2002-04-11,136.0120831709783
2002-04-12,134.89467116336144
2002-04-15,136.15032533739213
2002-04-16,137.4003451810878
2002-04-17,138.7022830607444
2002-04-18,139.59225845814308
2002-04-19,139.08145415387168
2002-04-22,140.86798424024133
2002-04-23,141.36369404824558
2002-04-24,140.72367963731526
2002-04-25,140.81953470700805
2002-04-26,140.03144762225654
2002-04-29,138.953105375609
2002-04-30,138.49602783270365
2002-05-01,138.8484439538313
2002-05-02,139.8437587509905
2002-05-03,139.14166894141854
2002-05-06,138.00284423429915
2002-05-07,136.7465458847278
2002-05-08,137.5624159754687
2002-05-09,138.2964812342121
2002-05-10,137.6997250916254
2002-05-13,136.97567635757235
2002-05-14,137.33742899527084
2002-05-15,139.85813244979457
2002-05-16,140.9656196730211
2002-05-17,141.90614627466772
2002-05-20,142.3063090491768
2002-05-21,143.59570713935403
2002-05-22,143.70728583145223
2002-05-23,144.0859199713611
2002-05-24,144.85610728865424
2002-05-27,144.85953164656488
2002-05-28,143.42884011988508
2002-05-29,142.1992749793091
2002-05-30,141.75625877733492
2002-05-31,140.49103281416092
2002-06-03,141.66751275054645
2002-06-04,139.47990852305463
2002-06-05,139.1090231389408
2002-06-06,137.60356796113842
2002-06-07,136.89962561124236
2002-06-10,136.43354528802223
2002-06-11,136.4209218975228
2002-06-12,135.08999668329318
2002-06-13,133.61337568530965
2002-06-14,131.05006329387527
2002-06-17,128.67566322171928
2002-06-18,129.41686577845994
2002-06-19,125.73493877471579
2002-06-20,126.39793573057918
2002-06-21,125.37641112963009
2002-06-24,124.99868818638573
2002-06-25,125.4476884382544
2002-06-26,121.23864222440697
2002-06-27,122.79880299438786
2002-06-28,125.1254914594566
2002-07-01,125.26929110222106
2002-07-02,125.4349215282401
2002-07-03,127.69606118638134
2002-07-04,127.29849290280421
2002-07-05,129.35438868895184
2002-07-08,128.17579049161048
2002-07-09,129.6283318307456
2002-07-10,129.13956251296787
2002-07-11,127.42071855534778
2002-07-12,127.9577322703867
2002-07-15,124.82657542367441
2002-07-16,122.58665319462278
2002-07-17,122.27619554216916
2002-07-18,123.71397763473149
2002-07-19,121.78881487633949
2002-07-22,122.03525668497932
2002-07-23,123.52960883866523
2002-07-24,121.78736437054616
2002-07-25,119.3237738452114
2002-07-26,116.18921199371206
2002-07-29,117.19740198572599
2002-07-30,118.58842014177596
2002-07-31,118.68097376324543
2002-08-01,117.813946102146
2002-08-02,117.2311956267451
2002-08-05,116.39132094555927
2002-08-06,115.60507501784592
2002-08-07,118.50694504624241
2002-08-08,118.60446379494987
2002-08-09,120.3848216851855
2002-08-12,118.76739676735001
2002-08-13,118.59765216149437
2002-08-14,119.32715752652643
2002-08-15,120.96440137502884
2002-08-16,120.34660409778914
2002-08-19,119.03663650014262
2002-08-20,118.97034546028367
2002-08-21,118.76229957792259
2002-08-22,120.39823630532153
2002-08-23,120.64267180367136
2002-08-26,122.3250537481458
2002-08-27,120.99402109070672
2002-08-28,119.56182449871352
2002-08-29,117.70667005335288
2002-08-30,117.99803972079572
2002-09-02,116.768160368839
2002-09-03,113.29267872975072
2002-09-04,111.03476369859547
2002-09-05,112.69543073837254
2002-09-06,112.51412133905131
2002-09-09,114.21102574359352
2002-09-10,115.06770480116343
2002-09-11,115.32452169813412
2002-09-12,115.20701641779942
2002-09-13,113.35649530116318
2002-09-16,113.04304360563326
2002-09-17,115.54215356744328
2002-09-18,114.80278832325891
2002-09-19,116.83561666165464
2002-09-20,112.8416879905687
2002-09-23,112.14646584103286
2002-09-24,111.26742907516869
2002-09-25,110.41858091355783
2002-09-26,112.67055445808396
2002-09-27,114.7132844837742
2002-09-30,112.34192214645796
2002-10-01,110.40062396815513
2002-10-02,109.22405806201775
2002-10-03,107.5730585035694
2002-10-04,108.16628977776423
2002-10-07,104.03466473763652
2002-10-08,104.52180265041231
2002-10-09,102.42752823189656
2002-10-10,101.93778850478847
2002-10-11,102.85636160070648
2002-10-14,102.8532449085597
2002-10-15,106.08140997755557
2002-10-16,106.70800530742073
2002-10-17,107.97049824167313
2002-10-18,108.45410234896391
2002-10-21,108.1172872834318
2002-10-22,105.35375058153647
2002-10-23,106.52889149818789
2002-10-24,106.25921518854375
2002-10-25,106.86655752448115
2002-10-28,106.63764866102615
2002-10-29,106.28507358403948
2002-10-30,106.5910211690652
2002-10-31,105.88865538486691
2002-11-01,105.41170459152065
2002-11-04,106.04508500258935
2002-11-05,107.24395172365755
2002-11-06,107.64703563353982
2002-11-07,106.66360343622341
2002-11-08,105.32161578851128
2002-11-11,102.92673803631908
2002-11-12,102.9082831545995
2002-11-13,102.28797674910525
2002-11-14,101.41223001015838
2002-11-15,102.8419300131046
2002-11-18,100.78765200667696
2002-11-19,99.5868082249516
2002-11-20,101.07275674616355
2002-11-21,103.41169143326282
2002-11-22,104.24104843074805
2002-11-25,106.21815717949775
2002-11-26,105.68563858659087
2002-11-27,106.21002431891498
2002-11-28,107.7891553908326
2002-11-29,108.12818871474816
2002-12-02,106.86992512687242
2002-12-03,106.10004010905254
2002-12-04,103.26966744902485
2002-12-05,102.08682242088852
2002-12-06,101.82064723861713
2002-12-09,101.41117777965403
2002-12-10,101.33310611161734
2002-12-11,100.97035189962138
2002-12-12,100.56365555468038
2002-12-13,99.78957088901579
2002-12-16,99.10026664293503
2002-12-17,99.13297327936696
2002-12-18,97.29754632747768
2002-12-19,98.54117492036424
2002-12-20,98.6964739000991
2002-12-23,99.04303152156858
2002-12-24,99.28420881908238
2002-12-25,99.11057558354041
2002-12-26,100.24256282080414
2002-12-27,100.18961759814846
2002-12-30,99.94192819666227
2002-12-31,99.5605881095322
2003-01-01,99.5605881095322
2003-01-02,100.14063594204528
2003-01-03,100.24810959641836
2003-01-06,102.07854385865106
2003-01-07,100.81002323095028
2003-01-08,99.97270200936131
2003-01-09,99.35370139620366
2003-01-10,98.93174747681624
2003-01-13,99.3736795953722
2003-01-14,100.4697582616951
2003-01-15,101.83851975410244
2003-01-16,102.10468808403257
2003-01-17,101.99935774062443
2003-01-20,100.99339366020361
2003-01-21,101.47383003354682
2003-01-22,100.5426544132785
2003-01-23,102.07294629695369
2003-01-24,101.29443559393235
2003-01-27,99.14084841996818
2003-01-28,97.87579685598783
2003-01-29,96.26950961760492
2003-01-30,96.84031023902102
2003-01-31,96.25978449008285
2003-02-03,97.3490844708618
2003-02-04,97.45888797252475
2003-02-05,97.45765873557687
2003-02-06,96.85935607068411
2003-02-07,96.65176309247666
2003-02-10,96.97044429205259
2003-02-11,97.14830495547281
2003-02-12,98.60812641723993
2003-02-13,97.35924463754164
2003-02-14,98.2177204083301
2003-02-17,99.71556383633462
2003-02-18,100.45578772572055
2003-02-19,99.94134863677444
2003-02-20,98.49966378599242
2003-02-21,97.48406988782438
2003-02-24,98.75900320664842
2003-02-25,96.97779054772319
2003-02-26,96.84556045767728
2003-02-27,96.71870986450604
2003-02-28,96.16699519658617
2003-03-03,96.3139062352384
2003-03-04,95.92989285718004
2003-03-05,95.25998538510368
2003-03-06,94.67031864173367
2003-03-07,92.35763462084876
2003-03-10,90.75295559498521
2003-03-11,88.97990193082155
2003-03-12,89.74002148709528
2003-03-13,89.8080564376846
2003-03-14,91.5842518967168
2003-03-17,90.8525524081777
2003-03-18,92.40908019738468
2003-03-19,93.2987121538809
2003-03-20,94.41620972673783
2003-03-21,94.25928028698569
2003-03-24,95.55917670464355
2003-03-25,94.1731927965618
2003-03-26,95.45327480866945
2003-03-27,95.37127946493247
2003-03-28,94.28032783592705
2003-03-31,90.95586947728552
2003-04-01,91.06331450948208
2003-04-02,92.33591182789382
2003-04-03,91.98237666765502
2003-04-04,92.57760845330004
2003-04-07,94.68180020682115
2003-04-08,93.53893121163537
2003-04-09,92.47329719025406
2003-04-10,91.33357374712261
2003-04-11,90.64751223329064
2003-04-14,89.46463146672556
2003-04-15,90.73481129047538
2003-04-16,90.38959226991284
2003-04-17,89.99015153005993
2003-04-18,90.06461216063714
2003-04-21,90.54678938317565
2003-04-22,89.2277793482084
2003-04-23,89.29288552726844
2003-04-24,89.1800058399884
2003-04-25,87.94835816032918
2003-04-28,87.40609451806763
2003-04-29,87.84380669945206
2003-04-30,89.83620490431224
2003-05-01,89.85008660853758
2003-05-02,90.28690722430008
2003-05-05,90.13831693107812
2003-05-06,91.17135603588345
2003-05-07,91.96665683536226
2003-05-08,90.8795141862039
2003-05-09,91.0814361091718
2003-05-12,91.62963303922483
2003-05-13,92.33116718577897
2003-05-14,93.03075881591184
2003-05-15,92.09427068518535
2003-05-16,91.42703473981088
2003-05-19,88.99393699493228
2003-05-20,89.04360728159563
2003-05-21,88.24029619090001
2003-05-22,89.17682997936559
2003-05-23,89.97481914002896
2003-05-26,89.71262639104316
2003-05-27,88.45645006314419
2003-05-28,89.14226371616063
2003-05-29,89.32257010552892
2003-05-30,89.27707076251957
2003-06-02,91.07304104597901
2003-06-03,90.97214971578305
2003-06-04,91.8121718882995
2003-06-05,92.19315563657524
2003-06-06,93.34531271785364
2003-06-09,93.67243833796051
2003-06-10,94.3795879411633
2003-06-11,94.55367217166074
2003-06-12,94.87151223693259
2003-06-13,94.85441922086173
2003-06-16,93.83777376814615
2003-06-17,95.11450434306431
2003-06-18,96.51070663680736
2003-06-19,96.61657582786644
2003-06-20,97.38689455843134
2003-06-23,99.01129191517836
2003-06-24,97.08161533184897
2003-06-25,97.16322867335434
2003-06-26,97.17780122206688
2003-06-27,98.49545008997231
2003-06-30,97.61211463620701
2003-07-01,98.6162455538406
2003-07-02,101.64528011889851
2003-07-03,103.37867919205429
2003-07-04,103.02498720744416
2003-07-07,105.95772787637452
2003-07-08,106.42231345339583
2003-07-09,107.06526675510993
2003-07-10,106.3323994972592
2003-07-11,104.4346122248743
2003-07-14,105.58464433508476
2003-07-15,105.55056630622425
2003-07-16,104.88533168363591
2003-07-17,102.90542056856947
2003-07-18,102.99102617003707
2003-07-21,102.43996674758299
2003-07-22,101.46570541967685
2003-07-23,102.04313213102866
2003-07-24,102.32798539211873
2003-07-25,102.0296000438629
2003-07-28,103.17914873404739
2003-07-29,102.5451700149411
2003-07-30,101.50359459557146
2003-07-31,102.41073785114168
2003-08-01,103.35723112760135
2003-08-04,101.56879810419497
2003-08-05,101.07915387632266
2003-08-06,100.27368702819723
2003-08-07,100.45567605463339
2003-08-08,101.29413422000009
2003-08-11,102.70674473621214
2003-08-12,103.42262707775113
2003-08-13,104.8019937438201
2003-08-14,106.70481908050813
2003-08-15,106.86293013793818
2003-08-18,108.782105751029
2003-08-19,110.51821510889799
2003-08-20,112.21620585470032
2003-08-21,114.77565608275944
2003-08-22,115.6859573390729
2003-08-25,114.84375735523183
2003-08-26,114.84593415288509
2003-08-27,114.3631067433826
2003-08-28,113.90156117195102
2003-08-29,114.69561559889567
2003-09-01,116.86917478072012
2003-09-02,118.5562097846513
2003-09-03,119.88964468177737
2003-09-04,118.58418095117183
2003-09-05,117.33301963522571
2003-09-08,116.90086784828473
2003-09-09,117.78749462591297
2003-09-10,116.70938835634641
2003-09-11,115.62185587994297
2003-09-12,116.1278844293774
2003-09-15,116.22383531050777
2003-09-16,120.32866661542707
2003-09-17,121.04062383098838
2003-09-18,122.03950395979325
2003-09-19,121.35967508796561
2003-09-22,119.48303161902413
2003-09-23,119.81784901365216
2003-09-24,120.31851968279369
2003-09-25,117.46997493998887
2003-09-26,117.71870523868628
2003-09-29,116.3750312324387
2003-09-30,115.66587619775464
2003-10-01,117.52176794731831
2003-10-02,121.01124208247464
2003-10-03,122.8246344547364
2003-10-06,122.44926243322115
2003-10-07,123.03194238921726
2003-10-08,120.80244562617078
2003-10-09,122.68259568367554
2003-10-10,123.93513548531122
2003-10-13,124.99307201545606
2003-10-14,125.3568223875161
2003-10-15,125.17552879424125
2003-10-16,125.75522813998876
2003-10-17,126.405001025936
2003-10-20,126.06176084242358
2003-10-21,125.84075994534092
2003-10-22,123.3137991267801
2003-10-23,117.81611981900484
2003-10-24,118.28985085388544
2003-10-27,120.3840545480226
2003-10-28,122.58679987640389
2003-10-29,124.11220208058059
2003-10-30,123.6691788800377
2003-10-31,121.96128627932109
2003-11-03,122.43662723401502
2003-11-04,126.19869426080365
2003-11-05,125.74025096657631
2003-11-06,123.71392335788195
2003-11-07,124.74331874862091
2003-11-10,124.50988742026728
2003-11-11,121.0797830469203
2003-11-12,119.6525863646664
2003-11-13,120.85815528765495
2003-11-14,119.49151749266524
2003-11-17,115.32158765773437
2003-11-18,114.92360749814756
2003-11-19,112.41366539629207
2003-11-20,114.1363711948337
2003-11-21,114.063302880709
2003-11-24,115.13205095805594
2003-11-25,115.8274487676679
2003-11-26,116.51785029432294
2003-11-27,117.28051550930817
2003-11-28,115.83522694789256
2003-12-01,117.76094697694737
2003-12-02,117.72068840634975
2003-12-03,117.88768912830389
2003-12-04,119.32671336008869
2003-12-05,118.70377896254901
2003-12-08,116.9415788731995
2003-12-09,117.54720572843658
2003-12-10,115.29967889815919
2003-12-11,116.95530587859653
2003-12-12,117.27873122177704
2003-12-15,118.94463577675128
2003-12-16,117.05417239137444
2003-12-17,115.67166088146337
2003-12-18,115.81466481108399
2003-12-19,117.10506415722189
2003-12-22,117.47052339471131
2003-12-23,117.59431752921472
2003-12-24,117.38218224076587
2003-12-25,117.39578465945061
2003-12-26,117.74651918041117
2003-12-29,118.0324920332598
2003-12-30,119.17511464846719
2003-12-31,118.43146055951694
2004-01-01,118.43146055951694
2004-01-02,119.04134749933468
2004-01-05,121.02886726264357
2004-01-06,120.36210811228914
2004-01-07,120.28957848029398
2004-01-08,120.07073135145895
2004-01-09,119.6583089240464
2004-01-12,120.15733638974609
2004-01-13,120.01362282406025
2004-01-14,121.14348916347657
2004-01-15,120.49071144607286
2004-01-16,122.81662340874693
2004-01-19,123.40978657054123
2004-01-20,122.34693893580987
2004-01-21,121.91779352442197
2004-01-22,122.06826077898778
2004-01-23,122.82772704079343
2004-01-26,123.40726727795739
2004-01-27,122.84929134552947
2004-01-28,122.62671573170768
2004-01-29,123.1801383872194
2004-01-30,122.32792774280858
2004-02-02,122.73387034068224
2004-02-03,121.54915516539899
2004-02-04,119.95670420455585
2004-02-05,119.77351383411785
2004-02-06,119.45503116079696
2004-02-09,119.58621786176089
2004-02-10,119.77589443531717
2004-02-11,120.04226982782858
2004-02-12,119.81549609087858
2004-02-13,121.03548271049193
2004-02-16,121.37548244061182
2004-02-17,121.61255293565272
2004-02-18,121.24892102516966
2004-02-19,122.14689768967676
2004-02-20,121.47562759464698
2004-02-23,122.75886562226381
2004-02-24,120.44997343745611
2004-02-25,120.90602503351221
2004-02-26,122.40515318073878
2004-02-27,124.76946858992395
2004-03-01,127.10356142454651
2004-03-02,128.21835146230208
2004-03-03,128.95077237703433
2004-03-04,128.21920402177204
2004-03-05,127.15333200807972
2004-03-08,126.90556284039297
2004-03-09,127.8861209734256
2004-03-10,128.66874093526476
2004-03-11,127.37459645161341
2004-03-12,126.45410891696831
2004-03-15,127.74286528128611
2004-03-16,127.98677492654707
2004-03-17,131.91052777436445
2004-03-18,132.26920876151868
2004-03-19,131.68363608219448
2004-03-22,130.37036301322232
2004-03-23,131.4721202923271
2004-03-24,134.46102593182903
2004-03-25,136.2489896653115
2004-03-26,138.92561567700787
2004-03-29,138.60961434523648
2004-03-30,138.1579296848156
2004-03-31,139.00044463147464
2004-04-01,138.28453154251554
2004-04-02,140.22140849241774
2004-04-05,141.80195042921878
2004-04-06,141.6179013086932
2004-04-07,141.13257483052504
2004-04-08,141.51744248559308
2004-04-09,140.25065158007288
2004-04-12,141.8059913450521
2004-04-13,142.88894323850013
2004-04-14,140.1377610982042
2004-04-15,138.0329754260104
2004-04-16,137.60893158770378
2004-04-19,136.34785693540303
2004-04-20,139.52459355128624
2004-04-21,138.69410534081197
2004-04-22,138.4479318129933
2004-04-23,139.91117489838192
2004-04-26,140.05661765980804
2004-04-27,138.00863337911275
2004-04-28,138.6180547382234
2004-04-29,136.76746573981086
2004-04-30,134.2726316248111
2004-05-03,134.43771019578375
2004-05-04,133.88082154973247
2004-05-05,134.54532857035602
2004-05-06,132.37987904101217
2004-05-07,130.14776690361361
2004-05-10,124.05958901213758
2004-05-11,125.03707627179763
2004-05-12,127.84124674208998
2004-05-13,124.9752895424564
2004-05-14,124.32548251322456
2004-05-17,120.17985500212485
2004-05-18,122.20399800832018
2004-05-19,125.98036522607406
2004-05-20,126.16631837407554
2004-05-21,128.38103502456244
2004-05-24,129.15057324141765
2004-05-25,127.00505173476562
2004-05-26,128.8014573773604
2004-05-27,128.48358018501912
2004-05-28,130.1304828497001
2004-05-31,130.430137463314
2004-06-01,130.73710028360225
2004-06-02,129.56821900681064
2004-06-03,127.63735066852045
2004-06-04,128.14871872193223
2004-06-07,131.6319513506936
2004-06-08,132.51550728944164
2004-06-09,134.19495984129023
2004-06-10,135.15241196373842
2004-06-11,135.0827379589335
2004-06-14,133.3907461169655
2004-06-15,133.92658550186357
2004-06-16,136.44451618804757
2004-06-17,136.34621910374005
2004-06-18,134.69900967188812
2004-06-21,137.22499236508298
2004-06-22,136.66748894043
2004-06-23,137.2200785523374
