Date,EAFE + CANADA VALUE
2001-04-18,151.59037891309947
2001-04-19,151.2302825750206
2001-04-20,149.41202916198003
2001-04-23,149.34702255771484
2001-04-24,149.9635244595472
2001-04-25,149.87809548207431
2001-04-26,150.33021462632357
2001-04-27,152.23199539670986
2001-04-30,153.2381648642915
2001-05-01,154.09976943149806
2001-05-02,153.7477595017675
2001-05-03,151.93605625547946
2001-05-04,152.63816345719775
2001-05-07,153.78227289164326
2001-05-08,152.9912758579628
2001-05-09,152.5265402636905
2001-05-10,154.0423548634029
2001-05-11,154.22604179071902
2001-05-14,152.23618307290252
2001-05-15,153.4183368019147
2001-05-16,152.84360481278298
2001-05-17,154.556871553738
2001-05-18,155.26232860760857
2001-05-21,156.6143087264352
2001-05-22,157.46385375041913
2001-05-23,157.4565537680602
2001-05-24,157.87548185406675
2001-05-25,157.27206510148736
2001-05-28,156.5913335018229
2001-05-29,156.8680289994721
2001-05-30,154.8058803016488
2001-05-31,155.9616794229326
2001-06-01,155.8560165650784
2001-06-04,156.06140636758053
2001-06-05,156.8797088948858
2001-06-06,156.11527925925415
2001-06-07,155.87082715230258
2001-06-08,155.8017625042904
2001-06-11,155.071680206579
2001-06-12,152.4461717318969
2001-06-13,153.28459744717168
2001-06-14,151.4476189650434
2001-06-15,150.09661733162164
2001-06-18,148.90933550752854
2001-06-19,149.47180345446765
2001-06-20,149.2278992941601
2001-06-21,149.54898406397436
2001-06-22,150.20784566857233
2001-06-25,149.70532188055984
2001-06-26,148.3429257601632
2001-06-27,148.1358776107491
2001-06-28,149.4380439483893
2001-06-29,151.0883140154468
2001-07-02,152.39719851640828
2001-07-03,151.54951936444078
2001-07-04,151.0659611431853
2001-07-05,151.08987540028315
2001-07-06,147.5463661881867
2001-07-09,146.91547513075741
2001-07-10,146.37484835341425
2001-07-11,144.4310535248567
2001-07-12,146.81865825460733
2001-07-13,147.3814694726809
2001-07-16,146.65782523448803
2001-07-17,145.4396226757465
2001-07-18,142.4556572138474
2001-07-19,143.54398324465862
2001-07-20,142.82529190881127
2001-07-23,142.47036376644817
2001-07-24,141.11324496793995
2001-07-25,139.9483966859667
2001-07-26,140.6820650366297
2001-07-27,142.47757230210968
2001-07-30,142.72950090511574
2001-07-31,144.44349981962847
2001-08-01,144.78129251174687
2001-08-02,145.41564060983112
2001-08-03,144.14282855263272
2001-08-06,144.4367007974571
2001-08-07,145.10342836049222
2001-08-08,143.94511418189478
2001-08-09,140.89294485097756
2001-08-10,139.94050649509725
2001-08-13,139.8716596248461
2001-08-14,142.3372180468233
2001-08-15,141.68858236479736
2001-08-16,140.3855696389464
2001-08-17,138.72019687407055
2001-08-20,138.53927452905074
2001-08-21,139.85722204996492
2001-08-22,139.68605678144073
2001-08-23,139.9254314614534
2001-08-24,141.1596159044262
2001-08-27,141.86079743900302
2001-08-28,140.5866791493222
2001-08-29,140.07228221997954
2001-08-30,137.87908155945573
2001-08-31,138.14912291101325
2001-09-03,136.60806476634806
2001-09-04,139.53625253377626
2001-09-05,138.09942402021966
2001-09-06,135.8198164631095
2001-09-07,132.4897826050447
2001-09-10,130.7073684478193
2001-09-11,125.85006320891804
2001-09-12,123.89435963183006
2001-09-13,125.2269072639536
2001-09-14,121.33394190871826
2001-09-17,121.923965777676
2001-09-18,121.38721066559549
2001-09-19,119.48708509807669
2001-09-20,115.8783973919411
2001-09-21,113.20911586673533
2001-09-24,117.02734459877207
2001-09-25,117.44504167001878
2001-09-26,118.50095195443153
2001-09-27,119.32401774670551
2001-09-28,123.22687192935281
2001-10-01,121.68765373822099
2001-10-02,123.01993956382218
2001-10-03,122.48621219563142
2001-10-04,126.31318213605437
2001-10-05,125.3446015639275
2001-10-08,125.11383777581439
2001-10-09,124.30575076499852
2001-10-10,126.17620729291141
2001-10-11,128.27467838483756
2001-10-12,128.19604763550413
2001-10-15,126.04417507752565
2001-10-16,126.80459369170609
2001-10-17,128.87814657767416
2001-10-18,126.97580444935653
2001-10-19,125.38007321036781
2001-10-22,126.61808128627155
2001-10-23,129.39665958280554
2001-10-24,129.47305023083325
2001-10-25,127.99688607476925
2001-10-26,130.0702531503187
2001-10-29,127.21341740770053
2001-10-30,124.67744618470537
2001-10-31,125.9464004688507
2001-11-01,126.1416674523842
2001-11-02,126.24792666022495
2001-11-05,128.36590797098813
2001-11-06,128.51614342180056
2001-11-07,128.50884313224367
2001-11-08,130.989763432645
2001-11-09,129.94610053498567
2001-11-12,127.94844170767384
2001-11-13,130.7741204897579
2001-11-14,130.18528598527817
2001-11-15,130.52683265326326
2001-11-16,131.0309570216789
2001-11-19,133.0128439355894
2001-11-20,132.10507969597433
2001-11-21,132.4537716562481
2001-11-22,132.92557683902737
2001-11-23,132.7356446383847
2001-11-26,132.87280490359873
2001-11-27,131.82831515631733
2001-11-28,129.91518885303338
2001-11-29,129.90600263316125
2001-11-30,129.90240587609213
2001-12-03,128.72947268444915
2001-12-04,129.51504195659265
2001-12-05,133.56299866560101
2001-12-06,134.42518857781278
2001-12-07,133.21286343994888
2001-12-10,130.90415153121953
2001-12-11,130.45912530094031
2001-12-12,129.95725013832643
2001-12-13,127.4139998787339
2001-12-14,126.2764968069409
2001-12-17,127.96574965298116
2001-12-18,128.24172059818744
2001-12-19,127.48973275277065
2001-12-20,126.9719104382959
2001-12-21,128.70271160666536
2001-12-24,129.53238396779952
2001-12-25,129.51189855288402
2001-12-26,129.3558271444045
2001-12-27,130.6275630660912
2001-12-28,131.9605859035114
2001-12-31,131.37470187163365
2002-01-01,131.37470187163365
2002-01-02,129.4564423137405
2002-01-03,131.7674161876236
2002-01-04,133.48943230261074
2002-01-07,133.02684230540268
2002-01-08,131.61462861712292
2002-01-09,131.3380344916144
2002-01-10,129.72543349963675
2002-01-11,130.15060985541538
2002-01-14,127.87217809182421
2002-01-15,128.27568294961802
2002-01-16,127.49399415231503
2002-01-17,128.841378937428
2002-01-18,128.52080463795346
2002-01-21,128.18483405153128
2002-01-22,127.44521196481932
2002-01-23,127.5145342710014
2002-01-24,129.24679712083915
2002-01-25,130.10401952768936
2002-01-28,131.4191496390749
2002-01-29,129.51932218981085
2002-01-30,127.81179048206974
2002-01-31,129.16275567331417
2002-02-01,128.87910000797552
2002-02-04,127.0956840470085
2002-02-05,124.66221363425618
2002-02-06,123.27957858858419
2002-02-07,124.47233722063092
2002-02-08,124.83182785411796
2002-02-11,125.7098883731201
2002-02-12,125.82925718489946
2002-02-13,126.83027001761842
2002-02-14,128.3102668120243
2002-02-15,127.33280862073327
2002-02-18,127.14499376065922
2002-02-19,124.0923218598241
2002-02-20,123.270927579615
2002-02-21,124.94706439572998
2002-02-22,123.65192506377136
2002-02-25,125.28537229994727
2002-02-26,126.06319640892289
2002-02-27,128.4154073097674
2002-02-28,128.43848634338045
2002-03-01,130.02377910694005
2002-03-04,134.23776201224837
2002-03-05,133.86206521204426
2002-03-06,134.2794724233194
2002-03-07,136.1358120897818
2002-03-08,136.99000092374425
2002-03-11,136.95508739187372
2002-03-12,135.23954288123343
2002-03-13,134.48034369091167
2002-03-14,134.68380693139764
2002-03-15,135.82825665140177
2002-03-18,135.90451795062393
2002-03-19,136.66830853639325
2002-03-20,135.43115462914176
2002-03-21,135.23824790307162
2002-03-22,135.0173801871882
2002-03-25,134.13816049360193
2002-03-26,134.3113156348123
2002-03-27,135.0389303044367
2002-03-28,136.4918652287718
2002-03-29,135.88673601116446
2002-04-01,135.36731732747376
2002-04-02,135.03851017574706
2002-04-03,135.60315496652754
2002-04-04,134.85909814567532
2002-04-05,134.98611347872748
2002-04-08,133.63746913961617
2002-04-09,133.146189066456
2002-04-10,134.09683138899274
2002-04-11,131.92529738795903
2002-04-12,132.07093223103556
2002-04-15,133.21148552572888
2002-04-16,135.35505621101424
2002-04-17,135.7189289546507
2002-04-18,135.40276050128747
2002-04-19,135.70468085525076
2002-04-22,135.37074696226946
2002-04-23,134.81890775586737
2002-04-24,134.31289599590286
2002-04-25,133.18629816563208
2002-04-26,132.3637339340683
2002-04-29,131.9549165706796
2002-04-30,132.3991871790221
2002-05-01,132.13417548024836
2002-05-02,132.4124593387823
2002-05-03,131.47116870225926
2002-05-06,130.73990447556457
2002-05-07,129.41475163665152
2002-05-08,131.99310750188323
2002-05-09,131.9741319596812
2002-05-10,130.7912815924674
2002-05-13,131.5172768902487
2002-05-14,133.16372004586273
2002-05-15,134.14084598005076
2002-05-16,134.2267454369545
2002-05-17,133.90396401372956
2002-05-20,133.48799893303192
2002-05-21,133.71008099186855
2002-05-22,132.37204117895197
2002-05-23,133.01728826110784
2002-05-24,133.4611309677902
2002-05-27,133.54305228488562
2002-05-28,132.110946610817
2002-05-29,131.61496442964392
2002-05-30,130.04907342007797
2002-05-31,130.54208124012578
2002-06-03,130.11624303707214
2002-06-04,127.86352834782203
2002-06-05,127.19703175828985
2002-06-06,126.38468500281081
2002-06-07,124.88890565422042
2002-06-10,124.80663515635185
2002-06-11,125.77848694538099
2002-06-12,123.70697615666468
2002-06-13,122.06135956672964
2002-06-14,118.98741094933553
2002-06-17,121.12582767403657
2002-06-18,120.824903486176
2002-06-19,118.35594828869458
2002-06-20,116.6290312801886
2002-06-21,116.08949186947247
2002-06-24,113.9083602672801
2002-06-25,115.97391692205093
2002-06-26,112.80575179554451
2002-06-27,114.08020663794714
2002-06-28,117.02440345787761
2002-07-01,117.52050933842315
2002-07-02,114.83367812477489
2002-07-03,113.20676353053786
2002-07-04,114.47587686245586
2002-07-05,118.28899049928114
2002-07-08,117.52167781669839
2002-07-09,116.97982289842045
2002-07-10,114.8475188907726
2002-07-11,111.48593805368188
2002-07-12,111.66771456314744
2002-07-15,106.70813792068606
2002-07-16,106.40168202790636
2002-07-17,108.79877693884563
2002-07-18,110.52597526277764
2002-07-19,106.39625008625178
2002-07-22,102.82294634274119
2002-07-23,101.74202095549575
2002-07-24,100.49151776469343
2002-07-25,102.2617337547134
2002-07-26,102.24170994238192
2002-07-29,106.66354214904868
2002-07-30,106.52711082725658
2002-07-31,107.0102052518359
2002-08-01,103.84649771315927
2002-08-02,103.20780558383052
2002-08-05,100.85399501290512
2002-08-06,103.71615177584256
2002-08-07,103.46267711911013
2002-08-08,106.18303799662063
2002-08-09,107.64876135315072
2002-08-12,105.60950192798497
2002-08-13,106.33189331045725
2002-08-14,104.93473937681881
2002-08-15,107.65429512760754
2002-08-16,107.6890304409692
2002-08-19,110.00476999994737
2002-08-20,109.19113819981146
2002-08-21,109.6990224773827
2002-08-22,111.89940686597457
2002-08-23,110.88271004866196
2002-08-26,110.97067804932747
2002-08-27,111.98222908625841
2002-08-28,108.54853916296345
2002-08-29,106.79421983523805
2002-08-30,107.39025030660318
2002-09-02,105.76969776222276
2002-09-03,101.72937783356221
2002-09-04,101.30915501993921
2002-09-05,101.09843152108942
2002-09-06,103.19969601258559
2002-09-09,102.66888228445576
2002-09-10,104.89871721621
2002-09-11,106.19084519128849
2002-09-12,103.43785249952502
2002-09-13,101.52308619999182
2002-09-16,101.54793545135838
2002-09-17,101.43342930933382
2002-09-18,98.38274302043799
2002-09-19,97.52986981073674
2002-09-20,96.69149599842524
2002-09-23,93.9884052672637
2002-09-24,92.79778798444292
2002-09-25,93.44477006147174
2002-09-26,96.80422367046577
2002-09-27,97.14219197267549
2002-09-30,93.32402344294489
2002-10-01,93.6464112447228
2002-10-02,94.74641529629227
2002-10-03,93.22217695579901
2002-10-04,91.98394125646729
2002-10-07,89.94209991046209
2002-10-08,89.32714888671111
2002-10-09,88.12447576301109
2002-10-10,89.55644108071515
2002-10-11,93.23812334501491
2002-10-14,92.22282547544074
2002-10-15,97.40382072680949
2002-10-16,96.63150485138343
2002-10-17,99.32128828201103
2002-10-18,99.44710209912695
2002-10-21,99.4975532489339
2002-10-22,97.785440222141
2002-10-23,96.19526502719266
2002-10-24,98.08886447466529
2002-10-25,97.64047101569338
2002-10-28,98.44162447097267
2002-10-29,95.39197203476988
2002-10-30,97.1459162838343
2002-10-31,97.74503935793383
2002-11-01,96.83193933062819
2002-11-04,99.50040338981084
2002-11-05,100.07638986050081
2002-11-06,99.33495274153356
2002-11-07,97.74723115134412
2002-11-08,96.45157278183079
2002-11-11,95.35889598952066
2002-11-12,96.4160400607375
2002-11-13,95.71464495367674
2002-11-14,96.8794767977408
2002-11-15,97.9480483074003
2002-11-18,98.22643837492697
2002-11-19,97.40320517931679
2002-11-20,97.88543920060368
2002-11-21,100.9777212726549
2002-11-22,101.6372731901231
2002-11-25,101.81011244176722
2002-11-26,100.12571787977159
2002-11-27,101.92352415002719
2002-11-28,103.22142903216512
2002-11-29,103.21198000836448
2002-12-02,103.19020605777162
2002-12-03,101.1861622043966
2002-12-04,99.75508314021349
2002-12-05,98.63782744503564
2002-12-06,98.17405059464754
2002-12-09,96.34443970090176
2002-12-10,96.67386667274425
2002-12-11,97.47803408856363
2002-12-12,96.11884342329026
2002-12-13,94.84725863411451
2002-12-16,96.91136847528192
2002-12-17,95.84836504056673
2002-12-18,94.01796026150483
2002-12-19,93.94423055751186
2002-12-20,94.65842455732324
2002-12-23,94.94656676605545
2002-12-24,94.87700871531479
2002-12-25,94.83422498321369
2002-12-26,95.00709645949672
2002-12-27,92.89067009596565
2002-12-30,93.46347436983332
2002-12-31,93.74297995385942
2003-01-01,93.74297995385942
2003-01-02,96.28422639084498
2003-01-03,96.84870019169706
2003-01-06,97.64397086511353
2003-01-07,96.78756191819728
2003-01-08,95.50072002730683
2003-01-09,95.73373830094812
2003-01-10,96.09702653143037
2003-01-13,96.39216139898431
2003-01-14,96.99038364679458
2003-01-15,96.38625233835945
2003-01-16,96.57848148859496
2003-01-17,94.74734146202536
2003-01-20,93.51990064708967
2003-01-21,92.89357111911946
2003-01-22,91.4646564416579
2003-01-23,91.53339942903895
2003-01-24,90.73988307713024
2003-01-27,88.06495437754677
2003-01-28,87.73166525406734
2003-01-29,87.23791871254272
2003-01-30,88.88884105131359
2003-01-31,88.83094523649503
2003-02-03,90.35806839991898
2003-02-04,88.18500398490646
2003-02-05,89.53393632855568
2003-02-06,88.04177055732086
2003-02-07,87.44740496261414
2003-02-10,86.98688821368019
2003-02-11,88.55236664999944
2003-02-12,87.90886197488796
2003-02-13,87.39230483855896
2003-02-14,88.57282039265561
2003-02-17,90.30699517820167
2003-02-18,90.8674275373033
2003-02-19,89.27730322689854
2003-02-20,88.44340630047216
2003-02-21,88.54379066297288
2003-02-24,87.82435916447024
2003-02-25,85.59521073376523
2003-02-26,85.01656069544194
2003-02-27,85.6945708051064
2003-02-28,86.55586545321026
2003-03-03,86.65676723550116
2003-03-04,85.04825266876382
2003-03-05,84.39624082903997
2003-03-06,83.7282507610081
2003-03-07,81.97717311123722
2003-03-10,79.95642521716519
2003-03-11,79.57959909411551
2003-03-12,77.88983152749195
2003-03-13,81.19349730557357
2003-03-14,84.21382572073375
2003-03-17,86.07411043458853
2003-03-18,86.81363874652985
2003-03-19,87.81004777719421
2003-03-20,87.69258808619955
2003-03-21,89.84488085843043
2003-03-24,87.34042230408723
2003-03-25,87.4654490369349
2003-03-26,87.81736454289972
2003-03-27,86.6641247629598
2003-03-28,86.12470237757748
2003-03-31,83.15610546337348
2003-04-01,83.92306824888385
2003-04-02,86.2817953513313
2003-04-03,86.97011934751163
2003-04-04,87.83706927925272
2003-04-07,90.64553329841281
2003-04-08,89.28759529227328
2003-04-09,88.87014606772655
2003-04-10,87.49765253634935
2003-04-11,87.94737389985053
2003-04-14,88.32814045074674
2003-04-15,89.85314184001348
2003-04-16,89.17930858194327
2003-04-17,89.3589079163572
2003-04-18,89.37715390147193
2003-04-21,89.38859564705022
2003-04-22,89.59636833577738
2003-04-23,90.66611729831628
2003-04-24,89.47101942069052
2003-04-25,88.29510940498896
2003-04-28,89.73116469575248
2003-04-29,89.78242142820862
2003-04-30,90.0040819466651
2003-05-01,89.50816041024947
2003-05-02,90.2082633165395
2003-05-05,90.60233347981587
2003-05-06,91.86374012305892
2003-05-07,91.22041639892855
2003-05-08,89.25570946276936
2003-05-09,89.87006176967037
2003-05-12,89.98501342600994
2003-05-13,90.39931036668506
2003-05-14,90.90173917257152
2003-05-15,91.60668747702478
2003-05-16,91.63462679704314
2003-05-19,88.84815324372791
2003-05-20,89.18862590774548
2003-05-21,88.44226919638055
2003-05-22,89.57425496509579
2003-05-23,89.35667991542786
2003-05-26,88.95346357348565
2003-05-27,88.98426800588831
2003-05-28,90.7370425517672
2003-05-29,91.09606965448152
2003-05-30,91.3296721954983
2003-06-02,93.15823609364655
2003-06-03,92.68185641950839
2003-06-04,93.64857332472492
2003-06-05,93.31542514429555
2003-06-06,95.21791942495551
2003-06-09,94.35012369063121
2003-06-10,94.94245788747254
2003-06-11,96.07913730569689
2003-06-12,96.88763568118645
2003-06-13,95.87524848213118
2003-06-16,96.6543627583467
2003-06-17,97.78702295273145
2003-06-18,98.59371809827141
2003-06-19,97.44176800239804
2003-06-20,98.1592790870922
2003-06-23,97.63876009541939
2003-06-24,96.67491650563316
2003-06-25,96.87914253304518
2003-06-26,96.96106123009606
2003-06-27,97.42528241900654
2003-06-30,96.43420153775504
2003-07-01,95.41999235126046
2003-07-02,97.6163299581259
2003-07-03,98.47620482572744
2003-07-04,98.32389851675126
2003-07-07,101.06668975352929
2003-07-08,101.25204251944469
2003-07-09,100.68463335706988
2003-07-10,99.7171654090312
2003-07-11,100.13311547125915
2003-07-14,101.591736646849
2003-07-15,101.09895196776002
2003-07-16,100.56654477930746
2003-07-17,99.45170103787508
2003-07-18,99.6763129903814
2003-07-21,98.8057616912759
2003-07-22,98.75018148204728
2003-07-23,98.73893437807783
2003-07-24,99.94593492160884
2003-07-25,99.41661698754244
2003-07-28,100.74601126803384
2003-07-29,100.22308522962332
2003-07-30,100.46453798087123
2003-07-31,101.75190410653938
2003-08-01,101.39001069356982
2003-08-04,100.37589866312679
2003-08-05,100.70337970988577
2003-08-06,99.3903652487262
2003-08-07,99.56640577069858
2003-08-08,100.48710760398322
2003-08-11,101.17531765225766
2003-08-12,101.96627683152396
2003-08-13,102.62184611595177
2003-08-14,104.07310195946042
2003-08-15,104.35540677212194
2003-08-18,105.65558679465802
2003-08-19,106.42610606572913
2003-08-20,106.69143567770614
2003-08-21,108.26312431041836
2003-08-22,108.84109415367043
2003-08-25,108.05334826967174
2003-08-26,107.42122173484498
2003-08-27,107.7843539748982
2003-08-28,107.8626384951228
2003-08-29,107.5090562609612
2003-09-01,108.99392938218244
2003-09-02,109.83033470458994
2003-09-03,111.43304344040804
2003-09-04,110.82894774061224
2003-09-05,109.84002314619248
2003-09-08,109.9574115709796
2003-09-09,109.13502828565753
2003-09-10,108.01010026916391
2003-09-11,108.02235297912652
2003-09-12,107.69728306468241
2003-09-15,107.95885679825923
2003-09-16,109.92079763721867
2003-09-17,110.2785054166963
2003-09-18,111.01684119578438
2003-09-19,110.24262318026607
2003-09-22,108.32097254081616
2003-09-23,107.98316079087564
2003-09-24,108.13014088398988
2003-09-25,106.74077792002652
2003-09-26,106.31567839608948
2003-09-29,105.61585253967996
2003-09-30,104.16675898106644
2003-10-01,105.75139041187681
2003-10-02,107.09575638260016
2003-10-03,109.26131172843766
2003-10-06,109.03119999000407
2003-10-07,108.61536975401751
2003-10-08,107.84440701567986
2003-10-09,109.68502110173583
2003-10-10,109.6687241459291
2003-10-13,111.34547595109781
2003-10-14,111.25860082654523
2003-10-15,112.09188065741314
2003-10-16,111.95475345254904
2003-10-17,111.9476803646422
2003-10-20,111.98599050567385
2003-10-21,111.96849976426817
2003-10-22,109.9872951242481
2003-10-23,107.8306434070687
2003-10-24,107.91315642158465
2003-10-27,109.1386150100885
2003-10-28,110.58884460825874
2003-10-29,111.32844053090345
2003-10-30,111.79545533699587
2003-10-31,111.46832329164755
2003-11-03,113.07590133174907
2003-11-04,113.77650918553755
2003-11-05,113.25630921181612
2003-11-06,113.000425269543
2003-11-07,114.08651718664424
2003-11-10,113.43319417729238
2003-11-11,112.00698037090608
2003-11-12,111.80459663526729
2003-11-13,112.18462331875193
2003-11-14,111.97900675594406
2003-11-17,109.3965045333773
2003-11-18,108.95933564567949
2003-11-19,108.01264820858212
2003-11-20,108.2879736210761
2003-11-21,108.50530293545003
2003-11-24,110.23441992789904
2003-11-25,110.47082578130652
2003-11-26,110.46856150774538
2003-11-27,111.04916228915654
2003-11-28,110.38417657824525
2003-12-01,112.05535425163714
2003-12-02,111.6051329732864
2003-12-03,112.15391560982667
2003-12-04,112.46398077367328
2003-12-05,111.85348611767388
2003-12-08,111.09323560035206
2003-12-09,111.80930543849317
2003-12-10,110.6120247263113
2003-12-11,111.43945964780313
2003-12-12,111.52095947951805
2003-12-15,112.07693453835817
2003-12-16,111.273565952799
2003-12-17,111.00024933058266
2003-12-18,111.77802333360734
2003-12-19,112.52849888705083
2003-12-22,112.38683213518591
2003-12-23,112.75807772574103
2003-12-24,112.81681943705071
2003-12-25,112.8204322375072
2003-12-26,112.98714610048913
2003-12-29,113.32981816595814
2003-12-30,113.8843970222595
2003-12-31,113.83186718174792
2004-01-01,113.83186718174792
2004-01-02,114.86148228804682
2004-01-05,115.79368385297481
2004-01-06,115.52972186750951
2004-01-07,115.01589681332466
2004-01-08,115.45276708626183
2004-01-09,114.74479843691012
2004-01-12,114.89347897262661
2004-01-13,115.01725459550755
2004-01-14,115.94355234136552
2004-01-15,116.0728098996795
2004-01-16,117.61274008204796
2004-01-19,118.01076480644699
2004-01-20,117.21990837704034
2004-01-21,117.51419743372877
2004-01-22,117.4781304761924
2004-01-23,117.54958136632582
2004-01-26,117.4008094294929
2004-01-27,117.29776337272902
2004-01-28,117.68108363986065
2004-01-29,117.21297120653031
2004-01-30,116.5392105742798
2004-02-02,116.79967780642123
2004-02-03,116.17905554348881
2004-02-04,115.52503594076991
2004-02-05,115.18871275543931
2004-02-06,115.5578341266788
2004-02-09,116.74983586617702
2004-02-10,116.75158810559022
2004-02-11,117.14477180385119
2004-02-12,116.83924881955076
2004-02-13,117.00790573328867
2004-02-16,117.5017997605474
2004-02-17,118.19250592355695
2004-02-18,118.04061933091249
2004-02-19,119.2921085080444
2004-02-20,118.666808153044
2004-02-23,119.18394903398271
2004-02-24,117.72638547596317
2004-02-25,118.24442712798653
2004-02-26,118.89513795994738
2004-02-27,119.61714287567906
2004-03-01,121.04096727532799
2004-03-02,121.78934685969806
2004-03-03,121.96709707530535
2004-03-04,122.25133143359531
2004-03-05,121.55558687521457
2004-03-08,121.84896095563923
2004-03-09,121.21090330743172
2004-03-10,121.3759769217629
2004-03-11,118.85487037273874
2004-03-12,118.75124357278598
2004-03-15,117.64698973004282
2004-03-16,118.12766898806011
2004-03-17,120.56429448294698
2004-03-18,119.27909195351006
2004-03-19,119.48868227399176
2004-03-22,117.57786804144338
2004-03-23,118.26030990380157
2004-03-24,118.89669183573197
2004-03-25,120.49741957614637
2004-03-26,121.45345569562399
2004-03-29,122.31731716801231
2004-03-30,122.30216263303615
2004-03-31,122.19864770430327
2004-04-01,122.90556748385225
2004-04-02,125.08100072873394
2004-04-05,126.357606331595
2004-04-06,126.1049093753843
2004-04-07,125.52117263809788
2004-04-08,126.04876599058991
2004-04-09,125.71159004940156
2004-04-12,126.26006140423384
2004-04-13,127.34928484464518
2004-04-14,125.19244055801784
2004-04-15,124.49642104210184
2004-04-16,124.89085924792307
2004-04-19,124.5967155174785
2004-04-20,126.14608084631118
2004-04-21,125.0523393007047
2004-04-22,125.5196530640073
2004-04-23,126.34864685524393
2004-04-26,126.6449999023997
2004-04-27,126.11193221140068
2004-04-28,125.2270223450747
2004-04-29,123.79031355174655
2004-04-30,122.4072203243814
2004-05-03,123.03653779522446
2004-05-04,123.21344163943849
2004-05-05,123.72633448050203
2004-05-06,122.11337874298877
2004-05-07,121.37604604737442
2004-05-10,117.51769091844672
2004-05-11,118.7791897828178
2004-05-12,118.67560877477116
2004-05-13,118.82184738357526
2004-05-14,118.2880183934197
2004-05-17,115.87287006482006
2004-05-18,116.82573890420208
2004-05-19,119.1515951117857
2004-05-20,118.81469451593375
2004-05-21,119.33350642620564
2004-05-24,120.17387982675143
2004-05-25,119.42098097858434
2004-05-26,120.60075521752648
2004-05-27,120.85099272246326
2004-05-28,120.96831211568279
2004-05-31,121.22386325767046
2004-06-01,120.86766558043635
2004-06-02,121.01488744231762
2004-06-03,120.82342377232106
2004-06-04,121.57132269149461
2004-06-07,123.13789195129873
2004-06-08,123.58812944039116
2004-06-09,123.98636368359377
2004-06-10,124.51964332544875
2004-06-11,124.4444073135338
2004-06-14,122.78423606574351
2004-06-15,123.59834731930856
2004-06-16,125.19525864518889
2004-06-17,125.3623068245527
2004-06-18,125.04195766079496
2004-06-21,125.65596249653252
2004-06-22,124.72540736284795
