Date,WRLD ex USA SMALL CAP MINIMUM VOL (USD)
2002-05-06,999.1877328189032
2002-05-07,996.311439863851
2002-05-08,1000.2814401058755
2002-05-09,1002.0129792459868
2002-05-10,999.7932000819142
2002-05-13,1002.7124967848365
2002-05-14,1007.5130593334048
2002-05-15,1008.250431865135
2002-05-16,1012.1837849565371
2002-05-17,1011.4418637423364
2002-05-20,1013.1403035758216
2002-05-21,1023.6520433063512
2002-05-22,1020.4340022300539
2002-05-23,1024.1454626766488
2002-05-24,1026.5377312799862
2002-05-27,1031.9448166400466
2002-05-28,1028.2406515455405
2002-05-29,1025.9531298930044
2002-05-30,1020.7219831571358
2002-05-31,1023.5160638420609
2002-06-03,1023.1582212189606
2002-06-04,1014.1604069581651
2002-06-05,1016.2771467158155
2002-06-06,1010.5314358264347
2002-06-07,1005.9261572534978
2002-06-10,1005.8727469254497
2002-06-11,1007.3912670781674
2002-06-12,1001.3488753324255
2002-06-13,996.0253544901798
2002-06-14,981.9838126471195
2002-06-17,981.9998194645655
2002-06-18,983.8828815226163
2002-06-19,973.0326706949204
2002-06-20,968.7827192347589
2002-06-21,967.6795074582699
2002-06-24,959.2631907858812
2002-06-25,959.9214585548395
2002-06-26,940.9550666952791
2002-06-27,944.7834040691388
2002-06-28,949.0788418486104
2002-07-01,950.9950579480145
2002-07-02,946.6946213503539
2002-07-03,948.7941735792723
2002-07-04,948.6896544168155
2002-07-05,958.0084355508106
2002-07-08,956.1871840901852
2002-07-09,957.8048045756403
2002-07-10,956.2311090229925
2002-07-11,942.111171012414
2002-07-12,943.6756199609057
2002-07-15,925.9449046258089
2002-07-16,912.1212162020674
2002-07-17,911.2351843124333
2002-07-18,914.0769200695978
2002-07-19,906.0932519313035
2002-07-22,898.6786824307079
2002-07-23,893.2398299119459
2002-07-24,882.2576789347272
2002-07-25,884.6584850961564
2002-07-26,881.6257439351868
2002-07-29,897.3046710294358
2002-07-30,900.3188599561427
2002-07-31,904.9465925519123
2002-08-01,896.8291627334482
2002-08-02,896.7010709185641
2002-08-05,888.8815544928378
2002-08-06,889.5074916626374
2002-08-07,891.8276104149055
2002-08-08,894.3495614195863
2002-08-09,900.1910504862749
2002-08-12,895.3846769935002
2002-08-13,893.9148607991506
2002-08-14,893.7564128215032
2002-08-15,902.3922293300153
2002-08-16,902.0200328526951
2002-08-19,903.3528528458119
2002-08-20,903.8878994788698
2002-08-21,902.0957433561911
2002-08-22,912.4559015251987
2002-08-23,910.4299346097088
2002-08-26,916.409085090987
2002-08-27,916.0458855745135
2002-08-28,910.28821200472
2002-08-29,904.6424695678382
2002-08-30,908.9219466557234
2002-09-02,905.4959974269218
2002-09-03,890.8061727577561
2002-09-04,883.7774224066962
2002-09-05,884.4710313043196
2002-09-06,886.6648257892142
2002-09-09,892.4856831204951
2002-09-10,896.5734278469761
2002-09-11,898.5229380045492
2002-09-12,896.7754199179178
2002-09-13,888.9069798590641
2002-09-16,888.5617917875969
2002-09-17,894.2631217783827
2002-09-18,883.9931989869739
2002-09-19,881.7771119434473
2002-09-20,874.2558467373907
2002-09-23,865.932875088522
2002-09-24,862.6105389476744
2002-09-25,862.9235504034045
2002-09-26,869.118776955249
2002-09-27,873.9871254430599
2002-09-30,864.9590649262858
2002-10-01,860.9861297041489
2002-10-02,859.9379951002273
2002-10-03,855.978038394273
2002-10-04,855.2956236510436
2002-10-07,843.3325220278745
2002-10-08,842.6417453264262
2002-10-09,831.4079414650042
2002-10-10,828.0039209456237
2002-10-11,835.831697298227
2002-10-14,833.3733620179295
2002-10-15,846.5856655731117
2002-10-16,847.2055087608851
2002-10-17,859.9605114223784
2002-10-18,861.440394508552
2002-10-21,864.8504025174776
2002-10-22,858.8710715446113
2002-10-23,862.3146181124404
2002-10-24,862.6481380160408
2002-10-25,864.1979427264805
2002-10-28,863.5853721164323
2002-10-29,861.2273270349948
2002-10-30,862.7699981670629
2002-10-31,859.1209510057231
2002-11-01,857.9274992960171
2002-11-04,863.1860511276263
2002-11-05,864.2646399256259
2002-11-06,865.4940175033971
2002-11-07,862.2300948315711
2002-11-08,858.6715348618327
2002-11-11,851.3989842366357
2002-11-12,852.8939797800638
2002-11-13,847.5158903628085
2002-11-14,848.6491466309291
2002-11-15,848.4728262051957
2002-11-18,845.5950544796948
2002-11-19,838.1148382589693
2002-11-20,840.7909714330125
2002-11-21,848.782072750721
2002-11-22,853.2433856445034
2002-11-25,859.772914563744
2002-11-26,857.1881277789834
2002-11-27,858.9295242553707
2002-11-28,860.1427990453666
2002-11-29,861.3281378388346
2002-12-02,858.4804259607529
2002-12-03,854.0494230777931
2002-12-04,849.8600934761968
2002-12-05,848.6729530854292
2002-12-06,845.5424516202355
2002-12-09,845.2688466263565
2002-12-10,844.6988740999304
2002-12-11,844.1404563331266
2002-12-12,841.0470430473031
2002-12-13,840.1713084761659
2002-12-16,838.4133146606121
2002-12-17,833.9556700957426
2002-12-18,832.8668509140077
2002-12-19,837.2081212083706
2002-12-20,836.4420568277671
2002-12-23,837.3417193037731
2002-12-24,836.1711736015602
2002-12-25,836.7121091854622
2002-12-26,838.3832762427216
2002-12-27,836.3704493621512
2002-12-30,835.8381176600941
2002-12-31,835.5695521850205
2003-01-01,835.5695521850205
2003-01-02,844.8429274141586
2003-01-03,845.8503987171292
2003-01-06,850.7042758634277
2003-01-07,850.0551347808414
2003-01-08,848.9589688533462
2003-01-09,847.1006032911782
2003-01-10,847.424994083242
2003-01-13,847.9484735366084
2003-01-14,850.2267787348171
2003-01-15,850.6648446970044
2003-01-16,852.0988285991716
2003-01-17,847.4804609902602
2003-01-20,844.4933760743106
2003-01-21,843.9542990968715
2003-01-22,838.6463876961672
2003-01-23,840.2490627181041
2003-01-24,836.7561021940782
2003-01-27,825.6291489024146
2003-01-28,820.344868298247
2003-01-29,815.2718031741787
2003-01-30,819.2020551131586
2003-01-31,819.1442364267642
2003-02-03,820.4645205031527
2003-02-04,816.7794968984515
2003-02-05,818.3546213042321
2003-02-06,817.4806185174514
2003-02-07,816.6406873344318
2003-02-10,817.0199043043351
2003-02-11,819.7786674110365
2003-02-12,818.8007368651037
2003-02-13,812.7485822448931
2003-02-14,815.6987467152678
2003-02-17,820.4189714201307
2003-02-18,826.2072972262756
2003-02-19,825.2828460840475
2003-02-20,821.6025087911443
2003-02-21,819.6506013634636
2003-02-24,823.618510570048
2003-02-25,816.4613769407187
2003-02-26,816.6805964068287
2003-02-27,818.4557649559183
2003-02-28,820.1371018876172
2003-03-03,820.7650774297989
2003-03-04,818.5971310940233
2003-03-05,814.5995025864763
2003-03-06,810.0510327321961
2003-03-07,800.3175591074435
2003-03-10,793.7225891968329
2003-03-11,786.0630603012377
2003-03-12,782.4260544849411
2003-03-13,789.0363270892476
2003-03-14,798.5185404392057
2003-03-17,800.4231085508253
2003-03-18,808.9914356200134
2003-03-19,810.5603855439797
2003-03-20,812.7213180862208
2003-03-21,817.7754893820194
2003-03-24,815.5847427945695
2003-03-25,815.9137737745625
2003-03-26,819.8026035859243
2003-03-27,817.5901098293747
2003-03-28,817.1298278896596
2003-03-31,807.2458760302617
2003-04-01,806.6980056581148
2003-04-02,814.8051383976535
2003-04-03,815.6468098811209
2003-04-04,820.8872649253046
2003-04-07,829.7007390726925
2003-04-08,827.0303079965385
2003-04-09,826.7574926649481
2003-04-10,826.9675029794352
2003-04-11,831.1940994607802
2003-04-14,829.8745937267539
2003-04-15,834.4860138416916
2003-04-16,834.2825520692364
2003-04-17,834.8581368458027
2003-04-18,836.1130778344879
2003-04-21,837.118474903151
2003-04-22,836.5092050724287
2003-04-23,839.3760577621003
2003-04-24,834.6026245180497
2003-04-25,831.1589885478965
2003-04-28,835.5608003962199
2003-04-29,837.3460235790833
2003-04-30,838.5351634956788
2003-05-01,840.9794403186627
2003-05-02,841.3799588330837
2003-05-05,843.4173396650756
2003-05-06,846.1258957412366
2003-05-07,848.9106564752623
2003-05-08,845.4898575704273
2003-05-09,847.319838391367
2003-05-12,850.7978767837797
2003-05-13,853.6373898458351
2003-05-14,858.8160767725942
2003-05-15,861.7981065376883
2003-05-16,863.6728424278339
2003-05-19,852.3569674422318
2003-05-20,856.3259550460391
2003-05-21,853.1189304958585
2003-05-22,856.9294534866976
2003-05-23,854.0122828572427
2003-05-26,851.2664128447996
2003-05-27,849.4322532486117
2003-05-28,854.6244885751383
2003-05-29,855.3617068112405
2003-05-30,859.8896563797034
2003-06-02,867.7130471326697
2003-06-03,866.3077336154145
2003-06-04,874.1428480572197
2003-06-05,874.5272765784522
2003-06-06,883.9133576296313
2003-06-09,878.8142361029232
2003-06-10,883.0556015653736
2003-06-11,885.840708713111
2003-06-12,892.1824913105676
2003-06-13,891.046413650824
2003-06-16,891.6180544853086
2003-06-17,898.2104471223257
2003-06-18,905.1362509171387
2003-06-19,901.9753557045344
2003-06-20,907.3541363738136
2003-06-23,912.0463323072588
2003-06-24,906.7753604041576
2003-06-25,908.1453207093582
2003-06-26,907.2632155420328
2003-06-27,911.4591840939471
2003-06-30,907.2283558595617
2003-07-01,906.5928961267516
2003-07-02,918.1300672291032
2003-07-03,920.7604261068365
2003-07-04,921.3404091252447
2003-07-07,931.3609238901392
2003-07-08,927.3824882990899
2003-07-09,924.7947437748121
2003-07-10,923.7079140017481
2003-07-11,926.056923285597
2003-07-14,934.1107357142469
2003-07-15,930.5889004449094
2003-07-16,930.1429279163107
2003-07-17,926.2081688988004
2003-07-18,920.9779872611166
2003-07-21,918.9165883092924
2003-07-22,914.0520302597687
2003-07-23,916.0151589158567
2003-07-24,918.9337217793786
2003-07-25,918.7373319874471
2003-07-28,925.1576987548503
2003-07-29,923.3681549258763
2003-07-30,924.2267255948382
2003-07-31,930.4725967522717
2003-08-01,936.209612159208
2003-08-04,928.7281254264619
2003-08-05,925.0653135631586
2003-08-06,921.5445772417277
2003-08-07,924.6066560021331
2003-08-08,931.3267920993733
2003-08-11,935.7608010335096
2003-08-12,939.9440774724549
2003-08-13,943.4585238580424
2003-08-14,947.0995295985023
2003-08-15,947.9955621576096
2003-08-18,956.7096507039563
2003-08-19,961.6529576729
2003-08-20,964.4632558866942
2003-08-21,977.0253992244897
2003-08-22,982.3374435422327
2003-08-25,979.7616491873324
2003-08-26,976.4835174589764
2003-08-27,975.3282698464283
2003-08-28,977.0924840795125
2003-08-29,980.5296551793099
2003-09-01,985.0782729923473
2003-09-02,992.4787176317142
2003-09-03,1000.0992127745455
2003-09-04,995.1654614088965
2003-09-05,989.3568269920578
2003-09-08,988.0515226167637
2003-09-09,986.2050031106205
2003-09-10,980.4260870821665
2003-09-11,981.5499331918976
2003-09-12,977.9694396454992
2003-09-15,978.6055751484895
2003-09-16,989.6499858360233
2003-09-17,992.6236324429693
2003-09-18,996.2053265264188
2003-09-19,1000.4604941366962
2003-09-22,994.2984026260832
2003-09-23,993.8217058188703
2003-09-24,996.4470126007561
2003-09-25,989.4840483234211
2003-09-26,985.505999378843
2003-09-29,981.2808639088117
2003-09-30,976.7628826649837
2003-10-01,979.4593908788995
2003-10-02,989.0764278604065
2003-10-03,997.3971509309524
2003-10-06,997.9507613766672
2003-10-07,997.510714942728
2003-10-08,996.8431423243351
2003-10-09,1006.0766497006636
2003-10-10,1007.1304710239908
2003-10-13,1016.3972729584407
2003-10-14,1015.9700757063283
2003-10-15,1022.0273071205086
2003-10-16,1025.482549705249
2003-10-17,1028.3318203042897
2003-10-20,1024.639118930184
2003-10-21,1028.342940250922
2003-10-22,1020.079495711321
2003-10-23,1005.6195878698342
2003-10-24,1006.8078150719934
2003-10-27,1015.4054691555016
2003-10-28,1024.6535917588435
2003-10-29,1027.7130613485328
2003-10-30,1027.6306559390273
2003-10-31,1029.8411579849726
2003-11-03,1036.3661799005915
2003-11-04,1040.8028006213792
2003-11-05,1042.5120735452983
2003-11-06,1043.1117455373526
2003-11-07,1045.9583386064808
2003-11-10,1047.4230986286425
2003-11-11,1037.9990136188494
2003-11-12,1031.2369458905287
2003-11-13,1032.1552048566086
2003-11-14,1027.9000179821358
2003-11-17,1013.4543062557226
2003-11-18,1010.0519811951955
2003-11-19,1005.0800672928568
2003-11-20,1007.5108469640159
2003-11-21,1007.0736317041462
2003-11-24,1015.1837767675165
2003-11-25,1017.917234793583
2003-11-26,1019.0202405715596
2003-11-27,1021.2879540874736
2003-11-28,1018.7232384486903
2003-12-01,1026.8693759938149
2003-12-02,1024.7301093600854
2003-12-03,1025.2485523038602
2003-12-04,1025.3160238364005
2003-12-05,1021.5793405288233
2003-12-08,1017.512402457842
2003-12-09,1019.3712401179132
2003-12-10,1013.1321135730315
2003-12-11,1017.2720707856834
2003-12-12,1016.6382192248924
2003-12-15,1019.9194247126484
2003-12-16,1014.528766295361
2003-12-17,1012.7679692877606
2003-12-18,1013.3027136497135
2003-12-19,1014.0317670192114
2003-12-22,1014.4502505586809
2003-12-23,1018.1700906937581
2003-12-24,1020.4354220530267
2003-12-25,1019.3294156145298
2003-12-26,1021.6652415289527
2003-12-29,1024.6446948615453
2003-12-30,1027.9468511572763
2003-12-31,1026.7700690200559
2004-01-01,1026.7700690200559
2004-01-02,1033.9820634517043
2004-01-05,1041.1260091626357
2004-01-06,1040.5626447561576
2004-01-07,1043.602472297707
2004-01-08,1047.721730254208
2004-01-09,1046.7377977395693
2004-01-12,1048.8804904111464
2004-01-13,1053.8490104977998
2004-01-14,1059.1399626835844
2004-01-15,1059.0056634023379
2004-01-16,1071.6464008526
2004-01-19,1073.1648224847397
2004-01-20,1070.7511579663194
2004-01-21,1071.2683434745156
2004-01-22,1070.7943332689854
2004-01-23,1072.3417002657864
2004-01-26,1075.5707037728566
2004-01-27,1074.5665350631848
2004-01-28,1071.5110503792505
2004-01-29,1072.3820201208528
2004-01-30,1073.4266160343432
2004-02-02,1076.0135381360237
2004-02-03,1072.6521736115587
2004-02-04,1069.4547577831631
2004-02-05,1067.930172865346
2004-02-06,1068.1579729621217
2004-02-09,1076.0058290016784
2004-02-10,1079.4671492357213
2004-02-11,1082.2290637767792
2004-02-12,1083.1749503916853
2004-02-13,1086.6765637473027
2004-02-16,1091.396288143925
2004-02-17,1092.6692430049818
2004-02-18,1093.5044278972407
2004-02-19,1097.1743638100015
2004-02-20,1094.8120407451104
2004-02-23,1097.5964805421313
2004-02-24,1092.2420855090534
2004-02-25,1097.7894249299684
2004-02-26,1102.377518596871
2004-02-27,1110.9275495491167
2004-03-01,1121.52872260585
2004-03-02,1125.706493306972
2004-03-03,1128.8719431995678
2004-03-04,1130.8087572022246
2004-03-05,1124.513647164339
2004-03-08,1129.0227537618173
2004-03-09,1129.2082568161059
2004-03-10,1128.8913279274539
2004-03-11,1116.356460738355
2004-03-12,1116.8724918509338
2004-03-15,1112.279374105016
2004-03-16,1113.6878414827265
2004-03-17,1130.3948628091237
2004-03-18,1127.0078225053996
2004-03-19,1130.9332274365995
2004-03-22,1123.5721010455104
2004-03-23,1127.0758467565934
2004-03-24,1134.71634255199
2004-03-25,1140.9006432633828
2004-03-26,1151.221312430613
2004-03-29,1152.4985977209851
2004-03-30,1155.5040248432074
2004-03-31,1157.826702529223
2004-04-01,1161.9066357998083
2004-04-02,1174.5369856921457
2004-04-05,1181.2464286492507
2004-04-06,1179.5181827112747
2004-04-07,1177.1846626817442
2004-04-08,1179.8329515138353
2004-04-09,1177.352456786617
2004-04-12,1183.698150545856
2004-04-13,1189.261891744437
2004-04-14,1169.181300719912
2004-04-15,1164.0454844638798
2004-04-16,1167.4748515188123
2004-04-19,1167.6045141042425
2004-04-20,1174.9383047657136
2004-04-21,1167.9557395499457
2004-04-22,1170.1250006093355
2004-04-23,1178.8767262390788
2004-04-26,1181.964334335469
2004-04-27,1176.0463750805407
2004-04-28,1172.0434743267424
2004-04-29,1156.6246019810505
2004-04-30,1150.3355701847652
2004-05-03,1151.003632090945
2004-05-04,1149.5440798959135
2004-05-05,1150.7115642447316
2004-05-06,1142.800545538744
2004-05-07,1134.7368081559139
2004-05-10,1098.9027378368742
2004-05-11,1105.4231776224017
2004-05-12,1108.4215814314582
2004-05-13,1102.050847310811
2004-05-14,1098.6193874638218
2004-05-17,1075.9359638493415
2004-05-18,1082.5790994063661
2004-05-19,1102.3548380939787
2004-05-20,1105.5178045437244
2004-05-21,1111.0803646321624
2004-05-24,1117.6146215753918
2004-05-25,1111.147428822362
2004-05-26,1121.497734117971
2004-05-27,1121.8181663178427
2004-05-28,1130.829309669161
2004-05-31,1130.8792655223403
2004-06-01,1132.2583220022384
2004-06-02,1128.3805843630048
2004-06-03,1122.5072291849085
2004-06-04,1129.6696777146751
2004-06-07,1138.11003751262
2004-06-08,1142.972031443259
2004-06-09,1154.1540145560416
2004-06-10,1158.4271496099318
2004-06-11,1159.7741841060547
2004-06-14,1149.6037212140425
2004-06-15,1151.8355375653653
2004-06-16,1164.8972747428436
2004-06-17,1166.6811262749607
2004-06-18,1162.3142007818074
2004-06-21,1169.1408642638894
2004-06-22,1167.9642587818691
2004-06-23,1170.0920589532802
2004-06-24,1173.48491748459
2004-06-25,1173.660156060508
2004-06-28,1176.8599066172774
2004-06-29,1178.1161982562476
2004-06-30,1179.4366702472914
2004-07-01,1185.3334921996882
2004-07-02,1176.1204556399741
2004-07-05,1172.3011282763352
2004-07-06,1172.083093564665
2004-07-07,1171.036204879554
2004-07-08,1167.0362495962179
2004-07-09,1171.704731205193
2004-07-12,1175.6159751147072
2004-07-13,1175.9051914829715
2004-07-14,1166.2872882057102
2004-07-15,1163.1898185109155
2004-07-16,1169.6652192998044
2004-07-19,1172.0197365315057
2004-07-20,1169.244668783642
2004-07-21,1174.315227133957
2004-07-22,1170.3828108506277
2004-07-23,1175.4130345524145
2004-07-26,1168.7954490880486
2004-07-27,1165.6964601672885
2004-07-28,1170.0031665128133
2004-07-29,1167.434257918921
2004-07-30,1176.3408195492837
2004-08-02,1179.645419712297
2004-08-03,1181.582833972322
2004-08-04,1175.8526822852464
2004-08-05,1175.8302063687102
2004-08-06,1162.7537658247268
2004-08-09,1152.6969285704595
2004-08-10,1151.690208603411
2004-08-11,1157.0331875473557
2004-08-12,1155.3471677643367
2004-08-13,1147.957817830894
2004-08-16,1147.2328585084028
2004-08-17,1149.353528377176
2004-08-18,1153.0121640355549
2004-08-19,1159.9306317863761
2004-08-20,1162.7079182812072
2004-08-23,1172.034012958815
2004-08-24,1173.6875111142751
2004-08-25,1177.7661402358365
2004-08-26,1180.5422472668279
2004-08-27,1188.3109529286241
2004-08-30,1185.41331390165
2004-08-31,1179.7686926012516
2004-09-01,1185.6550272974298
2004-09-02,1186.7277330823101
2004-09-03,1187.7852610615062
2004-09-06,1192.7433598054217
2004-09-07,1195.0043515770178
2004-09-08,1193.2667873369992
2004-09-09,1187.146600157804
2004-09-10,1183.926262620916
2004-09-13,1188.3684226610972
2004-09-14,1191.313137877361
2004-09-15,1193.9577985848666
2004-09-16,1199.5609142549135
2004-09-17,1195.0752454231547
2004-09-20,1195.4894458310107
2004-09-21,1193.3129386600117
2004-09-22,1192.903103067299
2004-09-23,1191.4620767343881
2004-09-24,1190.577264464286
2004-09-27,1187.3466569516197
2004-09-28,1187.2992701687654
2004-09-29,1191.7390142700535
2004-09-30,1192.0511653286023
2004-10-01,1198.4683330645778
2004-10-04,1209.2822430246424
2004-10-05,1208.2171926480094
2004-10-06,1210.0221955621314
2004-10-07,1212.7888857709236
2004-10-08,1210.509886859476
2004-10-11,1213.9833240878177
2004-10-12,1210.4082732418774
2004-10-13,1210.5688260035074
2004-10-14,1202.1017946840698
2004-10-15,1200.019948543176
2004-10-18,1195.9269723260547
2004-10-19,1203.955431639558
2004-10-20,1196.5107716599193
2004-10-21,1200.8473010100577
2004-10-22,1200.8053912615605
2004-10-25,1191.5791837041488
2004-10-26,1190.2360159513241
2004-10-27,1196.2753701890617
2004-10-28,1203.8126716644792
2004-10-29,1205.7110338460361
2004-11-01,1206.074676628378
2004-11-02,1214.8518175501245
2004-11-03,1217.6001784211892
2004-11-04,1217.6053889598252
2004-11-05,1224.5655826312654
2004-11-08,1219.2832411592142
2004-11-09,1221.6221219784952
2004-11-10,1217.9975737651541
2004-11-11,1221.2833601850418
2004-11-12,1228.2454212921664
2004-11-15,1233.697786732108
2004-11-16,1231.063995854056
2004-11-17,1235.1961504157239
2004-11-18,1235.0779803468233
2004-11-19,1236.7980461700522
2004-11-22,1233.0094389590577
2004-11-23,1237.1787820794293
2004-11-24,1240.0250998730703
2004-11-25,1240.992999702573
2004-11-26,1238.5859246956234
2004-11-29,1239.2676720897234
