Date,EAFE SMALL CAP MINIMUM VOLATILITY (USD)
2002-05-06,980.3521957917023
2002-05-07,977.3276461324566
2002-05-08,981.7566516680012
2002-05-09,983.621668777651
2002-05-10,980.8101992844219
2002-05-13,980.834098225892
2002-05-14,986.0448961210113
2002-05-15,988.2469556689188
2002-05-16,991.9150805185583
2002-05-17,992.5667079391512
2002-05-20,995.199831388275
2002-05-21,1003.2878734613805
2002-05-22,1001.3963689419556
2002-05-23,1004.1062133605839
2002-05-24,1007.3008599361236
2002-05-27,1012.5538078938687
2002-05-28,1008.1674185721243
2002-05-29,1004.0787006635428
2002-05-30,999.9926318217503
2002-05-31,1000.4210442288157
2002-06-03,1001.2602522420223
2002-06-04,991.4292956504232
2002-06-05,993.5158321789993
2002-06-06,988.895810283536
2002-06-07,985.2373560187491
2002-06-10,986.2650722337261
2002-06-11,986.8673024774866
2002-06-12,981.804181457297
2002-06-13,978.1728608442494
2002-06-14,963.5434651951653
2002-06-17,961.8249339191633
2002-06-18,964.4437709425831
2002-06-19,952.7383074619297
2002-06-20,947.5104200382706
2002-06-21,946.4174900898262
2002-06-24,937.7392904489836
2002-06-25,941.2424232047848
2002-06-26,922.3680097343271
2002-06-27,925.7001895442298
2002-06-28,931.36924655059
2002-07-01,933.3638118288823
2002-07-02,931.3694931969455
2002-07-03,934.690181750563
2002-07-04,934.4857640466004
2002-07-05,943.7447022336116
2002-07-08,941.4365607472525
2002-07-09,942.5683465664619
2002-07-10,940.7783455567275
2002-07-11,926.8691203299255
2002-07-12,929.1910854477754
2002-07-15,914.6390371346201
2002-07-16,901.6765380521443
2002-07-17,898.4947264442543
2002-07-18,903.9341145615414
2002-07-19,895.4725016360258
2002-07-22,888.8898104800409
2002-07-23,887.47527474428
2002-07-24,873.0092518174696
2002-07-25,879.8827122189365
2002-07-26,876.4872367930267
2002-07-29,889.3730884348882
2002-07-30,892.295968905022
2002-07-31,895.8141780438606
2002-08-01,887.4687759078101
2002-08-02,885.4694560410708
2002-08-05,876.3490394241467
2002-08-06,873.726302313404
2002-08-07,879.26469506603
2002-08-08,882.2503794359537
2002-08-09,887.6484854502725
2002-08-12,882.8079898651349
2002-08-13,882.9373672815072
2002-08-14,884.4017305118833
2002-08-15,892.8002608760239
2002-08-16,894.0945657362712
2002-08-19,895.3671471078108
2002-08-20,897.1971005747359
2002-08-21,895.2783317018209
2002-08-22,903.3005147601726
2002-08-23,901.6069616852876
2002-08-26,906.7350703325984
2002-08-27,907.2505533092818
2002-08-28,901.7052224619663
2002-08-29,894.9533793645605
2002-08-30,899.2617638515159
2002-09-02,895.2197687689859
2002-09-03,880.5674923196622
2002-09-04,872.7834128847497
2002-09-05,873.7355559983608
2002-09-06,876.5573857821346
2002-09-09,882.817971564139
2002-09-10,886.758235939044
2002-09-11,889.4325732670735
2002-09-12,887.9700701953959
2002-09-13,881.2022591562014
2002-09-16,879.1575490506533
2002-09-17,886.7140168853392
2002-09-18,876.9764564856065
2002-09-19,875.8061832853792
2002-09-20,866.9597157184304
2002-09-23,860.712586897011
2002-09-24,855.876167109376
2002-09-25,855.3819716139518
2002-09-26,861.8775124653846
2002-09-27,866.8498544629089
2002-09-30,857.227824769565
2002-10-01,851.7139424514509
2002-10-02,852.4259232283412
2002-10-03,848.8728605667965
2002-10-04,848.217202577119
2002-10-07,836.5649095204448
2002-10-08,835.8472485902415
2002-10-09,825.1814800458669
2002-10-10,819.7324205834313
2002-10-11,827.3085435573436
2002-10-14,823.0037144453275
2002-10-15,836.986826746741
2002-10-16,839.4136539898458
2002-10-17,850.2037850941604
2002-10-18,851.3920992797251
2002-10-21,855.1672299001186
2002-10-22,848.9887072187685
2002-10-23,851.9228136946513
2002-10-24,850.9044408165809
2002-10-25,852.7084613487579
2002-10-28,852.1397408172463
2002-10-29,849.6585550688421
2002-10-30,849.4674112187478
2002-10-31,846.6764333862654
2002-11-01,845.7817864624993
2002-11-04,849.9480229277909
2002-11-05,851.2008635196448
2002-11-06,852.4459533511896
2002-11-07,850.9236200022722
2002-11-08,848.9308531401764
2002-11-11,842.2395190288286
2002-11-12,845.589670899661
2002-11-13,840.6101475985392
2002-11-14,838.7433397885031
2002-11-15,838.5871616628739
2002-11-18,835.1980244629594
2002-11-19,826.9465986748842
2002-11-20,831.9824399278352
2002-11-21,842.1051663913656
2002-11-22,848.4732362539314
2002-11-25,853.3602475767533
2002-11-26,848.6283066969961
2002-11-27,850.1261642739257
2002-11-28,853.6580932097241
2002-11-29,852.4989531786159
2002-12-02,851.7186029799867
2002-12-03,846.9977077380787
2002-12-04,840.0823059631634
2002-12-05,838.820935478688
2002-12-06,835.0882378926069
2002-12-09,835.1442796721643
2002-12-10,833.5296694262015
2002-12-11,830.9931804590827
2002-12-12,826.1696610456407
2002-12-13,825.0549173294523
2002-12-16,822.5874601378
2002-12-17,818.9197410021609
2002-12-18,817.097250125902
2002-12-19,822.3803079912939
2002-12-20,821.1018682411838
2002-12-23,820.6281790701468
2002-12-24,819.271466132113
2002-12-25,820.0408015708263
2002-12-26,822.6352058016973
2002-12-27,822.0199155366699
2002-12-30,822.3735611670577
2002-12-31,822.5299788649264
2003-01-01,822.5299788649264
2003-01-02,830.3259183310668
2003-01-03,831.0975740268638
2003-01-06,838.2005351065615
2003-01-07,837.4731368855348
2003-01-08,835.0199508230028
2003-01-09,832.9720228815798
2003-01-10,833.5910851533183
2003-01-13,833.8277572619694
2003-01-14,837.1503583172313
2003-01-15,838.169733862387
2003-01-16,839.3454313013082
2003-01-17,836.4327051810823
2003-01-20,834.3520142697312
2003-01-21,833.8910586335312
2003-01-22,828.0091746246367
2003-01-23,830.8366204735512
2003-01-24,827.9071973022172
2003-01-27,816.067722871161
2003-01-28,811.5616653774806
2003-01-29,804.1483686010766
2003-01-30,807.6380494521578
2003-01-31,807.3106223109312
2003-02-03,810.1299792111054
2003-02-04,806.0118330363351
2003-02-05,809.1585433922519
2003-02-06,809.1987076914291
2003-02-07,808.6589608141511
2003-02-10,810.0380627366536
2003-02-11,812.0531962466306
2003-02-12,811.2624126721325
2003-02-13,806.6128516837443
2003-02-14,810.9824756775045
2003-02-17,816.8051390761756
2003-02-18,821.8798335000615
2003-02-19,820.8439024764217
2003-02-20,816.0366724777487
2003-02-21,812.6149808725904
2003-02-24,816.0948905072688
2003-02-25,807.4575733697352
2003-02-26,807.8101481781237
2003-02-27,809.6484953427951
2003-02-28,812.8466609518521
2003-03-03,816.2838750699846
2003-03-04,813.407388737775
2003-03-05,810.5380087526348
2003-03-06,805.240385395344
2003-03-07,793.2228943082197
2003-03-10,785.1454841224429
2003-03-11,777.3840318561305
2003-03-12,775.1755161879448
2003-03-13,781.3953423549182
2003-03-14,789.5997143905191
2003-03-17,789.523326783643
2003-03-18,799.1014432359273
2003-03-19,800.9699262614465
2003-03-20,804.3828555027217
2003-03-21,808.9329503255988
2003-03-24,809.0117709978626
2003-03-25,807.8283810673445
2003-03-26,812.2720603811208
2003-03-27,810.1686188719165
2003-03-28,808.5338564728654
2003-03-31,798.1590993293811
2003-04-01,799.3257624953014
2003-04-02,807.5601586575359
2003-04-03,808.2517640674531
2003-04-04,814.857937413231
2003-04-07,826.2314591687003
2003-04-08,823.5812284175242
2003-04-09,822.3653530179552
2003-04-10,823.8968151178982
2003-04-11,828.0384281118351
2003-04-14,826.007485829192
2003-04-15,833.109787433204
2003-04-16,833.4636568989004
2003-04-17,834.2277611187193
2003-04-18,836.3601139726217
2003-04-21,836.9823828369629
2003-04-22,837.2190327448078
2003-04-23,840.1589004293247
2003-04-24,836.6765286857155
2003-04-25,832.7643803249283
2003-04-28,835.6973942334364
2003-04-29,838.5121992905791
2003-04-30,839.1060340196865
2003-05-01,840.5803544913132
2003-05-02,842.1512325156582
2003-05-05,843.2090930621678
2003-05-06,847.5609552598605
2003-05-07,852.5858760579786
2003-05-08,850.1250015682646
2003-05-09,852.6937014720964
2003-05-12,855.1336442040573
2003-05-13,859.8742407138088
2003-05-14,864.5192005150238
2003-05-15,867.0239525418029
2003-05-16,869.956441461294
2003-05-19,857.805905554694
2003-05-20,860.3125156478895
2003-05-21,856.2201406619023
2003-05-22,859.809613918171
2003-05-23,858.1948024893777
2003-05-26,856.2996475022373
2003-05-27,851.8932564303823
2003-05-28,857.3749689941737
2003-05-29,858.0711735315647
2003-05-30,860.9009258578342
2003-06-02,868.5867819174299
2003-06-03,867.7743131528663
2003-06-04,873.4018106523694
2003-06-05,874.4971771980331
2003-06-06,885.0694203030906
2003-06-09,881.5240301510597
2003-06-10,885.6402838294997
2003-06-11,887.6689102511026
2003-06-12,894.0876730426014
2003-06-13,894.2743075585594
2003-06-16,894.3447122365737
2003-06-17,902.3445505846225
2003-06-18,908.7776050410342
2003-06-19,907.2551968013468
2003-06-20,912.3482650058473
2003-06-23,917.7221434451194
2003-06-24,911.6233490654341
2003-06-25,912.8667574165996
2003-06-26,911.7152344087904
2003-06-27,917.8204405535733
2003-06-30,916.3426902982714
2003-07-01,916.9475323038314
2003-07-02,929.2272889294678
2003-07-03,928.852415254561
2003-07-04,931.1550570885322
2003-07-07,942.942715193944
2003-07-08,939.3106329500854
2003-07-09,937.3230746379659
2003-07-10,938.2090617328913
2003-07-11,938.0501794765551
2003-07-14,946.4599733202158
2003-07-15,944.6569534882423
2003-07-16,942.0714039383471
2003-07-17,936.4965230147399
2003-07-18,932.6885745387439
2003-07-21,930.6708846474786
2003-07-22,926.3182350747026
2003-07-23,929.6670923785608
2003-07-24,930.764550871663
2003-07-25,929.2694465568308
2003-07-28,936.9078028865619
2003-07-29,936.804506139517
2003-07-30,937.8454832129156
2003-07-31,943.7566232925944
2003-08-01,949.326277033806
2003-08-04,942.1020826952745
2003-08-05,937.7494269635137
2003-08-06,933.4963298580509
2003-08-07,936.9617945447675
2003-08-08,942.8169646905322
2003-08-11,947.05941245351
2003-08-12,952.0941182220441
2003-08-13,957.4292878218562
2003-08-14,963.1775457468719
2003-08-15,964.8060458574842
2003-08-18,976.176005494129
2003-08-19,983.2290982527203
2003-08-20,987.3456634546548
2003-08-21,1000.2640885714238
2003-08-22,1004.1835406589518
2003-08-25,1000.5328156778166
2003-08-26,997.8203684611456
2003-08-27,997.1469182817475
2003-08-28,997.6843012560772
2003-08-29,1002.7714260520683
2003-09-01,1011.2339604529792
2003-09-02,1018.6093420831087
2003-09-03,1023.1457640717662
2003-09-04,1016.5581588710435
2003-09-05,1009.005793502427
2003-09-08,1007.6395224816046
2003-09-09,1005.7558580604473
2003-09-10,1000.715960077556
2003-09-11,1000.743537983943
2003-09-12,998.6941294749686
2003-09-15,999.4110284333149
2003-09-16,1009.9654816337871
2003-09-17,1012.1129863431842
2003-09-18,1014.6349330595873
2003-09-19,1019.3464361727634
2003-09-22,1014.1081848560299
2003-09-23,1014.2051028644735
2003-09-24,1016.8342121015703
2003-09-25,1010.1150833080457
2003-09-26,1007.6162320905039
2003-09-29,1003.9550584681153
2003-09-30,998.529416769963
2003-10-01,1001.3156992659761
2003-10-02,1011.6500434826671
2003-10-03,1022.4984863636503
2003-10-06,1023.8465733236546
2003-10-07,1023.0511676672843
2003-10-08,1021.7248989217189
2003-10-09,1030.6736451085208
2003-10-10,1032.5979704564593
2003-10-13,1041.3656372405771
2003-10-14,1040.1396911585684
2003-10-15,1045.5895811718112
2003-10-16,1048.6843470295687
2003-10-17,1053.4222579995342
2003-10-20,1053.7914453877106
2003-10-21,1056.9262677764034
2003-10-22,1046.9550294216046
2003-10-23,1027.8257839735384
2003-10-24,1028.4007179506505
2003-10-27,1038.4650369982621
2003-10-28,1049.7662151636619
2003-10-29,1053.2848621787357
2003-10-30,1053.583056820991
2003-10-31,1053.1257470591277
2003-11-03,1059.8616067177752
2003-11-04,1065.6311924302452
2003-11-05,1066.2192323729535
2003-11-06,1065.4980663225624
2003-11-07,1067.0463998063385
2003-11-10,1067.201836100698
2003-11-11,1053.7789486773656
2003-11-12,1044.5063694721914
2003-11-13,1045.942184912489
2003-11-14,1041.5407050315184
2003-11-17,1020.8951132797387
2003-11-18,1018.432792772674
2003-11-19,1010.422527835535
2003-11-20,1013.5045265120892
2003-11-21,1014.5197876674713
2003-11-24,1023.7999228199099
2003-11-25,1025.58354499109
2003-11-26,1028.5258292744518
2003-11-27,1030.3726100994827
2003-11-28,1026.0148327240483
2003-12-01,1034.9842311922068
2003-12-02,1032.5514096244465
2003-12-03,1036.0905007988783
2003-12-04,1037.4324417780467
2003-12-05,1033.3600434494108
2003-12-08,1027.9462407229644
2003-12-09,1031.3274060613953
2003-12-10,1023.1483592818324
2003-12-11,1027.8302520599163
2003-12-12,1027.5946849644972
2003-12-15,1032.1590393344984
2003-12-16,1026.3123855744277
2003-12-17,1024.1938470664022
2003-12-18,1025.2216596057433
2003-12-19,1027.476702011458
2003-12-22,1029.305728030514
2003-12-23,1033.0438619096913
2003-12-24,1034.2908721075921
2003-12-25,1033.3303554190197
2003-12-26,1035.9910527069476
2003-12-29,1039.0321149025115
2003-12-30,1044.0215704411992
2003-12-31,1041.4185202827775
2004-01-01,1041.4185202827775
2004-01-02,1047.624894058109
2004-01-05,1055.2004605723685
2004-01-06,1055.3038450815534
2004-01-07,1060.7333083218973
2004-01-08,1065.424770364278
2004-01-09,1065.5202295811894
2004-01-12,1068.7456398081265
2004-01-13,1073.218661725915
2004-01-14,1080.1401558416112
2004-01-15,1079.6652716587841
2004-01-16,1090.8530424271887
2004-01-19,1090.1030235766088
2004-01-20,1087.6269507310492
2004-01-21,1092.161191925133
2004-01-22,1092.5030485552707
2004-01-23,1094.3018207254945
2004-01-26,1097.9538511854282
2004-01-27,1095.443715479197
2004-01-28,1094.6164275080457
2004-01-29,1094.1038181136169
2004-01-30,1095.284107034283
2004-02-02,1096.1394611285589
2004-02-03,1091.792271233731
2004-02-04,1089.4942140860494
2004-02-05,1087.1893896532445
2004-02-06,1085.3714167958967
2004-02-09,1093.6116818709302
2004-02-10,1096.5102442297782
2004-02-11,1098.4303212400077
2004-02-12,1100.1420096602294
2004-02-13,1103.5694896342625
2004-02-16,1109.5416109979897
2004-02-17,1110.9661078705124
2004-02-18,1113.169135850432
2004-02-19,1117.8985912594273
2004-02-20,1115.3893392855375
2004-02-23,1119.0403323359944
2004-02-24,1110.876543566961
2004-02-25,1115.3862742806014
2004-02-26,1118.0246016297544
2004-02-27,1127.2404840216798
2004-03-01,1138.3537570062272
2004-03-02,1144.6097205052158
2004-03-03,1146.5743135121834
2004-03-04,1148.0014906914935
2004-03-05,1140.4552386074924
2004-03-08,1144.8710068931775
2004-03-09,1147.6104986792411
2004-03-10,1147.447412476331
2004-03-11,1134.2854345226974
2004-03-12,1135.7506691228537
2004-03-15,1134.215921130776
2004-03-16,1137.0565129488057
2004-03-17,1156.8609366074322
2004-03-18,1154.5749568502545
2004-03-19,1156.286929579
2004-03-22,1150.4921191868177
2004-03-23,1155.7087497600487
2004-03-24,1165.7360105835926
2004-03-25,1168.7968019811856
2004-03-26,1180.4083319575448
2004-03-29,1179.1523392622544
2004-03-30,1181.834349962275
2004-03-31,1187.3416919208482
2004-04-01,1193.3242914641123
2004-04-02,1205.5089228725913
2004-04-05,1210.126376718143
2004-04-06,1208.9815877465187
2004-04-07,1208.6124004623778
2004-04-08,1212.4010911843213
2004-04-09,1208.1168636574382
2004-04-12,1216.1377133261776
2004-04-13,1222.096619239563
2004-04-14,1201.5462551195867
2004-04-15,1194.9147917585483
2004-04-16,1197.1737061005063
2004-04-19,1197.0767868300738
2004-04-20,1207.758565584154
2004-04-21,1201.7806887963716
2004-04-22,1201.790868429741
2004-04-23,1211.6684878550345
2004-04-26,1213.8921924147658
2004-04-27,1207.0985437029037
2004-04-28,1206.1100422260236
2004-04-29,1189.7701487508584
2004-04-30,1179.820754179154
2004-05-03,1181.1925180106186
2004-05-04,1181.2166668556176
2004-05-05,1182.897675238164
2004-05-06,1175.1380673152619
2004-05-07,1165.3259732284655
2004-05-10,1125.511443269274
2004-05-11,1130.3848889069832
2004-05-12,1137.7305780204642
2004-05-13,1129.9928953842889
2004-05-14,1123.4260793772535
2004-05-17,1098.4385155818827
2004-05-18,1108.1348913092775
2004-05-19,1130.1088858535124
2004-05-20,1131.719649112079
2004-05-21,1139.9510739648617
2004-05-24,1144.8940998238068
2004-05-25,1137.632598634303
2004-05-26,1149.4069561327533
2004-05-27,1149.41978336199
2004-05-28,1160.9563189970966
2004-05-31,1160.075635074557
2004-06-01,1162.1679427661531
2004-06-02,1156.5848185835853
2004-06-03,1149.4249760884688
2004-06-04,1156.9368036020621
2004-06-07,1166.8974961604904
2004-06-08,1171.964019296011
2004-06-09,1184.0385980859714
2004-06-10,1189.089836913106
2004-06-11,1191.5687169528985
2004-06-14,1182.386784933346
2004-06-15,1182.9265348467122
2004-06-16,1198.4548475188228
2004-06-17,1199.9526795070967
2004-06-18,1193.2061369351557
2004-06-21,1201.1546241502124
2004-06-22,1197.623213602035
2004-06-23,1200.3408484678334
2004-06-24,1204.275080824676
2004-06-25,1206.3380158232328
2004-06-28,1208.962446324833
2004-06-29,1209.5361914520074
2004-06-30,1210.1632952666039
2004-07-01,1216.9208413163215
2004-07-02,1206.536347671321
2004-07-05,1201.4643004514355
2004-07-06,1201.905400857928
2004-07-07,1201.4295557956698
2004-07-08,1197.256750239299
2004-07-09,1201.9592682487093
2004-07-12,1207.0991077398771
2004-07-13,1209.1200305482678
2004-07-14,1197.4818603914732
2004-07-15,1194.6379225589376
2004-07-16,1201.6644315101157
2004-07-19,1204.9601459317987
2004-07-20,1202.4025842239523
2004-07-21,1207.5578870969796
2004-07-22,1203.6055454039865
2004-07-23,1207.703112017471
2004-07-26,1202.4113495189044
2004-07-27,1197.8336306013025
2004-07-28,1200.8622189487485
2004-07-29,1194.8945856615292
2004-07-30,1207.8219909441675
2004-08-02,1214.1153596055997
2004-08-03,1212.946798640685
2004-08-04,1205.1295017094114
2004-08-05,1205.0826902275332
2004-08-06,1193.3038376723932
2004-08-09,1184.0568672325192
2004-08-10,1181.9848321931581
2004-08-11,1190.119663342694
2004-08-12,1188.2388181194422
2004-08-13,1177.7479739987825
2004-08-16,1174.5907742532927
2004-08-17,1176.7885773524
2004-08-18,1181.9728291043816
2004-08-19,1188.9943857025464
2004-08-20,1193.4544183183787
2004-08-23,1203.6649589316935
2004-08-24,1204.295512534333
2004-08-25,1209.944661053172
2004-08-26,1214.119327702922
2004-08-27,1223.2582156562478
2004-08-30,1220.5950647831023
2004-08-31,1214.3477230455258
2004-09-01,1221.2031655525673
2004-09-02,1221.8450930791087
2004-09-03,1220.3860175182017
2004-09-06,1226.7294395347476
2004-09-07,1229.2936081120286
2004-09-08,1227.6535914908598
2004-09-09,1219.5545705623542
2004-09-10,1216.557544992636
2004-09-13,1221.674900012839
2004-09-14,1225.8196855261272
2004-09-15,1226.2658908611234
2004-09-16,1230.1949072738735
2004-09-17,1226.0975512122004
2004-09-20,1227.5267462832805
2004-09-21,1222.811863810096
2004-09-22,1221.9076323522543
2004-09-23,1219.478357587493
2004-09-24,1216.353959162073
2004-09-27,1212.4403790220151
2004-09-28,1211.3716435357587
2004-09-29,1215.4985090558066
2004-09-30,1214.9565648978992
2004-10-01,1220.57777048066
2004-10-04,1232.6172734983425
2004-10-05,1230.6854585937417
2004-10-06,1232.1710102012846
2004-10-07,1235.7796368310405
2004-10-08,1234.094115172676
2004-10-11,1238.4882543463227
2004-10-12,1236.0543143965033
2004-10-13,1236.7462437610752
2004-10-14,1227.301090863589
2004-10-15,1224.354903271405
2004-10-18,1220.307205336718
2004-10-19,1228.7338824138026
2004-10-20,1219.266716154667
2004-10-21,1222.8143580685476
2004-10-22,1223.3265903564645
2004-10-25,1211.9968791855965
2004-10-26,1210.7078042696157
2004-10-27,1217.5387255189207
2004-10-28,1226.6914394882972
2004-10-29,1228.3811405651873
2004-11-01,1227.8243613651337
2004-11-02,1237.9994340049345
2004-11-03,1240.843763798897
2004-11-04,1241.4504228597066
2004-11-05,1249.5229695907124
2004-11-08,1244.7958075735635
2004-11-09,1247.5427287408436
2004-11-10,1243.0015510939975
2004-11-11,1245.3639575992236
2004-11-12,1253.0071193652682
2004-11-15,1258.7466785372642
2004-11-16,1252.3040969160097
2004-11-17,1257.0621478523585
2004-11-18,1259.127594549852
2004-11-19,1260.5683459982693
2004-11-22,1254.3212554768768
2004-11-23,1259.1473947050838
2004-11-24,1262.8504160831603
2004-11-25,1262.6638504737407
2004-11-26,1259.2926779888994
2004-11-29,1261.5885899506684
2004-11-30,1260.622385810387
2004-12-01,1261.5307842084171
